sl_5_86400_20300705 Coordinates.csv
2030/07/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:00 2024,
Start: 2030/07/05 07:47:00.00, Stop: 2030/07/06 07:47:00.00,
TIME_UNITS,STARLINK-1906 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-6307 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-6307 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-6307 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4672.7765,3836.2951,1185.2052,-993.4344,0.0000,140995.7939,168016.4039,154729.7179,154140.5445,159411.7560,159822.2013,162299.5313,160566.6026,-210914739.8475,-210875356.6610,-210888543.4351,-210893746.1336,158910.3708,-210894428.7839,1198.3342,5177.0895,5090.8417,3766.1648,0.0000,348744.0778,355190.5940,355910.7482,351260.7043,344420.2833,347498.0089,353766.1814,352400.4533,276109972.9074,276106062.4886,276100007.6988,276117849.5932,352131.1750,276110135.1839,4818.6970,-2452.1274,-4566.6216,-5758.2918,0.0000,37722.5400,35798.3906,37091.7600,34816.4640,40211.0987,33535.9851,25903.6877,35225.6260,155204810.0257,155173883.1100,155226080.4407,155196850.9177,34649.2110,155207004.3219,
3600.000,5081.9068,-5132.0910,-4706.7839,-2814.2550,0.0000,49082.2455,75861.7348,62540.5330,63810.3974,66391.5599,65087.1834,68954.2194,63902.7314,-275228445.8725,-275191950.4062,-275195316.6132,-275214449.2082,65405.4343,-275208081.8059,-4431.6467,-4131.0027,-3050.3202,-1101.5877,0.0000,371936.2798,385811.9695,385611.3173,382221.3350,372707.7639,379151.0415,381716.6404,380250.7863,212066869.1814,212068136.6144,212059946.6523,212074052.1407,380708.5959,212068217.8415,-1062.1018,-2028.6062,4070.7363,6249.8781,0.0000,36165.1030,34081.2749,35606.3128,31814.1161,38865.3772,35363.9966,24167.8162,32343.9016,155206103.5190,155172157.0227,155223144.0647,155198092.8199,33264.3604,155205172.6709,
7200.000,-2973.0895,4499.4824,6786.0087,6204.0963,0.0000,-45308.8791,-21420.6508,-33751.5820,-29092.2134,-30714.3626,-34465.0344,-28263.1481,-31004.1986,-320760659.3154,-320728290.5752,-320722603.7597,-320749621.3246,-32267.9453,-320740771.4634,5045.5427,773.1303,878.9242,-191.4734,0.0000,371506.4925,392647.6680,390627.1800,386750.8534,376872.4856,387859.7598,385436.3350,385541.9591,133552537.0092,133557098.1007,133551626.9356,133554451.0309,384889.2523,133554963.5762,-3511.5003,5154.2297,-1142.0585,-3129.5023,0.0000,34576.8204,32326.4463,33490.3637,32214.4539,37138.7184,31994.2527,23042.9668,32922.9465,155207294.8157,155170759.1690,155219399.7146,155201976.1519,31876.6455,155203299.1070,
10800.000,-1353.3087,-3248.5751,-6329.3146,-6694.0315,0.0000,-136277.2554,-117641.0675,-127972.8958,-122586.9715,-125798.7066,-130575.8737,-123223.7499,-128920.2732,-344404426.1906,-344376570.9470,-344364482.9927,-344387769.9646,-127848.6851,-344385420.8957,-3871.1595,3574.8079,1360.9327,344.0456,0.0000,347721.1594,375090.1587,370535.8690,365262.8480,356674.6689,368430.5287,364787.6911,363725.5578,45925155.2326,45930820.9042,45931992.7038,45923306.5648,364411.4564,45928304.0223,5445.7027,-4920.7140,-2498.6397,-1840.0266,0.0000,32960.2631,30556.0261,30939.1976,33134.9458,35043.1389,27045.8482,22530.4000,29174.8665,155208185.4351,155169744.6915,155215004.5672,155206227.5359,30486.1861,155201383.6367,
14400.000,5482.1951,1975.4851,3626.2947,3835.2008,0.0000,-218216.0720,-206675.4279,-214012.2695,-208817.2367,-212922.0535,-217892.9239,-210027.7155,-214364.0189,-344546583.6623,-344522702.8522,-344508168.0747,-344522298.0579,-215211.6277,-344528638.1595,2312.5189,-6441.6580,-3687.6446,-944.2967,0.0000,302273.5447,334110.3664,326561.5271,320923.1455,313445.8677,324466.2648,321115.7399,321272.3395,-44835316.2024,-44830675.1729,-44820491.1510,-44831714.3328,320594.6846,-44831954.8812,-3349.1348,1441.1360,4611.1557,5710.1128,0.0000,31317.6259,28781.2313,28264.0017,33273.6584,32573.1022,23068.5959,22665.5307,30479.7196,155208593.6554,155169180.4512,155210096.7859,155204681.7423,29093.1029,155199426.2664,
18000.000,-6684.0307,-239.4432,-118.1751,348.3647,0.0000,-286145.0123,-282841.4339,-286258.9620,-281586.8896,-286732.4158,-291025.7791,-283399.5475,-289511.7432,-321177790.2953,-321156504.9698,-321144031.8549,-321154434.5453,-288760.4304,-321160806.5223,-569.5816,6215.3693,5694.8821,2957.8805,0.0000,238154.9447,272194.8473,261536.8212,256517.4366,250031.5157,259789.3238,257102.4794,255650.9890,-132535249.1949,-132533317.1528,-132513656.0921,-132523931.8814,256254.4590,-132532205.4819,-1266.4623,2961.2884,-3964.8199,-6281.5540,0.0000,29650.8507,27008.5894,25808.5001,32808.2192,29710.6451,19950.1913,23522.3103,26142.0288,155208366.2823,155169147.5578,155204800.5416,155198006.8684,27697.5167,155197427.0027,
21600.000,4345.4410,-2477.7480,-2763.8705,-3176.7812,0.0000,-335998.2223,-341259.3080,-340023.5458,-336077.4705,-342895.8496,-345435.7315,-339157.5463,-343110.3858,-275893100.1271,-275872445.3173,-275866281.5763,-275876184.2182,-343786.3885,-275876730.6827,-1861.4086,-3432.4493,-6295.5751,-5296.2959,0.0000,159451.0593,193188.9646,179716.8754,176055.5314,170755.6468,178903.6261,176453.0075,175996.7051,-211190013.0278,-211191692.6804,-211164041.1501,-211176307.7473,175521.2342,-211187698.5944,4912.8765,-5442.7567,909.9333,3179.8367,0.0000,27961.7384,25242.3413,23856.8689,31861.3132,26466.0370,17553.9675,25187.2456,27853.4481,155207388.5708,155169743.2845,155199231.2749,155190728.9981,26299.5494,155195385.8521,
25200.000,-419.2325,5347.7582,4379.9122,3568.6464,0.0000,-364851.1796,-378166.7670,-371878.8239,-368773.3727,-378276.6926,-377793.3405,-375212.4885,-377488.6943,-211783056.0103,-211760884.6464,-211764232.1190,-211772360.5891,-376770.1598,-211766795.4570,4712.4161,82.9967,4662.7528,5699.4739,0.0000,71077.5166,102053.8137,86459.4466,84595.3174,81974.7029,87119.7840,83262.7817,83148.2171,-275432348.2077,-275437543.2002,-275405083.4631,-275422362.0887,83574.9543,-275430948.3902,-4924.3464,4337.8294,2670.3132,1748.1343,0.0000,26252.0691,23485.5264,22557.6109,30500.0239,23448.9626,15802.9014,26999.3700,23272.9581,155205591.6570,155171079.8703,155193500.8811,155184711.3540,24899.3228,155193302.8210,
28800.000,-2643.7612,-6517.7940,-5029.2639,-2710.3108,0.0000,-371074.3998,-391165.3461,-379874.9691,-377596.7797,-387481.9923,-386171.3748,-388568.6143,-384790.8148,-133222747.4417,-133197241.6448,-133211588.0232,-133214275.4976,-385607.0368,-133206065.0258,-6166.0238,2205.0897,-1069.5073,-2944.4883,0.0000,-21528.2897,4551.0126,-12180.9383,-12099.6777,-10519.1960,-9684.7729,-15897.7716,-13353.1054,-320878586.8227,-320886169.5416,-320853242.5989,-320876060.6310,-13687.6432,-320878012.0735,1247.9696,-408.4262,-4662.4628,-5684.4432,0.0000,24523.7571,21740.5328,21883.7893,28758.5491,23835.6198,14663.5724,23613.5709,25024.0171,155202957.0177,155173273.4401,155187722.9521,155180631.7235,23496.9596,155191177.9162,
