sl_100_86400_20300919 Coordinates.csv
2030/09/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:46 2024,
Start: 2030/09/19 07:47:00.00, Stop: 2030/09/20 07:47:00.00,
TIME_UNITS,STARLINK-4000 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-32142 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-5896 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-2752 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-32016 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-1752 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-30158 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-4626 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-30833 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-31292 - X-Coordinate,STARLINK-1536 - X-Coordinate,STARLINK-5266 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31766 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-5599 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-1166 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-30967 - X-Coordinate,STARLINK-31898 - X-Coordinate,STARLINK-2310 - X-Coordinate,STARLINK-4436 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-4039 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-30835 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-4412 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-30502 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-3874 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-1030 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-31870 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-32142 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-5896 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-32016 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-1752 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-30158 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-4626 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-30833 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,STARLINK-1536 - Y-Coordinate,STARLINK-5266 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31766 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-5599 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-1166 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-30967 - Y-Coordinate,STARLINK-31898 - Y-Coordinate,STARLINK-2310 - Y-Coordinate,STARLINK-4436 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-4039 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-30835 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-30502 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-3874 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-1030 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-32142 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-5896 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-32016 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-1752 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-30158 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-4626 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-30833 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,STARLINK-1536 - Z-Coordinate,STARLINK-5266 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31766 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-5599 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-1166 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-30967 - Z-Coordinate,STARLINK-31898 - Z-Coordinate,STARLINK-2310 - Z-Coordinate,STARLINK-4436 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-4039 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-30835 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-30502 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-3874 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-1030 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1537.9140,-3932.8865,5132.2766,-4667.2152,-5265.1201,1063.7822,-4736.3054,-2945.7002,3798.8237,3526.6556,5250.5652,-6189.1061,-4091.3254,-5234.4145,5920.6027,-4891.7163,-2225.5883,4184.4750,3087.0719,395.8812,4045.3997,4030.7967,4149.5977,-4332.5118,-6195.2274,-2079.2077,-2068.5685,4851.8677,3891.6708,-1669.8685,4727.5317,-4927.4284,-4057.1856,4160.5389,0.0000,-5531.0186,-1014.9571,-4946.9079,6182.7337,1628.4458,-202.5226,-2844.1749,636.6372,3671.8062,6603.2266,4875.9305,4123.5014,-5743.0113,3052.9383,3338.1528,5680.6868,3787.5577,3671.0083,-2460.0508,3998.5659,-2828.5994,-4077.7013,-5347.0110,-5592.1274,4128.7929,5914.9392,-5727.2140,-4934.0510,-5363.2881,-1208.0725,-4137.2464,-3244.6492,-1160.0652,-4232.5181,2214.2775,-1791.7098,-2584.0788,2293.0291,-3911.7883,5121.8342,-4197.1896,2453.8226,3775.6689,-3227.1114,-5306.9069,-6615.3729,-2910.7420,4091.2643,5251.9888,671.4005,-1521.1509,-6296.2797,1454.6246,-2265.0592,-4721.8135,3970.3594,2141.4654,0.0000,5511.4223,4322.5354,127.6957,4365.6282,6064.9749,-3324.7377,4309.4882,-307721.1407,-301439.1172,-312146.1854,-307648.7812,-299512.8667,-302560.1319,-307787.8888,-306675.5311,-295892637.2164,-295872974.7349,-295866221.7368,-295886339.3833,-307157.7915,-295880540.4245,4915.0225,4369.2069,2975.2062,766.6056,-4538.7704,5051.5255,-4974.8836,-5243.4639,-5335.0239,-3182.9781,-529.4516,-977.4297,4740.4647,4137.3399,-716.9432,-162.1031,5927.8758,-1723.8098,-3969.0583,-5236.9185,5489.6642,1316.4429,3968.1409,-5196.2799,2967.4047,5797.3852,-6262.4284,-4388.4675,5410.2342,4010.0692,-4839.4286,-75.3641,-755.9042,4585.4150,0.0000,-194.7096,85.4128,-2826.9935,-2343.7092,-5243.3909,-6210.1006,-3219.7362,-4385.2130,-4933.6973,-2131.2583,-1303.5200,3117.0932,-919.8881,6049.1237,-4658.1570,-1357.2789,5135.7341,-4877.1796,704.8761,-4589.6320,-6157.7591,-3579.7490,-3838.7244,828.1945,4813.4023,572.5096,-2624.9382,1660.7115,-3970.2207,-5088.4578,4162.4333,-5016.2744,6009.1543,2843.0244,6359.1145,-6653.5344,4683.0460,-3428.4297,-2023.2046,-672.9513,-1862.0832,-5282.5009,-3270.3688,775.3620,2977.0896,1456.2618,-3736.6124,-606.5281,1304.9200,6607.4865,5640.4821,-1768.7331,4355.4584,-6494.6547,2512.0965,-1138.9271,-5385.2009,0.0000,361.5998,-4685.4276,-4148.3948,-5356.8248,-1122.1349,6020.1721,2528.6020,-231961.3829,-198074.1424,-216175.4900,-218250.2312,-215194.4932,-213882.8152,-209831.6465,-212529.5685,168197774.8061,168225219.4471,168222414.6941,168218600.1839,-213593.3507,168213817.1292,-4563.7281,-3465.0501,3431.1193,-5064.1093,-181.6422,4551.1053,-676.7959,2790.5600,-2223.6418,-5026.0104,4427.4245,-2939.9913,2817.1592,1673.4999,-3518.9582,4754.3680,-2792.7293,-5206.1435,4688.2158,-4485.3758,995.0794,-5526.0784,3859.0271,-1550.4895,536.9892,3251.8900,-2148.1478,-1864.4527,1862.0600,5358.8415,1408.2773,4576.5516,5510.9270,-2990.4802,0.0000,-4168.1274,6747.6773,3902.0407,1706.9137,-3784.9454,3044.7158,-5367.3938,-5259.6658,-3077.0097,-375.9718,-4678.3656,4519.2374,-3731.2799,1463.3344,3675.1130,-3507.8050,2535.4239,-3179.0170,6455.1659,3271.9838,-1295.3551,-4194.5162,-2102.0709,-3962.4739,-2703.6882,-3307.1065,1881.5294,4541.2736,-888.8217,-4519.2209,-3650.1321,3444.8652,3247.0348,-4530.9663,1029.5684,-491.6425,-4400.1626,5495.6958,5177.5865,-4600.9976,5147.2935,3747.5556,4727.6525,-6106.7169,3273.9066,-1398.7845,4738.6019,-5494.1190,4280.7979,1359.0766,-3629.1402,2197.5080,5166.2473,495.8180,-4374.0269,5482.5267,3770.8633,0.0000,-4006.6317,2575.4336,5507.3684,442.6492,3092.6857,-293.9187,-4652.3139,155552.7983,151929.7380,155088.6979,152546.3396,158108.4622,151761.4557,143841.4535,153924.3430,93562549.1667,93526060.5188,93576204.9048,93548650.2893,152603.2280,93558848.8876,
3600.000,-2732.8739,1830.2252,-3959.6168,403.1932,4218.0752,-4731.4078,5091.3194,4878.6707,-506.6997,-2472.7695,-5274.9879,6747.4088,34.1750,3745.2040,-3362.4853,2330.2023,-996.7196,-917.7250,-1773.8582,1905.4402,-4328.7788,-1374.3848,-6130.7066,3130.8181,3656.7335,-1498.6759,4122.4194,-2546.2082,-4872.4539,-2713.4145,-2688.0385,6026.3725,4597.7677,-4163.6548,0.0000,6163.5518,-2504.0321,6850.0710,-4634.4263,3603.1051,3278.3295,6207.5440,2669.1703,283.6826,-4607.9201,-3613.2342,-6599.1625,6722.3457,-4716.7967,-1932.1902,-5172.3899,-4116.2883,-2441.0243,3444.9251,-45.7575,3676.4878,4100.0070,4553.9463,6205.0527,-4172.0735,-6316.3991,3493.4147,2489.2814,4609.3037,4791.1233,2456.9863,5119.6088,-1224.1051,638.9519,-3498.1429,-670.3590,-132.4082,1094.1327,4222.7634,-3503.0352,6576.2456,-175.8099,-2983.7677,-557.7653,4333.4231,5492.2460,4594.9181,-3230.8164,-3349.3174,-2783.9373,-1203.1737,4375.1605,583.1835,4054.3163,1465.9569,-2516.7606,1912.4450,0.0000,-2552.0020,-561.4847,3873.0337,-1953.3003,-2774.7639,1088.9964,-5912.5329,-238797.7120,-241384.0048,-249476.1331,-245814.3194,-235794.0412,-242851.2921,-243858.4229,-244195.9002,-329355128.2026,-329339701.2979,-329332128.6129,-329351364.6512,-243853.7632,-329344173.4094,-3366.0103,-6566.7246,1142.1266,-2459.4321,3231.6458,-4498.0095,2978.8759,3685.9301,4526.9379,6227.8717,4047.9723,-620.5272,-5038.5180,-5043.6907,3797.4472,-3917.9659,-4215.5676,4814.7911,6577.6604,6601.2730,-2600.2581,2352.7648,-3212.8160,2690.7595,-3802.7682,-4878.5873,5360.5144,5896.7056,-2143.1509,-4382.8508,5933.2731,-2991.9719,-3432.3608,-602.9922,0.0000,-2885.8439,4336.4234,536.2314,4464.7317,3830.1251,3873.4148,1366.0520,5924.2266,4168.8971,1892.4414,5123.7594,-1807.5626,765.9877,-4586.1890,6474.7351,4423.1461,-1330.0883,6305.8084,-4581.5136,5061.4819,3275.8551,-978.7517,567.0983,-3012.3788,-1059.5148,2446.0022,-1916.9920,-5042.4602,400.0271,2876.5504,-6449.3118,4553.4388,-6822.1495,-5730.5528,-3280.2092,5054.4056,-6683.4157,5841.4531,-2873.9971,4498.0236,-502.4130,6907.7473,6113.1462,-3528.9820,-5384.0058,-3501.2540,-1423.5401,4814.3272,2578.8507,-3593.7776,-6766.4242,-1125.3686,-6886.5399,4626.7967,-5234.2317,5196.0349,4755.9805,0.0000,3292.8308,4285.2734,4553.4817,5885.8313,3197.8627,-5555.6512,1560.5022,-301648.3899,-266445.3560,-284708.5211,-284443.4891,-284910.5277,-284525.3799,-279938.1568,-284756.3913,85794447.1791,85819587.8163,85826059.2117,85807734.4182,-283729.1979,85810403.2304,5326.3472,-273.0929,-5489.1308,6450.2336,-4486.7871,-2204.4614,-3589.2040,2564.3125,5193.5542,1683.9765,-1829.7633,-1402.2331,-4674.1424,2793.7544,4700.6565,-5092.5739,5382.2110,4839.0676,-986.0755,650.0495,-4697.8919,6394.9326,178.2345,5570.2498,-4439.9071,-4748.1388,-1535.0387,-2241.7433,-4429.5612,-4601.6295,2305.6241,-234.8222,-3827.7918,5426.2147,0.0000,1268.7338,-4648.4499,-752.9357,2282.6401,4086.3834,-4714.1978,2598.1767,2230.4140,5447.7906,4838.1776,2826.1410,-656.8520,-1371.9687,2187.1710,865.6439,-249.5763,-5340.8668,-1274.8026,-3947.4503,-4716.5828,4819.8126,5395.9806,5154.8551,-172.6918,5370.0664,-583.8586,-5237.8242,-4029.4153,4879.3214,4052.2695,294.7017,818.1315,188.2542,3630.0623,-4843.9584,-4668.4557,1788.5470,-3473.3308,-4502.1899,3902.4326,-2055.3887,-554.3153,-1070.9503,5944.4567,212.9611,-2329.6899,-4680.2442,3680.9108,-5465.8444,-5036.8892,151.5591,-5224.3636,-358.5630,3108.7771,4250.1739,-3734.3807,-4652.4087,0.0000,5387.9197,-5357.7128,-3461.4474,3075.2794,-5457.0884,-3922.0707,3022.6023,155283.6526,151462.8603,154794.7870,151064.9326,158011.5772,154724.0022,143462.4285,151056.1081,93508727.5307,93470170.3487,93517400.1061,93494299.9585,152523.4525,93502187.0793,
7200.000,6139.3213,1232.7674,2425.0916,2982.3452,-2321.0983,6185.8371,-4020.4030,-3769.6690,-3682.0579,824.6643,3478.0507,-4343.5315,4150.4566,52.8385,407.2320,11.7524,4730.9369,-1568.8542,-114.7743,-3114.7935,3976.3195,-24.6925,5469.7502,-2158.1881,762.2291,4955.0087,-4955.6244,-1509.6815,5085.0969,5479.8484,-858.7703,-3194.8555,-4059.7384,3853.4224,0.0000,-4619.8695,5424.7831,-6016.1468,595.7044,-6572.2771,-5929.3327,-6586.0333,-4097.1947,-4577.1486,227.7231,1559.6117,5804.1983,-4077.5560,5127.0793,-840.1628,2007.6104,4085.0541,-293.1454,-3948.9343,-3891.5150,-4334.1588,-3778.9907,-3147.8110,-3940.1667,3932.6034,3383.1736,201.4119,-0.7642,-2276.5981,-6813.6803,117.1742,-4840.8608,3216.1170,2432.1396,4410.6540,896.6638,2332.4747,-3100.2293,-3570.9171,1518.4387,-6148.3200,-2052.2209,1056.4592,2629.0231,-1573.9592,-2095.2792,-4580.5401,1965.2492,1442.1764,4835.5296,3336.0879,-1586.7505,-2334.9664,-4997.9126,1529.5097,984.8362,-5397.1185,0.0000,-398.2468,-3885.2318,-5683.1652,-1739.4446,-1023.9471,2556.5139,5236.8012,-154743.7177,-166344.2751,-170941.5101,-165827.3107,-156781.8468,-168610.0402,-164478.5534,-164642.0278,-340325834.0762,-340312789.4317,-340309013.6100,-340318354.3466,-164999.5758,-340315800.0256,1816.0143,5530.2682,-5245.8270,4863.6911,556.0007,2564.1982,965.9459,1312.8150,-3159.9311,-6299.6313,-5614.5155,2340.3124,4355.7568,4260.7847,-6235.7459,6625.8566,1995.6385,-6581.5484,-5982.8312,-5010.2915,-1872.6885,-5920.7833,977.2385,1877.0663,4199.8103,3367.0763,-2286.1582,-4787.5181,-2012.7367,4105.4361,-5110.2835,4043.6138,5558.7408,-3849.3388,0.0000,4565.4852,-4062.5773,1797.7732,-5022.9544,-1046.5462,-889.3020,316.9871,-5016.4987,-3034.9657,-2390.6566,-6635.2241,-209.2339,270.4032,1135.8496,-4794.8919,-5278.1147,-3234.9362,-4868.4237,5656.9377,-4742.8518,1161.8406,4978.6372,3646.4681,3826.5389,-3394.5302,-4325.0641,5982.5663,6845.2549,4355.2193,-523.7982,6101.2332,-1799.3762,5029.9878,6369.1609,-1545.2788,207.9426,6228.4300,-6075.4988,5784.2399,-6703.2597,2064.2873,-5906.2591,-5937.3207,5995.7112,5702.0422,4734.7225,4890.4454,-6557.3904,-5973.0299,-1029.8171,4943.4036,4616.4848,4495.1648,-712.9583,6584.0194,-6776.3953,-3441.4031,0.0000,-6235.4692,-3428.6657,-3833.2919,-4767.9983,-5293.5427,3245.7974,-4290.4948,-351429.3678,-317608.3797,-335202.4542,-332035.5226,-336381.3978,-337160.5479,-331637.6503,-334960.3641,-2460674.9089,-2439040.6564,-2424074.8665,-2453343.2261,-335771.9973,-2445297.3390,-2518.0562,3790.9080,3682.5571,-3936.9696,6518.5274,-1622.1685,5514.4565,-5303.2999,-4932.9763,2704.8358,-1985.3400,4838.5943,3308.8145,-5406.1526,-2984.7086,1654.9900,-4642.2665,-1337.5484,-3406.3085,3572.6028,5298.8084,-3671.1361,-4138.1041,-6330.6617,5398.9480,3546.4809,4267.8483,4578.5409,4232.7889,884.6467,-4579.9471,-4337.0745,-385.7424,-4199.6673,0.0000,2394.3436,-875.3272,-2893.2570,-4592.4978,-379.0719,3451.2408,1921.5448,2289.8262,-4137.7944,-6527.8481,918.3682,-3679.1620,5555.4153,-4534.2053,-4772.1908,3796.9570,4465.7963,4840.7988,-873.2427,3181.1737,-5244.8918,-2822.8723,-4957.3709,4165.6453,-4533.7838,3998.1417,2717.1658,965.4543,-4605.1222,-1020.8162,3229.1557,-4584.1969,-3528.9752,5.1699,4946.7841,6834.5583,1913.1935,-909.3349,324.4311,-763.0321,-2380.0263,-2996.4760,-3329.0510,-2333.7550,-3585.5341,4574.4710,302.4524,614.5427,3141.0802,4630.9659,3410.1234,4868.6248,-4723.0146,-4703.9391,-1421.7126,-582.9847,2617.0367,0.0000,-2736.6991,4514.0303,-827.0912,-4717.4595,4300.7777,5494.5500,855.6024,154975.9891,150996.3260,153879.9910,153022.0378,157532.7622,152253.7606,143681.5904,153964.0145,93454469.7542,93414736.9503,93458036.6884,93443099.4847,152431.5039,93445512.7044,
