sl_100_5400_20301201 Coordinates.csv
2030/12/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:39 2024,
Start: 2030/12/01 07:47:00.00, Stop: 2030/12/01 09:17:00.00,
TIME_UNITS,STARLINK-2283 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-4548 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-31719 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-1956 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-1805 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-31997 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-5616 - X-Coordinate,STARLINK-5529 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-5325 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-6058 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-3279 - X-Coordinate,STARLINK-1909 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-3225 - X-Coordinate,STARLINK-2642 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-5684 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-31640 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-31705 - X-Coordinate,STARLINK-3713 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-2458 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-31572 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-31898 - X-Coordinate,STARLINK-31876 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-1273 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-4548 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-31719 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-1956 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-1805 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-31997 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-5616 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-5325 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-6058 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-3279 - Y-Coordinate,STARLINK-1909 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-2642 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-5684 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-31640 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-31705 - Y-Coordinate,STARLINK-3713 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-2458 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-31898 - Y-Coordinate,STARLINK-31876 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-4548 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-31719 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-1956 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-1805 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-31997 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-5616 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-5325 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-6058 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-3279 - Z-Coordinate,STARLINK-1909 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-2642 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-5684 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-31640 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-31705 - Z-Coordinate,STARLINK-3713 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-2458 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-31898 - Z-Coordinate,STARLINK-31876 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2804.8627,-245.0070,-5801.4024,-5588.7421,4357.2667,-111.0622,5843.9473,3220.8079,-5434.1251,299.9871,-6702.6580,-6044.7496,-5318.4019,1181.6886,3311.8103,-5297.2067,2929.6142,-2772.7819,756.6384,-1936.7245,4932.1185,-6702.9963,-5540.7822,6331.5072,-1047.6152,6740.6713,-3376.7038,551.1395,-3050.8270,-1687.2071,4604.5932,3925.8737,6166.0074,6631.5941,4037.6087,5025.6546,2117.6606,-4665.9600,2324.8061,632.6232,779.8365,-5042.5455,4357.6024,-3094.5988,-384.6567,-4534.3132,-1657.7005,-3739.2616,3230.2561,-1991.2122,-2798.9425,5131.6168,-2958.6630,4638.8098,889.7855,-3071.1874,-1557.6431,1714.7748,-1388.6511,5339.4075,0.0000,-3481.0741,5317.2634,3146.3115,-5659.1864,-3893.0077,-6654.6727,3864.3784,-6360.9813,1515.2533,-4574.0272,-5458.4403,-2079.0220,-2243.6725,-2060.4077,1620.5774,-2552.2060,-3582.2458,2943.5153,3294.7777,5411.4614,-3961.3824,6708.8576,3801.5059,-1029.2986,-1530.9155,1500.8327,0.0000,699.1357,5149.1198,1809.0748,0.0000,-3318.6715,-1442.7665,-3618.1306,3725.0244,-1427.1991,981.1292,-2279.9899,-1362.0391,321853.2023,309751.5153,307014.3766,310679.1913,310569.0668,308230.9467,302784.8030,306914.6758,-277335674.1884,-277370509.8107,-277342285.7296,-277338046.0739,306602.9848,-277330083.0779,4733.2876,4693.2411,-2701.7227,3925.0670,-5025.2606,6235.8617,3118.6400,4717.8954,-1499.3439,5343.0449,-1311.1776,2903.1346,174.8171,-5308.4682,5682.4824,-1447.5323,-6053.9489,-6194.6535,6558.2965,6568.5177,-4600.6314,1072.5442,-3975.6733,-471.6711,3991.1490,1278.0378,-4717.5671,5254.5155,-6186.0143,3724.8525,4973.7477,-4892.5152,1773.2473,-1617.5979,-5279.3899,-3454.1050,5301.4542,-1893.7958,-3185.6577,-3081.4983,6393.5166,-3786.5095,-4959.2605,6146.0004,-4080.2703,4703.8768,5027.3818,-5455.9054,186.1558,3692.0229,-3021.5209,3442.7132,-3194.0542,2069.3790,5446.9919,-5200.4840,6540.5826,-4741.0742,6371.1453,-2653.8849,0.0000,4834.3300,2416.1338,1510.8465,2285.0373,4158.6901,-1853.8308,3570.1516,2309.9687,5046.8085,4175.7942,82.6222,-1531.5826,-6478.4770,-4941.6404,-5770.9280,4569.7155,2184.9557,-3086.1240,5664.8898,89.6178,-5000.0917,1495.9427,5335.6437,4841.1450,6711.4891,2778.6817,0.0000,4142.7727,-4400.9232,-6053.5272,0.0000,5916.7645,4898.3181,-4649.3371,-2070.7247,-4809.8768,5157.5839,6467.4120,5967.8212,220242.8895,223246.7745,213167.1575,216827.2604,225582.1187,222935.4172,219401.7847,219614.0212,-5136496.0661,-5098359.9686,-5099323.1435,-5122103.8349,218759.8300,-5120735.4693,-3679.5837,-5073.9637,-2269.7236,572.1155,1837.5269,2998.5244,-1853.3965,3823.0214,3972.9627,-4378.1504,-486.6266,-798.2741,-4357.8526,4119.6288,-1574.4788,-3967.3351,-1720.0340,1143.0186,1952.8118,1017.7745,1602.9795,1313.8535,492.9338,-2661.5704,-5502.9800,-349.1337,3687.1864,-4380.5565,793.6876,5362.4045,-930.7469,2948.9538,-2332.2911,488.9279,-1966.1152,2924.9047,-3890.0988,4560.2906,5693.4730,6160.3285,2467.9360,2902.1237,-2229.3136,278.4728,5606.8390,-1929.1662,4433.2530,1859.3137,6101.7834,5140.8697,5504.4370,-3061.9498,5322.2556,-4723.5049,-4223.1025,3385.7556,-1258.3820,4604.8810,-2394.8005,2936.9171,0.0000,-3640.7200,3542.6520,5993.2314,-3180.7226,3764.3303,116.1501,-4479.4362,-909.0342,-4515.2660,-3104.9501,4046.3929,-6477.5259,987.3496,4376.5437,3332.6074,-4544.1098,5486.0081,5364.4293,1720.9022,-4233.1180,2392.5863,-372.7181,1867.5956,-4794.1811,22.0101,6154.6262,0.0000,5259.1252,1466.3784,2685.9781,0.0000,-1167.7982,-4481.1204,3271.0255,-5463.2605,-4622.2374,-4359.1414,-920.0668,-3209.1816,-39615.1435,-42246.3705,-37549.3555,-40320.6894,-34610.4108,-40634.2558,-48826.9301,-38493.1111,-3859775.0919,-3871329.9983,-3863022.2052,-3881332.8388,-40055.7173,-3871510.6636,
300.000,3541.4315,1693.2881,-6613.7098,-4549.7231,3227.4818,1556.9146,6553.0302,4925.0283,-6421.6010,1933.1060,-6549.5421,-4998.9547,-4113.1054,-633.1957,4021.4948,-4997.6832,1562.5540,-2069.3414,2024.6342,-461.1430,3899.7202,-6418.4694,-5857.2909,5263.2862,1072.1704,6709.6278,-5038.5611,2499.1798,-3353.7853,455.6962,5622.2785,2072.0638,6763.8459,6131.2985,2855.2783,3370.7457,3719.8416,-5468.6118,306.6662,-1270.0673,2095.3592,-5897.0332,3189.3270,-1897.1837,-1676.6523,-3732.7728,485.6227,-4851.2147,4892.0312,-332.8803,-4242.9741,6246.0139,-3963.5199,5238.3950,1851.5169,-4725.7397,-197.1347,-436.6693,-489.1029,5101.7262,0.0000,-2648.2188,6405.0895,4897.7028,-5574.6195,-3207.1180,-6131.0613,5363.4586,-5839.8724,3298.8922,-3645.5186,-5720.3945,-2568.8277,-3627.4220,-3984.8613,-321.9262,-460.5429,-2178.8744,976.8453,4665.4316,5704.0375,-5152.3433,6538.8414,4666.4883,942.9155,-282.3763,2254.3345,0.0000,2799.2409,3661.0402,239.2879,0.0000,-1933.9789,-20.6686,-4470.7274,2906.9432,-3447.3650,2854.9054,-817.3849,-125.4160,317055.6706,305051.1875,302208.6657,305764.3505,305895.1198,303528.0202,298146.0275,302704.6156,-277153026.9231,-277188345.4665,-277160230.7789,-277155043.2509,301942.3262,-277147397.8546,2932.0483,3808.9529,-1307.6373,5033.0738,-6092.1006,6537.3368,2084.5237,3945.6316,-210.9141,5897.7089,255.3030,3763.7812,1780.1573,-4518.9537,4387.1616,640.0935,-6759.4566,-5687.6507,6580.3799,6889.3810,-5733.0081,2565.6597,-2705.6685,-1738.7348,4397.8567,50.0638,-3928.5090,4355.4863,-5374.0540,4236.5415,3844.0713,-5279.5786,273.1185,-2737.4546,-6296.5703,-4010.2811,5296.9887,63.2977,-2614.0089,-1997.4083,6533.1971,-3564.2159,-4662.5549,6444.0302,-5244.3144,5694.8819,5027.9829,-4867.6094,1028.0659,4969.7965,-1405.7050,2562.4683,-1260.2638,8.5503,6251.9276,-4587.5242,6174.5361,-5052.8954,5498.4566,-4079.6233,0.0000,6109.9950,1326.1446,781.8363,3728.2662,5595.7535,-2164.8494,2190.5591,3413.6494,3860.1054,5612.2770,2014.2370,616.7913,-5876.3182,-4380.1463,-5392.7739,5055.0382,696.9783,-4043.3616,4912.2516,-1864.3414,-4415.2755,225.0377,3816.3571,4150.7912,6631.7820,723.6479,0.0000,4069.0501,-5153.1279,-5494.2206,0.0000,5956.9752,5989.2634,-2838.9096,-3992.8434,-4131.1141,4096.1382,6840.3524,6725.6470,227086.9115,229439.9496,219599.7594,223229.2360,232074.2286,229211.4385,225889.7960,226021.4701,-11192703.4272,-11155468.2199,-11155841.9678,-11178950.9002,225201.7564,-11177012.8280,-4762.2459,-5518.6172,-799.0200,-980.6557,331.3908,1659.5193,-59.8899,2728.8732,2512.1583,-3045.6089,-1984.6490,-2543.2710,-5217.4991,5069.7155,-3214.3768,-4529.1005,-208.3556,3270.2320,171.3307,-526.8167,82.8933,-223.1907,2255.5226,-4084.5052,-5179.0090,1464.2480,2540.9455,-4677.7756,2834.4604,5227.2979,624.3216,3982.3465,-872.9195,-1330.3019,-473.9101,4274.1846,-2410.4701,4031.9213,6405.3397,6499.3423,729.2863,869.2708,-4081.7309,-1526.2620,4238.0539,-136.9279,4706.7634,67.0140,4770.3304,4385.6354,5224.4227,-1402.2395,5475.6043,-4546.4643,-2399.0849,2141.3683,-2940.0273,4571.9979,-4219.1009,1240.5308,0.0000,-2095.3061,1978.0786,4851.8159,-1540.1872,2246.7862,2327.8176,-3764.9059,917.9500,-4729.7628,-1789.0877,3068.5291,-6453.0288,-557.3426,3573.7070,4222.6667,-4720.1726,6514.8665,5446.3562,193.0032,-3344.9009,638.5294,-2144.2654,3169.0483,-5419.3749,1816.7694,6499.6143,0.0000,4575.5516,2837.4033,4106.2498,0.0000,-2859.2599,-3205.3632,4164.1584,-4859.2502,-4193.0447,-4651.4403,626.5117,-1579.9854,-39535.2431,-42040.7707,-37441.8912,-40365.9559,-34493.1542,-40233.7823,-48762.6533,-38516.8011,-3863340.8112,-3875177.8348,-3866944.1687,-3884995.0141,-39947.0400,-3875151.7915,
600.000,3934.2932,3496.7040,-6740.8167,-3047.7126,1783.3273,3059.1313,6597.7679,6134.5352,-6772.6564,3347.1603,-5742.5882,-3408.6017,-2528.8477,-2421.4694,4338.6097,-4220.6705,46.4275,-1177.4197,3086.4948,1064.2992,2490.0606,-5506.0172,-5586.2986,3677.4497,3066.2625,5998.8549,-6194.1042,4221.9835,-3349.3018,2532.4476,6075.1380,4.5731,6673.9429,4996.7734,1399.9454,1346.6624,4933.4325,-5740.1137,-1773.1642,-3087.8412,3192.9417,-6145.0213,1665.3948,-493.0925,-2751.9036,-2542.8939,2586.5628,-5470.0020,5994.0811,1321.2164,-5298.9663,6729.0719,-4624.9213,5372.9434,2596.0620,-5912.4687,1214.8400,-2536.2347,512.0231,4301.5429,0.0000,-1582.1508,6832.1811,6163.2302,-4938.4266,-2213.5447,-4940.4691,6351.6049,-4708.9813,4792.9231,-2379.2933,-5417.4044,-2883.7506,-4663.4379,-5516.2986,-2256.7696,1668.4660,-477.0109,-1062.8202,5549.1299,5455.1462,-5802.0476,5715.7917,5083.9443,2851.5901,1014.8973,2858.8076,0.0000,4587.2555,1805.7621,-1392.7760,0.0000,-328.4810,1369.4175,-4892.4750,1855.8095,-5121.5556,4465.9915,731.0012,1106.1001,312110.6164,300220.4588,297267.5502,300696.8235,301083.5302,298689.5011,293369.8812,298306.2006,-276838144.9745,-276873924.6386,-276845930.2897,-276839767.0154,297146.2705,-276832474.7832,799.6857,2600.0944,213.9497,5642.9695,-6558.5728,6209.7526,839.7312,2807.3008,1070.9733,5887.1714,1814.6747,4249.9583,3253.3995,-3305.4885,2612.6981,2678.5749,-6811.4239,-4527.4389,5939.3875,6540.5067,-6309.2695,3810.0439,-1136.5833,-2875.5533,4417.3915,-1199.6133,-2773.1612,3060.6041,-3999.3122,4353.4081,2320.7247,-5191.3656,-1246.3035,-3590.6755,-6700.7903,-4188.6162,4784.7667,1989.7541,-1854.5872,-782.0296,6020.6826,-2988.9106,-3937.5587,6100.4886,-5907.2704,6090.6583,4581.6459,-3785.6564,1820.3305,5720.8684,308.0948,1440.2239,773.8802,-2037.0977,6433.8564,-3547.4856,5186.6091,-4896.9376,4087.5640,-5036.5886,0.0000,6790.3395,122.1000,36.1351,4781.7661,6445.4682,-2205.5717,630.4859,4173.1913,2336.8662,6498.5615,3719.8031,2683.3923,-4700.7302,-3425.8276,-4508.1504,5096.2822,-797.6747,-4644.9286,3649.7673,-3613.8290,-3376.4444,-1092.0568,1897.5970,3097.5836,5886.9257,-1378.7223,0.0000,3609.7760,-5429.9571,-4404.0908,0.0000,5416.3581,6465.6459,-728.2869,-5531.6575,-3073.1163,2655.4972,6546.6853,6815.1074,233826.0806,235523.9307,225934.7354,229530.3239,238466.3287,235366.3179,232279.4455,232288.5995,-17243375.7852,-17207052.2352,-17206845.5230,-17230243.3476,231544.4180,-17227753.0392,-5263.2614,-5370.2804,762.7581,-2424.8248,-1210.7318,141.9769,1740.1621,1335.3991,778.5040,-1384.5377,-3262.3522,-3994.3262,-5507.0886,5451.8685,-4484.3457,-4572.8254,1325.5487,5039.4915,-1628.8991,-2014.8036,-1446.0831,-1736.1710,3766.2383,-5061.9303,-4289.1994,3116.3488,1116.0048,-4460.0376,4572.8645,4487.0977,2109.7271,4589.5668,684.3734,-3001.5896,1069.1038,5131.6846,-669.9852,3046.2195,6432.6368,6141.4586,-1088.6226,-1256.2348,-5504.7165,-3164.4582,2419.3517,1670.7413,4471.4351,-1732.6784,2924.4092,3098.2094,4372.9802,410.0509,5030.4073,-3884.4584,-319.9790,667.0162,-4294.4981,4028.2010,-5595.4873,-606.3174,0.0000,-330.0030,192.4365,3193.5515,268.9671,476.9693,4287.4313,-2643.7952,2641.9594,-4440.5143,-281.2290,1742.5870,-5752.8180,-2042.2341,2386.0098,4646.5340,-4391.8302,6841.5521,4927.0042,-1357.0354,-2089.1419,-1187.5194,-3681.5316,4113.0643,-5455.8998,3412.6826,6147.8167,0.0000,3359.2455,3904.2911,5074.3535,0.0000,-4238.4253,-1565.3602,4572.8262,-3735.4463,-3293.6634,-4422.9827,2105.5209,220.0389,-39455.3675,-41830.0383,-37339.1699,-40408.8813,-34378.5719,-39831.7487,-48693.9842,-38645.1578,-3866911.7060,-3879025.5052,-3870867.7500,-3888638.1323,-39838.3360,-3878792.7543,
