sl_100_5400_20300519 Coordinates.csv
2030/05/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:59 2024,
Start: 2030/05/19 07:47:00.00, Stop: 2030/05/19 09:17:00.00,
TIME_UNITS,STARLINK-4557 - X-Coordinate,STARLINK-1671 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-31239 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-5296 - X-Coordinate,STARLINK-3566 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-6207 - X-Coordinate,STARLINK-31092 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-5726 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-3359 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-4098 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-5544 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-1270 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-3096 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-3704 - X-Coordinate,STARLINK-30069 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-30314 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-2732 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-31663 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30792 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-30255 - X-Coordinate,STARLINK-32016 - X-Coordinate,STARLINK-31047 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-5411 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-1671 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-31239 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-5296 - Y-Coordinate,STARLINK-3566 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-6207 - Y-Coordinate,STARLINK-31092 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-5726 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-3359 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-4098 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-5544 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-1270 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-3704 - Y-Coordinate,STARLINK-30069 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-30314 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-2732 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-31663 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30792 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-30255 - Y-Coordinate,STARLINK-32016 - Y-Coordinate,STARLINK-31047 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-1671 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-31239 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-5296 - Z-Coordinate,STARLINK-3566 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-6207 - Z-Coordinate,STARLINK-31092 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-5726 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-3359 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-4098 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-5544 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-1270 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-3704 - Z-Coordinate,STARLINK-30069 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-30314 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-2732 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-31663 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30792 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-30255 - Z-Coordinate,STARLINK-32016 - Z-Coordinate,STARLINK-31047 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2676.7090,0.0000,2753.9267,1894.6938,-2863.8020,-3416.3035,-886.2102,-3513.7167,-805.9889,1320.0582,1341.0883,-64.6437,5798.8825,0.0000,5343.1877,6264.7173,-3824.3135,-4133.7403,-4056.4161,-1891.1143,4158.9788,-1266.6328,-2952.8652,-1409.8413,-5276.9092,4612.4368,-6388.6408,6220.0296,6503.2925,1724.7358,-1798.8410,0.0000,1285.9135,5650.7539,-5933.7431,2448.2478,4207.2036,3649.2304,-284.1888,3999.7929,1450.0849,5796.3019,5443.0607,3454.9146,2449.2713,-3348.8522,-3782.2932,-4728.4093,1297.9045,1687.2298,3745.2044,6344.7484,-424.7078,-4145.7837,-2886.7999,-5957.5136,6128.5392,1254.9145,-3962.0061,-2125.1571,-3811.5266,-5286.4171,-4013.4341,-3625.4454,-381.9781,-1579.8830,0.0000,0.0000,-1018.9797,6274.4121,-5070.5797,1476.0446,-6731.1649,-4665.2932,2261.4593,5069.0506,4807.6225,2663.4400,-4308.3990,-4108.9953,-2873.3117,3967.5404,-1470.5942,4064.1115,6319.8849,6005.4494,1565.8294,-3680.1614,5109.5367,-5841.7355,-6412.2945,4622.5604,-3646.1965,-2896.3610,-2585.4441,-5573.4270,3321.6206,-1868.4139,0.0000,5774.9701,-15669.0371,1192.0278,-3015.1501,-6565.2136,-7686.5917,-5297.6292,990.4242,-1397.4027,-154486774.9114,-154494165.6292,-154484759.0952,-154491843.8101,-2525.7326,-154491575.3955,3150.1230,0.0000,-4187.9484,6043.5547,1022.1355,2750.6064,6657.9344,5623.2524,4075.4811,5111.5260,1848.6138,6850.2904,3353.6093,0.0000,1104.3744,1059.1626,-5525.6518,-5404.1204,2814.3750,-5716.3482,3181.5018,6174.6691,6135.6349,-5590.6095,-1948.2903,-4109.2523,2640.8872,895.9957,477.5509,-4727.0371,1717.6672,0.0000,-4823.3528,3664.5783,1311.6262,-6207.9823,3460.5269,4541.3736,-5561.5612,-1866.5141,4141.8976,-3276.5160,1613.9347,-2467.5417,4141.8599,-4999.8140,-4760.0426,-3300.0356,-3908.2011,5472.8152,3646.5679,2741.9372,2333.9467,-281.7245,-6083.6371,-2877.1151,-2490.3446,4596.6845,3463.7771,5414.1689,-2642.9828,1037.3147,5137.5398,-4187.9459,-5702.3405,5776.2324,0.0000,0.0000,-5604.8552,-1057.2742,2065.0581,-3949.7753,1088.2519,-3139.5766,-712.3274,3186.7082,3434.8571,2633.4501,8.2692,-2771.8428,4790.2346,3874.2404,5089.5707,5273.8031,-1541.6663,1256.2337,-5883.0585,-5807.4733,1938.1611,1527.1277,-339.3681,3547.2186,5745.3448,-6179.4680,-4051.5729,2957.8430,-4687.8504,-5800.2332,0.0000,535.1408,-320978.8459,-350272.1420,-326759.6521,-329536.6383,-338075.5487,-336288.8050,-333646.2514,-333539.7852,315991300.2113,315970664.4703,315950378.4837,315967117.7324,-332388.1461,315974386.6959,5451.4964,0.0000,-4569.0740,2704.6909,-6218.4500,5270.1445,-537.2310,1672.0116,-5471.5606,-4456.7257,6542.4199,-1090.6919,1728.9291,0.0000,-4065.7220,2764.7570,1003.4665,1036.3760,-4722.9870,-3355.8988,4494.0522,2865.1163,1453.6066,-3858.2162,3959.5576,3029.2901,-576.8926,2739.9934,-2262.8712,-4688.5248,6466.1462,0.0000,4740.7728,1380.5170,-3210.0284,-1737.9164,-4243.8942,3657.0204,4042.8035,5300.0316,-5347.7918,1820.0248,-3944.7194,5434.7060,4854.4188,-2991.4449,-3161.5959,-3791.9986,-5432.2814,-3846.5564,4473.2504,391.9202,6479.8434,-5497.7220,-1114.2943,1854.9289,-2182.3670,-4947.1147,-4504.2390,-3397.1427,5080.1800,4230.7753,2305.2859,4075.1909,-3924.7050,3488.6162,0.0000,0.0000,3926.4438,2682.6530,4243.1445,5522.2552,-785.4616,-4117.2199,6489.9996,3236.7788,-3339.0487,5833.9113,-5361.3048,-4849.7745,-3909.6309,4115.3293,4228.9230,-868.0293,-2163.1796,3211.8807,3305.6236,-98.8323,-4057.7407,-3492.5128,2460.1125,3683.1908,1303.4241,-252.3961,-4950.1708,2832.3820,-3861.3433,-2783.8756,0.0000,3767.5044,-134804.9799,-141843.8908,-135716.8413,-137816.2128,-132539.0011,-139410.3670,-146859.9803,-137360.0777,130446896.5355,130407761.6802,130443957.6980,130440722.3812,-138127.1532,130436491.3002,
300.000,-1081.9073,0.0000,967.7523,2881.2224,-988.5046,-1524.5207,394.9306,-1816.3286,1276.5355,3132.1823,-610.4402,559.6683,6512.6797,0.0000,4941.0229,6772.4549,-4759.2007,-4731.6118,-3580.9772,-3287.9397,5519.8755,302.3581,-2029.8922,-2978.8064,-4730.5572,4036.3017,-5984.8344,6769.5082,5711.3998,-355.1015,163.7887,0.0000,-219.9455,5742.0126,-6090.9535,1336.9200,4344.8710,4524.0993,-2163.0540,3531.9908,3470.9637,4405.3827,6444.1136,1754.2336,3487.4108,-4731.5293,-5145.8056,-4664.9797,-726.7353,2799.0723,5355.9938,6708.7904,1692.6089,-3984.1764,-3967.9637,-6697.2789,4962.8253,3168.1630,-4170.2710,-344.9477,-4116.5808,-3837.8182,-2259.8419,-4063.8750,-2197.0499,370.0728,0.0000,0.0000,-1947.3035,5173.7524,-3616.9472,-663.9318,-6395.2349,-5065.0768,1383.7025,5249.6264,6036.8169,802.6696,-4604.8629,-2339.1296,-801.2366,4241.1495,673.3041,4956.2633,5160.7758,5502.1986,-348.7217,-4519.6117,6062.9820,-4550.6310,-6776.3988,5951.9938,-2027.0289,-3813.9690,-3579.8891,-4053.8217,1428.3872,-3545.4850,0.0000,6268.6413,-9055.6017,8448.0384,4073.1057,593.9044,-743.7033,1720.5497,7893.8655,5220.3252,-161347428.9501,-161354966.8659,-161344739.6129,-161351849.9290,4418.8217,-161352226.6273,4574.2848,0.0000,-5336.6640,4702.2517,2161.9299,3830.4358,6319.4962,5862.5768,4535.3838,3966.9792,705.8301,6833.8258,2340.3913,0.0000,-973.4347,-517.5262,-4182.6763,-4173.3356,4607.0062,-4324.8403,1652.1718,6754.8196,5711.9484,-5800.3139,-99.6691,-5405.5370,3143.9971,-365.9331,-879.7329,-5258.8702,2735.9386,0.0000,-5886.3924,2240.8565,2761.0910,-6762.7474,1487.4889,2710.2129,-4639.6184,-3845.5548,3816.2879,-4291.3485,352.8308,-3833.5706,2290.4287,-4586.1466,-4260.5023,-1415.2786,-4611.7669,3938.1565,2917.2363,1273.4187,2842.5547,1883.0153,-5505.5984,-1503.9572,-2749.9603,4687.5198,4799.0241,4907.1778,-518.4394,2409.1129,5508.8248,-2283.0560,-4733.9444,5396.7621,0.0000,0.0000,-6320.4877,-2551.6123,3596.5360,-4306.0699,2261.4402,-1100.1658,-2726.5588,1218.4571,2571.9761,1621.3582,2059.3150,-2163.0326,5041.1253,1941.8437,4925.0374,4420.7054,-2590.6980,-617.8004,-5482.7777,-4890.7620,239.7669,3018.8641,936.4137,2739.7617,6048.0549,-5287.8491,-2185.9643,3688.6164,-4641.7622,-5510.0441,0.0000,-1244.8513,-321287.9917,-350144.8117,-326756.0696,-329549.2111,-338119.3528,-336183.0197,-333680.6826,-333507.8901,312543001.5421,312522640.4415,312502258.3489,312518502.7180,-332385.2339,312526172.2721,4972.3399,0.0000,-4071.8401,4121.0832,-6500.2888,5478.5701,-2308.6099,3010.5253,-4999.3148,-4710.2905,6866.2517,1037.9283,-66.2384,0.0000,-4576.1941,1380.3269,2448.2709,2743.4766,-3552.9250,-4243.4983,3798.9984,1499.1836,3420.2637,-2364.9057,4990.5849,1363.9176,1545.6054,1034.3640,-3776.8224,-4417.9528,6363.7578,0.0000,3567.0955,3039.9213,-1578.6678,60.0528,-5158.0007,4414.1793,4597.6196,4508.8693,-4609.1580,3129.8665,-2474.8652,5457.7571,5412.1610,-1312.8374,-1520.7959,-4885.9906,-4966.6457,-4925.4599,3187.9328,-1149.7964,6057.4322,-5298.3793,709.1073,347.4771,-4042.6395,-3893.3014,-2746.5731,-4602.2193,5485.7140,5134.6048,3512.1857,5053.4138,-4564.9395,4329.7060,0.0000,0.0000,2042.0500,3792.1741,4684.9107,5411.8975,1033.9310,-4660.4155,6197.7269,4154.8140,-1728.3510,6690.9822,-4675.3817,-6158.5505,-4521.0642,5089.6109,4607.8120,973.7001,-3697.2179,4157.0264,4217.1548,1703.1670,-3083.0376,-4341.4745,719.9332,2149.0104,2699.3300,-2037.5404,-5478.4947,4214.4941,-4933.9861,-1391.9295,0.0000,2647.3520,-134802.1059,-141843.3695,-135682.4942,-137972.9944,-132506.3579,-139110.8236,-146904.9956,-136996.5226,130450775.2423,130411683.9987,130447413.3850,130444085.7192,-138116.0240,130440233.0159,
600.000,579.2973,0.0000,-889.2668,3624.5512,945.1679,494.2273,1660.0229,84.3322,3208.7051,4666.4864,-2443.9103,1140.5325,6579.4743,0.0000,4073.9812,6626.9744,-5224.8936,-4878.4412,-2776.1089,-4399.8536,6356.5494,1827.9991,-863.1859,-4234.4611,-3752.3729,3066.1009,-4960.5157,6629.3525,4363.7165,-2383.5906,2068.9912,0.0000,-1667.9861,5274.9814,-5639.9538,90.3748,4106.5956,4993.3281,-3856.9274,2762.1247,5142.6344,2575.7558,6809.3681,-82.7736,4224.8992,-5590.8380,-5973.5392,-4186.3776,-2648.8694,3685.3584,6422.7142,6423.9627,3610.8589,-3483.3952,-4644.4315,-6769.2087,3284.3248,4741.0018,-3981.2258,1507.9662,-4069.2224,-2023.1034,-269.3211,-4149.1777,-3830.8828,2307.9946,0.0000,0.0000,-2650.2736,3577.5145,-1838.7291,-2726.3114,-5404.3520,-5027.7362,440.7882,4930.4723,6625.0576,-1093.1932,-4485.9966,-355.2308,1359.4572,4148.5901,2758.2268,5316.0301,3476.3775,4493.9923,-2254.6194,-4917.1974,6410.1016,-2845.3684,-6456.1079,6679.2657,-192.6310,-4358.9138,-4275.6381,-2125.4830,-627.9120,-4830.3015,0.0000,6166.5210,-2434.8715,15698.9321,11160.6755,7766.3089,6200.1924,8742.4077,14797.6883,11771.8511,-168131161.7809,-168138859.7317,-168127805.4029,-168134924.7574,11362.1888,-168135960.4553,5565.4428,0.0000,-5960.3387,2889.2255,3155.2721,4576.4555,5305.8161,5531.0457,4589.0263,2470.6033,-594.4784,6117.4846,1093.9544,0.0000,-2969.8817,-2031.2129,-2397.8407,-2505.0690,5916.4223,-2521.4538,-6.8504,6682.1336,4734.4386,-5456.1128,1793.1469,-6148.1812,3344.2959,-1578.7110,-2189.2875,-5309.2141,3548.9279,0.0000,-6376.3169,564.5595,3915.4116,-6637.4625,-647.2715,613.9692,-3292.5507,-5437.6982,3164.0655,-4914.3969,-916.1751,-4864.4623,224.1028,-3686.4324,-3339.6162,633.4562,-4887.4882,2023.6085,1929.7039,-329.3202,3134.5854,3859.0939,-4351.9516,15.6434,-2784.1427,4342.8519,5622.2431,3913.0948,1656.6950,3587.4740,5371.9865,-141.4886,-3339.0103,4528.7371,0.0000,0.0000,-6396.5938,-3830.6327,4816.1195,-4300.9868,3215.5879,1046.1798,-4489.3775,-889.5277,1457.3852,355.5358,3882.7770,-1243.2649,4822.7667,-195.0262,4294.3475,3077.2980,-3417.7043,-2459.0890,-4582.4967,-3467.5748,-1457.0384,4261.7652,2109.2701,1681.3301,5781.7772,-3840.5334,-122.4316,4100.1944,-4187.8967,-4635.5190,0.0000,-2883.1042,-321461.9833,-349866.1987,-326609.1933,-329417.3012,-338017.9913,-335915.1903,-333571.8203,-333259.5176,308945762.6283,308925667.8750,308905220.6142,308921018.4869,-332237.3018,308929017.1990,3941.3014,0.0000,-3110.0570,5087.8025,-6086.3929,5083.0237,-3811.2098,4013.1731,-3978.6655,-4455.6372,6458.2519,3055.4607,-1854.3059,0.0000,-4570.0421,-152.0547,3614.6183,4150.2113,-1985.9790,-4669.9588,2692.3053,-27.7927,5025.4199,-618.8516,5475.9331,-450.7280,3502.7264,-785.7110,-4881.8910,-3664.0495,5582.3194,0.0000,2004.2785,4365.5610,226.2427,1851.4485,-5515.2587,4688.3866,4650.2409,3228.9702,-3375.0403,4100.2257,-737.7808,4889.3977,5366.2624,519.9294,288.6339,-5451.3627,-3943.4581,-5470.9332,1554.0385,-2567.9621,4980.8173,-4523.5157,2452.8555,-1198.1879,-5477.0899,-2411.5116,-694.1564,-5272.4067,5292.1319,5470.0809,4340.2783,5478.6247,-4717.7197,4707.3731,0.0000,0.0000,-62.0211,4491.1483,4624.7984,4727.8022,2739.1125,-4713.7105,5238.8116,4603.5556,79.5147,6835.2478,-3478.1961,-6811.3198,-4625.1311,5513.8173,4460.4353,2700.6146,-4822.8075,4656.1584,4676.6728,3318.0685,-1759.9054,-4735.0786,-1099.2085,381.0587,3805.5545,-3594.7349,-5414.0243,5142.5618,-5477.6695,165.0650,0.0000,1242.0285,-134799.3859,-141842.4851,-135652.6735,-138130.2394,-132476.4596,-138807.1311,-146945.4362,-136720.3834,130454648.9225,130415610.6184,130450867.2501,130447425.3759,-138104.7879,130443974.4719,
