sl_100_86400_20301115 Coordinates.csv
2030/11/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:18 2024,
Start: 2030/11/15 07:47:00.00, Stop: 2030/11/16 07:47:00.00,
TIME_UNITS,STARLINK-5631 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-31541 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-1716 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-5788 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-31292 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-30124 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-4572 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-31290 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-5172 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-30183 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-4498 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-1153 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-3884 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-30604 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-32019 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-6377 - X-Coordinate,STARLINK-4523 - X-Coordinate,STARLINK-31354 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-1526 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-5292 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-31492 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-31541 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-1716 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-5788 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-30124 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-4572 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-31290 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-5172 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-30183 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-4498 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-1153 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-3884 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-30604 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-32019 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-6377 - Y-Coordinate,STARLINK-4523 - Y-Coordinate,STARLINK-31354 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-1526 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-5292 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-31541 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-1716 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-5788 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-30124 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-4572 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-31290 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-5172 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-30183 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-4498 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-1153 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-3884 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-30604 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-32019 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-6377 - Z-Coordinate,STARLINK-4523 - Z-Coordinate,STARLINK-31354 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-1526 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-5292 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3360.8235,3647.9486,-4580.4954,-4911.6087,5097.9067,-4009.7896,5413.6258,3799.0298,-3232.5466,1396.6455,-3117.6125,-6201.8584,5915.4755,-1543.9512,-6564.7807,-4863.1191,50.6692,4826.5516,-6063.3885,1505.9089,5636.5377,0.0000,-4243.6645,-136.7482,547.8993,-4246.9931,2896.3373,4202.1969,4207.9654,1559.6947,-5050.3118,-3265.4005,4851.3578,578.9341,-5047.8333,535.2223,-6442.8668,-451.8218,-4417.4076,-2838.3228,-2272.4952,1584.1895,172.7873,3275.0806,3291.0246,0.0000,-4349.6954,1359.7087,1681.2755,-2764.2639,6239.7905,-1187.6039,-2825.8001,5874.9212,1339.3654,5016.2186,-3319.1733,1702.0819,-5946.1602,95.7339,-738.5034,-4844.7561,4560.3343,-6386.7794,-2589.1580,-381.4206,5704.9885,3997.0940,-5927.7086,0.0000,1507.7571,4329.1881,4302.9001,5156.3843,-3440.4687,0.0000,-6285.0487,5281.8293,0.0000,4300.5953,-1779.1897,-6136.8376,-4228.6247,6558.3976,-2517.6690,-4532.8494,-4875.9884,841.1355,906.7626,0.0000,4747.7112,-2126.5959,-1885.1560,-3359.7565,0.0000,-2354.9743,2981.8141,-2293.7559,-4004.2425,-3777.8904,-170061.9644,-182190.2944,-186471.0856,-182008.5640,-179787.3428,-182719.0404,-188938.7016,-185370.2994,-295690622.4153,-295717542.5393,-295695926.7739,-295688446.9398,-185446.9396,-295690286.9459,5915.3740,4421.2917,-2141.3857,3824.8831,-1107.8508,3109.5988,-3780.5719,4895.9010,5860.5105,5310.1562,4060.7844,-2674.5703,-1620.3054,4527.9641,2128.3196,1897.2662,4992.0206,-3388.8044,2832.8224,6676.0273,372.9080,0.0000,-4770.3677,5330.7437,-6671.4349,-4268.9045,4820.6954,-4854.3404,3779.2069,-6652.8924,1725.4696,-5600.1220,4083.6792,4804.0961,-578.9468,6429.0050,-1879.7413,-5578.7594,4738.1891,-5869.9497,-4865.0922,-6556.9635,-1454.3468,-5855.8722,-3985.8870,0.0000,-2811.1140,-6066.3673,6733.7062,4233.6590,-2699.6974,6084.3669,-6073.1079,-2759.2555,-5932.6474,-3060.3593,-5852.7883,-5427.9719,695.4249,-6811.9515,5589.8137,2120.2149,2207.2125,-2308.6001,-3422.4721,-5561.9503,-2675.1890,-1349.8338,2807.4479,0.0000,4000.4569,-5359.9112,1596.0127,1195.2236,3951.2961,0.0000,2639.1892,-232.6567,0.0000,-211.1438,5391.7573,-1702.1300,-1221.3410,2028.3889,-4126.3133,2879.8058,-4513.0913,6799.6616,5264.7815,0.0000,-1158.4051,3705.6742,1454.2023,-5490.9073,0.0000,4262.3377,-5645.6408,5780.9439,1290.1932,5599.0960,-345156.4776,-324392.8792,-340449.7805,-337914.1903,-329461.6430,-331342.6043,-333292.4008,-335823.7571,32155020.9383,32168265.8040,32133030.4690,32128267.5531,-334934.6606,32136072.5502,1038.0432,3501.3999,-4711.6609,2921.7399,-4536.9380,4666.7141,-2134.1536,-2983.7485,-1677.4172,3988.2766,4632.6311,-1103.6814,3060.2605,-4718.4818,264.9466,4427.7583,4628.8243,3434.3494,1243.2588,-256.1969,3955.1631,0.0000,-1773.7746,4425.7871,-1193.8763,-3443.5473,3939.9202,-2592.7906,-3993.5808,-795.0589,-4277.3547,2360.8675,-2536.1971,-4916.0846,-4672.3874,-2308.4682,1400.8403,3882.9335,-2272.1510,-2305.2386,4094.1904,1222.1448,6738.7772,1632.0690,-4452.8386,0.0000,4626.4577,-2953.1192,126.6985,-4672.6363,-51.9449,-2932.9793,-1696.6718,-2082.3883,3099.5575,-3605.1470,-1671.3983,-3790.1785,3380.3747,6.2513,4000.2004,-4476.1173,4712.1756,-1353.4880,-5417.9838,4130.7514,-2727.9792,5433.1968,-2146.4678,0.0000,5348.4559,600.4712,-5118.6954,-4348.7426,4434.8624,0.0000,-1117.8519,-4482.1212,0.0000,5438.9210,-3904.3689,2447.3062,-5264.6378,-742.1996,4674.0388,-4375.6951,1189.3001,66.9394,4334.6756,0.0000,-4512.2544,-5337.5493,-6534.5356,-2590.9446,0.0000,4820.2774,-2317.0882,-3170.0631,5472.7409,509.4853,131506.8969,124879.5651,131164.0812,128441.0129,134121.1641,128025.5295,119891.7969,127099.6693,14530360.8236,14515326.1924,14521672.4450,14536595.5680,128661.3517,14537991.4606,
3600.000,119.8186,-5748.5307,5876.0596,984.3171,-2997.5803,3441.4550,-3968.1483,-5385.9310,1549.6247,-4883.0411,-1269.1010,5889.6899,-2259.0488,-3633.0580,4385.3965,1870.6909,-4442.0932,-3309.5271,2722.7952,-3637.3450,-2951.1670,0.0000,4053.4531,-3733.0477,2175.9818,6375.0375,-5189.1548,-2417.6027,-6585.8123,993.9299,1026.1981,4602.1506,-5012.5369,-4098.1963,6579.0604,-3442.4416,6108.3689,4292.0964,548.5469,4457.3342,4262.9698,317.7590,-4722.5147,-304.6919,1531.7365,0.0000,5614.3321,324.7031,-1579.7764,-1779.0867,-3518.2066,-2051.8535,4675.1362,-4624.4444,2698.9406,-4605.8477,4588.0981,189.5574,2652.8483,1914.4131,-2139.5257,1078.7975,-6039.3766,4254.7556,5261.3092,760.7384,-5003.8510,-1655.9754,4660.4415,0.0000,-5140.8565,-1774.6667,-6526.8390,-4403.6838,-1113.5564,0.0000,3573.8638,-3736.3380,0.0000,-3002.4759,81.9894,3922.0541,6193.0892,-5937.7979,4633.7786,3141.3066,4466.2289,-2496.6907,-3806.6102,0.0000,-4794.1721,-2488.0280,-203.3865,4684.0794,0.0000,-2314.4452,1238.9246,29.3809,3305.9873,618.6507,-77585.8945,-93858.3164,-98203.5376,-96323.5105,-89996.2637,-94428.9364,-98725.7845,-95380.0147,-293870559.6682,-293903132.4603,-293870569.0315,-293864841.7251,-95523.5365,-293870025.3984,-5521.8298,-3170.1706,-1648.4513,-4106.3030,4741.0833,-5896.7188,5478.1368,-3998.7292,-6138.8063,-2000.9744,-4158.0766,590.8597,3509.8170,-3080.1191,-3251.8792,-5252.0523,-4104.3212,5965.1196,-3800.6530,-4437.9938,2912.9893,0.0000,17.9711,-3987.8626,5783.0278,2723.2684,-4495.8233,6395.3182,-1911.1389,6142.1960,-4135.8317,4712.2088,90.5422,-1988.3494,-1830.9923,-3737.4725,6.5235,2935.9626,-5074.5307,2640.7952,211.6996,6018.8802,3316.6150,4786.0975,4069.3755,0.0000,-960.1348,6701.5859,-5015.8510,-4042.8084,4480.3816,-3643.1830,4646.1231,4231.6919,4212.5826,5079.8803,2860.0894,6795.4304,-3197.0292,4952.6108,-6511.8415,-4132.6512,1354.8451,3795.8483,-28.1672,6872.8228,4323.5195,5110.2191,-4815.0111,0.0000,-1145.1531,5030.4645,1066.5587,3270.4475,-4144.5218,0.0000,-4244.0529,4056.7108,0.0000,4210.6900,-6881.0591,-1647.6385,-1931.6761,-146.8712,-755.0146,-5919.6560,794.7795,-4768.4486,-1900.9315,0.0000,4601.5869,-4683.7143,-5223.5209,2149.8959,0.0000,-3946.4126,4838.9730,-3107.4125,-5123.2367,-4881.1166,-376069.9941,-361967.6567,-375958.3440,-372771.8239,-364822.3256,-370808.2803,-368710.7085,-370042.5700,-45559210.0558,-45553662.9084,-45585450.8898,-45577777.0128,-370889.9167,-45577118.5153,-4113.5823,1434.3718,3226.7694,-5435.7019,4026.1854,-1002.8493,-1539.7196,-1512.6543,-2748.4801,-4281.1211,-5374.8441,-3436.1389,-5447.9552,4724.9376,-4234.3303,-3987.5322,-3141.9797,278.7578,-4952.9445,3728.7994,-5519.9275,0.0000,5229.8592,-4279.6520,-2841.8320,63.9773,275.0340,-1081.1295,915.2619,-2942.1133,5335.4721,2054.3362,4624.8747,5167.4256,977.8530,4590.0844,3109.4500,-4413.8125,4577.4467,4568.3859,-5244.6804,3257.1751,-3804.5195,-4977.1445,5244.1480,0.0000,-3990.4388,-1530.0105,4517.1313,5266.5737,3702.0628,5422.6649,-2073.5692,-2679.0081,-4651.9417,-690.8537,4329.2968,-676.0687,-5489.6263,4258.1492,-953.8743,5440.7027,-3114.3131,-3935.1012,4467.5064,623.6533,-1843.4126,-4312.8415,-1648.2955,0.0000,-4391.4295,-4410.8626,1859.7921,4095.5658,-5368.5586,0.0000,4104.2186,4182.4391,0.0000,-4637.7787,-296.5026,-5341.2688,2219.2057,-3525.1938,-4826.4709,1729.6929,-5004.8824,-4243.6574,-5418.7633,0.0000,-206.7042,4300.3473,4567.7250,4634.0574,0.0000,-5114.7502,4589.6109,6234.2891,-3256.4995,-4661.3301,130593.8820,124601.0807,130153.4974,126513.9758,133350.2535,130193.8849,118919.9966,129529.2310,14476373.9330,14461682.7895,14472348.7701,14491397.2177,127949.4748,14486191.3769,
7200.000,3800.8475,4328.2085,-5464.7059,3477.3826,717.0836,-1546.7415,798.0946,4676.9253,1538.9787,6538.6957,4934.1932,-3063.6284,-1894.8375,6587.7099,-193.0258,1061.2082,6468.0333,96.6989,2195.6062,5118.6023,214.8650,0.0000,-2490.3206,6390.2234,-4545.6810,-6071.7031,5002.1911,-528.7179,6347.0875,-3838.6187,2575.8728,-4383.6892,4022.2035,6567.6160,-5188.6918,5822.6251,-3062.1443,-6627.4470,3775.3235,-5491.3434,-5210.6262,-3047.8729,6549.2225,-3669.0010,-5362.6936,0.0000,-5688.6500,-2306.3269,2261.0033,5389.4231,-1180.2996,5446.1785,-5109.2061,459.0600,-6049.4307,1894.2330,-5247.2901,-2173.2225,973.0741,-4225.4828,3977.5652,2289.4157,5745.5323,28.7059,-6440.7762,-994.3163,1530.6789,-216.1145,-1264.4251,0.0000,6766.1570,-2266.5733,5763.8910,2741.8227,4956.4729,0.0000,537.1503,1832.0303,0.0000,1809.9388,1724.4504,-857.4706,-5411.4082,3105.0080,-5131.0389,-991.8481,-2789.8934,4193.8143,6126.4554,0.0000,1130.5111,5185.0888,689.9023,-5444.1315,0.0000,5758.0840,-5344.2197,3682.6544,-2083.3230,3862.9170,19305.4419,1672.4658,-3498.6903,-3024.4466,5703.7302,-311.9240,-2641.2145,498.4322,-271977669.2273,-272013664.9818,-271971071.4887,-271978752.0193,584.1265,-271977464.7860,3647.1642,-612.8302,4214.2290,4100.9121,-6804.5574,5842.9246,-5404.0200,839.0257,4035.6138,-1418.5812,4010.0483,2724.5949,-5226.3827,1210.6835,4182.4668,6731.9132,2008.1922,-5676.4565,4250.7060,220.9053,-5933.1586,0.0000,5234.1161,2207.4310,-2006.1278,-185.1256,1877.5639,-5571.6301,-445.0285,-3256.1996,5810.1627,-1318.5494,-4431.0126,-382.6839,3093.2649,10.5636,2806.7618,126.7455,4372.3864,1394.0559,3819.5686,-2804.1734,-1533.6503,-2788.5218,-3649.0071,0.0000,3861.6686,-4160.8947,739.2856,3575.0942,-4993.5930,629.8904,-1124.9545,-4141.8656,-1572.3364,-4846.9911,1203.7054,-4532.1690,5581.0744,-724.9672,4974.5979,5765.0314,-3844.1776,-1422.9263,2396.5439,-4660.0090,-4304.5606,-6875.3467,5192.3591,0.0000,-1049.3248,-3596.8129,-2635.8453,-6207.4630,3971.9706,0.0000,5229.8752,-6548.3748,0.0000,-6615.8141,5108.5331,5272.5037,3488.8869,-2744.2425,4297.2500,6561.6508,4124.7504,497.3624,-1225.7251,0.0000,-4557.3657,4449.9526,6914.3137,1807.3535,0.0000,3252.2264,-2682.9821,517.0530,6507.7703,2456.8140,-382698.1849,-376451.7943,-387536.5172,-381588.0863,-376615.1336,-387022.1616,-380348.9984,-384023.4916,-120135046.6444,-120138168.0795,-120161861.8043,-120145298.9529,-383139.7686,-120152020.0671,4421.3251,-5110.8413,299.6468,4283.7030,-976.6476,-3332.6093,4266.6257,4960.6807,5369.5579,1159.3213,2698.6380,5466.6049,4008.8758,-493.7280,5483.7826,695.2430,-757.7412,-3795.7359,4833.5845,-4549.5699,3509.1761,0.0000,-3213.7350,1535.8917,4631.1004,3334.3287,-4325.6674,4063.4095,2713.5960,4681.2762,-2522.6779,-5169.3756,-3292.3588,-2070.0251,3326.1941,-3612.4690,-5460.4994,1584.6387,-3708.6252,-3968.2329,1975.6364,-5468.2999,-1583.2898,5136.4690,-2110.7349,0.0000,1002.8170,4961.3668,-6527.2007,-2352.6264,-4465.8590,-4123.0070,4501.6707,5382.4413,2746.4914,4508.8283,-4372.8301,4617.6256,3895.5387,-5298.9079,-2707.7896,-3081.1671,-419.2295,6763.2159,-699.1573,-5060.4508,5113.4671,309.7165,4353.9467,0.0000,317.2988,5447.0331,2645.0632,-923.2108,2609.3565,0.0000,-4484.9278,-1335.9038,0.0000,1073.9583,4277.9411,4239.8260,2356.3940,5513.5644,697.6329,1967.1195,4549.3562,5384.1896,2887.7816,0.0000,4696.5408,-130.0881,19.6320,-3908.4875,0.0000,1813.1757,-3222.2591,-5909.1195,-1045.6096,4983.9009,129645.6512,124556.6945,128542.1232,128006.0327,132205.7146,126827.7553,118545.7293,125677.0953,14423040.8110,14408185.1887,14424825.5204,14440374.0519,127227.4801,14434409.2629,
