sl_100_5400_20300124 Coordinates.csv
2030/01/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:40 2024,
Start: 2030/01/24 07:47:00.00, Stop: 2030/01/24 09:17:00.00,
TIME_UNITS,STARLINK-4264 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-30778 - X-Coordinate,STARLINK-30190 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-2197 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-1646 - X-Coordinate,STARLINK-31640 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-3260 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-31354 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-30221 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-11108 [DTC] - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-31437 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-5641 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-30711 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-3823 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-3723 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-5718 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-1571 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-5872 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-31860 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-2485 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-30374 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-3659 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-30778 - Y-Coordinate,STARLINK-30190 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-2197 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-1646 - Y-Coordinate,STARLINK-31640 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-3260 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-31354 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-11108 [DTC] - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-31437 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-5641 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-30711 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-3823 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-3723 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-5718 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-1571 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-5872 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-31860 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-2485 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-30374 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-30778 - Z-Coordinate,STARLINK-30190 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-2197 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-1646 - Z-Coordinate,STARLINK-31640 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-3260 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-31354 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-11108 [DTC] - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-31437 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-5641 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-30711 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-3823 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-3723 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-5718 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-1571 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-5872 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-31860 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-2485 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-30374 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1252.3811,6535.3676,-3180.7397,2202.9313,-5210.3356,4711.4039,5002.2222,5615.0978,2587.7469,-1735.7412,-3884.2978,-4965.3477,-404.3484,-159.8600,5348.0187,5206.7382,-425.8900,1158.7441,-3133.8431,-4921.6143,-3215.6321,0.0000,-5049.8945,5029.7504,-1918.0112,3434.9894,-4073.1524,4128.8145,799.5016,651.0340,3622.9595,-5290.5919,6748.1564,4906.1619,-4986.8959,3922.5474,4551.0736,2097.0566,-4005.7925,-2828.7405,4421.5787,4694.7958,3227.0049,-4405.2179,4930.7626,-3342.6262,670.4070,-4209.8420,-1810.9924,5935.4611,1630.9551,579.6887,1922.4593,-1386.3088,-4067.4322,1578.2727,5260.2838,-5224.9816,-5160.9979,556.2196,-3529.4127,-4711.9094,2013.3959,-1265.6021,1987.5638,4116.7076,4451.1767,3826.0128,2754.9329,-6907.4128,6406.6379,-1490.7399,-5211.3174,-4648.2335,-6244.5029,-2342.6731,-4421.8460,2449.6013,6019.8180,4758.7409,-5396.0761,6422.5152,-3794.2625,577.1047,-4444.3434,-2344.7232,-852.2467,0.0000,-1251.3554,794.4910,3517.7284,1315.9471,4700.8669,1198.6760,-4451.9838,985.1630,-3073.9760,5704.3209,-4682.0599,2608.1287,-169744.8527,-204830.4999,-180222.0289,-181495.1872,-189047.3728,-188318.5152,-188253.2246,-185781.3476,27371860.3461,27342680.9008,27330682.1557,27358193.1479,-185827.7202,27352308.9195,-5289.1033,1137.7476,-6013.5834,-5090.7732,-344.6680,2093.8385,47.7546,-3113.5398,4140.4898,-6636.9805,-5624.7038,515.0695,-5618.3815,-6797.4054,-0.3228,4453.2297,-6709.8541,-6519.5732,3865.6308,-303.5901,5049.6054,0.0000,3486.9717,4717.8124,5317.0787,-4382.8948,-5300.7995,2.8626,-4153.8731,-4425.5703,2105.6410,-1393.5095,-1451.7435,-4850.4806,4673.9598,-1265.4660,1889.8668,3563.3696,2945.6441,-5796.6180,-5093.5662,-2071.7621,-3831.3995,4716.4885,-2754.1488,-2696.4554,5604.8036,1152.0253,5601.8154,-3193.7874,5575.2783,-6545.6790,5368.6761,483.4040,-3724.5618,4612.4659,-4465.7764,-417.8914,-4144.2845,6148.1967,2157.8026,4100.0792,2109.0904,-5219.7811,3644.7533,2674.7208,3846.1077,4477.9379,-6092.5073,421.6702,-1081.0324,-3752.5799,3603.2070,1713.7097,-2974.9700,-6306.3012,4389.2756,-3822.5287,1047.2851,3483.6101,3852.4590,-347.6624,-4995.6116,5449.0909,2629.2320,4794.9712,4078.8193,0.0000,5470.4705,5139.9476,5574.3311,-5951.1881,-950.0067,-5666.8108,3360.8719,4101.8757,4217.2345,3968.6298,-5019.0982,3220.5411,-313640.7923,-320394.3112,-323600.1379,-319781.3146,-315737.5842,-318338.2821,-325348.4463,-321780.9761,316598773.7468,316602787.4064,316606906.7391,316604808.0735,-322580.2625,316601543.7506,4020.2142,-1982.9194,-1326.7487,4260.9321,4522.8321,-4635.0710,-4768.7087,2193.0289,4812.7266,935.0349,618.8908,4585.7948,-3864.3953,-1277.8170,-4391.8924,103.6784,1380.0169,646.7619,-4871.0123,-4833.3771,-3449.5629,0.0000,-3108.0596,95.6894,-3981.0498,4153.2720,-891.6546,-5518.1370,5473.1471,5275.9813,5400.8825,-4286.3577,-73.1012,186.9144,1063.0444,-5487.3873,4743.4380,5431.3427,-4845.4333,2458.0062,1374.6494,-4617.5885,-4258.6033,-2270.7499,4017.7474,-5420.7449,-3801.4637,-5293.9872,3646.4182,1636.4345,3718.3381,2235.7594,3905.9396,-6760.6245,-4030.9292,-4778.5240,431.8072,4270.3973,-1194.5432,-3070.0497,5526.7976,2949.5473,-6300.8528,4160.0839,-5494.3894,4799.2467,-3641.6887,3649.1807,1784.4132,430.5782,2024.5001,-5206.2268,-2606.5905,-4679.4526,-350.4874,-1672.1162,-3049.2390,-5166.7916,-3017.5655,3598.8725,1883.5563,-2535.5232,-2977.2399,4078.9889,4586.6062,-4384.8395,-5511.0465,0.0000,-4061.5102,-4568.9638,-1021.0280,3322.4929,4952.7547,3595.0905,-4065.2855,-5429.2484,-4545.2801,155.6367,162.6981,-5519.7998,-34370.5961,-40652.7773,-35179.0506,-36804.4660,-31826.3396,-39163.1091,-46164.7047,-35880.3526,-63509049.3032,-63545959.3268,-63502151.1791,-63509830.6040,-37473.6437,-63514288.5176,
300.000,-2904.7231,6084.7288,-4246.7931,108.1124,-4743.4785,5982.3355,5648.2151,5191.7669,4421.1031,-2767.7545,-4774.4165,-4334.6076,-2228.1694,-1372.3735,5564.0096,5744.7647,-1649.3388,-158.4563,-3119.5745,-5654.6499,-2308.4655,0.0000,-3391.6173,5788.1367,-711.6375,2113.7409,-4969.4076,3930.4201,-1374.6100,-1227.4555,4837.4615,-4058.2603,6174.7634,3582.7057,-3882.5611,3215.3106,5805.6396,3972.2698,-4360.4732,-4355.3162,3509.9727,3393.2403,2352.5438,-2681.9944,3243.1919,-4144.3315,2435.8962,-4053.5672,-617.1011,5355.0779,2743.8645,-980.4589,3404.2200,-3369.9270,-5558.6182,2935.2062,4110.1326,-5991.2049,-5415.6198,1842.0516,-2221.9020,-2949.6885,45.4475,-2947.8276,3728.8349,4187.8376,4975.6372,4636.7993,1042.0217,-6385.3629,5343.2368,-3296.6074,-3583.2065,-2992.7362,-6650.3634,-3561.6488,-2610.9918,312.8123,6578.2296,4722.8604,-3997.9806,5410.1862,-4621.8056,2182.6537,-4147.3564,-361.8638,1319.3758,0.0000,521.3784,2846.5456,4516.8345,758.0134,4930.7210,-500.8303,-4027.4272,2917.7114,-1056.1299,5185.4382,-5569.6196,4238.9704,-163102.3639,-197973.6710,-173407.9787,-174728.9076,-182230.7216,-181418.6802,-181411.5786,-178487.5918,20454229.5900,20425381.6634,20412779.9113,20439890.8328,-178972.1145,20434731.5627,-5536.5868,-542.0373,-4756.8154,-5158.2360,1756.5568,829.4066,-1680.5744,-4351.2367,3722.5175,-5765.5130,-4785.7076,2603.8485,-4627.0597,-6106.0294,-1994.6530,3328.9663,-6650.5026,-6196.2151,5329.7520,1409.5669,6238.9326,0.0000,4035.3922,3378.9503,6396.8847,-5793.3565,-4457.2579,-2149.9331,-4026.6273,-5155.2748,376.5296,-156.1181,-2552.5643,-5645.2634,5706.5004,-3294.5415,515.8373,2536.8419,4363.7411,-5258.9465,-5907.8530,-3793.8838,-5397.0237,5243.3128,-2780.9845,-675.0805,4518.9788,3191.7007,6571.8921,-2388.4259,4070.2581,-6829.9486,3934.4074,-382.1317,-3007.2627,3000.7989,-5449.2352,1149.5946,-2748.9896,4984.1511,3881.9267,4811.3010,1099.2490,-5465.3564,2347.4358,575.4089,1901.8869,2633.8636,-6096.3631,1888.1659,-2215.0248,-2445.7530,4490.9977,2992.6020,-1516.0861,-5131.3501,4989.2306,-4115.5251,-577.7376,1640.5746,4411.8498,-1614.4589,-3292.3465,5906.6830,4397.6125,4493.4828,4141.0595,0.0000,6189.4656,4928.1929,4835.7519,-6771.5774,-2844.5997,-6355.3919,4948.6274,3087.7456,4958.7715,4146.4024,-3773.6438,1829.6486,-317053.0593,-324580.7812,-327566.9929,-323784.1640,-319549.2203,-322265.1701,-329123.8147,-325486.5424,317123464.6969,317127308.2746,317130951.0933,317129781.9841,-326411.9738,317126154.7486,2577.8196,-3261.2001,-2719.5323,4720.1559,4704.3772,-3402.6073,-3610.1602,419.2193,3690.9429,2646.3540,-1198.3356,4514.6754,-4505.4359,-2952.8225,-3598.2625,-1699.9905,-436.5313,2411.5973,-3215.9592,-3701.9753,-1861.7177,0.0000,-4421.1288,1618.7184,-2521.2379,3200.7922,946.5573,-5236.8964,5453.9105,4447.7259,4817.4041,-5641.8358,1724.4564,1703.6117,-481.4051,-5089.7948,3583.4844,4939.2310,-3183.6431,1022.3493,-439.4373,-4663.4995,-2925.2327,-3484.6589,5453.7532,-5495.4004,-4468.1773,-4522.3842,2102.4542,3698.8690,4842.0155,773.6333,4548.5770,-6029.2088,-2589.8856,-5383.2415,-1111.8345,2919.6583,-2893.4260,-4394.7782,5259.0724,3979.9181,-6854.7893,2761.3661,-5292.4837,5408.8047,-4416.0025,4421.4298,3100.7686,1925.8858,3581.1380,-5153.5813,-3734.7896,-5341.2906,1189.7175,-3009.0738,-4051.8034,-5501.9305,-1679.2596,4765.0863,3467.5022,-3992.2670,-4003.5307,2653.9605,3344.6543,-5234.7357,-5370.8166,0.0000,-3065.7036,-3941.1061,822.5613,1340.2736,3892.4704,2419.6772,-2630.3337,-5406.3003,-4710.7504,-2063.9519,-1377.0662,-5130.7476,-34505.0993,-40788.6129,-35263.0014,-37097.8887,-31917.8267,-38999.7589,-46348.4967,-36159.9369,-63503554.0226,-63540609.6456,-63497138.3812,-63504233.9307,-37594.3960,-63509028.6113,
600.000,-4226.3528,5058.4319,-4926.6875,-2004.5732,-3856.5870,6673.9455,5760.0309,4224.1328,5795.1992,-3554.8964,-5189.2795,-3297.9999,-3858.0220,-2481.7181,5268.4891,5707.5891,-2709.6395,-1485.7691,-2830.1464,-5850.9810,-1191.5578,0.0000,-1381.3267,5986.9822,537.5772,619.1099,-5338.7660,3397.5351,-3415.0525,-2953.2870,5593.0379,-2455.3445,4978.5403,1895.7091,-2395.7453,2238.5463,6479.4196,5456.1183,-4305.5560,-5447.5948,2239.9523,1795.0392,1241.1944,-674.7496,1207.7808,-4593.2275,3985.3777,-3535.6563,614.2608,4166.1368,3635.5601,-2438.7301,4592.1340,-4955.7446,-6469.5952,4043.1400,2551.0553,-6137.5815,-5109.3169,2990.8565,-743.6633,-892.3323,-1878.7066,-4298.9404,5127.8180,3895.3898,5058.3365,5040.7058,-794.6749,-5244.5869,3725.1100,-4759.5676,-1590.8886,-1053.8830,-6413.4780,-4464.6309,-540.0418,-1852.7977,6469.4198,4265.2229,-2182.9325,3871.9399,-5042.7995,3538.9186,-3472.7258,1681.5879,3354.6948,0.0000,2219.8293,4613.9874,5021.3521,140.6446,4704.9705,-2128.2004,-3227.3911,4583.4038,1051.4492,4122.4883,-5910.6841,5478.3132,-156392.6392,-191030.3348,-166516.9992,-167888.7622,-175335.8355,-174428.1216,-174493.3481,-171157.0720,13526727.3793,13498214.1011,13485028.8573,13511667.9718,-172037.5655,13507285.6811,-5215.7070,-2196.4059,-3032.5885,-4784.4015,3699.0918,-480.1606,-3212.1113,-5126.3009,2966.4196,-4318.0537,-3451.1703,4433.7851,-3198.4812,-4813.0255,-3777.6754,1849.2872,-5912.8400,-5186.7148,6241.5329,2950.7982,6801.9542,0.0000,4226.0916,1695.7937,6844.4995,-6653.9944,-3126.1490,-4086.7763,-3562.1428,-5413.5397,-1351.0732,1159.7641,-3416.8539,-5896.9980,6185.0266,-5000.5020,-872.9617,1302.2922,5313.4814,-4212.2981,-6128.5408,-5171.9222,-6336.8559,5272.8271,-2594.0288,1390.9552,2999.1333,4896.8031,6894.7415,-1368.1650,2170.4124,-6456.9585,2137.2155,-1285.0223,-2008.3651,1110.1321,-5908.0320,2565.6553,-1033.2442,3335.9677,5250.4693,5089.4049,-111.4567,-5161.0216,865.0890,-1591.5420,-232.0499,536.2478,-5526.2144,3190.1692,-3158.8871,-909.9033,4964.2948,4016.4454,100.9603,-3457.6889,5145.5823,-4056.1851,-2128.1806,-389.2144,4564.2559,-2764.3991,-1268.6510,5773.7048,5715.2056,3798.8196,3852.0586,0.0000,6325.0775,4274.5607,3553.2537,-6901.1037,-4432.2858,-6406.9438,6029.9823,1817.0579,5261.9140,3852.4968,-2142.1089,305.0846,-320325.3537,-328620.5589,-331388.3553,-327653.2534,-323217.1341,-326056.6921,-332754.0320,-329100.2826,317497024.3706,317500712.9409,317503854.0275,317503567.8624,-330097.9767,317499636.9420,838.5115,-4189.4558,-3821.2547,4687.8814,4378.0839,-1806.1401,-2061.9393,-1402.4436,2161.5315,4073.0570,-2883.4734,3928.0264,-4643.7086,-4310.1824,-2417.7219,-3315.3369,-2204.9850,3884.9538,-1221.3397,-2169.8660,-72.4301,0.0000,-5251.0275,2965.5550,-789.2564,1908.1394,2674.5891,-4386.8181,4848.9294,3141.3919,3697.9209,-6400.4009,3334.7623,3035.2715,-1974.0000,-4132.3137,2025.0175,3895.2151,-1182.6826,-524.1676,-2205.5259,-4204.9859,-1226.8491,-4311.1828,6306.7025,-4979.5399,-4630.6120,-3252.5027,332.8859,5365.8239,5440.2171,-771.0096,4700.7136,-4650.9661,-859.1077,-5386.6057,-2535.5286,1232.7936,-4254.0566,-5242.4190,4423.1276,4579.9048,-6682.1394,1049.1598,-4514.4867,5424.1357,-4715.7538,4720.1678,4083.3589,3214.8723,4732.7908,-4463.6008,-4449.5829,-5403.4259,2602.0021,-4024.1713,-4622.1341,-5236.0547,-151.6383,5416.7210,4673.7217,-5018.9955,-4604.0543,932.4399,1741.2035,-5520.0727,-4651.6369,0.0000,-1741.0712,-2890.1120,2567.3592,-784.7843,2409.4581,972.1629,-910.0762,-4792.2112,-4370.4881,-4064.5282,-2765.1315,-4186.8247,-34639.7847,-40924.2271,-35351.3640,-37393.0114,-32012.2239,-38831.4797,-46527.7329,-36551.9082,-63498061.0160,-63535256.3618,-63492128.1709,-63498674.1952,-37715.1214,-63503768.5035,
