sl_100_86400_20300205 Coordinates.csv
2030/02/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:15 2024,
Start: 2030/02/05 07:47:00.00, Stop: 2030/02/06 07:47:00.00,
TIME_UNITS,STARLINK-4151 - X-Coordinate,STARLINK-1581 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-4011 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-6058 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-4253 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-2153 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-30105 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-30369 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-2507 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-2317 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-3560 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-2470 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-5991 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-2008 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-31054 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-2144 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-5715 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-3652 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-2433 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-1366 - X-Coordinate,STARLINK-5953 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-4284 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4151 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-4011 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-6058 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-4253 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-2153 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-30105 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-30369 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-2507 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-2317 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-3560 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-2470 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-5991 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-2008 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-2144 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-5715 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-3652 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-1366 - Y-Coordinate,STARLINK-5953 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4151 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-4011 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-6058 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-4253 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-2153 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-30105 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-30369 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-2507 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-2317 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-3560 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-2470 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-5991 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-2008 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-2144 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-5715 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-3652 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-1366 - Z-Coordinate,STARLINK-5953 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2815.4178,2569.6804,-1531.0285,-5751.4896,-4903.1051,1505.9038,4897.9854,-4364.1571,3950.3428,-4198.1239,-1287.8156,-5711.1312,1472.9250,-61.9316,-4339.1699,4736.4912,846.1990,6319.0215,6786.7323,3073.5661,1161.9322,2619.4733,-1115.6934,3047.8260,-82.3774,4777.6166,4349.7300,5359.7355,-4966.5507,5890.0520,-1303.6425,6061.2717,3280.8834,3250.1322,0.0000,-6077.0065,0.0000,437.9763,-5629.9971,-28.5068,-3956.7457,0.0000,-1333.1588,47.2376,5029.9502,-6734.5418,-6678.7892,2316.8228,-119.4460,1234.3550,1398.0633,-6693.3283,4139.8519,4322.5134,-3080.7510,-2006.4058,135.0002,-5573.4890,3137.2799,4964.6717,2950.0969,6377.3982,-1038.7712,1025.0521,3997.1360,1938.5404,3169.0702,5873.9184,-5999.1565,-6447.5172,-4625.8549,3913.2700,2712.9364,837.6999,5162.2354,-3440.7308,-6736.0070,130.9543,40.6364,6301.5829,-2011.2909,6337.3806,-6550.3704,0.0000,-4220.6268,-415.3937,1294.3638,1912.9025,1738.7539,-4743.9779,3520.4982,3552.5672,4691.9973,941.1507,-1325.7660,2996.3174,-4239.9085,-4252.5890,4366.7532,4033.5797,49647.9309,19004.1833,43499.0492,41473.9014,33261.2675,34509.9500,35990.5460,36869.6872,11070012.2313,11045252.6967,11085024.8920,11075768.6332,37808.8119,11074789.1739,3627.7005,-5944.9558,-6799.8442,1418.4684,2681.7596,-6303.0271,-3751.2188,-1690.4520,-1327.8951,5141.5062,5650.2645,-3839.0389,-3858.7578,4332.4284,3555.9828,4029.6199,-6075.4005,1500.1234,1383.9882,5161.5938,3946.3733,4830.2116,6683.8932,-5830.2464,-4276.2352,-5010.7496,-96.8460,-4129.2187,4827.4163,-3634.9122,3915.5235,2733.9635,6085.4898,3978.7418,0.0000,2610.6017,0.0000,-4252.7086,2320.7946,4997.3401,5013.0483,0.0000,-2159.7717,-6136.4540,4390.0428,1415.9263,-614.5381,-679.0129,-6390.7254,-5780.9792,-4080.0000,-1676.0830,-899.0677,297.9382,2800.1364,4881.0396,-4134.4723,-692.9036,1457.5130,3656.4598,-5846.9582,-2653.3306,2653.8530,-6241.4550,-3318.9361,-5153.4291,-5909.5784,892.9220,-1608.2988,-1093.9099,-4891.1485,3855.3189,4477.1186,-6227.2877,4619.1689,-5413.4836,1547.1669,5160.8828,-5067.7293,2612.9341,-4617.5372,-311.6405,-2089.3588,0.0000,378.0368,4178.8328,5000.8081,-3826.2156,5129.3922,-1769.4812,5790.1491,-380.6406,4500.1886,5578.1699,-3933.4753,2848.5439,-5439.2962,-1659.3803,-1331.8659,-4975.2898,392708.0102,383231.2559,389073.6460,392612.6977,395074.7589,392644.0327,385808.8420,389194.7417,327391004.8077,327360418.6441,327381444.0139,327379888.9279,389013.3207,327375353.9694,-5182.8969,-1732.8904,-334.4547,3457.5957,4061.3907,2266.9869,-2276.3305,5050.4743,-5491.1776,-1905.7083,3793.0555,-710.9830,5507.0364,-5397.4598,3999.8998,3041.6226,3261.4439,1836.9378,231.0768,3271.5874,-5388.1420,-4001.1022,-208.0303,-1981.9115,-5405.9540,-548.0056,5279.8246,1296.4930,432.2724,-210.0868,5428.2934,-1948.4067,-359.9370,4607.4491,0.0000,1829.5702,0.0000,-5377.5306,-3298.7713,4767.1558,-2530.7029,0.0000,-6429.6648,2934.8279,1704.0421,-276.0313,1762.2518,6495.5549,-2683.6749,3277.5954,5423.3641,-109.0818,5398.6365,5006.7872,-5506.7262,4311.9071,-5245.2884,3841.8582,-6037.9135,-3184.0371,-1888.8229,-156.7482,6313.6510,-2283.1644,-4314.9539,4007.9477,1308.9371,3579.2743,-2549.1672,1571.0207,250.3365,4158.4476,-4242.7597,2677.6658,92.0171,2293.7394,-165.5614,-4605.1397,-4697.2855,1352.5251,-4685.4982,2692.2580,-584.5865,0.0000,5433.8378,-5256.2185,-4613.7311,5382.4160,4240.6597,4648.9035,693.0556,-5908.0634,1120.6984,4022.6171,5425.2374,5513.6436,-445.6806,5139.3644,5150.3776,2553.1938,5199.6307,75.9154,4274.8597,2595.2820,7600.0532,312.0803,-6733.8289,3485.6540,-44229315.1560,-44246781.5252,-44206094.8125,-44211314.5384,1962.5798,-44217083.5309,
3600.000,-4769.7740,1264.5020,1429.3024,2066.2921,922.8176,207.5990,-2506.8800,3783.6267,-1940.9434,2704.2803,-1306.3433,6116.8753,2607.6968,800.1717,88.6843,-4261.4735,-808.9464,-4424.3671,-6048.1636,-4973.6219,-5471.0879,-5838.7017,-1972.4180,-1326.3199,3839.7360,-3019.6498,-5197.8689,-2287.7371,2295.0679,-3843.5876,-2620.0846,-5277.0637,-4603.6612,-4349.3932,0.0000,2755.9021,0.0000,4052.0506,2349.4796,-3623.2348,225.6464,0.0000,-1.2232,3548.4110,-5661.2597,4625.0480,4926.0269,-739.8456,2468.2439,2662.9706,1697.8223,5517.2967,-2130.3280,-5395.5237,-205.4162,-2660.1647,4978.2596,6311.5873,-4178.6898,-6345.5933,526.0397,-4217.0040,-3602.7207,2381.3501,-2919.4872,2701.8310,-1135.2680,-6741.7821,6159.7558,5857.1062,4659.4978,-5292.3404,-5568.1999,2256.7919,-5697.1806,5473.2526,4947.7125,-4104.5771,2519.9230,-6572.3857,5604.7560,-3409.2273,5846.8278,0.0000,2805.4325,-3774.3108,-4859.9076,1048.9281,-4246.2188,5388.0958,-4845.1657,288.1423,-5006.4787,-1923.8702,5306.7456,-5899.3351,4506.8500,6534.7953,-1284.4395,-416.8330,-50187.8212,-78396.5329,-55790.9538,-58645.3089,-66250.1410,-62393.4206,-63442.6069,-60471.2574,-74104904.1241,-74123839.4081,-74097025.0249,-74108035.4264,-61186.2069,-74100742.6810,295.4068,4032.5151,5313.7538,-3561.9549,-4059.2231,6478.8054,5123.3443,-2799.8201,5185.7912,-5826.7597,-6779.0912,1410.3227,5065.0060,1073.0665,-4167.9868,-319.0960,6710.6653,2381.9067,1017.9420,-4527.0427,-2902.9068,-3428.9453,-5228.6801,6229.9214,4989.4603,3792.0487,3807.9693,4323.4476,-5425.1754,4279.4019,-5545.3997,563.8621,-3661.3211,288.7560,0.0000,-3658.3601,0.0000,3396.8986,-4481.7598,-2543.3468,-4305.7015,0.0000,6373.8043,3498.7328,-2833.6176,-2803.9015,-2173.9225,4860.5787,6406.0300,3081.0529,6017.4566,-376.4867,4936.8395,3746.2690,-5558.8464,-4808.4262,2656.2039,-2537.2409,-5206.9287,-2599.7278,4400.1601,3581.3867,-2048.7357,3341.8030,6083.1715,4522.0237,5895.8454,1624.3089,-643.6377,-1907.3895,1611.1582,207.6731,-3771.9669,3560.2941,-2104.0378,3666.0539,-3500.0912,-3965.7924,6342.5591,-490.8751,2681.2322,2650.9043,133.9127,0.0000,-4527.9020,-5215.6746,-4273.2372,6230.5578,-5414.6172,-2419.4603,-2564.5657,3430.9733,-1403.9512,-1597.5489,1676.3601,40.9727,2962.6219,-913.9149,4658.5089,4350.2799,394588.6566,376295.4040,384565.8104,386501.5440,392275.5791,388112.4188,383534.0018,385909.4829,319120240.5634,319083908.2606,319112028.7019,319102950.6828,386207.2333,319103886.3711,4994.7584,5193.0391,-4292.2899,-5496.5131,-5526.1295,2263.9584,-3274.0573,-5041.9282,4088.4797,-2532.9464,-627.5905,-2910.2211,-3886.5908,6773.6436,-5495.7140,-5456.4315,1628.5294,-4514.9369,3220.4420,1257.3514,2737.7595,547.6102,3828.6449,-2573.4809,2785.6562,4965.1537,-2329.0652,-4857.3136,-3672.4806,-3857.6782,-3003.9194,4444.1953,3642.9918,-5360.7513,0.0000,-5121.0258,0.0000,4369.7215,4716.2870,-5316.4142,5335.0955,0.0000,2665.2180,-4641.1222,2719.1426,4256.1651,-4376.4812,-4907.7687,-945.1769,-5404.5837,-3010.8300,4119.6402,-4281.0008,-900.1863,4070.2735,-4044.7392,3559.6005,-326.1126,1945.9076,-1042.3659,5167.4927,4129.9200,-5570.3307,5314.4399,-188.4495,-4330.4560,3256.0798,-317.5032,-2592.5345,2696.2489,-4597.1843,-4420.8607,-362.4016,-5382.6812,3327.0455,1740.4560,-3330.7248,3894.3267,1040.1126,2224.1848,2935.4643,-5381.3926,-3665.0500,0.0000,-4391.7733,1927.8518,2449.3514,-2739.9469,-239.4619,-3534.7082,-4047.3199,5966.2486,4053.0601,-6486.4818,-3981.3849,-3586.0179,4312.8708,-1964.4773,-4917.4783,-5342.4149,6792.9363,1229.6727,5839.5207,2097.1186,9196.2688,5184.6913,-5747.2890,1781.9003,-44158017.5170,-44177331.3422,-44131373.0611,-44143177.6441,3405.1721,-44146502.1640,
7200.000,5885.2917,-5408.5709,-2075.1852,1855.6835,2907.8432,-2537.1023,-2819.9218,-2979.8937,277.2956,583.7189,3269.5872,-4614.9234,-4836.1202,1533.3847,3955.7146,3530.1390,-208.8958,927.3003,3354.1537,4609.1534,6345.7831,5909.1630,4995.4238,-1734.1574,-5291.8559,-1144.7038,3937.4217,-2219.5621,1615.7982,-222.1045,4476.7610,3450.3136,5086.3167,5022.2855,0.0000,1825.3708,0.0000,-6472.1689,1256.3660,6430.8838,4186.3772,0.0000,2330.0036,-6223.0436,4252.5631,-438.4526,-1990.9097,435.5827,-4088.4270,-6047.1187,-3370.7719,-2443.4303,368.8608,2384.8127,2350.9086,5834.7998,-6474.7568,-3868.8568,1847.7448,5169.0018,-4708.8578,0.9625,6368.4298,-5632.1818,-41.7471,-6051.0048,-2388.0615,5114.8197,-2296.2076,-1855.6233,-3073.8220,5527.4461,4855.5776,-5441.8191,4773.8875,-5146.5938,-1206.8883,6502.6428,-3625.1634,4738.4219,-6817.9264,-251.3322,-2990.4548,0.0000,-1423.7703,4974.4433,6335.4875,-2776.2700,4686.2324,-4545.9611,4832.0338,-2412.9180,2340.4182,4020.8730,-6825.9549,6583.5821,-4006.7751,-5885.3667,-1151.5832,-3902.3467,-148031.1036,-170954.7949,-151474.8222,-157551.1968,-161861.5444,-153266.6606,-159247.0723,-157041.2740,-154239362.0064,-154251403.0936,-154238368.7445,-154241184.9435,-156343.4773,-154235349.5600,-3206.7224,-751.9337,-1342.9167,5463.3669,5199.0963,-3617.9060,-2988.2689,5972.3881,-6884.4869,4352.4202,5361.1776,2111.1539,-4900.6767,-5444.3146,4510.2522,-3887.6677,-4093.4379,-5794.9444,-3806.8368,1256.0693,1048.9004,382.8410,1435.6774,-3948.3936,-4088.8286,-2153.4741,-5109.9500,-3929.5081,4836.5474,-4152.9728,4877.2631,-4269.7921,-357.5539,-3905.0789,0.0000,4488.5909,0.0000,-2257.6993,5995.0917,360.4465,3078.4431,0.0000,-5892.7583,-16.1852,-668.5654,4204.7909,5024.8618,-6914.7738,-3926.2572,77.6638,-5936.0687,3381.9591,-6855.8574,-4580.8091,6486.8887,3456.2103,-541.5624,4414.2814,5873.8089,190.9158,-1911.2770,-4173.7072,2316.4572,577.5910,-5015.8355,-2827.7336,-3356.5319,-3479.6725,3324.9738,4565.0665,3419.0959,-3714.5944,526.2632,-149.1374,-1711.8915,252.8276,4908.3851,2231.8279,-4889.5587,-2334.2176,-384.6256,-5170.3728,2847.7171,0.0000,6731.4611,3285.0109,2508.7610,-6050.1165,3146.8032,5164.4400,-2141.5852,-6074.1819,-3815.6475,-2396.3221,242.5390,-1949.8556,1312.7783,2496.1980,-6639.6867,-3265.8480,371119.6172,345059.7447,355370.9838,355469.1991,364415.1291,357454.0425,356160.9797,358855.0482,289068526.4925,289028525.0896,289057548.3127,289043231.2740,358595.8857,289051199.8781,-1735.1144,-3892.3278,6512.0002,3706.9183,3498.2849,-5262.4929,5121.4558,1709.6543,-14.5495,5315.7970,-2938.5457,4691.0429,-308.1268,-3990.2790,3388.9965,4505.1730,-5622.2127,3329.2062,-4726.6486,-4906.8256,2120.8503,3323.9154,-4357.8419,5336.4664,1647.7754,-6509.3392,-2305.7177,5195.3476,4697.7392,5526.3345,-1677.2957,-4231.2158,-4687.9645,2676.9972,0.0000,4853.5152,0.0000,-368.6010,-3233.4986,2500.2003,-4496.6814,0.0000,2744.2361,2747.4612,-5389.0793,-5441.9850,4337.5435,373.2066,3978.1608,3019.7281,-1233.0673,-5503.0355,209.9700,-4161.3520,-25.2050,713.1773,1527.6616,-3457.7513,3223.3228,4610.7595,-4545.0520,-5512.3271,1468.0239,-3630.5773,4507.0968,1349.7046,-5457.3884,-3151.1321,5348.2761,-4585.3923,4914.6044,1779.7466,4628.0032,4120.5436,-4725.0499,-4464.6539,4706.5712,-749.4011,3252.9004,-4530.9290,791.6935,4545.1104,5516.1837,0.0000,483.3719,3099.3529,1215.3157,-1757.4451,-3945.6721,24.3797,4288.5185,-2224.6278,-4853.0654,5119.8647,-376.2372,-684.5093,-5481.6643,-2553.2332,1423.9459,4646.1257,8310.5018,2400.3251,6751.3382,4680.3169,10398.9494,5548.7753,-4140.0937,6471.3083,-44085951.7830,-44107649.1121,-44058154.8893,-44078693.4743,4847.3204,-44075898.4613,
