sl_100_86400_20301201 Coordinates.csv
2030/12/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:45 2024,
Start: 2030/12/01 07:47:00.00, Stop: 2030/12/02 07:47:00.00,
TIME_UNITS,STARLINK-1498 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-30392 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-6097 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-5516 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-11232 [DTC] - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-4485 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-2473 - X-Coordinate,STARLINK-6264 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-5985 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-30997 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-3901 - X-Coordinate,STARLINK-3202 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-31268 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-5584 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-6129 - X-Coordinate,STARLINK-5870 - X-Coordinate,STARLINK-31560 - X-Coordinate,STARLINK-30543 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-32028 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-3134 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-4047 - X-Coordinate,STARLINK-5820 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-4461 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-2454 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-3539 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-30392 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-6097 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-5516 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-11232 [DTC] - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-4485 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-2473 - Y-Coordinate,STARLINK-6264 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-5985 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-30997 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-3901 - Y-Coordinate,STARLINK-3202 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-31268 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-5584 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-5870 - Y-Coordinate,STARLINK-31560 - Y-Coordinate,STARLINK-30543 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-32028 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-3134 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-4047 - Y-Coordinate,STARLINK-5820 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-4461 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-2454 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-3539 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-30392 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-6097 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-5516 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-11232 [DTC] - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-4485 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-2473 - Z-Coordinate,STARLINK-6264 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-5985 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-30997 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-3901 - Z-Coordinate,STARLINK-3202 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-31268 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-5584 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-5870 - Z-Coordinate,STARLINK-31560 - Z-Coordinate,STARLINK-30543 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-32028 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-3134 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-4047 - Z-Coordinate,STARLINK-5820 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-4461 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-2454 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-3539 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,0.0000,-4915.2412,-3402.8475,4774.3403,6718.3960,-5021.0597,-1879.4499,4986.9623,-6172.2007,2054.1636,2170.5563,934.5643,-5706.5586,5843.9473,4010.5245,0.0000,2163.3803,4079.4846,-1209.4095,-1915.7729,-1921.6622,-3382.6849,4135.2106,-6079.0488,-4428.0347,4136.7795,6140.5166,228.8099,3844.0688,-43.8074,1356.6573,2406.1534,-3650.7606,-6392.2584,1481.9845,-2371.4701,3801.5059,5880.6348,2183.3070,-5517.4949,2580.9950,0.0000,-622.2182,428.7475,-3248.2243,5029.9705,2730.9098,733.9127,3919.5857,6123.4126,4542.1804,-3313.5167,-4498.6116,0.0000,5284.8084,-6660.3536,5268.2525,-1755.8035,-6247.8865,106.5353,179.6358,-3510.6181,5773.4670,-6066.5586,-518.7341,6465.4050,982.3727,-6312.6540,-2861.3031,911.7258,3597.1070,-2510.1842,5171.9208,-3710.6052,6355.6513,5288.1638,-510.3232,-4994.6153,181.8736,-5610.5566,-5741.7900,5300.7223,-4001.7682,-6226.2111,2253.9709,2507.9789,-6202.6660,5100.0522,2138.0292,3934.5684,-6121.6466,1660.1823,4278.5370,4176.1267,0.0000,6059.8247,-4060.6126,1654.4520,-3406.4184,321853.2023,309751.5153,307014.3766,310679.1913,310569.0668,308230.9467,302784.8030,306914.6758,-277335674.1884,-277370509.8107,-277342285.7296,-277338046.0739,306602.9848,-277330083.0779,0.0000,0.0000,-4688.4351,5475.8147,-4191.1909,394.1583,4498.2049,-5265.1307,4357.6085,110.7403,4232.4116,3626.0888,6859.5216,2223.1927,3118.6400,-1570.1207,0.0000,-4048.3659,-3004.2369,-6781.0448,6422.2569,6575.8613,-3732.5760,5107.7021,2395.1064,4982.2223,210.9530,620.7426,6086.8206,-3180.4024,4122.7810,5211.1497,-3809.1588,5205.1045,38.2118,4920.4942,-5545.9666,5335.6437,-1674.9632,6528.5058,4037.3598,-4494.9477,0.0000,-4103.3713,-5142.5025,6005.5689,3973.4950,-6037.7151,-5489.1196,-5568.6010,-1483.6112,-5138.7615,-2647.2172,277.7003,0.0000,2517.6938,-1115.0778,4082.6730,-6212.7609,2431.6268,5005.4436,-6857.5100,-2465.5685,-3713.6810,-1945.5643,-5437.7201,-840.6230,-6608.6689,679.0952,6275.4025,-5495.7226,-4347.9411,-5477.1919,-4525.4066,153.1480,409.6914,1876.7488,-4826.9907,-3176.6238,-5248.2094,-3917.5442,3526.8494,3060.8536,-734.3243,-311.9585,5856.8800,-730.2154,1829.2312,-2731.1143,4843.8429,-1428.3950,-230.0043,3816.8800,3161.2217,-2857.9301,0.0000,3298.6657,-3835.9911,-6164.8932,5411.1523,220242.8895,223246.7745,213167.1575,216827.2604,225582.1187,222935.4172,219401.7847,219614.0212,-5136496.0661,-5098359.9686,-5099323.1435,-5122103.8349,218759.8300,-5120735.4693,0.0000,0.0000,1314.0689,-2260.3288,2433.3903,1611.5437,1295.6815,3884.1839,1958.6828,-3084.2546,4975.2742,5417.9268,140.3787,2742.6128,-1853.3965,-5315.8443,0.0000,5091.2386,4715.9303,-611.7394,-1072.5249,-1235.5724,-4467.0646,2031.1005,1874.6180,-1557.7226,5216.6791,2386.8244,-3268.1428,-4780.9330,5393.8719,-4387.5864,5236.1090,-2778.8766,-2672.7086,-4377.5611,-3155.3580,1867.5956,3178.3371,-288.9769,-1047.4661,-4368.7027,0.0000,5514.4116,4612.6290,229.7299,-2521.1044,1682.0068,-3978.6289,-1188.3085,-2747.5667,-593.9695,5461.4802,-5207.8920,0.0000,-3416.9394,803.6727,341.8620,-2455.7992,1854.5994,4687.7680,-677.1465,-5071.0110,-37.2568,2639.7595,4257.1298,2010.4000,-1159.3190,-2449.1210,409.9350,-4041.2364,-3977.1923,-3477.2380,478.2732,-5813.4551,-2687.4131,4007.2410,4886.0700,-3553.3532,4441.2145,934.3398,646.0723,3169.5956,-5656.2976,2873.8355,-2838.1690,6421.8438,2248.3198,3772.2659,-4274.2668,-5452.9145,-3166.1157,-5498.5263,-4259.3198,4710.4275,0.0000,275.5964,-3980.3346,-2577.0124,2143.6769,-39615.1435,-42246.3705,-37549.3555,-40320.6894,-34610.4108,-40634.2558,-48826.9301,-38493.1111,-3859775.0919,-3871329.9983,-3863022.2052,-3881332.8388,-40055.7173,-3871510.6636,
3600.000,0.0000,0.0000,5941.1606,-293.0019,-658.6893,-6337.8650,3232.4016,4000.6966,-6219.2109,3245.7967,-5387.2775,-5335.6161,-3022.0660,1219.0304,-6180.8397,-949.6438,0.0000,131.2563,-1371.4714,2623.1695,-1590.0049,1524.4465,6270.8502,-5749.9567,4760.7759,1029.6770,-4863.2093,-2581.6494,-3434.5493,-357.0775,-4257.4741,-2161.1292,1944.6284,-23.0572,4166.0175,-4513.9827,5108.5617,-4896.7072,-5411.3173,-3304.3137,3515.1689,-672.9821,0.0000,4669.9310,3594.5367,75.4476,-4340.6882,-830.1931,3116.7619,-2155.0901,-2683.4296,-1841.1199,5176.6189,2374.3944,0.0000,-6750.2056,5577.0690,-5530.3592,3306.9176,3368.4001,-2846.8165,2351.6357,4455.3943,-3331.4360,4809.1331,3701.8655,-3605.5689,1868.8738,5836.6579,309.2333,1080.9776,-2588.9097,2236.0012,-2534.6524,6225.9695,-6587.4015,-6896.1884,3441.5370,4060.7970,3371.0815,4745.4869,3294.9607,-4133.5119,6742.6022,6506.0995,520.0177,134.6761,2760.9016,-1560.5565,-5669.8532,-1620.3785,3316.4231,-5486.0487,-6701.2591,-1769.1610,0.0000,-5850.8685,4106.5359,-0.6621,-694.0276,255082.5845,244936.0319,240931.9549,241885.4040,245903.4115,243253.3032,238537.2623,241980.0930,-266481515.7645,-266520665.2409,-266494376.1402,-266477385.1970,242232.7233,-266475284.0102,0.0000,0.0000,2633.9595,-4308.8123,4168.5207,1830.9635,-5160.6680,1067.1734,-2413.9455,-2682.5234,-3964.3624,-468.6909,-5148.1197,-3842.3743,-1410.6883,5153.7415,0.0000,6626.4143,5875.5101,4632.1725,-5046.8314,-5750.2506,2440.8938,-3318.7395,-3892.0084,-4527.6747,4221.0619,3036.7011,-3702.8745,-859.9756,-4512.0540,-1017.3868,4480.2344,-5117.3197,-2979.6107,-5013.9977,4429.5280,-1504.1625,4253.3661,-4269.6825,-5342.7608,6742.2563,0.0000,3446.7801,4440.9888,-5709.0951,-337.4907,6123.0158,2772.1761,5772.7571,3296.7142,4890.7568,-1192.2319,-4306.6244,0.0000,305.4699,-1000.0857,-394.8219,5735.6932,-2104.4042,-6180.1520,5172.8120,-3065.7885,4315.2076,-1683.4754,5665.3088,3618.2853,5829.4006,-2578.1671,-6141.7511,6793.6424,6393.0054,1694.5151,4655.4216,2690.3914,1217.2751,-237.6460,5804.3436,-795.4280,5713.3288,2966.4668,-4397.8820,713.1625,58.2392,-1459.5122,-2178.4333,4459.0034,-3401.8194,4882.8602,-3569.1732,5242.8070,-2572.0558,-2526.5137,-370.2013,5918.0796,0.0000,-461.6056,-656.0698,6606.1704,-4127.8003,294763.4334,289554.8294,283316.6671,286897.7406,296269.5318,289192.4569,290143.3682,287984.7462,-76813685.4262,-76786939.4113,-76781447.6987,-76805113.9426,288908.3944,-76798595.9468,0.0000,0.0000,2369.2787,5281.1969,-5343.5462,2087.6934,3161.5214,-5414.2938,1786.7301,5454.0001,-1504.7010,-4320.4316,-3514.2477,-5373.7935,-2671.6503,4384.9977,0.0000,-1781.3073,-3406.5935,4400.5775,4239.2852,-3624.4124,-18.8312,1800.6004,2892.2936,5019.4267,-1739.1687,-5290.9578,4706.4196,6828.9549,-2781.6157,6504.1140,-4898.4391,4674.5917,4654.2544,-93.1643,-773.9989,-4501.3406,407.3696,4269.7667,-2637.6214,-4.1358,0.0000,-3755.9989,-3921.3091,-3762.3329,5324.6959,2919.9503,5379.2812,-3138.1070,5388.8473,4469.9718,-4441.8953,4808.3574,0.0000,-502.2748,3754.7361,3706.0514,-1972.3936,-5722.8361,-922.5208,3891.8085,3840.0702,4159.6859,-4657.2774,-1499.7667,-4535.3298,-2920.3716,-2362.6724,3141.8464,-131.7026,-142.8966,6347.9895,-4407.1431,1250.1246,-1706.4962,45.5126,-1411.8753,5513.1985,-1844.9638,4031.7635,3944.5305,-5479.5361,1734.4906,1634.6541,6495.2105,-5327.6436,-5271.5673,-4640.0373,1163.4518,4127.4001,5455.9517,3314.9936,1154.9598,-3123.8095,0.0000,-3644.0045,5439.2942,-1936.4512,-5295.2139,-38657.3331,-39311.2368,-36565.8917,-40173.8839,-33375.1517,-36498.4126,-47770.1622,-40247.2517,-3902911.0665,-3917491.3481,-3910178.4755,-3923905.6944,-38749.8482,-3915193.3065,
7200.000,0.0000,0.0000,-5102.4936,4639.6301,-4113.5215,3519.1274,751.9040,-5473.6896,5244.8575,176.1851,5775.3803,6636.9316,4820.0336,3657.7423,3942.1039,-1347.1903,0.0000,-1829.8582,-1077.5689,-4214.7736,5168.4223,705.3760,-5004.9448,5255.5465,-395.1944,3549.4545,2455.9919,-1860.8181,6094.2196,-4737.3092,5693.1115,4024.9317,-4980.7104,3935.7479,-1143.8033,4678.8327,-5360.2031,4785.8382,2612.8324,4212.4626,211.8140,-1616.8763,0.0000,-6484.7629,-6177.5590,3847.4691,3170.8674,-2358.8357,-6248.8555,-1266.3960,-1468.2725,-2442.4388,-5819.4294,-562.5209,0.0000,4515.0228,-1733.1707,2938.8063,-3910.5929,1185.7599,3931.6565,-4870.9386,-3238.2206,-1170.8265,-2619.7003,-5222.8993,-449.7871,-4505.2108,-1935.8647,3051.0114,-2569.3810,368.6292,-3042.9775,-1826.1765,-3891.7466,3856.5116,5335.1195,-4442.9490,-2914.7318,-5168.8616,-2339.7055,1630.9262,2609.9922,-6216.1647,-3537.1029,-454.5448,-1090.9446,1694.6103,-1977.5128,6127.3862,-227.6056,-67.6543,6726.6732,5770.4015,-571.3985,0.0000,3948.6045,-3821.5228,-2224.2041,5203.7375,171328.6376,161077.4169,159426.0598,158330.2396,165394.9592,162445.1525,158356.3354,162625.7825,-237429412.9850,-237469536.4506,-237446056.9895,-237416852.2814,162247.7281,-237422282.5851,0.0000,0.0000,890.1176,2363.9021,-3523.6693,-3904.5625,4097.7461,2925.5447,-893.7374,5386.8097,2084.3151,-1783.5220,1583.1832,4676.8208,-1682.4095,-6698.6558,0.0000,-5997.7330,-6842.7349,-627.1406,1792.4645,2659.1911,452.0101,-248.3364,4088.2645,3216.3996,-5146.2129,-5781.7326,766.2959,2091.8854,3107.5855,-2991.7033,-4564.5860,4295.6163,5686.4477,1910.4247,-903.3291,-3135.0173,-5170.1169,-42.5336,5108.5538,-4928.6786,0.0000,-2356.6515,-3026.4020,3392.8309,-4014.6764,-3439.7061,2.5104,-4027.2183,-5097.9484,-3532.4821,3690.5398,6751.2187,0.0000,-3082.4651,3740.2519,-4308.2889,-2473.9828,2686.8109,4406.8473,-1728.1377,5647.8091,-4044.4335,5235.9775,-3997.8246,-5737.7143,-2073.3137,3764.4934,4033.9003,-4803.9103,-5497.9205,2830.4343,-3838.7409,-3955.4533,-2796.8776,-1553.6772,-4330.2682,4861.3149,-4083.8784,615.2220,3868.6379,-4788.0886,31.2245,3046.8084,-3556.6096,-6776.0193,4847.3417,-6106.1378,774.3007,-6867.8687,5473.6070,1101.7602,-2259.9356,-6883.0605,0.0000,-3208.0805,4780.2096,-4000.2670,1809.4709,349581.3449,337613.3503,335430.9885,341280.9172,348424.9037,336725.3131,342545.6945,341856.8151,-143216363.5123,-143201607.6720,-143191032.4508,-143207142.7860,340735.5560,-143201472.8027,0.0000,0.0000,-4593.7379,-4423.8538,4112.4862,-4508.4361,-5463.1176,2801.2588,-4412.3047,-4309.1290,-3054.6999,293.0102,4703.8618,3126.2379,5368.7445,-287.5391,0.0000,-2792.5199,-8.6139,-5450.3932,-4021.1991,6382.6004,4467.0743,-4440.0074,-5423.2069,-4893.2794,-3463.5758,2625.2871,-3170.8442,-4569.3005,-2037.5618,-4802.8796,1469.0505,-3769.2732,-3790.8014,4460.5052,4082.7204,3694.7368,-3745.8296,-5455.2327,4646.9754,4348.7513,0.0000,-406.9755,808.5331,4502.6287,-4612.6566,-5424.6844,-2725.0449,5464.3919,-4370.8705,-5382.9508,656.1584,-1227.0164,0.0000,3992.6657,-5414.8413,-4170.3603,5116.8415,6299.1755,-3503.6199,-4565.4047,1289.4456,-5426.1846,3641.0984,-2189.0258,3661.4055,4613.2989,5315.6689,-4712.2398,4192.2551,4145.2009,-5577.8847,5413.1580,4079.2853,4997.3849,-4099.1889,-3011.2901,-3940.3078,-2004.2040,-6474.6793,-5316.4568,4214.8082,3124.9941,-5041.6324,-5879.4931,1059.3136,4522.8247,2555.0116,2837.4194,-2.6821,-4192.9128,1017.4650,2816.7702,-426.3045,0.0000,4659.4688,-3094.5779,5129.7999,3886.3512,-37697.5348,-36176.3398,-36164.0084,-36609.7811,-32497.8553,-37901.5827,-46102.7703,-36059.9692,-3946818.6955,-3963616.6604,-3957466.5075,-3962973.9673,-37440.2646,-3958852.1795,
