sl_20_5400_20300424 Coordinates.csv
2030/04/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:53 2024,
Start: 2030/04/24 07:47:00.00, Stop: 2030/04/24 09:17:00.00,
TIME_UNITS,STARLINK-31378 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-1963 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-30946 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-31729 - X-Coordinate,STARLINK-5187 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-6242 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-1963 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-30946 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-31729 - Y-Coordinate,STARLINK-5187 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-1963 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-30946 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-31729 - Z-Coordinate,STARLINK-5187 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3275.4929,1249.6947,0.0000,3891.7142,-4212.0519,1782.1189,-4853.8135,613.7840,2173.3859,-3717.2851,6773.6109,1159.0610,5055.5804,162.1444,1440.6840,-5028.8340,-3327.3396,-2579.2904,-4998.9355,-2056.8256,-316911.1770,-309086.9014,-312482.3378,-316755.0947,-321254.9632,-318403.8938,-311542.6883,-314474.8008,-119139617.3020,-119115652.0218,-119127356.6434,-119118350.2267,-314223.3400,-119123132.9725,5760.6262,4547.4828,0.0000,-1787.5550,-3433.5773,-6362.9600,-4938.3178,6025.4861,3532.6069,-3001.8714,-591.2707,-5183.0303,-73.0295,-6851.6074,6501.8471,891.2940,-5898.8204,-3211.0093,4323.4281,-6621.8734,-178060.9452,-190438.7599,-170616.8070,-171696.3467,-179027.3677,-178392.4768,-178580.5361,-174566.1095,333527474.8157,333494162.1349,333535700.0151,333515973.7953,-176000.4133,333525188.7717,221.8486,-5048.3781,0.0000,-5317.1376,-4273.6289,1341.8147,-165.1972,-3080.6506,5256.9586,4904.8758,698.8166,4144.0479,4746.5398,930.5949,1378.5399,-4647.3929,1197.7708,-5438.2618,1993.8309,-147.6867,-111862.4348,-110851.6679,-108487.2100,-110489.2928,-105277.3566,-112251.3361,-119602.8976,-111938.1641,97256158.2183,97237674.5131,97280099.5559,97261193.2412,-110877.7690,97268008.1742,
300.000,4191.2643,3181.9978,0.0000,2397.7896,-4878.3229,589.3880,-5657.4726,2344.3368,4094.0898,-5323.0724,6503.7321,-256.0256,5667.0172,-1066.1107,2935.3538,-5370.5863,-4077.1979,-4263.9931,-3403.6186,-3388.9516,-312674.3985,-305075.3255,-308613.7341,-312834.0786,-317539.1422,-314560.3506,-307859.7082,-310453.1410,-126392406.6530,-126367821.5972,-126380483.3670,-126370642.1095,-310486.5279,-126375879.8440,4877.8905,4609.2262,0.0000,-3386.6058,-1423.4872,-6700.7450,-3627.4860,6130.1202,2651.5213,-1960.5705,-1782.6111,-6148.7705,-1800.5707,-6297.7365,6134.4898,2664.1361,-4724.4773,-1884.5382,5035.7649,-5888.6993,-184815.0034,-197040.6007,-177267.0006,-178391.4782,-185662.3736,-184928.4671,-185190.3499,-181396.4803,330847335.5287,330814320.7823,330855064.1571,330836127.3820,-182594.3583,330844982.3077,-1618.5120,-4043.0728,0.0000,-5421.6814,-4687.3932,-490.2554,-1681.0474,-1756.5435,4589.5599,3838.5910,-1125.6916,2745.5149,3572.8453,2647.0132,-167.7050,-3424.6928,2885.5319,-4979.8829,3269.2432,1384.1603,-111750.7951,-110808.9294,-108387.6519,-110585.0826,-105180.8474,-111890.3872,-119587.2768,-112161.5546,97261618.3822,97242968.1646,97285861.7935,97266235.7614,-110804.4642,97273395.7972,
600.000,4646.9499,4779.2516,0.0000,701.2986,-5113.7447,-672.4212,-5923.4714,3819.0903,5577.7599,-6392.0005,5561.0729,-1613.4708,5748.8254,-2218.0099,4129.4898,-5206.0974,-4445.0532,-5535.5078,-1462.8526,-4405.4515,-308266.5251,-300923.2097,-304606.8931,-308761.9666,-313682.8786,-310567.0885,-304037.6616,-306283.4735,-133584956.0692,-133559760.6450,-133573345.9795,-133562714.9271,-306611.3100,-133568383.4457,3430.3888,4253.6508,0.0000,-4679.9546,719.1163,-6318.2800,-1953.4030,5612.4938,1533.5415,-762.0186,-2802.8480,-6464.0598,-3322.0685,-5121.2071,5135.3441,4146.5834,-3059.9546,-413.1323,5283.3114,-4580.8897,-191439.7203,-203556.2774,-183839.7542,-185013.5819,-192218.8845,-191372.1782,-191723.1514,-188222.8862,328009499.5292,327976796.2868,328016713.7414,327998618.5918,-189109.0315,328007081.0008,-3260.3042,-2600.9740,0.0000,-4920.9601,-4596.3602,-2265.3492,-3016.5056,-232.7135,3379.6344,2346.9297,-2824.5609,1027.3203,2017.7777,4077.8607,-1694.9660,-1831.2375,4256.8094,-3963.6928,4190.2368,2767.8231,-111626.9641,-110766.1149,-108292.6197,-110681.6493,-105087.1322,-111525.0981,-119567.0995,-112284.6610,97267083.6821,97248263.0092,97291613.4914,97271292.0949,-110731.0839,97278783.2309,
900.000,4609.1740,5886.9772,0.0000,-1026.1082,-4894.2489,-1888.2048,-5636.7199,4897.2970,6457.8083,-6810.7849,4041.6972,-2785.6862,5280.2168,-3194.8546,4914.6819,-4536.3637,-4408.9383,-6254.6054,635.0410,-5020.7379,-303692.2892,-296632.4247,-300463.6041,-304539.7194,-309687.8642,-306424.7600,-300078.1122,-301986.0191,-140713837.2122,-140688041.1719,-140702515.3473,-140691142.1511,-302599.3665,-140697215.5230,1574.4545,3500.0308,0.0000,-5528.8430,2784.4300,-5261.1711,-70.8786,4516.1130,287.0837,487.8761,-3566.6601,-6087.1566,-4499.8351,-3442.7952,3601.9783,5200.6102,-1069.5265,1060.6996,5050.6043,-2821.8047,-197920.9355,-209982.8287,-190332.0889,-191560.9185,-198693.9241,-197719.2693,-198176.0190,-195018.6846,325015319.4989,324982941.0812,325022002.8425,325004798.1460,-195541.5271,325012837.6753,-4502.7267,-877.3845,0.0000,-3870.4151,-4010.2481,-3777.4045,-4028.6274,1317.5851,1769.9841,595.1081,-4208.5932,-810.4985,247.2884,5068.9641,-3030.3493,-39.2126,5161.4401,-2502.8289,4657.1176,3855.1995,-111488.3222,-110723.2211,-108202.1548,-110778.3449,-104996.1858,-111156.2169,-119542.3943,-112294.4149,97272554.0828,97253559.0597,97297354.5614,97276362.5127,-110657.6283,97284170.4753,
1200.000,4096.8738,6401.3114,0.0000,-2614.1195,-4235.0757,-2945.0210,-4833.6652,5479.8018,6633.7410,-6533.4146,2101.9949,-3666.9449,4293.8768,-3910.4739,5223.4029,-3412.1346,-3982.9755,-6336.9735,2684.6974,-5185.6593,-298960.2239,-292204.9028,-296185.7202,-300168.3650,-305555.8513,-302133.9228,-295982.6876,-297581.0900,-147775652.0898,-147749265.5255,-147764592.7625,-147752527.4599,-298452.4386,-147758978.1736,-484.8168,2405.0962,0.0000,-5835.7056,4570.8351,-3647.8861,1843.0628,2945.1416,-970.0247,1680.9966,-4011.9570,-5051.8032,-5232.6232,-1432.9256,1687.9989,5733.0184,1047.4002,2398.5333,4365.2042,-779.9135,-204242.2931,-216317.3335,-196741.0635,-198032.0237,-205084.5508,-203965.2982,-204546.0607,-201755.0880,321866222.6428,321834182.1111,321872360.0799,321856091.2458,-201888.9747,321863679.6748,-5194.5345,941.2840,0.0000,-2386.7540,-2991.8285,-4851.5532,-4609.3916,2717.7921,-49.0634,-1222.6857,-5124.2745,-2554.0751,-1549.6161,5513.7737,-4023.1225,1757.0419,5500.5931,-760.6938,4619.4082,4530.0380,-111331.9239,-110680.2444,-108116.2894,-110874.3316,-104907.9844,-110784.7592,-119513.1879,-112185.9154,97278029.5468,97258856.3290,97303084.9329,97281447.2599,-110584.0972,97289557.5303,
1500.000,3176.7417,6279.2324,0.0000,-3910.3905,-3190.2147,-3742.1383,-3597.4397,5518.0862,6083.2199,-5586.4361,-58.0036,-4182.5648,2874.1461,-4298.5271,5034.1323,-1930.7652,-3214.5094,-5763.7737,4483.8989,-4890.9707,-294084.9323,-287642.6378,-291775.1572,-295649.0366,-301288.6519,-297695.0196,-291753.0787,-293088.0666,-154767034.6759,-154740068.0137,-154756211.5615,-154743506.3608,-294172.3278,-154750305.4669,-2516.5504,1059.5815,0.0000,-5555.8211,5904.5137,-1655.6937,3605.7993,1054.5453,-2121.4218,2716.1105,-4104.1271,-3464.1441,-5464.2582,706.1003,-412.7291,5703.8706,3076.5432,3478.9175,3294.3176,1347.6745,-210386.2556,-222556.9119,-203063.7765,-204425.7542,-211387.8591,-210105.7243,-210830.4151,-208402.8692,318563710.0087,318532020.1549,318569287.9336,318553996.8968,-208148.5409,318561108.1817,-5251.8928,2657.7975,0.0000,-635.5399,-1650.4921,-5364.0991,-4696.9451,3808.4234,-1862.3450,-2905.1637,-5470.4462,-4001.0483,-3181.4094,5364.5957,-4561.5942,3362.3986,5237.3138,1067.0323,4081.1842,4720.3139,-111154.9356,-110637.1816,-108035.0472,-110968.5258,-104822.5057,-110412.0968,-119479.5049,-111962.4168,97283510.0341,97264154.8301,97308804.5521,97286546.5587,-110510.4909,97294944.3960,
1800.000,1954.2907,5542.2046,0.0000,-4795.2802,-1848.5917,-4200.0934,-2049.0664,5017.8446,4864.9323,-4066.1312,-2215.4118,-4294.4468,1149.6941,-4318.4844,4372.0022,-227.8956,-2178.7181,-4585.2916,5853.5880,-4167.3101,-289089.2839,-282947.6833,-287233.8926,-290983.0335,-296888.1377,-293108.3612,-287391.0391,-288524.3997,-161684652.5142,-161657116.5087,-161674038.7294,-161660747.7980,-289760.8951,-161667865.0481,-4289.7589,-418.9317,0.0000,-4704.0462,6656.6139,499.2619,5046.3193,-965.4402,-3062.7120,3507.0831,-3838.0057,-1491.2342,-5187.3480,2760.6550,-2485.8468,5129.1153,4810.4965,4208.3794,1938.2038,3354.4208,-216337.2131,-228698.7271,-209297.3671,-210741.3365,-217600.9811,-216135.9231,-217026.2530,-214933.8986,315109355.7721,315078029.1088,315114362.0238,315100087.1989,-214317.4304,315106697.5018,-4667.9499,4085.8828,0.0000,1186.9989,-130.7948,-5256.2016,-4281.9280,4465.3882,-3455.7780,-4266.5814,-5208.9577,-4984.1894,-4474.7515,4637.5133,-4585.3309,4602.5428,4400.3868,2774.5414,3100.6455,4405.7723,-110955.6139,-110594.0295,-107958.4428,-111059.5247,-104739.7286,-110040.0737,-119441.3684,-111634.9263,97288995.5022,97269454.5762,97314513.3811,97291660.6115,-110436.8093,97300331.0724,
2100.000,561.8802,4272.7986,0.0000,-5193.0644,-327.0032,-4268.2235,-335.7086,4036.9954,3111.7842,-2128.0669,-4147.2297,-4002.7203,-718.4408,-3959.9105,3305.3430,1535.1537,-971.3391,-2916.7712,6655.9058,-3081.9258,-284004.2749,-278122.1523,-282563.9646,-286171.9177,-292356.2386,-288374.1238,-282898.3843,-283904.6382,-168525208.3077,-168497114.0356,-168514776.4876,-168500955.7430,-285220.0602,-168508359.7270,-5599.2024,-1896.2324,0.0000,-3355.2853,6756.1434,2585.3076,6021.6168,-2908.6875,-3710.4468,3989.4370,-3237.7747,657.1176,-4441.9188,4527.1760,-4318.1743,4077.2549,6070.0270,4529.2980,420.9409,5044.4674,-222087.2277,-234739.9860,-215439.0170,-216978.4118,-223721.0872,-222051.2260,-223130.7790,-221322.5056,311504806.4855,311473855.2361,311509230.3570,311496006.6005,-220392.8873,311502094.3136,-3513.5671,5070.7598,0.0000,2876.1238,1403.0324,-4540.2236,-3408.4415,4614.0435,-4641.9563,-5157.2691,-4368.6043,-5390.3733,-5292.8540,3410.6940,-4091.6398,5343.0811,3081.2868,4169.5103,1783.9528,3620.0154,-110734.7713,-110550.7852,-107886.4819,-111145.5139,-104659.6334,-109671.1589,-119398.7992,-111221.4733,97294485.9066,97274755.5806,97320211.3964,97296789.6032,-110363.0526,97305717.5593,
2400.000,-855.1739,2604.9583,0.0000,-5078.2419,1239.7871,-3930.2524,1383.0472,2678.7279,1015.6066,29.3941,-5653.1254,-3343.8893,-2552.0196,-3244.6219,1938.7150,3186.8308,299.9364,-926.7976,6808.4594,-1732.5263,-278863.5936,-273168.2161,-277767.4708,-281217.6608,-287694.9428,-283492.3718,-278276.9908,-279239.4940,-175285441.4899,-175256800.3434,-175275163.8649,-175260870.7692,-280551.8006,-175268529.0495,-6289.1340,-3233.6677,0.0000,-1638.1741,6196.9994,4379.7855,6430.9507,-4574.2864,-4008.7433,4124.8372,-2354.9740,2750.7695,-3309.5961,5832.5251,-5719.3542,2660.8280,6722.9599,4423.8187,-1120.7583,6251.8657,-227642.0940,-240677.9409,-221485.9513,-223137.0654,-229745.3882,-227846.9994,-229141.2327,-227546.6684,307751780.2941,307721216.3831,307755612.5366,307743471.1184,-226372.1963,307749016.8835,-1929.1956,5505.9276,0.0000,4242.0043,2784.9862,-3298.4129,-2169.5896,4237.5157,-5282.0140,-5479.6991,-3042.1671,-5172.9966,-5549.5414,1816.1994,-3135.8696,5503.9679,1424.4183,5095.0742,273.8287,2446.9872,-110496.8692,-110507.4456,-107819.1609,-111224.1549,-104582.2016,-109308.6391,-119351.8168,-110746.0766,97299981.2002,97280057.8570,97325898.5889,97301933.7036,-110289.2207,97311103.8569,
