sl_100_86400_20300405 Coordinates.csv
2030/04/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:45 2024,
Start: 2030/04/05 07:47:00.00, Stop: 2030/04/06 07:47:00.00,
TIME_UNITS,STARLINK-30298 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-4485 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-1989 - X-Coordinate,STARLINK-30122 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-2096 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-5945 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-2235 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-30768 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-6307 - X-Coordinate,STARLINK-1718 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-5932 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-31377 - X-Coordinate,STARLINK-31502 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-30324 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-31500 - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-6086 - X-Coordinate,STARLINK-3230 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-6207 - X-Coordinate,STARLINK-31047 - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-4738 - X-Coordinate,STARLINK-2312 - X-Coordinate,STARLINK-30941 - X-Coordinate,STARLINK-31896 - X-Coordinate,STARLINK-30502 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-3328 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-31535 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-32044 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-5211 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-5134 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-4357 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-4485 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-1989 - Y-Coordinate,STARLINK-30122 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-2096 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-5945 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-2235 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-30768 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-6307 - Y-Coordinate,STARLINK-1718 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-5932 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-31377 - Y-Coordinate,STARLINK-31502 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-30324 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-31500 - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-6086 - Y-Coordinate,STARLINK-3230 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-6207 - Y-Coordinate,STARLINK-31047 - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-4738 - Y-Coordinate,STARLINK-2312 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,STARLINK-31896 - Y-Coordinate,STARLINK-30502 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-3328 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-31535 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-32044 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-5211 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-5134 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-4485 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-1989 - Z-Coordinate,STARLINK-30122 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-2096 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-5945 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-2235 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-30768 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-6307 - Z-Coordinate,STARLINK-1718 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-5932 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-31377 - Z-Coordinate,STARLINK-31502 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-30324 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-31500 - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-6086 - Z-Coordinate,STARLINK-3230 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-6207 - Z-Coordinate,STARLINK-31047 - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-4738 - Z-Coordinate,STARLINK-2312 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,STARLINK-31896 - Z-Coordinate,STARLINK-30502 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-3328 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-31535 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-32044 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-5211 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-5134 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4116.2624,-248.6993,1058.1356,-271.1803,2312.0295,-5688.1759,6746.0690,-4505.8815,-4589.0927,-5347.6675,-5171.3159,306.6848,6820.2452,-4780.1963,4886.6850,-3011.2726,2157.3527,-6649.4435,5613.0486,-5693.0744,202.3873,-5187.8233,4132.6405,5245.0099,4148.4053,-1914.8258,2427.2382,4560.1796,4987.4799,-6577.9112,1214.2046,-4250.5858,-4952.7101,4412.9526,-6235.6706,-3017.7385,-6290.0438,3793.1746,0.0000,-5002.6881,4105.4743,2644.5643,-4772.1123,-3389.7058,-3699.0732,2820.1335,-356.7361,1972.1426,2669.0416,-2815.3698,4825.2132,-2313.4682,2403.0699,-1560.5063,-5870.7128,2853.5144,-393.5958,2312.2092,-5103.4043,626.0112,5888.3028,-6765.1762,-3683.7995,-3469.8409,-4167.2989,-5851.6374,-2647.9188,1412.0583,2579.8530,-2169.8126,5394.2637,-558.5142,5131.4170,-2469.0664,-3028.5869,-6154.5216,3827.1347,1024.4138,4746.3391,-5402.2540,4100.2058,-2203.2078,1369.9729,-6044.8095,4638.0806,-6921.1164,6164.5444,664.5481,-2587.5386,-4269.7720,-118.3896,-1687.7664,-1309.0725,5574.6127,-5490.1495,-4178.7118,3812.7073,4998.1368,-6309.1183,-160.8070,-14295.9823,-20279.9766,-7375.8533,-11694.8262,-18269.3803,-15412.6971,-8942.6951,-10746.6616,-88344456.7239,-88358195.4515,-88367958.0728,-88351987.2136,-10658.8944,-88360057.7568,-5045.6406,5277.5370,4277.1479,6790.2456,-3902.6081,606.9026,-822.2288,-1249.0244,-4972.3597,201.8035,-1147.7490,6689.6844,-642.5319,-4911.8927,-1873.8017,5952.5929,-3781.2078,-457.5849,3455.3096,1726.9990,-6893.6593,3697.0380,1921.0065,2437.5822,1873.9847,6110.5354,6143.9332,-3771.3199,-854.7320,-791.5355,-2041.7510,-4726.6380,-322.1657,2218.1403,2856.8413,-5016.4260,-918.2485,4132.6527,0.0000,2100.8827,1541.8130,-3601.5748,-4531.1016,-5672.2788,5217.5146,3327.9770,6628.7188,3396.6278,-5351.4584,5388.2728,-1744.9471,3537.0908,-3679.2643,4896.6973,-3413.6626,-4486.7357,6789.8153,5543.3757,4653.6866,-6298.4640,-814.7739,1477.0807,-4138.9371,-6001.8477,-1135.4335,-992.0459,-264.8592,5105.0293,-5161.7113,6136.0652,1594.8896,-5451.5675,2175.2047,-4449.3023,6138.0766,2119.8093,-3128.9017,5350.1893,-2609.0549,-3712.4270,-2578.2108,-3598.3262,3917.3408,2325.3235,3677.7899,109.9478,-2989.9340,-6800.6865,-3482.0444,499.3610,6717.7391,-3780.9096,4736.8625,3088.2014,-1075.0061,-2325.1242,4967.4856,4120.9053,2435.7751,1252.7769,383267.7863,368842.3479,388632.2786,388936.2616,383403.8936,383105.5959,380723.6512,382386.5807,342450257.7597,342407965.9877,342431217.7984,342454640.0467,384014.3290,342455367.7583,-2087.1277,-4360.8997,-5324.1664,502.3448,-5178.5417,3761.4396,1177.9955,5034.3425,-849.7945,4421.1132,-4271.6071,1770.9201,-969.0276,558.5932,4530.5314,1948.2219,5309.0889,1757.5479,2154.2592,-3536.7412,-723.6768,2647.0856,-5133.6510,-3590.3605,-5208.2380,2627.4955,-2050.9629,-3528.7296,4662.5259,1877.0454,6503.1824,-2715.7479,-4853.4480,4547.0525,745.8860,-3724.5305,2569.1706,4037.9735,0.0000,4330.4075,5269.3007,5105.1682,1780.3264,-1772.6091,2564.6560,5154.1947,737.6584,5689.8388,3469.5629,3316.5130,4539.5628,-5420.3337,5261.2447,4645.9684,1394.1700,4414.0271,-250.1332,-3441.9957,240.0730,-2649.6542,-3545.8586,-516.6264,4088.3232,-133.6742,5371.0439,3452.1349,6419.5309,-4449.1866,-3586.2782,2350.3553,-3831.1591,4197.2886,3902.4450,-4682.0127,-1061.5495,-2419.4342,-4822.0999,4343.3691,4328.4149,2177.3584,4804.9442,5500.9026,-5491.8508,-2125.7071,-3464.6076,349.1473,-301.9337,-1451.3432,-5367.8627,5364.1939,-1647.8733,-5451.2566,4737.0474,-2713.6356,-3980.3198,-4984.1280,2318.2055,2439.7922,-1441.0225,-6815.9045,126311.8276,123663.4203,129695.1316,127770.2507,132935.4297,125883.2837,118604.7985,128090.5197,65311775.5320,65294289.5382,65295968.3776,65288971.3610,127323.3684,65299615.0937,
3600.000,4206.1947,-2201.1425,-4651.8602,-2563.0885,-18.7693,6226.8475,-5680.0647,6521.7421,4553.1015,6913.5951,4191.8862,-2469.1420,-4615.9056,5076.4543,-2315.9606,166.4266,2321.6628,4313.3282,-4618.1701,5307.3770,2008.0390,1522.3407,-6575.2989,-3630.5925,-4140.4292,-1576.2211,-3774.0506,-421.9035,-1791.2199,6323.7547,1984.2351,4207.6351,1184.4732,-5459.4616,3645.0899,4883.7243,3779.5247,-6373.4679,0.0000,6257.6740,-4083.0971,2267.2640,5112.4881,5224.9002,110.7018,-5045.7332,-2756.2631,-4445.8066,-1367.2236,737.1644,-918.8536,-655.0378,8.2973,-1856.2464,6433.7940,-1569.6802,-2433.1928,-4545.8777,2397.1873,1155.1153,-3270.8590,5282.1462,4163.0509,4772.7127,5975.3577,6644.3651,5211.0598,-3965.2971,-796.1171,-15.7934,-4227.7973,3778.9867,-6751.2210,5309.7356,695.5112,2865.3961,436.2542,-3241.7624,-504.5932,6515.2956,292.3644,2588.5993,-5260.2934,4626.4686,-6320.6267,5394.3601,-3634.0876,1797.1144,5141.0330,2488.7068,-2136.0503,5645.5711,-3235.5356,-5077.9365,6796.9677,6698.7247,-4886.4439,-6409.6351,3538.2501,4981.6219,-104189.4117,-112526.3566,-102110.4542,-105367.1468,-114517.4546,-108615.7502,-105569.2217,-106707.2278,-174031952.7945,-174034116.8762,-174047731.8750,-174041210.0182,-106623.9523,-174047879.2487,1298.9522,-6477.8084,-4440.2008,-4933.4584,6568.3288,-2788.9039,2287.8057,-1388.1158,1797.0286,-630.3707,-3512.2134,-6184.5930,2272.6550,2770.4448,5085.1910,-4776.9631,4601.2196,-1848.2431,-353.8342,-4434.3456,5991.7511,-4073.3103,613.3193,1904.2707,2545.0066,-4883.6612,-5304.7473,4119.0837,4032.7030,-861.3991,4937.1728,1067.6876,-2090.6451,2583.8284,-3709.8882,1495.6429,-2044.6417,-2490.7031,0.0000,-2995.2306,3072.2713,4497.1106,616.5927,3825.1997,-4357.7205,1279.3119,-5007.0312,-5023.8744,6740.1386,-6890.0896,4261.8369,-6195.7412,6480.1225,-6140.6896,1260.5837,6706.4012,-5083.4080,-2233.2664,-5387.3319,6479.3486,3880.4615,-3367.1930,-169.1328,3794.9948,-2115.4759,-1740.4531,-2654.7344,-5628.5349,6655.5993,-6794.1955,2982.9965,5633.8464,774.1959,4297.8507,-6383.3732,-1989.3054,4447.1331,-6128.8386,2348.9817,1688.6675,4595.9566,-1019.0610,-1921.3670,-4615.6807,-2461.7313,-2395.0312,3856.1901,5314.1308,-153.9853,-4614.6903,-6237.7319,2338.1306,-3175.0406,591.8216,-912.0146,406.3778,-176.7477,-2318.9007,-4139.9189,-2517.2885,368314.7416,352725.3520,372243.7928,370888.1655,367778.2306,368944.9494,365431.9528,370264.8361,307879849.7657,307840367.5702,307861798.3959,307892163.2326,368842.9972,307885843.0850,5221.2925,242.9398,2516.2053,-3944.6464,2040.0586,605.0000,3167.3247,-1688.3561,4736.7611,227.8300,4034.5027,1909.8249,4613.6195,3710.3838,-4100.8824,-5056.7197,-4554.1430,-5057.2956,-5169.3437,153.0485,-2856.2568,-5364.7632,1849.9727,5419.4934,4906.1648,-4653.7712,-2341.1915,5491.1837,-5294.4346,2580.9599,-4453.5647,5366.9168,6493.8034,-2951.5682,-4541.0335,4684.3186,-5353.0201,-1019.0555,0.0000,347.5140,-4588.4358,-4561.9251,-4474.2918,-2209.0694,-5345.8572,-4316.6846,3448.5097,-1712.0315,728.0800,103.9039,-5297.2911,2883.6363,-2262.5764,-2638.4575,2252.7711,-623.2939,3806.2311,4706.2118,-3609.6147,-1943.4212,4693.2643,-2995.8002,-5494.2216,-3304.6025,-2728.7265,107.3352,-3779.3672,641.9703,-1097.7981,1324.9197,4407.9243,-1313.4586,-431.2817,1045.4061,-2598.2751,5987.8201,5251.5191,-741.9609,-6518.4235,1555.4435,-5046.2982,-6367.2665,3988.1806,-1937.8247,-1010.2431,-3637.5076,4346.2907,4159.3196,4588.4653,-4464.3168,-2094.3736,3069.0475,-5117.2560,4661.7325,-286.1203,1617.7318,-4556.9422,1217.4386,4249.8950,4085.3932,128415.1294,124382.3014,130544.4499,126755.7846,133858.0715,130059.9170,119004.6094,127044.6366,65385687.5694,65366630.6721,65367209.8492,65366115.6083,128137.7920,65374382.3163,
7200.000,-3751.3030,3414.3449,5772.1985,5124.3349,-1634.4064,-3485.1462,1993.9883,-5572.1275,-3467.7951,-4968.9751,-2209.0032,4199.7786,754.3828,-3911.1367,-219.9829,3597.5341,-5156.2461,-758.5808,3011.8953,-2874.6271,-4157.5525,2904.4408,5888.0319,1642.8079,3779.4811,5070.6390,4091.9477,-3842.7890,-1017.4464,-3209.2809,-2975.7208,-3913.6440,1729.2225,3878.4447,736.2516,-5997.7552,-480.9417,6387.8286,0.0000,-4285.2237,3436.1743,-5332.3874,-4113.6293,-5080.9195,4145.7186,5289.5167,5082.7445,4158.7364,-776.3373,1672.9786,-2452.5298,2458.9758,-1743.8009,4091.4754,-4885.3788,-248.0037,5039.4873,6069.1855,1654.2564,-2949.3825,277.7727,-1830.5639,-4370.8722,-5067.2718,-5538.4261,-4485.4132,-6037.3350,4576.6258,-1783.7050,2555.3092,2126.4606,-5254.6890,4947.6386,-5570.5576,2455.6873,1750.1348,-3857.2687,4043.7281,-3874.2357,-5215.5744,-3688.3616,-3806.4443,6872.6490,-651.1921,4926.9642,-2093.2094,-954.8969,-4532.2865,-6301.7541,-861.7541,4068.2354,-6637.9946,6434.1366,3775.6570,-4688.7269,-6212.6596,4083.0265,5512.4402,498.7920,-6810.1480,-193612.6053,-197954.1562,-190162.8042,-193690.1881,-203574.7860,-192908.2869,-195113.9919,-195327.0170,-247841644.9835,-247833670.9155,-247851088.4782,-247857464.9448,-195657.6654,-247858359.4250,3439.4090,4354.4208,3296.2676,1013.6282,-6217.2801,3739.9615,-3691.7980,2884.5752,2960.7740,843.1420,6399.0317,3271.2245,-4263.3574,1354.5563,-6827.8635,2859.9237,-4493.9037,4630.9577,-3642.9073,5348.1367,-2955.8676,4221.5399,-2252.2974,-5843.5896,-5580.5390,2786.6693,1871.2103,-4241.0331,-6370.9758,2920.2873,-6258.5752,3305.2427,5173.7590,-5331.2982,4236.6667,2032.5191,5247.7768,101.6736,0.0000,2506.0705,-5899.4021,-4187.3689,3908.5746,147.2656,2989.1624,-4204.0287,251.3479,4401.1192,-5204.7501,5757.5693,-5965.3000,6207.0848,-6216.0364,5511.8465,1877.1678,-5914.1036,1158.6597,-1321.2041,4805.2712,-3418.5012,-6265.2888,4754.0906,4195.8719,70.5456,3749.4357,3752.9700,3301.3926,3773.7959,-4354.2761,4880.1427,-6270.1289,-3775.7605,-3229.8350,-2504.9344,4508.6211,2934.9521,-5231.2846,4626.1030,-3139.5579,1393.6606,-5536.4328,4668.9843,243.8153,5059.8584,-272.6717,4641.3872,-4162.1888,-2638.3632,2672.7439,6805.8317,3304.2806,-680.4637,1520.0967,-4435.6554,2508.7757,1180.6124,-4703.3336,-672.9070,5317.7125,587.7994,335055.0594,314056.2828,332174.5541,327218.5202,328497.3369,332193.2842,326249.2979,328810.6570,252294322.7842,252260515.9219,252280228.6777,252310799.9539,330099.0061,252300923.5518,-4570.1390,4024.7010,1869.4616,4368.3141,2441.0105,-4566.2066,-5478.9708,-2822.3341,-5073.7984,-4790.2887,-665.2953,-4440.3694,-5398.4602,-5497.0389,1143.6022,5207.5265,681.2333,5043.4815,5069.6985,3307.8381,4686.6408,4615.9011,2698.1661,-3079.1717,-1539.5048,3794.9958,5242.1957,-3834.5770,2404.7606,-5353.6835,-310.4617,-4641.7870,-4289.5456,-1307.9065,5388.0898,-2836.7384,4382.4993,-2657.2193,0.0000,-4869.6390,704.9447,383.9627,3772.5478,4567.0563,4618.4031,-164.9710,-4332.6091,-3366.9130,-4494.8835,-3478.5219,2321.5701,1604.8516,-2333.2617,-983.5126,-4554.0131,-3582.2666,-4429.6725,-3056.9301,4673.8704,5154.7785,-2928.6940,4707.8079,3277.4096,4722.7272,-1702.6534,-3610.0799,-1057.4957,3544.9434,4886.7237,-4197.7282,-1569.8371,-2426.8512,-3388.2337,3221.8950,4638.4359,-6047.2256,-2326.0189,-3305.1968,4818.4153,-4318.1628,1535.6260,3443.3661,171.6736,4510.3848,4750.8787,4693.3278,-5371.8244,-4619.9868,-857.5194,557.2470,4503.5504,1508.2957,1720.2035,-3749.9605,4329.3345,2761.7420,2406.7564,-4142.4891,-4395.1290,1088.0626,130631.8957,125135.2539,130738.6785,128973.1454,134383.2842,129415.4400,120012.5605,130139.3197,65458850.6569,65438993.5422,65438688.1191,65445619.7777,128942.1042,65449132.7414,
