sl_100_5400_20300912 Coordinates.csv
2030/09/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:52 2024,
Start: 2030/09/12 07:47:00.00, Stop: 2030/09/12 09:17:00.00,
TIME_UNITS,STARLINK-31118 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-4261 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-5985 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-3368 - X-Coordinate,STARLINK-31896 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-1021 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-3316 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-5479 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-3681 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-31662 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-32043 - X-Coordinate,STARLINK-3782 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-3053 - X-Coordinate,STARLINK-6088 - X-Coordinate,STARLINK-1822 - X-Coordinate,STARLINK-4588 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-31448 - X-Coordinate,STARLINK-2477 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-31686 - X-Coordinate,STARLINK-31849 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-3773 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-1678 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-6374 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-4261 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-5985 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-3368 - Y-Coordinate,STARLINK-31896 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-1021 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-3316 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-5479 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-3681 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-31662 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-32043 - Y-Coordinate,STARLINK-3782 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-3053 - Y-Coordinate,STARLINK-6088 - Y-Coordinate,STARLINK-1822 - Y-Coordinate,STARLINK-4588 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-2477 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-31686 - Y-Coordinate,STARLINK-31849 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-3773 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-1678 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-4261 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-5985 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-3368 - Z-Coordinate,STARLINK-31896 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-1021 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-3316 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-5479 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-3681 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-31662 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-32043 - Z-Coordinate,STARLINK-3782 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-3053 - Z-Coordinate,STARLINK-6088 - Z-Coordinate,STARLINK-1822 - Z-Coordinate,STARLINK-4588 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-2477 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-31686 - Z-Coordinate,STARLINK-31849 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-3773 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-1678 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,5956.1087,2159.6168,-4225.1579,5885.4226,-173.8305,701.1037,5141.3678,-81.5606,-3884.8266,-2336.1702,-2341.3149,3653.4956,4429.4021,5782.4361,4321.9673,-6398.1359,3012.6419,-4331.5257,6733.1980,-3086.5486,5552.4107,-3614.8993,-4904.8405,-4860.1150,-5401.4808,3849.9481,-6896.1475,258.9220,-5428.5328,-4677.6264,-5958.5961,6190.2492,1411.8036,6407.5513,2835.9070,-517.6924,2511.7866,-4486.2107,-4057.8844,-3700.9134,0.0000,-4267.1883,-1136.0789,5855.3896,4513.0803,1568.3873,-4079.8394,-3774.9166,-27.0936,5183.8769,-1593.9079,-1873.9703,6664.5831,-1614.9809,1322.1620,4953.7349,5351.3328,625.9089,-6756.8871,-6720.9004,-5052.3324,5626.2995,-1482.4834,2441.9317,-1598.0614,6499.6312,-745.2360,-6425.7395,702.5171,3194.6956,-3845.7977,-151.0676,307.2190,-5549.5406,-1442.5843,4262.0617,5807.3554,6062.6517,-5129.6652,2643.5608,-4669.4832,4699.6334,809.3382,-5462.9769,1244.3778,5161.9505,-5668.9396,2111.3406,0.0000,-515.9283,3231.1525,3688.6927,3485.7895,159.4403,0.0000,-3343.6719,3936.4954,0.0000,-6333.0738,154225.7530,175137.6486,155590.2191,159797.8065,168229.4447,165374.9383,160648.1690,160736.9079,-290027271.6884,-289996838.9434,-289993180.3078,-290014772.0845,160834.1936,-290011734.6994,0.0000,387.6679,-4895.6585,-1078.9743,339.4944,-6010.0618,-4470.2926,2000.5420,6149.8214,3189.2132,6550.6388,-1166.3763,-2538.3504,-831.8618,-2135.8670,4551.4677,-1566.6516,4843.1098,-3610.3814,-801.1996,-3181.1395,2433.1927,-4952.1759,-1391.4326,3528.2320,2961.4839,-3425.3553,464.8506,6578.8283,-3674.0289,1462.7990,3302.6259,1965.2901,-4858.5006,-2218.8926,4363.0190,4756.6737,3095.8371,3777.2399,5307.1144,-1794.6567,0.0000,3715.3837,5113.1122,-1239.8144,-2235.3304,6457.8379,4606.3674,1889.3586,5716.6923,3434.6264,5838.6298,-3796.1987,-808.1786,-6721.6687,-6405.9520,-4847.8245,542.7877,-6522.0065,-718.8034,692.8711,207.4361,-1134.9228,4849.7183,-4184.3273,-6399.0289,219.2004,-2865.5928,-2469.1628,-6573.0112,-6042.8476,26.6640,-4489.6688,3018.9053,-2915.1415,6551.1952,-5218.4047,-3644.1378,1049.6939,-2544.4048,-6179.5119,-5072.6117,3896.5492,-5664.1602,4022.3982,-2535.4512,-4129.4123,-3169.7644,-3600.5536,0.0000,-6252.0995,4106.3438,-1851.8053,-5927.7407,-6867.4334,0.0000,-3957.6781,-5559.8823,0.0000,2779.4054,-360184.6450,-336580.7944,-352220.3022,-354788.0636,-352698.6132,-351045.3122,-346401.2349,-351970.5607,182353686.1379,182392705.0122,182366222.3059,182342066.3373,-350205.2676,182348370.1489,0.0000,-3403.4257,-4359.2240,5306.9473,-3674.8277,-3465.6069,5208.7361,4175.4490,-2502.0419,4682.0536,-691.7717,6435.2544,5318.6571,5207.8518,3019.6870,-2630.5911,2037.9974,3971.6503,-4044.0859,1373.0993,-5091.4441,-3340.2788,-3200.1598,-4628.1000,3277.1446,3165.5230,4662.2360,378.1180,1697.4887,-2263.7350,-4541.1929,-820.3734,-1535.7115,4706.4859,388.3207,4340.4695,-4941.2072,5660.6074,-3649.0028,1790.1926,5479.5109,0.0000,3929.3989,4378.9476,-3426.7297,-4692.4465,1517.0694,-3228.1659,-5445.8520,3943.8686,3005.5855,-3328.8124,-5404.6754,-1540.5146,-397.7592,1818.8370,-281.9692,4453.1279,2125.2474,-535.7703,-1471.0023,-4592.8654,3871.3893,4694.9962,-4920.9584,2071.9248,-2363.7667,-6286.7989,-768.5732,-64.9505,751.6969,-5780.1556,-5075.3982,6216.3597,-2428.6645,1703.9873,-1508.8499,-814.1097,2954.6155,3233.8887,-1671.3742,143.8522,-3286.3248,3729.5290,-1295.7817,-6345.6440,-1604.5721,2133.2627,5483.7604,0.0000,2993.2943,-4519.7005,5481.1661,705.7490,663.4876,0.0000,4383.9087,1202.9378,0.0000,-598.0608,19746.2121,13283.9575,19075.2388,16555.4034,22100.4258,15723.4295,7830.6607,16127.0037,102893122.0413,102879301.9493,102885528.1804,102883707.8962,16591.4019,102880967.9144,
300.000,0.0000,4957.0978,198.1652,-3985.6426,6712.3737,-1920.8536,-1384.5787,6106.2657,1294.6687,-2381.5015,-767.9798,-2373.0134,1642.9568,4529.6241,5455.2078,5661.4733,-5301.1903,4168.9395,-5772.7897,5929.2461,-4826.3639,5451.9579,-4497.0227,-5982.5111,-3104.7108,-3806.5167,2475.2613,-6373.2063,1817.0359,-6437.3875,-4766.5564,-5254.2936,5842.7116,-716.2201,5667.2009,4179.9203,1227.4077,4264.2055,-3977.8822,-2863.4980,-4418.0834,0.0000,-3739.2263,801.8965,5800.0011,3333.4247,2924.5904,-2677.3000,-3007.0359,752.5981,6337.4508,-6.5919,-3843.2641,5789.6831,-2725.1708,113.6222,3627.2273,4876.1741,-737.6864,-6671.9058,-5888.5810,-4501.2865,5580.2816,578.5419,333.1641,-2632.8297,5763.3912,-2111.9188,-6498.5683,-563.9112,2060.5521,-2202.6434,-2103.4927,2066.8719,-5580.8244,-255.5469,3344.1073,5054.3688,5491.0426,-6210.2722,1241.7234,-5290.1212,6027.4505,-567.3210,-4063.3832,71.6323,3647.2264,-5776.4509,46.3537,0.0000,-1149.1349,3850.1591,2519.4032,2371.5628,-1044.6961,0.0000,-5015.1387,2348.3446,0.0000,-5307.3292,161831.2506,182241.8360,162913.9416,167085.6524,175645.0797,172594.4734,168068.7177,167919.0625,-293939094.9247,-293909640.4158,-293905499.3218,-293925898.8629,168204.4813,-293923607.6521,0.0000,-1125.7868,-4505.0809,1086.6993,-367.1656,-5082.6313,-3910.6943,309.5943,5175.7139,4721.1663,6604.5994,1044.0432,-2518.1780,-2835.8148,-3814.1888,3573.6608,-1745.0392,3135.2960,-2364.5423,-2251.1167,-2164.3654,474.4564,-3225.6923,63.0708,4430.6981,4052.4108,-4999.7906,1631.8472,6551.5511,-2446.6854,3308.2397,4295.0104,517.6242,-5177.0698,-3559.9763,2664.7315,5539.6673,3330.1348,5236.4763,6291.5865,258.5428,0.0000,5241.2319,5737.5666,-3016.4294,-4035.0540,5438.0558,4161.5051,3845.3929,6591.4686,2187.3146,6589.3408,-3084.5336,-1962.2004,-6205.8273,-6790.4016,-5637.9185,-1529.2852,-5781.9986,507.1540,1857.4480,2308.5446,-3003.7109,5369.8086,-4209.7277,-5264.1030,-1421.8860,-1147.6357,-884.1950,-6312.5698,-6475.1222,1345.1047,-4922.5342,3978.5592,-1059.9980,6918.0496,-6031.0024,-4591.4971,-785.5394,-1472.2010,-6810.3936,-3976.4581,2768.9138,-6441.6106,4893.8130,-4215.7857,-4923.5787,-1389.5336,-4299.6408,0.0000,-4988.5623,2173.1091,-3680.8121,-6400.0483,-6725.7555,0.0000,-2767.3960,-5956.6524,0.0000,3965.6724,-357025.5781,-332854.7459,-348613.1692,-351093.5783,-349208.3147,-347559.1851,-342947.9948,-348327.5860,175976926.0061,176016235.3691,175989922.1188,175965282.1204,-346735.5185,175971549.8745,0.0000,-4623.8842,-5225.4744,5487.1990,-1746.2571,-4318.4405,5512.1850,3241.5229,-3954.1595,4385.1706,-2159.3273,6443.9865,6245.3944,4346.4185,1683.9020,-1215.4689,4045.7169,4590.7435,-3037.6794,2759.0036,-4193.5518,-4238.7644,-4148.7848,-3407.4736,4185.7510,4126.9665,4144.2294,2145.1103,170.0848,-804.0147,-3311.8918,1002.1262,-3186.3936,4520.7965,-1167.2506,4619.4008,-3887.0638,4323.1138,-2109.5706,281.7027,5231.5053,0.0000,2456.6146,3613.5712,-2194.1543,-4471.0189,2883.5482,-4880.4719,-4862.2693,2063.5023,1667.7488,-2068.5980,-4779.4388,-3176.7686,1406.4450,17.1104,-1788.8283,4756.7805,3665.5351,1288.4396,-3115.9494,-4590.7223,2791.3427,4312.5837,-5464.5462,3621.7782,-3557.4844,-6520.9759,-2232.6114,-1886.6904,-1069.4631,-6446.1650,-4156.8466,5269.3891,-3596.5690,-88.2705,298.5729,1004.3153,3974.6175,1594.7336,-154.6900,1930.0560,-2014.6924,2205.9053,-2694.2795,-5520.0267,-2956.7201,3377.9207,5385.9110,0.0000,4697.2223,-5309.3421,5214.2062,-1110.2193,-1153.3542,0.0000,3642.6199,2613.7894,0.0000,-2078.1144,19878.5591,13380.0029,19200.3434,16510.9647,22230.4581,16130.8325,7897.6631,15852.0247,102888640.9557,102874577.7454,102880711.0156,102879721.0122,16707.6150,102876449.8866,
600.000,0.0000,3482.9634,-1810.3802,-3404.6104,6859.0286,-3515.5089,-3353.1753,6493.0648,2570.0308,-675.8229,890.9852,-2249.4968,-546.2290,4221.0532,4595.7971,6414.8133,-3629.4699,4967.0503,-6661.0658,4549.9272,-6060.0293,4857.4367,-4981.0141,-6474.2889,-1036.9648,-1846.0370,898.5687,-5216.9158,3186.4014,-6820.3735,-4362.6753,-4007.2324,4865.6401,-2763.7131,4337.2891,5129.1649,2816.3381,5558.7663,-3093.9595,-1392.1837,-4739.2247,0.0000,-2861.6261,2635.5560,5189.0565,1862.9954,4010.4544,-965.3565,-1991.7464,1429.0480,6868.9550,1562.5355,-5429.6586,4334.9964,-3580.3352,-1106.6101,1938.8456,3982.3693,-2066.1562,-5892.5740,-4473.8316,-3538.3864,5014.2876,2565.4852,-1818.0496,-3446.5000,4481.2951,-3333.4436,-5950.7519,-1788.5041,706.6991,-383.8078,-3808.6701,3571.8490,-5047.6097,957.7748,2088.1195,3788.1604,4387.5974,-6571.6637,-279.5726,-5395.7206,6769.0148,-1861.3358,-2255.4245,-1043.7112,1746.7943,-5325.1013,-2001.2080,0.0000,-1727.4667,4146.2420,1147.2695,1009.9513,-2157.2722,0.0000,-6177.3274,513.8180,0.0000,-3763.8218,169373.7358,189266.0635,170164.3602,174293.4078,182984.7904,179719.4216,175415.1253,175036.8069,-297710730.2992,-297682259.6560,-297677645.0507,-297696817.8566,175499.9491,-297695289.6531,0.0000,-2570.8012,-3717.5767,3151.9681,-1013.6675,-3690.7652,-3019.4508,-1384.8341,3636.4626,5808.5355,6044.1846,3146.6427,-2323.3032,-4537.6129,-5101.0265,2239.7564,-1674.4290,1139.9311,-919.0970,-3507.8783,-963.9785,-1550.1046,-1184.3405,1476.3484,4927.4102,4789.4375,-6111.9987,2661.1121,5850.2186,-989.6273,4768.2849,4858.5836,-1020.6439,-5032.4827,-4544.0951,714.0539,5793.3706,3276.6438,6162.9622,6660.8904,2260.6487,0.0000,6230.6091,5806.9283,-4481.7574,-5455.4618,3863.4602,3346.7835,5425.0475,6801.8306,741.8307,6700.5160,-2113.8791,-2954.8305,-5069.9580,-6459.9419,-5895.9337,-3472.4468,-4474.3145,1695.2212,2872.4829,4186.8836,-4565.5897,5403.4318,-3877.1885,-3605.3142,-2955.3768,634.1850,805.4018,-5334.6500,-6256.8114,2597.6957,-4876.7452,4585.4366,929.3512,6598.4515,-6241.1354,-5088.0977,-2570.0230,-249.1124,-6778.0880,-2466.1895,1392.1123,-6562.2108,5309.7329,-5502.0739,-5239.0868,552.2548,-4625.0444,0.0000,-3225.8195,27.2196,-5163.1947,-6240.5452,-5910.2501,0.0000,-1326.3217,-5790.5782,0.0000,4788.4856,-353703.4373,-328979.4440,-344850.2342,-347228.7086,-345560.8729,-343921.3579,-339337.4927,-344424.2643,169516284.9993,169555861.4933,169529723.7328,169504703.5458,-343110.6397,169510846.4753,0.0000,-5337.3471,-5526.6764,5065.6811,368.2261,-4711.3665,5219.0088,1958.9803,-4927.1371,3606.8231,-3401.3916,5770.2031,6506.3160,3011.6687,162.5425,337.2569,5613.6048,4722.7894,-1707.0875,3847.5638,-2810.5263,-4682.2167,-4650.9522,-1814.8932,4628.8196,4645.6982,3186.5140,3681.1509,-1376.6309,741.7788,-1687.3546,2713.8404,-4455.6474,3847.5075,-2590.0499,4370.2444,-2407.4617,2522.2793,-341.7241,-1257.1716,4405.5232,0.0000,716.1208,2443.8665,-722.9587,-3761.6989,3925.2973,-6015.5781,-3749.8696,-36.3662,149.4524,-584.4191,-3628.7273,-4466.8075,3059.3239,-1786.5957,-3104.6373,4562.8514,4805.8565,2967.3615,-4425.2095,-4076.2257,1411.5716,3465.1318,-5418.4202,4780.6886,-4368.7794,-6065.6757,-3457.1820,-3476.2475,-2773.4157,-6428.7122,-2763.3593,3756.6944,-4343.7164,-1871.0632,2073.5642,2713.7120,4549.2948,-243.3022,1378.6031,3506.0913,-527.3293,435.6470,-3801.3720,-4108.9063,-3974.2925,4245.5741,4703.2153,0.0000,5902.6906,-5526.6184,4373.5328,-2806.4042,-2845.1364,0.0000,2486.8303,3742.8530,0.0000,-3336.7291,20010.1807,13476.2205,19320.6912,16467.4841,22357.7165,16540.9841,7969.0615,15638.2725,102884154.2438,102869853.4977,102875892.8182,102875703.3362,16823.8172,102871931.7450,
