sl_100_5400_20300430 Coordinates.csv
2030/04/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:24 2024,
Start: 2030/04/30 07:47:00.00, Stop: 2030/04/30 09:17:00.00,
TIME_UNITS,STARLINK-1213 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-3988 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-1153 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-5431 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-30074 - X-Coordinate,STARLINK-30758 - X-Coordinate,STARLINK-1480 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-31667 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-31896 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-6150 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-5860 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-3599 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-31851 - X-Coordinate,STARLINK-6179 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-30324 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-5107 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-3556 - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-11075 [DTC] - X-Coordinate,STARLINK-1538 - X-Coordinate,STARLINK-31043 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-30380 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-30980 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-31865 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-1347 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-3988 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-1153 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-5431 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-30074 - Y-Coordinate,STARLINK-30758 - Y-Coordinate,STARLINK-1480 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-31667 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-31896 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-6150 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-5860 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-3599 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-31851 - Y-Coordinate,STARLINK-6179 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-30324 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-5107 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-3556 - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-11075 [DTC] - Y-Coordinate,STARLINK-1538 - Y-Coordinate,STARLINK-31043 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-30380 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-31865 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-3988 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-1153 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-5431 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-30074 - Z-Coordinate,STARLINK-30758 - Z-Coordinate,STARLINK-1480 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-31667 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-31896 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-6150 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-5860 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-3599 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-31851 - Z-Coordinate,STARLINK-6179 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-30324 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-5107 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-3556 - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-11075 [DTC] - Z-Coordinate,STARLINK-1538 - Z-Coordinate,STARLINK-31043 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-30380 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-31865 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-3601.4854,3484.5695,-272.5056,-3259.3729,-3925.6033,2260.2622,-5818.9248,2737.2467,5260.1191,-5440.4756,5630.9862,-1593.0463,-1399.2766,2136.9827,-3327.4086,303.6100,-5643.3106,6243.1004,-716.0553,-1660.1273,5037.3208,2664.1250,5071.4518,1075.8896,-3948.0447,-3091.0816,4561.7050,1449.5064,-5071.6087,-4875.2910,2287.5988,574.1233,6472.9470,6897.7507,-3934.9550,-1579.7205,-4312.9373,-2322.6194,-2957.9896,1293.4571,5398.6283,131.4079,-2977.8781,597.8247,-464.0961,4499.2412,2842.1100,5321.9164,4909.2395,-2972.7345,-3340.3917,2261.3768,-1556.0093,2488.2152,-2798.7481,5795.3171,6449.7943,4484.0267,4164.1331,0.0000,-6347.2038,-1529.3024,3358.1045,-1659.3190,-6399.6080,-5399.4986,-4439.5988,-1239.1419,-3186.4997,1055.7851,-3052.8967,4392.7654,4281.1853,3875.8754,5855.4544,5373.1754,-1119.7478,-3999.3192,-3106.8582,-3161.8725,2798.5051,4970.3739,-1531.0207,3582.3428,5634.3360,-4546.7326,5070.3579,-4186.0581,5149.5800,-6265.6108,4737.2388,-2350.0120,-3144.2406,5705.5828,-4733.5048,5170.3601,-5297.3671,5999.2034,5870.5452,-324210.8537,-308735.7362,-314439.8085,-318608.6789,-322360.9325,-319573.2188,-312737.9414,-316389.7159,-128159364.2948,-128135777.2587,-128147922.9325,-128144808.7984,-315665.3003,-128151083.0994,0.0000,2323.7960,2229.5431,-5356.5182,5664.3697,-5571.5558,-1335.7955,1513.2677,729.6441,-4024.5119,157.5810,328.6653,-4177.1027,6466.2116,-6583.6858,5928.2745,6414.6212,2153.4388,2854.9005,6275.9627,-5910.3630,857.6021,-4306.0761,3250.9547,6184.0756,5412.2195,-3195.0142,4779.4318,-6608.4391,1425.7633,-4872.7819,3912.8546,4030.6857,1897.7753,-120.0473,5447.1136,3241.0448,2872.0917,6449.7660,-5335.7783,-4624.2856,-1202.8560,-6616.3044,-3866.9452,5584.0417,-6147.4544,-3817.6800,4902.0879,-786.2138,-4217.9158,-4244.6018,-5996.2753,-3586.7766,4839.6040,4861.8624,-5253.9412,-2332.5951,-1067.4594,-5228.5043,2890.6147,0.0000,-2185.9231,-6632.4679,3022.9684,-6687.2003,1209.5554,2665.7239,2858.3446,4987.0032,4590.8732,4368.5588,2767.5288,5011.5146,4491.2247,-5124.5831,1621.4574,-635.2930,6389.5431,-5398.8632,-1309.3968,3946.8442,-4170.3873,-2316.8020,4578.0645,-5278.3858,-3558.6381,2267.5612,-3980.5720,5508.9311,-4196.3273,-1826.6653,4217.7373,-6313.3317,-3765.4762,2376.7232,-1960.4802,-1406.3432,3310.3422,2504.3043,406.0581,253092.4521,229380.1611,243526.1311,242023.9272,234280.7073,235201.7306,235702.9797,239501.2921,329755357.7893,329734398.2804,329782576.2290,329763396.1264,238004.5468,329771415.9580,0.0000,5380.5445,-5524.2762,3926.7559,-2076.4628,479.7667,6414.6347,-3396.1091,-6348.1091,-1894.7174,4091.4692,-4038.1081,5314.5251,-1886.2129,-376.2073,-1162.0957,2545.2489,-3384.9033,-852.0494,-2769.9453,-2778.2874,-4486.0246,4704.2087,-3447.4448,-2629.0054,-1540.6316,5245.8988,-2039.9817,970.6894,4476.3595,586.8138,-5177.5106,-5406.8146,-1715.5038,-138.5321,1649.8057,-5975.5491,4561.2560,932.7242,3315.7009,-4963.1255,-3964.1975,1929.2477,-4882.5806,3630.7891,3153.7599,-3615.6140,-4028.2506,-4176.9779,-2417.8048,4567.6380,631.5320,-5368.8404,4572.1272,4092.3946,3455.9073,-2958.2582,2006.8050,661.0650,-4669.5416,0.0000,-947.2923,1184.2788,5163.2705,318.9073,-2387.9555,3409.6890,4408.9932,-4628.0445,-3967.3684,5232.6743,5481.3063,334.1504,2737.9176,2557.8734,3208.3159,4261.7685,-2412.5450,574.4880,6030.1743,4691.8669,-4620.8502,4263.7829,-4953.4822,2435.5835,-1447.6526,-4726.5055,-2464.0057,-88.9521,-1539.5750,-2351.0384,2773.5338,135.6793,-4844.5497,2961.1741,-4656.9834,-4372.5168,-2804.7255,-2438.0124,3503.5706,74007.4093,71648.2911,73057.8392,71032.0330,76259.4425,69310.0690,61935.0841,69989.7800,106274902.0221,106259578.0595,106274443.2163,106276784.2495,70662.1442,106284438.1425,
300.000,0.0000,-1917.8241,4450.6876,-1865.8825,-1716.2112,-3253.0341,1952.5860,-4403.7293,2037.2398,4616.5526,-4575.0124,4918.4775,-3025.8042,17.6562,1399.7888,-2249.0561,1579.5600,-5315.2944,6731.2231,740.4514,-2711.8040,5483.4475,690.0976,3634.1357,2732.3653,-2987.5338,-4818.3409,5194.5611,241.7911,-3897.8742,-5787.3025,4203.2415,2691.9939,6256.3270,6497.2345,-2704.9491,-907.1402,-3935.3308,-1156.8330,-3917.3737,-761.4721,5656.6221,-1114.2010,-3765.1291,2469.2077,-2177.2702,3991.4673,3974.8242,4262.1455,4286.9317,-4356.7333,-4554.5786,648.4751,435.5049,3860.5928,-4289.6339,4365.7598,6290.7162,3225.0206,5661.4335,0.0000,-6645.8672,-2703.1726,5021.5191,-2763.6494,-5321.8562,-4911.3914,-3510.1291,779.5973,-1250.5386,2776.7304,-1579.6673,5130.9979,5503.2697,2073.6731,6676.9341,5824.8837,425.1268,-4859.0607,-4824.9998,-1421.4103,994.4903,3448.1306,-12.0274,2673.9519,4792.6350,-3342.5154,3526.4893,-2782.8420,4171.3676,-5961.3641,4353.0455,-3379.9396,-3838.0436,5556.8769,-5535.9556,5367.0677,-3678.8000,6623.0512,6498.9888,-329588.3101,-313492.7421,-319264.5695,-323375.5128,-327339.0811,-324433.7668,-317751.1092,-321078.0777,-135327822.7360,-135303564.6607,-135316857.6393,-135312938.1352,-320626.7538,-135319582.3412,0.0000,3712.4757,294.0995,-5886.6276,5561.9725,-5376.0990,-3411.8182,2624.0655,-1357.8840,-5109.3149,2094.1956,-1619.9191,-4954.4880,5943.7225,-6332.8664,6484.6061,5403.7143,3885.5781,1426.9233,5447.2212,-4550.8966,-1175.7067,-5165.9760,2856.0515,6111.9618,6182.7765,-2145.0192,3148.1858,-6778.6286,3222.6909,-3669.7275,3354.5787,3499.3877,218.4260,-1311.6353,6369.3703,4982.2415,4614.2939,6765.6525,-5579.7314,-4125.7175,-2829.2414,-6803.3993,-1919.1654,5701.3264,-6310.1724,-5261.2351,5275.5446,-2635.8922,-5374.0507,-2590.8081,-5093.9885,-4914.8636,4289.3081,3249.7953,-5051.9390,-3581.9418,-2637.9329,-6059.5976,1862.1870,0.0000,-993.2314,-6329.0015,1919.8344,-6144.5817,2649.4068,4367.2557,4660.0018,5523.1011,4534.3903,3059.9862,4333.8414,3995.6688,3832.7385,-5458.9292,414.5965,-2276.2936,6837.9971,-4506.7510,-440.2650,5177.6838,-5300.1803,-3776.6433,5718.9153,-6248.1419,-4847.8270,4042.7006,-4439.5537,6128.8948,-5391.8905,-60.0946,2909.8801,-5583.6271,-1786.8388,466.3623,-22.6664,-3121.8737,4283.6865,2044.6241,-985.7911,246166.4771,222594.0400,236738.6852,235197.4090,227493.4468,228527.3227,228937.4210,232655.3820,326878970.1074,326858399.4595,326906494.7626,326887386.5866,231260.4370,326894951.5000,0.0000,5464.3208,-5265.9746,2466.3988,-3627.0273,2675.5458,5710.9209,-4627.5581,-6505.3930,-109.2659,4586.5350,-4616.0022,3817.1167,-3466.7327,-2452.5148,655.6259,3999.0493,-2139.5649,695.3377,-4167.4611,-4165.9408,-3844.4112,4540.0925,-5178.5623,-1213.3229,269.5272,4414.6310,-3306.3027,-855.0863,4712.5538,-959.2708,-4292.3023,-5129.8970,-3043.9809,-1924.5644,131.5467,-4801.0097,3302.8768,-883.6413,1333.4179,-5485.3217,-2508.0156,143.0344,-5459.1085,2478.6334,1849.8176,-2063.5926,-2163.5508,-4612.7144,-674.1196,4692.7719,-917.7316,-4713.8941,5304.9384,4593.3712,1869.1170,-3987.0525,510.6079,-885.7135,-3459.3524,0.0000,883.2637,-631.0332,4265.8711,-1486.1654,-3576.2286,2172.3455,3646.9045,-4087.4106,-4985.3786,5522.8753,5075.4021,-1501.7639,1025.7294,3701.9274,1577.5590,2891.3623,-971.0882,-1256.5732,4928.9669,4332.2845,-4182.1008,4700.3752,-3888.7468,686.3186,93.6714,-4542.4154,-3936.0588,-1610.1065,-3.3416,-3548.2882,4524.7456,-1680.3238,-5441.7274,3982.4360,-4157.3539,-3043.9629,-3874.7306,-361.1421,1930.5638,74102.6448,71724.2620,73186.4205,70966.2687,76385.2940,69700.9623,61980.8166,69715.4433,106279780.7507,106264474.8212,106279908.4497,106281517.8203,70765.1959,106289479.7999,
600.000,0.0000,-79.8607,5023.3072,-3225.9857,31.4618,-2241.3455,1521.4532,-2559.9793,1212.3965,3508.2257,-3278.0200,3767.6121,-4115.5953,1468.3395,488.9334,-937.6589,2741.6536,-4487.0723,6563.7374,2164.9774,-3520.7086,5398.5969,-1330.3424,1838.4037,4098.1918,-1720.7690,-6071.7849,5349.9377,-1000.5969,-2379.5700,-6140.8330,5693.4539,4533.5548,5457.4102,5446.3703,-1212.4830,-205.7614,-3200.7064,133.5250,-4464.1343,-2764.3499,5343.0863,-2246.1418,-4237.6044,4056.6652,-3664.3998,3108.3061,4683.1147,2801.5061,3242.3393,-5350.9555,-5326.8474,-988.1364,2411.4627,4880.9950,-5334.7045,2516.5914,5497.8932,1644.7809,6594.7270,0.0000,-6243.0843,-3613.9406,6187.2644,-3607.1494,-3738.2179,-3963.6382,-2268.1989,2702.4976,834.0515,4261.9702,6.8335,5312.5196,6138.5461,53.1685,6823.1910,5712.3397,1919.4187,-5208.1286,-6064.5033,428.6788,-881.8048,1618.9961,1470.2199,1496.4895,3460.5051,-1854.2823,1614.5040,-1096.4120,2766.7821,-5103.3384,3569.1557,-4064.3519,-4208.7723,4882.5207,-5832.7638,5056.9626,-1689.0452,6569.3688,6469.7569,-334817.0329,-318102.7758,-323945.2492,-327984.9370,-332171.0330,-329140.2550,-322619.2937,-325582.3146,-142431775.7372,-142406856.6396,-142421301.1431,-142416587.8178,-325444.1204,-142423572.5378,0.0000,4775.6521,-1639.2333,-5774.1604,4921.6254,-4546.2731,-5142.7175,3524.6378,-3336.2423,-5678.0062,3843.6837,-3437.7733,-5264.4584,4838.3835,-5445.2564,6391.9985,3865.8033,5228.1265,-146.9271,4094.7542,-2707.0325,-3068.7969,-5560.3599,2088.7712,5418.4513,6326.8066,-927.2342,1197.2550,-6250.6312,4733.7956,-2101.7493,2506.8021,2656.4992,-1506.1123,-2393.6880,6670.2120,6235.2804,5884.9119,6411.7670,-5266.7552,-3273.7455,-4138.8069,-6306.9970,206.9519,5220.3283,-5870.1975,-6172.4357,5132.7149,-4246.0006,-5988.6710,-711.2904,-3684.2878,-5771.6634,3351.8796,1328.7107,-4357.2691,-4519.5445,-3937.1687,-6305.0417,685.6118,0.0000,314.7295,-5391.4971,668.6513,-4981.5992,3866.7448,5633.7379,6002.9895,5554.7625,4068.5535,1492.4598,5492.7199,2523.9849,2780.1172,-5292.5981,-816.3367,-3663.4734,6621.4680,-3121.1767,411.2539,5929.6821,-5920.9140,-4911.5168,6313.8218,-6568.8704,-5642.3494,5449.0020,-4496.5895,6161.3603,-6036.3779,1738.3168,1266.0887,-4245.8538,360.9697,-1513.2858,1893.4707,-4505.5871,4864.2380,1380.6839,-2255.9405,239124.9612,215712.0669,229846.0216,228262.5194,220602.2306,221763.7227,222066.3021,225615.2501,323846778.0990,323826609.7322,323874581.1955,323855597.1386,224412.9383,323862681.4308,0.0000,4951.4750,-4438.0147,707.7893,-4777.1385,4571.9179,4398.2568,-5359.0309,-5975.1263,1688.0918,4564.6084,-4701.7317,1914.2607,-4668.1551,-4266.5015,2401.9371,5020.3878,-664.2300,2167.6827,-5113.0042,-5069.7535,-2767.3576,3886.6599,-6359.0127,339.7462,2050.0180,3100.4768,-4216.3720,-2585.4122,4441.1351,-2402.0453,-2938.0866,-4265.2671,-4050.6907,-3501.8319,-1400.8943,-3123.6897,1687.0607,-2604.8912,-790.8384,-5415.5044,-768.0805,-1658.7790,-5445.9004,1031.5215,347.2883,-289.3568,-69.0681,-4529.1424,1142.5308,4311.2852,-2367.0926,-3535.2117,5447.5513,4580.0666,78.1069,-4586.0011,-1042.5305,-2337.1745,-1872.5279,0.0000,2612.6217,-2378.1480,2898.7240,-3129.8244,-4382.8666,701.3524,2485.9481,-3106.6038,-5452.8494,5214.9506,4110.1203,-3157.6579,-803.6177,4446.9719,-226.5352,1205.8139,574.9438,-2941.7541,3296.6930,3503.0711,-3274.9617,4637.7656,-2405.2844,-1139.7974,1624.4213,-3874.3581,-4981.7904,-2957.9891,1533.2422,-4366.8846,5790.0301,-3300.8017,-5448.7334,4562.9735,-3211.5957,-1387.2786,-4515.0803,1754.2341,143.4203,74197.5761,71799.8977,73310.3530,70899.6788,76508.2416,70096.0303,62030.9880,69519.4773,106284663.6540,106269372.2950,106285383.8898,106286265.6789,70868.2087,106294521.2464,
