sl_100_86400_20300411 Coordinates.csv
2030/04/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:34 2024,
Start: 2030/04/11 07:47:00.00, Stop: 2030/04/12 07:47:00.00,
TIME_UNITS,STARLINK-30479 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-30094 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-31814 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-3355 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-3078 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-30711 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-1168 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-6264 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-1458 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-31737 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-1740 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-2392 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-30296 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-2185 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-32244 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-5063 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-30795 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-3149 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-4412 - X-Coordinate,STARLINK-31856 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-30094 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-31814 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-3355 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-3078 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-30711 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-6264 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-1458 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-31737 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-1740 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-2392 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-30296 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-2185 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-32244 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-5063 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-30795 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-3149 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-30094 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-31814 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-3355 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-3078 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-30711 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-6264 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-1458 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-31737 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-1740 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-2392 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-30296 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-2185 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-32244 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-5063 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-30795 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-3149 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,702.9277,2466.6302,5489.3737,-4813.0461,293.0905,6217.7953,-1371.3587,-6158.3482,-2110.5177,-79.7284,-2954.2791,-2446.8215,-2616.5609,206.9665,2896.2799,-2774.4424,6708.3387,-14.1169,-5068.3826,-3592.8480,1592.7128,-2126.2145,-2720.6248,6585.9294,0.0000,-6625.8094,-3633.6346,-4407.8148,4986.5855,2307.3110,5280.9267,-3054.5811,-5663.3407,6419.1692,1697.7236,3654.7341,-3714.4568,-5569.3299,-3109.8482,2104.3466,5402.6159,3293.4200,-1169.3978,4236.6406,5385.5322,434.8373,-3400.6336,-3860.9500,-5085.0259,-6031.5110,-2855.4659,4788.5838,4413.4469,0.0000,-205.6299,-2798.1811,5698.5746,0.0000,2961.1889,-4622.0446,5294.0690,-2650.0650,2509.2303,-2814.0244,-4639.5608,-308.7084,5638.3453,6060.5881,6115.1909,0.0000,-3233.5456,-3015.6364,-578.0282,4569.8502,-652.4813,3373.6952,-5253.4273,-5059.8479,-3744.6740,5547.8601,2609.8828,-6154.2736,-3228.0088,2563.9948,2873.6206,-5057.4876,5329.1909,-1890.2674,-4988.5482,1257.1582,-1158.4476,-3720.9815,-4169.6258,2629.1512,-2266.5049,-4760.9661,-5680.9281,5172.4469,-1332.1528,-694.6488,345906.2596,342337.3605,351763.7995,347410.8153,341429.0050,344314.0547,350982.2677,349288.3755,-98383188.7732,-98387112.8251,-98404761.1275,-98386759.1675,348940.7318,-98394898.3322,6572.8285,5827.2741,2672.2580,4811.6482,-5213.1427,-209.4004,6135.8392,-72.8505,5631.0134,6518.9761,4185.0906,3447.9258,5034.3173,-6227.3784,-5775.1479,-5097.6378,121.1782,6771.1964,811.5081,2111.4756,-3962.7858,-5931.6423,-4933.2730,1400.2573,0.0000,1629.6275,4913.4168,154.6764,-4747.6163,5656.8773,3772.4191,-2866.0779,574.5056,-2334.7295,3751.4155,-4755.6064,-3400.5872,-3747.9723,3907.8151,5915.2216,-1670.3710,4665.1407,5128.1486,-3356.0955,-2083.7682,-4480.7116,-2752.7077,4677.5999,-3740.3731,-2015.8081,-3308.1629,2726.8360,-3742.3810,0.0000,4463.9642,4111.2852,-2800.0216,0.0000,-3646.3783,-3312.1152,-4394.8986,5975.3711,-6298.2361,3218.2646,4114.8331,-5973.5419,-2541.8004,-911.5519,-1435.2201,0.0000,2703.5673,4961.4517,-3110.4360,4579.6286,4555.2160,-3202.6357,4318.3292,-4538.3297,-5765.5225,-4146.7493,4421.7597,-2733.1324,2632.1546,5914.7969,-5946.0378,119.4160,890.9813,5172.1751,-4542.4511,-5903.1488,-5179.8849,3146.8360,-5116.5831,3277.6920,4401.1247,-1282.6418,1228.0102,1426.8591,-4948.6794,4033.3580,152547.4570,117274.0226,140451.7578,140320.4056,134151.3318,134143.0825,132437.2615,133798.4868,340217338.5613,340158641.3328,340181168.6638,340204082.3313,135540.8153,340202931.6837,-2056.5919,2833.3530,3177.0765,191.0987,4481.7381,2789.7047,2914.3618,-3181.5616,3059.6623,2243.7493,-4467.2870,-5440.5517,-3816.2856,-2731.3039,2407.8446,-3649.6947,1468.0321,-338.8701,4402.2509,5410.1314,5333.8506,-2552.9880,3793.5972,-1467.4734,0.0000,192.9653,3180.5068,5291.5105,-397.1524,-3288.7184,-2370.4218,-5494.4310,-3995.7182,1305.4205,5490.8806,3322.3953,4692.4141,-1140.2884,4741.9466,2719.2106,3925.9309,3838.2866,-4438.7853,4154.5608,3808.4461,-5246.3100,5236.3259,3047.0309,-2626.0480,2702.1440,-5361.4508,-4155.4930,3774.7456,0.0000,-5248.4638,4634.1239,2730.1689,0.0000,4945.9041,3863.8423,347.1325,2122.4317,-1291.3867,5393.7288,-2821.2090,-2990.0555,-3104.7971,3208.0864,2895.0518,0.0000,5160.9627,3751.5306,6170.9004,2216.7219,-5139.1328,5017.3737,-998.7094,280.4078,-141.2151,76.9862,4607.3502,-999.7834,-5538.5295,-2530.1250,-2023.6700,-4714.1820,4169.6497,-4207.1891,1905.7282,-3357.3106,-4243.6961,4614.6000,2066.9454,5394.1325,4804.6248,4786.5948,3657.1388,-4188.4245,-4657.5036,-5424.0811,127795.1892,121205.8653,126810.7900,124862.9251,130046.9906,123018.4506,115715.0835,124775.8187,75889066.5207,75884451.0854,75890322.8826,75870196.5705,124435.4983,75880539.5826,
3600.000,-2924.9052,-4686.2619,-4039.5856,1920.3269,2084.1108,-2985.1502,-906.8832,6483.3154,-809.7245,-1527.5986,-1617.0956,-1672.9593,-1731.0946,2618.2585,423.8708,4939.2682,-4283.1741,-2741.0686,2620.5916,521.2296,1701.7183,3920.3426,5763.9372,-6210.1848,0.0000,4499.4890,2467.7843,2650.0648,-2473.7316,-4441.7636,-4445.0895,6076.4975,1797.4920,-5153.6297,-5545.7778,-2423.2114,6102.7373,4700.6613,1807.3412,-3840.0110,-1670.2909,-4106.8991,-2880.5581,-2335.8746,-2190.7613,3783.2743,6473.4550,2376.4896,4223.5948,4850.4935,6136.7046,-6769.0562,-2956.4158,0.0000,-4033.4566,-1205.9640,-2177.1307,0.0000,1814.2846,6534.7381,-2733.3811,307.4288,632.8179,-1170.2643,3349.1430,2678.4907,-2032.4680,-3377.8072,-3221.7125,0.0000,-1534.1894,-1088.8913,3724.3289,-4293.7037,-3631.4949,-2037.9073,2071.1098,5485.1938,4361.0478,-4642.3725,-5383.5587,6123.2349,908.2348,-2711.0579,-1304.8662,4516.1263,-2857.4184,-2222.9648,3467.2887,1289.6475,3907.2149,-1499.7175,4973.4810,-5419.1948,-2146.7939,6698.2561,5453.1071,-3060.6867,-893.3469,-3676.2988,295552.0012,301540.4592,308073.8437,304964.1744,296159.9080,301941.4680,305305.7841,303357.5296,-183143961.5458,-183135926.8301,-183157593.3125,-183149643.2662,303906.6491,-183155005.0772,-6047.4707,-5062.6032,1066.4361,-4823.7394,6532.7148,2897.6819,-6844.4379,-2426.7284,-6618.6019,-6354.6180,-5473.6212,-5097.5217,-3739.2250,6139.0131,4405.5091,4688.0530,2062.2850,-5125.8806,-5032.9647,-5526.4650,6129.4344,5068.9532,3596.9610,337.2435,0.0000,-3065.5986,-6323.8338,-4267.5520,5586.5096,-2444.9116,-359.0343,326.5918,-1773.0925,4076.8635,-1933.3072,6318.5571,90.4572,469.3993,-6554.2534,-5342.0668,3790.2983,-464.2669,-3157.0132,6335.1215,4643.9387,3111.8240,519.0801,-6123.6401,-198.2162,-1585.9681,1750.7979,-1322.4687,6226.8157,0.0000,-2877.9526,-6043.6852,3764.9326,0.0000,4398.9394,2125.5266,4619.7311,-6646.2031,5432.7276,-5155.3961,-5606.4606,5713.6676,3733.6362,3775.2747,3934.5914,0.0000,-5275.7101,-5003.7401,-347.4618,-772.2619,-3122.9988,6344.8626,-5108.5572,1216.9537,3460.0844,1136.2089,-4222.8464,-145.5197,-5850.8521,-5824.7416,6342.9112,-4080.5559,3109.5707,-4802.3330,2332.9568,6780.3969,5554.3520,-4419.3981,1702.0322,392.2094,-3911.2805,-1052.1696,-4176.4182,2938.1452,6851.3337,-4873.6975,234471.4604,199836.9038,222517.2523,220834.2139,216824.2124,218608.0955,215401.5387,220242.5682,303123090.0856,303067640.8857,303084313.0664,303117187.2917,218696.5776,303109472.5866,-1670.9353,716.2402,-5479.8093,-4410.8936,-650.4524,-5409.0234,626.1995,-315.5152,1049.0508,2191.1397,3675.3709,4308.8501,5444.8762,-1317.0928,-5296.3932,-775.9486,-4965.6854,-3513.9284,-3695.2825,-3998.4209,-2524.7631,-2272.0066,-200.9688,-2973.3645,0.0000,4110.1647,1181.4751,-4728.8257,-3204.0109,4725.3453,5263.5649,3256.9258,6462.6970,2273.5185,-3571.9348,1119.8509,-3202.6886,4891.6917,-1146.0289,1886.6001,-5510.2269,-5512.9318,5381.1352,-974.3127,-4646.0583,4863.8702,-2120.3069,1716.2303,5358.6738,-4668.1373,2653.1728,118.5624,-542.5787,0.0000,4777.6525,-2887.2133,-5381.5801,0.0000,-4903.2957,331.7801,-4326.2840,1724.3751,4197.6145,-4426.1633,-1940.7514,-2211.5363,5445.4920,-4720.7704,-4697.8589,0.0000,-3789.5689,-4655.2283,-5857.3701,-5273.5886,4950.4490,-1591.0531,4094.6602,-3841.9141,-4043.1587,-5011.8877,-937.3848,-2975.1796,3587.2397,-2593.2933,-2406.7496,3265.2132,-5373.1456,4461.4067,-5638.1655,-159.2909,-160.0688,-4836.7728,-4503.5865,-4168.4357,-5274.7900,-1157.5644,-216.9630,5307.2742,-424.1638,2968.5810,126808.5310,120136.6080,125955.3690,122164.9896,129268.9744,125490.0292,114423.8108,122844.0659,75963111.2618,75954072.4289,75959039.1043,75945187.2397,123554.1168,75952623.9024,
7200.000,4409.0906,5307.3210,2198.0520,2733.1712,-3312.5395,-921.9706,3024.1322,-4309.0561,3593.1515,3126.0262,4801.3165,4209.1212,5689.3047,-4433.7827,-4408.8056,-4741.3110,423.1207,4994.6079,276.4195,1700.4011,-3443.5312,-4134.6013,-5774.6509,3184.6452,0.0000,63.8391,199.3008,-1069.4883,-1499.3039,5987.0535,3091.7975,-6679.9135,2047.3100,1868.7001,6817.7171,-364.6757,-6380.7183,-2549.6336,15.4288,4153.7655,-2019.4340,4650.4105,6195.4853,-472.5270,-1105.3719,-6509.1312,-6183.2094,995.9446,-2766.0031,-2791.8841,-6693.9614,5601.7017,432.6377,0.0000,6638.6247,3992.0999,-2093.9929,0.0000,-5165.3455,-5344.9289,-1618.9787,2632.7145,-4260.2736,3775.6802,264.7881,-3883.3018,-2091.2156,171.2184,-297.9707,0.0000,4270.4799,4756.3508,-6288.2322,3398.5835,6481.8026,131.2168,2316.4620,-4014.0304,-4046.9046,-222.9499,5571.0716,-3374.6645,751.8381,2271.5143,-1493.7973,-3021.2485,356.2484,5471.6121,-2055.4491,-3326.9398,-4405.3438,5127.4470,-4978.4847,6230.1823,5617.2489,-5486.4313,-2845.4694,843.4116,2329.6472,5371.1765,226413.6817,241211.6460,244730.1388,241710.1154,231743.9849,241990.1735,240398.9445,240289.8886,-255404445.5356,-255385878.4095,-255409775.7973,-255416390.6592,239458.3734,-255415335.2144,3087.3827,2269.4550,-5042.9134,3392.2661,-4822.8067,-5476.1027,4948.6723,4052.1154,3795.3028,3246.9748,4806.1109,5439.0756,2163.0379,-2802.6079,-2375.3201,-1732.4114,-4631.4080,877.0959,6762.2850,6614.2275,-5514.5195,-1010.2439,-407.8059,-2776.7920,0.0000,4204.5668,4953.8318,6727.9707,-4812.4654,-1104.9528,-3863.1313,1399.9051,4127.6930,-4922.8334,262.9559,-4885.2763,2566.2971,3978.7922,6094.6648,1735.5123,-5608.9528,-3660.6628,1237.0515,-6133.5854,-6320.0827,-1832.8849,1334.9347,4325.9208,4638.9840,5141.5110,-243.4643,-630.1969,-6191.9713,0.0000,1416.2946,5395.9521,-4667.8052,0.0000,-4297.4806,209.2253,-3897.9065,4568.8118,-3181.4390,5740.5385,4385.9292,-1227.6738,-4904.8907,-6082.5449,-5919.9320,0.0000,4965.1892,4272.6898,2094.9328,-3865.7000,1765.8753,-6161.7465,4739.7734,3273.8092,925.5629,954.2042,2322.3172,3658.9339,6862.8774,2377.2151,-4186.0918,6211.2610,-6304.8649,3755.1297,1719.5094,-4888.3384,-2678.2356,4285.1946,2463.7009,-2834.5910,3248.1349,2551.3060,5260.0674,-6336.9257,-3903.3187,3734.2778,300728.0485,269557.1320,290528.9465,285248.0691,285519.0684,290307.2491,284144.0948,286581.2285,245340240.8455,245291309.5792,245302196.5412,245337256.2119,287929.7079,245327580.0555,4342.0414,-3851.2074,4135.1740,5222.2743,-3641.2195,3952.6701,-3803.8671,3601.2248,-4279.0209,-5225.2377,10.2780,-342.4532,-3119.5435,4320.5238,4735.5771,4623.8569,5048.0604,4504.6621,-87.7484,-348.8626,-2137.0815,5288.4041,-3567.4985,5433.2889,0.0000,-5382.8053,-4793.7107,1067.9100,4697.0028,-3328.6190,-4822.3573,1038.4760,-5208.1224,-4547.6515,-811.2774,-4809.6854,-420.8265,-4905.1670,-3229.1313,-5161.3044,3446.1819,3513.0052,-2725.8623,-2954.6378,2589.4820,-1419.8486,-2584.0535,-5145.5336,-4193.8766,3673.4749,1699.7268,3965.2259,-3050.7084,0.0000,-1179.2632,-1120.1772,4644.4899,0.0000,1210.7200,-4334.0163,5436.9001,-4417.1356,-4403.4455,523.8883,5194.7004,5290.1660,-4412.1724,3290.0081,3562.1707,0.0000,-1278.0947,2631.8481,2070.9876,4495.9253,-1553.1812,-2997.1400,-4409.7833,4403.1277,5472.5776,6844.2962,-3362.4480,4633.0190,539.2573,6080.8527,5275.9991,235.0073,2592.7639,-1992.5692,6470.6342,3554.1769,4412.7506,681.3442,4116.0479,-71.4884,2356.4401,-3277.3442,-3390.8124,-2330.4521,5213.0548,1818.5477,125776.5586,119086.9597,124445.8092,122714.0524,128093.4881,123111.0253,113739.8436,123510.9737,76036456.3943,76023664.9570,76027534.2566,76022477.3822,122662.1261,76024687.7978,
