sl_5_86400_20300408 Coordinates.csv
2030/04/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:00 2024,
Start: 2030/04/08 07:47:00.00, Stop: 2030/04/09 07:47:00.00,
TIME_UNITS,STARLINK-30441 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-2155 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-2155 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-2155 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4255.0263,1852.9670,-4645.9025,-47.1817,-464.9321,195607.2424,207131.8770,207050.6839,202709.1709,196422.4386,199296.6955,205874.0234,204120.8048,-93394275.1489,-93414611.9544,-93419513.1864,-93402038.4437,203993.4951,-93410191.5183,2858.0924,2243.2016,4926.7311,3976.2271,4482.3832,327159.5327,300708.8783,316551.6960,316639.2048,310781.8419,310627.5027,308580.2911,310070.2002,341408097.2541,341405779.9370,341378547.1058,341402967.9530,311781.9914,341402759.0202,-4656.9659,6296.2734,1367.6595,5302.2012,-5174.5872,158882.0166,158245.8709,159684.1373,157747.8891,162922.8954,155882.4516,148591.3558,157870.1861,70650000.9145,70612218.2215,70641605.3990,70627850.8996,157310.8290,70638358.1909,
3600.000,2246.2411,2325.2660,3023.7677,-5033.9635,-3966.6067,107169.5829,125028.1003,123727.1586,120539.4770,111550.7008,117400.5302,120608.9317,119066.1611,-178636385.4175,-178658118.5954,-178653433.0088,-178646058.4298,119381.2632,-178652113.0776,-5987.1116,1327.8936,-5452.9192,-3510.4667,-2971.1796,364454.5452,340909.0419,356489.5283,354968.6589,351405.7730,352881.3787,349517.1442,354385.3302,305564653.3755,305565845.8619,305534269.6707,305567279.1866,352875.0645,305560226.4896,2641.2340,-6412.3662,2966.0438,-2530.6124,4728.8654,158540.8607,157884.1474,159692.6894,155903.2570,163006.7842,159218.0571,148157.2959,156378.2414,70724114.0489,70688975.8718,70711443.8323,70703983.0009,157288.9584,70711849.3043,
7200.000,-66.2465,-3168.5196,565.8681,5872.7181,6625.0640,12755.2615,35804.6424,32580.9719,29302.6131,19364.6326,29835.6584,27933.1997,27774.9819,-251685914.5529,-251710879.6283,-251695308.3403,-251702072.7239,27190.9948,-251701988.4845,6848.5705,-5534.7102,4226.0402,1140.5711,1467.5753,378284.7014,359570.7089,373805.5668,368681.1139,369458.4766,373704.3355,367642.8020,370121.7675,248865080.2471,248868686.5142,248837110.6894,248871348.1644,371466.0650,248861505.1444,995.4886,2737.7242,-5441.5429,-2877.3171,-992.2236,158170.7139,157492.7862,159044.5664,157296.1683,162691.0854,157715.5966,148328.8324,158288.1536,70797414.2317,70766597.4778,70781277.0055,70782449.4106,157254.6067,70785321.7574,
10800.000,-2419.1991,956.4341,-4600.4227,-2623.5088,-5898.1418,-81506.5013,-55005.0296,-60685.9772,-65441.8536,-74248.8792,-62862.2974,-66145.8579,-67270.2938,-307556830.6822,-307586014.5950,-307560412.9333,-307579073.0506,-66701.2337,-307573686.0394,-5082.8536,6403.4090,-2590.9195,3008.2525,492.7943,368113.6834,355583.5495,367408.6163,361289.3876,363908.6542,369316.3110,361912.7670,367473.8857,175179140.5252,175183251.8082,175156292.3325,175181122.7478,366378.7239,175176100.2629,-4033.4353,2506.6597,4448.0408,5290.9004,-3470.0878,157773.9370,157083.7621,157904.2534,159645.0203,161987.3230,154035.9055,149104.7386,155892.6435,70869912.5943,70845177.1781,70851226.1748,70862050.0682,157207.7698,70858775.5251,
14400.000,4893.6959,1017.8715,6780.4611,-1251.1736,2581.7671,-169616.8570,-141758.4405,-150205.8663,-155517.6899,-163305.3897,-152604.9320,-155614.9220,-155642.2737,-342435598.1701,-342468679.1529,-342436183.2737,-342455322.8455,-156313.1253,-342453455.9876,1772.5899,-2705.2968,1151.9083,-6113.0230,-3210.6047,334990.0912,329257.2906,337645.5742,331664.4019,335262.7385,340885.5437,332883.2889,337048.2287,89535985.5269,89538369.2225,89519934.8916,89528753.8245,337945.2734,89532988.9138,4553.7621,-6318.3450,-656.7337,-2265.1295,5470.5974,157354.0220,156663.9959,156564.7957,161216.2258,160888.2875,151297.5443,150517.9833,158533.8490,70941670.9856,70924704.7251,70921426.1518,70937993.4594,157148.4440,70932210.5821,
18000.000,-6378.8525,-6.2810,-5881.0153,3416.1972,986.0663,-246113.4883,-219060.8560,-230275.8146,-235179.7621,-242081.4690,-232577.9090,-234894.3841,-236431.7448,-353941444.8382,-353976623.5989,-353942316.4983,-353953292.1219,-235937.0914,-353960253.8545,1454.8539,-2688.3295,631.9494,4759.0311,5717.8407,281452.5060,282296.7743,286322.2177,280926.7504,285570.0463,290512.6271,282685.4725,288754.7143,-2219115.7598,-2220249.7915,-2228050.2941,-2228356.7447,287984.7251,-2222605.3660,-2266.2063,6392.6774,-3577.7730,-3122.8262,-3660.3647,156916.8785,156237.9352,155369.2630,162161.4266,159371.4061,149423.5656,152640.3285,155509.8829,71012797.9650,71004916.7272,70992032.7570,71007243.7936,157076.6269,71005626.9033,
21600.000,5700.9023,-3208.7605,2706.2444,-3984.8807,-3160.0494,-306444.5034,-282104.0982,-295721.7608,-299471.0892,-305354.8182,-297309.6844,-299328.8162,-300023.8620,-341288831.0618,-341323286.8035,-341293133.2295,-341297720.9221,-300503.5500,-341308280.9038,-3652.3449,5514.4353,-3137.6535,590.5785,-6041.3396,211341.3368,217694.1746,216648.4310,212119.5806,218381.7419,221580.5896,214995.0495,219021.7860,-93823731.8603,-93828894.4463,-93826700.0588,-93828178.4116,219686.5257,-93828155.8428,-1446.1840,-2751.4775,5519.0152,5262.9310,-745.1414,156474.0720,155808.7170,154618.8064,162604.2927,157428.5873,148272.7608,155564.8543,158562.4948,71083441.7700,71085175.2768,71063231.4185,71074866.2017,156992.3166,71079024.4636,
25200.000,-2685.4091,5061.6940,680.8214,3359.3474,3924.9940,-347308.5516,-326967.9128,-342271.6762,-344400.6919,-348000.9003,-342550.4732,-345901.9010,-346205.3292,-305341043.7233,-305372091.8031,-305351138.2825,-305353087.9757,-345903.4855,-305360645.9980,4757.0995,-4018.1127,5607.1393,-5367.2580,3220.0160,129540.5621,139542.7376,133075.5265,129582.5816,138556.9941,138649.0180,135427.4116,138144.9482,-179025676.6478,-179033729.7217,-179025153.5422,-179025252.0656,137407.0309,-179031265.3826,4241.8527,-2545.2072,-3983.3286,-1992.3680,4598.4986,156052.8713,155378.7568,154491.9505,162613.0529,155509.5386,147763.9491,158825.1733,155256.0456,71153780.7147,71164642.5529,71135245.8324,71143887.2486,156895.5121,71152403.2377,
28800.000,-1460.4719,-2849.2944,-2829.7552,-752.9362,-4177.3492,-367052.9792,-350865.9158,-366888.6036,-367208.6160,-366473.0712,-365429.2720,-371499.7545,-368956.6073,-248551268.2969,-248577518.1096,-248568145.3187,-248569701.1094,-369249.7640,-248570484.3373,-5124.7575,471.7372,-6303.3971,5676.7368,1430.9218,41693.3924,52782.6242,41011.0875,38573.8621,48515.1591,47150.4593,49027.4010,45627.6551,-252009702.9501,-252018342.4888,-252009062.5087,-252008157.0302,46391.7767,-252016415.3564,-4423.0936,6306.1019,-102.7760,-3358.6487,-5251.9379,155740.5328,154950.0773,154996.7488,162222.2352,156828.6261,147860.7076,157246.2159,158348.6245,71224011.6399,71242736.9929,71208342.2103,71215068.2705,156786.2133,71225763.2007,
32400.000,4821.9114,-2335.5651,3702.9859,-3458.8660,3958.8043,-367175.9208,-352321.1771,-368006.4460,-366558.1144,-363976.3910,-364596.6484,-372014.6801,-369337.7025,-174795168.2067,-174816903.4833,-174818024.6947,-174819548.5214,-369060.5957,-174813549.9941,4606.7590,1353.2068,4141.5124,-2175.4215,-5145.5305,-46443.4221,-37105.8990,-53569.8884,-55095.9001,-46277.8312,-46983.9793,-43732.4177,-46592.9677,-307794369.1807,-307801064.8111,-307797151.6633,-307796366.7202,-47558.7557,-307801903.4102,1846.3513,-6403.3528,4097.4392,5218.3525,2199.1929,156065.8886,154524.5105,155968.6254,161443.3697,159102.3165,148561.8211,153491.7620,155136.8873,71294337.1637,71319342.4618,71282815.8708,71288616.0433,156664.4206,71299104.3274,
