sl_100_5400_20300514 Coordinates.csv
2030/05/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:34 2024,
Start: 2030/05/14 07:47:00.00, Stop: 2030/05/14 09:17:00.00,
TIME_UNITS,STARLINK-1159 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-5939 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-32266 - X-Coordinate,STARLINK-2415 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-3773 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-3088 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-31044 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-5996 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-3831 - X-Coordinate,STARLINK-31481 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-32045 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-3765 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-2543 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-2660 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-30244 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-31288 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-11193 [DTC] - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-31479 - X-Coordinate,STARLINK-1168 - X-Coordinate,STARLINK-1238 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1159 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-5939 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-32266 - Y-Coordinate,STARLINK-2415 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-3773 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-3088 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-31044 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-5996 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-3831 - Y-Coordinate,STARLINK-31481 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-32045 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-2543 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-2660 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-31288 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-11193 [DTC] - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-31479 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1159 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-5939 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-32266 - Z-Coordinate,STARLINK-2415 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-3773 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-3088 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-31044 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-5996 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-3831 - Z-Coordinate,STARLINK-31481 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-32045 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-2543 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-2660 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-31288 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-11193 [DTC] - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-31479 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4405.9245,-3984.6398,4110.0506,6448.2592,5357.1467,0.0000,-3188.2074,3382.2264,6521.0726,2946.6349,0.0000,-1445.6587,5395.4385,1151.6422,-198.3953,-2605.2652,0.0000,6554.0731,-6640.3002,-6096.1171,18.2288,4399.0081,1838.9109,3196.5661,1742.6260,-4786.2612,-4307.4760,4701.1310,5450.4425,811.3076,4736.2795,-1715.3428,-5267.8428,-4735.2632,-3653.6218,3687.5323,-3032.4963,2174.1734,1981.1952,-3822.2004,4206.4718,2011.3951,0.0000,2851.2329,5973.4324,-6165.8213,2012.4878,-4735.0125,-149.7433,-2027.2338,2074.0358,-5076.3670,-3974.8508,-4211.6963,-6348.4733,1581.3316,-632.9151,753.9388,-107.7849,2114.9566,0.0000,-4292.3689,3457.0724,-2236.7762,5086.2226,3284.1441,1997.3425,3971.6452,-4663.1670,6857.8794,-949.6528,-5623.6441,5248.5139,-687.4154,5814.3846,-2772.1131,3906.6865,-5518.3182,-2782.0162,3586.2535,-3780.1563,-6700.5495,1875.3255,562.5096,-513.9383,2181.1034,-1118.9275,-5098.8093,5597.8882,0.0000,-879.9894,6459.6003,5854.0287,3637.2856,5975.4558,-2590.2526,5717.1749,2335.4079,-4374.7915,-367.2561,334581.7186,349572.0706,345123.4195,341369.6459,339532.5672,342053.4309,348551.5986,346001.7102,-147850791.8855,-147835839.1822,-147857800.5206,-147864689.8323,345158.7203,-147866828.8291,-751.6712,3227.6327,5226.8135,2445.5964,-4143.6322,0.0000,-5790.7531,-4855.0034,1067.9128,-2951.2183,0.0000,4606.6048,2824.2086,-5087.3895,-5214.6458,4369.0335,0.0000,-1995.0604,1965.2407,1430.9184,-5747.0825,1831.4390,-6459.6001,5882.8599,-6281.1603,3223.1428,-2517.4689,-269.0195,3408.0265,-6845.0470,4296.0703,5543.9886,-4185.3831,-3723.9753,-4976.4707,4695.8043,4795.9604,-4693.3719,5885.4891,-4637.0841,3042.6235,-1291.8228,0.0000,-4630.0051,-4.9328,-693.0592,1336.7799,4283.2064,-6535.3555,-5815.1895,-3573.7406,-743.9465,-3150.7333,3111.7499,67.4940,5753.5921,4138.0106,-2260.5884,4954.2792,-4169.8182,0.0000,666.1296,-2260.1211,6180.8898,-160.0480,2525.9407,5150.1302,-4524.1880,-3941.9710,278.8115,-6779.2137,-262.0741,15.1964,4194.2337,451.7093,-6218.8500,-4810.2001,-2897.6809,5364.7303,-4859.2888,-5570.3896,-939.0645,3893.8701,4497.2837,4982.4973,-5279.9867,6248.5565,4598.1980,3303.4053,0.0000,6777.5481,-1718.0715,-3150.0457,-5231.5506,315.5705,6317.7428,-3771.0253,-4505.8333,197.7649,-5902.6084,-111503.9697,-130652.8747,-105982.1832,-108442.3029,-116851.6062,-115284.4334,-113189.5547,-111287.4185,319822380.3425,319782307.2757,319794614.6966,319827271.0348,-111634.4924,319818253.8217,5157.6809,4608.2198,919.3275,596.6725,-1365.9923,0.0000,-1800.4029,3464.2947,-2034.3939,-5443.2309,0.0000,4695.9359,3280.2937,4519.8452,4506.0691,4526.5927,0.0000,-395.6763,-163.4262,2795.1079,3773.7979,-5047.2443,480.8024,-1453.3681,-2357.3634,3838.4203,4555.1517,5029.9151,-2544.1061,436.8333,2468.6243,3726.4941,-304.8851,2872.2587,3053.4209,3109.3410,4002.7056,4426.2480,-2832.3507,-3359.9235,4519.4162,-6523.2615,0.0000,-4090.4699,-3403.0989,3085.5628,6506.2379,2475.4516,-2344.9363,-3159.1455,-5522.2305,-4685.7731,-4726.2822,-4516.1074,2699.1143,3552.1818,5433.2061,6484.4213,-4607.8727,5093.9032,0.0000,-5381.1287,5466.7261,1071.6952,4525.1024,5261.7696,4160.5894,3436.5567,-3233.1978,881.0568,-1456.3171,-3916.0293,-4489.5254,-5447.7174,-3525.4200,-786.8899,-3005.2882,-2099.0356,3128.9587,-3206.6770,-1592.2947,-1246.1751,5236.9439,5059.8152,-4744.3476,3730.2599,2780.1583,740.6449,2330.8206,0.0000,88.7615,-1824.2084,1812.9009,2676.2934,3340.8103,1181.2648,-1078.5086,4597.8569,-5191.7364,-3532.4834,-52715.7108,-55474.8544,-49823.5612,-51902.1344,-46633.8731,-53526.8614,-60958.6254,-53814.1286,124794668.0547,124776758.7884,124778814.0173,124776094.2270,-52227.5648,124782702.7365,
300.000,3204.6007,-2699.8825,4709.2705,6788.9104,4060.2106,0.0000,-4578.1876,1553.6115,6044.5891,1502.0810,0.0000,617.0022,6462.4264,-310.1285,-1866.5560,-1490.5527,0.0000,5966.9323,-6077.3613,-4805.2523,-1455.0107,5406.7514,523.1043,3950.4164,-21.8846,-3149.1918,-4214.6307,3593.3801,5626.2233,-701.4824,5230.2573,-79.3780,-5880.1582,-4770.8920,-5002.8950,5224.7672,-986.1906,375.0096,3372.2387,-4232.5378,5702.9024,954.3424,0.0000,1846.9376,6480.4397,-6635.1536,3447.6519,-3024.2570,-818.1164,-3366.6744,135.0356,-4957.6020,-5140.6383,-3759.5851,-6688.9991,2693.1312,1428.2573,-1418.3547,2046.0307,-21.4625,0.0000,-3276.0085,1979.7527,-1043.7521,4474.9981,4067.7492,3524.2310,2870.4218,-4756.4704,6261.2231,-2447.2488,-6024.2955,5901.9491,1343.6153,6458.2272,-3821.1171,2772.7163,-5323.5366,-1389.2498,2751.5489,-4687.9258,-6848.5731,3391.0301,2378.5573,1134.3891,126.1202,668.3862,-4931.3007,5054.0600,0.0000,658.1814,6120.3588,5378.0819,1801.8264,6376.5840,-958.3206,5938.6662,235.9894,-4702.7000,-1825.0629,336988.5885,352159.0199,347506.7692,343821.2353,341766.9446,344375.6430,350747.4353,348548.4712,-154796954.9772,-154781299.6009,-154803430.7362,-154811473.7835,347398.8973,-154813051.8647,-2563.2152,4877.8697,3978.3527,975.5224,-4700.1238,0.0000,-5087.0599,-4773.2461,-614.9280,-4512.8588,0.0000,4101.4293,1442.3668,-6086.7282,-5803.3824,5786.7726,0.0000,-3072.6553,2446.9904,2524.6325,-6328.9059,2864.5775,-6320.6441,4657.9100,-5952.8499,3112.9274,-429.5075,-2092.1569,1587.2949,-6782.8679,2531.0004,6392.1806,-2731.5343,-1965.7278,-4528.1994,3851.2389,5103.3133,-5694.3309,5823.1518,-2887.1588,2085.1924,-3184.1284,0.0000,-5977.3151,-1411.1098,949.3263,-273.8768,4949.0307,-6889.6684,-4425.2289,-4517.9626,1403.8190,-1360.9560,4816.1708,1382.0383,4304.9739,4612.9368,-2623.7423,4835.3767,-4161.1607,0.0000,2585.4494,-3866.6070,6534.3285,-2248.2764,454.1148,3705.4478,-5913.6081,-2180.3744,-380.5720,-6554.0045,1591.3131,-1617.2265,4718.9507,-944.3576,-5592.7288,-6078.8978,-1291.5858,6411.0553,-6058.4925,-4150.9164,269.4913,2309.3946,3313.3911,5793.6363,-5179.2411,5711.7648,3859.1828,2176.6535,0.0000,6606.1220,-3228.4982,-4310.9654,-5490.1598,-1410.4809,6351.2943,-3377.6422,-5058.7223,2211.0842,-6343.6241,-104550.0896,-123242.0333,-98692.9533,-101175.8701,-109597.5130,-107888.9839,-105922.8054,-104298.9511,316517793.4261,316478429.3939,316490412.3296,316522929.2529,-104334.1593,316513718.3693,5452.4988,4057.1357,2649.5881,-949.0964,-3029.8353,0.0000,-286.1110,4667.4950,-3301.9202,-4939.4853,0.0000,5305.1186,2007.6315,3244.0521,3225.7070,3269.4306,0.0000,1420.0236,-2254.5145,4186.8227,2264.9460,-3275.1474,2254.5366,-3106.8196,-3553.0460,5328.7868,5260.7613,5492.9676,-3692.1379,-1107.6930,3632.7697,2592.8078,-1828.2947,4229.0915,1392.6013,1792.2610,4602.7417,3714.0306,-1133.3096,-4600.1627,3246.1280,-6099.7585,0.0000,-2673.3255,-1805.7650,1766.0016,6018.9812,3637.4413,-261.5468,-4122.8748,-5209.1527,-4661.7484,-4447.9106,-3236.1560,987.9157,4733.4091,4872.2964,6232.8496,-4268.4569,5521.0756,0.0000,-5514.2898,5299.1546,-772.2807,4613.5918,5300.8266,4654.1121,2206.5104,-4513.5299,2916.2179,65.6240,-2862.8368,-3200.1836,-4864.9493,-1955.5767,1033.6952,-1666.3673,-3641.4485,1817.5746,-1569.7318,-2943.4599,572.1106,5409.8439,5431.5812,-3568.4599,4437.7682,3863.8020,2906.2640,4167.6552,0.0000,1618.0251,-319.3011,22.8513,3787.8839,2085.3493,2594.5238,1166.7532,4608.4898,-4373.0944,-1966.4675,-52857.5254,-55605.1441,-49912.6085,-52183.1931,-46724.8903,-53351.5167,-61127.8689,-53762.5514,124798713.0510,124780663.9360,124782622.5032,124780599.9028,-52340.4133,124786810.7531,
600.000,1721.8167,-1185.9352,4821.8047,6471.2773,2342.4433,0.0000,-5505.2274,-458.6593,4994.0201,-48.0221,0.0000,2638.9315,6901.3673,-1707.7616,-3319.7837,-257.9528,0.0000,4765.5743,-4883.3462,-3030.2951,-2758.1304,5802.7009,-874.2021,4333.9780,-1810.6168,-1167.4469,-3732.1082,2173.8136,5283.2614,-2156.1554,5232.4095,1541.5552,-5881.5972,-4322.0275,-5839.4880,6201.5601,1160.6189,-1434.5870,4402.9653,-4267.9087,6626.6915,-126.5838,0.0000,680.3740,6338.4844,-6468.0291,4587.9107,-999.0752,-1399.6888,-4417.1761,-1785.9353,-4407.5733,-5841.5797,-2968.7537,-6362.5606,3592.8210,3321.5072,-3427.3118,3981.7569,-2163.6493,0.0000,-1989.0698,347.7225,274.5498,3449.6804,4465.3711,4744.9639,1512.4081,-4422.5527,5023.7112,-3714.7986,-5840.7300,5988.3168,3216.9220,6437.4740,-4489.2407,1380.2110,-4544.4284,128.1176,1650.5044,-5165.7590,-6302.9352,4598.2678,3985.1637,2637.0477,-1957.9450,2419.6998,-4192.1212,4022.0890,0.0000,2145.3728,5187.5844,4361.2882,-226.6163,6148.6948,787.4232,5503.0271,-1875.3583,-4582.8393,-3079.4051,339255.1191,354588.5768,349736.0828,346132.7296,343849.1091,346549.7527,352790.2746,350872.3976,-161669313.6340,-161652973.2737,-161675271.7598,-161684466.9388,349484.6673,-161685473.0814,-4148.9017,6063.1523,2279.8648,-598.2410,-4818.4055,0.0000,-3873.0800,-4251.8621,-2265.4046,-5645.6621,0.0000,3212.0454,-60.7916,-6494.0411,-5834.3370,6607.9750,0.0000,-3852.1597,2706.5814,3408.3783,-6282.4551,3625.0674,-5507.7669,2945.3844,-5070.0262,2751.4197,1720.2035,-3744.7744,-407.0403,-6056.5313,498.5669,6622.1334,-974.6629,35.0557,-3637.1843,2615.0053,4963.3880,-6136.2210,5164.4374,-834.3920,954.6403,-4788.1597,0.0000,-6700.2357,-2655.3236,2484.0962,-1799.2943,5151.0082,-6541.6221,-2615.6918,-5060.3137,3418.2952,532.3464,6031.9392,2547.2739,2445.5899,4669.6518,-2797.9960,4254.4444,-3801.6666,0.0000,4279.2152,-5116.8623,6161.2694,-4120.7192,-1645.1475,1924.7799,-6728.4410,-179.8842,-1039.3892,-5710.6783,3265.2001,-3059.5895,4823.6760,-2221.0225,-4388.1025,-6743.2475,495.6081,6801.0307,-6628.2978,-2318.0021,1457.3708,524.2153,1831.3620,6049.2276,-4592.6039,4644.8141,2724.6976,781.4101,0.0000,5767.4746,-4422.4250,-5037.9290,-5244.4619,-2977.6744,5782.1367,-2629.4076,-5146.9118,3970.4659,-6156.1963,-97543.8412,-115779.2684,-91360.7083,-93866.4029,-102298.6825,-100432.3041,-98613.1335,-97256.2707,313062364.5922,313023724.1975,313035385.1471,313067697.2663,-96989.0419,313058338.2114,5137.8038,3065.3645,4067.6838,-2392.8479,-4366.4486,0.0000,1259.9269,5355.1085,-4213.5753,-3890.9538,0.0000,5297.6496,518.7479,1616.9599,1594.9368,1643.7170,0.0000,3078.7933,-4103.8697,5115.8983,507.8052,-1153.8979,3764.9565,-4416.1774,-4368.7445,6249.5120,5360.1953,5358.9972,-4442.2348,-2532.3563,4394.8529,1177.5041,-3138.5284,5080.2497,-420.1466,265.9068,4713.2152,2582.8249,692.9361,-5338.9931,1618.4518,-5030.0031,0.0000,-953.6998,-10.1221,257.2219,4892.6439,4395.6690,1849.6974,-4643.9433,-4331.4616,-4143.1045,-3694.3144,-1607.2538,-830.5619,5411.1091,3774.5987,5310.5575,-3438.8809,5354.4239,0.0000,-5054.8029,4546.1229,-2523.3331,4182.2707,4713.8597,4646.6512,740.3528,-5307.0047,4637.3078,1580.6934,-1493.2055,-1564.5431,-3757.5094,-165.3400,2739.6090,-145.4123,-4730.5320,300.6588,242.4071,-3977.8151,2327.6136,4968.8832,5187.6813,-2005.3093,4647.9781,4533.5674,4756.9763,5553.3773,0.0000,2966.4186,1219.8713,-1769.7172,4490.3750,599.0269,3729.4528,3286.9345,4108.3565,-3057.9883,-185.8130,-52999.1005,-55735.2094,-50006.2401,-52464.8379,-46818.7265,-53172.0538,-61292.6043,-53609.0186,124802752.4163,124784569.0506,124786431.7066,124785122.2580,-52453.2238,124790918.5205,
