sl_100_86400_20300502 Coordinates.csv
2030/05/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:49 2024,
Start: 2030/05/02 07:47:00.00, Stop: 2030/05/03 07:47:00.00,
TIME_UNITS,STARLINK-31596 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-3310 - X-Coordinate,STARLINK-1671 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5666 - X-Coordinate,STARLINK-5616 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-4363 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-4380 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-30341 - X-Coordinate,STARLINK-2410 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-30216 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-31503 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-31634 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-4526 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-5094 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-3565 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-4455 - X-Coordinate,STARLINK-3916 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-1721 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-3861 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-3310 - Y-Coordinate,STARLINK-1671 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5666 - Y-Coordinate,STARLINK-5616 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-4363 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-4380 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-30341 - Y-Coordinate,STARLINK-2410 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-31503 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-31634 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-5094 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-3565 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-3916 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-1721 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-3310 - Z-Coordinate,STARLINK-1671 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5666 - Z-Coordinate,STARLINK-5616 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-4363 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-4380 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-30341 - Z-Coordinate,STARLINK-2410 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-31503 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-31634 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-5094 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-3565 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-3916 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-1721 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5203.9968,-1556.3874,-5981.3847,-164.3665,1323.1731,6488.0551,869.7604,83.4501,-4305.1296,-243.5705,-5986.9436,4777.5083,-4492.8222,-1724.5841,-6538.3065,0.0000,3115.0119,-1340.1633,5095.4540,3212.6534,-5188.8949,964.7726,-3446.9943,-4762.4017,1471.3916,-6637.3614,6186.4787,-5018.9291,-5636.4395,4424.9162,-5948.4287,6079.8443,1583.3091,-3891.1983,-4179.6014,4518.2337,-3118.0963,-293.9854,2613.3011,2795.8258,5201.9868,-4916.7036,-3440.2186,-6831.0462,2038.3454,6044.7886,5992.7897,-953.8392,4067.0786,5482.0998,-4734.7698,-5396.4618,-5361.7535,-1522.4888,1506.4728,-4158.7915,-4578.1434,-5614.4596,2316.6425,-1226.5059,-4201.3752,-4234.0425,4832.6606,-4344.1256,5462.3601,-579.2487,2301.0683,-4130.9613,-6411.8091,4771.9892,1282.9699,-1822.4143,6675.5232,0.0000,-1757.0380,-5194.1808,-1742.9765,3218.4240,-5436.9084,5152.4344,-939.4293,-796.6136,5498.7223,1190.1049,-4789.9347,-6541.4777,-3247.7602,-2082.0827,-1040.6240,3306.5128,1179.3673,3781.9680,1814.3093,3685.0762,6475.3259,-4691.8080,5805.6495,0.0000,6264.4606,2504.8499,-202974.3294,-205118.1809,-200451.8358,-204576.3758,-208068.2363,-205308.8219,-198498.2735,-200231.8695,-131083788.4740,-131063178.2480,-131075842.5274,-131075707.4232,-201501.5759,-131081117.2047,1277.1094,6078.3226,1017.7244,-5664.9252,-5472.8250,-1918.1413,-6856.9586,5399.8813,-5164.1689,6301.8155,1604.3448,5027.0096,2860.1621,6177.6420,419.0849,0.0000,2817.4600,3887.9856,-3049.8209,-3503.9659,3997.0618,-5603.4338,-2256.1037,4199.2304,6296.9481,-1722.8988,1134.8587,4401.4288,2908.9027,-3304.2306,3523.7333,-435.8394,-4941.3706,-2219.2774,-4542.1024,-4310.0157,5144.6746,915.2850,3374.7768,4347.9394,459.1786,2717.9631,3081.2434,-1013.7025,-1093.3377,3035.6892,-3332.5823,-4486.4954,926.7857,-3967.7156,836.4221,4255.7283,3014.6179,-2120.7324,3906.4520,3008.5677,4552.2107,-3044.3088,5523.8829,-3803.4267,347.0499,-4507.5869,-590.2110,-1764.6900,4225.8267,-5134.5377,2116.5920,3318.5329,-971.6280,1566.9048,-4865.6709,5448.2852,767.2764,0.0000,6566.5555,-4382.7199,-6252.9022,5114.0407,1878.9780,4457.0612,-2303.6371,4613.3150,4031.3939,1759.9246,4204.6539,-2088.7077,-5711.4064,6398.4165,-5118.2082,-5705.3071,-5783.1717,3338.7729,4014.2661,2191.7134,589.9584,110.9384,-2097.6269,0.0000,2430.7916,-5378.3252,340428.7487,314388.5514,335308.3807,333665.9144,325801.7549,326816.7390,327547.3516,329088.6562,328423388.5825,328404409.3024,328447882.7062,328449578.0952,329751.0730,328442526.8160,4220.4004,-2874.3791,3260.0219,3832.5217,-3981.3053,258.3583,-468.5383,4271.2178,1058.6777,-2788.3941,2989.8726,-113.3167,4407.3732,2561.9931,2154.1099,0.0000,5506.5361,5466.3470,-3516.5904,4963.3925,2156.9380,3945.6841,5466.5048,-2746.1260,-2492.8843,-823.0816,2822.1382,-1880.7282,2644.6547,-4202.6420,289.7972,3210.5094,4591.6322,5246.9088,-3105.9713,-2946.8795,-3431.0113,6867.2461,-5369.3392,4575.1721,-4538.0241,4055.5425,5160.6263,256.2581,-6496.3602,-1561.3968,-368.2713,5006.6163,-5443.8523,-1118.0757,-4832.7299,-817.3020,-2891.8415,6406.0094,5440.6529,4656.9986,2484.7643,2673.8268,-3416.3581,5267.7900,-5435.2528,-2888.7290,-4902.4788,4922.6437,-527.2749,-4390.5852,-6192.7005,-4478.3895,2274.4763,-4722.1347,-4696.0099,3717.7331,-780.6990,0.0000,-1215.9354,1228.2585,-1988.2449,-3394.0308,3769.9112,82.1912,-6491.0856,-4904.0075,1098.2729,6572.1053,2564.1828,430.0310,2106.1211,-334.9967,-4609.7844,2050.9798,3399.9032,-4634.8924,-5322.4512,-5392.7430,-2000.3480,4925.1915,2398.8148,0.0000,1480.4824,-3508.2022,124943.1942,118073.9274,124345.5080,122312.3401,127546.2035,120604.7157,113221.3522,120814.0875,109146524.6378,109130573.5878,109138184.1182,109144767.9183,121948.9574,109153155.8449,
3600.000,-4305.4700,-2074.8164,5817.4616,3313.9165,2416.3743,-3741.1705,1473.6479,-3386.8288,5104.9305,-2985.7069,2489.0879,-5460.4944,1133.4567,-1287.3126,6199.3191,0.0000,-2187.6061,-2669.6860,-4688.3567,-1878.6840,3554.3681,2913.5218,5444.6167,3211.9115,-3713.6670,5151.7604,-6699.5823,1747.1905,4441.6752,-5327.1609,4335.4761,-2978.3182,1693.1262,4411.2770,5725.9709,-3539.4092,-859.0717,3605.8052,-6128.5942,-4311.1740,-4281.2968,1538.2278,6559.0039,5925.4857,2319.3734,-5478.0346,-3414.0788,4740.1753,-5430.9871,-2223.9451,1406.6123,5167.3116,1085.3531,4176.8928,-5398.8820,1160.9541,956.0054,5090.7634,-4973.9789,5853.2905,4498.8872,6237.8596,-5761.4847,6653.4575,-5964.5421,4563.2748,2328.8125,637.4114,4039.4546,-6788.0651,2985.3481,-2170.5369,-5337.8153,0.0000,-682.1792,4761.8954,4161.1568,-4832.4922,1620.3604,-5621.8176,5047.8182,-3945.1026,-6156.8588,163.8011,986.9233,5292.6278,3904.0973,-604.0771,2152.0787,221.0658,3026.1591,-4207.2838,-4955.8401,-6265.8776,-4203.5435,5786.1415,-4266.3375,0.0000,-4767.4595,1348.8083,-283739.9384,-278152.5155,-274982.1329,-277333.1814,-284277.9632,-279405.8381,-275184.5111,-279124.8551,-211675234.1554,-211647274.4965,-211672527.2701,-211674042.2774,-277664.7347,-211673112.4724,3269.4148,-4613.1828,-3681.2871,2459.0808,3382.0694,4096.4529,6035.5529,-2504.9962,1580.4340,-4086.4447,-3404.0415,-2507.2652,-5351.7934,-4204.7816,-1990.0106,0.0000,1761.4948,-5365.6935,5002.3227,6438.5907,-5685.7265,4281.4200,-1713.1817,-6056.2557,-5732.6156,-556.3882,490.0644,-5044.5843,-5119.6518,4404.8445,-2974.9878,2954.0497,6275.9625,-2182.1580,3658.0908,5747.2659,-4991.3454,3101.8662,-1621.7428,-247.0583,3616.9216,-4987.6604,-2214.1241,-1421.6594,-2627.4698,-2569.2279,4035.6055,1254.4815,2942.9994,4959.9326,-4444.2701,-1488.5476,-3965.0257,-1684.4819,-3004.7734,-5665.7810,-5067.2250,-617.9648,-4770.7809,1176.7057,-4302.2762,2558.9029,3520.6303,-779.5566,-1804.5719,4801.1322,938.4874,-5467.4763,-1818.5296,568.0347,3252.1582,-3493.9249,1454.2856,0.0000,-4933.3081,1471.5455,2852.4030,-1519.2247,-3797.4399,-1365.2347,2497.4084,-2765.9652,-1738.3351,-6144.1239,-4200.4950,-273.9806,2354.1437,-5184.7985,1019.5434,5236.7979,4030.9466,1361.1270,-881.5458,652.7824,2825.2368,-3370.9574,4099.4696,0.0000,403.9846,3903.3633,279334.5036,253882.7332,273439.5422,270769.1669,263966.7524,267765.6846,265843.7739,268993.2921,283263827.7759,283250845.4796,283292769.4677,283291647.6625,268458.1508,283282030.2468,-4179.4116,4681.6918,306.1749,-5469.8501,5487.3426,-3887.2932,-3072.4082,-5460.2564,-4222.9170,4670.0222,-5449.4900,3452.7336,-4253.3501,-5337.3530,2269.8629,0.0000,-6345.2221,-3319.0138,-779.9944,-1537.9835,1613.1896,-4605.3301,-3796.0002,-919.9550,-1173.3811,4553.0717,1561.0944,4413.3957,1146.1287,-626.1951,4482.4780,-5475.8029,-2422.8748,-4852.1131,-1251.5576,-1454.0925,4708.6454,-5063.6690,2602.0674,-5400.4763,4040.2920,-4572.0908,-404.1614,3250.6459,5922.0594,-3414.8222,4371.7759,-4713.7758,2961.4460,4171.9244,4958.6471,-4368.3513,5399.1313,-5268.1012,-3017.0819,-3837.4884,-4623.2922,-4663.3384,-110.5921,-2866.6244,2907.6563,-1057.2525,1441.6227,-1206.1789,-3031.3114,1425.2385,6450.9371,4206.7340,-5262.7103,1031.9601,5264.7853,-5481.0403,-3897.0062,0.0000,4769.9658,-4790.4068,4530.4177,4715.3841,-5513.4539,3589.7622,4061.2517,4754.2502,2594.9890,-3178.0080,-5356.7167,-4393.6732,-5189.1608,-4264.5478,6530.3959,-4505.6317,-4597.0490,5216.7923,4716.3791,2766.5270,4529.2368,-1249.3392,2973.2083,0.0000,-4954.1198,5503.1514,126043.4618,118967.4963,125204.5218,121405.3416,128498.1811,124793.5471,113689.5898,123649.0673,109203130.8671,109187740.4661,109200929.5038,109208545.5588,122813.1906,109212161.3203,
7200.000,2449.8038,5496.7318,-3158.5316,-6005.6666,-5862.1598,-1049.3454,-3981.5160,6171.8304,-4438.0932,5844.3899,1578.3393,4891.6878,1895.9924,4798.6465,-2956.5485,0.0000,2326.9278,4643.9160,1965.7174,90.9238,-141.8683,-6013.7482,-5536.6094,-215.8456,4786.5302,-2130.6527,4158.7026,2355.5531,-1098.0161,3344.4678,59.0186,-558.7774,-3872.5740,-4346.9415,-4902.4797,615.9198,4624.4791,-3080.7043,6561.2464,5385.4826,2737.5166,1729.0883,-5145.9146,-2961.2942,-6224.7223,2806.2256,-1145.7429,-6617.4779,4754.7177,-2256.7693,1359.9802,-647.3741,3609.8252,-5991.2175,6531.1810,1477.9401,3147.1323,-3731.3867,5550.6807,-5948.6128,-3441.8093,-5305.0266,4363.8027,-5289.8079,4735.8069,-5813.6811,-3741.3414,2360.1369,-740.3617,5663.3193,-6258.1266,5847.1463,1096.2123,0.0000,3986.3565,-3471.5183,-5605.3949,5749.2177,2237.2809,4106.6054,-6305.7277,6681.1613,4791.0475,-2574.7142,3546.4735,-2294.0375,-4355.2775,4149.2798,-4280.0266,-4152.1522,-6259.3091,4122.9470,6661.6599,6237.4937,589.7197,-3882.5027,-1083.5429,0.0000,2090.5646,-5255.3592,-346460.6844,-333976.8043,-331842.6589,-332901.5122,-342355.0065,-334405.4900,-333732.0463,-334300.1564,-277819863.2263,-277786469.1993,-277823740.4728,-277823745.5334,-335967.9457,-277817758.1129,-6290.8072,2323.7776,4893.4974,811.5184,-1213.4331,-5118.0003,-3140.0266,-268.6956,3108.3204,1064.3829,5156.2385,-1375.7623,6496.6111,1546.3792,3367.0574,0.0000,-5604.3438,4884.6642,-4795.9348,-6218.6681,5353.7409,-2432.6263,3995.6869,5639.0998,2863.0914,3749.9312,-2395.7076,4918.2043,5354.2094,-3377.1933,2368.2086,-5476.5425,-5623.1539,5195.7823,-840.8950,-4820.6091,4129.1981,-6221.3801,-102.4409,-3306.7730,-6268.3512,6303.4174,-337.1414,4101.4683,2534.5198,-151.1382,-4110.4464,1378.7321,-4671.2231,-4836.0334,6542.8782,-842.7181,4431.2549,3365.3940,1551.9054,6742.5709,4785.2992,4441.0848,2016.5818,1375.0282,5737.0986,880.6344,-4482.9589,2520.4481,-1816.9000,-2206.9393,-5085.9966,6367.3551,4989.5866,-2092.2321,-1679.2041,1285.8362,-4028.6418,0.0000,1958.2708,2759.4696,1645.3665,-2231.7816,5444.3920,-3003.2840,-2821.5152,842.5248,-1787.0180,6023.5201,3798.8176,3601.5069,2095.2989,1352.7803,2714.1374,-3715.5625,-1417.1152,-5052.5158,-1433.3392,-2381.3053,-5782.3217,4441.8962,-3871.4788,0.0000,-4111.4071,-2175.3653,199140.2051,177022.9553,194260.5019,188273.3226,185068.6378,193223.5517,186823.2849,189794.6606,218772589.2705,218767066.9229,218802002.6442,218794551.7532,190057.5005,218789774.6688,1011.5533,-3467.2268,-3690.9757,3178.7020,-3423.2308,4297.3814,4710.1167,3047.0504,4111.5109,-3501.9894,4273.1964,-4725.8109,1424.8958,4716.4980,-5251.6966,0.0000,3352.0742,-1220.5770,4541.9998,-2949.8218,-4353.7373,2419.3321,-584.0279,3987.2822,4100.3111,-5398.1919,-4960.4016,-4287.1506,-4176.6592,5042.2021,-6504.1817,4138.5302,-1230.7101,1345.2536,4781.6512,4890.7762,-3084.9365,250.8358,1973.1220,2787.7200,-1017.6976,2310.5546,-4639.2731,-4713.6628,-1511.8464,6337.1266,-5384.1620,707.9203,1585.4558,-4312.4793,-1335.2114,6828.5160,-3679.8747,891.6998,-1486.1419,693.2996,3877.4145,3778.2945,3545.4033,-2565.4527,1568.2526,4188.4982,2912.0976,-3468.2539,4706.0179,2685.5723,-2866.1440,-1405.3503,4660.3893,3309.9062,-2314.3620,3317.0048,5310.6344,0.0000,-5290.7497,5287.0176,-3460.7131,-3160.6183,3559.6991,-4537.1264,707.0585,-760.7418,-4649.0569,-2235.2893,4489.4378,5384.2818,4918.7462,5123.5503,-4776.1182,4074.6429,2288.1012,-2091.1314,-1117.3028,1673.5158,-3537.1122,-3409.0787,-5271.7562,0.0000,5099.1336,-3892.2737,127036.5313,119923.3582,125413.1176,123789.5520,129056.0726,124036.6076,114765.2616,122985.7282,109260290.6030,109245004.2914,109265253.9290,109273810.1994,123667.8767,109271135.4705,
