sl_100_86400_20300811 Coordinates.csv
2030/08/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:30 2024,
Start: 2030/08/11 07:47:00.00, Stop: 2030/08/12 07:47:00.00,
TIME_UNITS,STARLINK-1657 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-5467 - X-Coordinate,STARLINK-1585 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-11134 [DTC] - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-31556 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-6272 - X-Coordinate,STARLINK-2329 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-11253 [DTC] - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-3747 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-5726 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-3549 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-5783 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-5560 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-2112 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-31007 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-30280 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-31199 - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-30086 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-4635 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-2558 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-5265 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-31798 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-5338 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-5509 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-5467 - Y-Coordinate,STARLINK-1585 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-11134 [DTC] - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-31556 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-2329 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-11253 [DTC] - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-5726 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-3549 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-5783 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-5560 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-31007 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-30280 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-31199 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-30086 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-4635 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-2558 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-5265 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-31798 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-5338 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-5467 - Z-Coordinate,STARLINK-1585 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-11134 [DTC] - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-31556 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-2329 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-11253 [DTC] - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-5726 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-3549 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-5783 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-5560 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-31007 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-30280 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-31199 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-30086 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-4635 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-2558 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-5265 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-31798 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-5338 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3993.3551,5437.6171,0.0000,-6161.6238,120.7541,-3770.1441,4827.5464,-1170.3491,-4677.6867,-5583.9492,6140.3996,-1433.1557,-4891.4534,2390.0178,3451.6438,4378.5609,-1090.5000,2067.1145,-4161.6658,-4365.9198,-3038.3700,4846.7268,-4417.3292,6587.3463,-397.4590,-4759.1341,-1546.2266,-2975.0507,-4497.9635,-2339.4502,-2905.0066,-3421.7617,252.3841,-5914.6887,632.5683,-4950.5423,4950.1239,-3773.0118,-1384.9120,5850.8372,-3247.0089,-2189.3707,-6261.4190,4100.7245,2202.6299,-4377.1413,-1138.1348,6517.3177,-3961.4626,3582.8191,3038.8172,1920.9326,-1144.6608,1590.3692,3814.2594,2643.6443,-6185.1108,1503.9880,3166.6653,6338.4693,-1329.2231,-3548.4022,-2518.6750,-739.3995,-3476.9205,-1362.1694,-1587.5538,3924.5934,-3075.7679,-2789.8559,-5068.3463,4404.2350,6243.9182,-6165.9212,644.2090,3544.7584,-2487.2478,-1029.7657,-3846.3750,5975.1376,6603.1164,714.4082,-5396.2231,-4883.6103,3193.7213,3852.1497,-3721.1313,4477.1847,4129.5871,-5434.8531,-3661.2654,-1557.3621,-1579.3073,3261.0066,1387.8998,-5795.2459,-228.4826,-6496.8455,2597.1700,-5031.5364,273998.8384,301888.9120,279035.6279,281308.0554,289602.0220,288064.7764,286394.0717,283916.4213,-255265770.9771,-255232885.1932,-255230339.9071,-255241434.3512,284603.2078,-255246563.7316,-5237.9372,-903.2621,0.0000,-2879.7400,-6823.0631,4522.8528,-2528.9523,-5124.1587,4156.8572,-3769.0192,2832.5607,-4802.7180,-804.8474,-3568.7978,5223.6161,5015.7594,6769.1587,-3584.7109,4325.2478,-4333.4318,-4248.6596,3221.0932,-1634.6711,890.1943,6282.0247,-3348.1956,-5730.7541,4305.9781,3288.1382,-5716.5875,6195.0299,4786.6489,-6639.8746,2736.5334,5042.7028,4278.5335,3816.2701,-4136.7833,5018.5302,-3606.3223,5634.9079,-4565.7924,2641.7329,-4804.9821,1239.1014,2616.2686,5666.6549,-1545.2207,-3643.7843,4866.1304,-3991.4105,-4984.2225,5892.6913,4960.1311,-5408.0810,-3237.7139,15.8870,6566.1873,5091.2788,1833.0368,6460.2529,-5362.4992,-3954.2741,6191.0815,-4176.5060,5092.6503,-6627.0146,-1316.4346,3802.2891,5775.7576,12.5711,2065.4858,1986.4534,511.1104,5464.4730,-2087.4430,4701.8519,4625.1914,-2337.3645,2969.9065,-1897.6658,4025.0871,-385.4634,-4345.3432,3880.5713,-5128.7048,-5017.3358,-4363.4858,-4572.0829,1231.6061,-5753.3834,-4249.9220,5061.4734,-4828.3075,5667.5572,-2035.8026,4389.7768,-1220.4979,4957.5967,-4738.9732,-215481.1919,-192517.9823,-199274.7348,-203525.3125,-206024.0851,-203208.2456,-196741.0687,-201695.1717,235055769.1819,235066920.1958,235059797.2027,235070693.6694,-200077.1693,235062182.1276,-1909.9272,4127.9735,0.0000,1423.2873,-941.1210,3641.5117,-4269.0115,4477.0787,-2575.6754,370.1510,-1520.2137,4583.9350,4569.1780,5288.2895,-2737.5779,-1567.0216,942.7391,-5430.9113,3390.6471,3184.6518,-4539.7153,3764.3876,-4746.1439,40.3543,-2884.0009,-3750.3703,3492.5992,-4230.7444,-4070.8795,3254.3217,1179.9220,3175.4260,1953.9390,2304.0904,4704.4080,-2229.6233,-2665.7217,4088.1762,-4544.4094,676.4419,-2356.3218,-4710.8640,-580.7396,2598.3370,6485.3763,-4549.7139,3745.3293,-1667.2860,-4209.5751,-3381.1845,4613.1239,4381.7678,3349.0479,-4584.0968,1804.5971,-5481.6117,2889.9675,-1536.2779,3399.6663,-2085.7077,2047.6441,-2293.5875,-5001.7919,-2782.9042,-4239.7360,-4318.6279,1121.8842,5530.7085,-4884.9524,-2586.1564,-4612.8934,-4922.3657,1832.3500,-3026.1807,-3995.0924,5418.5357,4353.3008,-5091.2536,-5307.8096,1295.8273,-794.4968,-5221.6791,3879.9258,2184.0660,4729.6600,-2667.9721,2964.3090,-2895.2748,-2896.2903,4150.6348,512.6533,4952.8609,4446.0165,-3631.5587,-3475.3042,3204.1785,4971.5464,1821.0290,4008.3183,446.6196,-116755.3595,-120916.9017,-116725.5734,-119135.1112,-113659.0816,-120175.1251,-127947.1915,-118775.7654,138055633.6759,138020054.8014,138070380.9909,138043721.0436,-119192.8049,138052925.0938,
3600.000,4201.6507,-2058.0666,0.0000,4058.7719,1847.5248,2000.1358,-3773.1973,4735.0402,212.6995,5189.2376,-4015.5205,5407.5936,4534.5184,2258.2565,-5036.5634,-4353.6967,-1210.9406,1511.4971,118.3883,5046.7090,6098.5616,-344.2904,6544.7048,-4355.1605,-2021.0957,6773.9164,3546.8278,1135.3733,286.6118,4631.7434,703.6141,-1576.3083,1963.9601,4811.3024,-4369.6614,1525.6333,-6064.3402,6343.5466,-2679.1595,-4022.5341,1836.3807,5551.3675,4122.0465,80.3310,-3419.8834,-59.4603,-2391.0190,-5589.1147,5325.5505,-4932.9172,1811.6967,2277.0206,-2218.5033,-4958.3871,-435.6594,150.2873,3046.3655,814.1931,-5040.1284,-6706.6149,-1324.2159,5542.0341,5828.1270,-1175.8689,4198.0766,-2194.9389,3629.7654,-2472.6776,6095.4757,1365.7735,3995.5115,-3913.9162,-4802.7141,3041.6652,-3151.0175,-1581.0537,923.1612,-3048.5654,1908.6642,-5193.7548,-4278.2500,-5557.2994,6132.0334,5781.3676,-6004.1193,-2072.4690,4064.1615,-609.6853,295.0798,5315.9765,4403.5922,5342.4043,-2556.6038,-996.4590,-4558.7569,6370.9787,-4868.7629,6408.4428,-5026.3504,5732.1099,320328.6703,341337.6934,320651.7215,323689.8251,331349.9762,326267.5516,328073.5134,326105.3094,-307439715.3715,-307411680.3060,-307402440.4463,-307423520.3936,325777.4324,-307421421.4064,1690.6152,3632.2549,0.0000,1177.0960,4725.7216,-6622.1424,5609.4837,2890.7718,-4942.0201,937.2318,-4227.2246,2454.8278,-3981.3734,4740.6861,-4182.1255,-1545.5824,-6259.2929,5941.7282,-5056.7204,531.5602,2427.2326,-1581.8071,-1300.5679,1922.5750,-6580.8338,1323.9529,2135.7217,-6617.1242,-4144.5777,5226.3126,-6467.3741,-3718.5566,6411.6763,-4761.6565,-4476.0449,-4261.7431,-2158.5934,2553.0307,-3381.3947,4357.0599,-6352.0786,2354.2964,-3798.3090,5019.2211,3024.3450,-4409.1396,-3369.3707,2973.6277,-782.8208,-1135.0793,4083.7558,4945.6344,-3496.7232,-2682.6456,4557.4954,6103.3902,-2825.6484,-3475.8491,-4624.8172,433.4002,-4406.7632,3589.3900,3272.4145,-6445.0416,-156.4362,-6312.6758,4196.1006,5168.2380,-3254.4863,-6537.0623,-4291.8579,2306.4678,1762.9007,-2918.4639,-6000.6791,5932.5834,-6807.4312,-3461.8420,-1725.2514,768.1182,3753.5929,-1463.8574,-2338.8468,2990.6739,-3211.3449,6567.9069,5184.1354,4199.7516,4964.9077,-4291.1653,3520.7018,3948.0239,-4861.5731,6788.8479,-2170.9678,2063.1060,-1983.7384,-1274.0521,-1404.8054,2373.1960,-140755.1801,-111565.8679,-120532.9485,-122549.7588,-128888.9120,-124352.4864,-120057.6216,-121276.0934,160915395.2695,160927624.7880,160927000.2286,160930293.2466,-123005.6452,160922523.0734,5136.0140,-5489.1647,0.0000,-5517.8516,4645.4075,-370.8254,1470.3164,-4125.9844,4604.7888,4198.9599,-3760.6876,-3315.6172,-3027.0852,-4357.2213,-1955.1324,5032.1081,2686.8629,2986.3439,-4695.7824,-4725.8905,2174.8460,-6750.1492,352.3311,-4644.6118,-728.1419,494.6489,-5514.4920,-415.6074,5495.2087,14.7215,2419.3190,-5338.9522,1731.5160,1403.3050,-2991.1754,5210.8712,-2177.8697,-1172.5020,5382.0436,3530.7250,-2037.4888,3371.9361,-3890.0347,-4641.0976,-5270.2974,5205.3033,-5521.6027,-2753.8521,4192.8006,4711.7992,-5158.3906,-4267.5517,-5497.1171,4032.3636,-5116.8822,3185.7537,-5430.0278,5899.1356,879.0293,-1649.3398,-5159.2303,-1733.2140,1498.6784,-1921.9790,5450.6901,1305.8904,-4120.3891,-3877.7271,-187.8889,-1802.6039,3531.2136,5203.3743,-4495.8366,5431.9046,-523.1142,-2953.0092,-393.5001,5191.6594,6454.2720,-4326.9353,3918.8391,3292.4190,1142.3658,2260.9938,-1173.1663,-910.0818,2117.5728,5414.2346,4634.8799,-1286.4083,3860.6442,-999.1053,-4222.0661,113.2803,4527.7886,1795.1540,-4067.3115,2078.8102,-4502.8072,3071.3759,-116228.5110,-120475.5037,-116102.7907,-119873.3709,-112868.4964,-116259.6757,-127494.6071,-118669.0214,138023205.4565,137985359.4963,138032919.3121,138007031.1756,-118414.0538,138017556.9323,
7200.000,-3913.4606,-1206.1812,0.0000,-1246.9045,-4302.5197,468.3784,1617.9020,-6796.9491,4374.5597,-2549.9859,-6.9068,-6770.4998,-2379.7762,-5051.1292,4407.8882,3613.7486,3731.4610,-3451.6882,3836.2299,-5006.2055,-6738.6372,-2684.8940,-3962.4116,-554.6908,3813.3427,-6114.3714,-5410.9760,1574.2422,3688.6794,-5393.6554,2309.9836,5953.1015,-3893.9121,-1591.4590,6256.8575,2888.2607,4050.8958,-6480.2937,6048.5661,-24.9242,914.2534,-6911.5645,523.5730,-4401.6544,4612.3525,3697.4893,5765.1138,1966.7422,-5176.6320,5552.6797,-5494.5525,-5423.6175,5593.1888,6844.1825,-3913.7138,-1946.4456,722.7611,-329.6286,4799.3764,4519.1580,4576.6425,-5164.3595,-5976.8718,3054.5553,-4618.4136,4303.8162,-5246.7221,1078.4115,-4639.6675,1152.8084,-2060.0073,3291.8511,1872.5837,620.2539,3976.9165,-320.9024,988.6727,6101.9247,-1139.7033,2691.7109,371.1670,6217.3947,-2192.3509,-4462.2751,5985.8378,-658.6462,-2871.8484,-3803.8026,-4622.0875,-3477.6644,-4010.4873,-5341.2296,5584.3278,-1659.9013,6292.1004,-3865.0790,6551.1940,-3497.6277,6272.1676,-4884.7541,346632.3931,359326.6042,342017.7878,348037.3796,352527.4526,342869.0272,349412.7366,346418.9185,-338628295.5417,-338604498.7912,-338592609.0525,-338618359.2593,346482.9113,-338611090.7239,2989.7844,-5961.2667,0.0000,2462.9717,-942.9668,6157.3141,-6345.8587,-486.0058,4322.8735,3492.0698,1627.6162,270.8361,6214.4568,-4581.5111,524.4485,-3185.2831,3502.1561,-5642.5417,4919.6883,3394.7678,-237.1251,-2938.0841,3146.2313,-4800.3429,4280.5832,1068.1277,1713.0254,4568.2356,4756.3191,-2983.6295,4667.1987,1823.3658,-3709.7162,5225.6326,2931.5399,3910.3657,-1336.3678,-285.3113,1798.7696,-4166.2619,4534.9413,-80.7704,4103.2389,-4082.2756,-5107.9537,5368.8658,895.1594,-3847.6997,4321.2814,-2699.0987,-3608.2048,-4032.9044,737.9197,374.4075,-2848.7550,-6500.0050,5540.6318,-2136.5826,1812.0825,-2926.8963,1376.7374,245.9005,-1384.2751,3229.9163,4076.4194,4537.1901,-296.4824,-6828.7737,393.8255,4586.8440,6532.2893,-5651.5297,-5413.1795,5387.8337,3011.3910,-6564.3614,5613.8718,2419.2355,5630.6277,-4825.8055,-5157.8414,-1050.5965,3741.4547,298.2064,1400.3797,-5681.1032,-2154.7170,-3730.3538,-4141.8545,5540.3927,1014.0923,-1254.7813,3853.0360,-5680.6729,-1611.7029,-415.2962,-529.2765,3775.9455,-2016.9482,1381.1190,-56305.8448,-23184.7585,-34091.7402,-34603.2802,-43565.9115,-36905.2449,-35151.0545,-39831.9973,75791510.4936,75802692.4376,75810939.7376,75801193.3758,-38020.2026,75798842.8024,-4775.1686,3235.4605,0.0000,6366.9007,-5300.7742,-3145.2019,2226.9149,1141.6596,-2823.5626,-5182.0846,6724.6689,-570.6044,-1128.2509,131.1003,5182.9748,-4856.8554,-4665.4364,1664.3660,2934.8342,3376.0958,1534.7386,5667.7407,4355.2737,4555.0095,3869.8168,3050.9896,3902.0275,4669.1927,-3371.0803,-3286.1604,-4597.7942,2441.9639,-4371.7211,-4244.5578,-559.6166,-4914.9804,5276.5515,-2465.2882,-2812.8743,-5514.4670,5131.2518,80.6953,5412.9271,3256.8617,1082.3270,-2045.7462,3662.1218,5369.2951,-1083.1260,-3134.3339,1814.3446,1453.4255,3927.5442,-1063.0504,4854.7715,1185.6645,3923.6876,-6564.8866,-4616.9747,4335.3010,4980.8791,4445.4890,3043.8859,5168.6477,-3088.7170,2690.3535,4473.6439,-225.5624,5090.4969,5034.1882,52.5513,-2254.9772,3668.2624,-4246.0915,4606.8684,-1795.8507,-3856.7984,-2289.3632,-3929.9822,3952.9362,-4596.2122,2032.7403,-5063.7670,-5251.4837,-3159.6782,3931.9902,-5917.0933,-4368.4400,-2797.1999,-2339.5970,-5449.9853,-3879.1164,1382.5628,3463.4506,-1980.1451,-5742.9898,-976.3215,-4539.7925,2005.6518,-4717.1159,-115710.5527,-120003.8610,-116087.0437,-117162.2679,-112439.4913,-117648.3560,-126417.4391,-117743.7169,137990379.6283,137951087.2521,137994867.2481,137972819.2448,-117622.9255,137982156.9728,
