sl_100_86400_20300415 Coordinates.csv
2030/04/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:49 2024,
Start: 2030/04/15 07:47:00.00, Stop: 2030/04/16 07:47:00.00,
TIME_UNITS,STARLINK-3856 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-31369 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-30370 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-31766 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-31392 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-4477 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-5841 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-5660 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-30495 - X-Coordinate,STARLINK-3591 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-5622 - X-Coordinate,STARLINK-30962 - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-30101 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-4579 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-30514 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-30591 - X-Coordinate,STARLINK-4261 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-1271 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-30997 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-5518 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-3911 - X-Coordinate,STARLINK-2317 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-31369 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-30370 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-31766 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-31392 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-4477 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-5841 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-5660 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-30495 - Y-Coordinate,STARLINK-3591 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-5622 - Y-Coordinate,STARLINK-30962 - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-30101 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-4579 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-30514 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-30591 - Y-Coordinate,STARLINK-4261 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-1271 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-30997 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-5518 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-3911 - Y-Coordinate,STARLINK-2317 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-31369 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-30370 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-31766 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-31392 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-4477 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-5841 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-5660 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-30495 - Z-Coordinate,STARLINK-3591 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-5622 - Z-Coordinate,STARLINK-30962 - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-30101 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-4579 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-30514 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-30591 - Z-Coordinate,STARLINK-4261 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-1271 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-30997 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-5518 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-3911 - Z-Coordinate,STARLINK-2317 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5752.1123,-5450.6179,1211.5595,237.6648,5411.8711,-2116.4451,-3250.6303,-3759.2960,-5720.7346,-2373.0637,2597.4657,2624.2786,6297.2531,4632.9274,-6003.1616,-1042.7980,5105.0437,-6604.7588,391.1409,556.7262,5572.4395,-1489.8068,2330.0973,-5593.6368,-1361.4985,-3775.8846,2662.3727,-4202.8119,992.2007,3917.8658,3095.5098,-6522.6955,-625.7454,6802.4522,-2187.7508,4866.5095,-1529.2879,6036.1560,2930.7909,155.7172,-1496.3176,2509.8306,2645.7358,-4982.2576,4008.4113,3991.0387,-4495.9511,4120.9252,0.0000,-2380.1189,1675.1019,4823.0749,4257.7553,-6419.9583,4256.3816,1165.5379,-3673.1055,-3063.0905,-1990.2541,-97.1400,-369.4606,2136.0276,-5187.1241,-5811.6248,384.3725,5109.9261,5976.9338,5687.0532,-21.8858,261.9945,893.8162,-2921.3468,-4902.0454,-646.8671,-5915.0010,-4002.3413,-1008.2416,0.0000,-2319.9206,4875.1982,0.0000,2179.5779,5828.4863,-708.8934,4636.7851,-6262.1195,-4079.8624,3708.4771,-6922.9310,-1378.3480,-5173.6646,-5246.1822,-4649.2866,6091.7158,-4932.5384,-2159.3619,918.6504,2232.5070,0.0000,-2075.3206,327284.9807,326706.6201,337198.8295,332848.0989,327297.5678,330186.0879,336948.8649,335097.2515,-104929539.8936,-104919929.6047,-104940290.1131,-104928678.7585,334699.2232,-104930817.1075,-2255.9415,838.1587,6267.3166,-6657.2044,-72.7662,4215.8447,-1407.3993,4504.5449,-598.6786,6202.7727,4990.1378,4263.6240,-346.6167,-3792.5237,478.8505,-6251.4151,-827.2248,-1795.5534,6734.0014,5382.2144,-1298.4543,-2288.8909,6218.3971,2729.0800,5497.8306,3516.3760,-4934.9904,-3657.7934,-5915.6074,1223.0922,-2696.5440,274.3853,4405.0227,-1153.8121,5284.7077,-1400.2201,4132.0055,3132.0576,6070.1497,-6894.4781,4205.4224,6292.6022,-6382.7895,-3045.3663,3495.8819,-618.2472,-2885.9698,-452.5999,0.0000,-4579.0793,4894.9854,4674.9307,5310.8042,1548.2012,3454.6348,-4058.3016,-5610.6232,4080.3210,5951.0919,6850.3564,-6035.2954,-2873.4589,-3619.2061,-3217.3194,-6475.7021,4454.3356,-1708.5479,1890.8176,4698.2948,5919.6429,6829.5905,2942.9251,4526.5040,6511.1761,-1067.3945,4473.3045,-6771.7000,0.0000,6500.7130,1447.1341,0.0000,6362.4265,655.4933,-5272.8146,3393.3558,-2079.9945,-526.9850,2621.7765,-172.5798,-4844.5611,3775.6030,3616.6833,-669.7627,1083.1686,-1245.1051,-1132.3938,6340.3821,4434.9393,0.0000,-3817.2180,-157780.3397,-168775.2437,-154969.9960,-155395.2393,-161956.8014,-161767.8810,-163010.4854,-159083.8407,338409693.1922,338349577.9127,338374596.0201,338379027.3969,-160051.6488,338389366.0135,3068.3616,4227.6499,2666.4516,-1868.6609,-3950.7834,5040.1349,6042.6116,-3406.4141,3773.8750,1975.3489,4017.2199,4614.4566,-2374.0340,3391.8219,3314.2499,2493.9282,4583.1717,-850.1296,1501.3176,4363.6676,3882.9093,-6346.8940,-1492.4453,-2956.3214,3912.5759,-4633.4567,3954.2341,-4269.2528,3268.4405,5436.3060,5473.5203,2172.3880,-5289.5156,346.1845,-3818.3675,4588.8991,5314.0017,-1225.6088,969.4832,245.6651,5281.1844,-453.1387,-409.3443,-3720.2003,4418.9238,-5339.1240,-4384.8942,5492.8549,0.0000,-4513.0972,4562.1672,-1622.0473,1103.5202,1955.0466,4062.5954,-5483.1860,-944.5570,-4510.4590,-2903.4960,773.0839,3118.5813,5903.3078,-2576.7732,1619.9164,-1417.2818,1321.9957,-3057.9518,3407.5332,-4884.3063,-3533.7930,508.1240,-5502.2546,-1839.6177,2059.2777,-3410.9340,3340.0321,-1118.9179,0.0000,-697.1367,-4728.0795,0.0000,532.9249,-3549.0879,-4299.9170,3888.4894,1419.6592,-5410.8078,-5003.3738,141.8053,-4687.1403,-2721.2429,2572.7335,-5073.6949,3067.7842,-4511.9837,-6516.1131,-2412.1264,4720.3178,0.0000,-5116.8952,2459.1010,-220.5891,5710.3794,3746.6338,8941.5774,1929.2255,-5389.9762,1852.2415,82705778.7178,82714106.3845,82720767.0537,82698805.0075,3331.7557,82704180.2484,
3600.000,-2137.4855,5553.9274,-3532.7595,1336.1684,-1686.9735,-2309.6511,1720.2603,2311.2503,6476.9752,-889.1821,-4843.5014,-6081.1008,-3190.2999,-638.1128,6362.1649,3192.2975,-3355.0858,5106.5991,-2581.4441,-1935.2958,-6022.8040,307.4794,-4310.9327,4568.8352,-1463.8410,3053.6357,-1182.3775,2559.5222,1806.0531,-5255.1516,-204.4122,3731.9937,-2598.7198,-4776.9249,-1842.2131,-1091.2545,-1310.4638,-6395.0735,-3855.5468,1636.6928,1439.4797,-3738.8266,96.9099,6845.7337,-5456.7460,-2272.1342,5292.0534,-3119.8163,0.0000,5226.2959,-5110.3715,-6007.3559,-4916.1064,3591.7441,-4008.2693,3105.3277,4563.0944,-1353.1826,-1684.6279,-2208.4271,2402.8996,-5978.1588,4210.2644,5211.3235,2661.2080,-5551.4833,-5523.0184,-3801.4301,-3307.9149,-2203.1470,-2420.7312,-497.0161,3077.9834,-1088.1048,3575.8104,-133.9651,3141.1973,0.0000,-412.9901,-5496.8127,0.0000,-3552.8764,-3860.2366,3869.2809,-5685.3356,6089.4899,3783.1595,-6635.3506,5716.7837,5193.8784,3947.8031,3757.0940,6313.9383,-6773.3949,2961.9788,5242.6827,-2684.3679,-4484.6626,0.0000,5251.5591,359293.0137,358212.6603,367801.1146,364808.9857,356285.7039,361950.7773,365512.2966,363628.6151,-188996697.9087,-188975560.6679,-189001082.5154,-188989585.6095,363888.3347,-188996883.5910,3646.2287,-3907.0862,-5870.3894,6307.8028,3900.7698,-4068.6594,-2673.4395,-6226.8444,-2291.3949,-5232.3179,-4937.2518,-1839.9985,3758.8136,5013.0781,-2373.8164,2759.3342,4586.5495,-553.4554,-6011.6967,-1452.7026,3399.1874,6456.3562,-2906.0518,-5100.1413,-6695.6681,-6138.8714,6759.2113,218.2649,6573.5415,2946.1956,5913.9983,-2480.5872,-5916.7734,2581.0619,-3685.0800,4284.3508,-6294.0654,-774.3959,-2892.3228,5203.0926,-6702.1097,-3959.1611,5855.8224,910.5967,410.3807,5428.4743,-1270.4997,4647.9271,0.0000,4398.9027,-2460.7153,-2661.1393,-3587.3637,-3806.5101,1211.8788,4391.6738,3299.5594,-5588.9475,-4781.6430,-5850.2747,6165.9214,3095.5700,-305.8589,-480.8711,3217.6915,-2784.9812,4150.6189,1682.4043,-5826.2846,-6491.4944,-4763.0016,-5602.0650,-5902.1265,-6293.9784,-2155.5687,-4135.3636,4654.9764,0.0000,-5766.6706,2406.9045,0.0000,-3268.2744,3277.0176,1804.4883,-3865.5849,-906.1493,-4221.6230,-278.7782,-2090.9539,3399.9019,-5672.4388,-5622.7787,-2118.9351,517.6498,-3304.5516,-1667.2230,-5879.5372,-339.7498,0.0000,-479.2806,-72790.3054,-79320.5892,-67034.9547,-68928.0981,-73521.8546,-71330.2381,-74313.4988,-72007.7948,299683969.1374,299626789.4055,299643994.6101,299658213.2089,-71117.3228,299664070.3538,-5463.0783,-1497.3210,970.0222,-2511.6861,5166.9517,-5093.4430,-6256.6835,-1373.8207,-449.1377,-4463.0667,-18.7142,-2470.3822,4581.0371,-4682.3638,1077.8395,-5355.3227,-3947.6816,4590.1787,2221.4423,-6530.8111,167.4011,2412.8893,4380.6326,-751.9815,-704.2165,1020.4331,255.2736,6516.8970,485.5181,-3202.7656,-3455.6385,-5230.5534,2430.8924,-4279.7938,5491.9731,-5222.3038,-2536.6453,-2503.1389,-4819.1710,-4235.0500,-957.3798,-4059.4685,3679.0260,448.8482,-4241.9826,3174.8716,4245.4748,-4020.7753,0.0000,522.2796,-3941.8473,-2141.6756,3233.3457,-4486.2005,-5398.4641,4340.2865,-3765.9299,3632.2750,4688.8826,2897.0003,1585.8973,-1585.4409,5357.6924,-4408.5563,5151.3016,3011.8270,-492.0443,-5511.0259,990.3463,-758.6341,-4384.9214,3965.3895,-1896.4851,2500.1134,5491.5871,-5494.9476,4062.0694,0.0000,3824.9745,3480.4625,0.0000,-4718.7330,4606.6016,5329.3047,942.1874,2761.7555,3735.0349,1216.2486,3296.7877,2949.8203,-806.0041,1230.9013,1841.2357,1248.6623,5136.1672,4241.8606,-2251.3635,-5182.5773,0.0000,4138.7760,797.8748,-1407.7009,4247.8805,455.9567,7559.3310,3793.9882,-7279.5204,3360.6755,82778823.0830,82781754.6387,82788454.5233,82764966.3942,1849.2348,82774198.7449,
7200.000,-2008.4608,-3927.2166,4726.0443,-3050.1477,-1851.4314,5562.1311,-1410.6780,896.8885,-4504.2852,4464.6422,4956.4325,6579.4496,-1007.0732,-3342.5861,-3547.9732,-5179.2599,1267.9234,-2072.6187,4343.1482,4359.3539,3777.0563,2009.3562,5322.4913,-1491.6495,3517.1699,-1329.9825,-990.6985,-1831.8500,-3894.6276,4531.3664,-1796.7504,100.8034,4051.3798,770.3188,5631.3487,-2139.4603,2902.0099,4513.9845,4193.1479,-3902.1280,-925.2029,4104.3863,-3534.1373,-6021.9490,5720.3668,87.8845,-5020.9844,1878.1757,0.0000,-5278.6273,6859.7688,5150.8292,4168.1530,339.7767,3346.5605,-5581.2477,-3831.4271,4493.5234,5241.0980,4376.1453,-3618.9747,5770.7518,-2595.2343,-3176.3248,-5307.7653,4175.1413,2877.6593,1603.8135,4348.8845,3319.3699,4155.3283,2666.7672,281.4743,3085.0268,-937.8863,4458.7190,-5105.4958,0.0000,3743.5171,4875.0139,0.0000,4273.9535,1247.9928,-6214.0283,4035.5670,-2686.0253,-2528.9768,5431.6756,-2536.3440,-6709.6619,-1177.1568,-372.9592,-5427.3075,4418.0428,-925.0613,-6510.6317,3741.2141,5826.2955,0.0000,-5790.5102,371218.3370,365909.8615,374968.5983,372305.7303,362342.1223,372243.8801,371077.6275,370235.2192,-260164580.6400,-260133050.5156,-260160954.5362,-260156003.5579,369874.5470,-260164017.8099,-4976.5195,5333.9970,3071.8462,-3228.8396,-6238.3412,3627.9607,6042.8445,4457.4802,4115.7275,3198.0750,2681.5211,-840.5625,-6048.4437,-5302.8600,3469.5377,1583.7786,-6748.5043,3814.6241,2864.1140,-2214.1686,-4065.0479,-5872.9390,-1708.5160,5441.0150,5117.4699,6005.9232,-5252.3469,3963.1767,-4046.2790,-4884.4478,-6527.2008,4942.1206,5241.0678,-4125.9270,1904.4995,-6161.5144,5987.7925,-2434.0513,-2014.0334,-1521.0449,5579.1730,-907.4951,-3683.6853,1440.6043,-3627.2161,-6392.9021,4530.3571,-6628.4607,0.0000,-2115.1940,-35.3391,-808.9377,-325.1604,5565.1925,-5290.1305,-4052.6415,1525.9810,5112.1506,2815.8829,2537.8365,-2710.5714,-559.0443,4730.9090,4560.4697,1661.3993,-784.1154,-5076.5260,-5357.6498,3645.1853,3993.4086,791.4828,6345.2580,5299.0008,3015.1264,5481.1507,3477.7979,-1092.9970,0.0000,3520.2995,-4937.6916,0.0000,-1909.7466,-6294.4384,1381.5495,2078.6752,4151.0807,6244.0031,-1800.9536,4389.2538,-1290.6497,5667.6523,5422.0911,3442.8040,-2290.9031,6502.3421,2389.5929,2232.9426,-3013.1202,0.0000,3332.6965,20619.4490,15520.6715,25167.6933,19698.2833,19290.1625,24785.3735,18512.6924,22957.3352,240505204.6239,240454386.6368,240463452.8438,240487459.1419,22230.6670,240486151.2609,4333.5542,-2121.0372,-4020.8684,5290.6101,-1591.7090,1907.0029,3260.2416,5022.0973,-3194.9002,4219.7931,-4018.5424,-1572.4963,-2796.0156,2840.7618,-4767.5231,4126.0467,820.6610,-5361.7527,-4555.8049,4942.7145,-4139.6414,3009.0020,-3884.7621,3941.7547,-2989.6647,3185.4032,-4317.8380,-5496.0735,-3902.1269,-1464.6273,-1044.8757,4781.1144,1946.7389,5479.1075,-3454.8595,2051.6735,-1872.7890,4620.1422,4964.7676,5476.0908,-4002.2717,5322.1926,-4678.0210,3083.6003,1412.9210,1962.8598,-1416.6995,-124.9890,0.0000,3815.2122,772.6248,4523.5668,-5489.1560,4038.0053,2722.3464,-508.6658,5360.9031,34.5087,-3523.0079,-4690.9480,-5094.0800,-3776.9841,-4188.4577,3976.8893,-3630.6396,-5451.3709,3721.4697,4031.7630,3689.4020,4526.6764,5451.7282,179.9270,4431.7545,-5339.8690,-4103.9102,3900.7254,-4569.9851,0.0000,-4663.4489,-169.7510,0.0000,4849.5499,-2408.4981,-2499.6919,-5260.6558,-4602.2991,865.9204,3576.9380,-4724.3941,769.3224,3851.9042,-4215.9932,2529.9803,-4798.3946,-1751.6137,447.8020,5267.4983,1994.0514,0.0000,606.8248,-80.4832,-2410.2928,2142.2842,431.9455,5790.3386,799.6285,-8551.6148,-1264.2960,82851545.3642,82849329.4599,82855610.3566,82833337.3485,366.4478,82844194.6395,
