sl_100_5400_20300412 Coordinates.csv
2030/04/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:56 2024,
Start: 2030/04/12 07:47:00.00, Stop: 2030/04/12 09:17:00.00,
TIME_UNITS,STARLINK-31969 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-1574 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-6273 - X-Coordinate,STARLINK-30159 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-30121 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-1094 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-4488 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-3777 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-3893 - X-Coordinate,STARLINK-4720 - X-Coordinate,STARLINK-5953 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-30383 - X-Coordinate,STARLINK-4522 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-31304 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-4187 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-31256 - X-Coordinate,STARLINK-6276 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-2088 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-30349 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-1822 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-30290 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-30155 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-31435 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-5963 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-2628 - X-Coordinate,STARLINK-1227 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-1574 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-6273 - Y-Coordinate,STARLINK-30159 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-30121 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-1094 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-4488 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-3893 - Y-Coordinate,STARLINK-4720 - Y-Coordinate,STARLINK-5953 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-30383 - Y-Coordinate,STARLINK-4522 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-4187 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-31256 - Y-Coordinate,STARLINK-6276 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-2088 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-1822 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-30290 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-30155 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-31435 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-5963 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-2628 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-1574 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-6273 - Z-Coordinate,STARLINK-30159 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-30121 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-1094 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-4488 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-3893 - Z-Coordinate,STARLINK-4720 - Z-Coordinate,STARLINK-5953 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-30383 - Z-Coordinate,STARLINK-4522 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-4187 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-31256 - Z-Coordinate,STARLINK-6276 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-2088 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-1822 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-30290 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-30155 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-31435 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-5963 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-2628 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1731.8904,4583.1679,146.6516,-5407.1547,-2516.8200,3200.6325,-1132.9451,2205.4832,-3719.0771,-520.2608,3381.8492,-1590.8751,3467.8483,-2051.1887,-5818.4492,-5068.2924,4977.8579,6386.1097,-5155.4489,4427.9341,-1246.2201,-3795.1568,4728.8163,6213.9016,-3999.0343,-5427.7217,4630.2458,-1299.0065,4465.6053,0.0000,2715.9525,5135.0311,4059.1436,-5252.0771,-6517.3018,6728.6732,-1684.0843,4756.2286,-3419.2234,-5903.8568,742.6938,3547.1531,-5528.4101,19.9518,5403.5201,4713.7604,4326.2221,-2186.6784,-5930.4444,-261.8726,-1945.0985,-6578.8352,-4449.3370,-2632.4208,620.0354,6540.3379,5557.6613,2291.8546,2610.7556,-3953.1568,2900.1419,3964.6267,-3733.4427,-5090.6201,-1809.1810,5913.8045,-3868.5921,-2799.8525,-2961.0946,5986.4955,-3422.6968,2692.5491,6429.7160,4049.1703,-998.1280,-1068.1725,-4559.8855,-1655.6805,6142.5541,3626.1851,816.3916,-1255.8515,2393.6306,4001.9536,-2121.1044,5531.8214,391.3395,-4430.2270,3758.9976,-2998.5412,-5609.4833,-6701.9835,-3288.6302,-6069.5871,-6240.0350,-2871.4608,-5605.5231,2448.2791,4489.6639,-674.6338,370248.1592,368315.2166,373478.3312,369124.0169,363247.4327,366134.5253,372829.2506,371297.2421,-100031568.8947,-100044662.0657,-100050921.2655,-100039859.0500,370734.9547,-100041046.2218,-4870.4859,3502.2018,-6824.6282,4286.6970,6233.2601,-6040.2274,4998.0742,5474.3417,-5859.4120,-5729.9781,4607.2545,6468.9539,-2253.3157,-4282.0759,2774.5896,-4395.3442,-3806.3967,2520.6205,-4405.4708,4263.9212,-5715.3757,-4080.2767,2330.7483,-72.6317,1566.7983,4.8513,-4244.5821,5183.0928,-4677.7304,0.0000,5142.3669,1542.4804,-3498.1745,1514.2220,-1895.3505,-1406.7997,-4100.4366,4860.2859,5793.5561,-876.2388,-6808.8199,-2689.3089,3761.1760,4966.2964,4054.0954,1373.5012,1566.1981,-6528.0845,3157.4829,-4258.7461,-4590.2609,-2072.8051,-1003.0944,1038.7617,-5043.5588,1327.1841,-2130.8467,-3468.7538,-3218.3961,-1112.1672,-4158.2076,4414.7089,-2597.4369,-4352.8101,1525.2207,964.3754,3457.7797,-4107.0303,-1352.5283,-2612.7942,1009.9785,5910.4897,-1609.7143,-2871.7176,5318.5605,-6713.7785,472.2958,-6555.2998,2016.1165,4783.8889,-5462.3732,-5776.0417,-3355.1351,-1561.3406,-5715.2261,-4171.5351,6433.3474,-3146.9158,1661.9898,3669.9027,-684.1788,-244.6636,-5654.4212,-508.4431,-2254.6615,-1712.1076,-3776.1339,-3756.1238,4480.5898,-5286.4606,77173.1374,43123.3479,67376.8276,67172.1792,60902.4478,60943.2507,59352.4260,63151.7310,339788445.7435,339764421.7158,339751359.9247,339761255.3482,62421.2865,339771762.6753,-4281.0658,-3865.2863,-60.7080,234.1840,-712.5659,-928.8960,4281.9458,3600.3022,288.6250,-3804.0534,-3743.1277,1851.3722,-5469.0402,4984.9884,2310.2286,-1765.0519,-2664.9806,284.6347,-688.2232,-3039.9321,-3695.7441,4111.9913,4500.5864,-3109.1990,5394.7325,-4265.8426,2951.7069,4370.1417,2242.5478,0.0000,3672.1895,4363.2680,-4281.8739,4150.5722,-826.9218,-396.1870,5195.1266,-383.4029,1720.1944,-3398.1028,90.3541,5087.7862,1828.0589,4628.0121,-367.8458,-4854.1302,5095.5816,-132.2359,-1656.1463,-5427.6499,4578.8099,-158.5313,-5172.9275,6316.0922,-4722.5052,-1664.1938,3421.1873,-5472.7639,5495.5521,-5456.7893,-4687.1180,-3564.9835,5072.9531,1620.0016,6495.8252,2965.2943,-4615.8346,-4631.7082,-6142.3521,-2190.3716,5929.1407,-2420.5078,1995.4096,4620.5322,4247.9633,1232.4183,-5224.5038,-1364.8879,1885.9537,-3372.2861,-4185.0034,3411.6959,5495.0145,5394.0667,3024.1587,-9.9774,-2664.5456,4280.6768,5411.7603,4907.2486,-3993.2315,1636.6434,1882.3788,-3266.0700,1927.1274,6059.5268,-1055.2124,5203.6902,2702.7722,4383.3244,103908.0040,98654.1832,102860.9638,100909.1763,106096.1041,99071.5737,91764.1853,98920.9350,77611895.1225,77573672.5203,77616628.3717,77600029.8836,100484.9218,77604878.2801,
300.000,-120.1363,5033.7389,-1068.6266,-4339.0146,-1319.7138,2086.3836,775.1834,3979.4731,-4831.2598,-2035.6849,4908.4871,103.0067,1989.2869,-3956.3753,-4428.8724,-5306.1771,3370.5958,6432.5474,-5990.0374,5679.4607,-2844.4762,-4656.8060,3739.8365,4972.5192,-3523.8203,-6064.4774,3251.0115,572.6258,3709.2271,0.0000,3501.8841,5029.4480,2191.3618,-4986.1287,-6315.7016,6242.8742,-3679.5543,5648.9181,-2412.4905,-6612.8783,-488.0459,1626.3745,-5970.1007,2171.5766,5772.2729,4188.1646,5477.3000,-3208.8051,-4603.8333,-2350.1961,-3888.3354,-6735.8952,-3999.5327,-2911.9861,-1504.2296,6873.5630,4009.3424,272.5260,886.5859,-4357.8720,1864.2368,4715.7164,-4065.8674,-5956.4175,-364.8246,6555.8258,-2543.5225,-4434.0187,-2274.6415,5685.8593,-4255.4638,3835.9898,6297.6531,2570.3563,434.7219,-2555.8332,-2805.9933,-3124.0357,6704.9184,4107.9937,-1044.1439,-2816.5413,475.7920,2626.1531,-3067.9596,4365.0377,1654.6750,-4964.2564,4287.8577,-897.5665,-5011.4690,-6833.0678,-3979.0878,-6661.3037,-5163.6678,-4694.6664,-6363.4391,1073.1260,4746.7347,-2355.9531,368440.7078,367275.1745,372200.2431,367885.3916,361822.3048,364853.0249,371376.9056,370075.5859,-107425592.6048,-107438491.6074,-107444365.6302,-107433241.5316,369338.8012,-107434988.4596,-5735.4455,1507.5783,-6482.6673,4976.8097,6532.4175,-6512.9917,4223.1605,5110.5244,-4833.9561,-6175.7130,4199.6739,6149.4390,-3855.8761,-4022.5169,3567.6885,-2940.5160,-4279.2588,1245.0052,-3130.8513,3587.0350,-4475.3483,-2174.3979,813.3187,-802.3971,3586.8778,1577.4318,-3974.6177,4465.8156,-5735.7223,0.0000,3448.2286,-587.0492,-4529.7574,3453.0588,-566.3576,-2530.4055,-3775.5052,3618.0398,5386.4216,438.1239,-6615.5959,-3725.2473,3505.5974,4734.9999,2803.4257,-655.1384,-31.2953,-5785.5098,4209.8782,-4352.8861,-3700.4673,-555.7427,1102.3327,3071.1598,-5158.4615,133.8717,-3090.4415,-4291.7614,-4506.6454,1019.9613,-5657.0953,2561.2280,-459.3372,-3465.1120,3167.2866,-331.1967,5050.4637,-2686.3988,709.2221,-3864.1431,2692.6966,4513.5947,-2870.4608,-4463.2285,6236.7273,-6413.4027,1388.8647,-6145.3854,535.8120,3049.4462,-6027.9332,-4522.3822,-4380.0635,-3251.8355,-4236.9754,-5158.7949,5399.4443,-1095.9641,-465.9695,4038.6708,1300.1151,982.7881,-4294.0318,823.2030,-2327.2060,-1071.5079,-2455.8314,-5219.2699,2834.7052,-5720.6853,85062.6111,50867.0048,75109.4073,74849.9954,68680.3385,68789.5426,67161.7073,70534.8485,337523512.7988,337499782.7997,337486043.8406,337496480.7373,70234.6257,337506874.7149,-3483.2373,-4539.1226,-1858.5769,2009.7203,1119.1897,890.5813,5113.0723,2421.5510,-1247.5817,-2296.9413,-2220.1340,3155.1915,-5309.5753,3947.9555,3809.7017,-3366.3333,-4087.3168,2064.0956,870.1992,-1373.7811,-4445.4716,4640.5923,5776.7572,-4788.4244,4720.8536,-2894.4885,4665.1610,5230.9026,475.7009,0.0000,4809.2898,4705.1120,-4661.2255,3215.5466,-2561.5673,1416.8237,4343.6344,1170.2100,3652.5043,-1797.8698,-1714.2856,5400.9405,-404.1633,4353.6394,-2148.1133,-5449.5703,4142.1842,-1916.4802,-2996.1963,-4815.3410,4125.2152,1377.4137,-5509.1947,5479.2582,-4387.5276,139.9095,4634.4768,-5360.9077,5127.4291,-5158.2164,-3490.0900,-4373.1401,5446.8655,-179.9477,6135.9583,1280.6770,-4031.0069,-4390.9892,-6530.2158,-422.9369,4750.8447,-3600.6246,221.4147,4412.4438,2875.2420,-308.1749,-6205.5976,171.8531,368.0898,-4608.5495,-3253.4846,4263.9901,5270.5710,5484.5177,4349.1062,-1534.7856,-4093.3962,4690.4261,5251.7643,5423.3985,-4591.1659,-164.9360,3467.8541,-1642.5073,3950.4761,4974.4435,497.6963,4337.2528,4115.6444,3061.2431,103819.3021,98535.3907,102795.8222,100646.6683,106027.2959,99265.9108,91613.0699,98752.6864,77618074.6991,77579747.8196,77622342.8472,77605581.1165,100392.1310,77610844.7165,
600.000,-1933.1413,5043.3535,-2194.6487,-2823.0312,30.9028,753.1964,2634.5008,5353.5969,-5487.9859,-3324.9704,5916.5259,1812.6317,355.3038,-5452.3116,-2578.6040,-5052.1740,1397.9303,5835.1298,-6216.8257,6343.9503,-4202.5643,-5110.6043,2423.6745,3239.0829,-2749.6511,-6113.1002,1508.1408,2422.8755,2576.6832,0.0000,3989.0475,4477.8413,119.8163,-4251.7988,-5474.9978,5122.7865,-5288.6699,5970.3616,-1121.2698,-6654.4891,-1688.2982,-442.1628,-5757.8627,4097.8173,5543.3387,3301.2612,6099.3860,-3928.4575,-2823.1584,-4190.3116,-5435.1489,-6233.5109,-3209.5091,-2963.4448,-3474.1191,6510.0270,2059.0879,-1748.6712,-886.1758,-4370.2134,681.2102,5050.8249,-4039.0846,-6224.1856,1052.5977,6478.1739,-1009.2339,-5635.9545,-1438.8472,4814.5987,-4701.8123,4642.6299,5542.1162,860.5534,1793.6374,-3795.9394,-796.1206,-4285.9291,6556.1278,4227.9832,-2781.0982,-4128.4319,-1457.5937,1035.4110,-3744.8092,2765.9122,2801.9402,-5060.2121,4426.2876,1294.8309,-3963.4757,-6280.1622,-4292.3149,-6593.7184,-3536.2490,-6047.1318,-6479.7324,-366.0499,4569.8741,-3776.6828,366465.2218,366072.4861,370756.9834,366493.1499,360234.3331,363420.4661,369760.0579,368655.3938,-114768408.8083,-114781128.1385,-114786588.7361,-114775427.9863,367777.9824,-114777725.4746,-6009.7745,-636.1839,-5470.5068,5187.1884,6137.7240,-6335.6441,3030.0831,4268.1877,-3336.2157,-6015.8829,3380.9371,5245.3437,-5104.3137,-3401.7177,4038.3032,-1173.6323,-4351.4830,-178.7146,-1528.8845,2557.7723,-2822.4981,-65.8436,-840.8121,-1512.8072,5247.9817,2965.1406,-3352.2833,3350.3178,-6201.8283,0.0000,1407.2536,-2668.1457,-5151.5626,5036.0386,848.1765,-3414.2454,-3110.8121,1996.3571,4459.5726,1688.0907,-5746.8518,-4423.1358,2872.4263,4058.1906,1235.5453,-2644.4292,-1586.5625,-4453.7655,4880.6334,-4065.5407,-2465.5344,1028.8752,3116.2763,4769.6321,-4816.6200,-1074.6798,-3788.8251,-4736.4701,-5383.5402,3029.8830,-6596.0578,458.5343,1723.3373,-2227.2329,4534.1799,-1575.2770,6172.2693,-1025.1312,2729.8589,-4721.9412,4060.6705,2679.8355,-3844.1882,-5619.0190,6538.3130,-5483.9297,2241.9547,-5128.8156,-997.5639,998.0386,-6030.8180,-2828.5018,-5012.2640,-4657.2091,-2318.7158,-5657.2457,3855.3340,1058.2341,-2526.9347,4052.3906,3181.7634,2113.6915,-2473.3896,2054.9379,-2090.6254,-386.3389,-882.6219,-6175.1220,884.4299,-5607.0720,92908.1400,58587.0367,82809.0693,82488.1106,76425.9285,76614.9386,74937.5097,77872.0717,335097694.3423,335074263.5453,335059862.2877,335070867.5005,78016.8415,335081104.3189,-2275.3059,-4730.3135,-3448.2425,3567.1899,2821.6357,2613.1582,5334.0524,981.6153,-2651.0155,-540.1017,-448.8154,4118.5114,-4564.6995,2480.3772,4886.2342,-4608.3699,-5049.0528,3616.4445,2330.5035,444.3858,-4717.5867,4671.7748,6436.1019,-5960.0332,3535.0191,-1209.3969,5881.4127,5525.9317,-1344.0475,0.0000,5420.2182,4539.9935,-4526.6716,1926.3439,-4010.7600,3074.8396,3007.2182,2591.5995,5195.6165,0.3787,-3328.8452,5093.2895,-2593.1900,3584.2347,-3681.3990,-5456.4164,2733.4568,-3491.5540,-4014.0193,-3682.3406,3198.5488,2763.5928,-5248.5346,4055.5473,-3584.6181,1928.6299,5337.7528,-4662.0526,4200.3919,-4284.0285,-1915.1259,-4711.9990,5208.7357,-1960.3232,5117.1384,-556.4046,-3017.4591,-3652.0918,-6228.0647,1390.6606,3063.1067,-4395.5756,-1576.4133,3701.2247,1187.9554,-1815.4640,-6530.4436,1689.8720,-1192.7428,-5342.5239,-1973.3918,4638.7085,4468.1880,4980.5009,5182.6280,-2895.0464,-5092.5144,4595.8325,4497.3044,5332.4902,-4695.9502,-1948.6653,4661.2469,158.6343,5546.5629,3356.1515,1995.0767,2994.8228,5080.9741,1407.3953,103730.1109,98416.6451,102726.0418,100383.1227,105955.5448,99464.5375,91466.3793,98703.1623,77624250.8609,77585826.6018,77628054.5281,77611144.5996,100299.2778,77616811.0072,
