sl_100_86400_20301230 Coordinates.csv
2030/12/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:30 2024,
Start: 2030/12/30 07:47:00.00, Stop: 2030/12/31 07:47:00.00,
TIME_UNITS,STARLINK-2468 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-6137 - X-Coordinate,STARLINK-5976 - X-Coordinate,STARLINK-3202 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-31965 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-3273 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-31573 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-30275 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-2628 - X-Coordinate,STARLINK-30109 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-32029 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-31457 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-3786 - X-Coordinate,STARLINK-31653 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-5296 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-4086 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-30766 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-5032 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-30541 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-5967 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-6137 - Y-Coordinate,STARLINK-5976 - Y-Coordinate,STARLINK-3202 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-31965 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-30275 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-2628 - Y-Coordinate,STARLINK-30109 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-32029 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-31457 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-3786 - Y-Coordinate,STARLINK-31653 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-5296 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-4086 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-30766 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-5032 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-30541 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-6137 - Z-Coordinate,STARLINK-5976 - Z-Coordinate,STARLINK-3202 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-31965 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-30275 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-2628 - Z-Coordinate,STARLINK-30109 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-32029 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-31457 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-3786 - Z-Coordinate,STARLINK-31653 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-5296 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-4086 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-30766 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-5032 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-30541 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5547.9794,-6203.5142,5307.2290,1435.0958,1387.5008,5500.8652,4344.8196,2862.0190,-5314.4016,5786.1408,2310.8257,-3776.9608,4016.7816,5206.9176,3064.3975,653.7991,5891.5282,6090.0108,-2247.7728,263.9101,-6659.3411,-5301.1510,-5262.1234,1171.6592,-4190.7485,6349.0000,2914.6725,6007.7109,5361.8818,1537.0760,4950.7468,6721.3867,4422.8497,-5410.7811,-3662.2394,-1134.1392,-305.1062,1933.6523,4005.1035,-3373.5962,5894.6101,6518.4239,4306.3407,428.7488,-2343.1169,5736.9712,-5829.2254,1976.3829,3453.9039,-5457.7597,4916.3514,-1426.9338,-6392.8070,-431.5318,-2670.7754,-3013.8944,178.3541,1751.1040,-4603.5790,0.0000,6588.7642,6620.6784,-2399.2123,6447.3154,4180.4428,3808.0932,4084.3636,6693.7306,327.9496,5453.2509,6473.6768,4939.4063,-4556.0349,-787.0104,1341.3236,0.0000,-5611.9831,46.5261,-777.1002,-3072.8835,-2581.8934,-3567.8212,-1361.7641,-5154.9493,-6054.7034,-4359.6088,5850.9502,3461.5898,-4921.9055,3727.6967,1166.5995,-5020.3148,4638.4211,-4527.6539,5887.3301,-1166.6541,172.2734,-4776.6162,-6683.0840,4467.8133,292964.2177,264994.4272,281583.4085,283154.9910,278959.8187,278153.5969,275026.9295,279584.3592,-226875578.5881,-226901389.5429,-226873598.9763,-226855665.6444,278719.8102,-226855326.2612,1702.8539,-2739.6452,-3850.8628,5257.3115,-3953.7173,-1922.5532,-2597.2920,-6097.7531,-4317.5752,3610.3763,-4597.9477,-2723.5854,1119.1813,-4452.8925,2986.9615,4465.0114,-604.3531,3112.9899,4451.2553,5128.9617,-696.0476,4277.6567,1287.5573,4961.6585,-3170.3300,-1658.2204,2872.3005,1173.6479,-4353.5740,5049.1254,-2456.3386,95.7499,3301.6193,3801.2984,4434.1767,5313.2469,-4770.5774,-5356.3226,1704.1683,-3134.9501,2910.3372,909.4137,3253.3101,-5332.2023,-4911.9922,-17.3244,3527.7648,6203.9150,3772.9866,-1939.8383,-1170.7136,-4269.5807,-1937.8625,-5809.2416,-5625.6087,6202.4803,-6492.0410,-5809.9719,3071.0107,0.0000,1040.1692,-1728.9901,5364.2303,74.5381,607.4632,-4872.8078,5570.3595,1538.8144,6778.4092,3063.1637,-1587.9488,-4726.5693,2327.8385,-6695.4543,-5731.2609,0.0000,-1735.0584,-5692.0967,4350.3794,2920.4974,-6103.8097,-1941.9490,5763.6799,-3213.1561,-3326.3892,3782.4152,433.2721,2172.5402,3363.3840,-5814.4639,4720.4154,1783.3584,3511.0286,-4405.9997,-2880.2515,-6747.2906,6831.6673,-4843.9859,-1199.6201,2063.9845,270448.7975,273600.9779,257219.2416,262240.1284,269959.3194,266430.4257,260795.1127,263288.7166,-60409830.9893,-60408253.7531,-60408553.5780,-60405370.4397,262038.9541,-60410931.2691,-3597.3771,-1436.8263,2412.7327,4250.7036,5438.6112,-3782.2523,-4722.8905,904.3877,-1013.1548,573.1755,4617.8252,-5142.7446,-5481.0110,-1101.5791,-5397.1850,-5232.5151,-3549.1134,-601.7046,4763.3452,-4752.6563,-781.7425,-502.6061,-4175.6424,4644.4406,4303.9223,2124.0308,5454.4443,-3119.9465,449.3136,-4422.4766,-4032.5088,971.1744,4129.5656,-1094.0818,-3849.5986,4126.2535,-5025.5237,-3827.3584,-5351.6638,5091.3451,1989.5292,2170.9814,4281.2619,4397.6191,-4242.6042,3745.8424,1206.9831,-1747.9892,4673.1349,-3809.6574,4564.4622,5199.5495,-1821.1015,-3706.6356,2882.1485,483.5688,-1003.0307,-3193.2982,4117.3253,0.0000,-1477.2346,0.0685,-3549.7934,-2462.4259,5430.0515,-2875.4787,-405.9198,-666.8160,1234.6353,-2451.4387,1919.4682,-622.2960,-4636.1344,-1137.2308,3485.2490,0.0000,-3424.5802,3922.9403,-5291.5620,-5421.3620,2138.6840,5247.7668,-3473.9599,3345.3576,646.2049,-3854.9950,-3413.1228,-5405.6244,3243.0089,121.1294,-4531.2062,4349.7570,-3678.4929,-2806.0139,-2183.5176,926.1634,-806.4424,98.9654,-1378.9296,-4901.2041,15047.5567,9865.4444,16723.0694,13868.1737,19632.3390,13739.1606,5439.8727,15231.5464,-28040610.8083,-28058467.9220,-28056330.4892,-28036405.5479,14213.2379,-28043062.9937,
3600.000,1548.1907,4047.1485,-2191.8067,-3820.3187,3009.9755,-5711.0042,-409.4855,54.9571,5562.4502,-6000.7770,1700.6300,-966.0230,-5492.1394,-3609.1120,-6253.9928,944.4243,-6365.3758,-5144.8519,-2158.8317,-3907.3041,5410.0032,2143.5308,1453.5999,-3907.1341,5316.6586,-3250.7813,-5943.1734,-3582.6322,-4336.1678,-4202.9089,-4715.7741,-4497.9855,-4055.2738,2849.8067,-400.4836,-2179.9182,3238.8946,-184.7241,-4362.1678,4644.4413,-4516.5336,-6644.2021,-4080.8322,2813.8255,5087.8393,-2643.1650,4073.8668,-3547.8503,-6213.5817,6528.4979,-3917.0376,4949.9104,5196.1890,2432.2014,4382.1570,155.0604,2432.1331,2301.3639,4286.9955,0.0000,-4775.0590,-4396.8153,801.0044,-3752.7184,-5402.9246,377.8971,-5232.5448,-5884.0753,-2194.5633,-3860.7255,-5999.6534,-2756.7465,1826.5695,2636.9346,492.3818,0.0000,4238.4822,2864.6680,-2459.5924,-688.6764,2185.3124,6025.3005,-2223.1600,2832.3442,3384.6822,2911.3704,-6210.1198,-5282.5560,559.6755,-1074.0761,-5733.3580,5305.0505,-6727.2233,4250.0749,-2570.5992,3318.3839,-2512.9588,4826.5291,4165.9704,-4692.5339,214432.6595,188984.0893,205514.9062,204663.3615,203881.8101,204997.0528,200289.6093,203486.2337,-203411578.1497,-203435575.7187,-203405430.3036,-203400082.0249,204170.4326,-203391159.3381,-3801.3094,4128.8745,4817.9170,-5754.8482,4593.3681,3944.5952,-827.0381,6069.0464,2529.7222,-818.3552,5478.8839,367.4239,2646.7026,5039.8321,-855.0453,769.3355,2565.9010,-467.1999,-3876.3096,-4409.8863,-2299.6149,-5172.2375,-3961.8518,-5606.5428,-1469.6910,3185.7675,328.9957,2107.5315,1203.5873,-5426.4956,4942.4631,2876.8882,989.8998,-4697.6167,-5122.5108,-6405.3979,5850.6396,6837.0963,2740.5500,-1301.8260,337.6636,1304.7666,1124.2127,6064.6999,1619.6638,3157.5752,-5021.2609,-2416.0488,-1341.5840,2039.2303,5141.2760,4273.8703,-1209.4643,6438.9144,5030.9301,-5805.1891,4419.8123,4456.1530,-5408.5704,0.0000,2196.9032,3812.5265,-6759.3282,2309.0495,3084.1019,4115.6992,-3265.0470,325.4989,-4441.4388,1269.1956,1611.5895,5061.7450,-5504.6790,4022.2277,6753.3946,0.0000,-2718.4251,6245.9519,-5981.1376,-5335.6551,3112.3460,-2077.2093,-3473.4346,212.2700,4156.2055,-6253.9792,2691.5581,2278.0704,-4976.1079,5937.9468,-2540.2533,-4368.1112,-1424.5615,712.0933,3735.0188,4547.1691,-5697.4849,1982.3603,51.9328,-5118.9558,335510.6262,331773.0572,318162.8984,321779.7630,332011.7747,324338.2017,323082.6901,322332.1421,-117107871.7470,-117116601.7881,-117111727.8289,-117103108.9514,323759.4555,-117107796.9250,5442.0438,-3830.5789,-4577.2894,-385.2956,-4141.2826,-249.7260,6853.5790,3052.3298,-3258.1108,3180.4832,-3877.9026,6848.5029,3184.8030,-3127.3691,2736.6758,6783.0139,-719.1610,4511.5532,-5294.4739,3749.8004,-3303.5811,3902.8523,5368.1333,-979.8914,-3977.8513,-5190.7025,-3346.7745,5456.1028,-5266.8044,483.0194,-298.3612,-4202.7713,-5499.2579,-3841.8674,4621.2606,-926.7776,1811.0434,-521.8805,4569.8465,-4902.3254,-5173.2629,1482.7863,-5448.7876,-1835.9968,4356.4190,-5488.2789,2459.0934,5185.5499,-2781.7224,-1147.7431,-2169.2773,-2164.1772,4400.1704,-520.6035,1617.2154,-3757.5561,-4214.8681,4664.0531,-112.2571,0.0000,4352.6442,-3599.9151,-871.2660,5297.5961,-2963.7272,5409.0798,-3166.1220,-3597.9005,-4809.1771,5335.2706,3072.1324,-3736.6467,3730.1258,4844.8702,990.0479,0.0000,4556.0623,-814.6360,2368.7744,4274.3001,-5844.6059,-1882.2320,5474.4929,-6338.2932,4397.5097,719.2777,-477.0990,3563.8729,-4592.0239,3353.3344,2183.1367,-400.9247,255.1163,5389.8189,5197.2922,-4014.7193,-2932.5477,-4373.5731,5519.6346,4.0935,16082.0295,11164.1104,17729.7026,14186.7046,20912.4310,17843.0272,6582.3012,14815.8379,-28068960.5320,-28085890.2774,-28083767.3570,-28064117.3671,15584.9375,-28068291.8729,
7200.000,2505.5718,27.1325,-1585.1910,4441.6598,-5456.3922,3509.2337,-4810.8957,-3699.5499,-4083.8211,4001.7803,-4615.7813,3351.8829,5095.0950,3.0731,6611.0774,688.1430,3854.7040,2678.8954,5652.8145,6173.8040,-1198.5109,2422.0771,2069.8981,4647.0693,-4691.5008,-936.4636,6261.3240,696.1769,-576.6154,4714.7198,1939.5634,406.7220,3496.1126,2294.9945,4076.3284,4213.0600,-4348.9759,-1796.8299,4064.8580,-5035.3930,2239.8565,4265.3778,3626.6496,-4654.7716,-6530.6926,-578.8212,-422.5932,4614.4164,6825.4219,-4305.4299,1521.1572,-5829.7343,-2852.2360,-3438.6239,-4377.6920,3435.0634,-4462.8254,-5816.9298,-2011.0731,0.0000,1404.5588,114.7132,1442.6697,215.7905,4764.1905,-4857.8611,5010.9570,2807.8994,4424.6242,1314.1959,2331.0484,-1424.6679,742.2079,-4617.3336,-2414.5920,0.0000,-1896.1941,-4493.7873,3930.4544,3136.3833,-2706.7286,-4142.8813,5714.9392,-928.9430,498.6489,-571.6547,3192.9936,4856.3152,3727.6600,-2633.3546,6151.5946,-3117.0093,5900.5472,-3695.7018,-1814.0014,-5142.5379,4529.2758,-3393.0118,-414.1640,1690.6092,121965.3074,100840.1453,116338.8176,112699.6744,115552.8278,118581.9925,112135.8750,116943.9548,-166065127.8660,-166084901.7698,-166052886.9809,-166057620.9955,116468.1876,-166045079.9767,5452.9145,-1559.8076,-5304.4629,3756.0947,-4179.7425,-4356.3954,1334.0494,-3342.0859,1015.5845,-3025.9323,-5106.6135,4095.5741,-4461.6329,-4270.4282,-818.7338,-5544.8153,-3532.4547,-3416.3085,3141.2205,3193.5217,4864.6752,4604.4327,5946.0888,3863.6654,4891.2837,-4775.7759,-2408.0512,-5496.3349,1026.8911,3314.6177,-4866.2581,-5403.6584,-4946.8996,3524.7359,4992.8959,4473.8618,-4792.7849,-4864.7916,-5507.9674,4474.8904,-4359.3297,-3433.8683,-5006.9621,-4788.0948,1490.3980,-5943.6923,5143.8307,-2645.1976,-935.3948,-707.9362,-6370.4768,-2826.4989,4648.5646,-4062.8384,-1659.2332,3787.1415,1243.0429,-2245.6751,5263.9607,0.0000,-5341.0834,-5075.3302,4818.1206,-5022.9833,-4749.5026,-2810.8383,-682.2097,-3033.6178,566.5374,-5637.1460,-1887.5155,-3856.6092,6847.7794,355.9285,-4268.6251,0.0000,6176.0227,-4442.8717,5255.7277,6115.9738,1428.6735,3910.6537,881.2564,4049.8020,-970.4950,6304.5705,-4476.2047,-4570.1235,5197.5311,-4321.6425,-763.1900,4790.3404,-1191.6860,3624.0790,-4504.0237,-777.2813,2198.3504,2690.8145,2825.2635,4659.1217,378190.9288,369247.2143,358798.1039,363469.0170,373104.3968,361343.5643,364537.5223,366496.4813,-165773980.7866,-165791976.1063,-165780258.6821,-165774094.2650,364819.7764,-165772785.5076,-3257.3067,6741.6522,4255.8821,-3750.2890,5.0180,4103.2722,-4796.8600,-4625.8051,5484.3218,-4661.6010,710.0174,-4484.3915,1213.6220,5457.9931,1722.4535,-4064.7819,4493.9368,-5321.4260,2408.9620,-754.9939,4499.2058,-4431.7713,-2672.4150,-3343.8405,512.5265,4879.8589,-1271.8758,-4063.1219,6809.9048,3751.0911,4384.5843,4086.2514,3294.3613,5206.6823,-2517.0342,-2976.9123,2473.9217,4477.1345,-826.3884,1353.7587,4807.9447,-4259.4887,3041.5418,-1864.5082,-1649.7258,3361.6033,-4617.6548,-4144.4124,-810.0389,5374.5293,-1891.6018,-2337.3884,-4268.8149,4382.0602,-5028.2138,4643.2076,4649.3473,-2852.9442,-3994.6268,0.0000,-4025.0329,4579.1752,4657.7624,-4729.5140,-1490.5734,-3873.9843,4711.8864,5514.8133,5253.6153,-3409.6051,-6259.6795,5487.1966,-428.6269,-5032.2407,-4781.4111,0.0000,-2118.0976,-2823.8103,2086.9129,-269.8281,6250.4516,-3423.9049,-3703.6205,5551.3363,-6854.5775,2826.3131,3965.4691,1172.3780,2272.5232,-4707.7723,2379.4878,-3844.3183,3326.7255,-4582.1801,-4915.2072,4541.0012,4680.0235,5237.9788,-6312.3272,4850.0484,17106.8251,12511.8457,18160.0258,17879.4961,21832.6182,16381.9748,8328.7514,17511.1268,-28097239.0433,-28113199.4879,-28110297.6609,-28093763.4911,16955.1190,-28093492.8435,
