sl_100_5400_20300716 Coordinates.csv
2030/07/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:29 2024,
Start: 2030/07/16 07:47:00.00, Stop: 2030/07/16 09:17:00.00,
TIME_UNITS,STARLINK-5299 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-3721 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-6288 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-6322 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-4709 - X-Coordinate,STARLINK-11081 [DTC] - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-3509 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-31002 - X-Coordinate,STARLINK-3452 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-30359 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-1011 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-6297 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-3090 - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-4251 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-5863 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-3451 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-5823 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-31556 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-5529 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-30159 - X-Coordinate,STARLINK-2470 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-11176 [DTC] - X-Coordinate,STARLINK-5652 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-31734 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-3721 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-6288 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-6322 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-11081 [DTC] - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-3509 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-31002 - Y-Coordinate,STARLINK-3452 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-30359 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-1011 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-6297 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-3090 - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-4251 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-5863 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-3451 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-5823 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-31556 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-30159 - Y-Coordinate,STARLINK-2470 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-11176 [DTC] - Y-Coordinate,STARLINK-5652 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-3721 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-6288 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-6322 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-11081 [DTC] - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-3509 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-31002 - Z-Coordinate,STARLINK-3452 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-30359 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-1011 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-6297 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-3090 - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-4251 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-5863 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-3451 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-5823 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-31556 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-30159 - Z-Coordinate,STARLINK-2470 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-11176 [DTC] - Z-Coordinate,STARLINK-5652 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-536.6869,-5972.2404,-4446.8000,3042.1201,3209.7524,1097.1741,-4533.4748,-4150.5610,4192.4893,4231.2937,-113.3231,6384.9091,4938.6151,-748.8479,1785.2685,1115.6948,4055.9554,3938.8328,6118.6470,3993.9873,-4710.4131,-386.8517,3921.3580,-5932.6838,-4090.2736,210.1810,4934.2117,2062.0892,-2003.4314,4651.1066,-5162.2489,5908.8195,273.3291,-2507.2908,883.7668,-4160.8378,-4377.0510,-3502.8239,-6551.7458,-5693.9772,6351.0618,5091.7644,-3075.7910,-4159.4124,-2890.5978,-1188.8871,6391.4566,0.0000,-1545.7484,-2504.8874,464.8455,1518.2497,119.6778,6396.7446,-318.9507,-5674.6808,-4024.9857,-3791.2325,-2045.2306,-3734.3227,3086.3131,-4451.6377,3129.6148,2374.8407,2860.1526,73.4251,-4853.3972,363.9906,-2719.2041,615.2886,4432.5694,-2628.6275,-2220.8577,-5165.5281,5052.0645,-6346.1324,3225.4620,-6590.0602,5619.3486,-2617.9550,2339.2052,-5659.9906,3106.8157,4889.1269,2926.5096,-5262.8838,-3949.4099,-2596.3456,-1059.4868,1962.3222,0.0000,4918.3009,606.3462,4488.4098,1660.2306,484.8359,5220.1397,6394.9673,283.8563,-494.9634,41827.8075,64983.9418,52150.4312,52423.7817,58873.5977,58696.1816,59953.6620,56674.1791,-223901916.4672,-223897194.6624,-223923023.7689,-223910975.3361,56926.4043,-223909865.7172,-2808.2509,-3450.7642,1607.8428,2902.6238,2527.6377,-5983.4435,-2929.3557,1222.8202,2647.3814,-2940.6971,4605.3962,-2719.2866,-4152.2929,-6691.2689,-4717.6377,-6614.9065,1873.6105,1182.7411,1196.6950,-2889.4738,-902.6341,-5895.5056,2812.3808,165.9698,-3536.6627,-4085.3068,-1264.3889,4687.4381,-4959.3048,-4693.4100,-389.8203,2492.2977,-6030.0925,-4403.4865,6611.3455,-5441.3679,4414.0072,-259.3541,-761.7523,3481.6964,336.7986,2237.5512,90.6201,-1840.5553,-4136.5001,-2112.8116,1919.4264,0.0000,-2460.9195,-3520.9687,4905.5211,5292.3096,5200.8544,2296.5883,4542.4712,3459.5731,-2057.4372,5132.8135,1419.1909,5112.8139,618.2132,4180.2927,-3539.3324,-6286.9899,6307.3208,-4951.7295,-2150.3328,-4268.3529,4226.8381,6058.9917,-5126.6669,3258.0875,5301.5221,3921.1549,161.7168,-2348.2100,-5246.1027,-2127.1903,439.0261,4862.1764,4926.0660,1399.8197,-3626.4776,1425.7763,5873.4152,-3346.4452,-1222.2497,5684.4759,-5755.3740,-5216.9571,0.0000,-2345.5406,6827.5202,-3596.5244,3281.1354,2677.1469,-4032.0980,-1250.2973,-6643.0464,-5607.9110,-356907.4591,-349643.3603,-351392.1734,-356110.8392,-361868.6439,-358735.9838,-352130.6243,-355392.9726,265406013.7948,265427884.9146,265425200.9586,265416635.0773,-354375.7418,265420895.5790,-6360.8843,-592.8145,-5035.0751,5474.7062,-5353.9437,-3279.9431,4344.1217,-5256.7055,-4804.8262,4622.4511,-5127.4465,-97.6483,-2292.3509,1664.8105,4655.7409,-1668.0657,5025.9196,5462.6671,2960.2444,-4588.4040,4896.2049,-3396.9163,4830.7993,-3617.5956,4274.1034,-5438.5152,4701.9125,-4652.9504,-4258.5559,1545.8018,-4586.0049,2616.3975,3275.3861,-4685.8623,-1814.7317,-499.2817,-3001.3609,6004.4169,1500.9941,1459.2945,1872.5530,4134.7341,6210.3881,-5183.8085,-4341.9042,6517.6834,-2064.6719,0.0000,-6270.5960,-5387.3248,-4619.7429,4051.0067,4519.5509,-1225.9072,5176.3230,1702.6885,-5220.4221,-2741.2355,-6493.4889,-2671.2206,-6184.2540,3217.1862,-5108.8034,1601.0060,-696.1511,-4788.6337,4233.6910,5392.5792,4715.6722,3220.7100,-1143.6629,-5546.9426,3623.5078,-2083.4709,4710.6400,-1201.5001,2513.5303,-90.6077,-4033.8123,4065.9858,-4308.5497,-3168.7679,-4874.5731,4299.3644,-2119.7928,-2737.7765,-5501.5975,-2908.0243,-3602.8427,-3529.8872,0.0000,-4414.7980,-504.6175,-3831.2492,-5896.4503,-6374.5431,1675.8206,2280.8224,682.6833,-3832.9269,-82832.4201,-85069.2615,-83790.0466,-86107.5742,-80692.5677,-87319.5396,-94991.7429,-84817.0043,153279138.7725,153313866.0685,153285511.4039,153296624.0578,-86243.1015,153290659.2974,
300.000,-2468.3886,-6540.6203,-2866.8958,4143.5969,4212.7511,-777.8706,-2870.6629,-3946.9607,4225.2415,3080.6572,875.6021,5510.9280,3288.0835,-2214.8779,-233.9060,-83.7252,4023.2313,4430.3283,5373.9199,3494.2960,-5646.1675,-2166.6395,5463.0486,-6208.0546,-4274.1171,-1966.1520,4052.6709,3809.9695,-3930.0743,3550.4683,-5401.1178,6174.0731,-1095.6102,-3467.8572,2426.4258,-4834.7766,-2674.8786,-4866.7079,-5954.8059,-4322.8064,5560.8691,5810.1142,-4175.7286,-5396.0531,-4630.5907,-2826.0865,5679.1519,0.0000,-1790.4883,-4345.6651,2256.6610,2713.4715,1784.1573,6783.3058,1562.0546,-5116.8459,-5336.2518,-2615.4143,-1298.6912,-2873.2443,4620.7890,-2710.7472,3171.8254,945.0308,3364.3203,-1660.9839,-6086.2263,-1764.0071,-643.5714,2030.6977,2893.3077,-2533.2860,-176.5215,-4295.6450,4886.4929,-6738.5980,1542.1910,-6744.5768,4229.7600,-1074.3364,3806.3417,-4231.8714,1020.0536,5971.8038,4147.7925,-5442.0494,-4286.5431,-1188.7811,-2572.0227,124.2583,0.0000,4283.0002,1789.0236,3567.8593,2181.6233,2483.1155,4292.5864,5315.3501,-952.5400,-2300.0764,49262.7001,72553.8919,59680.9281,60006.8236,66360.2051,66085.8352,67411.4534,63720.8630,-229642901.5671,-229637872.5766,-229664236.9438,-229650995.6032,64372.9318,-229650775.8721,-3466.0723,-2052.6361,3031.3974,1021.9484,566.5387,-5434.4986,-2406.9573,3267.4193,561.1014,-4679.7094,5834.9142,-3965.3417,-4881.6730,-5844.3192,-5390.7940,-6909.4304,-309.6009,-925.9842,-345.6039,-4665.7193,755.6760,-6089.6996,1708.8478,1948.7727,-1557.2022,-3894.8643,-3229.4966,3421.7736,-4444.3248,-5785.1843,1668.2512,3117.2202,-6576.5741,-2575.6786,6463.8887,-4326.1566,4650.3958,1050.9249,577.3750,4463.2604,-1013.3496,3115.6203,1753.7220,-285.4809,-3698.1325,-642.7994,1004.1431,0.0000,-4374.0426,-2574.2638,5368.9264,3739.0965,5813.8740,1145.7538,5182.0104,4572.1167,-551.4845,6288.5757,3415.3566,6166.8101,1702.4153,4473.5503,-5087.6947,-6031.0419,5922.2287,-5608.9663,-946.0740,-3789.0378,4243.7008,6390.9614,-5683.1437,4967.3439,5193.4727,5251.5251,-1978.0133,-1190.5191,-5111.9894,-610.6347,-520.2412,6030.7216,3405.8503,2543.6664,-4028.4091,16.6468,5496.4687,-1468.2245,924.4903,6609.3734,-6034.0579,-4663.7177,0.0000,-4223.2535,6503.4879,-2281.9486,1216.9996,3232.8112,-5281.2356,-2679.6489,-6515.8471,-4581.4244,-356095.1964,-348245.7534,-350037.2134,-354692.1365,-360658.1816,-357372.2392,-350946.3392,-354286.8934,260454696.5432,260476919.2574,260473397.8115,260465103.0544,-353138.4000,260469549.1166,-5525.3993,952.9983,-5505.0072,5425.8655,-5223.6081,-4199.1691,5825.0960,-4483.0001,-5431.9485,4066.9502,-3563.8653,1431.2892,-3501.1705,3002.3600,4244.2198,131.3258,5378.4186,5126.2012,4313.7650,-3371.9503,3814.1276,-2157.5267,3726.2198,-2441.9107,5176.2364,-5222.7319,4604.2442,-4653.6794,-3397.7705,6.8133,-3984.1064,428.6066,1656.9161,-5382.9774,-307.5223,-2258.2961,-4344.8460,4860.3542,3151.7767,2834.9169,3460.2748,2146.4837,5248.1251,-4284.6664,-3031.4534,6321.1949,-3943.4171,0.0000,-5042.3313,-4709.1716,-3419.7586,5035.6034,3245.0154,589.2632,4272.6737,-100.9950,-4347.7736,-1353.0548,-5917.2519,-957.6018,-4888.4002,4500.5530,-3531.7642,3230.3374,1424.9979,-3637.3831,2862.8010,5473.5561,5390.6437,1588.5009,-2565.5488,-4147.4044,4375.7114,-592.3442,4466.8980,614.8223,3962.5032,1439.6710,-5466.6397,3085.7760,-4713.8948,-4434.6825,-5413.1242,2964.3206,-347.5466,-3824.9082,-5303.7062,-1548.8173,-2046.9058,-4665.7077,0.0000,-3604.0990,1309.0665,-5463.0795,-6484.7404,-5605.5576,147.4053,3493.0225,-1157.4374,-4484.5441,-82736.9043,-84999.6822,-83679.2626,-86177.5238,-80580.2497,-86934.8280,-94949.7624,-84958.7599,153277998.2651,153312797.8243,153284970.0958,153295633.0505,-86148.4368,153289607.6128,
600.000,-4120.5088,-6475.4916,-1036.7726,4884.2530,4815.8835,-2604.6327,-933.1304,-3383.3186,3897.6254,1668.1076,1729.0048,4098.6943,1297.1753,-3494.9960,-2209.0324,-1276.3397,3618.6087,4522.4701,4118.4387,2656.4281,-6032.2452,-3708.7034,6449.5709,-5901.8626,-4087.0472,-3938.1490,2820.6240,5212.9784,-5453.1628,2082.1574,-5148.6147,5761.6313,-2335.3997,-4141.3337,3728.7916,-5039.2311,-686.4103,-5773.9055,-4734.5199,-2504.8721,4154.3388,5879.3810,-4900.8382,-6118.7524,-5843.6616,-4231.3264,4420.9537,0.0000,-1770.0398,-5766.0005,3781.0600,3684.4786,3241.2479,6492.4424,3257.1330,-4036.3858,-6140.7150,-1200.0242,-496.2077,-1730.5387,5621.7804,-682.3421,2937.0272,-610.2691,3544.7919,-3198.5082,-6685.7222,-3729.3589,1508.7612,3225.6204,1050.9625,-2234.5286,1903.2818,-2990.2139,4286.7110,-6448.1225,-343.6657,-6246.8661,2434.0435,548.9370,4945.9472,-2338.6052,-1170.1467,6403.6164,4949.0106,-5098.1955,-4250.9445,321.2163,-3804.5976,-1763.9561,0.0000,3281.0874,2804.9322,2204.1556,2566.5890,4199.5248,2925.5270,3721.1601,-2097.5262,-3902.4891,56683.8890,80089.7507,67186.1816,67572.1482,73821.0933,73436.0767,74844.6770,70795.3869,-235274428.5995,-235269104.5658,-235295961.0116,-235281548.4463,71792.6578,-235282226.9701,-3841.5339,-446.0874,4204.9209,-928.0731,-1424.8030,-4384.5533,-1550.1475,4962.9511,-1591.8248,-5976.0327,6474.3293,-4840.7136,-5152.9709,-4436.7207,-5562.3572,-6514.3583,-2466.4523,-2919.6983,-1894.4903,-5930.7412,2302.0964,-5674.9781,470.9580,3526.5663,590.3811,-3358.9961,-4898.1681,1859.7482,-3512.7380,-6277.6372,3548.1946,3406.8712,-6461.5271,-507.0415,5684.6030,-2757.4717,4467.8478,2201.2500,1890.2047,5018.6094,-2288.7516,3679.7794,3190.9580,1257.4516,-2881.6658,828.0180,-58.4607,0.0000,-5823.9428,-1422.7156,5288.7140,1819.5948,5866.9303,-126.3523,5341.0264,5219.1438,967.3436,6835.3432,5087.1324,6590.7222,2661.9986,4368.0515,-6105.8105,-5192.4706,4929.2371,-5730.6554,324.9545,-2989.8597,3895.2272,6088.1369,-5693.9912,6161.7112,4590.2901,6040.2949,-3922.5388,95.0260,-4442.6452,978.6249,-1494.0896,6607.0419,1584.1535,3453.6054,-4076.6097,-1361.3482,4569.3474,577.9201,2964.4569,6882.6435,-5713.9756,-3620.7753,0.0000,-5702.8051,5517.1201,-773.3973,-955.1384,3527.0536,-5987.2470,-3879.1025,-5669.5843,-3117.1286,-355127.7514,-346686.5166,-348526.4786,-353104.6432,-359289.2618,-355838.0051,-349605.0808,-352951.5927,255379228.5922,255401818.6377,255397432.2740,255389501.7101,-351744.5706,255394055.6481,-4110.7825,2396.2040,-5381.2534,4790.7371,-4486.2167,-4665.5768,6683.1107,-3203.9979,-5472.4732,3074.9697,-1612.6413,2807.3036,-4321.6601,4018.7952,3365.7848,1916.4959,5102.5658,4219.9116,5199.7880,-1762.3189,2310.4914,-675.0320,2205.2083,-1006.7696,5515.9274,-4418.0249,4014.6113,-4154.1587,-2158.1889,-1532.9738,-2953.2296,-1805.2063,-143.8591,-5498.0736,1232.9147,-3768.9222,-5218.2467,3202.8918,4439.4851,3893.3345,4625.9951,-71.5044,3725.6624,-2920.4483,-1355.7579,5457.3321,-5410.2578,0.0000,-3270.7888,-3522.2050,-1824.7074,5459.2656,1617.3913,2340.5232,2905.1188,-1893.5544,-3005.0763,179.3252,-4716.0020,861.3466,-3071.9743,5296.4225,-1581.1982,4510.2180,3395.2142,-2089.7192,1166.3347,4958.9699,5479.9843,-216.8818,-3705.8066,-2307.7985,4631.3432,965.6672,3741.2020,2363.4716,4932.9614,2815.1408,-6315.9533,1764.7537,-4619.5565,-5162.6353,-5346.4614,1273.5971,1462.5185,-4481.1681,-4527.3083,-20.8228,-265.9764,-5226.4037,0.0000,-2420.4930,2978.7495,-6507.0064,-6387.1849,-4238.2276,-1397.7032,4326.6603,-2859.7120,-4631.2008,-82641.7113,-84930.6150,-83573.1184,-86247.2673,-80470.6781,-86546.5912,-94903.2835,-85193.3027,153276862.7297,153311725.0241,153284434.0800,153294586.6283,-86053.7109,153288555.6507,
