sl_100_86400_20300717 Coordinates.csv
2030/07/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:35 2024,
Start: 2030/07/17 07:47:00.00, Stop: 2030/07/18 07:47:00.00,
TIME_UNITS,STARLINK-3334 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-31818 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-3182 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-1316 - X-Coordinate,STARLINK-5325 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-31395 - X-Coordinate,STARLINK-4364 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-30794 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-4616 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-30123 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-5908 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-2495 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-31995 - X-Coordinate,STARLINK-31380 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-4341 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-4112 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-2377 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-30900 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-31202 - X-Coordinate,STARLINK-5016 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3334 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-31818 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-3182 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-1316 - Y-Coordinate,STARLINK-5325 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-31395 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-30794 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-4616 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-30123 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-5908 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-2495 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-31995 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-4341 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-4112 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-2377 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-30900 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-31202 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3334 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-31818 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-3182 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-1316 - Z-Coordinate,STARLINK-5325 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-31395 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-30794 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-4616 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-30123 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-5908 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-2495 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-31995 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-4341 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-4112 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-2377 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-30900 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-31202 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1350.0075,-2600.0057,-3563.0129,-5331.1978,3576.2717,-2021.9384,3485.1929,-984.7917,6196.1689,230.9518,-3437.4647,3389.1110,3686.4603,-865.4194,4003.8182,54.3332,-3142.5999,6293.0684,657.7267,-3172.4757,-77.9072,-1160.2057,4202.2223,-351.8625,3314.9554,5222.4564,2368.9576,4503.8698,-6856.7777,-3520.4281,4041.5471,1064.5587,-4055.0945,5279.5118,-5396.7103,4529.3889,3898.7528,695.1963,-6221.1332,0.0000,4956.7145,-2671.0433,-1823.8150,-3919.7302,1105.5633,4236.6140,-4978.6279,790.1677,2193.7441,5004.1772,-4594.3830,325.7344,-5369.5279,3846.7300,4041.7676,1765.1170,3140.1746,-5609.3167,-3643.6599,4268.7633,5294.9204,2977.8374,-6388.1687,0.0000,5937.6877,1304.3671,6465.8532,-656.8655,-5799.4621,-5417.0173,948.4856,-5138.4127,-997.3069,-960.0671,-6730.5867,-2763.8429,-3889.3385,4480.5215,3168.4452,1039.9545,6355.1912,-1222.3137,-2917.2400,2866.4563,-2654.4591,2667.6364,-2203.8536,-5343.4195,4047.4273,3475.2212,5916.6552,-4052.3653,4801.8274,386.2520,0.0000,5237.5362,3216.2844,420.5831,4983.7032,-4033.1136,-33547.6700,-17360.4259,-26908.3094,-26557.2631,-20012.2813,-20242.8328,-19096.8116,-20697.3513,-225093833.4335,-225066238.2190,-225116036.6441,-225108001.2901,-22086.2575,-225104892.6334,6635.2948,-5244.8179,3712.1683,4370.2977,4690.2796,-5967.4101,3695.5389,-6867.2129,2161.5254,6847.0027,-4970.2907,-5666.9749,-3904.5382,4828.9479,-4734.8409,5919.9523,-2810.7373,1545.0855,-6187.0577,-4733.7282,-6100.5655,-4011.4565,786.9290,5042.5866,-3536.2845,-4447.2163,5193.3781,-2432.6623,293.3170,3761.1238,1623.0023,-5589.1566,-721.7580,4327.8224,4119.8032,4266.5362,4040.3859,-4933.5903,-2977.0587,0.0000,-1369.1208,-4363.1327,-4960.9595,4592.4961,-6525.1367,2473.1821,4600.0615,-2238.6745,-5789.1081,-4204.7038,-2907.0839,5395.9398,4027.4687,2249.8556,3037.1589,4651.3574,4190.6037,1955.2424,3761.0995,-1412.7260,3265.5302,4380.3907,-507.2614,0.0000,-2824.3996,-6397.5530,-561.4660,-5064.1918,1707.5776,-1353.3023,-4820.8747,1032.1846,5275.4434,-4059.1310,-1244.4803,-6020.5792,-4907.6833,-2658.5265,-2837.3220,-592.5935,2154.5266,-4926.0895,4371.3599,-4627.7872,-4869.1682,5098.9017,-3669.2017,3692.5116,1059.3741,5410.1124,693.1117,-3928.3873,-4781.6090,4117.2388,0.0000,4367.3557,-3968.9597,5200.1936,-1834.6315,4676.5890,-368547.5044,-376165.9659,-366194.6479,-370911.7281,-376562.5500,-373430.3640,-366806.2346,-368021.4808,264387522.3219,264407335.9800,264406132.2537,264408239.1893,-369102.3700,264400964.7804,-1553.5986,-3722.3391,-4493.0229,384.9921,-3423.5617,-2920.9575,-4657.2261,-355.6825,1634.7241,-215.8535,3156.3525,1598.2741,-4383.9481,4821.1569,-3021.6221,3254.4506,-5483.3452,-1137.2452,-3090.7350,3963.7844,2693.5547,5495.6942,-5457.7104,-4573.7143,-4945.5392,429.9644,-3953.0152,-4562.0725,-0.4850,-4581.6234,-5083.8080,3764.6620,-5447.7888,21.2626,1174.3351,-3056.8022,-3950.7433,4684.1962,-38.5883,0.0000,-4578.7665,-4681.2208,-4423.0187,3270.6054,-2048.6023,-4892.8923,665.5334,6508.8256,-3072.3509,2114.8306,4092.5304,-4321.9995,479.0121,-5169.9024,-4700.0815,-4595.6375,4484.5216,2806.0917,4300.7517,-5103.3210,2989.6021,4244.5589,1904.5423,0.0000,2152.3904,-2286.6521,-2260.7099,4347.7301,-3072.4276,3846.2748,-4737.1370,4431.8567,-4361.2511,5508.1906,-1088.1156,-2122.1218,2485.2598,-4392.0227,-5391.6305,6804.1081,-1685.2715,4690.2366,4478.7842,-4253.8944,4026.7350,3780.5855,5422.4644,-1933.0576,-5512.7770,-2568.2018,-3529.4666,3835.6138,-1357.6036,5421.9380,0.0000,335.3860,4694.7698,-4550.1345,-4327.9291,3092.3692,-53662.0113,-59820.7379,-54304.9786,-56626.3157,-51209.4659,-57832.0515,-65507.8825,-57077.4416,152965630.7678,152950573.7254,152967564.2827,152967179.9961,-56758.9642,152976325.3916,
3600.000,-932.2296,4619.2258,-585.8515,3257.6100,-5542.1989,3638.6868,-4315.5804,1094.6640,-4780.8543,-2058.3808,-294.6622,549.4431,156.7648,-1640.3254,-158.3913,-3258.4621,6095.7428,-4945.6007,-563.7472,5040.9076,3274.4916,5045.7701,-6812.1629,-3766.9700,-6323.6153,-3024.1161,-3881.4738,-2731.0970,5051.5956,2491.7665,-6330.2793,2760.5230,4986.3141,-5643.0956,2241.6627,-6388.9622,-6084.7581,1888.4452,5939.9040,0.0000,-1371.8409,5610.6968,4100.8900,1963.4121,438.7929,687.4632,2606.9599,3249.5885,1219.7331,-1413.7455,6761.8477,-4066.8897,2559.2288,-4311.2674,-6002.2508,-5681.3381,-5772.2384,404.3862,-985.4671,-761.7784,-6471.4974,-5459.6263,3197.0948,0.0000,-2792.6853,1922.2263,-3500.1037,5114.9073,4902.3591,3011.3004,1714.3610,1645.3887,-2205.2515,4899.5140,6352.0286,2276.1004,4077.2007,-763.3702,-1089.0313,-4816.5714,-6362.5739,4928.5398,220.9937,-1557.3533,4115.0810,-4818.8735,5204.0761,3621.5662,-5435.3148,-4743.9583,-4154.3574,6557.9845,-3168.4302,-4601.9400,0.0000,-4950.1543,817.6135,-4270.5879,-1872.3462,105.2664,58662.8503,74333.2584,67327.6029,69259.2796,73692.0764,71048.8614,74356.8603,69832.7633,-285893582.4101,-285869659.9407,-285918145.8678,-285912235.5901,71079.1241,-285903718.6040,-4855.7559,5159.9858,-5654.3951,-4775.4429,-3780.3253,5768.0342,727.6106,4852.4251,1748.1358,-4916.5478,1549.9085,5125.6868,5415.3099,-6570.0298,4218.9379,-2412.3867,261.8649,1384.9855,6656.9539,1197.7977,5545.6316,3339.9290,-221.2823,-5241.6981,2803.3994,4836.9520,-1481.2147,5898.5603,-2054.1283,-6375.3064,1768.4789,3075.7792,-3488.9761,-1212.3020,-5014.0051,-2640.1491,-3156.4203,6526.2196,223.3759,0.0000,4116.5198,1612.8576,1144.9594,-6568.5841,6518.4705,-634.1410,-4993.3830,3986.8476,4057.9363,4245.5213,132.1125,-3520.2838,-4622.6810,2573.4909,551.8108,-2040.0379,-3719.3226,-3971.4707,-5466.3899,4929.7471,-1989.2628,-268.9729,-2643.4884,0.0000,4430.4163,4820.2287,2691.2159,2501.8487,-4582.3363,-2852.9251,6548.6616,-3961.8868,-6333.8359,2548.3407,-1051.1380,3007.8671,394.4803,5527.9308,6194.3739,-2713.8321,-520.8900,3309.3825,-6610.7052,6721.5105,612.1607,-4905.1458,546.8166,-4916.2707,2615.3184,-1965.0465,2911.2534,1873.3069,5359.9227,-4114.8110,0.0000,-1504.9736,2236.8780,-3643.7669,5132.7162,-5059.3488,-367312.5432,-368421.8339,-359033.5657,-362103.8783,-370942.7143,-364838.1968,-361579.8475,-364607.8849,197062978.2033,197091095.4646,197075687.5930,197078766.7834,-363299.8864,197076150.0181,4870.7787,-357.8933,3773.7357,3768.0719,-1214.2551,-1313.2248,5310.5323,4842.8167,-4460.8211,4299.1254,-6636.7430,-4433.1373,4308.4956,-1247.0038,5443.0512,-5413.7755,3242.8639,-4115.2062,-1900.9346,-4633.5746,1737.9150,-3340.0129,1246.0043,2172.4469,-51.4241,3825.7149,5552.0569,2163.8514,-4171.6630,796.2830,1242.7428,-5440.0509,3079.4227,-3646.9004,-4168.4616,-482.1208,-329.9766,-840.7617,3488.6343,0.0000,5333.4356,3724.6859,5406.8417,397.4056,-2305.2842,6849.1695,3819.8654,-4657.0443,5448.1350,-5219.7330,-810.8329,4340.1505,4157.7975,4609.2855,3347.9806,3054.2106,-681.0360,-5227.3889,-3886.7074,4609.8725,1345.7095,-4038.9698,-5250.4564,0.0000,-4530.3085,4562.1143,5255.4684,-3561.3283,-967.0406,-5373.1710,826.5180,-5368.9993,1668.1908,-4168.0054,-2566.4504,5836.1044,-5355.8747,3895.9628,2740.7786,-4161.1148,-2674.2483,-3557.2939,-2011.9354,293.1917,-5456.7444,427.2677,-4524.9756,-2942.3626,3378.6427,4631.8630,4698.2840,-374.4546,-3001.3795,-2918.9658,0.0000,-4460.6821,-6523.7671,4034.6089,4118.1435,-4711.4179,-52165.8627,-57786.3445,-53112.7110,-56901.1871,-49867.8748,-53329.8506,-64540.6710,-55520.6770,152950849.9720,152935371.7988,152959896.8391,152957902.4824,-55448.0211,152962730.2683,
7200.000,4005.6412,-4735.9858,3783.7842,833.0993,4694.3165,-4069.9925,4718.6494,-2324.1914,1670.4771,4184.2405,1352.0855,-4799.1551,-3377.5722,3020.7593,-4149.1601,5867.4232,-6679.4302,-117.1406,-451.8044,-6069.9430,-4802.0413,-6496.1137,5859.3779,5640.4298,4807.3575,-1231.4618,5318.1818,311.0420,-1010.9412,-550.9950,4309.0734,-6086.2140,-4074.5363,4065.5537,2064.9666,5849.3394,5258.0429,-3256.3574,-3816.0162,0.0000,-1750.7418,-6856.3226,-5853.8062,971.4043,-2456.3202,-3590.9606,1894.0374,-4757.1039,-4981.7199,-3173.5704,-5519.4096,6581.1567,2548.3643,3889.4954,6091.3429,6643.9104,5648.6984,4589.1407,4460.9344,-1908.0224,4889.8566,5932.8084,1266.9409,0.0000,-1229.4516,-5186.6423,-469.8517,-6667.5955,-1194.5743,-385.4226,-3161.5820,1509.3378,4148.8338,-6816.9609,-3721.1962,-2671.0650,-3456.9754,-2491.1569,-651.9310,4258.2074,3865.9655,-6793.5417,2084.9130,-351.6763,-5125.2170,4807.8172,-6659.0424,797.8903,5219.2238,5374.4496,1857.9853,-5848.6097,-449.1080,5990.1353,0.0000,3199.2561,-5064.1191,6627.5113,-1154.1465,3894.0773,148520.5436,160225.9511,157372.3941,162697.3441,163110.2846,157154.7356,163754.2499,160850.1978,-327181398.4666,-327163041.4176,-327203696.5183,-327197317.9580,159935.0024,-327190649.9472,1932.4260,-2820.7176,5679.5887,4053.7921,501.1792,-3009.9730,-4367.2984,-606.2556,-5501.1529,829.4356,4247.4883,-2994.0815,-5832.9352,5308.7730,-3397.1705,-1436.9237,1455.9104,-4542.0806,-3859.2402,2197.9420,-1117.2948,-2153.0924,-9.5169,3329.0752,-82.6994,-3940.2018,-2229.0300,-6618.3862,4062.5016,5912.3843,-3478.2543,-357.7230,5247.4409,-3067.8657,4874.7622,-82.5730,616.8230,-4806.4626,3336.5579,0.0000,-6152.4071,879.1398,2263.9966,5643.0338,-3815.9312,-3657.5201,3686.0938,-5046.8206,-1921.6923,-3810.2161,2504.9142,1345.3347,3506.2611,-5571.1398,-3235.6091,-819.5872,1695.9795,4381.7311,5087.3996,-6503.8959,-587.3967,-3248.9424,5472.2684,0.0000,-5447.3600,-2245.5413,-5013.1691,614.6852,5175.2309,6262.1111,-4788.0491,6169.2362,5129.5005,-1149.7461,3554.0975,1608.4845,4556.6629,-6325.5641,-6592.0978,5342.7997,-2069.5193,-1288.7531,6354.6181,-5729.0817,3377.1303,2289.5155,1693.8401,4004.6635,-4460.0033,-2081.0241,-5974.2852,1012.8630,-4229.5151,2753.9408,0.0000,-2942.8447,-1534.7566,1710.9731,-6679.9273,4632.6742,-343068.7282,-337617.0588,-328973.2596,-331854.6896,-341862.2697,-331847.1842,-332955.7246,-332818.6372,116288271.6882,116323234.4703,116295155.2341,116297718.6292,-334324.1047,116301709.8770,-5339.1728,4199.7675,-265.0594,-5530.9896,4907.8324,4741.7592,-2478.7734,-6520.9929,3556.0299,-5369.0188,5159.6324,3756.9206,-1613.6254,-3181.2038,-4339.1178,3025.3369,1014.0715,4746.4947,5749.2186,2553.5947,-4501.6568,-955.6515,3695.5723,1871.8417,4965.2292,-5499.4637,-3867.9628,1754.3032,5429.1556,3487.6373,3745.7811,3065.7753,1558.7995,4535.5376,4402.7001,3705.5522,4357.9158,-3630.6693,-4682.0484,0.0000,-2545.7237,-515.1758,-2845.4197,-3789.1089,5224.3170,-4663.8657,-5410.2962,-5.1798,-4389.0810,4749.0294,-3110.9384,-1660.6385,-5152.4285,-618.0252,158.3282,996.5704,-3586.0360,1709.6237,259.9326,-532.9582,-4845.5155,619.2618,3620.4049,0.0000,4079.0776,-3992.0264,-4679.0978,-485.7081,4202.7058,2575.0776,3681.2665,2609.8480,2058.3803,201.5130,4630.0503,-6220.4319,3554.9123,-427.4607,1785.9103,-1094.9818,5340.4845,180.2851,-1749.5174,3831.7192,3052.2050,-4376.1577,772.0718,5396.3784,842.6297,-3840.1404,-2967.1178,-3380.2676,5436.9905,-1776.1758,0.0000,5254.6754,4486.3903,-1019.3142,-973.1883,3326.3474,-50750.9797,-55146.3171,-52540.9148,-53755.1344,-48897.4343,-54058.7590,-62954.6557,-53898.8933,152936798.8039,152920284.5410,152952669.8507,152950832.5885,-54131.6921,152949095.3790,
