sl_100_86400_20300128 Coordinates.csv
2030/01/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:34 2024,
Start: 2030/01/28 07:47:00.00, Stop: 2030/01/29 07:47:00.00,
TIME_UNITS,STARLINK-3805 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-5211 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-32237 - X-Coordinate,STARLINK-2559 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-6337 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-31311 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-31732 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-30114 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-30247 - X-Coordinate,STARLINK-3339 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-31223 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-1071 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-4263 - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-5905 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-4730 - X-Coordinate,STARLINK-30774 - X-Coordinate,STARLINK-31127 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-31367 - X-Coordinate,STARLINK-3587 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-4425 - X-Coordinate,STARLINK-1378 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-3316 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-3803 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-30934 - X-Coordinate,STARLINK-30367 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-4008 - X-Coordinate,STARLINK-2513 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-1597 - X-Coordinate,STARLINK-4190 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-1957 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-31844 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-5211 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-32237 - Y-Coordinate,STARLINK-2559 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-6337 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-31311 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-30114 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-30247 - Y-Coordinate,STARLINK-3339 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-31223 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-1071 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-4263 - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-5905 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-4730 - Y-Coordinate,STARLINK-30774 - Y-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-31367 - Y-Coordinate,STARLINK-3587 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-4425 - Y-Coordinate,STARLINK-1378 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-3316 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-3803 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-30934 - Y-Coordinate,STARLINK-30367 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-4008 - Y-Coordinate,STARLINK-2513 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-1597 - Y-Coordinate,STARLINK-4190 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-1957 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-31844 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-5211 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-32237 - Z-Coordinate,STARLINK-2559 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-6337 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-31311 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-30114 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-30247 - Z-Coordinate,STARLINK-3339 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-31223 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-1071 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-4263 - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-5905 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-4730 - Z-Coordinate,STARLINK-30774 - Z-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-31367 - Z-Coordinate,STARLINK-3587 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-4425 - Z-Coordinate,STARLINK-1378 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-3316 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-3803 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-30934 - Z-Coordinate,STARLINK-30367 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-4008 - Z-Coordinate,STARLINK-2513 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-1597 - Z-Coordinate,STARLINK-4190 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-1957 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-31844 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6459.3684,-54.0423,4257.2945,6543.6766,-4157.1544,-6506.8208,-3247.7189,6277.9717,0.0000,-51.0480,-3368.4447,-3230.5349,3365.3811,-3297.8713,817.6375,1117.1918,3138.6714,-5336.2312,5833.8405,2510.9252,3277.4730,5054.4472,-5130.7710,5337.4257,-3355.8181,4066.5657,5858.4536,-4169.2633,-4713.3261,-2945.0499,-1324.3718,-5209.1399,-4919.3007,5084.3100,-3975.6265,798.5947,-6696.2501,5309.9170,233.6367,-72.2859,4218.8146,-5000.2040,5431.8161,-29.2917,-4985.0119,-4693.6655,-3136.1918,3151.2103,-6616.3925,6799.0454,-3397.8667,2092.4379,-5428.8933,-62.5161,58.8290,-1039.8369,-1808.5203,-5925.5378,-1346.3825,-1556.5828,1692.6812,-3616.3992,-5526.1812,-2448.9681,-3720.0137,-4152.5312,2027.2119,-2851.9258,-4494.4370,852.5108,-4752.7912,2300.1155,0.0000,2087.2271,-4448.8558,5609.5662,-6852.5453,-325.4833,-5689.8489,-6344.2970,-6693.2291,196.8494,-1419.5064,3942.6672,-1997.5686,-5670.3494,-3932.1197,0.0000,1249.8640,-3145.2233,-3957.0519,-6201.2850,4021.8625,154.9805,2121.4203,1540.5684,-591.7512,5405.5572,-3168.6128,-4058.3400,-338735.3563,-347605.9536,-333250.3836,-334782.2621,-342593.1112,-341685.1544,-341137.3404,-340205.0518,22202706.4960,22166314.9687,22171050.7686,22190978.7676,-338907.5019,22184391.3064,2447.4384,4180.5038,4731.2826,-2013.9164,5298.8747,-81.3318,3144.9289,2622.0264,0.0000,6885.5603,5982.5373,-4137.6402,5579.9357,-4036.3515,4074.0443,3611.2834,-5936.4529,-4171.3478,-2624.1302,-4682.5940,-5495.7104,1887.0862,4012.0354,-1596.5164,5182.2741,3352.2820,-1108.5192,-3988.1831,-3513.2053,-4250.1576,3922.1500,216.4534,-4860.9991,16.5119,3650.2440,-4719.8744,862.7914,1003.3597,5375.6705,5163.5284,-309.8956,1187.9239,-3789.9163,4287.0306,-1812.8116,-3443.7653,4362.4571,-6037.8825,-958.3563,-1257.7927,2870.6195,5648.8237,-1244.4767,-5190.8733,-5045.9781,-5085.0210,4913.8659,1833.6106,-3926.7277,4298.3990,-5110.7402,-5863.1950,-1356.3722,4731.1992,-2432.8983,-3137.9610,6518.5822,6243.2080,3311.0416,-5137.8095,-3999.4974,4091.8034,0.0000,-4511.2587,2017.0150,-951.4822,-407.7672,6792.0909,-3702.3637,2708.1332,-1538.9980,-5052.6493,4732.6269,-1542.7099,-3688.6094,-3570.2695,-4406.7400,0.0000,-5470.3794,5616.6018,5539.9138,1468.4360,-4209.9880,6482.4436,5454.4855,3809.9525,-5392.8884,4230.0987,4982.7408,693.9798,-51257.1613,-42976.9447,-49270.4477,-45529.1665,-42004.0115,-44559.5483,-51543.3900,-49662.2768,320399415.9577,320387238.9419,320397054.9402,320384200.5016,-48613.8286,320390685.8886,-93.6900,-5466.3722,-2618.0514,1087.7675,1171.1737,2394.8584,5077.0770,597.0676,0.0000,-589.7937,883.6048,-4522.1516,-2367.4367,-4513.3795,-5530.0628,-5714.9678,197.9506,1149.6648,-2468.6952,-4316.3694,-2500.5997,-3964.6223,-2084.9965,-4068.8645,-3019.9039,4340.1747,-3466.3476,-3447.3894,-3610.8350,-4625.0985,5512.2754,-4357.3074,-83.3333,4732.6535,4304.7949,-4977.2233,-745.4385,-4246.1093,4231.7735,-4564.4061,-5069.0209,-4646.5103,-1845.5349,-5451.8308,4327.5373,-3380.2741,-4267.4208,1213.4897,-1419.8742,-186.7609,5249.2105,3391.5839,4047.2981,-4565.6888,-4586.4727,-4605.0761,4508.1850,2924.6930,5503.9568,5138.9956,4353.8018,606.8095,-3797.3306,-4352.4199,-5329.0674,-4313.4310,-681.3448,272.5630,4104.5862,-4557.1781,2914.8720,-5065.4041,0.0000,4631.9937,4898.0210,3922.8318,367.9196,624.8286,-1405.4576,-394.2440,774.5798,4695.4934,-4716.4118,5433.1159,5417.9638,897.8411,-3594.2839,0.0000,-3852.2280,1570.2031,-956.4376,-2620.7377,3714.3218,1893.6684,3633.1047,5377.4669,-4248.2638,836.7749,-3578.7532,-5410.8182,-138779.5006,-142388.8719,-136868.7797,-138512.6348,-133526.4700,-140846.7967,-147862.7625,-139917.8777,-57326595.2212,-57357177.2940,-57306315.9642,-57333597.8239,-139169.8536,-57324203.5073,
3600.000,4435.8092,-3938.6836,-5553.2026,-5191.2148,926.7455,6479.2895,-1424.6050,-5054.3835,0.0000,-1737.1147,1563.4730,6185.3397,-5265.1876,5963.2766,-4799.6932,1324.6754,-171.9781,5596.8455,-2144.4621,-821.6052,320.9277,-6606.4169,1385.4361,-4902.3417,-764.0279,-6640.3989,-2444.4228,3928.7706,6730.6769,5585.0527,-2781.6629,5230.1570,5586.9685,-4676.0850,-298.9694,3380.8625,4191.6944,-4241.9925,-3718.7033,-4050.3150,-4473.7695,3156.1963,-4040.1655,-3598.6118,6847.9896,6310.6694,-1258.7675,-449.6902,4787.7985,-4956.4422,-284.9379,-4456.4338,3313.7916,4058.5026,3870.2744,4652.1057,-1361.6604,2259.8152,5186.0087,-1050.2159,1236.1614,4328.6443,6630.9954,-1947.0190,1912.0592,5311.0251,-3316.7390,612.9301,6640.1011,1333.0027,6076.6669,-4695.8550,0.0000,2146.7522,4502.5287,-6207.3590,5319.1137,-1583.6552,5469.2226,3971.4200,5984.5630,2298.5424,-1021.8478,-3214.8873,5777.2085,5958.8955,5814.6480,0.0000,3253.9419,379.5127,1084.4564,2904.0692,-3214.1760,-2745.4123,-3795.9835,-5581.8265,4314.1727,-6030.5361,-965.7200,2409.4291,-310553.5539,-323243.1767,-310812.5434,-313379.3039,-320152.3539,-316924.5721,-318549.0342,-314868.0120,-61540162.3887,-61571918.4028,-61576170.6615,-61547592.8788,-315958.9894,-61558052.3618,-3481.1790,-4708.5049,-3587.2953,3837.5282,-4700.9404,-2153.0938,-4741.7203,116.6729,0.0000,-5035.6800,-5865.5561,2257.3738,-4313.4449,3383.1438,-3470.6888,1721.9392,5105.8733,2264.7472,3732.8325,6792.4203,4312.8645,463.8312,-4177.6128,4746.5346,-4963.1865,-716.5309,3339.8106,-1067.4103,1487.1946,1174.2311,-4924.8071,-4108.6521,2280.8053,3793.7828,-4204.8166,3114.1470,-3431.4756,3290.3145,-5625.7188,-3992.2696,4741.9815,-4826.5468,4866.4129,-5076.0792,-103.5565,1698.3823,-5248.6736,5009.1135,-2224.9066,3265.6905,1296.2895,-2414.0166,-2541.5593,3934.2698,2170.2967,3239.5481,-6446.8219,-3545.0639,2085.3030,-6514.9030,6599.8760,4044.1348,-1638.5970,-3772.9658,-1812.2220,-1691.9938,-4725.1956,-5580.1750,-1725.9149,6732.0212,2767.2334,-317.3912,0.0000,5818.5296,-5028.4792,3051.0143,-2205.9508,-5435.6432,565.8953,-4273.5655,-223.5543,6424.3801,-6702.1296,5326.9399,2252.5965,504.5901,3682.1025,0.0000,4035.3335,-5505.1277,-4900.3936,-3207.2186,6104.4928,-3299.6867,-1635.7427,-1195.8018,3168.0403,-1908.5382,-4981.7366,-5145.1501,-132583.6271,-127480.3675,-133640.7931,-131352.8911,-124647.7201,-129259.0907,-133675.9591,-130043.9365,315248143.7228,315232660.8745,315239158.6936,315237485.0978,-131335.3280,315238305.2353,-3995.8263,3090.4131,-1907.0089,2525.1933,-4882.0508,1225.9611,-4675.0060,-4599.4463,0.0000,4394.8711,3320.6886,2133.8209,-1308.2213,676.3819,3552.3219,6481.9662,4354.0426,3272.2268,5322.5433,156.3298,5322.6727,-969.5569,5219.3926,984.2502,4679.0235,-1451.1625,5502.1893,5333.7500,193.3039,3927.8719,-3963.6091,1361.2755,-3383.0875,-3484.8968,-5481.2051,5137.1132,4087.4124,4277.6340,-1231.0761,3877.7326,1011.0324,3823.5306,-2696.2790,3042.2748,-244.4858,-1609.4220,4222.0899,-4755.4183,4328.5445,3542.7683,-6763.5451,-4713.0211,-5484.5990,3964.8524,5162.9046,3984.4340,-2109.1089,-5426.9090,-4057.0105,-1976.9566,-1723.9628,3561.4003,310.0701,5396.6860,6404.3198,3809.0121,-3710.2089,3947.2370,1008.1594,848.3225,1591.9052,5039.1004,0.0000,-2798.4672,-1556.0541,115.7342,-3761.4357,3807.2690,4210.4433,3692.4732,3443.3355,-1088.9161,802.6199,-2982.8655,-2940.5526,3146.5009,-618.8928,0.0000,4396.2563,3662.1586,4687.6391,5349.4339,424.5661,-5223.1177,-5521.8773,-3656.3186,4324.7743,2788.8896,4668.3352,3717.6659,-137924.6716,-142466.5383,-137224.8673,-140957.1141,-133856.7413,-137900.2201,-148813.5704,-139169.5244,-57257648.2673,-57291133.6366,-57242315.4849,-57264029.0348,-139659.6162,-57258378.7436,
7200.000,-281.0669,5550.0002,4572.8863,1732.7840,3550.6392,-3972.4301,4565.0114,2104.6252,0.0000,4034.6418,1731.8541,-6746.7902,5398.7550,-5725.9627,6448.2509,-244.2786,-4061.5182,-3863.6046,-2401.1140,-1226.0885,-4535.6598,3479.9711,3360.7245,2653.9901,4772.8455,6065.1064,-1242.8834,-2917.8495,-5935.2878,-6712.9591,5033.6012,-2799.4611,-4786.3954,3421.4142,4167.1558,-6397.7336,228.2491,2464.3812,5258.7991,6501.7774,1309.6899,-1078.6193,240.6348,5160.7631,-5197.4160,-3986.4484,4690.3074,-3350.5613,-1382.3437,1258.7883,5216.8113,6090.6318,-1123.2631,-6509.9528,-6547.0150,-6765.6269,3548.1951,1984.5847,-6884.3359,2609.8954,-3317.8397,-4158.4827,-4604.0512,5679.8510,-1279.4883,-4463.8976,4085.5556,2927.3589,-4075.1277,-2658.5594,-4673.3841,6142.7039,0.0000,-4761.2177,-2972.3334,4017.3949,-1839.0541,3864.2166,-4131.1307,78.6204,-3013.6515,-3475.9573,2628.8954,1877.4891,-6641.3923,-3475.8408,-5179.4104,0.0000,-6394.1919,3821.5914,3145.1396,1199.1072,823.1288,5206.2865,5272.5357,6621.1743,-6678.9881,4804.0666,4741.5367,-626.3025,-265614.6205,-278099.5651,-268762.1429,-274773.7214,-277857.2444,-270308.2406,-276381.2982,-274077.2307,-141100275.5153,-141127094.4380,-141137309.6002,-141109023.8523,-273182.3932,-141117297.2887,4134.5387,3829.9594,309.1787,-4868.3344,2983.2210,3916.5141,5004.6075,-3897.6363,0.0000,1369.0962,3829.8479,-79.7815,1208.0374,-1351.3279,2407.0196,-6297.0872,-1870.5440,1495.3859,-4640.3498,-5337.5856,-2513.9565,-2807.7104,3821.1532,-5747.2581,3816.4482,-1888.4540,-5503.8816,5542.7231,1081.8253,1509.8343,4719.5990,5563.1044,1635.7657,-6048.2850,4505.1374,-1635.2285,5336.8893,-6262.8620,3494.7424,2186.1228,-4973.8888,6809.7220,-4263.9297,4469.4092,1915.2641,1655.1434,4852.5135,-2877.2941,5318.0026,-4924.2698,-2374.0128,-1126.1508,5942.2647,-2153.7240,438.0317,-1183.3632,5708.6112,5096.6195,-493.4454,5852.8856,-5755.5368,-36.5117,3746.5771,2673.3514,5741.5373,5070.9559,425.1001,2940.1615,-700.2798,-5421.4802,283.0338,-2591.1860,0.0000,-4696.3197,5609.3991,-3852.3401,4776.2462,1453.4782,3324.0241,5106.3019,2879.5043,-5017.1805,5105.9194,-6480.3527,-596.5229,3575.3459,-1168.9072,0.0000,-1748.3488,1786.7761,3119.1586,5018.3754,-5332.5798,-1144.2593,-2317.8717,-973.6358,-674.0301,-1695.8024,4190.5325,6707.2271,-202835.2226,-202762.4267,-209509.8097,-208627.5265,-199194.8075,-207231.9754,-207712.3187,-207279.9038,288580785.2049,288564198.9908,288563717.2090,288575567.9411,-205699.3339,288570147.5810,5515.4325,1345.3184,5119.3920,-4629.5787,5013.0247,-4129.6544,642.3293,5190.5767,0.0000,-5446.4264,-5508.1611,1551.8731,4164.8309,3580.5100,636.9094,-2698.1757,-5019.1416,-5488.1829,-4439.7932,4094.0293,-4508.7771,4969.0334,-4571.2178,2724.8475,-3145.3477,-2524.7540,-3967.6225,-2431.7157,3331.0815,-869.3692,-159.9252,2700.6930,4706.1274,188.6921,3164.2396,-2015.5078,-4200.1030,-1385.2263,-2663.3321,-639.6164,4123.9292,-659.9673,5374.7811,1187.3763,-4039.6663,5152.0171,-1227.2627,5315.5944,-4067.5564,-4697.1067,3817.7429,3070.2869,3291.8656,-862.1020,-1851.0920,-974.3883,-1633.9130,4133.2428,-23.6676,-2526.4261,-1978.0093,-5533.0766,3385.5820,-2810.2314,-3685.4083,-99.9410,5482.6541,-5478.1716,-5576.9676,3367.0302,-5027.5664,-1798.0121,0.0000,-1238.8869,-2768.7790,-4112.9387,4580.5826,-5444.3581,-4469.8650,-4659.0911,-5520.7498,-3240.2623,3680.9700,-1436.2049,-1613.8810,-4572.0508,4414.2286,0.0000,-1536.8030,-5116.9474,-5263.0036,-4570.1936,-4325.7634,4143.0351,3776.7997,-1063.3484,-1546.6552,-4682.8305,-2761.4739,879.4603,-137685.0912,-142243.9947,-138218.9845,-140327.8846,-134566.5711,-139404.0554,-149128.4719,-140357.2087,-57188721.5809,-57224672.8292,-57178916.5391,-57192681.3434,-140134.9018,-57192526.9400,
