sl_10_5400_20300129 Coordinates.csv
2030/01/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:55 2024,
Start: 2030/01/29 07:47:00.00, Stop: 2030/01/29 09:17:00.00,
TIME_UNITS,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-30936 - X-Coordinate,STARLINK-3456 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-30368 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-30936 - Y-Coordinate,STARLINK-3456 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-30936 - Z-Coordinate,STARLINK-3456 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1386.2002,4043.2908,6556.9876,4490.6009,-3952.4558,-4627.9018,556.4730,-1648.2117,4875.9705,254.3803,-336007.3578,-354547.6784,-331613.2261,-333208.5283,-341078.1574,-340126.0201,-339458.8506,-335769.7285,20867716.9976,20818888.8101,20840472.5581,20843389.7608,-337279.4046,20851144.2668,-5438.5030,-3296.6708,2002.6763,4727.7815,-3369.1819,4707.4216,-4630.8346,4824.1516,-4609.9401,6575.7403,45319.1486,39223.2341,36125.4441,39844.7799,43238.8088,40696.2760,33724.0255,37072.3255,321320865.4977,321290224.6026,321316283.6912,321304091.7346,36691.5986,321309708.2666,-3747.8358,4278.7112,-515.1885,2183.0390,-4530.0070,-1670.5567,5065.5489,4585.0400,1459.6160,-2323.4567,-147552.6091,-150416.0327,-144544.5623,-146193.0979,-141205.1412,-148521.3005,-155540.7602,-147685.6117,-55741261.5667,-55723108.2179,-55718350.3216,-55743720.5286,-146847.3797,-55736990.5763,
300.000,-385.1416,2083.6379,6776.7752,4822.9463,-4184.7105,-3019.1274,-1449.0062,326.0085,3339.4008,1824.5238,-337052.4271,-355211.6774,-332334.5867,-333973.9569,-341809.8021,-340763.8755,-340168.6513,-336661.6497,13848690.5934,13800114.2224,13820930.0358,13824793.8921,-337970.3331,13832122.2530,-4694.2350,-3853.2436,501.4478,3197.2265,-1345.0741,5310.7582,-3882.8791,5535.3285,-5286.5445,5739.6764,38096.1722,31837.3883,28917.3570,32595.8029,36185.5259,33534.9858,26708.9724,29740.7114,321702433.0489,321670921.8179,321697459.2042,321685152.6677,29621.7254,321691178.2075,-4833.6600,5129.6049,1034.4819,3711.0806,-5308.4859,-3010.5113,5497.6650,4034.5193,2834.0569,-3528.8500,-147591.0994,-150435.3827,-144519.8951,-146377.1498,-141187.7937,-148248.5212,-155615.1518,-148053.0918,-55735477.4437,-55717751.6008,-55712892.1354,-55738551.2678,-146858.9774,-55731452.6188,
600.000,-2154.9611,-98.8293,6324.0900,4704.5677,-4057.3830,-1087.1001,-3337.8373,2244.7602,1456.0646,3253.0587,-337942.5018,-355720.6661,-332909.8027,-334595.3277,-342393.8574,-341240.9018,-340732.6270,-337495.3987,6822942.9849,6774642.5857,6794681.8982,6799511.3523,-338513.1383,6806382.8696,-3488.2164,-4057.6071,-1059.5828,1323.1554,821.8270,5396.5321,-2800.2166,5724.6749,-5459.5950,4371.8786,30843.0957,24440.9227,21696.0649,25321.5997,29117.3637,26351.5425,19680.3207,22376.1859,321930686.7076,321898307.8904,321925299.1827,321912930.0748,22539.0180,321919334.2349,-5360.4936,5387.0272,2470.4801,4832.1994,-5510.5102,-4010.8671,5331.1031,3038.5163,3896.2972,-4364.4436,-147628.9678,-150454.3449,-144499.5759,-146562.7825,-141173.2726,-147970.7583,-155684.9117,-148327.0808,-55729691.3165,-55712395.6076,-55707439.9900,-55733365.3907,-146870.4698,-55725914.4771,
900.000,-3737.3758,-2269.1129,5247.7660,4159.6939,-3585.8447,974.1636,-4917.9640,3920.9774,-590.1458,4412.1329,-338676.5411,-356074.4817,-333338.5796,-335073.3045,-342830.0252,-341555.4613,-341150.5216,-338246.4964,-206177.4141,-254177.7267,-234922.6338,-229112.2008,-338907.5860,-222725.4723,-1955.1652,-3890.9549,-2538.4373,-709.4428,2913.2333,4965.8202,-1490.5781,5364.6666,-5121.4956,2606.3516,23562.9531,17037.1119,14464.7818,18024.4560,22037.4465,19148.2902,12641.0502,15000.1749,322005514.8358,321972271.9014,321999692.6672,321987313.9472,15446.5781,321994064.8760,-5267.8581,5021.2914,3635.0126,5423.8238,-5114.3629,-4559.3495,4583.8984,1706.8810,4529.4537,-4743.3094,-147666.1569,-150472.9154,-144483.6653,-146749.5135,-141161.5524,-147688.5585,-155750.0701,-148488.6784,-55723903.2974,-55707040.2205,-55701993.7738,-55728162.6798,-146881.8567,-55720376.1511,
1200.000,-4961.3083,-4193.6871,3658.8244,3250.3517,-2812.7583,2955.5935,-6025.4066,5194.2029,-2596.9441,5195.3932,-339253.5345,-356273.0307,-333620.6906,-335408.8140,-343118.0713,-341705.8352,-341422.1378,-338886.9857,-7235320.5172,-7282996.6907,-7264532.6980,-7257729.4346,-339153.5068,-7251852.6959,-259.0612,-3366.6500,-3798.6664,-2696.7124,4717.5842,4068.3647,-78.4471,4480.5761,-4312.0984,612.7077,16258.7928,9629.2327,7226.7289,10706.6200,14948.9023,11927.4575,5594.1487,7634.7160,321926878.9177,321892776.0530,321920601.8487,321908267.2090,8347.5116,321915331.7799,-4566.2667,4074.5188,4400.2216,5421.4508,-4162.7036,-4594.5796,3337.1864,186.6696,4663.9497,-4626.2387,-147702.6021,-150491.0903,-144472.2152,-146936.7143,-141152.6086,-147402.6711,-155810.6555,-148528.2209,-55718113.4992,-55701685.4218,-55696553.3762,-55722942.9585,-146893.1382,-55714837.6410,
1500.000,-5688.7451,-5665.7110,1718.5980,2069.0950,-1804.5110,4654.0600,-6541.6371,5946.1752,-4363.7443,5527.4513,-339672.4980,-356316.2888,-333755.9758,-335603.0882,-343257.8262,-341690.2154,-341547.3371,-339387.8298,-14261136.1622,-14308464.2286,-14290797.3883,-14282992.9328,-339250.7964,-14277648.6556,1424.0708,-2529.4441,-4721.8165,-4436.4658,6051.2383,2796.6187,1306.6417,3149.3234,-3113.8269,-1420.1275,8933.6752,2220.5630,-14.8670,3370.3192,7854.8611,4691.1363,-1457.3900,301.1535,321694813.5799,321659855.6875,321688062.0867,321675825.7447,1244.9274,321683169.7374,-3336.1474,2655.9771,4682.2047,4825.4275,-2758.2710,-4112.6354,1726.6354,-1354.1754,4285.0163,-4025.5558,-147738.2310,-150508.8655,-144465.2689,-147123.5671,-141146.4187,-147114.1150,-155866.6943,-148445.4793,-55712322.0355,-55696331.1943,-55691118.6882,-55717706.0850,-146904.3143,-55709298.9467,
1800.000,-5830.5298,-6527.6678,-377.9748,729.5582,-646.0865,5892.9372,-6406.8095,6111.8638,-5711.7448,5371.0703,-339932.4690,-356204.3011,-333744.3434,-335657.7136,-343249.1845,-341506.7023,-341526.0403,-339721.0682,-21280275.7078,-21327231.8059,-21310367.3520,-21301556.7870,-339199.4155,-21296764.7337,2924.0798,-1452.2336,-5218.3879,-5748.7806,6777.3985,1276.3127,2541.8945,1492.9715,-1643.2074,-3301.5944,1590.6729,-5185.6200,-7256.7755,-3982.2086,758.4542,-2558.7386,-8510.5667,-6981.0357,321309426.5760,321273619.2714,321302181.8929,321290098.3923,-5858.0645,321297686.6657,-1719.1805,929.7575,4450.0736,3700.8773,-1053.3144,-3167.4596,-72.1969,-2745.6149,3434.2722,-3003.8353,-147772.9614,-150526.2368,-144462.8609,-147309.0068,-141142.9610,-146824.2676,-155918.2109,-148249.1150,-55706529.0208,-55690977.5209,-55685689.6016,-55712451.9481,-146915.3849,-55703760.0681,
2100.000,-5357.8665,-6688.8521,-2422.0570,-644.3260,565.5001,6540.4860,-5627.0572,5684.7389,-6502.1899,4731.4767,-340032.5003,-355937.1820,-333585.7692,-335574.6847,-343092.1052,-341153.3166,-341358.2274,-339861.5940,-28289393.6294,-28335954.0264,-28319896.3870,-28310078.1877,-338999.3896,-28305855.4368,4093.8305,-230.2968,-5236.4262,-6494.8395,6820.7806,-345.6312,3522.0778,-332.5646,-39.6321,-4857.1770,-5767.1314,-12586.0408,-14495.7636,-11348.6605,-6337.1874,-9820.4075,-15562.3786,-14195.2437,320770898.7371,320734248.3453,320763142.8800,320751266.9001,-12958.3535,320759063.5581,97.4792,-904.1801,3729.2535,2170.7917,766.5628,-1865.0956,-1863.1936,-3834.4733,2205.2615,-1667.6296,-147806.7002,-150543.2000,-144465.0169,-147491.6466,-141142.2155,-146534.9826,-155965.2280,-147955.5953,-55700734.5698,-55685624.3848,-55680266.0099,-55707180.4619,-146926.3502,-55698221.0055,
2400.000,-4307.6750,-6135.3201,-4211.7608,-1929.6217,1728.8718,6524.2625,-4274.6594,4715.9085,-6651.0203,3657.2137,-339971.6524,-355515.1151,-333280.2970,-335356.4591,-342786.6117,-340628.0361,-341043.9381,-339788.5090,-35285149.1141,-35331290.2277,-35316043.0362,-35305219.0153,-338650.8096,-35301579.9895,4823.8367,1026.7274,-4767.0619,-6592.1017,6176.0667,-1914.9532,4168.2578,-2152.3303,1547.7287,-5944.6285,-13136.6448,-19977.4273,-21728.5982,-18726.5797,-13428.9342,-17092.2913,-22609.8201,-21328.5508,320079483.8872,320041997.4381,320071199.6756,320059585.8493,-20052.8307,320067554.3995,1902.7679,-2633.5158,2598.7696,402.7722,2502.6691,-352.1398,-3451.4591,-4501.2633,733.2987,-156.6395,-147839.3409,-150559.7507,-144471.7535,-147669.6828,-141144.1633,-146248.7438,-156007.7664,-147587.7581,-55694938.7982,-55680271.7696,-55674847.8075,-55701891.5633,-146937.2100,-55692681.7587,
