sl_50_86400_20300206 Coordinates.csv
2030/02/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:31 2024,
Start: 2030/02/06 07:47:00.00, Stop: 2030/02/07 07:47:00.00,
TIME_UNITS,STARLINK-31581 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-31311 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-4358 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-31350 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-2001 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-3777 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-4435 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-6216 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-4187 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-31393 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31581 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-31311 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-4358 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-31350 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-2001 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-4435 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-6216 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-4187 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31581 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-31311 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-4358 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-31350 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-2001 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-4435 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-6216 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-4187 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1129.1451,-4862.4282,3146.7347,5343.8816,3634.5819,-4735.1056,-4529.5644,-3968.8756,6192.0955,3892.2725,-2399.2301,-690.9920,4808.0965,-5332.0131,3186.6303,-4595.8670,5259.3507,-5890.3443,-2500.0612,5003.7784,-5395.6759,3300.3194,-5136.4029,-5142.7747,6172.1605,1747.4675,4297.6157,3453.6773,6168.2499,-5335.3066,-5748.8934,4609.0848,4167.2712,-4405.1515,3308.2092,-5238.8616,-2918.8173,4142.4505,167.3750,6071.6554,-4266.3862,-3232.9780,-5137.4534,-4118.6292,2160.0505,-1683.8919,-3562.5261,-2047.9486,-4657.2672,6192.8285,116230.9632,95717.2714,115225.4883,113140.2599,104888.0281,106177.3467,107771.8214,108962.2445,9608945.0682,9601693.5872,9629306.8103,9625504.0353,109537.2009,9616947.7762,6247.9727,1884.2751,4266.7515,3939.7606,5436.1998,-562.4590,-3768.8382,-4234.7653,901.3840,1763.8304,-3377.8612,5011.1493,-4842.0589,-769.8953,-2798.8577,-5038.4027,4069.0466,-2375.5740,3812.0100,-3473.8632,-1411.0357,-6112.5055,-4273.8600,3394.1282,2168.1092,4203.9146,-4000.3335,2163.1234,1094.3559,-1827.8116,278.6780,-4519.3104,-4805.4446,1729.1128,-2443.0015,3955.7597,-4441.9422,2922.6012,-6932.9983,-10.5191,1239.4641,-5918.9421,-3917.8293,-3490.3859,-4872.0167,-2026.7590,-2713.1804,-5802.0672,4034.6964,1454.5358,376945.3501,369400.2330,378127.8202,381637.0328,383962.6201,381551.0439,374743.5152,376814.0937,328198623.1826,328169124.5964,328189787.7343,328179946.0570,377977.9936,328184390.0216,-2470.4011,4147.7715,4390.4166,1540.8883,2354.4607,5031.5483,-3500.2055,-3819.3236,2706.5418,-5396.7274,5502.2227,-4702.5756,-509.1870,-4355.1285,5254.3864,-1401.4579,1763.6581,2454.9877,5163.9000,-3300.6718,-4045.3476,-184.5370,-510.2525,-3158.0344,-711.2433,5195.7979,-3523.1671,5428.2794,-2884.7229,-3729.3939,3814.5804,2497.8121,2493.7147,-4987.2870,-5458.6472,-2185.2780,4323.8530,-4716.0476,-304.0278,-3313.4860,5272.9679,-1593.6966,-2411.2557,4363.6920,4318.6332,6411.4581,5131.0168,-3021.2847,3125.4664,-2411.5926,38325.9007,36084.1382,38526.1488,36842.5230,41850.6777,34566.5000,27516.3578,34933.1963,-42529297.3369,-42494652.7194,-42509371.3072,-42525468.3086,36213.1386,-42517019.1300,
3600.000,-1606.9770,840.8854,-4256.2857,-4545.3843,-3658.6479,6913.8013,6637.3292,6343.1265,-4098.9633,-6162.7128,5701.2563,-1701.7411,-2459.7439,4309.1965,1219.2101,4161.5294,-5251.1167,4031.4666,-1964.7717,-1349.6128,3368.0549,-2230.1089,5037.1834,2149.2131,-3996.7014,-4732.1735,-3280.1260,-5528.6720,-6691.5678,3183.7685,6523.3830,-1111.3674,-2691.1065,4430.9445,-810.0785,1889.0507,5540.5185,-6177.4006,-2068.7598,-6393.4713,4374.0737,4913.3560,4410.0500,2373.6050,881.5526,-2575.2467,4550.4096,3637.3502,831.9215,-6460.8180,19550.9233,-1451.5904,16412.5762,13525.1348,5825.9822,9756.6316,8779.1073,11392.6659,-75726013.3314,-75732171.2778,-75712194.2790,-75708433.4450,10991.8695,-75718733.6789,-6426.7668,-5477.6426,36.5730,-440.7690,-5323.7317,148.2577,1692.2019,2738.5469,2857.6981,1349.1046,765.4478,-6606.0692,5079.6988,-3252.3348,5247.0474,4352.5586,-487.1799,-1270.7187,-4419.7169,4879.2796,-2423.8703,4801.8752,1233.6017,70.7002,1568.6789,-961.3762,5918.7128,1957.6146,569.4072,-2612.6558,-2264.0667,4321.8441,5899.9730,-5022.1769,5986.0462,-4157.7041,4035.3365,386.4147,4699.4752,2625.4267,-4778.4397,4408.2991,397.0825,-374.3047,6648.1068,-1464.0105,-2055.8862,2005.8740,-4992.5851,1302.4149,396517.9765,381478.3652,391860.5882,393749.7131,399399.8479,395298.9035,390705.6303,394741.0587,319522063.9507,319485573.4272,319515883.7936,319509325.8013,393417.0796,319507261.6628,-1586.1469,-3715.7553,-5422.9411,-5066.3249,2572.0013,-631.3269,-126.5465,689.6817,-4646.3057,2732.3654,-3807.0467,1038.7914,-3876.1324,4326.9580,-4090.9257,-3492.4259,-4426.5025,-5347.9249,-4921.7330,4717.6627,5485.5067,-4503.4415,-4253.6507,6568.7199,4975.7264,-4957.3215,-1028.3212,-3440.6876,-1559.4569,5347.5394,289.8093,-5297.6468,2155.0175,1523.9201,3179.6991,5185.7906,-260.8066,3087.1850,-4677.5389,-186.2669,-2393.3624,-2107.8919,5275.8564,-6524.8069,-1476.6696,-6279.8393,-4648.0169,5439.5127,-4713.5766,-1682.5923,40291.9160,37134.2625,40044.9687,36301.7223,43401.7193,39393.5728,28459.3505,38705.6325,-42457962.1414,-42424717.3578,-42433204.5018,-42449938.9617,37611.3806,-42445908.9467,
7200.000,3953.8082,2858.6724,4956.4022,2690.9052,2666.4826,-5536.4560,-5674.2620,-6324.4095,981.0723,5910.3583,-6790.5505,2988.3403,-1849.0210,-2749.2415,-3950.3699,-2677.1243,4083.8480,-1341.1380,5089.1511,-2486.2076,-1279.1937,-1087.7819,-2564.3936,3293.3872,-425.2219,6547.5421,279.7949,5218.9765,4125.5436,-709.2764,-4321.5437,-3202.1561,-776.9845,-2707.1320,-1100.2112,2512.7867,-5321.8170,6278.3136,920.2335,4164.8057,-3115.8559,-5171.0379,-3167.0845,-1575.2159,-3179.2248,3416.8001,-4433.6805,-5047.5207,3167.3586,3416.9550,-80248.5072,-98348.1077,-83360.0853,-89437.6380,-93895.6826,-85181.1538,-91143.5046,-88524.3867,-155909804.3177,-155911862.6661,-155903160.6654,-155897267.1945,-88279.6903,-155902824.2087,3353.2720,6014.3627,-3828.2739,-4080.2429,2141.6605,146.9265,1177.5303,-422.3825,-6005.9560,-3054.3423,1130.4046,5291.4884,-3693.3838,6140.9290,-5464.1451,-909.1523,-3709.8547,5232.2011,4416.7830,-5592.6742,5903.3451,-2117.6110,3601.5643,-1235.1996,-5416.8893,-1543.4633,-4864.9222,-4164.8406,-2421.1693,6239.9877,3339.6293,-3794.3409,-4311.3777,5577.0588,-6586.6300,4102.9357,-1630.1687,-2877.9186,267.7975,-4218.8508,5810.3483,-964.6174,3908.7701,4713.8711,-5591.4377,5538.8395,5138.8130,2296.0153,5169.6316,-3839.2282,391160.6028,368593.1866,380430.2791,380430.1365,389304.0121,382487.1632,381093.2346,381987.3237,289036905.7321,288993563.8451,289029188.9295,289028130.0401,383578.1472,289021201.9311,4407.8169,-370.6265,2860.3266,4742.0596,-6061.5092,-4189.5857,3644.3001,2832.0387,3070.9025,1743.7570,-392.4926,3264.5579,5446.6041,-1644.5916,-520.7524,6347.3917,4103.6185,4141.3621,1452.4343,-3248.2153,-3315.0948,6514.5577,5027.6896,-5962.4379,-3716.1277,1593.5853,4789.6102,-1276.0176,4953.5850,-2502.4568,-4239.7868,4816.4729,-5251.4662,2954.6273,1421.6386,-4976.3909,-4012.5367,445.0028,6865.8116,3549.5939,-2050.4638,4500.3908,-4719.7202,4841.6542,-2407.0213,2406.5966,634.4040,-4032.0522,3312.3490,4444.9311,42047.2734,38186.8672,40908.2687,38842.7493,44556.4148,39703.7139,30020.0607,38138.9457,-42385824.6496,-42355084.4606,-42358501.1142,-42372990.2780,39006.2984,-42374777.0578,
10800.000,-5510.2204,-4689.1668,-4086.9392,-887.7640,-2382.3167,1693.1763,2604.5731,4368.2759,1816.5803,-2634.5303,4704.5609,-3929.0312,5732.8071,522.2163,4353.2981,1970.1063,-2276.5490,-798.3141,-5591.6386,4937.6170,-428.0121,5063.5452,-44.9096,-6685.8416,3358.3251,-5650.7959,3870.8721,-1694.3668,-164.7886,-1390.5921,138.6179,6043.5412,4814.2175,-1008.6563,2907.3352,-5596.6055,3375.9288,-3870.5902,2979.0548,-186.7358,-19.4101,4593.6322,1886.9389,1672.8942,4683.5906,-1133.9654,2055.7833,4943.6839,-5560.9744,965.7163,-176423.3752,-188718.8904,-177722.5159,-185570.9112,-187770.7265,-177454.5565,-185434.2207,-181947.3694,-225468746.2384,-225463869.2401,-225467456.2184,-225464376.3260,-181895.4918,-225461532.8069,1071.6333,-2404.3308,5319.9980,6705.8348,2488.7315,-1754.8735,-4381.5599,-2678.6431,6523.9381,3832.5948,-2597.3322,-1435.7903,2068.2170,-6588.3665,2201.3419,-3613.1365,6411.0008,-6762.5018,-2762.2684,4850.8034,-6788.5121,285.1931,-6604.4666,-669.8350,5396.1933,2889.8400,2452.6358,4311.5183,4604.9225,-6137.7958,-4189.0967,3083.9586,1808.6255,-4081.7010,3642.3023,-3714.5958,-2408.3639,4372.8214,-3736.4166,5078.4732,-4586.3889,-3115.2266,-6543.7477,-6735.1810,1975.0388,-6218.5135,-5243.8930,-4737.6613,-4103.4504,5594.1783,360527.5164,331671.9368,344664.2667,345437.2490,354364.0607,347230.8503,346473.9640,350737.8777,238819455.0952,238770571.7690,238806562.3580,238806287.3274,349088.5935,238802770.8827,-3861.8816,4077.9886,1562.5634,-857.0830,6029.6092,6487.1862,-4582.4311,-4691.6153,806.1001,-5074.2745,4311.7529,-5495.7926,-3116.0740,-2071.2380,4670.2386,-5619.0390,-1043.3387,199.5596,2934.3159,-235.8557,-1079.8881,-4756.4939,-1138.9185,1656.3820,-1707.8326,2739.2632,-5090.2840,4962.3793,-5133.1576,-2469.0096,5484.1137,-1388.1551,4493.3552,-5439.5931,-4999.2838,1639.9379,5452.0556,-3718.7070,-5039.3620,-4693.2113,5149.4155,-4151.7294,1063.9343,-368.2966,4605.3696,2857.3419,3832.5694,-254.5636,164.0043,-3750.3119,43667.9128,39244.7962,41258.4076,42679.4730,45325.9717,37418.8459,32195.5142,41010.2039,-42312950.0128,-42285683.5305,-42285277.2118,-42297803.3695,40397.7784,-42303623.4899,
14400.000,5190.6797,4585.5835,933.8527,-1149.4087,2996.1297,1904.0819,777.6542,-1684.1463,-3956.2648,-1927.1941,-617.1256,4723.5217,-6673.8185,2373.6549,-3599.2099,-2201.8731,-258.9935,2583.4499,4166.8464,-5511.2167,2241.1005,-6942.0112,2248.1208,5221.1804,-3977.7007,2106.2758,-6635.8388,-3246.5644,-2955.0648,3441.8967,3724.3052,-6120.6488,-6814.5354,5022.3308,-4709.4079,5990.8190,-1315.1552,-131.4084,-6098.1798,-3657.5501,4029.6598,-3309.5131,-74.3782,-1020.4844,-5348.4795,-918.0309,2249.8330,-2267.4366,5776.7564,-4246.7806,-262420.7401,-266754.5787,-260702.2491,-268799.6921,-269634.7427,-259413.4735,-267859.3958,-263453.6684,-279653176.3202,-279639127.4517,-279653856.6911,-279649523.0018,-263836.0447,-279645227.1234,-4395.5269,-2998.2346,-4671.1598,-5611.3136,-5733.2113,4446.3554,6423.6519,5584.2004,-3763.9227,-4335.7424,4195.7462,-2796.3253,-344.1769,4698.0749,2905.2251,6388.2510,-6311.4165,4504.9214,-824.7052,-2211.8763,4465.3676,129.9163,5020.8022,2705.8845,-506.1985,-3801.5034,-219.1402,-3589.3340,-5916.6776,2274.4827,4809.6862,-1404.7798,273.0958,2087.0054,844.0569,2161.6111,5978.0236,-5102.5751,3312.2363,-5114.3382,2605.2013,5955.5852,6069.3728,5310.1451,2318.6382,2368.4104,3462.3492,4790.7461,1346.3945,-5310.3631,306153.2958,273173.1567,286894.6813,288306.8287,296874.0291,290427.3660,289133.5792,290408.1982,172293192.9156,172241114.3435,172273061.1910,172269519.8979,292161.4818,172275723.7839,336.7329,-3808.1440,-4982.4467,-3701.7190,-2566.5600,-4987.4085,2241.7692,3760.8954,-4090.4744,4970.3417,-5440.9686,4173.8796,-1483.7892,4490.3503,-4936.4790,1648.2942,-2736.8462,-4414.9712,-5437.9559,3556.5243,4729.9369,176.6422,-3837.2312,3638.7586,5206.4777,-5385.2828,1643.7581,-4777.5809,1932.8614,5342.1436,-3287.3011,-2919.7454,-474.0497,4188.6425,4864.6253,2692.5094,-3101.1880,4664.5369,206.5050,2866.9070,-4968.6445,1246.2201,3262.7749,-4367.4771,-3632.4278,-6462.7004,-5430.4381,4333.6688,-3555.5919,110.5344,45191.2595,40310.2693,41374.3493,45765.4437,45702.1309,36061.3605,35016.9690,41427.8271,-42239449.7174,-42216459.5493,-42213370.6316,-42229355.4334,41785.7077,-42232448.2691,
18000.000,-2317.1287,-2493.9321,3353.6492,3691.4901,-2926.9540,-3312.0048,-3238.6838,-752.2874,5256.7208,5164.2652,-3091.5624,-4539.6585,4219.8809,-5264.8653,2278.9475,1915.2461,3323.9468,-4341.9631,-2282.5750,4783.7692,-4413.1729,5304.3692,-4202.2251,-557.2839,3139.6115,2169.8678,5957.5279,6315.6523,4203.9188,-5089.8208,-5446.1343,4007.0949,5205.8087,-6860.4777,5365.6062,-4243.6537,-459.0147,3873.4004,5061.8337,5717.9948,-6661.0117,1081.8834,-2713.9910,-1459.8283,4504.9589,-17.4182,-5998.6323,-2216.5603,-4422.6206,5283.8017,-332314.8731,-327457.9721,-327051.2804,-334491.2914,-334020.0035,-324936.8167,-332935.1465,-329517.0669,-314761776.0632,-314737267.7375,-314760559.9360,-314750875.3917,-328831.7971,-314752750.8866,5402.8785,6181.9894,3185.6555,1778.3110,5828.8335,-6077.3158,-5796.2253,-6877.7217,-718.4913,4276.1897,-5375.4516,5197.0101,-2005.8053,-1735.8427,-6277.8909,-5860.3781,3806.6305,17.0413,4801.9038,-1729.4759,-487.3715,-393.0035,-75.4127,-1570.7457,-4991.7736,4635.9285,-1567.0452,2371.2062,4851.1818,2386.9769,-4132.2032,-1603.8971,-2079.8141,-377.7377,-4063.5082,1020.6953,-6689.1666,5049.4710,-543.6483,3813.1284,-872.2211,-6403.9041,-3187.9820,-1908.3341,-5178.9827,3061.5251,-1404.4775,-3642.9947,2487.8737,2306.5378,231278.8657,196923.8720,210789.1437,212253.3140,220586.5715,214846.6951,212980.8680,218074.3542,93995424.3307,93943247.9615,93967930.0847,93967858.0002,216453.4340,93977589.1549,3430.3610,-206.5051,5095.1295,5438.0426,-2418.1988,497.7741,1678.8725,-616.7240,4277.0713,-1549.2491,3006.1567,-194.1939,4989.9003,-4154.6668,1049.4647,3219.8136,4661.3892,5238.8905,4380.4550,-4705.2186,-5270.0171,4459.7361,5210.8271,-6720.0467,-2924.2123,4639.8765,2965.0344,817.2066,2504.8677,-3756.4188,-1014.8779,5404.8781,-3915.7736,-100.2110,-1164.1760,-5371.7671,-1447.1014,-2726.4071,4710.0722,748.8894,1577.2673,2405.9163,-5482.1410,6506.8454,127.7023,6220.0250,2910.1655,-5369.1240,4685.2985,3599.0608,46638.8905,41385.1663,41596.8711,48227.0053,45659.4897,35587.6283,38554.5859,43224.1184,-42165474.3668,-42147368.8486,-42142569.1797,-42164289.0367,43169.9741,-42161251.4219,
21600.000,-2199.2552,-1341.0257,-6392.3670,-5719.0630,736.0981,2850.1861,4670.9230,2778.3993,-5075.3144,-5674.8535,4763.6178,2292.8850,-322.2456,6731.6559,84.0449,311.5643,-5923.3232,5262.9186,682.2738,-3385.2973,5844.8213,-1329.9096,4926.4559,-2986.8845,-656.6675,-4936.9759,-2223.0147,-5655.5800,-4215.2068,4605.9880,4914.1399,-1382.4848,-1057.6156,5318.4110,-3386.3190,1923.7255,2434.0945,-5810.3609,-159.0750,-5644.8134,6261.8083,2103.2201,5529.9515,4864.2581,-1693.1840,3113.7227,6562.6402,5910.8073,2461.8746,-4530.5842,-381215.7633,-366958.4645,-372529.8381,-378667.2830,-376376.3560,-369460.3832,-376260.6405,-371675.9153,-328394431.9337,-328359343.4238,-328387929.7686,-328376916.0155,-372702.3636,-328384242.0827,-4540.8799,-5155.4385,-1768.2904,2065.8066,-3481.8429,4691.2068,2370.0739,5662.5426,4382.6558,-2547.9908,4792.1726,-5187.1515,4746.4601,-1034.7606,5657.0248,2967.1629,-491.1147,-3790.0291,-6845.4639,5269.8359,-2818.3086,1983.3226,-4194.0919,-2659.7479,5993.4895,-4737.9297,3510.1226,-71.7286,-1179.3681,-4843.0345,1391.8573,5008.4777,4012.3855,-1512.4062,4849.1181,-4707.3254,4058.3558,-3645.2798,-930.8391,-826.0035,-749.2058,4738.3707,-96.1236,-915.2832,5685.6678,-5750.3525,-457.2657,2299.5337,-5788.7732,2326.4177,140615.2696,107870.1993,121142.0072,122154.7687,130416.7350,125077.7564,123454.4246,125329.9393,9267851.4596,9219030.1999,9234655.5299,9244425.3099,126829.5499,9250182.9460,-4579.5064,4002.9578,-1873.8532,-3088.6700,5964.8863,4240.1540,-4420.9442,-2909.8099,-1253.1348,-2942.5844,1367.4286,-3939.6957,-4923.0650,1240.7889,3690.5361,-6292.5651,-3474.3718,-2092.4599,-496.9576,2947.0205,2295.9707,-6530.0667,-1751.1095,5640.4933,-2640.0754,-1016.4633,-5445.5589,3758.2402,-5330.8601,-1006.9387,4645.9440,-4581.1230,5422.3300,-4084.2476,-3423.7678,4678.6028,4954.2046,-924.1925,-6881.2127,-3911.3506,2799.8315,-4600.4763,4107.2965,-4883.8025,3446.5253,-2329.4107,1783.1466,2583.6239,-2872.9940,-4511.8952,48024.5409,42471.2082,42237.2058,50187.9378,45179.0471,35853.5858,42904.7356,44741.9012,-42091203.9289,-42078376.1627,-42072666.3831,-42097991.8852,44550.4656,-42090032.9745,
