sl_100_5400_20300401 Coordinates.csv
2030/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:40 2024,
Start: 2030/04/01 07:47:00.00, Stop: 2030/04/01 09:17:00.00,
TIME_UNITS,STARLINK-4574 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-32204 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-31635 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-3284 - X-Coordinate,STARLINK-1750 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-6092 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-30245 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-2410 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-30431 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-3873 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-1225 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-2399 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-4208 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-2014 - X-Coordinate,STARLINK-4296 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-31706 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-5634 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-30248 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-5991 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-2365 - X-Coordinate,STARLINK-4794 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-32204 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-31635 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-3284 - Y-Coordinate,STARLINK-1750 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-6092 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-30245 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-2410 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-30431 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-3873 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-1225 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-2399 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-4208 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-2014 - Y-Coordinate,STARLINK-4296 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-5634 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-5991 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-2365 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-32204 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-31635 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-3284 - Z-Coordinate,STARLINK-1750 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-6092 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-30245 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-2410 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-30431 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-3873 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-1225 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-2399 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-4208 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-2014 - Z-Coordinate,STARLINK-4296 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-5634 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-5991 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-2365 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2549.8993,3671.3251,-5049.9020,-4609.8675,-5016.9758,-3530.3389,-775.6031,-5637.3884,3554.2145,4913.3894,5351.5696,-4957.2854,-5282.3764,-2910.7973,-6650.2862,-6820.4225,1065.5295,-2601.6809,-2140.6239,-1672.9831,-1377.7921,-4959.4384,-5458.5656,1162.4521,-4111.3398,-625.8071,5937.3514,-5095.2040,5001.7676,-6763.9885,4253.0552,-598.3863,4117.8167,-2035.2727,4901.3906,-4468.8469,486.4091,-3981.1395,6572.2633,5209.4980,-5219.2453,5541.1457,-3255.2481,-2425.4520,4497.6974,-3470.6630,2300.1971,-3424.6913,126.0694,-164.7803,5375.4164,-4645.9390,5016.2026,-3795.1907,3695.8820,-3112.8159,3339.1658,-3952.2718,3659.3721,-5875.4721,-3824.7022,1630.7692,-5900.1670,-4579.0261,-2548.3072,-240.8111,-5140.3527,-1560.0856,3842.1325,5288.9385,-959.6744,-3234.3202,-5284.9579,-82.3595,-2494.6307,-121.7679,-4090.4578,1009.8134,-2237.5870,-5898.8571,4475.9581,-2046.0392,6664.4692,-4065.4220,5331.7352,-2302.5166,3798.8299,-3470.2761,289.6768,131.2821,4233.6922,4597.8121,-961.3382,-5001.6286,4410.1007,-5413.3215,5420.2423,-3150.7617,-2344.2968,284.8370,-278038.7109,-282920.1230,-273291.2617,-277563.8292,-284492.3398,-281669.7977,-275367.3052,-277258.0501,-81526227.8265,-81537025.7109,-81539058.5240,-81532417.1020,-276860.4827,-81534680.6284,-6215.2929,-5720.3760,-4054.1735,4510.9502,1373.6060,-3528.6748,5531.1668,3875.8266,2087.8979,1178.8590,-1176.9079,2552.7494,4462.6428,6083.2752,961.8092,-1265.6844,-3977.5293,-3283.6154,6519.0306,6481.4727,4832.8341,-2760.6872,1975.7577,5076.2156,3043.7032,6188.4056,-3031.1249,1725.7938,3607.0531,-1025.8196,1311.2050,3842.5769,-5358.3120,-6109.1912,1185.4047,-5195.9681,6538.0282,-659.5081,1804.9636,4017.4276,3560.9775,-1642.6175,-5546.4365,3298.9748,-3415.1541,2322.7041,4414.7874,-5350.6838,4823.9402,6568.9178,-4174.1795,276.2577,-1078.7225,-2433.8650,-5668.8691,6120.7308,-3973.1978,-2625.3895,-5615.0957,3562.9782,-5612.5854,4634.4403,-3304.7166,1003.1879,-3470.1092,-5923.7584,4191.8603,6609.7130,-3360.2860,4004.6956,-568.4676,4038.1270,1981.4070,6350.5857,4598.8237,-5715.2547,-2413.5092,4246.0777,-4543.4588,3505.0659,-68.9929,-6591.3058,-1092.1823,-4697.6657,1651.3992,-5028.8430,5023.7633,-5710.8104,-6710.9343,5240.2362,-5319.1496,241.4363,6100.1977,875.2919,-1988.6287,627.5641,4360.8740,-3751.9649,4708.0935,-4875.2352,299975.2296,263471.7517,286397.4513,286983.7204,281901.5026,281415.5910,278600.7448,283645.7081,343599837.9406,343569147.9541,343596187.2618,343624441.5745,281995.8322,343616277.8701,-1617.7292,1176.4409,-2463.6609,-2497.9464,-4317.3531,-4843.0201,3894.0461,975.4744,-5507.4785,-4430.1368,4047.2201,-4078.4288,123.3064,1713.2582,-1531.1022,10.4424,5496.2037,5447.1838,-709.3985,-1401.1871,-4699.6424,-3837.6321,3807.7931,4535.8708,4680.1578,3014.1693,-1897.4011,-4269.5216,2691.7936,-843.1320,5300.0082,-5764.4832,1674.4431,-2534.5773,-4605.7206,-633.6337,2000.6164,-5368.9776,288.0815,-2169.2083,2302.8133,-3472.6325,-2263.3070,-5448.0313,-3976.6361,-5405.7056,-4663.5808,-2468.3687,4926.8804,2094.3377,-696.3396,5083.0934,4487.4479,-5138.8232,-1351.9546,-66.2184,-4552.2799,-4656.0092,1700.0788,1033.7808,744.8784,4873.7581,-1551.3693,-5069.3916,-5394.3052,-3425.6288,-734.2881,209.8137,-4628.5307,1621.3867,-6862.2461,-4444.3826,3837.4998,-2734.8479,-4545.5238,3860.2703,4973.8144,-5295.8937,4576.5964,756.3873,5126.0002,581.1039,-1491.4596,2941.6125,4105.4254,-4106.3156,2886.2051,1259.8028,-1645.6102,-4419.8858,-1463.6621,4795.8105,-2830.4966,4664.8403,-4840.3326,-4272.2846,-7.1115,-4896.8643,-4059.0977,-4667.8394,17090.8178,12019.6908,16239.5558,14329.8636,19481.8311,12414.1258,5152.5011,14351.6797,58056546.7479,58036534.6403,58035854.2850,58049571.8438,13869.8535,58047848.5052,
300.000,-3421.2407,2354.9784,-5440.7168,-5254.2254,-5204.8811,-3094.1612,1230.5871,-4685.4528,4527.6368,4828.3034,3872.0024,-4355.1310,-4083.5632,-2413.5349,-6528.6928,-6590.8137,-1041.2210,-3978.3684,-948.5555,-483.2008,611.5455,-6196.7600,-5978.2602,3193.8242,-2515.0787,1015.4282,5848.4599,-4697.4494,4978.4182,-6819.2570,5442.6672,439.8583,3082.0593,-3328.8153,5373.0282,-5299.6933,1703.1116,-4015.7255,6477.1686,6273.6928,-4700.6356,4035.6884,-4489.5509,-514.9639,4072.1883,-2429.2436,4125.1440,-4680.3401,1940.0793,1089.3126,4500.0016,-3561.1720,3999.2742,-5256.3918,2679.0859,-1889.5404,1380.3351,-5459.2810,1979.2772,-4616.0543,-4742.2817,2901.4114,-6650.2087,-3213.0301,-3817.6728,-1675.1894,-3918.7565,1.5082,2101.9412,5684.1875,1119.9855,-1722.1337,-5314.1995,1270.9989,-756.0882,-1622.0824,-5524.4975,2809.5530,-3923.3541,-4694.3750,3540.6465,-3340.9600,5758.9321,-4429.9961,6452.1876,-4164.4325,5273.7208,-4182.1977,-1290.2546,1776.5871,2637.1592,3638.5188,653.4465,-4241.3558,2690.6796,-5447.8452,4850.5825,-3853.1358,-350.8502,-1426.2550,-284417.6065,-288496.8788,-279104.1053,-283350.3144,-290441.7661,-287467.6427,-281337.9376,-283006.6638,-89008660.1890,-89018517.1580,-89020918.5115,-89015575.1819,-282774.9395,-89017173.0075,-5052.5947,-6475.2553,-2284.2467,4483.7770,3117.6523,-1694.8384,4948.4101,5049.4457,162.6653,-1005.9818,-2472.0841,4378.8542,5403.0060,6516.8243,2184.6186,-592.9148,-4438.7158,-1588.0799,6740.1403,6807.3711,4245.5954,-1741.2138,2980.9400,4736.8593,4491.8830,6629.4389,-3708.3247,3672.9796,1902.3164,184.2707,2297.3155,5304.3778,-5087.8156,-4820.3208,-880.0519,-3850.8002,5599.2787,1540.2577,519.6589,2849.7572,4783.0783,-2744.0346,-5104.3408,4352.2572,-4978.1834,4165.3534,4182.1478,-4899.6188,5384.7983,6804.6116,-5025.6581,2122.2377,-2997.2096,-1072.8607,-6341.2085,6368.1870,-4870.1866,-1477.2746,-5888.4658,4568.7695,-4802.1716,5397.3338,-1973.4672,2641.6920,-1702.2915,-6380.2490,4796.3385,6567.4308,-4642.1822,2342.4168,-1484.4844,5435.1458,3589.7953,5387.2124,5688.4322,-4543.4728,-1127.5929,3020.9248,-3169.9984,4544.0540,-2031.4539,-5702.8285,-2199.7627,-3020.4081,1153.7811,-4498.6664,4229.2129,-4480.3176,-6103.4903,5846.3861,-5777.8794,-1701.3028,6602.9687,2898.4322,-3218.5070,2597.2132,4468.7304,-1776.7400,4378.4000,-5608.3991,294053.7713,257414.8439,280375.3416,280901.0129,275950.6613,275503.2396,272686.3054,277828.6069,341738316.9804,341707687.6790,341734848.8244,341762834.8092,276074.1523,341754823.5773,-3244.9218,-367.0287,-3633.2132,-298.9379,-2979.4265,-5994.0515,4510.3689,-571.2700,-5176.4138,-4564.3789,5027.8715,-3094.3808,-1409.4627,-400.2240,277.0562,-2089.5061,5137.0110,5373.8548,1108.8239,414.3665,-5379.8688,-2344.7878,1902.8274,3881.8904,4643.8668,1678.4081,213.7699,-3406.5412,4103.4666,976.7597,3610.7946,-4472.8365,3611.7800,-3685.5754,-4123.0920,-2114.9777,3563.4943,-5158.4946,2068.7107,-697.7223,529.8840,-4653.0543,-499.0038,-5219.1406,-2515.7217,-4838.3002,-3466.5753,-720.7109,3850.4530,320.6536,1127.4364,5505.1192,4634.8893,-4236.8026,461.0276,1733.8285,-4694.3029,-3492.4930,3032.0368,2465.1491,-1077.8808,3223.2191,-28.4696,-5510.8024,-5491.8219,-1832.0976,-2488.6215,1734.7737,-4637.7661,2969.2490,-6699.3078,-3743.4682,2341.9281,-4145.7066,-3886.1632,4927.7877,3941.0087,-5483.9985,4598.9120,2223.1882,5444.7271,2063.7571,-3137.0491,4298.2749,2257.3997,-3140.7399,1524.5190,2940.6963,-2987.5992,-3108.9829,-2834.6954,5296.4307,-1451.6001,4599.3858,-5406.8029,-3394.2337,2204.2813,-5475.3475,-4984.9911,-3484.4188,17196.1444,12110.5754,16385.2670,14276.4579,19623.2886,12817.6742,5210.1210,14023.2410,58062714.9792,58042694.9956,58041972.3687,58056431.0322,13986.5540,58054203.5310,
600.000,-3987.8016,803.6325,-5335.6194,-5322.9520,-4864.9271,-2418.2290,3134.7226,-3271.2268,5093.8236,4275.2678,2011.9222,-3355.6650,-2477.4192,-1667.1757,-5748.3941,-5693.8203,-3022.9373,-4999.2169,351.0691,761.2312,2568.5078,-6799.3892,-5902.7710,4906.5360,-706.6760,2542.5236,5157.5707,-3863.4852,4456.5825,-6188.8514,6013.4273,1379.0761,1700.3339,-4333.6757,5336.3769,-5622.5716,2785.9866,-3675.4637,5716.6718,6725.5161,-3677.0301,2108.5184,-5252.3562,1415.6059,3266.1231,-1190.2741,5508.9781,-5442.5721,3531.5410,2230.4313,3152.3230,-2169.3399,2613.9949,-6196.8958,1388.7063,-456.2033,-696.9903,-6363.2889,86.9158,-2903.7893,-5180.0290,3840.7874,-6756.4406,-1569.4185,-4757.4323,-2918.7376,-2246.8468,1579.5128,181.5869,5525.6928,3116.9319,-67.4049,-4813.9537,2542.0025,1026.6244,-3008.3056,-6416.2096,4361.7122,-5239.6002,-3020.1513,2290.8462,-4330.4393,4281.8237,-4392.4381,6910.3102,-5607.5480,6230.4979,-4487.4211,-2771.5948,3212.7584,771.4343,2324.7301,2187.1377,-3106.4876,722.7930,-4981.9421,3776.2974,-4236.3185,1708.7168,-2954.1500,-290670.2413,-293943.6198,-284791.0958,-289000.9627,-296262.9733,-293123.6962,-287182.2290,-288612.1252,-96448677.8203,-96457597.8021,-96460373.1610,-96456322.6290,-288562.7418,-96457253.7480,-3379.5346,-6594.2246,-277.6256,3960.0741,4507.7142,341.0800,3897.0250,5732.8817,-1746.4876,-3087.8315,-3564.0603,5769.6937,5826.3745,6292.6725,3190.4140,167.3938,-4505.6546,227.7035,6287.4643,6431.7080,3284.6110,-570.2344,3661.2429,3970.9650,5538.1766,6428.9542,-4007.3171,5245.7584,-35.2987,1386.9822,3077.0333,6251.3719,-4336.0330,-3067.2532,-2838.2854,-2112.7151,4095.0910,3567.4410,-842.3924,1411.2206,5482.3189,-3604.6629,-4134.8020,5004.2308,-6032.8514,5596.2570,3553.4747,-3943.9890,5439.9251,6358.0893,-5369.1371,3793.5606,-4633.9009,354.2696,-6379.6338,5976.4485,-5332.4492,-204.4315,-5608.9236,5156.8600,-3488.4129,5632.9935,-451.3951,4062.7640,199.9500,-6190.9386,4894.2014,5851.6548,-5502.7151,424.8436,-2155.6718,6295.5661,4809.0170,3905.2034,6250.5778,-2945.4727,229.9231,1539.2391,-1510.0425,5156.3570,-3814.2708,-4255.7345,-3124.2133,-1021.2607,568.0223,-3553.5863,3037.5157,-2767.3983,-4910.0330,5877.8088,-5704.2196,-3489.8433,6428.0742,4650.5920,-4174.6621,4299.3788,4069.8514,363.4545,3611.7469,-5769.1191,287995.2451,251240.8938,274227.4740,274683.8998,269874.2736,269474.1712,266645.4591,271757.3270,339713881.8600,339683333.7941,339710617.7124,339738235.4896,270028.4176,339730452.8659,-4521.7849,-1870.6455,-4413.7385,1932.2938,-1297.8141,-6512.2165,4618.0972,-2056.2963,-4279.9677,-4164.4795,5442.7800,-1775.7228,-2790.3295,-2471.3973,2054.9617,-3966.4609,4214.1482,4712.0485,2806.3912,2183.6341,-5473.0444,-591.9309,-204.7420,2808.3223,4111.6343,161.4229,2301.9525,-2168.8074,5035.3554,2690.1312,1533.9860,-2707.4074,5167.2600,-4440.5004,-3179.7177,-3365.1171,4731.8024,-4343.7033,3616.7372,848.7031,-1305.1480,-5294.2195,1321.4799,-4404.2419,-782.4732,-3731.0395,-1880.4753,1108.1760,2356.2420,-1487.9094,2825.4680,5329.3680,4261.7358,-2862.7419,2223.8882,3342.7046,-4328.6624,-1906.6384,4036.7846,3634.2318,-2780.2329,1226.5486,1497.4551,-5357.1224,-4995.5708,-34.9515,-3945.3393,3062.3456,-4142.5464,3984.6821,-5829.1192,-2622.4070,583.9635,-5110.2249,-2810.9548,5460.8627,2477.1091,-5069.1148,4106.7706,3448.7505,5149.6383,3324.6293,-4444.7872,5183.4817,167.6654,-1832.6664,-0.6438,4288.0912,-4007.7624,-1454.2954,-3905.2962,5158.0568,92.5056,4034.6870,-5373.8016,-2151.8300,4181.8277,-5468.2168,-5308.5469,-1898.6779,17301.2332,12201.5619,16526.4034,14221.9482,19761.8521,13225.6654,5272.2263,13691.8284,58068879.2636,58048855.6406,58048093.8863,58063275.9623,14103.2465,58060558.4586,
