sl_50_5400_20300316 Coordinates.csv
2030/03/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:05 2024,
Start: 2030/03/16 07:47:00.00, Stop: 2030/03/16 09:17:00.00,
TIME_UNITS,STARLINK-1418 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-4447 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-3121 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-31715 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-5141 - X-Coordinate,STARLINK-31884 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-11162 [DTC] - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-5527 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-6370 - X-Coordinate,STARLINK-4063 - X-Coordinate,STARLINK-1729 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-1799 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-4447 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-3121 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-31715 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-5141 - Y-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-11162 [DTC] - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-5527 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-6370 - Y-Coordinate,STARLINK-4063 - Y-Coordinate,STARLINK-1729 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-4447 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-3121 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-31715 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-5141 - Z-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-11162 [DTC] - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-5527 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-6370 - Z-Coordinate,STARLINK-4063 - Z-Coordinate,STARLINK-1729 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1149.8234,-2169.6550,6104.9639,-5539.6163,0.0000,4706.8407,823.2368,-2147.4318,0.0000,-2033.2728,1763.7608,204.8197,-1531.3674,0.0000,-5212.2640,-2902.2494,714.2610,-2274.2676,-1005.2261,3424.2143,5124.2824,5466.6745,4648.8898,1489.0631,5335.0132,-3788.4069,-1678.4625,2156.1777,0.0000,4795.1242,2013.5024,2730.7375,999.4546,4317.1880,5962.9955,-1629.3165,5406.4239,-5593.9791,1552.3557,-4513.3374,-2847.3958,0.0000,-5308.5697,-6699.6436,-5724.3701,-3724.4420,-1971.3557,3097.1998,-4687.7008,-5198.0563,351273.0532,336702.3749,349746.9672,345838.7509,337820.0042,340370.6105,345699.2707,345314.9772,-53552348.5344,-53553463.4301,-53536094.3793,-53546174.3079,345174.8063,-53539823.8565,-6587.9385,-3501.3998,3149.0445,-3009.3212,0.0000,-2422.3882,5721.6053,-6343.7428,0.0000,-5297.2316,-6447.3048,-4309.3416,-4834.4101,0.0000,-595.0501,-3379.7349,-4450.3538,4531.0808,-6589.6485,5226.5514,-3503.7964,-2071.4936,-193.5991,25.5428,3135.0004,5544.5636,1775.9020,-6249.7157,0.0000,-3837.3001,-5499.6768,-4720.9516,4871.0858,3603.1582,3211.8535,-5355.1354,-1316.4962,-2745.2903,-4874.1009,423.5438,-6231.1278,0.0000,-3490.5553,613.2176,1690.9810,-3788.3075,-5924.1067,6142.8578,-4180.5254,746.4315,-135333.2236,-155433.7204,-135923.3690,-134261.9425,-137321.2256,-138526.0295,-142950.3834,-140839.5938,345239667.4411,345199453.9903,345239972.1014,345222200.6312,-139285.3844,345228966.2611,-1626.9898,5409.4359,646.0440,-2818.9778,0.0000,-4465.5199,-3806.0019,1315.9258,0.0000,3966.7434,1744.6073,5406.2842,-4725.9676,0.0000,4352.0947,5288.5513,-5115.3233,-4695.3287,-1723.5830,-3030.9406,-2859.7890,3690.9350,-5130.2876,6754.4411,-3095.4213,-1163.8513,6484.3312,-2074.0451,0.0000,-2953.2908,-3725.4977,4262.0300,4749.7156,4062.2023,-1134.6462,-4096.8666,3992.9411,-2784.6634,-4469.2110,5123.9703,860.3718,0.0000,2773.3364,-1033.0403,-3452.8637,4420.8165,3082.6184,-751.9002,-2713.9811,-4368.8636,92514.4081,89281.2599,92615.4797,90774.0802,95890.7396,88756.6732,81554.5771,89310.1767,27973242.9620,27955304.5240,27996875.6849,27986056.0430,90265.7405,27985325.9154,
300.000,-56.8412,-3768.8015,6366.7699,-6503.9322,0.0000,3192.4752,2360.3354,-3408.2140,0.0000,-3888.6750,286.0164,641.2555,-3491.4077,0.0000,-4752.7478,-4683.2824,-1113.8358,-220.1438,-2136.6339,4372.5642,4690.9058,3889.2825,2958.6840,-358.3494,5453.8957,-2181.2943,-435.9940,711.8216,0.0000,4272.0372,779.2595,641.0123,2827.3574,3735.7937,6602.7571,-3229.8053,5637.9669,-5565.5097,-426.1807,-3407.1049,-3715.6359,0.0000,-6110.6370,-5989.4864,-4261.0447,-5297.9610,-2950.0431,4105.7420,-5167.2812,-5600.0697,354121.7240,339836.2801,352684.1787,348781.8907,340643.7439,343347.3290,348512.1546,347992.3584,-61076851.1214,-61077291.8249,-61061179.3973,-61070396.6886,348039.8390,-61064342.8806,-6878.4442,-1997.5596,1590.1562,-2026.6358,0.0000,-3934.4335,6082.9177,-5250.3429,0.0000,-4925.6125,-6900.2205,-2335.5759,-3975.5039,0.0000,1512.0014,-2424.7136,-5251.0357,5180.0529,-5635.2256,3577.3787,-4830.5472,-3060.3892,-1195.9820,1371.4335,1218.6822,5917.8687,3528.5678,-6865.2124,0.0000,-5153.3199,-4475.5352,-5051.0157,5146.3498,2008.2948,1832.3103,-4020.2079,-2945.2560,-854.4955,-4304.2117,2281.8081,-5211.3048,0.0000,-3199.5358,2086.9086,2763.0058,-2522.1763,-4508.3431,5466.7426,-2368.2372,2450.3365,-127636.4286,-148325.0559,-128735.9330,-127138.5530,-130029.0331,-131239.4215,-135617.2216,-133712.4861,343989695.8294,343949324.5309,343989847.6807,343971601.5140,-131975.0636,343978917.8772,174.2187,5294.8651,2124.5817,-1125.2570,0.0000,-4721.6654,-2304.5494,2714.6654,0.0000,2927.6142,231.8459,6477.4705,-4478.2082,0.0000,4645.5167,4474.1931,-4203.0390,-4568.0361,-3331.1629,-4040.2383,-1165.8150,4825.1504,-6147.7090,6770.0368,-4080.6085,-2586.0799,5949.3753,-592.3863,0.0000,-1271.8254,-5249.6673,4687.7280,3582.1452,5485.7586,413.7151,-4639.8586,2544.7816,-3859.1111,-5237.8833,5475.4709,2585.3006,0.0000,725.8441,-2473.8919,-4665.5794,3654.3714,4407.9997,1060.0933,-3810.6379,-3047.5799,92465.7375,89151.6378,92545.0577,90501.9494,95815.2680,88941.5380,81393.3524,89597.5784,27979931.0222,27961843.3727,28003901.0596,27992185.5734,90164.4656,27991962.6567,
600.000,-1259.8119,-5014.1474,6013.3890,-6815.1659,0.0000,1397.0903,3642.1327,-4348.6870,0.0000,-5355.6317,-1217.4468,917.2106,-5125.9451,0.0000,-3852.1419,-6009.8237,-2793.7218,1839.3125,-3090.6293,4939.0332,3783.6126,1933.5394,997.3219,-2221.5363,5077.4515,-333.8168,782.9624,-796.0751,0.0000,3316.0991,-591.1917,-1512.3566,4346.4454,2834.0212,6583.4603,-4554.6703,5312.9347,-5003.3521,-2390.4144,-2002.3259,-4240.0484,0.0000,-6283.2142,-4667.5349,-2380.5660,-6364.0540,-3690.9892,4716.4864,-5161.3528,-5448.6031,356796.0231,342820.7426,355465.3641,351576.2260,343313.7589,346185.5295,351169.2554,350523.8057,-68572297.2271,-68572062.4787,-68557201.4699,-68565511.4046,350750.0570,-68559801.7135,-6473.3251,-331.6928,-142.3707,-853.6904,0.0000,-5100.3554,5855.6342,-3619.8628,0.0000,-4101.5293,-6677.0700,-97.3227,-2773.3056,0.0000,3480.1221,-1278.6003,-5542.6780,5364.1390,-4115.6227,1583.6516,-5650.2012,-3799.1527,-2151.3798,2490.1628,-833.3958,5705.2535,4961.2220,-6813.2817,0.0000,-5924.4180,-3035.9637,-4935.4618,4935.3309,168.3324,265.5925,-2323.6199,-4251.7558,1144.2799,-3336.0337,3943.4915,-3660.8335,0.0000,-2589.9074,3370.9264,3610.5204,-1043.6543,-2657.6300,4241.0015,-304.8787,3876.5663,-119883.8131,-141152.2643,-121491.0867,-119968.5039,-122679.7947,-123891.0820,-128227.3408,-126410.6081,342575742.1111,342535229.3696,342575711.3625,342557062.7604,-124605.8465,342564886.4641,1956.3172,4581.7375,3372.2070,690.4181,0.0000,-4472.0035,-555.0663,3808.7248,0.0000,1574.1698,-1306.0151,6853.6440,-3751.8082,0.0000,4417.0902,3178.4050,-2818.6933,-3948.0010,-4575.2323,-4620.0332,658.4658,5439.5023,-6508.2314,6060.0282,-4627.1961,-3717.2816,4779.6702,952.8507,0.0000,553.0392,-6215.9118,4610.2030,2022.4343,6324.4575,1916.3995,-4688.1416,814.4896,-4501.5593,-5412.9006,5219.2610,4029.9353,0.0000,-1399.3390,-3635.2733,-5372.1235,2493.7761,5268.1047,2757.8307,-4483.8289,-1385.5489,92414.8815,89022.0298,92470.0449,90228.5091,95736.8377,89130.9029,81236.5707,89925.5812,27986624.4976,27968383.5440,28010916.1539,27998314.0573,90063.1323,27998599.3729,
900.000,-2357.7138,-5768.9386,5087.1525,-6445.4290,0.0000,-506.0289,4556.6273,-4883.9326,0.0000,-6296.0923,-2614.3299,997.1587,-6273.5531,0.0000,-2600.3660,-6745.9107,-4160.7029,3704.1742,-3785.6493,5075.1236,2478.9949,-203.6027,-1031.0667,-3889.5346,4247.8972,1572.4132,1866.6129,-2235.7818,0.0000,2008.6596,-1968.0663,-3519.0649,5412.5599,1714.2538,5911.7510,-5475.8802,4450.4677,-3970.9498,-4134.4147,-441.4132,-4384.3054,0.0000,-5822.0441,-2871.9966,-274.3507,-6814.7549,-4131.7791,4885.6612,-4677.6113,-4744.3982,359295.3270,345654.4267,358089.2744,354220.4400,345828.8714,348885.6179,353669.4643,352915.7659,-76035113.6041,-76034202.5609,-76020585.7995,-76027949.9833,353304.2503,-76022627.0713,-5414.0317,1327.6515,-1887.5409,412.5104,0.0000,-5804.4186,5049.5722,-1618.1996,0.0000,-2892.8397,-5800.7100,2159.0914,-1337.3555,0.0000,5107.0062,-40.9148,-5281.6222,5058.9777,-2186.6846,-561.7612,-5890.2658,-4221.1599,-2965.9449,3266.3814,-2822.9928,4937.9381,5918.2730,-6098.8339,0.0000,-6080.7777,-1336.5985,-4384.7651,4244.1183,-1733.6857,-1345.3524,-430.1872,-5116.1522,3050.8873,-2073.5379,5235.2667,-1730.9979,0.0000,-1699.1780,4345.5028,4156.6995,513.4895,-554.3443,2578.4348,1802.8370,4890.2346,-112079.3410,-133918.4828,-114191.9852,-112756.3647,-115276.7273,-116483.8141,-120784.0841,-118931.0209,340998479.1233,340957841.3675,340998236.5224,340979259.3426,-117181.0117,340987545.0201,3524.0277,3350.3730,4253.3907,2431.1680,0.0000,-3743.1118,1254.2163,4475.3503,0.0000,51.7190,-2702.7546,6494.9277,-2624.0146,0.0000,3692.4105,1540.4054,-1117.2587,-2901.7453,-5320.7759,-4709.1034,2409.0416,5468.0488,-6173.7875,4700.0567,-4676.8164,-4430.7293,3099.7044,2395.6906,0.0000,2315.4517,-6522.6475,4037.7517,241.2443,6489.2893,3207.4681,-4236.6106,-1006.1081,-4640.6108,-4974.5790,4383.6480,5037.8655,0.0000,-3375.1009,-4386.5786,-5496.4763,1064.1490,5572.4415,4158.3681,-4659.2346,431.6296,92361.9572,88892.4373,92390.3910,89954.3277,95655.4740,89324.1183,81084.2027,90263.4176,27993323.3625,27974925.0504,28017920.8519,28004443.7062,89961.7405,28005236.0639,
1200.000,-3257.3945,-5944.0960,3685.1346,-5436.2192,0.0000,-2336.1298,5029.4459,-4966.1472,0.0000,-6624.7111,-3781.7409,877.2234,-6818.8347,0.0000,-1118.3705,-6814.3822,-5085.2824,5194.9649,-4160.5157,4768.6659,896.3647,-2308.3413,-2919.3591,-5167.6746,3046.7745,3347.2149,2723.2145,-3481.0891,0.0000,469.2442,-3213.8844,-5183.0664,5929.7733,493.4789,4659.7805,-5900.1719,3124.9842,-2574.8596,-5471.5914,1122.7935,-4145.5888,0.0000,-4788.1987,-788.8896,1845.2357,-6602.2898,-4232.8522,4611.0720,-3766.8322,-3545.2168,361619.0646,348336.0628,360554.7267,356713.1532,348187.9741,351448.2677,356011.7439,355173.7326,-83461742.5311,-83460154.7694,-83447773.1609,-83454159.4214,355701.2784,-83449261.2033,-3809.3897,2817.3792,-3480.0340,1664.4356,0.0000,-5971.8305,3732.9479,550.2922,0.0000,-1403.6497,-4358.6393,4184.6769,203.7959,0.0000,6223.6450,1183.5438,-4479.6433,4284.1530,-44.7495,-2651.6493,-5538.7338,-4284.5384,-3551.4572,3629.8115,-4555.9476,3700.5820,6290.0891,-4792.2162,0.0000,-5617.5137,446.1239,-3446.8031,3126.0821,-3503.5076,-2850.8124,1479.3437,-5465.6590,4671.9026,-644.9319,6017.8566,387.0968,0.0000,-595.8276,4918.6628,4348.0954,2010.4275,1595.1461,637.7331,3742.3401,5400.9546,-104226.9611,-126626.8765,-106841.8082,-105506.9076,-107823.0721,-109020.4307,-113290.8126,-111278.8098,339258657.5562,339217911.2285,339258174.4607,339238943.6273,-109703.8624,339247644.3977,4705.6830,1739.8010,4672.5302,3908.1163,0.0000,-2612.7089,2928.1983,4639.8050,0.0000,-1476.3040,-3807.7921,5439.6899,-1215.1297,0.0000,2552.7555,-263.4948,710.0270,-1541.8346,-5487.1428,-4298.0638,3889.9873,4907.7208,-5179.6280,2835.4180,-4224.1791,-4646.7667,1088.6879,3581.0570,0.0000,3816.4282,-6137.6972,3031.7149,-1566.3793,5962.8130,4144.2848,-3333.1144,-2715.3111,-4260.8830,-3972.1596,3061.1163,5500.1921,0.0000,-4991.1758,-4643.6238,-5025.3065,-480.2743,5289.0138,5111.0062,-4317.5208,2200.3895,92307.0713,88762.8616,92306.0548,89680.1419,95571.2010,89520.2991,80936.2209,90579.1145,28000027.5888,27981467.9044,28024915.0571,28010576.4788,89860.2903,28011872.7299,
1500.000,-3881.4612,-5509.2091,1948.6263,-3893.5263,0.0000,-3921.9628,5029.6724,-4588.6191,0.0000,-6316.6062,-4616.7035,585.1125,-6704.4933,0.0000,453.3699,-6205.4233,-5485.6962,6170.0909,-4179.3510,4044.8359,-813.1592,-4171.4386,-4478.1805,-5900.6695,1587.0018,4810.5817,3288.7376,-4422.2529,0.0000,-1155.3260,-4196.8778,-6341.9233,5859.0557,-709.0130,2957.1482,-5778.6125,1459.8054,-953.8058,-6254.5839,2541.9116,-3553.3366,0.0000,-3299.5662,1367.3859,3766.0340,-5744.3688,-3980.9205,3930.4400,-2517.5146,-1961.6534,363766.7202,350864.4476,362860.6042,359052.8741,350390.0303,353874.4387,358195.1283,357302.1825,-90848643.5091,-90846379.0263,-90835221.5999,-90840603.8454,357940.0707,-90836163.5878,-1823.8738,3995.9691,-4765.8563,2792.9278,0.0000,-5576.9627,2026.8059,2663.9154,0.0000,234.5380,-2493.7579,5755.2117,1713.7762,0.0000,6712.2020,2293.3183,-3204.9044,3102.7763,2093.3950,-4484.2340,-4643.7702,-3976.3175,-3834.7863,3561.7892,-5860.8948,2121.6384,6026.1117,-3022.0506,0.0000,-4593.7630,2133.0153,-2202.9399,1678.2334,-4955.5744,-4108.2231,3225.2884,-5280.2717,5839.9551,809.9993,6201.4390,2481.7594,0.0000,625.6826,5034.4221,4159.7303,3315.6002,3580.7952,-1392.0616,5316.3406,5370.9483,-96330.6102,-119280.6375,-99443.7588,-98225.1206,-100322.0939,-101503.7640,-105750.9042,-103467.3749,337357105.5961,337316267.1416,337356354.0412,337336945.0666,-102177.7252,337346012.9471,5372.1551,-67.7561,4584.2029,4961.1912,0.0000,-1201.6883,4286.3465,4283.6365,0.0000,-2846.1202,-4502.3848,3800.6518,324.0719,0.0000,1126.1228,-2039.0554,2457.2212,-15.0609,-5056.3196,-3430.2999,4935.7180,3818.6405,-3630.9669,666.0361,-3317.6050,-4341.3417,-1038.5949,4381.6209,0.0000,4886.6720,-5101.3617,1700.0298,-3202.7290,4800.8993,4623.3956,-2073.6240,-4124.2622,-3404.6020,-2518.6379,1398.3699,5367.0477,0.0000,-6076.5673,-4377.6989,-4009.2965,-1972.9533,4447.5598,5513.4798,-3496.3565,3722.3716,92250.3217,88633.3041,92217.0037,89406.9069,95484.0414,89718.2465,80792.5999,90841.5282,28006737.1460,27988012.1185,28031898.6916,28016714.1039,89758.7817,28018509.3706,
1800.000,-4174.5144,-4497.4825,48.7021,-1976.1483,0.0000,-5117.8363,4571.0675,-3786.1842,0.0000,-5408.7858,-5044.7886,175.6291,-5937.8329,0.0000,1968.0430,-4977.8793,-5335.1114,6539.6431,-3834.8810,2964.3879,-2481.2196,-5609.1421,-5554.8982,-5992.0155,2.5644,5810.6463,3531.1599,-4975.4535,0.0000,-2705.0204,-4804.7855,-6883.0245,5220.5993,-1783.2635,977.1020,-5112.5442,-384.5951,734.7841,-6391.9337,3686.1218,-2665.5405,0.0000,-1516.7329,3375.9005,5297.1160,-4322.6588,-3390.7202,2916.1987,-1047.5804,-146.8826,365737.8361,353238.4452,365005.8573,361237.9312,352434.0743,356165.3871,360218.7232,359304.5073,-98192294.9488,-98189354.1653,-98179408.1239,-98183766.1739,360019.6269,-98179812.6203,339.7898,4757.0565,-5617.1857,3696.4835,0.0000,-4647.2920,93.6300,4506.4131,0.0000,1874.4459,-389.7963,6696.4202,3060.2956,0.0000,6518.8941,3198.4123,-1576.6054,1616.9716,4012.1783,-5882.4988,-3306.9633,-3314.6166,-3767.0357,3095.4707,-6606.2111,360.0614,5141.6887,-962.1798,0.0000,-3124.8107,3559.7867,-761.2715,32.8144,-5932.6885,-4995.6145,4645.8351,-4592.6759,6430.9574,2153.2122,5756.4528,4341.9361,0.0000,1852.8673,4678.0117,3598.3891,4316.1645,5209.4439,-3310.1982,6362.7563,4817.2547,-88394.2141,-111882.9831,-92001.0626,-90916.2116,-92777.0787,-93936.6795,-98167.7517,-95518.2587,335294728.5314,335253814.3867,335293681.2931,335274169.8487,-94605.9488,335283556.1209,5450.7876,-1867.6735,3997.9767,5476.4924,0.0000,338.5508,5182.4253,3446.7127,0.0000,-3911.3213,-4712.1179,1753.3558,1828.4629,0.0000,-427.1099,-3595.3978,3927.2708,1513.3236,-4074.7717,-2197.6085,5429.5195,2317.8941,-1692.6615,-1574.9623,-2054.1077,-3548.5361,-3055.1962,4711.4868,0.0000,5405.7070,-3522.6036,185.7245,-4489.3788,3127.0595,4591.9099,-592.3659,-5077.8967,-2167.1242,-778.5928,-419.8285,4652.7793,0.0000,-6517.0734,-3618.5941,-2558.0156,-3253.2376,3136.5669,5322.6944,-2286.4759,4827.0530,92191.7980,88503.7661,92123.2140,89135.8627,95394.0166,89916.3453,80653.3162,91022.5406,28013452.0010,27994557.7058,28038871.6945,28022858.1036,89657.2148,28025145.9862,
2100.000,-4107.7530,-3003.5987,-1830.6626,121.1249,0.0000,-5817.1917,3708.8607,-2632.1821,0.0000,-3995.3175,-5026.3267,-277.7349,-4590.6651,0.0000,3286.1677,-3253.1249,-4662.6502,6273.9480,-3149.9306,1619.0751,-3938.8298,-6481.6840,-6049.0965,-5416.7957,-1563.4490,6239.3938,3450.9770,-5090.0161,0.0000,-4022.3459,-4957.8546,-6754.8772,4089.8105,-2638.6706,-1081.3430,-3955.0016,-2226.2450,2329.7346,-5859.4673,4456.0755,-1563.1189,0.0000,374.6250,5031.5504,6287.9279,-2474.6175,-2504.8332,1667.6207,506.3177,1718.4431,367532.0156,355456.9871,366989.5036,363266.3829,354319.2121,358322.6577,362081.7066,361182.9230,-105489195.8501,-105485579.6104,-105476830.3836,-105480149.7779,361939.0176,-105476707.2922,2461.5799,5038.9033,-5945.1465,4290.1129,0.0000,-3262.2583,-1878.4822,5889.2666,0.0000,3366.2084,1746.8728,6904.0802,4126.6665,0.0000,5660.1890,3827.1253,246.2578,-40.6295,5518.7769,-6711.4470,-1671.3764,-2348.4507,-3331.1856,2309.5376,-6713.6337,-1410.3961,3717.4578,1185.7117,0.0000,-1368.6345,4592.9984,752.5536,-1654.9166,-6323.5432,-5423.3926,5612.1761,-3482.8190,6377.6205,3261.3370,4718.1649,5778.5149,0.0000,2965.3414,3877.8207,2703.6225,4927.4315,6323.8691,-4924.1123,6771.6520,3808.0311,-80421.6895,-104437.1547,-84516.9666,-83585.5942,-85191.3327,-86322.1009,-90544.7622,-87460.3849,333072508.3213,333031534.9039,333071138.9766,333051600.5071,-86991.9020,333061256.0435,4933.0611,-3456.5171,2977.4015,5398.3781,0.0000,1842.3238,5520.1878,2222.8583,0.0000,-4558.4433,-4414.5615,-482.3728,3136.4735,0.0000,-1932.3854,-4765.7711,4954.5699,2877.6521,-2648.7607,-730.8160,5316.3338,567.1603,427.6792,-3646.8425,-569.3355,-2356.9443,-4746.7791,4535.2916,0.0000,5315.1946,-1568.3978,-1348.5421,-5286.6096,1119.6375,4053.2614,952.3022,-5471.6741,-686.6831,1050.1340,-2191.4158,3434.4671,0.0000,-6266.5022,-2451.4207,-828.5922,-4183.7542,1494.2275,4559.1573,-822.0278,5390.9328,92131.5826,88374.2490,92024.6711,88868.6178,95301.1467,90112.4281,80518.3481,91099.3138,28020172.1186,28001104.6791,28045834.0213,28029009.8148,89555.5897,28031782.5766,
