sl_100_86400_20300407 Coordinates.csv
2030/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:19 2024,
Start: 2030/04/07 07:47:00.00, Stop: 2030/04/08 07:47:00.00,
TIME_UNITS,STARLINK-31688 - X-Coordinate,STARLINK-30388 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-3256 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-11173 [DTC] - X-Coordinate,STARLINK-11182 [DTC] - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-3998 - X-Coordinate,STARLINK-32050 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-30433 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-4100 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-5421 - X-Coordinate,STARLINK-2525 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-30115 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-3388 - X-Coordinate,STARLINK-2745 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-4575 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-3525 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-5663 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-31781 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-5730 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-6039 - X-Coordinate,STARLINK-30779 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-2275 - X-Coordinate,STARLINK-2647 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-1569 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-30175 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-1677 - X-Coordinate,STARLINK-4382 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-31019 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-31607 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-30388 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-3256 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-11173 [DTC] - Y-Coordinate,STARLINK-11182 [DTC] - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-3998 - Y-Coordinate,STARLINK-32050 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-30433 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-4100 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-5421 - Y-Coordinate,STARLINK-2525 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-30115 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-3388 - Y-Coordinate,STARLINK-2745 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-4575 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-3525 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-5663 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-31781 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-6039 - Y-Coordinate,STARLINK-30779 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-2275 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-30175 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-1677 - Y-Coordinate,STARLINK-4382 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-30388 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-3256 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-11173 [DTC] - Z-Coordinate,STARLINK-11182 [DTC] - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-3998 - Z-Coordinate,STARLINK-32050 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-30433 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-4100 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-5421 - Z-Coordinate,STARLINK-2525 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-30115 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-3388 - Z-Coordinate,STARLINK-2745 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-4575 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-3525 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-5663 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-31781 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-6039 - Z-Coordinate,STARLINK-30779 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-2275 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-30175 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-1677 - Z-Coordinate,STARLINK-4382 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4849.2866,644.0894,-357.0936,-3781.3099,5860.0725,-4223.3016,0.0000,0.0000,-1729.2854,-4970.0645,1916.7670,-6071.6361,-6728.4485,1593.4027,3219.5670,-3702.1354,-5260.1781,-4188.3491,3635.8676,5149.7074,-4364.2216,5625.4599,5126.0755,-4092.5360,3333.6707,-4795.5212,3661.8199,0.0000,-360.4920,2965.2686,5130.2385,213.9841,-709.8401,5528.6225,0.0000,-1533.7347,-6501.5463,-3836.0717,4032.0345,3847.0550,0.0000,-6479.8344,-5510.3777,99.3706,350.5233,-2918.5525,-5548.5326,1099.2591,406.0003,-4339.5087,-1958.0188,-5928.4138,6249.0261,4767.4167,-4129.8791,2109.7017,210.0307,-2254.6188,1460.9626,-1056.2416,-4018.7207,-4506.3987,-5124.9951,-1518.0793,1569.7644,-5065.7625,-3268.9439,-481.7802,0.0000,5154.7032,5714.9061,-2654.8984,-2322.4807,-5634.0552,-3373.2903,-4158.7792,-45.4387,-5405.6653,5686.0417,658.6740,-4735.1020,-4211.4311,-217.7925,5597.3459,-6713.7231,4541.5204,2813.9882,2329.6288,-5646.2904,-5993.6492,-1590.9200,-1388.1683,6033.4321,4572.4518,783.4170,1232.1443,-2321.8928,-2684.6959,-5596.3621,5058.6614,127725.0392,134911.3289,139847.7705,135512.5554,129127.8955,131997.0364,138540.3695,135983.9149,-91717480.1473,-91729881.3225,-91742771.6973,-91733689.0562,136714.3074,-91733817.8745,4443.3787,5125.0373,-5195.1739,4072.0680,3642.0134,3148.5169,0.0000,0.0000,3951.8251,-4457.3924,5426.1889,2885.0630,1621.5220,5744.7449,-2377.1905,1243.1821,2857.9992,-5039.3289,475.1618,417.7397,-3706.4667,-643.9548,1779.9355,1390.3029,5160.5587,2623.3623,-1966.0695,0.0000,-6795.3047,-4611.4506,1498.5130,-5111.1794,4547.8130,2820.4945,0.0000,-6604.0083,-1274.9186,1404.7906,4962.7502,-1438.6909,0.0000,-200.8256,4145.8525,-6734.1455,4104.9243,-5130.5433,1598.2813,-387.5778,-4098.2976,-5077.8715,5096.4490,384.3277,-1915.5076,-1382.9206,5430.0065,5889.0235,4232.1445,-4930.9763,-6513.1462,-6482.8527,729.3261,-433.0983,-4378.6646,3872.9774,-3884.1758,432.8620,-3569.5244,-6448.9524,0.0000,-4154.3459,2979.0387,6418.7449,-5273.9245,-3489.7644,-4719.2668,-4470.7676,-6083.6253,1472.3398,-2442.7871,-2671.2568,1208.8124,-3953.6155,-4311.0665,3968.2308,-385.7153,4548.3651,-6219.2232,3459.6078,3293.9724,3466.2498,4062.3457,-3933.3835,-1096.4567,-2782.0673,-6613.8553,5498.1075,4125.0190,-3320.8786,2376.2541,-4288.4569,361430.5019,331300.9462,353999.3587,354159.3649,348408.9714,348206.3667,346046.7335,350607.6986,341772267.7193,341723553.0519,341745922.1948,341777951.5490,349279.1300,341770395.3990,-1773.5813,4597.1176,4524.2091,4059.7521,738.3638,4494.0386,0.0000,0.0000,5175.4139,1734.2572,3837.0329,-1638.4947,-248.9193,-3523.3844,-5325.7864,-5740.8611,-3448.1620,-2074.1288,-5882.6409,4587.9169,-3912.7044,-3951.3215,3832.3523,5080.6506,3108.6899,4112.8142,-5505.2759,0.0000,-1330.8083,4069.5377,4278.0553,4592.1507,5013.3176,-2969.1924,0.0000,-482.8704,-1606.0287,-5419.3706,-1567.1630,-5362.9703,0.0000,2352.0482,439.1170,1415.7882,5478.1121,-3615.1462,3849.7167,-6850.5484,5460.2685,1602.7355,-3957.7874,-2926.7182,2198.4544,4586.8708,-971.0410,-2913.7743,-5533.0292,-4257.3720,826.7211,-1093.4023,5351.6395,-5037.8587,-1300.7377,-5512.2975,-5508.4307,4502.8280,4881.1182,2073.1906,0.0000,-1846.9287,-2425.1182,-573.3432,3774.2347,1789.4458,-3848.7295,3011.1747,-3336.4985,-3993.6671,-3043.6913,6327.1768,4881.4239,-3643.3441,5330.1745,-705.3632,1190.7447,2545.6273,1059.9326,5450.5841,2019.0359,449.3760,5136.4222,5475.3451,3205.4748,4343.7050,967.0008,4027.1712,4936.7351,-5386.8711,-3283.8865,-1501.4368,154748.5004,153158.9542,156489.2261,154556.7932,159728.6055,152684.2395,145397.3110,155012.6228,68881161.6858,68866782.6776,68869990.5072,68872079.8834,154116.4792,68869039.2413,
3600.000,3041.7936,-4454.5084,2841.1084,-568.8001,-2466.8522,832.1936,0.0000,0.0000,-3437.0222,4562.7084,-4773.9638,4638.5408,4784.8771,-3518.5772,432.3109,-1134.3957,4288.4230,5264.6264,-6569.1343,-4364.8733,5149.0914,-2396.0622,-2769.9352,276.6930,-5039.3282,1053.0155,-1159.3551,0.0000,2497.9128,-1495.4188,-6830.1360,3539.6935,-2415.4248,-6574.9900,0.0000,3097.1627,6032.1760,1763.3086,-5584.5522,-2591.3755,0.0000,6422.5642,3011.8989,2235.5671,-4666.5451,5521.1573,2694.8053,-4055.1869,3804.2277,5160.5097,-216.3508,5407.0006,-5577.9878,-2489.5832,1696.1124,-3813.0822,-3932.1416,4769.5070,2137.3910,3057.3038,3371.0470,2565.8334,4657.1538,-2620.5595,2565.8805,4745.4906,6235.3724,3121.5829,0.0000,-1716.0731,-6403.8681,388.7061,5179.6202,6037.7894,4068.6129,5744.4867,2588.0949,5014.5750,-2255.2035,1701.4898,1557.3620,6157.1962,4477.4680,-5041.9613,5750.2523,-4303.1866,-434.0567,-5507.5216,4368.4069,5195.7445,-3580.8573,5191.9274,-5891.7486,-3194.8966,1486.9651,-4227.9273,-2435.3164,5274.2395,4848.3161,-1413.8223,33373.2398,47031.3302,49223.7460,46012.0413,36966.8295,42835.7781,45990.8229,45882.5962,-177112157.6360,-177112751.4647,-177129338.5730,-177132837.5644,44820.6995,-177128478.8272,-5321.3412,-3555.0229,6245.3324,-4122.6706,-3604.4716,-5477.6726,0.0000,0.0000,-4017.7918,1231.7795,-4967.8234,-4685.0077,-3506.3792,-5925.5832,5997.6618,1238.9096,-5412.5600,3660.1349,768.1449,3653.8056,-268.9698,3374.9356,3252.7423,-5299.5818,-4520.1961,-5200.9823,5469.9187,0.0000,6030.3730,6663.8080,508.4826,2578.7607,-6204.8244,-1341.8810,0.0000,3944.6402,-697.5006,-5602.0656,-1634.2956,5706.7860,0.0000,-1412.1337,-4466.7941,6054.9443,-3327.0432,4159.7033,-4383.7692,-3609.9591,4684.4882,3485.8601,-6691.9967,-2890.3765,3391.3650,5508.5865,-6077.1862,-5552.6016,-4545.7008,4968.5646,4790.2851,4393.2671,-5225.8511,-4289.8866,1223.8474,-4928.9751,4838.1963,-4489.6484,2573.1972,5677.5503,0.0000,4252.2224,-1438.3696,-6334.0202,4524.6179,1771.0589,902.7747,3248.3125,6433.9827,-4638.8698,4508.6511,5812.3810,-4250.3464,2808.6103,2619.2035,-1319.5051,-1462.5360,-999.8788,6374.0099,-344.4626,-4584.5477,-717.7208,-3790.7858,1819.6836,3625.6907,5897.4795,5322.0465,-5394.4046,-4016.6181,-400.9337,-4913.7460,4312.7830,380102.7528,353672.9728,375799.5261,374333.4569,370921.0582,372293.6658,368878.8164,370957.2396,306350753.9089,306305105.2118,306324175.8599,306348629.1439,372255.5348,306349800.5038,-2972.9566,-3931.5522,-764.1954,-5492.2221,-5401.9404,-4167.2252,0.0000,0.0000,-4192.6601,-5034.0010,-671.9446,-2099.5355,3566.4615,-672.5837,2850.0717,6720.2279,-20.9832,-2477.8558,2053.7774,-3933.2384,4625.1586,5512.7737,-5099.1595,-4059.6196,1264.9011,-4325.3912,4024.9456,0.0000,-2339.3736,216.6280,-161.8455,-5314.1237,-1445.4043,-1519.5885,0.0000,4576.3627,-3102.7364,3383.1528,-3082.0795,2502.1084,0.0000,2074.9625,-4334.3969,2384.3495,-3780.1392,275.0240,-4666.8350,4316.5863,-3241.0886,2892.4210,-782.6006,-2503.0967,2218.8532,-3043.4970,-2774.0550,-1502.2313,3509.4262,239.5800,-4216.9144,-3964.9533,-2604.8551,4554.4808,4881.0532,4051.4370,4217.3585,-1886.1804,-1357.1970,2034.9596,0.0000,5106.8429,-2085.5942,-2880.0103,-478.5486,2738.7556,5563.1190,1678.5731,-79.2529,784.8994,4692.6591,-3332.7456,-5233.6131,-894.1237,-4503.2781,4506.5019,3374.3066,-5326.7425,2622.4834,-4099.4249,2588.3089,4533.6651,-4284.2987,-4153.6889,276.8491,-1622.2103,3835.9681,-1038.3584,-4985.3635,4379.6983,-250.3812,5052.2393,154663.7155,153092.2814,156795.4625,153006.3045,160109.5019,156317.5950,145258.6515,153667.5522,68955221.7268,68938255.8199,68940264.0262,68948801.6149,154390.8034,68942970.5920,
7200.000,1072.9761,6686.8303,-3840.4613,4616.5154,-1201.2176,2131.4081,0.0000,0.0000,6073.8444,-3483.8709,5670.1251,-1155.9766,-1052.2949,4061.7661,-2799.4432,5821.6649,-1590.5662,-4349.2953,6184.4750,2860.4346,-5156.3614,-823.3151,-18.2609,2521.4519,4689.3983,2421.7563,-693.6112,0.0000,-4266.6994,-865.7653,5025.0301,-6420.4001,3801.5593,4599.0365,0.0000,-4414.9576,-2497.2177,206.5793,3438.2511,572.3204,0.0000,-3404.4201,1267.1645,-4274.1546,6521.3785,-5898.7014,320.4581,3069.4971,-5574.1012,-4197.3504,2496.8333,-373.8010,2123.2393,-327.2276,1967.2083,4151.8667,5664.9513,-4965.0105,-5445.6774,-4173.1567,-1399.5925,-592.6489,-3271.6851,4931.5299,-4964.7278,-2400.9620,-6101.0042,-4712.8928,0.0000,-2893.1316,4312.2219,2598.5157,-5811.1850,-3950.9405,-4754.1558,-4500.9524,-4154.3244,-2621.5880,-1605.2330,-2105.7548,1116.6583,-4900.5829,-6768.8932,3299.4718,-1906.1545,3727.7317,-2737.4620,6619.4321,-402.1840,-393.6547,6243.3976,-6890.5288,3412.7587,893.4768,-4084.7235,5444.8232,5759.5047,-6218.9685,-2112.1786,-3492.9056,-61862.2775,-43465.7590,-44435.3863,-47797.8679,-57720.8219,-47181.3285,-49185.8598,-51152.6897,-250418404.9542,-250408679.1932,-250428299.4332,-250434757.5062,-49861.8337,-250435230.7343,3967.5785,1586.4949,-4541.9173,3919.4077,-276.8098,6466.1160,0.0000,0.0000,2899.3895,3122.5802,2685.3082,5112.7710,4977.2703,3425.6640,-5522.6111,-500.9218,5756.9372,-16.2798,-872.2711,-6245.3481,3877.1092,-5865.9140,-6533.4343,6122.2233,1474.9149,6244.0003,-6858.3931,0.0000,-2980.3651,-5186.1999,-2228.9101,-233.8988,4630.6080,-1211.3325,0.0000,847.4575,3245.9700,6641.6392,-3609.0310,-6256.7250,0.0000,3034.7834,4017.6255,-2816.6044,2057.5547,-1632.1629,6384.3313,6186.3931,-3751.3488,370.7951,3981.8905,3958.4518,-3979.8394,-6676.1807,4660.7355,2459.9869,4018.5924,-2732.1823,-881.0812,1035.6250,6135.1237,6734.3775,3230.3105,4828.1679,-4805.1951,5958.0383,-727.4697,-1816.1954,0.0000,-3857.2983,-1354.8158,4439.3808,-1965.7723,1555.7920,3001.1134,227.3479,-4362.8534,5634.1823,-5849.1202,-6332.7478,6428.4321,90.9207,-1012.8623,-2755.3417,3623.9983,-3342.5385,-4316.3571,-1837.0202,4241.0582,-927.4623,2540.0334,-77.1265,-4829.0173,-6489.2882,-889.5854,3413.0030,3403.3751,2896.1345,5494.2074,-3499.4012,374574.6491,353360.6858,373729.1970,368659.6162,369604.8401,373668.0493,367643.9840,372620.8937,250019135.5819,249979561.9125,249995499.5302,250010100.3969,371477.3042,250018966.2339,5421.3657,806.4853,-3510.8168,3273.3064,6816.2125,1282.2573,0.0000,0.0000,-423.5418,5061.6092,-2928.7299,4504.5705,-4704.0268,4428.2044,2439.7465,-3749.3992,3457.3921,5308.6601,2981.0781,793.3077,-2543.9311,-3545.9720,1224.0587,-877.5801,-4833.5407,1412.8224,61.1673,0.0000,4570.6125,-4370.9547,-4096.4125,2457.3330,-3248.4445,4959.5476,0.0000,-5102.2480,5439.0536,1350.8660,4288.5062,2462.3030,0.0000,-5180.6719,5469.2571,-4607.9874,-568.3466,3218.3336,2702.8842,713.3040,-1320.1557,-5431.0940,4820.8157,5282.7846,-5225.0192,-1051.2008,4667.7358,4920.4522,474.4796,3910.8784,3840.3713,5073.1696,-2420.7991,-344.3128,-5100.3270,-7.8961,-315.0259,-2230.4822,-3102.7873,-4548.9087,0.0000,-4899.2410,5183.2882,4693.6798,-3150.6106,-5400.2979,-4103.3035,-5114.3521,3429.7708,2936.8126,-3282.6170,-1808.5995,2282.8372,4742.2581,550.9868,-5396.6144,-5471.1524,4764.0271,-4654.1968,-76.1466,-5363.0709,-6871.4183,-268.8447,78.4008,-3606.3825,-2171.6854,-5281.0556,-2601.1030,1441.6064,-400.7042,3605.4364,-4670.4855,154560.6689,153025.9355,156445.1163,154691.0589,160091.0777,155118.0658,145725.9863,155035.8504,69028470.3081,69009735.0952,69010608.0500,69018739.3895,154652.9877,69016883.8929,
