sl_5_86400_20300526 Coordinates.csv
2030/05/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:58 2024,
Start: 2030/05/26 07:47:00.00, Stop: 2030/05/27 07:47:00.00,
TIME_UNITS,STARLINK-31741 - X-Coordinate,STARLINK-11176 [DTC] - X-Coordinate,STARLINK-30511 - X-Coordinate,STARLINK-31926 - X-Coordinate,STARLINK-5369 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31741 - Y-Coordinate,STARLINK-11176 [DTC] - Y-Coordinate,STARLINK-30511 - Y-Coordinate,STARLINK-31926 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31741 - Z-Coordinate,STARLINK-11176 [DTC] - Z-Coordinate,STARLINK-30511 - Z-Coordinate,STARLINK-31926 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3247.2743,0.0000,-6607.4726,4872.7907,-6637.7594,-412374.6636,-383458.6634,-396081.0949,-399308.2214,-399433.2404,-397256.4699,-391331.9746,-395143.5080,-163459143.6670,-163411385.1212,-163444648.8577,-163445793.0569,-394975.0199,-163444096.9015,-5922.0983,0.0000,-474.1265,3289.6832,386.7865,-14376.1549,-34851.1566,-13873.8791,-17058.7318,-25675.3021,-23606.6322,-20247.9432,-18477.1130,310443319.0169,310407961.5886,310415987.7341,310438836.0574,-19411.0732,310429558.7272,304.4960,0.0000,1949.1971,3456.2595,-1952.6634,34212.2163,30534.1150,34757.1994,32629.7102,37921.4543,31079.9105,23604.4151,30779.6969,137440827.5334,137454328.8874,137460631.8005,137437770.7669,32339.5234,137442104.1871,
3600.000,4799.2777,0.0000,6414.1961,-6755.7616,6179.3050,-395065.3136,-362552.7629,-376832.6914,-377949.2036,-381732.7140,-378741.3264,-374113.0716,-377309.0716,-238277552.5341,-238222817.2005,-238255443.2600,-238268326.4136,-377455.7565,-238261763.8447,2700.0210,0.0000,-1820.9860,-941.9089,-2594.9075,-118611.0272,-130862.2586,-112502.9083,-115906.0741,-124918.1398,-119344.4835,-119555.5364,-118946.3452,257516446.9831,257490182.7500,257487823.0466,257508028.2595,-118132.4961,257503614.6602,-3928.6097,0.0000,1798.5781,251.5604,-1757.9368,35267.9047,31572.5867,36071.1545,32268.2552,39346.1676,35722.5132,24579.6304,35249.9447,137482374.2841,137490448.3822,137497506.2773,137482561.3363,33694.4742,137480522.4354,
7200.000,-4749.0573,0.0000,-3635.1372,5330.4414,-3301.4159,-351651.7821,-318121.1357,-333417.2618,-332093.3103,-339523.2794,-335490.8150,-332281.6395,-335683.2200,-296834565.0130,-296775764.5423,-296804854.9689,-296820552.5932,-335661.6496,-296818529.6557,2254.3168,0.0000,3877.5767,-1961.3663,4232.2881,-214927.7626,-218480.9025,-203826.9885,-209755.3522,-216439.6563,-205696.4612,-211368.4103,-208465.1633,187019273.4560,187004168.0967,186992926.9943,187003715.5646,-209286.4834,187007584.8209,4242.2956,0.0000,-4417.7234,-3788.2715,4370.2944,36302.7934,32625.9092,36745.4214,35248.5776,40386.1685,35322.7288,26167.9820,33412.0366,137523761.5783,137526455.6140,137533660.7572,137524834.3318,35046.6814,137518901.1569,
10800.000,3268.9647,0.0000,-285.1354,-1744.8469,-674.3325,-285052.2117,-253054.2847,-268691.5556,-267671.4638,-275589.0931,-271832.6426,-268535.3876,-272328.9467,-335134801.8922,-335075400.2863,-335099031.4665,-335111632.9925,-272274.3972,-335119056.7642,-5831.9156,0.0000,-5466.1162,4837.8015,-5378.6837,-296836.9797,-292082.1728,-282049.9997,-289619.1259,-294263.1870,-282178.2953,-289637.7458,-287854.4175,103763151.5296,103760194.7912,103742213.7368,103748326.9013,-287007.0640,103752549.3960,-1014.9500,0.0000,4204.5529,4477.3740,-4319.1837,37318.6317,33695.7543,36961.5781,38946.9464,41053.0165,33078.6807,28369.4984,37937.4373,137564794.5628,137562372.3225,137569243.3379,137560219.3445,36396.0365,137557240.3403,
14400.000,-196.5508,0.0000,3502.2147,-1871.6026,3943.2752,-199787.6801,-171551.9996,-186806.9310,-186211.6213,-194134.0695,-190999.4518,-187097.6470,-191284.9948,-350565402.3978,-350509000.8033,-350526255.7854,-350539621.0188,-191366.1854,-350550385.5290,6017.9796,0.0000,5806.4550,-6304.3989,5462.2337,-358818.8937,-346954.7523,-342238.4667,-350038.0494,-353262.0849,-341584.0370,-349191.9552,-345287.8251,13429928.9852,13438927.9224,13416518.0193,13422046.3457,-346291.2435,13420098.4142,-3081.4637,0.0000,-1326.9226,-1834.9696,1604.0367,38317.6712,34783.9068,37023.2112,41869.2074,41340.1655,31797.1750,31218.4028,36215.1657,137605298.7701,137598217.2116,137604385.2318,137592960.6717,37742.4317,137595539.9742,
18000.000,-3704.0786,0.0000,-5070.2670,4159.1418,-5416.4803,-101682.3035,-78850.4024,-92948.9182,-92429.2028,-100523.7561,-97683.4666,-93494.2245,-98208.7825,-342074260.6363,-342024186.0238,-342035010.1020,-342052892.6582,-98137.8240,-342060196.5924,-3310.7112,0.0000,-4024.6185,4946.8067,-3783.0626,-396713.7252,-379596.8495,-380578.4441,-387617.5202,-389445.5049,-379145.0148,-386104.6583,-384469.9445,-77815849.2454,-77796217.8523,-77820972.5058,-77817824.2424,-383321.3929,-77825398.2416,4576.4243,0.0000,-2416.9126,-2196.5668,2076.6142,39303.2127,35892.3601,37274.5264,44181.8565,41227.2243,31380.7812,34787.6545,40420.4611,137645131.4158,137634006.6601,137639206.0877,137626489.0881,39085.7597,137633800.0472,
21600.000,6373.9879,0.0000,5134.0876,-4967.4909,5260.0739,2525.9493,19115.5631,6948.5691,7699.2766,-917.8384,2237.4481,5621.0001,1321.7845,-310241730.7477,-310200687.6572,-310205616.0889,-310228130.3646,1415.8975,-310228571.9776,-221.6778,0.0000,336.9476,-976.8307,319.5457,-408023.1265,-387933.7847,-394583.2165,-400142.9352,-400054.0266,-392064.6595,-397974.4781,-394384.6282,-163747649.2428,-163719647.7913,-163745164.9630,-163748538.6496,-395711.3443,-163757453.1232,-2250.5854,0.0000,4599.8968,4568.3637,-4501.7960,40280.7640,37023.4201,38008.0735,46007.7357,40715.3234,31690.7355,39167.2202,39176.3219,137684190.6455,137669755.2704,137673819.2730,137661863.0776,40425.9135,137672020.5482,
25200.000,-5701.8687,0.0000,-4322.8772,4630.7370,-4161.7366,105632.6170,116092.4090,106524.1921,107696.1524,98668.0529,102301.0818,102108.2763,101148.8734,-257240921.8370,-257210750.3224,-257210568.1720,-257234246.0806,100892.0768,-257228361.3355,3050.4006,0.0000,3758.7836,-3555.9190,3654.7011,-392105.0791,-371443.8557,-383260.9223,-386908.3444,-383161.9357,-379311.2996,-383940.3487,-384122.2780,-238501848.4857,-238468390.0781,-238493710.8260,-238507075.8740,-382660.3076,-238512349.4257,-1980.5853,0.0000,-3866.4955,-3540.9405,4151.3292,41260.8636,38179.8354,39386.3152,47414.1784,40336.3781,32648.0549,43791.3104,42724.6399,137722422.1301,137705476.3001,137708337.0844,137699467.8469,41762.7868,137710201.4659,
28800.000,1720.0537,0.0000,2763.1742,-2972.2832,2551.5558,200427.4742,205906.8122,199360.5196,201061.7728,194346.1465,195959.5640,190300.5519,193312.7254,-186689309.3500,-186670869.6648,-186666269.4705,-186685214.8449,193891.9210,-186676861.3184,-4703.3059,0.0000,-6296.5458,6141.0266,-6315.6789,-350261.8393,-331185.0042,-347227.1896,-348835.7309,-341433.9114,-341615.3682,-344849.1468,-343496.2748,-296977831.4026,-296942146.3701,-296966893.2819,-296990870.7197,-345004.6743,-296989261.2494,4532.7667,0.0000,650.7488,-149.0790,-1271.3257,42267.4586,39364.9686,41398.0591,48435.2895,43299.0225,34217.8552,43371.3281,42264.5943,137759822.5834,137741182.0083,137742876.1385,137739541.5667,43096.2737,137748342.7890,
