sl_50_5400_20300619 Coordinates.csv
2030/06/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:09 2024,
Start: 2030/06/19 07:47:00.00, Stop: 2030/06/19 09:17:00.00,
TIME_UNITS,STARLINK-1167 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-30936 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-5491 - X-Coordinate,STARLINK-4492 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-2408 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-3978 - X-Coordinate,STARLINK-31240 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-11172 [DTC] - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-5896 - X-Coordinate,STARLINK-30874 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-4030 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-30936 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-5491 - Y-Coordinate,STARLINK-4492 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-2408 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-3978 - Y-Coordinate,STARLINK-31240 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-11172 [DTC] - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-5896 - Y-Coordinate,STARLINK-30874 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-30936 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-5491 - Z-Coordinate,STARLINK-4492 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-2408 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-3978 - Z-Coordinate,STARLINK-31240 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-11172 [DTC] - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-5896 - Z-Coordinate,STARLINK-30874 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4962.5925,2901.7262,-4852.0994,-2975.5882,4970.1923,-6084.0719,-85.2961,1631.2248,2057.9905,-271.7841,6283.7559,-5276.4839,-2952.0288,3742.9731,3681.2763,848.8063,-37.9024,-5748.4099,-6082.1510,-5132.9557,2097.8435,2978.6576,3649.9157,-6774.1476,-6602.9176,2577.3166,2447.2447,-4183.5937,-2821.1845,-3085.0663,1139.1038,-2876.3225,6583.3697,-6032.7707,0.0000,5338.4551,2449.6225,-2228.8836,454.2791,-6385.2588,-5907.2922,6205.0592,-6534.7438,4995.8590,-3319.5226,298.9866,3493.6472,3374.9680,-4492.8822,-5291.6578,-150359.7342,-144030.9274,-147445.6215,-149211.6304,-145938.0610,-144736.6862,-140658.8081,-146133.3634,-192208688.6803,-192242773.2170,-192207062.9670,-192233693.2528,-144349.4417,-192226608.2038,4580.4245,6213.7345,-4473.2926,4634.2769,-4212.1313,1362.4116,4155.1344,5095.7393,-2184.6694,-4619.7679,-604.5666,-36.1220,1064.5722,-1736.9508,-1923.4819,5430.5491,5835.7558,3747.6153,460.3909,-1962.1083,5497.3403,3685.1135,-5358.7825,-907.2328,-1912.9978,-4538.4395,-32.8174,-2943.5934,-6066.7739,4466.3754,-6177.6416,4504.9235,587.3642,2639.0921,0.0000,3626.8205,105.0110,4341.6924,4962.5769,891.9381,25.2323,-672.3117,-1106.0448,3723.6943,3640.9644,4524.4491,4757.5909,4001.2909,2513.4965,4053.3950,-330552.3206,-333817.0085,-331736.2566,-336012.1522,-343997.3724,-341176.9360,-335773.1896,-336384.0702,290409131.4624,290407021.0445,290394962.6966,290408396.9886,-336449.1664,290404457.1273,1281.0553,-856.9300,-1859.8225,4178.0684,2207.4173,3062.9507,5480.5303,4257.3516,-6257.7837,5076.1597,-2815.5010,4425.5424,6198.3184,5445.6100,-5477.5491,-4162.1220,-3341.6580,931.5466,3003.5578,-4189.8405,-3582.2031,-4994.9172,2442.0152,-262.0084,839.0516,-4528.4402,-6513.1387,4617.3155,-1516.1945,-4153.8464,-2678.6885,4354.1494,-1731.2116,-1865.8183,0.0000,-2206.7602,-6508.4397,4547.9320,-4713.2293,2089.8920,3606.1732,2950.0190,1254.1335,2939.5991,-4794.6912,5093.5318,-3632.1865,-4554.6118,4668.7970,-1651.0809,-71975.9805,-73515.6614,-72087.4939,-74305.8683,-68955.3051,-75696.4480,-83264.7345,-74769.6961,152782087.7643,152767191.4628,152762942.3328,152774834.9436,-74522.9054,152773460.9550,
300.000,5786.9343,4050.0158,-5801.9985,-1506.5660,4325.6854,-5990.7785,2044.6781,2831.3381,3825.4943,-2182.9254,5280.5202,-5937.4128,-3511.3666,2483.0170,2374.1183,2245.7933,1384.4364,-4819.9323,-6225.7480,-6276.5063,3627.4273,3793.2044,1856.1034,-6519.5470,-6877.3773,551.8908,2819.0733,-5682.2996,-3958.2206,-1639.5401,-439.9272,-874.2734,6760.2515,-4734.3257,0.0000,5596.2050,1957.5679,-190.7777,2236.7252,-5333.3721,-4785.1563,6288.9282,-6721.7117,6125.3898,-1264.7999,2185.3449,4434.7075,5021.6454,-3064.0551,-3924.8400,-143618.3306,-136502.0982,-140215.9202,-141909.4723,-138811.0957,-137624.4506,-133569.9535,-138910.6237,-198501994.3774,-198536267.3249,-198500379.0830,-198527112.1772,-137245.5764,-198519991.4955,3674.4257,5102.2361,-3649.8364,5915.6235,-5333.4624,3060.3987,4253.6716,3492.0192,-2907.2731,-5057.2525,-2187.9762,1582.1474,2963.6518,-3525.3834,-3663.7297,4049.1150,6349.3734,4936.6442,2175.0188,-739.3189,5494.8527,1720.7582,-5608.8025,346.2177,-430.5183,-4382.9276,-2144.1862,-1941.2315,-5593.1993,5797.5568,-6693.4402,4415.2446,-957.9593,3795.7567,0.0000,1848.8321,-2040.9758,5123.4220,5436.9551,2062.0841,1484.8331,-2360.4295,115.9683,2895.7887,4043.5780,3461.3515,2982.6014,2776.8380,4123.4781,4587.4097,-333670.2531,-336683.2899,-334670.6622,-338918.4317,-347043.7221,-344049.1567,-338830.7349,-339206.4838,286143581.3893,286141171.7577,286130014.9447,286142120.8064,-339453.9451,286138861.6938,-532.8719,-2312.2391,-64.1658,3247.2954,442.5743,1738.7644,5004.3383,5149.5744,-5006.6641,4106.4125,-3887.8461,3114.2027,5213.3375,5299.7651,-5309.9905,-5108.9392,-1724.8831,-613.8905,1662.5502,-2793.2573,-2022.1325,-5482.4608,3616.2928,-2045.1880,-707.1798,-5314.1839,-5988.5124,3384.3830,296.3408,-3226.9779,-1273.0075,5219.4885,-209.4965,-3167.6164,0.0000,-3434.7762,-6353.6952,4268.8031,-3530.8806,3634.2350,4771.7045,1600.2838,-579.6945,1260.9066,-5414.8711,5453.3213,-4412.9620,-3900.0247,4681.3999,-3275.2498,-71835.1363,-73321.4727,-71967.9531,-74371.9874,-68835.7597,-75306.9899,-83218.9570,-75091.0069,152783109.8560,152768957.7514,152763897.2836,152776591.9843,-74422.8136,152774671.3262,
600.000,6028.1711,4823.6954,-6157.6570,80.0815,3247.8335,-5332.2348,3956.6228,3796.1151,5211.8780,-3847.2626,3777.1887,-6022.1525,-3777.0582,1019.3132,877.7591,3469.5888,2637.8360,-3418.9737,-5738.1012,-6800.7901,4775.5689,4287.0008,-135.6420,-5598.3660,-6484.3575,-1547.7092,2982.8403,-6614.2558,-4693.6725,-57.9697,-1962.1891,1234.4509,6250.9403,-2956.3066,0.0000,5312.5211,1350.1109,1847.1465,3763.8834,-3722.5516,-3214.2197,5764.5556,-6186.7600,6634.0801,917.2711,3881.7222,4988.7568,6195.0726,-1375.1194,-2143.2182,-136808.1808,-128926.9330,-132922.4272,-134531.4968,-131619.6877,-130454.3495,-126416.2685,-131510.8986,-204700682.2553,-204735126.6941,-204699100.1884,-204725832.5291,-130079.1029,-204718755.3818,2391.0544,3485.5890,-2453.3527,6630.4368,-5912.3388,4451.5499,3979.0960,1549.7029,-3253.4825,-5021.6024,-3591.9753,3012.7764,4532.7668,-4983.2526,-5067.1479,2288.7401,6181.6618,5650.1202,3652.2521,526.2927,4955.2443,-401.0527,-5344.5253,1587.1425,1100.4920,-3848.7423,-4019.1929,-782.2944,-4546.1491,6552.3423,-6531.8915,3939.3272,-2404.0200,4600.8818,0.0000,-135.8464,-3997.0747,5385.9119,5385.7780,3056.0796,2844.9657,-3804.1784,1332.2524,1790.2166,4099.7514,2091.4116,923.5842,1320.0022,5367.5970,4689.2976,-336654.6820,-339422.2699,-337456.3731,-341667.8120,-349938.8304,-346753.7169,-341738.9239,-341889.3185,281741674.1651,281738956.7367,281728707.1752,281739461.8157,-342308.7421,281736905.6240,-2288.3236,-3517.8847,1738.5697,1966.4123,-1370.7712,229.6127,3981.3817,5468.7221,-3222.5919,2685.8790,-4540.9935,1463.3296,3675.8852,4563.3706,-4561.3787,-5501.4961,94.1899,-2093.4174,133.0354,-1094.8153,-241.3594,-5373.0578,4402.8868,-3600.6406,-2177.4940,-5527.4020,-4832.2320,1783.2058,2076.0712,-1939.9954,275.3395,5517.9940,1335.6476,-4117.4672,0.0000,-4277.3359,-5528.3518,3479.4255,-1957.6220,4762.6646,5424.6323,77.1361,-2346.2530,-555.2524,-5442.8997,5202.0092,-4721.8575,-2829.4733,4197.7267,-4539.2763,-71695.8150,-73143.9966,-71853.0350,-74438.2574,-68718.9908,-74913.7306,-83168.6770,-75363.0270,152784127.8365,152770727.9207,152764854.9192,152778334.5888,-74322.6707,152775881.4017,
900.000,5674.8384,5159.1592,-5893.6261,1640.9030,1829.5443,-4162.0420,5458.7921,4429.3846,6052.3056,-5104.0869,1924.3749,-5510.4058,-3703.0423,-504.0902,-663.2515,4401.2197,3605.4854,-1673.2600,-4660.9833,-6648.0132,5439.8199,4408.7984,-2135.0662,-4110.6650,-5465.6695,-3512.2374,2906.3723,-6883.2841,-4969.5613,1511.3687,-3287.3882,3238.2011,5104.4596,-878.3814,0.0000,4524.3537,677.9963,3666.3203,4890.1870,-1726.4447,-1355.0124,4675.0865,-4990.0493,6477.5059,3004.9632,5209.5975,5105.1951,6777.4095,414.8407,-122.9719,-129931.9398,-121310.1857,-125568.4324,-127079.3923,-124367.0689,-123230.1558,-119200.8725,-123955.1609,-210801798.4212,-210836396.8041,-210800272.2946,-210826896.7799,-122853.1873,-210819945.8209,844.7976,1519.8641,-988.7831,6704.1180,-5903.4731,5412.6229,3347.1958,-528.8946,-3206.0959,-4502.1216,-4685.1337,4126.4914,5620.2383,-5954.6589,-5985.7008,329.0957,5341.2745,5830.4636,4752.6589,1727.1742,3917.4139,-2466.0006,-4598.8406,2705.5880,2545.1931,-2991.9087,-5470.4566,434.9226,-3021.6133,6648.7924,-5704.7051,3128.5810,-3618.8641,4983.2631,0.0000,-2128.8830,-5561.5632,5092.9671,4799.1501,3781.8053,3976.7428,-4874.0450,2433.0589,498.6456,3804.1705,554.8501,-1218.7986,-238.3752,6122.7246,4363.1280,-339503.7989,-342025.8912,-340092.1328,-344259.1525,-352681.3568,-349287.5256,-344496.3477,-344438.8810,277205507.7905,277202474.7693,277193136.5451,277202525.3814,-345012.2514,277200686.9897,-3792.8919,-4344.1613,3348.5768,473.4919,-3034.2000,-1303.9719,2523.1604,5179.3860,-1094.6251,970.3544,-4704.9315,-347.1186,1748.5585,3318.1934,-3313.0863,-5297.5891,1902.1643,-3348.3714,-1411.5785,722.0899,1565.7637,-4678.5646,4717.6789,-4755.8601,-3414.2535,-5145.4012,-3165.3460,-12.0550,3626.0688,-436.2390,1792.7694,5217.3049,2731.1777,-4610.3522,0.0000,-4640.3737,-4118.6831,2273.9977,-167.2239,5346.3751,5494.9894,-1454.3857,-3840.8564,-2310.9595,-4875.7989,4367.6660,-4526.0292,-1456.7590,3269.0098,-5305.0191,-71557.9450,-72980.6611,-71742.7680,-74503.8977,-68604.9737,-74517.5846,-83113.9220,-75559.2397,152785141.7925,152772501.6389,152765815.3402,152780057.8146,-74222.4768,152777091.1816,
1200.000,4774.7785,5032.1641,-5047.8449,3037.1444,199.8234,-2583.5075,6402.4423,4662.3291,6239.8407,-5836.7343,-95.5423,-4441.9879,-3273.6948,-1942.1371,-2104.5844,4944.6562,4201.8932,254.4754,-3097.4692,-5828.9512,5567.5810,4137.9241,-3948.8724,-2213.8978,-3923.9547,-5143.7324,2575.3960,-6460.9569,-4773.3687,2923.2563,-4295.0735,4933.7049,3435.8162,1289.5581,0.0000,3315.6312,-9.0901,5074.3744,5513.1623,441.3598,606.6305,3119.7827,-3263.2407,5679.2941,4786.1725,6024.8479,4770.5711,6707.4175,2140.4883,1933.4138,-122992.3139,-113655.2959,-118157.2523,-119554.6735,-117056.4991,-115955.6845,-111926.9182,-116270.3213,-216802435.4844,-216837169.6783,-216800987.8854,-216827394.9600,-115571.0234,-216820655.2764,-820.7829,-603.9309,608.9194,6124.8230,-5320.9803,5862.6939,2405.2307,-2530.0631,-2795.6756,-3535.1112,-5361.8928,4828.1986,6126.4978,-6331.0882,-6317.1916,-1633.6897,3911.5629,5470.7537,5376.4677,2763.4863,2471.4368,-4267.2070,-3447.3504,3599.9201,3775.1519,-1893.6673,-6355.3196,1608.5248,-1166.8164,6071.6707,-4292.5503,2061.2877,-4492.7174,4909.5904,0.0000,-3928.6759,-6570.7524,4265.4466,3721.1320,4169.1889,4767.9672,-5477.9870,3318.2483,-867.7306,3179.8312,-996.5969,-3236.5114,-1760.1953,6310.0140,3651.0881,-342215.8676,-344487.5962,-342576.7552,-346691.5582,-355270.0271,-351647.3420,-347101.6630,-346860.9772,272537244.2426,272533888.6562,272525464.1902,272533481.6970,-347563.2339,272532367.8459,-4882.2664,-4702.4493,4587.4532,-1070.4845,-4366.2955,-2699.0172,788.9708,4313.6189,1150.3611,-851.7551,-4362.1019,-2119.7712,-364.3121,1702.8444,-1701.2918,-4519.1656,3486.5712,-4244.5500,-2796.4195,2460.7488,3201.6384,-3474.1033,4527.0800,-5383.3114,-4285.2330,-4209.0494,-1163.3186,-1806.0323,4774.9200,1116.2988,3108.9485,4349.8877,3820.7869,-4591.8494,0.0000,-4483.3956,-2272.8114,796.5794,1641.7157,5318.8732,4975.1707,-2828.5473,-4891.0814,-3815.3240,-3775.1567,3043.5723,-3846.2468,71.7071,1993.6337,-5489.1512,-71421.4599,-72829.2142,-71637.1711,-74567.9028,-68493.6849,-74119.7875,-83054.7174,-75658.9678,152786151.8126,152774278.5533,152766778.6487,152781756.4466,-74122.2321,152778300.6658,
1500.000,3428.3615,4458.9481,-3716.1754,4147.0300,-1488.0925,-740.4264,6697.0832,4461.0908,5739.6200,-5983.6270,-2086.2223,-2913.9595,-2508.1267,-3162.5696,-3315.4745,5036.6730,4380.0511,2181.8121,-1201.8402,-4422.5424,5159.9612,3487.5407,-5399.4343,-105.7471,-2011.8588,-6275.3108,1997.6585,-5389.6900,-4137.3325,4048.9184,-4895.4733,6146.8167,1414.1273,3328.4201,0.0000,1808.2513,-665.5413,5925.8009,5582.9979,2550.4010,2478.1909,1244.7827,-1194.2106,4327.3916,6079.8356,6233.7883,4010.1960,5987.3905,3645.5035,3817.3389,-115992.0584,-105965.0171,-110692.2285,-111958.6726,-109691.2645,-108634.7732,-104597.5912,-108487.5545,-222699733.9423,-222734585.2725,-222698387.3022,-222724466.2741,-108235.8305,-222718024.1035,-2446.4516,-2678.4750,2187.2825,4945.2081,-4234.9578,5769.6641,1229.1205,-4250.7126,-2094.8528,-2202.0591,-5552.5726,5064.8879,6013.6057,-6064.0855,-6017.1853,-3406.3719,2042.2339,4613.8621,5472.2581,3551.1157,750.9184,-5625.8381,-2000.5498,4185.5516,4679.4600,-653.0490,-6590.6043,2641.2669,834.3422,4874.9851,-2437.0637,835.1490,-4947.6704,4386.9840,0.0000,-5350.4465,-6916.7736,2980.5879,2247.2754,4176.7042,5134.2647,-5569.0193,3905.8098,-2187.6280,2276.7080,-2414.5870,-4934.1363,-3112.1963,5903.4351,2627.8960,-344789.2234,-346802.1304,-344909.1247,-348964.4508,-357703.6339,-353829.7666,-349553.5931,-349160.8005,267739108.4454,267735424.1785,267727914.1953,267734564.6556,-349960.5179,267734173.2004,-5437.9667,-4554.3975,5318.1404,-2499.1861,-5222.4038,-3807.5945,-1031.5186,2967.5212,3272.1658,-2580.4374,-3549.1911,-3661.7707,-2438.5741,-102.5155,97.4404,-3250.1082,4661.2899,-4686.3961,-3865.1337,3932.7657,4487.3977,-1890.3826,3851.5090,-5413.9806,-4697.5789,-2818.6630,962.0611,-3403.8158,5395.7809,2543.8564,4076.1866,3009.6801,4482.5582,-4063.8787,0.0000,-3823.7947,-185.7715,-776.1170,3268.0717,4683.2952,3920.7479,-3897.0222,-5376.3445,-4905.4398,-2260.8234,1378.0458,-2754.8078,1592.4811,506.8181,-5071.7244,-71286.2981,-72687.7644,-71536.2548,-74628.9768,-68385.1022,-73722.0021,-82991.0869,-75648.4386,152787157.9870,152776058.2900,152767744.9485,152783425.1128,-74021.9365,152779509.8544,
1800.000,1776.8451,3494.0912,-2041.0627,4876.1788,-3071.1173,1196.2026,6319.4438,3831.6634,4594.4913,-5543.1248,-3856.2138,-1071.4968,-1460.7818,-4058.1183,-4190.5763,4654.4203,4134.3007,3923.8316,835.9601,-2568.0245,4269.8887,2505.2785,-6342.2747,1996.4643,83.3479,-6788.5090,1205.0830,-3778.0402,-3133.4391,4787.6993,-5037.1728,6750.8166,-754.9093,5031.7463,0.0000,150.0366,-1251.9747,6137.2224,5106.2556,4377.8542,4079.4085,-770.9143,993.7690,2563.6885,6754.6579,5804.4400,2886.7427,4683.6536,4796.8095,5334.9279,-108933.9746,-98241.7910,-103176.7253,-104292.5476,-102274.6762,-101271.2517,-97216.1078,-100640.5601,-228490883.5421,-228525832.8413,-228489660.1061,-228515300.6759,-100850.8527,-228509241.9108,-3872.3726,-4500.1781,3590.8951,3277.4602,-2762.5815,5151.8507,-82.2095,-5519.2111,-1207.3304,-622.9157,-5230.6470,4828.8701,5307.7909,-5171.7395,-5105.3201,-4817.4817,-66.8316,3347.0870,5040.4554,4028.0804,-1079.5250,-6409.1583,-393.2519,4402.5174,5174.3517,621.6173,-6161.0942,3448.2226,2779.7895,3177.0162,-326.2429,-441.4196,-4944.2492,3462.3602,0.0000,-6245.0453,-6559.9883,1365.1237,516.3088,3795.8349,5028.2982,-5148.1847,4138.8102,-3340.2249,1168.4811,-3568.3790,-6147.8044,-4177.5754,4933.3876,1392.9714,-347222.2733,-348965.2928,-347088.1973,-351077.6646,-359981.0371,-355831.2508,-351850.9288,-351342.7810,262813387.2087,262809369.0354,262802772.5350,262808070.6279,-352202.9999,262808389.9532,-5399.7429,-3915.8362,5459.9413,-3659.0445,-5509.9233,-4512.4739,-2739.3421,1290.8289,5043.7159,-4026.4339,-2353.3961,-4805.9932,-4254.5757,-1896.4767,1885.4260,-1627.6568,5288.5727,-4626.8807,-4497.4566,4978.7683,5282.6533,-99.9770,2763.2458,-4844.5027,-4607.4024,-1123.7492,2985.2989,-4632.4268,5420.1933,3686.6091,4586.1106,1342.1725,4642.5456,-3084.5534,0.0000,-2735.0516,1920.9791,-2256.1013,4530.9997,3512.0616,2444.7488,-4544.8417,-5241.1311,-5463.8090,-498.3570,-442.0867,-1368.1553,2942.7506,-1033.7486,-4098.1656,-71152.4024,-72554.7527,-71440.0202,-74685.4488,-68279.2049,-73326.4565,-82923.0523,-75521.4494,152788160.4075,152777840.4551,152768714.3450,152785058.4374,-73921.5901,152780718.7474,
