sl_100_86400_20300213 Coordinates.csv
2030/02/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:33 2024,
Start: 2030/02/13 07:47:00.00, Stop: 2030/02/14 07:47:00.00,
TIME_UNITS,STARLINK-4078 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-31503 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-1094 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-2448 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-5328 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-2683 - X-Coordinate,STARLINK-4025 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-2441 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-2682 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-31329 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-5041 - X-Coordinate,STARLINK-31920 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-32266 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-30547 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-4615 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-2182 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-5196 - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-31411 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-5771 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-2322 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-31503 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-1094 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-5328 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-4025 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-2441 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-2682 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-31329 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-5041 - Y-Coordinate,STARLINK-31920 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-32266 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-30547 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-4615 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-2182 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-5196 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-31411 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-5771 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-2322 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-31503 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-1094 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-5328 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-4025 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-2441 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-2682 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-31329 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-5041 - Z-Coordinate,STARLINK-31920 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-32266 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-30547 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-4615 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-2182 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-5196 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-31411 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-5771 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-2322 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,264.0103,-4723.1419,432.6142,-4222.8770,-3874.6979,-1303.6643,5779.8357,4457.0553,-5122.1514,-5844.6576,3996.8464,-2472.7975,3652.6783,-2279.3817,-2640.0870,-3086.9737,-6472.7520,707.7021,-2050.1854,-911.1604,3834.5094,-2114.6939,5213.4227,6420.9794,-4791.4755,1386.8748,2973.8248,89.3681,6513.9065,-2399.1210,-342.7426,-4151.5821,5563.3136,-2033.5333,678.4635,-3034.9480,-10.1114,-5869.3321,-2067.1318,2055.3800,-4870.3607,4442.1631,2281.1365,5974.2220,3904.0429,2960.8342,-2894.5286,5814.5753,-3728.1229,-5752.6618,1734.8084,5690.2960,-3192.4443,-4572.7370,-5561.6559,-6813.5340,1106.1923,4639.3393,-6594.1615,6701.9708,0.0000,4570.9423,-2982.5985,-1080.8770,-2940.1445,4914.7048,-5794.7650,5236.6184,0.0000,-2616.0011,5376.8732,-814.4649,4372.5311,-1373.3397,1152.8326,3930.0013,-2457.3261,-1045.3611,-3718.8601,2728.5008,-5934.3757,5063.3513,4597.4732,-2387.6877,-4524.8284,-4145.2342,-75.0670,3441.6911,1465.0622,-1967.4291,1964.3322,485.5660,-3305.5924,-3881.4621,-4797.2016,-1498.9523,4480.9678,2158.7629,-2994.2304,6467.7812,377484.1719,362784.3080,370402.6306,367904.1448,359436.9383,361005.1816,363391.2254,365907.6163,-1004163.4509,-1018502.1104,-979545.1235,-988669.9614,364768.3863,-984856.6977,4892.8198,1803.2822,5160.7407,4567.1472,-3163.0106,3944.2102,3622.0542,-4729.5187,-67.4054,-2686.2943,-3983.5209,-3794.9875,-3289.5189,6044.6506,2262.1141,5106.2164,-2256.4819,-4951.6619,6332.7345,-3959.1289,2637.0636,-4737.6764,678.8467,1872.2673,-3004.1344,4491.9245,-5272.5444,-5040.2742,-2367.9751,-5913.0368,-4572.1691,2897.9669,-3812.9130,-3714.2313,-5621.4801,4010.7534,6516.1059,3348.2286,-1172.9183,-1475.3022,4576.0939,-5081.6182,5374.2717,-2553.1251,1963.0078,3880.0316,2986.3599,-2812.6094,2040.3130,-2504.2796,2052.0284,-1583.8593,-5218.0454,-2185.9150,313.9420,-404.3425,-3800.3573,4460.8062,-2048.0375,1356.2202,0.0000,-3172.5709,-3634.7221,6806.8077,6229.2708,4572.8194,-1920.1437,-1335.7378,0.0000,3367.8101,4322.4090,-4681.2498,-2668.3558,-5608.9164,-5112.4421,1809.0579,4714.6549,1652.6212,5342.1793,3779.6759,-1483.7073,-2098.1530,3714.5400,4631.3989,-4666.3852,5310.2852,1065.5796,4845.4909,6693.4158,-5668.2972,5285.5455,-793.6738,975.2915,1502.1791,-1863.2651,-5337.4231,-3506.6796,271.4874,-2183.0649,-2065.5834,-20721.2363,-28262.3807,-31324.8369,-28057.0709,-26717.2585,-28973.0970,-35530.1428,-30799.0357,333391579.4197,333369681.1496,333391626.8243,333387983.4633,-32108.3431,333396209.1648,-4856.5684,-4311.6683,-4517.0449,-2790.0306,-4660.3482,-5274.5561,-174.7219,2330.3523,-4421.2717,-2626.6285,-4119.4571,5147.5762,4631.6978,-2427.3187,5986.5193,-3389.9660,-258.8045,-4621.0132,1572.2720,5376.0814,-5107.2076,-4484.1972,-4276.5420,-1728.6930,3762.8514,5013.9293,-3336.9771,-4775.3804,-595.2373,-2657.8790,5145.6313,-4711.0728,1354.2824,-5434.6301,-4009.1246,4722.9323,2050.4306,-450.3407,6520.1622,6529.3890,1815.2957,1224.9931,-3668.9128,-2316.9657,-5305.8777,-4899.6046,-5488.5395,2065.3552,5441.9044,-2904.6476,6392.0569,-3530.7604,-3201.4227,4722.1840,3978.1830,-630.8128,5683.5515,2504.1715,-60.2581,-515.4727,0.0000,4119.0694,-5085.3099,-467.7202,154.5339,1555.8195,-2873.8191,4132.9312,0.0000,-5423.5547,-306.5635,4987.8250,-4658.6603,-3839.6856,-4353.7336,5224.0789,4389.1737,6647.2979,2389.2015,5101.2888,-3025.9043,-4233.0678,3474.8649,4386.1047,-1879.8103,1574.5525,-6867.8600,3344.3488,-776.8161,3235.9267,-3943.6171,6853.4610,-6028.6649,5488.2305,4632.0090,4148.8545,-3969.5984,6581.6348,5875.7225,-324.4436,160322.8822,155342.3540,159225.7699,157514.2889,162547.0325,155289.2385,148209.0453,157201.6151,-30291343.4008,-30308114.4082,-30302174.1289,-30295328.9306,156908.3389,-30286527.2496,
3600.000,-3900.5820,-295.6330,-3069.7198,2095.1576,6129.5081,-3883.1219,-5816.9235,-958.6091,3441.2570,5972.2346,-388.7965,5899.3396,1384.8419,-859.0554,-2091.5086,-1214.5761,5321.5726,3634.2310,147.2302,5388.5420,-4370.9777,4941.1850,-3788.0996,-4679.1216,6785.8310,-4566.5725,-1681.9229,2067.0168,-4581.6688,4341.0762,4218.4871,1432.0325,-2427.7204,5727.5793,2162.6250,1722.2100,-2450.4650,2623.1676,4516.9913,1092.0472,3084.2796,-2544.3666,-3853.9055,-5184.3744,-6370.7942,-4501.4937,99.3511,-4447.4144,866.2950,4909.5070,2543.8026,-5773.8172,4944.3767,5969.5506,3189.3573,5709.7179,-618.7981,-5757.7875,5970.3772,-5100.6241,0.0000,-3292.6053,6068.8491,-943.6458,592.2904,-6032.5580,4219.4417,-4687.2998,0.0000,-1457.0025,-5110.4417,3922.0828,-2489.3591,4238.8529,3486.6212,-6367.3362,922.3985,5655.0305,178.6224,-5894.8564,6648.3225,-1311.7836,-6302.4689,-2257.1683,5973.6180,1789.6412,3480.4855,-5372.6132,-2824.6108,4761.6271,-4791.9935,-4347.8791,-1672.0143,1753.8873,6270.2993,4577.6963,-511.5523,-4551.6563,2116.6399,-4175.6581,370069.4786,363124.3164,366705.9504,363605.7055,355296.7479,359721.5908,359257.1474,360236.3274,-87329126.2535,-87335855.0777,-87300860.2191,-87307486.3175,361142.8636,-87310832.3616,-2250.1051,-4557.1173,-6114.9677,-6374.2334,-530.0232,-4035.3415,-550.0796,4369.9810,-4536.9889,2601.3123,5205.5840,2915.9039,4390.8198,-4338.0387,-2751.3532,-4886.8679,-121.0644,2627.7422,-6135.2239,2993.9411,1786.8119,4723.3886,4002.2088,787.5133,376.7409,-1184.7717,6630.5057,1188.8608,-253.1506,2679.9306,2297.4888,-5862.4400,4192.0769,2458.0856,6513.2774,-6590.3280,-3656.8302,-4808.8603,-2406.3860,4318.0894,-5910.4175,5480.4779,-1514.4491,4001.5161,863.0391,256.5507,-6001.7304,4310.5140,-5267.9276,-1260.9488,1422.9176,3647.2519,4672.4990,-1409.1499,-4141.3143,-2138.3660,6687.4270,-3327.9690,-601.5542,931.8677,0.0000,5976.0712,2724.0510,-5292.9041,-5426.2355,-2473.2499,-2566.8736,4858.1805,0.0000,-5073.6740,-1889.8754,5432.7701,5884.6558,5441.4843,4305.6223,1291.0972,-6817.7757,-2048.0901,-5198.6007,-3042.4937,-1262.1201,3990.0771,-2542.9702,-5100.7838,2154.3373,-3552.1893,2956.6877,-4018.6064,-5206.4645,4848.4965,-1980.4633,-2668.8137,1366.2120,-5255.5538,-1456.9302,2604.4160,2449.0961,-4109.2690,-2369.7412,3440.7162,75432.0340,61133.8769,59216.8212,60759.0339,65486.2603,61864.2712,57197.4639,58572.3693,321786713.6371,321758962.6885,321792698.0766,321784497.4454,60159.2445,321791834.1985,5211.7050,4811.6569,579.7771,-1200.9661,2963.6452,3687.5234,-3527.7530,-5266.5323,3639.7401,-2408.8554,4636.7406,-1957.3014,-4955.2271,5286.4736,-6017.4515,4648.4895,4318.7758,5108.6946,3013.0359,-2748.0446,5029.2162,492.9193,3930.0421,5010.0336,-150.1906,-5011.5079,-965.4242,6504.9087,5221.9398,4651.5255,-4957.9969,3361.8920,-4889.8362,2915.3913,992.4986,-1144.4217,-5231.2311,3971.8120,-4712.2862,-5422.1805,1873.7131,3243.6872,5501.1984,-2159.0964,2413.7512,5228.9634,3359.9793,2760.5642,-4394.4762,4689.0044,-6300.2578,-826.1373,-1160.7131,-3237.8663,-4433.5479,-3137.0079,-1750.0664,1870.8219,-3422.4557,4478.1932,0.0000,-1206.8885,1899.8082,4328.6937,-4208.2394,2228.1067,4583.5225,-891.6417,0.0000,4425.6834,4234.5107,-1642.1707,2651.4137,682.5145,3952.1040,-1983.5343,-536.8292,-3460.7547,-4592.6112,-1973.7223,-878.2424,5494.2994,933.1516,-3921.9567,-2337.2239,-5667.4164,5225.6355,1239.8737,-3532.3548,581.6288,4509.0474,-4685.0982,6580.8809,-4112.3637,-2571.0142,-4506.4409,6455.3753,-3255.2645,-6194.8153,-4118.4296,159986.8740,157055.9642,159089.3392,155340.7937,162447.4402,158462.6935,147513.0326,156613.0184,-30219657.5837,-30235624.3309,-30224433.7904,-30222936.8332,156661.7928,-30212141.3386,
7200.000,6539.5156,4081.9330,4003.8696,1360.7224,-5923.9207,6045.8966,3684.2801,-3407.2103,-899.5248,-3478.7281,-2923.3067,-6241.2319,-5040.1593,4619.1961,5244.8943,5100.5133,-2305.3415,-6585.9621,2752.9942,-6275.1056,4432.1957,-5134.0128,1429.8401,1864.9460,-5235.3252,6517.9424,-623.6474,-5004.5732,-603.2397,-5706.8427,-6711.6211,1028.9172,-2146.1390,-6645.9380,-3941.1216,47.2912,5074.6496,2284.3979,-5886.2912,-2423.0588,248.8885,-1335.1852,5239.3224,1723.0693,6019.2243,5472.2229,1765.1343,55.0287,1224.5106,-3262.1364,-3418.2920,2959.8808,-4678.0589,-5709.7437,-401.0905,-2176.4781,397.9143,4674.5293,-3391.6889,1630.8858,0.0000,1024.5075,-6363.4090,3740.9343,2996.0948,5047.9293,-1413.6591,1936.7360,0.0000,4049.1587,3611.5357,-4869.3073,341.3353,-5347.7380,-6333.1569,5353.8604,895.2485,-6693.4906,3759.7726,6306.5157,-4068.7243,-2220.2587,4985.3687,5456.4686,-4520.0877,2570.3963,-3081.7908,4679.9181,3937.3114,-5336.4384,6432.5751,4059.4966,6108.8991,-20.1149,-5748.1860,-6598.5074,-4056.4307,2958.8575,-2300.0416,-620.7296,338526.1183,337186.4843,339803.9637,333763.8619,328293.9800,337785.6300,331999.9160,335142.0171,-167709507.4697,-167707646.8642,-167681657.4590,-167683976.4983,334557.8225,-167692274.6371,-25.4793,5223.1460,4143.1124,5134.7584,3281.9637,2633.4490,-3468.0443,-3567.5991,6700.8755,-497.4322,-5771.4561,-1163.3080,-4362.9829,1931.7339,3844.2112,3734.0553,3571.3928,-397.4723,3103.6689,-1029.0631,-4996.8252,-2437.3581,-6610.8422,-4243.2954,2428.1520,-1477.4567,-5084.2261,1927.0221,838.1875,1211.1723,-368.3319,6834.5503,-4046.5903,-962.6187,-5072.3928,6127.3383,-333.8159,4764.9738,3692.6763,-6400.6885,5324.4952,-3913.4410,-2452.5907,-4176.1469,-2548.5881,-3556.0970,6577.8963,-4121.3422,6778.9332,4977.3487,-5512.4536,-4158.4094,-1766.5723,3926.9098,6618.1147,4514.4176,-6103.1245,243.5449,3750.2786,-4008.9790,0.0000,-6395.8557,-1205.0991,1994.3366,2921.7271,-1108.4047,6157.9447,-5772.3618,0.0000,5554.0658,-2150.2522,-4004.8840,-6840.5600,-3340.2962,-2448.4896,-3054.6834,5766.5012,-190.2239,4216.8274,1514.9532,3612.3497,-5619.0618,-190.9567,4058.5787,2047.2516,1586.1416,-6200.4824,699.8492,1257.4747,-1506.3762,-1334.9036,5598.5685,-444.2320,6895.0913,3719.1945,208.2919,-2370.5608,5942.1011,5871.3221,-4184.4812,166290.5463,144661.3561,145993.6240,145295.5267,153588.4840,147852.9723,145750.8941,150212.8918,288216404.4112,288185017.5744,288229133.2418,288219492.8565,148571.6055,288221478.4142,-2195.5543,-406.4713,3729.2640,4260.6878,899.4852,1233.9626,4568.9308,4822.6670,166.9679,5977.6367,-2640.1293,-2613.3502,1117.3373,-4753.0080,2390.0048,-2670.1283,-5389.4186,-1679.4211,-5445.5275,-2261.5387,-1765.5282,3824.9577,-376.3736,-5127.1177,-3598.0544,1623.3600,4626.9136,-4413.8761,-6880.7793,-3709.2147,1541.8191,96.0260,5124.6526,1517.1512,2607.0807,-3188.5568,4553.6903,-4240.1123,130.3655,1517.6218,-4428.5426,-5480.9703,-3753.1841,5199.0937,2108.2784,-2286.5374,990.9921,-5392.5412,554.5616,-3520.1304,2463.3964,4602.4123,4746.4803,-225.8267,1715.3064,4665.7502,-3277.7444,-5088.1170,4692.7117,-5324.1856,0.0000,-2463.1137,2435.1674,-5458.2952,5462.2826,-4566.1574,-2366.6697,-3053.8386,0.0000,-567.5680,-5484.9384,-2799.4174,987.7985,2872.3209,-530.0610,-2854.7299,-3686.3041,-1821.1171,4015.6519,-2412.0455,4109.0241,-3385.5007,-4714.0129,465.5931,4587.6963,6212.0991,-564.2080,-4921.5423,5507.5798,-3976.8017,-2042.0208,-374.3793,-3264.1435,35.3317,-1077.0975,2097.3455,-5108.4287,-2032.6291,2924.0449,5310.0903,159601.5588,157814.1715,158289.3527,156263.1212,161942.2887,157071.0367,147424.6657,156125.3360,-30147467.7369,-30162995.4205,-30145006.3733,-30148086.8373,156402.2673,-30137738.1662,
