sl_50_5400_20300204 Coordinates.csv
2030/02/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:03 2024,
Start: 2030/02/04 07:47:00.00, Stop: 2030/02/04 09:17:00.00,
TIME_UNITS,STARLINK-2752 - X-Coordinate,STARLINK-31618 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-30787 - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-2197 - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-3652 - X-Coordinate,STARLINK-4286 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-31535 - X-Coordinate,STARLINK-31040 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-3868 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-5930 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-5726 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-5735 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-4261 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-31019 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-5570 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-31618 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-30787 - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-2197 - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-3652 - Y-Coordinate,STARLINK-4286 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-31535 - Y-Coordinate,STARLINK-31040 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-3868 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-5930 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-5726 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-5735 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-4261 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-31618 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-30787 - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-2197 - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-3652 - Z-Coordinate,STARLINK-4286 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-31535 - Z-Coordinate,STARLINK-31040 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-3868 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-5930 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-5726 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-5735 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-4261 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4943.7004,-4412.4784,0.0000,3213.6667,-1569.2241,-4469.1914,-4444.1151,459.4838,-4216.2822,5309.9991,3381.3851,3116.4586,5050.1933,24.2951,4928.1560,-248.4559,-2792.7106,4240.7832,3313.8052,-6828.4680,0.0000,2628.0233,2543.1755,3519.5988,-2508.1673,5008.2730,4211.9106,-4073.1779,-6023.3853,1737.7102,-1620.1896,-3568.7515,-4010.4859,4090.9776,1753.8534,6067.5445,5786.4374,-2032.3244,327.2409,-5013.0074,5238.5336,5959.4969,-5723.6500,3203.6136,-5258.1643,-1641.1026,-3036.5304,-6346.3205,1001.9807,4021.8010,-21844.5913,-54939.9090,-30130.8009,-32095.6593,-40266.4387,-39058.7306,-37692.3465,-34313.6646,12516323.7532,12497702.4348,12525322.3558,12511364.0530,-35821.6391,12517715.7560,-2489.2205,-2982.4597,0.0000,-3937.6950,426.2845,4533.9660,-516.0609,6497.3903,5316.7948,3229.3687,-5797.3276,3951.1531,4280.8317,6810.2513,3527.3083,-5198.0124,-4957.5077,2954.1634,-2477.8027,89.8667,0.0000,-4610.3939,4598.1915,3058.6667,-5102.6256,-4762.7687,-3243.5845,-2994.3056,-2196.5338,-6449.3139,-6243.5056,-4556.0983,-1042.6455,-642.8887,-4669.3314,1977.3857,-1221.6994,4192.4752,-6713.6300,44.0855,3674.3341,777.6391,1610.9172,-175.6233,-3099.2157,3973.6138,-5160.1024,-2413.9561,4775.4073,-1711.9446,390774.3288,381807.2129,383232.3381,386800.1242,389397.5513,386948.4906,380087.6804,384081.7807,326567740.6933,326533891.1241,326557730.8198,326544253.1998,383261.2948,326551175.9962,-3765.9626,-4272.1759,0.0000,4569.3029,-6721.8605,2726.6744,5238.6412,2150.6812,1204.3487,-2995.5106,-431.6832,4567.3473,-2067.0447,266.3342,3349.4611,4396.7046,3945.9068,4532.5463,5496.9707,1070.4693,0.0000,-4416.8069,4124.3284,5056.5165,-3800.2611,-621.9386,-4426.6141,-4705.2784,-2579.6123,1836.3302,-2477.1468,3735.8725,-5479.0752,5280.6398,-4625.2858,2198.0450,3253.9470,-5106.9391,1696.9629,-4620.8395,-2590.2824,3381.5274,-3479.4083,-6176.3175,3201.8990,5317.4920,-3469.9923,1217.5036,4901.3521,5349.4573,-28979.7922,-35660.7677,-30148.8417,-31824.2820,-26822.6694,-34114.4905,-41156.2708,-32865.0352,-45916144.1466,-45883423.1884,-45890498.0127,-45911913.0804,-32460.2482,-45904267.5432,
300.000,-6145.1384,-4924.2156,0.0000,2307.8215,-3534.7329,-2699.6577,-3821.8987,1745.9396,-2847.3969,6366.4360,2084.7890,4778.1606,6145.5576,1530.9615,4876.4630,-2272.2181,-4020.5436,4285.6581,1987.9647,-6710.2335,0.0000,1547.0902,3407.6361,5167.9636,-4306.0016,4185.8147,3144.0691,-5195.8225,-6770.0466,41.6475,-2940.7288,-5070.6580,-4514.3542,3154.1903,-296.0892,5611.2183,5973.1448,-586.1784,-1258.0933,-4915.6782,6249.6852,5311.0496,-4269.5969,1660.5058,-5051.1779,542.9515,-4707.6879,-6169.8832,2875.8593,2035.3424,-30080.6140,-62970.7601,-38245.8947,-40249.8791,-48406.8603,-47093.6257,-45814.8731,-42469.4863,5384679.8229,5366121.5301,5393083.0159,5380175.2716,-43919.6835,5386014.5993,-1398.2805,-903.4047,0.0000,-5505.7416,-427.3882,5101.1502,1557.8734,6624.7836,5567.8326,2299.9925,-6000.1000,2637.8092,3158.5509,6395.1064,1740.0797,-4435.3845,-3296.9996,906.6645,-4169.1207,1597.8221,0.0000,-5971.5640,2765.7970,2016.7092,-4574.6834,-4846.5014,-4955.4575,-1176.7171,-1082.8207,-6170.9166,-6206.8492,-4108.0232,1043.0513,-2648.9035,-5301.2875,442.8914,-2700.0952,5503.7187,-6105.4167,2174.3588,2797.1035,-1090.3109,2712.4471,-1709.5511,-1346.0674,4100.8611,-4544.8206,-1032.6740,5004.3333,-2117.2719,390367.0826,380640.3391,382274.2356,385795.8340,388592.4080,386045.0570,379322.6678,383029.6427,326765935.9914,326731436.1036,326756090.5008,326742087.9597,382443.8401,326749316.2869,-2255.6192,-4643.0212,0.0000,3331.3385,-5928.0966,3825.1320,5515.0086,381.4760,2890.0368,-1325.5397,-2214.5744,4050.3161,-585.2574,1785.2351,4594.3708,4644.4165,4571.1169,5295.9250,5100.9580,-474.3498,0.0000,-3099.6532,5033.6508,4069.2040,-2700.2773,-2678.7361,-3661.9806,-4394.6986,-858.5325,3142.8953,-740.0326,2212.4211,-5071.9721,5298.1713,-4251.9798,3720.5869,1621.9588,-4141.1026,3029.0672,-4194.3984,-865.3866,4259.0704,-4678.0199,-6539.8842,4488.5328,5444.9407,-2249.5856,2901.1283,3812.9184,6249.9587,-28862.3597,-35558.2954,-29995.4572,-31878.7129,-26676.3318,-33712.0312,-41100.9562,-33170.1364,-45910238.0813,-45877707.7049,-45884338.9010,-45906402.6038,-32342.4623,-45898431.9658,
600.000,-6672.6108,-4982.3231,0.0000,1202.6625,-5085.0664,-657.1587,-2874.8289,2850.0502,-1169.4492,6780.7972,540.8197,5964.4357,6643.3091,2898.6545,4387.6671,-4084.5007,-4899.4678,3956.4024,511.9422,-5935.0618,0.0000,346.3535,3955.0752,6304.2065,-5659.7004,2913.5669,1804.6682,-5842.2790,-6840.2091,-1683.7977,-3960.1383,-6051.7746,-4614.9739,1931.3031,-2296.1785,4578.2608,5530.7383,876.7980,-2748.9909,-4358.2920,6631.3103,4169.7129,-2397.5998,8.6012,-4378.7078,2669.3531,-5911.6282,-5390.6059,4442.4177,-154.2259,-38310.7760,-70975.8210,-46344.3917,-48388.4060,-56529.0857,-55096.3163,-53921.0820,-50709.3811,-1749651.4462,-1768125.6753,-1741852.2048,-1753676.2634,-51999.2087,-1748371.3908,-180.3471,1263.4619,0.0000,-6508.0939,-1312.3647,5208.1103,3497.9228,6077.6860,5282.6605,1154.4710,-5567.6390,1089.7741,1735.3826,5326.7448,-244.4093,-3261.1572,-1331.4014,-1245.6570,-5469.5186,2954.0006,0.0000,-6740.1741,636.6099,816.7067,-3609.1989,-4462.9291,-6190.2914,728.4237,129.3343,-5309.6755,-5554.0377,-3269.5510,3001.8675,-4392.9878,-5426.5323,-1175.1420,-3873.4812,6289.3445,-4915.2194,4076.3963,1648.7937,-2879.8182,3593.7301,-3134.7319,571.7866,3869.8250,-3506.5177,481.0250,4773.7359,-2387.3179,389785.3729,379304.6732,381144.4496,384607.6001,387614.0334,384962.4801,378385.5167,381755.5131,326808398.8616,326773244.6553,326798689.1479,326784222.0241,381455.2484,326791721.2615,-477.6418,-4494.9884,0.0000,1721.9516,-4497.5727,4513.0962,5191.7337,-1429.8911,4260.6278,488.5145,-3738.3987,3074.1005,959.1570,3102.8581,5346.2970,4369.7082,4706.0267,5479.4365,4147.8466,-1967.9698,0.0000,-1446.7479,5342.6214,2636.9848,-1299.2848,-4450.0075,-2503.2123,-3609.1850,955.3958,4112.1498,1077.1651,447.7948,-4108.5753,4693.1179,-3397.9195,4812.1834,-197.8927,-2728.8503,4036.7927,-3296.9071,953.4220,4673.9904,-5367.7319,-6215.1562,5286.7962,4967.3038,-786.9959,4269.3359,2314.1762,6476.7385,-28745.2611,-35455.6094,-29846.5219,-31934.7596,-26532.9013,-33304.7072,-41041.0991,-33409.8534,-45904326.5181,-45871994.1241,-45878190.3774,-45900875.2379,-32224.6570,-45892596.2289,
900.000,-6465.8939,-4579.3140,0.0000,-6.5125,-6054.7176,1460.8306,-1694.8945,3679.4237,658.4070,6514.9542,-1097.4631,6548.3843,6500.5810,4000.4494,3518.4212,-5498.1895,-5344.9982,3288.6596,-974.2976,-4577.5321,0.0000,-872.7707,4128.5483,6809.2878,-6435.9122,1307.8094,313.0545,-5942.3558,-6227.8984,-3278.3204,-4594.2348,-6421.7587,-4290.8816,549.2681,-4044.1441,3087.8929,4494.8024,2224.7268,-4009.8401,-3388.2748,6351.4157,2651.4684,-298.8186,-1587.4213,-3316.6840,4518.6224,-6535.5290,-4095.5826,5553.9824,-2318.9580,-46531.3438,-78951.5433,-54422.6263,-56508.4449,-64629.4358,-63061.7015,-62007.3215,-59014.0341,-8883269.7518,-8901638.6959,-8876081.4887,-8886792.8589,-60056.5974,-8882041.7892,1051.8360,3297.6114,0.0000,-6840.2304,-2112.1093,4851.2169,5106.6700,4906.7835,4502.3883,-112.5799,-4558.8769,-542.2801,135.4050,3716.0407,-2232.5858,-1793.1149,747.0278,-3284.3437,-6241.2541,4040.4340,0.0000,-6835.4103,-1552.2044,-436.0984,-2290.2178,-3670.9465,-6824.5318,2538.9272,1339.4361,-3955.3240,-4339.7335,-2106.7925,4638.0938,-5681.1126,-5023.7119,-2713.2521,-4633.9306,6461.9452,-3262.6663,5556.6325,324.7939,-4416.9391,4174.0854,-4303.2140,2465.8394,3298.5864,-2132.8824,1988.2028,4091.3505,-2497.0480,389029.2302,377800.8046,379843.5154,383234.9329,386462.8734,383700.5594,377276.5258,380278.3861,326695106.4073,326659294.5534,326685503.5769,326670633.4851,380295.9367,326678368.1345,1357.0634,-3844.5737,0.0000,-79.4769,-2582.8267,4716.8623,4303.7832,-3083.5107,5166.8458,2249.3701,-4825.6679,1749.2210,2400.8268,4070.7162,5524.7598,3603.4034,4336.1600,5063.0288,2741.5782,-3249.3384,0.0000,363.0962,5014.5463,916.3284,246.7102,-5748.0561,-1074.6991,-2433.2343,2665.8696,4640.1942,2777.6242,-1365.6529,-2693.9689,3536.3797,-2159.2542,5346.7113,-1994.8764,-1021.9443,4612.3513,-2028.7702,2668.6099,4581.3277,-5474.1541,-5236.0508,5510.0504,3937.5420,760.3980,5173.5359,566.2909,6005.2826,-28628.4915,-35352.7080,-29702.0950,-31991.9296,-26392.3522,-32893.0773,-40976.7296,-33557.1166,-45898409.4912,-45866282.4042,-45872052.4543,-45895330.8515,-32106.8324,-45886760.3323,
1200.000,-5547.0049,-3749.2038,0.0000,-1215.8648,-6344.6849,3448.1420,-391.3034,4168.5742,2458.1015,5600.3434,-2662.8302,6464.3328,5737.0980,4733.2415,2357.1856,-6364.8291,-5310.0367,2345.3683,-2334.4947,-2769.8638,0.0000,-2008.5644,3904.6855,6628.4185,-6560.8498,-477.3122,-1198.8816,-5476.5928,-4996.5837,-4590.7054,-4796.8160,-6153.3647,-3559.0295,-853.7430,-5365.3213,1304.6167,2965.6679,3340.1161,-4923.3574,-2091.7274,5445.2514,905.6638,1814.6326,-2974.4619,-1974.6520,5900.2559,-6524.1851,-2421.3662,6110.4689,-4234.3247,-54738.5819,-86894.3923,-62476.9444,-64607.4054,-72704.2399,-70984.5318,-70069.9433,-67358.5207,-16012775.0712,-16031017.3469,-16006203.3035,-16015777.0787,-68088.2414,-16011596.4559,2184.3576,4992.3805,0.0000,-6467.9938,-2712.9925,4067.3089,6217.8193,3227.7849,3314.3355,-1393.2843,-3092.1964,-2102.2946,-1498.8083,1729.5800,-4027.3798,-174.5372,2736.8632,-5001.0077,-6397.9047,4763.9051,0.0000,-6244.7919,-3558.2095,-1634.4559,-736.8523,-2566.3206,-6793.2224,4084.2547,2445.8522,-2243.2199,-2676.6497,-718.4740,5790.6524,-6366.4633,-4122.5053,-4011.0942,-4918.5307,5994.3568,-1310.9026,6465.1739,-1060.2167,-5549.0924,4396.2666,-5086.3252,4146.1646,2433.7457,-544.1963,3345.8510,3008.0892,-2428.5377,388098.7664,376129.3969,378372.0473,381677.3586,385139.4497,382259.0655,375996.0739,378620.0446,326426109.9659,326389637.8119,326416584.9141,326401374.5084,378966.3982,326409308.3591,3030.3585,-2764.1484,0.0000,-1872.0752,-389.3740,4414.5878,2947.4632,-4397.4495,5510.1425,3765.2923,-5350.3321,225.8981,3585.3174,4579.8702,5110.6371,2431.5732,3501.0529,4092.0814,1035.7149,-4180.6956,0.0000,2133.4732,4088.3931,-904.5614,1765.1254,-6436.2154,469.7452,-993.7286,4087.6921,4670.4695,4177.0516,-3030.4934,-983.0464,1963.7169,-675.8746,5262.5107,-3561.3372,795.4537,4694.2417,-532.2814,4093.7603,3991.1192,-4985.8639,-3704.8345,5134.0517,2469.9216,2225.7618,5515.6886,-1242.5702,4885.9967,-28512.0462,-35249.5890,-29562.2273,-32049.5820,-26254.6607,-32477.9069,-40907.8762,-33592.9030,-45892487.0373,-45860572.5044,-45865925.1305,-45889769.3406,-31988.9886,-45880924.2761,
1500.000,-4017.9078,-2565.1165,0.0000,-2321.6357,-5933.5562,5110.0286,919.4282,4283.3006,4050.0781,4134.1331,-3990.7159,5715.6003,4432.4604,5027.1038,1015.1434,-6590.5600,-4790.0025,1211.0096,-3448.5597,-688.5849,0.0000,-2967.1806,3296.9037,5777.3095,-6027.5498,-2264.7842,-2598.1542,-4479.6650,-3272.2698,-5493.1031,-4562.3774,-5283.8918,-2475.2537,-2141.9913,-6130.3684,-580.1822,1098.3553,4130.0318,-5401.3659,-586.3583,4010.7511,-899.6931,3730.8565,-4025.5490,-484.3711,6672.7559,-5884.9836,-539.1701,6068.5351,-5702.6742,-62928.7554,-94800.8484,-70503.7060,-72682.9484,-80749.8379,-78859.4003,-78105.3045,-75714.4729,-23134769.2822,-23152863.3656,-23128818.0266,-23137233.3599,-76090.5437,-23133637.1560,3112.3755,6175.9393,0.0000,-5431.1917,-3019.9224,2929.8178,6713.8162,1209.3740,1841.9387,-2575.4560,-1331.0168,-3443.7392,-3018.8767,-427.9430,-5447.7982,1439.6570,4447.0860,-6218.7726,-5914.4963,5063.4588,0.0000,-5026.0593,-5160.5866,-2678.0593,907.2317,-1269.8470,-6097.1300,5221.6489,3354.0515,-340.6002,-724.8605,772.3296,6349.3735,-6366.7583,-2802.3274,-4928.0576,-4713.7909,4923.9810,749.7429,6711.4121,-2382.0527,-6160.2768,4231.9707,-5388.9984,5440.4844,1347.1725,1117.0278,4420.3881,1614.7838,-2173.6425,386994.1743,374291.1885,376730.7384,379934.4333,383644.3598,380637.7207,374544.6205,376803.4389,326001535.0854,325964400.6610,325992058.5715,325976571.3166,377467.2028,325984667.6042,4343.2911,-1374.2107,0.0000,-3456.2935,1846.1314,3638.5844,1270.2196,-5227.7627,5253.1904,4871.3108,-5251.7859,-1323.0622,4385.8308,4573.0636,4148.1542,986.0195,2290.1438,2672.6540,-783.3212,-4662.2393,0.0000,3672.0014,2674.3396,-2626.6545,3086.2784,-6442.4729,1963.4496,553.5264,5067.0919,4199.6948,5123.9268,-4366.0664,836.1348,160.0337,884.1751,4569.2595,-4716.9394,2526.7129,4273.6937,1024.1661,5074.1219,2967.3400,-3955.5382,-1782.1614,4199.5041,727.5580,3451.0080,5258.7116,-2917.8350,3239.1321,-28395.9207,-35146.2507,-29426.9608,-32106.8828,-26119.8039,-32060.2364,-40834.5650,-33507.3221,-45886559.1955,-45854864.3848,-45859808.3923,-45884190.6243,-31871.1256,-45875088.0603,
1800.000,-2048.6590,-1133.4310,0.0000,-3228.6915,-4879.3680,6282.3716,2123.7243,4022.0616,5271.2089,2268.3912,-4936.1115,4374.8125,2717.4821,4851.7446,-384.3526,-6146.7130,-3824.3840,-15.6249,-4223.0897,1462.9250,0.0000,-3670.0458,2355.5738,4340.6429,-4895.8992,-3872.0670,-3762.2750,-3038.4931,-1230.0563,-5893.5142,-3924.7884,-3909.7030,-1130.8603,-3195.2163,-6268.2648,-2368.7619,-913.5780,4533.6458,-5393.3049,988.8609,2197.4405,-2594.0730,5259.2016,-4651.6262,1013.0563,6758.6617,-4686.3755,1362.7904,5444.5011,-6574.1837,-71098.1310,-102667.4091,-78499.2863,-80733.0398,-88762.5812,-86680.7410,-86109.7691,-84052.2474,-30245857.7823,-30263782.0304,-30240529.5677,-30247769.6297,-84059.9197,-30244769.1798,3749.4424,6729.0276,0.0000,-3838.8658,-2970.3687,1541.9991,6538.8633,-944.2036,231.7799,-3552.2213,534.4434,-4443.3591,-4284.0418,-2534.9759,-6347.3717,2897.6903,5715.6133,-6810.9418,-4831.2439,4914.9913,0.0000,-3301.3567,-6184.7914,-3481.6023,2487.0789,85.9002,-4803.1070,5849.5184,3984.3340,1569.7972,1323.9788,2229.0803,6265.9934,-5674.6487,-1185.8619,-5358.5432,-4054.6078,3350.1767,2720.3788,6273.4690,-3518.0437,-6183.2183,3685.4965,-5161.6567,6212.0166,130.5752,2698.8243,5100.7523,34.6566,-1736.6866,385715.7280,372286.9914,374920.3597,378005.7721,381978.2768,378836.1799,372922.7053,374851.1032,325421581.4658,325383783.4880,325412124.1866,325396424.1374,375798.9961,325404645.6956,5140.0224,169.7674,0.0000,-4656.4096,3881.9319,2471.9630,-545.3416,-5483.8610,4423.8169,5447.2542,-4541.4187,-2722.1330,4716.7641,4051.0198,2740.3349,-570.5306,833.3323,960.1572,-2516.8978,-4642.5052,0.0000,4811.5720,940.9768,-4062.2425,4062.5932,-5766.3463,3245.0728,2040.6853,5498.3311,3278.2260,5515.8893,-5228.0904,2563.1162,-1662.4996,2343.8118,3346.9144,-5329.2098,3984.3496,3395.5909,2465.1261,5503.4118,1621.1048,-2494.6049,329.1758,2807.8212,-1095.7370,4304.0324,4430.3712,-4279.8134,1242.2583,-28280.1105,-35042.6910,-29296.3287,-32162.7464,-25987.7605,-31641.4716,-40756.8207,-33299.8248,-45880626.0072,-45849158.0062,-45853702.2143,-45878594.6417,-31753.2436,-45869251.6850,
