sl_100_86400_20301103 Coordinates.csv
2030/11/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:49 2024,
Start: 2030/11/03 07:47:00.00, Stop: 2030/11/04 07:47:00.00,
TIME_UNITS,STARLINK-5549 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-30850 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-31580 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-6194 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-4388 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-1493 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-4461 - X-Coordinate,STARLINK-5829 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-31044 - X-Coordinate,STARLINK-1307 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-31053 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-2001 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-30866 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-3595 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-4589 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-2541 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-3987 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-31580 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-6194 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-4388 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-1493 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-4461 - Y-Coordinate,STARLINK-5829 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-31044 - Y-Coordinate,STARLINK-1307 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-31053 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-2001 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-30866 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-3595 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-4589 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-2541 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-31580 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-6194 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-4388 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-1493 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-4461 - Z-Coordinate,STARLINK-5829 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-31044 - Z-Coordinate,STARLINK-1307 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-31053 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-2001 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-30866 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-3595 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-4589 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-2541 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5416.5820,2838.1950,-2760.1800,3777.9842,903.8447,-2385.4534,-6347.0767,2358.2449,-4985.7376,-3346.2218,1244.7359,6190.1756,-2923.8414,-5849.0715,5051.1924,-6814.2186,-4940.5095,-2120.4910,160.7536,-6577.3426,3312.2286,6050.4389,3176.3573,377.1422,-3674.1842,3850.5311,4241.0062,2110.2201,1178.6297,3977.2459,-2475.3641,5419.5945,-2878.4726,-1524.4001,-2201.9308,3177.3108,-2848.2403,-4383.3558,-2358.3433,3206.8442,-2064.9719,3843.0933,4913.2560,6444.4820,3064.7280,6072.0792,-780.1082,5514.5276,6255.8413,0.0000,3424.1786,-6837.2270,5644.0735,2837.4573,4285.8568,-3415.9445,491.7570,-6003.9985,-5718.8839,5492.7564,1645.5617,2855.7639,6650.2137,-6240.1941,5425.5558,-4933.7216,5612.7102,-5954.3446,-2361.3587,1607.6133,-6562.1917,-2772.9950,-4463.9006,-3174.0458,3225.4485,-5240.9147,-4646.7134,-4639.6377,3312.2641,-3004.8512,5718.4386,1524.2067,-1232.0457,4256.5953,-4332.2947,4218.0793,-4167.4006,4711.6393,4706.5338,-6579.5918,2407.7119,-6136.7683,4275.0581,-6192.9098,1012.1692,2758.5843,-6585.7682,3809.8605,5533.3057,-3033.8872,372222.2961,351669.1525,355324.5928,360164.2490,364009.7711,360790.2659,354286.3690,356394.5759,-304096025.4339,-304119660.0147,-304103203.9905,-304112604.3588,357371.1889,-304110468.1134,-3067.8357,-3927.7902,6194.4609,2435.0641,5492.8660,-5505.0644,1781.7725,-3721.4246,-1476.9284,-1210.8830,-5455.4236,-2547.2234,2918.1608,-1677.0646,2676.5483,808.4496,-1361.7587,5035.3598,-5111.2886,-23.5112,4661.2085,-2110.9350,3967.2434,5495.8708,-1583.7848,3467.0663,-1647.9175,6608.8806,-2541.0875,-3441.6920,-3191.9046,-3969.6673,-5749.6365,3941.3379,-3058.8365,2628.0838,4119.4066,2859.1645,-4825.9648,-4846.9951,5088.9754,5644.3880,-955.0301,910.7674,5875.6978,-2371.6891,5574.1085,-3980.5936,-2300.4160,0.0000,3762.4382,-576.5776,-1336.4319,-3078.0361,-4001.2287,2688.9081,-4218.2146,-2778.4708,-2360.1896,-1533.4045,5860.6811,-5025.7153,425.8083,341.1925,3970.8447,-2100.2524,-3735.5959,-3164.5941,4523.2273,4832.2963,1282.8512,6234.0506,-4486.0375,5923.5594,-5885.8131,3220.6829,-5128.7169,-4790.7432,-5804.7217,-4963.9234,-2488.7428,-4006.6968,-6745.6757,-4372.5464,1540.8686,2732.4470,-3645.7968,3737.2919,-4894.0206,8.9778,4725.3931,-3173.6321,3589.7428,538.9080,-4883.5990,-5857.0544,2167.3543,3412.9962,1431.2320,2915.6977,103235.9445,113847.5872,105822.4699,107418.5637,115255.0043,114020.0734,113347.6310,110689.4304,61730589.6676,61766912.8628,61742621.7427,61735729.7253,111046.2242,61743454.4796,-3055.3516,4879.2996,-587.4044,5166.5030,3997.1658,-3404.1933,-2108.0298,5054.1978,-4590.5858,5917.7652,3926.3624,1252.0892,5461.7771,-2885.7569,3913.2255,-237.0005,-4690.0731,4116.8147,-4648.3619,-2107.3722,3928.1836,2647.6055,-4494.6403,4203.3587,5270.8023,4606.6088,-5200.3924,375.2575,6295.7200,-4409.3261,-5267.3557,-1676.4601,1350.7028,5454.2098,-5767.8150,5567.6527,-4738.9026,-4552.2561,-4362.5994,-3799.1809,-4123.2067,789.7352,-4705.5034,-2332.1448,-1967.9765,2266.5566,-4008.1718,-1350.7468,-1426.3102,0.0000,4680.8957,308.7539,3780.2772,-5307.1302,3643.1040,5308.8549,-5467.1854,2149.0590,-3086.4297,-3739.3229,3059.9057,-3783.1593,1403.8176,-2992.9183,1586.3974,4381.6085,1407.5451,-814.5968,-4613.1202,-4686.2153,-1591.7403,-1035.4176,-2482.4128,1490.9295,-1591.6476,3142.8666,333.3626,-1798.9018,1683.7121,-3685.3319,-3067.4225,-5375.1712,-1106.1783,-3071.6650,-4721.6648,-4747.1549,-4125.7627,3399.1749,-904.4916,2029.2124,4374.7322,577.6050,-3959.7377,-3043.0701,4731.4759,2399.5944,-89.1510,4679.0093,3427.1056,-5392.9665,-62340.5249,-61946.2601,-60837.9755,-63524.6964,-57869.4591,-64018.1797,-72106.8567,-64787.3767,30125003.8302,30098944.8155,30149614.3256,30127106.2075,-63338.5581,30131583.0545,
3600.000,1056.5306,-1250.8577,-80.6377,-4432.3223,-4148.6247,4617.7712,3339.4445,2961.5785,5017.7727,6546.0156,754.4043,-2941.2106,-661.8209,6451.3337,-6870.4407,4775.8849,5220.2779,-2416.6486,3463.8024,4392.9562,-2438.8562,-3039.4067,-4339.9102,-3957.0460,4636.2717,-5680.5936,-1032.8781,-3814.6363,-5290.5144,-1838.5789,6314.0496,-3493.6301,3929.2318,-2759.7945,1194.0679,1471.2017,1367.9370,1225.9415,5550.1474,774.1190,324.4762,-4261.8932,-5581.6637,-4163.1055,-2436.6536,-5045.4824,-2692.9482,-5558.9104,-2969.0254,0.0000,-6202.0516,5114.1305,-5509.8293,-78.6168,-3559.9423,-459.8614,3765.8269,5827.3617,6892.1749,-1489.2594,-3615.7065,-1556.1215,-5892.4736,3851.5413,-4721.5028,6657.5328,-2498.5755,6013.6817,610.7055,-5204.4388,3696.8102,903.7064,6192.7027,1403.9245,-261.3454,1613.6642,5499.5034,5966.4737,-1656.4322,4051.1544,-6060.4974,1699.7774,3259.8564,6.4555,-490.1458,-4075.3972,6350.4940,-6297.1683,-1658.2981,6231.4855,-4211.8376,3444.1888,-6391.5583,6197.2628,1387.6722,483.4394,4670.0930,-6305.5899,-6361.5687,707.2318,334169.6689,310430.1650,314905.5634,317382.1726,325124.7421,319620.1021,315807.6788,319704.8798,-309665696.3013,-309693817.4551,-309675705.9882,-309676827.8352,318492.5857,-309681268.9503,2066.6258,6626.5837,-4987.3172,2207.5583,-5411.0100,2044.8294,-3183.2606,4251.0598,-2600.5974,537.1954,6785.2527,4394.8461,-5589.6171,-1373.5314,-417.7535,-2421.6819,-2597.2345,-4729.3270,2626.8310,-2812.9085,-690.8174,4153.8514,927.8052,-3519.5313,-3726.2425,121.9139,4726.6862,-4547.5299,3751.6652,6393.4415,258.0456,625.2238,1083.0470,-4587.2381,6684.2094,156.1969,-6666.9768,-5459.3238,3766.1127,5064.1275,-6855.8876,-2790.5766,3887.1996,1687.1414,-2756.9883,4473.3402,-3173.9147,1389.1560,3538.8567,0.0000,-1193.7700,-1448.8662,4159.4256,6369.2865,5895.1677,-5126.8241,3746.4419,2612.8935,97.4108,3841.4913,-5548.0987,6715.8188,2204.0218,-3306.8232,-925.2627,-722.8398,4139.4627,163.1118,-6802.0505,-3577.0359,-2910.9594,-5989.8451,2284.2910,-6064.0755,4770.6847,-4796.4161,2793.2356,2862.2117,6104.0626,794.4242,2795.0656,6109.6146,4605.6263,4118.6635,-5042.2884,1665.1742,2700.1084,-2725.0254,4686.2310,-1626.3780,-615.6829,4030.9233,-2401.1231,-3032.5024,6653.7063,4421.3073,-3894.6255,-725.3989,970.7808,-6244.7581,194601.7270,201146.1265,192769.0881,195510.1886,202047.9607,197150.4280,200000.6952,197654.8909,-19177645.0971,-19146750.1279,-19159056.4731,-19170295.4692,197234.0527,-19164962.2113,6516.0531,-1382.8759,4622.5061,-4748.4918,-773.8678,4684.9471,5147.1997,-4273.2897,4004.4373,-2175.7152,403.6222,-4298.2392,-3919.0252,-1352.2871,-844.0263,4290.5740,3757.7348,-4323.1897,5359.3531,4514.1486,-6471.7162,-4658.0199,5118.5750,-4485.6624,-2927.7114,-3992.6862,4920.3394,-3619.8925,-2374.9616,1680.9735,2010.4374,5935.2536,-5160.2807,-4370.0312,1110.5699,-6783.9364,1073.1889,4083.0075,1677.5727,4670.3465,-69.0452,-4620.1798,936.6792,5245.2193,5835.6846,1476.3764,5502.4120,-3905.4825,5002.3819,0.0000,-2835.8474,-4354.1653,-603.0660,2243.1626,540.5897,-4556.7826,4425.1361,2753.3477,-506.5953,5420.7716,1611.3319,-397.7439,2605.7675,4702.2948,-4962.5898,-1795.8796,-4910.9497,-3157.0610,779.5017,2813.4198,4999.7304,-3307.3764,-1621.6614,2933.1293,4965.2360,-4714.0107,3147.7475,-1980.9597,2737.0590,5483.0081,-1936.5470,2637.5017,4038.2319,5436.3101,4200.3791,5317.8042,80.9937,836.5247,4701.3314,2436.1193,-5409.6510,4462.2121,-403.8126,-524.0252,-1075.9164,-5287.6055,-3338.0500,-2814.5743,1741.5217,2681.5230,-61462.3189,-60983.3167,-59905.8274,-63567.7327,-56706.4587,-59887.7973,-71162.0305,-60844.7524,30071617.5479,30042275.0481,30094653.5509,30077955.6615,-62125.3859,30075361.5539,
7200.000,2486.2558,-526.7881,4012.9169,4263.4860,5384.9888,-6028.2344,771.1495,-5830.1398,-4168.0814,-6241.0136,-2509.5743,-1699.4632,2939.8774,-3190.7579,6100.1572,-595.9238,-4491.0468,5778.3037,-6355.7184,-1123.7441,2546.6265,-662.0117,4578.4716,6504.8052,-2744.4995,6166.2261,-1427.4494,5022.4607,5988.9491,-660.9490,-5342.9248,-1777.5286,-3481.1959,5312.0622,1141.9961,-3371.2755,401.1468,1560.9563,-6395.0414,-4396.3652,1577.2433,3998.8831,3685.6599,1027.6196,2568.4248,1768.0993,5903.6895,1250.1087,-1842.6616,0.0000,6775.6609,-1376.1434,3349.0905,-1965.1501,1060.5895,3137.8811,-6213.4283,-3291.1774,-5313.9876,-2457.4190,4099.4425,-548.2800,2227.5003,-821.6694,3214.4263,-6016.4574,-2038.6643,-3408.4039,1169.1029,6665.3697,588.8928,2222.5112,-4930.9842,1813.9249,-3738.6393,2302.1169,-4968.9066,-5221.7231,-1498.1423,-4812.3996,3118.1271,-3375.6163,-5106.2643,-4528.7020,3742.3074,3741.5339,-5597.0375,5185.4945,-2893.8917,-2947.2968,5496.1840,535.4328,5186.6393,-3726.3000,-2823.2143,-4389.7095,-938.4669,6713.1182,2504.0576,1124.3906,273823.5433,248720.0084,254353.0733,255977.2033,265523.2840,257539.2778,256617.4963,258005.6716,-294082063.1052,-294112420.6800,-294097853.7139,-294095789.7508,259193.4945,-294098591.2174,2194.6345,-6145.2462,2018.0566,-5279.0497,3002.0414,1647.5206,4717.6052,-3301.4417,5449.2205,-319.4894,-4539.7203,-5210.9394,6179.7870,3979.3530,-1812.1672,4192.5269,5260.9675,3386.0462,-389.6388,5488.7779,-3854.4032,-5725.3981,-4730.1950,1253.2314,5469.4495,-3029.5100,-6585.1149,847.0323,-1450.8432,-6461.3540,2135.5520,1150.7740,4604.3806,4386.9574,-5299.1641,-4612.0355,6046.7339,6656.8348,-1654.1287,-4607.0532,5196.9051,-1769.1275,-4644.9772,-4796.4000,-2099.3886,-5117.4990,743.4917,817.7307,-4474.4111,0.0000,-1166.2053,4017.6240,-5295.1484,-5873.4942,-5218.2059,6074.5058,-2977.4384,-340.4800,2309.3423,-5596.2045,1953.2905,-5369.0184,-4471.7137,5900.8887,-3248.3554,2870.6148,-4081.3332,3638.9093,5760.3852,1661.4634,4659.0241,3526.4004,1472.7943,3834.1171,-2698.2701,5621.3193,1032.7529,580.2834,-4032.3203,3381.5575,-2293.5227,-5681.1335,-1034.8669,-3419.8672,5334.5053,-5225.5624,-557.5338,242.9261,-3443.8703,3253.1484,-3042.2706,-883.7943,-146.9044,4456.1663,-5324.5194,-2326.2229,4979.5833,-1591.9413,-3302.3244,6449.9372,273356.1261,274688.9684,267479.3321,273232.8276,276355.9219,267414.9893,274386.3401,270362.4390,-98754808.5852,-98729972.8547,-98731869.9141,-98738801.4560,271013.9998,-98742818.6686,-6093.7716,-3062.2386,-5118.8692,967.4407,-3015.7171,-2919.9824,-5006.2128,-414.2050,-1004.3226,-2973.0141,-4464.1824,4034.3543,-403.5420,4383.5961,-2759.7280,-5409.8543,-609.2413,1406.5065,-2685.2165,-4041.3097,5172.4258,3850.5471,-1635.7759,2044.1844,-2541.0628,972.8295,-1526.7555,4715.2329,-3116.2533,2211.6111,3292.6849,-6596.6952,3132.7684,481.8057,4232.5789,3922.9207,3274.2397,-1152.0570,2040.6151,-2765.8153,4189.7407,5295.2119,3453.5601,-4875.3460,-6069.1269,-4290.0253,-3509.9988,6756.3994,-4803.5462,0.0000,-794.8879,5388.6934,-2965.9402,2689.4134,-4404.5527,660.1896,-655.3455,-6128.7764,3757.3416,-3022.4339,-5090.5919,4299.1159,-4635.5745,-3538.8243,5172.6204,-1905.2992,5151.8093,4601.4007,3558.5838,803.7373,-5022.2142,5488.9352,4429.0699,-5427.5752,-5133.5441,3288.3309,-4723.7266,4472.1037,-5391.6153,-3556.3556,5755.6213,1877.6259,-4598.8659,-3805.4053,954.8961,-2546.8865,3992.1918,-4568.4574,-5168.6028,-5311.8459,2797.0243,-6860.1311,4447.9476,3757.6807,-3325.9486,4789.1530,4721.8712,-756.6909,-5229.6529,1963.4098,-60588.4643,-60124.2920,-59562.5200,-60167.2907,-55902.2604,-61258.9647,-69602.9712,-62049.4169,30018486.4500,29985909.8684,30038537.7287,30025547.8360,-60906.2181,30019152.7678,
