sl_100_86400_20300630 Coordinates.csv
2030/06/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:44 2024,
Start: 2030/06/30 07:47:00.00, Stop: 2030/07/01 07:47:00.00,
TIME_UNITS,STARLINK-31825 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-31305 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-4054 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-2454 - X-Coordinate,STARLINK-5487 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-5430 - X-Coordinate,STARLINK-30932 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-31601 - X-Coordinate,STARLINK-3674 - X-Coordinate,STARLINK-2196 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-5996 - X-Coordinate,STARLINK-5805 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-11203 [DTC] - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-3680 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-30271 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-3665 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-5196 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-4071 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-31261 - X-Coordinate,STARLINK-31594 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-4548 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-4606 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-30538 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-4621 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-30937 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-3905 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-3874 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-4639 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-4054 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-2454 - Y-Coordinate,STARLINK-5487 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-5430 - Y-Coordinate,STARLINK-30932 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-31601 - Y-Coordinate,STARLINK-3674 - Y-Coordinate,STARLINK-2196 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-5996 - Y-Coordinate,STARLINK-5805 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-11203 [DTC] - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-3680 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-30271 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-3665 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-5196 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-4071 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-31261 - Y-Coordinate,STARLINK-31594 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-4548 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-4606 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-30538 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-4621 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-30937 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-3905 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-3874 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-4054 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-2454 - Z-Coordinate,STARLINK-5487 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-5430 - Z-Coordinate,STARLINK-30932 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-31601 - Z-Coordinate,STARLINK-3674 - Z-Coordinate,STARLINK-2196 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-5996 - Z-Coordinate,STARLINK-5805 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-11203 [DTC] - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-3680 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-30271 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-3665 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-5196 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-4071 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-31261 - Z-Coordinate,STARLINK-31594 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-4548 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-4606 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-30538 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-4621 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-30937 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-3905 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-3874 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6078.9857,-4818.3787,-6922.7321,4948.8618,4717.3092,5056.1643,1188.3085,5828.2465,1955.2717,-4140.9750,-6676.9561,1627.7660,-4521.2127,-5686.3561,537.8750,6453.7072,1061.8855,523.9266,-4103.9394,-5178.3486,3135.4825,5160.2910,1304.3465,3628.3629,5889.1160,-4677.6669,4772.3257,0.0000,1814.2060,-5164.1100,-708.2656,6333.1013,-1343.2172,3555.5092,0.0000,-2884.4975,-277.7522,1259.8235,0.0000,-2391.4598,5035.9809,-6165.2408,-5367.8274,-3783.7409,545.7965,5473.5924,0.0000,4274.5669,4587.7084,3867.3003,2277.3168,-5381.0800,6501.4207,5225.2442,-1456.3051,4998.5689,3765.7008,3627.7711,2125.9722,-2787.9995,-4838.7776,-1496.1333,5035.9261,3600.2386,-1612.3282,0.0000,-1490.9260,1663.2135,6378.0425,-6086.7515,329.9768,1359.1058,1562.5314,-6123.7012,770.2622,4860.3090,1481.2633,-4092.0327,-1230.9799,-4040.0396,-5288.6446,5352.3386,1255.6223,933.5671,-6046.6644,119.3452,-6060.3475,4778.8965,6781.6186,2591.5520,3877.1190,6807.7681,-1268.7653,-7.2026,1656.3900,-5027.5564,2857.7173,-3936.2470,6034.7507,725.8267,-205062.1871,-203118.8549,-206182.5269,-207154.8702,-202479.5347,-201811.4807,-198806.1222,-202326.7616,-205061104.0398,-205002948.6197,-205030200.4390,-205035746.0173,-202317.9003,-205046903.5601,-90.6844,-2950.2203,375.4892,-944.0036,2262.6802,-2261.1903,4486.0912,2252.2965,-4429.6070,74.1287,-1038.7081,3851.1835,4363.6971,588.4551,6576.8091,-59.9793,4998.3055,4873.2175,-3860.5781,4497.5630,-4655.7616,1592.8498,5975.0878,-4185.2887,-586.8542,-2077.6165,4823.4128,0.0000,4778.7659,-2214.2570,-6882.8032,-1829.9911,-5419.7436,-3674.6817,0.0000,-5924.0456,-6535.2906,5823.7024,0.0000,-4945.0421,687.5695,-18.7822,-1662.1912,1572.1499,5735.1242,-2568.1262,0.0000,-1300.4411,4061.0586,-4145.2696,-4246.8049,4265.2111,-32.6900,4324.9448,-4692.1363,4506.5622,-2852.4472,-5518.1174,-1329.5760,-4844.1172,-2607.2723,5406.8505,-4665.1303,-5530.9054,6047.6476,0.0000,-5870.2908,-4884.2671,1744.0188,1997.0049,-4996.7355,-4002.3793,2012.0430,-889.5378,-3999.5927,1743.3753,4141.1577,-664.5614,-6789.6129,4745.9272,-3730.1103,-692.7342,6631.4612,6074.2187,-520.8036,6824.2736,2334.4295,-3136.6703,-1252.9246,5272.0721,5517.7294,350.0053,4352.6443,4992.3727,-5142.7236,1349.5072,3952.1754,3074.6760,3321.4220,5275.7442,308091.1778,316464.7724,318304.2918,313738.4641,306479.5754,309499.4106,315542.8590,315051.4789,280714698.0143,280701546.5373,280688110.5599,280699607.9034,314201.0212,280701839.8753,3099.8980,3909.1613,-31.9649,-4732.7334,-4592.1702,3941.3870,5097.6229,-2535.4893,-4937.5729,5502.1688,605.3662,5466.6350,2893.6796,-3802.0077,2003.3635,2431.4624,4612.7404,-4799.2401,4077.4231,-1183.4277,-4010.4636,-4234.5129,-3164.4244,4089.9210,3601.3002,4642.8663,-1269.5479,0.0000,-4648.0054,4009.5823,52.1394,1616.5646,4064.0835,4519.3084,0.0000,1943.6170,-2239.1265,-3273.5379,0.0000,-4182.8987,4695.5773,3132.8536,-4049.7302,5412.4071,-3793.6730,-3319.1080,0.0000,-5200.9731,-3117.5208,3649.2042,4959.2983,-650.5106,-2117.9259,1464.1064,4820.7338,1598.4898,5032.6487,-1372.9611,-6447.6095,3898.3753,4140.9283,-4075.9846,-636.8100,1994.8298,2630.4207,0.0000,3354.1445,-4481.5864,-1831.2064,-1781.7552,-4720.7615,5441.0944,-6468.3437,3023.2910,-5414.0284,-4591.2423,5218.5332,5503.2853,-20.5665,2763.0341,2543.2680,4280.4316,-1428.3166,-3174.2129,-3321.8578,-1210.1167,-2186.6699,-3904.3037,-325.9397,-3506.0160,437.3171,1035.2674,-5223.0793,-4635.9422,4330.9528,-4572.5795,-4892.6167,4653.6576,-794.2082,4403.8614,149782.4900,151640.6012,153237.2484,150979.4496,156359.9662,149664.2811,142052.1370,149178.1346,155127921.8689,155126562.1753,155134029.6000,155117057.6452,150796.5702,155120822.9105,
3600.000,6391.2749,6678.7756,5478.3992,-1793.3151,-6445.9869,-3974.7597,-4523.2748,-6477.8680,95.4164,3923.4530,4678.4395,-5455.7075,770.4004,2322.8848,-3188.3068,-3710.6307,-4054.7408,-3530.8650,5214.8213,2334.3777,1087.3779,-3332.8618,-3182.1721,-2665.1202,-3461.8161,6275.9694,-4588.2754,0.0000,-4211.6673,3755.9251,2829.1338,-2893.7684,3708.8298,-795.5347,0.0000,4190.6323,2401.7693,-3417.5552,0.0000,5500.2483,-4913.9545,6447.6145,3599.7238,2268.7236,-2631.7787,-1661.9953,0.0000,-4285.0100,-4167.4274,-1489.3904,-408.2245,3389.8856,-3630.9491,-6158.9910,4339.3874,-5269.1850,308.0699,81.8405,-1746.9197,5140.4091,6787.9486,-2513.5389,-2359.4920,-2081.3473,-1953.9242,0.0000,4127.2141,1961.3854,-6477.0679,3928.8110,3581.1375,2029.7231,-4288.6631,6705.4838,3998.1268,-6277.9311,-5245.9869,4534.9189,2636.4807,1895.8966,5195.6468,-5383.3016,-2799.2175,959.8212,4101.0828,-2286.9502,5102.0464,-1384.6495,-5097.8056,-4702.6970,-5206.2944,-6036.2964,-1502.7389,-4413.5213,1303.5075,4364.8129,-4513.4196,936.3191,-2635.2924,-3132.6582,-273061.7741,-271497.5964,-277066.2286,-276090.3392,-274310.6196,-275046.7936,-270991.6525,-274705.6144,-270761941.7822,-270704475.6086,-270726020.7701,-270738676.3139,-274605.3768,-270748280.9600,-1860.3282,1603.6707,-2530.2872,4011.6041,-2624.3353,5500.4476,-1493.8626,686.9396,6734.5379,-4259.3447,-1507.5636,-2784.3806,-5029.8135,-3398.6155,-4154.2757,2396.6043,-1654.7219,-5775.9537,4562.0651,-5137.6024,3999.3667,2568.7742,-5974.7571,6355.5485,3738.9392,-1278.0791,-1861.8257,0.0000,-1084.2871,-1776.0785,5329.7156,3394.7152,1924.5660,6484.8856,0.0000,4800.1574,3848.9807,-5688.7096,0.0000,3979.6669,3312.0387,-2479.6730,-2072.4495,-5695.1853,-6360.8315,3813.9101,0.0000,4949.5079,-29.1543,6577.2673,6703.7834,-4792.9456,2467.2464,-2342.2043,1196.5186,-1207.6146,4642.8866,4445.1797,5481.1316,831.3869,1165.9002,-4575.3533,4680.3494,6105.9643,-3659.6076,0.0000,2949.1126,6280.6893,796.6457,-4602.2206,2644.5946,5865.5061,1604.0666,-787.8909,4220.0095,1662.2867,-3849.6061,-3517.5387,4916.1397,-6444.1862,248.3575,4054.5234,-3973.0991,-1853.8602,-2955.4525,-6068.8118,-3869.4377,-388.6915,2634.1125,-4855.7978,-2558.0031,1971.8269,-6365.3917,-4170.8592,2000.2607,-4857.6883,183.1722,-6125.1233,-3445.0668,-6137.8120,250317.3337,257942.2951,258678.8251,255198.0530,245512.2678,252013.7590,254265.2205,252634.4127,218030038.4861,218029143.7298,218009882.9484,218022349.5590,253563.8899,218018108.0157,1518.2110,289.7927,3402.6553,5323.2569,10.0213,-489.9486,-4996.6302,-1739.7224,1543.0032,-3744.8062,-4682.7598,-3162.1033,-4698.9834,5482.2414,-4496.4135,-5303.4447,-5323.2713,1086.9733,640.3651,4059.1101,5502.4701,5408.3282,-1258.2899,-20.9455,-4707.5422,-2618.5127,4800.4877,0.0000,5355.0894,-5522.2158,3376.0665,-5122.9446,-5508.9646,-1999.1913,0.0000,2570.7807,5204.2993,-1470.6142,0.0000,1230.1754,-3591.9937,385.8668,5530.5379,-2941.7549,-409.3641,5489.4064,0.0000,2014.5854,5452.2268,204.1733,-1674.5970,-3622.5281,5230.2094,2167.7197,-5220.3024,-4325.8239,-5111.4091,5060.8125,3833.2876,-4411.2606,-81.9301,4548.7923,4470.2594,2434.4163,-5383.4851,0.0000,-4724.3159,1825.9670,-2109.1009,-2757.7620,5234.8809,-3015.3920,5220.4316,1373.5821,3462.7948,2340.1503,-2087.2453,-3830.0078,-4064.4498,1183.0712,-4627.6920,-1459.6989,4886.3634,6580.1713,4708.8197,-2453.5973,-2440.1634,6760.0595,-3841.8887,-1030.1258,3475.6372,2680.4056,2228.6020,3068.8293,-6506.4473,2295.8056,5213.0441,-2892.1227,5402.5716,-608.7514,149395.4697,151854.8225,152765.4271,148970.4246,156024.4034,152509.1374,141318.6411,151913.6939,155133464.1665,155127350.3581,155134258.0156,155116038.7817,150417.9340,155124060.6361,
7200.000,-3195.7374,-5317.1602,-2145.2290,-927.6527,4975.8341,941.3085,6634.3143,3392.9645,-1617.4464,-2986.3187,-654.8179,6637.4534,3263.8255,1092.8603,5541.9883,97.9862,6282.3357,4453.2761,-3903.1609,1611.9093,-5063.2495,1443.2439,3888.8232,429.0335,639.5505,-5803.7236,3693.4561,0.0000,6018.5044,-2235.1051,-4729.2569,-1947.9235,-5790.4948,-1829.2201,0.0000,-4201.0482,-4870.2751,4038.7985,0.0000,-6201.1414,3774.9736,-4161.8526,-1793.4866,-402.7883,3590.0091,-2501.8896,0.0000,2691.8910,3411.6561,-1837.9863,-1158.5636,677.3878,-335.4625,5182.6367,-6308.9458,4529.3354,-3442.6962,-4693.5776,1795.7304,-5956.3391,-5508.3039,5727.8180,-1989.3394,-1042.7558,5562.6575,0.0000,-6136.3783,-4196.3025,3755.7597,1319.1096,-6482.9487,-3781.4761,6133.8613,-4139.3368,-5926.3851,5535.4527,5957.3250,-3959.1006,-4057.3554,1507.5514,-4363.9818,3448.8165,4535.6825,287.2766,-1569.4811,4188.5617,-1259.1765,-4002.3737,1142.5804,4570.6300,4516.2495,2866.3634,2980.1915,6420.2847,-5047.9565,-2593.3914,5542.2607,1790.8688,-1258.0070,4004.9549,-329589.3689,-324223.0607,-330430.7731,-326105.9866,-328559.2632,-331343.6026,-325389.6826,-329378.3672,-317986030.7106,-317932776.5210,-317948071.9588,-317969657.8508,-329416.3813,-317973240.6348,3327.3455,635.3626,4602.0889,-6352.4268,1703.3210,-5843.2938,-922.1592,-3703.9188,-6105.1418,6195.8404,4537.9957,1364.9818,4940.5735,5874.2200,600.2224,-5015.7190,-1289.8566,3974.2073,-2832.4999,4958.1418,-3186.2201,-6082.5754,2992.6110,-5535.1095,-6240.3286,3612.0546,-2507.6399,0.0000,-2097.0201,5511.9005,-1821.3494,-4649.6471,1489.5556,-6265.8670,0.0000,-974.7000,-185.4529,2101.8630,0.0000,-1696.5625,-5801.7333,4126.7651,5621.4249,6525.7346,3987.9408,-4949.1051,0.0000,-5748.5827,-4346.6320,-5194.8015,-6281.1265,4073.1521,-5096.2196,-948.4283,1719.5212,-2903.2095,-5667.6587,-2009.6897,-6578.6642,2916.7596,826.9107,3180.2688,-3794.7340,-4286.8280,483.4336,0.0000,372.0554,-4933.1042,-3496.7672,4716.4066,-510.9100,-5598.9703,-3123.9396,2544.3135,-3000.1037,-3884.7235,2106.1862,5637.4751,-885.5741,5115.8261,3615.3944,-5495.9629,-171.3884,-3596.4318,5953.5230,3036.6115,4129.4126,1348.7380,-3971.1804,1684.2522,-2318.6374,-4199.5296,5854.3369,2101.0937,445.8851,6269.0954,-3471.4382,6517.9357,-279.9558,4350.3916,179305.8121,183030.2880,182578.9818,178329.9611,168626.2777,179880.9269,176942.3786,177823.0159,140468966.7175,140479679.8971,140456783.3847,140465486.7938,176742.9850,140457538.4937,-5041.2179,-4317.6096,-4726.0266,-2563.2388,4550.0532,-3361.0683,1653.6337,4485.5607,2801.8924,-481.6151,4992.3848,-1249.4367,3576.4094,-3382.4529,4054.8516,4726.6926,2511.1262,3364.9622,-5020.5322,-4614.4552,-3437.1048,-2831.7774,4819.1941,-4086.7469,2944.4163,-1066.1866,-5269.3462,0.0000,-2666.9457,3501.5645,-4716.3594,4537.6300,3459.5065,-2018.6640,0.0000,-5356.9815,-4904.3323,5035.6674,0.0000,2499.0139,262.4493,-3684.8504,-3629.8559,-1863.8583,4322.0330,-4103.0180,0.0000,2572.7913,-4091.4968,-3899.1018,-2671.6292,5513.5978,-4550.6423,-4524.4040,2158.7800,4342.2581,1927.7851,-4413.3285,1146.3685,1580.1585,-4054.9251,-2267.3540,-5405.6321,-5305.8990,3857.2512,0.0000,3185.4500,2162.7774,4535.2524,4485.0554,-2247.2335,-1391.2633,-958.7789,-4890.7729,1307.5960,1391.1983,-2603.6015,-351.6137,5500.4404,-4260.2732,4027.9860,-2337.3166,-5199.1908,-5898.6976,-3154.2056,4601.8985,5309.8877,-5488.2159,5520.0561,4788.9391,-4483.5447,-4664.1184,2147.1238,843.7729,4718.8055,1377.0771,-2221.6856,-1015.8395,-6819.5516,-3591.8125,150390.4293,151345.7666,151652.6145,150347.8899,155298.4754,150165.4156,141187.4367,148559.3825,155138354.9597,155128076.2148,155134114.8625,155116881.0046,150027.4288,155127255.8501,
