sl_100_86400_20300320 Coordinates.csv
2030/03/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:19 2024,
Start: 2030/03/20 07:47:00.00, Stop: 2030/03/21 07:47:00.00,
TIME_UNITS,STARLINK-2179 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-4388 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-2659 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-31875 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-4000 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-30369 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-1333 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-5172 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-31206 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-4301 - X-Coordinate,STARLINK-2241 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-3359 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-4321 - X-Coordinate,STARLINK-4074 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-31555 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-1225 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-4755 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-30910 - X-Coordinate,STARLINK-3786 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-5823 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-1334 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-1483 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-4461 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-4388 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-2659 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-31875 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-4000 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-30369 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-1333 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-5172 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-31206 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-4301 - Y-Coordinate,STARLINK-2241 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-3359 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-4321 - Y-Coordinate,STARLINK-4074 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-31555 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-1225 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-4755 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-30910 - Y-Coordinate,STARLINK-3786 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-5823 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-1334 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-1483 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-4461 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-4388 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-2659 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-31875 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-4000 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-30369 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-1333 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-5172 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-31206 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-4301 - Z-Coordinate,STARLINK-2241 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-3359 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-4321 - Z-Coordinate,STARLINK-4074 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-31555 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-1225 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-4755 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-30910 - Z-Coordinate,STARLINK-3786 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-5823 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-1334 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-1483 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-4461 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2827.7522,-2120.5758,-4612.9515,4963.9833,-3752.9224,2589.2827,0.0000,-3963.2718,6445.5415,-4621.9883,-1235.6895,90.2816,-3834.9639,-6204.9343,3171.2570,3780.0537,4402.4698,-2723.9119,-4107.8512,-1164.5902,-4624.8726,-4282.9535,2487.1953,736.1748,2699.5514,-1349.0594,-1709.3012,3736.0393,6034.1310,-2141.3555,0.0000,-2838.8264,-3331.5553,493.7952,6467.5901,1119.5017,376.7432,4410.1679,-3782.0378,-1503.3096,-2311.0625,-4565.6336,-4009.0534,2761.1315,3982.0880,-5312.5328,-2469.9397,-1295.9901,2461.9132,5323.7576,-5219.8298,1335.3152,546.2301,5954.2090,6122.1559,-3186.2342,2039.2548,-584.0272,5041.5501,4.9886,6874.0685,0.0000,1224.1322,-2195.4401,975.8600,-589.4004,96.9670,588.8548,3090.3682,1744.4685,-6079.3726,-4352.8476,5306.9639,-6673.5363,5848.4713,2887.8360,-2534.0992,6654.4366,1729.7485,-3669.0913,6321.4300,333.5879,-5579.5009,-3513.2423,3352.1313,2577.8127,-5730.4554,-3899.9065,3600.5878,4009.8588,6437.2936,3537.2531,-2873.4688,-5123.6244,-159.5252,-4226.4122,0.0000,-5974.4651,-6614.0904,1905.3249,118211.7781,108167.7792,125392.7391,121365.7833,113571.7588,116207.8793,121823.4674,121471.0828,-60613364.9325,-60608652.2212,-60586689.3313,-60590081.2671,121048.8143,-60596360.7823,6302.3249,-5185.7490,3932.9920,-4791.3099,-5800.5571,-6195.8386,0.0000,-1240.5551,-792.5846,3453.9654,-4997.4121,6755.4040,1901.0650,-1889.9025,5072.7359,3328.8267,3150.7037,5975.0190,-324.2967,2209.7690,-1768.5123,-5322.2627,-3114.1664,5720.6583,-82.0329,-4674.6181,5653.9819,5561.8711,-2948.3730,-6015.9633,0.0000,4779.4850,2651.5980,-1290.7868,2238.8524,-5671.7049,-6687.9019,-3037.5389,-4474.3930,-3885.5652,4053.2888,-4994.7805,-1132.5903,-3465.6197,1193.2701,-24.3278,6354.8405,-5675.2348,-3589.3197,3630.1762,-2666.2014,4140.2926,-6736.7782,-1114.2060,-655.5255,3328.6222,4656.1203,-4136.3324,1435.2736,1158.6301,604.8997,0.0000,6523.1986,845.8648,-6256.8251,-6876.3518,-6682.0990,-4397.5609,4264.4605,-6239.7089,-2394.6254,-5244.2101,-1881.8585,1301.1620,1784.1010,2986.6030,5904.5517,989.3863,-4728.4341,-2158.4127,167.6400,6915.4837,-3552.6918,-3748.0079,-3494.6355,-6357.3559,-1840.9218,4200.4495,-5549.7101,-4258.0610,1907.1045,-2433.3968,979.2088,-2967.3352,6536.8333,-5331.8195,0.0000,2541.3510,1630.0495,6374.2784,-323610.1390,-355389.3529,-337302.6810,-335902.2798,-339499.7717,-340531.4101,-344574.3176,-339284.2179,345298876.2668,345265112.3294,345311779.6474,345308602.9274,-340952.0796,345301222.8350,136.8122,-4076.4340,-3306.0026,284.9436,-377.7415,1668.6902,0.0000,5473.2248,-2056.0880,3693.8267,4435.8021,1053.9471,5389.6405,2412.5297,-3404.0282,-4729.5204,4296.5991,2154.9141,5483.1692,-6486.4435,-4596.2029,-883.3610,5315.3617,3786.3467,6376.5313,4866.1897,3119.9925,-1152.8916,-1754.1231,-2347.9629,0.0000,-4168.8902,5389.9142,-6810.2248,903.9407,-3739.5197,-1652.3412,-4440.6759,-3561.0466,-5490.4215,-5144.3481,-1208.6042,5375.8642,5114.6712,-5481.2402,-4493.2365,-1079.4834,-3721.6243,5325.4625,-2218.3631,3632.0661,5331.2516,38.7231,3334.1560,-3148.7615,-5135.8508,4439.5591,5304.8499,-4388.7800,-6829.7748,522.1665,0.0000,1617.9579,6486.0838,-2827.2758,761.6350,-1454.2031,-5290.8739,4462.6966,-2439.6833,-1881.1276,-749.5616,4017.9005,-57.3059,3145.3693,5451.6642,2421.1497,-1042.3647,-4532.4951,5387.9585,-2596.0441,562.5760,-937.6496,4555.6070,-4980.0035,-636.6247,-3254.8388,3842.6769,1556.6177,-3323.6086,-1837.4053,-5366.1321,-6232.2125,-3609.3327,-2049.8897,1224.7239,0.0000,-2411.0485,326.9015,-1794.1792,-45430.3894,-50266.7072,-44696.7836,-46554.8536,-41428.0155,-48545.8601,-55763.4294,-47485.7852,35599171.2837,35583733.3520,35606807.1825,35609223.6671,-47050.7771,35610249.7794,
3600.000,-3725.3734,5121.3660,3831.8983,-4648.8142,4239.1346,634.4725,0.0000,4614.0733,-5678.2701,281.9338,4137.6952,-2549.8337,2928.2700,6801.3758,-5077.2948,-4266.9581,-6598.2537,554.2159,4509.9122,-3187.4747,5362.4926,4887.1376,1774.4402,-2792.1937,-733.1539,4358.0042,-573.2525,-4651.2517,-3130.9384,4577.3787,0.0000,524.5089,1526.8183,-5337.9561,-5128.5377,2429.1871,1250.5597,-2946.2585,5058.9398,5271.6729,-1676.4503,5168.1126,5646.2344,-484.8061,-5489.5388,4009.7413,638.1032,4179.8312,1894.3995,-6043.2660,3941.0800,-5029.1214,1795.9862,-5834.6597,-6371.7160,1704.5433,-5852.7815,4862.3841,-6316.7377,4809.7181,-5985.1788,0.0000,-2835.2380,-2525.1514,558.1986,2614.9389,2822.8342,2659.1325,-6124.8970,1625.3061,4264.5968,4499.9762,-4828.9926,4098.2688,-6757.2242,-6074.4625,-856.7899,-5685.4967,2316.3162,6262.1636,-6281.0949,-504.0466,5297.5308,6202.7114,-4302.0192,26.7358,6708.3678,-278.1863,-48.0309,942.3283,-6006.4542,-2097.1384,-937.0504,6869.0919,-2293.4179,5501.7081,0.0000,5330.0556,4524.5940,608.1221,194517.5330,193064.8974,207460.2859,203979.2583,194369.8829,200271.2626,202342.0648,202180.1289,-147989218.6617,-147975639.4077,-147968373.8462,-147974217.1450,202239.9833,-147972811.9864,-4101.3448,4530.4523,-5654.6115,1810.3251,3424.4891,5347.2243,0.0000,-3103.5026,2597.1652,-4120.3351,5392.0507,-5684.4435,-5588.1651,-317.9956,-4539.2003,1065.5418,-2028.8345,-6709.9403,-3895.4271,-3451.0773,-2913.2862,3414.1825,5848.7527,-6303.2446,4282.1066,1271.2285,-6337.2448,-3480.7788,4392.7884,4720.2084,0.0000,-6794.6677,-6090.5888,1747.8742,211.1952,3327.1458,6189.9264,5981.0534,271.7736,1707.1921,-1867.4714,3161.5457,-2727.6716,6558.7644,2605.9023,-3752.6257,-6051.3772,5482.0167,4755.3918,-1836.0993,-1260.4609,-3959.7595,4785.9320,3718.0602,2416.4863,-6382.7619,-2983.0986,4097.2152,2087.6654,-2635.8948,1695.1736,0.0000,-5442.8144,2251.1561,6754.7583,5803.3816,4455.9852,5891.7566,-2530.5143,4898.2472,-1001.7507,2317.5048,4861.1096,1007.6042,-171.4353,-353.8161,-4280.6083,1073.3099,6057.4653,-715.9818,1708.6168,-5522.5730,688.8661,2878.3955,5425.9321,6183.0735,65.3161,-4130.5841,4520.4628,3948.8473,-1662.4429,5999.6783,-3837.8868,865.6020,-3821.7505,3381.8934,0.0000,-3976.8819,-3784.7015,-3206.9762,-284620.2527,-316180.8133,-297497.4865,-297942.9707,-298558.6347,-299031.6606,-303207.0587,-301360.2999,317830327.9623,317796003.0962,317845877.5440,317837881.9419,-299655.5505,317831937.3391,-4135.0227,1084.0784,-1014.8387,4770.1324,4254.5574,-4354.0715,0.0000,-4052.0477,-2721.8111,-5477.6409,-248.6873,2817.8762,-2773.7764,1250.5427,-987.8468,5316.2999,-434.4512,1564.7308,-3424.6649,5102.4093,2880.7938,-3457.9237,-2630.9987,348.4939,-5415.0412,-5183.7123,2038.3451,-3533.3248,4355.1876,-1746.5900,0.0000,1321.9629,-2808.5286,4072.6485,-4622.2825,5504.3218,-2781.2876,1957.6897,4605.8908,4084.4385,6457.9505,-3250.5960,-2661.3406,-1630.8394,3210.0261,4254.3143,-3262.5287,401.5691,-4609.1620,-2557.3262,-5525.2362,-2549.3673,-4427.8213,110.0453,-1171.7180,1972.8275,-1581.3202,-2300.4242,1549.2598,4205.7975,3025.1580,0.0000,2995.2158,-6030.9253,-1464.2939,2768.8756,4339.3061,2411.8368,-1961.7156,4601.3524,5188.5256,4615.1647,-1002.0581,-5332.5349,1273.9281,-3177.0392,-5309.0066,-3589.4231,1937.2639,-2747.9651,-2088.7300,4171.9984,-4015.4882,-711.5132,481.8582,-3043.4198,-1333.2283,-5530.1911,-5082.9149,5350.2147,-3105.1413,2598.3231,5676.1506,303.0048,5191.6754,2462.7936,0.0000,-1940.0052,3414.2692,6059.8797,-47170.4630,-51871.6324,-46061.0864,-49838.9481,-42730.7292,-46587.5974,-57611.3782,-47865.8180,35677350.4033,35661373.0212,35692397.5928,35694084.6548,-48473.6118,35689417.3617,
7200.000,4179.8345,-5975.0607,-1075.9807,76.8041,-4116.5893,-4268.6875,0.0000,-4186.2964,1641.6592,3987.0483,-4634.4893,4604.5694,-1473.5053,-4806.9327,4752.0186,4433.4816,5831.5640,2247.5060,-3627.8678,5176.5419,-3751.4162,-4101.8812,-3912.1631,3696.7566,174.1106,-6385.7473,3185.7255,3928.5626,-837.3194,-5067.3798,0.0000,1620.6593,165.0813,6855.7640,2356.5621,-5803.3832,-3131.0159,936.3246,-5241.9311,-6888.7902,5630.1050,-4066.1922,-4708.2588,-1560.0969,5095.8345,-2346.7133,2343.4999,-5267.9428,-4729.0222,3856.8638,-2437.1562,6066.2209,-4424.0761,3393.4420,3689.8803,-65.1756,6222.7252,-5813.6733,4792.9470,-6807.3376,2971.2691,0.0000,3922.8021,6458.4084,-2272.1809,-4410.0844,-5453.4204,-4104.0329,6665.2502,-5063.6851,-1318.8311,-3762.8326,2662.1064,1897.0648,4470.1726,6557.3764,4779.0266,1851.4282,-4627.4267,-6160.3478,2880.6304,1861.6358,-2124.8625,-5777.7268,3193.7768,-3289.1911,-4217.4241,4382.8483,-4407.4042,-5468.5922,3061.1057,463.2202,2822.7372,-5984.6698,5019.5192,-5142.0611,0.0000,-2131.9834,-161.1193,-374.8083,259054.5387,265283.9608,276310.0051,271621.9865,262439.3466,273645.9634,269962.5104,270331.1937,-225271136.8003,-225249132.6723,-225256676.2137,-225258984.7595,270477.7899,-225254819.6441,-119.9211,-2381.9288,4970.8778,929.7251,816.4592,-3308.1306,0.0000,5455.7925,-3815.2315,4418.9426,-2748.0994,1976.6666,6515.1845,2750.3371,1624.8725,-4652.8598,112.4921,4915.0923,5738.7857,4566.7564,5466.3621,621.5145,-4641.7034,3959.7939,-6832.8245,1553.3749,2583.8594,-1109.9431,-5331.6204,-767.6752,0.0000,6350.4610,6664.0210,432.6823,-3641.1681,-819.5416,-2939.8634,-6687.3883,3708.3414,32.5197,831.9439,793.3191,4440.3847,-5762.7146,-4452.4645,6360.1936,3460.4727,-3150.7299,-4937.3742,-1655.9934,5187.7582,2626.4434,-380.3731,-4909.7258,-3422.3700,6442.9046,32.4140,-2212.1618,-4226.1900,802.4562,-4114.0820,0.0000,1353.2223,-1712.2645,-4395.7132,-2631.9517,-708.1578,-5174.4603,267.3669,-2633.2431,4965.1113,2295.0459,-5816.0381,-271.0572,-1941.2809,-1529.7273,1909.8074,-3646.7091,-4402.5576,2478.7257,-3328.6637,1593.4580,3733.8956,-783.5293,-4448.7465,-3814.0451,2146.8383,3868.1620,-2325.9964,-2889.2035,-341.3260,-6573.7759,6094.7423,1460.7938,-7.7465,290.5071,0.0000,4193.1256,5039.8310,-2525.9398,-228147.7373,-256998.7879,-238811.5269,-242689.4899,-238840.0666,-238169.2395,-243262.8101,-237924.1457,268665616.0267,268633050.2624,268679172.7862,268662397.4460,-239432.4289,268666309.8667,5491.2239,2555.8446,4656.6192,-6849.2362,-5504.4908,4318.5108,0.0000,-123.2031,5385.7984,3396.6672,-4156.4430,-4662.9277,-1693.6936,-4161.6746,4695.4333,-2533.9130,-3721.8164,-4317.8175,-1037.7193,-760.2910,1272.3715,5488.4923,-2725.2638,-4286.3963,1177.3436,2053.6893,-5282.4443,5424.8624,-4369.7800,4461.6853,0.0000,2286.7916,-1697.7153,1018.3916,5363.5472,-3613.0517,5388.9591,1645.2956,-2402.0973,-3.8307,-3978.5578,5475.0106,-2120.6589,-3208.2655,1212.1154,-1561.3343,5484.0046,3155.5773,807.9170,5355.4707,3832.7589,-1942.2040,5086.2553,-3507.1946,4731.2576,2448.3337,-2634.8541,-2653.2405,2415.7514,962.8220,-4712.0268,0.0000,-5433.9129,1740.0719,4848.0290,-4681.9326,-4066.4182,1998.2955,-1807.0051,-3920.6674,-4456.3589,-5255.2849,-2655.9817,6505.2797,-4860.7046,-1331.0562,4540.9042,5431.4806,2238.7111,-1783.0339,5217.1745,-6506.7004,5104.8204,-3643.1598,4252.7589,4690.3052,4928.8287,3667.5989,4614.3153,-2643.8345,6227.8606,1929.8703,-1696.0851,3166.5368,-4666.0199,-4619.6735,0.0000,5071.4324,-4597.6104,-6406.2451,-48922.2441,-53440.7495,-48066.6906,-49913.1214,-44417.2899,-49357.2102,-58835.1220,-50835.6940,35756304.8097,35739170.0904,35777514.3706,35773671.4682,-49891.1972,35768578.7483,
