sl_100_86400_20300621 Coordinates.csv
2030/06/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:04 2024,
Start: 2030/06/21 07:47:00.00, Stop: 2030/06/22 07:47:00.00,
TIME_UNITS,STARLINK-31812 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-5744 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-3155 - X-Coordinate,STARLINK-31879 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-2503 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-6254 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-1177 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-31338 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-5449 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-4491 - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-32127 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-5008 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-5236 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-30489 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-1807 - X-Coordinate,STARLINK-3238 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-3125 - X-Coordinate,STARLINK-31377 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-3966 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-31964 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-6150 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-31059 - X-Coordinate,STARLINK-6119 - X-Coordinate,STARLINK-5414 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-32104 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-5744 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-3155 - Y-Coordinate,STARLINK-31879 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-2503 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-6254 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-1177 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-31338 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-5449 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-4491 - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-5008 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-5236 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-30489 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-1807 - Y-Coordinate,STARLINK-3238 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-3125 - Y-Coordinate,STARLINK-31377 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-31964 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-6150 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-31059 - Y-Coordinate,STARLINK-6119 - Y-Coordinate,STARLINK-5414 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-5744 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-3155 - Z-Coordinate,STARLINK-31879 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-2503 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-6254 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-1177 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-31338 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-5449 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-4491 - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-5008 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-5236 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-30489 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-1807 - Z-Coordinate,STARLINK-3238 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-3125 - Z-Coordinate,STARLINK-31377 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-31964 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-6150 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-31059 - Z-Coordinate,STARLINK-6119 - Z-Coordinate,STARLINK-5414 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5237.6130,-4333.8830,4940.3313,-1384.1664,2730.7515,-5082.6552,-4457.7853,5249.2113,825.0416,1989.8291,-2437.9844,690.9996,2764.2990,-6780.1231,1070.1631,6503.0480,-4790.3363,-3273.4505,-61.1249,-3524.3935,-1796.5025,2923.6282,-3198.9550,-4397.2268,-4452.8812,-483.6348,-2099.8754,-297.3216,6660.8792,930.0750,-2084.7060,6064.1742,-828.9611,-27.5622,2577.3754,6725.1963,5422.1581,-4940.5023,1544.8326,-1436.0430,6485.4408,-3962.7734,0.0000,2202.4526,-676.7916,2616.6307,-2182.1724,3166.5782,-4337.0884,6400.2277,-344.3855,2423.1607,218.3447,4128.3268,5414.7441,0.0000,6878.6772,-5263.4266,-1898.4543,-1537.0969,5456.8102,667.3901,1551.5217,5333.0328,2215.3407,2838.8988,-4395.8728,-3950.9065,2787.6187,282.3728,2147.1797,0.0000,-4567.3451,-4323.2627,-684.2711,-700.5330,4564.5332,-6342.7817,-4744.9185,-4576.3782,1090.6519,-2807.8687,-796.2013,2692.8604,5122.4145,4520.2418,-1785.1025,-6063.3656,-1502.3610,4119.3074,-4943.9655,-3463.6613,-4543.1575,6378.0206,-2119.3350,-2299.0419,6524.0084,-2095.5935,-4315.9359,0.0000,-287481.3672,-266590.5112,-282818.5973,-284446.1151,-280909.7627,-279801.7529,-275909.1352,-278720.5982,-194546152.5058,-194574304.1657,-194538878.1430,-194550194.6834,-279576.1631,-194560181.7486,2426.2390,2576.3084,1108.0824,6520.7763,-4254.8712,2094.6759,-2372.2868,750.5752,-4619.2591,-3367.2771,3379.7354,5179.8178,6197.1338,-166.4712,-5952.0292,493.6671,445.0551,-4578.5142,-6536.3833,-5661.5976,5750.5373,5756.8543,-6124.5912,-4711.0763,3254.3705,-4206.0854,-1205.0836,3357.9638,1495.6137,4216.6817,4876.8165,-617.1866,6366.9211,-5951.4928,-4514.9872,-1517.9370,-1514.7033,321.5570,-6322.7053,6595.8545,-2447.0205,-5146.5071,0.0000,6414.8985,5771.2148,-4078.2332,3752.6966,6027.6883,-2041.0762,2496.2732,-6584.8505,3478.2972,-6854.5833,-3912.5053,-3861.4407,0.0000,-768.1102,2190.9975,3815.2049,2374.9980,-4047.3737,5570.5651,6583.3335,1913.9386,-5683.2644,-5761.9841,5217.8834,-2501.0656,-6189.0149,5738.5110,2493.8490,0.0000,2074.3792,-410.0307,-5214.4615,6100.8963,-270.7147,2471.6085,-1291.8803,-1858.1102,4956.7522,4709.4904,-5518.9697,3419.6660,639.3948,523.0954,5945.7882,-1477.4165,-6215.7221,-2968.7923,2311.4694,3435.8001,-5167.7721,-1713.5647,-6265.1183,5829.9562,-1470.0690,6303.9338,3523.0052,0.0000,-272218.8569,-278937.3940,-261190.0615,-265528.5320,-273402.4705,-270538.0907,-265003.2425,-265022.1894,288682034.3005,288672370.7446,288660221.1035,288667067.5226,-265802.6644,288671983.7812,-3681.6662,-4648.6613,4712.1747,1874.1592,4699.2367,-4197.8544,4697.1159,4384.7081,4716.6896,-5746.9715,-5529.9821,-4562.0718,-1331.3579,851.5895,3288.1637,1861.1507,4878.2070,3990.3511,1717.0538,1922.6783,-3392.4735,-2205.2849,553.0378,-2278.4331,-4155.9534,-5431.1485,6462.6264,6061.8122,841.3084,-5366.9438,4432.5254,-3272.2460,2304.7790,3461.8131,4565.7800,-417.5595,-3682.6477,4765.5994,-2116.9580,-1363.0664,-598.9576,1493.0679,0.0000,-846.4137,-3705.0288,-4934.8973,-5369.8352,85.8061,4913.5941,-165.3481,2157.2338,-5455.0474,-334.8716,-3715.7173,1864.5597,0.0000,-172.0093,-3882.4277,5413.6756,6331.8403,1099.7296,-3794.6283,-1387.4480,3939.3656,-3268.0402,-2024.6501,1347.1356,4927.2527,-1246.3520,-3826.9226,6091.0032,0.0000,4603.4310,-5178.3989,-4507.2318,2860.8053,-5196.1863,-1241.5952,4805.9395,4746.9434,4665.3966,-4008.1114,4070.4517,-5329.7995,4100.5242,5063.5350,2316.5823,2833.2581,-2424.1295,-4731.1545,3974.3707,-4880.8433,-660.0593,-1110.7347,-1979.0872,2655.3135,-1785.0377,-1765.8477,-3833.0380,0.0000,-11487.1043,-14661.1379,-8460.9874,-10687.0216,-5332.1324,-12064.7296,-19640.5145,-12306.2678,153432565.7847,153407678.1361,153415271.5371,153419510.4182,-10898.1155,153421631.9848,
3600.000,-6840.8682,43.5583,-5551.6473,-844.8515,683.6811,5246.2465,5869.1882,-2967.1571,2482.6514,-2202.4771,-1039.0185,-4201.9043,-4313.5747,4534.9532,2192.8655,-5981.4815,5743.3355,4130.2145,2816.3133,5192.3554,251.8848,-4406.9504,4542.9405,4240.1243,266.1139,4652.7843,5378.0762,-3481.6759,-5016.1015,-4721.5714,-2060.6601,-6112.0845,-1026.1710,1899.7910,1423.8150,-4650.2687,-5215.4379,6007.2679,298.6870,-348.8140,-5147.4586,4920.5531,0.0000,-4205.2476,-1209.8116,1796.7090,-453.7847,-4738.5164,6729.5184,-5951.4949,2951.4773,-5327.5572,1700.0259,621.1762,-3772.1539,0.0000,-5283.7336,5283.6275,-1092.7582,-3089.8563,-2306.7849,-4100.8314,793.9204,-3674.4198,1637.5538,-606.0258,2442.7719,6682.1345,-976.9044,-3138.2388,-2907.5007,0.0000,2660.8148,5556.7560,4176.6909,-2213.9558,-2459.9415,3671.5647,6688.3266,3581.4321,-3849.1138,1105.6172,-930.6596,-6117.6535,-1721.1462,-6025.7816,-750.3865,3787.7145,4037.6777,262.1216,3632.5821,-910.7365,5544.4522,-2805.3837,3356.2142,-1871.2977,-5607.8674,316.3954,-346.1401,0.0000,-207434.0631,-189093.6144,-205738.0022,-205299.0923,-204967.9234,-204695.2245,-200368.4662,-204974.5623,-262667137.0180,-262697949.7947,-262660044.3762,-262671315.5349,-204032.2289,-262682063.8521,222.0143,-4438.9165,2715.1506,-6627.5727,6173.6226,-4493.3797,-1430.8355,3075.3611,6173.6459,6319.1930,-5596.8020,-5020.5477,-3387.4125,-1991.8468,3534.3113,2249.5091,-3518.9511,423.6346,5621.4794,4270.9883,-6848.7799,-4555.1196,3649.7332,848.2995,-4160.5861,2636.9045,-1565.0225,-567.5563,880.4403,-4239.6505,-3719.2494,3228.0074,-6306.3353,6568.8651,5457.5420,3495.7253,4056.7297,-3154.3946,6349.1508,-6155.3220,2184.4781,630.0925,0.0000,-4463.8419,-6756.5019,4166.4772,-6346.5283,-3302.3107,-82.7896,311.5023,4370.3822,-239.4149,5025.8167,4059.7046,5470.5091,0.0000,2228.2688,-4417.0243,-6171.6994,-2772.6084,4994.3584,-5385.8327,-3604.3992,1956.5699,4782.7930,6000.9468,-6111.7385,345.8021,6069.1202,-2685.7557,2202.1599,0.0000,-5800.9646,-3424.8310,5109.9620,-6289.6709,4124.8122,-4133.3387,-1065.3019,-2724.4208,-5640.8723,-6676.8562,764.2289,-1921.8066,4149.2543,2756.3490,-5824.0042,-1838.6949,3016.3943,2366.9409,-5683.0823,-4426.0745,2877.9371,3419.7049,3170.1797,-4626.2408,3560.8119,-6281.0296,-5192.4162,0.0000,-334871.3597,-337385.2520,-322317.8824,-325896.7441,-335722.0045,-329240.1140,-327579.4110,-328679.3165,228442806.1141,228429771.1627,228428401.9239,228433900.2376,-327727.3687,228432285.8451,133.1084,5213.5537,-3124.7348,1816.2852,-3030.4566,230.3091,-3346.3552,-5404.0511,-290.8646,1870.9756,3929.9674,2277.5575,4199.3628,-4716.3417,-5494.2694,2269.6010,-1296.2095,-5520.6719,2475.7053,1717.3115,-886.9946,-2528.0307,-3761.5432,5279.5705,5492.2202,4322.7764,-4045.9420,-5982.6633,-4629.1768,2664.8202,-5461.5079,-238.2688,2389.4686,844.0051,-4022.8006,3712.7593,-1248.0715,-1131.7589,-2537.7369,-3070.9595,-4144.8519,-4458.9299,0.0000,-3022.0626,-572.7600,5205.3601,2661.8803,3596.2651,-1397.8278,-3426.7016,-4518.7528,4376.4390,4350.1672,5397.9961,1881.4219,0.0000,-3884.3360,-304.8696,-2887.0172,-5566.7457,-4143.2165,86.9220,5828.9466,-5513.7480,4711.8522,-2998.6609,2234.1615,-1217.5667,-3136.0365,5518.7160,-5894.9160,0.0000,-2398.2276,1730.2155,2084.1450,1210.5167,4970.0155,4149.4539,-1226.6843,-5178.5184,-1005.8914,-536.3052,-6803.9894,2475.6849,-4838.4348,-1597.4529,3066.7906,-5418.7236,4609.4937,6507.8694,-410.9149,5201.6487,-2964.6323,5017.2477,5122.5781,-4638.5667,-1948.0404,-2773.3368,4304.0052,0.0000,-10399.8702,-13382.1484,-7141.7923,-10941.1866,-3882.9254,-7423.5711,-18603.2713,-8340.4045,153443250.0665,153426170.0336,153424385.7821,153427204.7322,-9499.0945,153434090.6923,
7200.000,5221.8937,3465.4055,4684.0351,3233.8297,-3216.8033,-3123.1981,-5549.3030,749.7081,-3853.1622,1945.4823,3153.3773,5828.3326,5260.6691,-460.1549,-5518.2762,2263.3750,-4041.7711,-4750.9390,-4721.3941,-5313.6049,1650.7066,4200.7273,-5104.4956,-3514.6681,3650.5177,-6775.8850,-6461.7734,6491.2624,1742.4959,5919.5687,5659.0646,3721.9387,3124.8619,-3156.8903,-4443.3920,798.3107,1315.1680,-4357.2890,-2755.1340,2854.6192,1076.8549,-3856.0453,0.0000,4991.1063,2675.5230,-5197.0332,2099.7697,4910.4041,-5879.8301,3407.1414,-5422.1117,6591.5766,-4099.4744,-4974.8835,292.8184,0.0000,1543.7280,-2790.3015,2823.3677,5722.8983,-2039.0244,5218.8377,-373.4845,1887.9154,-5233.9608,-2924.6268,814.1703,-5622.3862,-2086.7734,5827.0549,4121.1284,0.0000,-68.6463,-3724.2437,-5749.6951,4290.7046,705.7006,344.4948,-5530.8524,-2398.0106,4613.9690,1396.4996,-570.2852,6564.1493,-1587.0918,4478.2105,3795.1059,-885.7083,-5813.7693,-4534.6765,-331.9566,4338.3741,-4972.1684,-2506.4988,-4632.3137,5662.0868,2380.6912,2406.3035,4298.0125,0.0000,-114378.9852,-99420.2016,-115454.5718,-111796.9510,-115680.5321,-116705.0705,-111296.4352,-114454.8982,-312862463.8176,-312893529.4203,-312858611.9505,-312871790.2419,-115287.6900,-312877975.7968,-2701.9315,5521.0357,-5082.2764,4258.8820,-6087.3038,4807.1397,4102.4255,-6233.0764,-3132.1046,-5920.5734,6159.8220,3493.3035,-705.2399,4494.5377,-735.5099,-4458.3737,4513.6746,3577.8363,-1499.1533,-1034.3220,4897.6305,501.9055,328.2605,3842.9532,4827.3833,-1164.5187,2255.2877,-702.7606,-4031.5089,3023.0679,2522.9325,-4592.8144,2911.9789,-4026.0519,-5219.1603,-5048.4420,-4241.5559,4187.7603,-3261.2929,3090.8476,-2238.7830,4506.9526,0.0000,211.9073,4521.8328,-3985.2036,6338.6833,-1342.0575,1753.6984,-3719.8881,-1148.1552,-1993.8296,-1152.3354,-3665.2156,-5283.6682,0.0000,-3862.7432,4632.9171,6103.0389,3634.5898,-4876.0696,2241.0284,-2015.2923,-5608.3909,-3179.2372,-2794.0470,5213.6048,1627.6203,-3646.3382,-447.7384,-5154.6945,0.0000,6614.5765,4661.5832,-3498.9951,2995.5929,-6678.8389,5264.0501,2566.6980,6115.5903,3908.5904,4756.7927,4487.1188,291.6035,-6397.0245,-4095.9952,1354.0888,5351.4171,1061.7598,-2824.9523,5763.2649,4907.0112,957.5903,-4510.8678,1122.1455,2236.5564,-4726.2960,3497.4409,5085.3988,0.0000,-373733.2191,-374712.6833,-362810.9953,-367650.0323,-376871.5032,-365351.8347,-369143.2816,-367509.4365,152617291.9960,152600127.9854,152609213.3056,152612709.2598,-368726.4680,152605862.6057,3491.3511,-2125.5857,-414.9287,-4407.3932,-585.4997,3855.2662,-176.5032,2822.0790,-4443.8363,3067.1556,82.5366,1368.9712,-4434.9561,5121.3761,4045.0123,-4590.9716,-3218.1247,3495.7749,-4605.8977,-4351.5031,4579.1413,5341.2781,4670.1886,-4429.8318,-3327.3211,-350.1309,-953.3588,2358.5089,5286.1364,1787.3765,3065.6879,3579.5239,-5329.0123,-4619.7461,985.9899,-4650.0799,5037.9263,-3288.9575,5337.6650,5441.2537,6490.6455,3034.3736,0.0000,4654.0396,4445.2955,-2221.9770,1737.9474,-4528.0981,-3098.0854,4656.5215,4170.7750,-521.4993,-5391.8276,-2823.8844,-4447.1153,0.0000,5525.7562,4266.9577,-1538.7703,1494.7708,4400.8604,3675.0905,-6597.4035,3551.4378,-3221.1451,5373.2767,-4536.2855,-3466.1915,5462.4407,-3676.5348,2112.2597,0.0000,-1652.0313,3156.9044,1610.8183,-4313.8804,-1671.4519,-4480.8978,-3197.2971,1955.6027,-3328.9810,4627.0769,5210.5592,2026.2599,307.6042,-3105.4485,-5268.7231,4186.1418,-3442.5048,-4427.8162,-3517.2921,-2172.6421,4695.2276,-4272.4519,-4998.1749,3042.2518,4449.8787,5393.6218,-1170.3283,0.0000,-9178.8689,-12061.3346,-6453.5432,-7810.0413,-2812.1664,-7924.6022,-16950.5691,-9156.7679,153453298.4873,153445347.9143,153433831.5694,153436606.9456,-8099.2684,153446506.7197,
