sl_100_86400_20301003 Coordinates.csv
2030/10/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:45 2024,
Start: 2030/10/03 07:47:00.00, Stop: 2030/10/04 07:47:00.00,
TIME_UNITS,STARLINK-2442 - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-3765 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-5754 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-3957 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-30107 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-32255 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-5872 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-30993 - X-Coordinate,STARLINK-30434 - X-Coordinate,STARLINK-5423 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-4429 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-31928 - X-Coordinate,STARLINK-4331 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-3974 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-31269 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-3687 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-5222 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-11183 [DTC] - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-4116 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-3368 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-5529 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-5754 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-3957 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-30107 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-32255 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-5872 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-30993 - Y-Coordinate,STARLINK-30434 - Y-Coordinate,STARLINK-5423 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-4429 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-31928 - Y-Coordinate,STARLINK-4331 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-3974 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-31269 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-5222 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-11183 [DTC] - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-4116 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-3368 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-5754 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-3957 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-30107 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-32255 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-5872 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-30993 - Z-Coordinate,STARLINK-30434 - Z-Coordinate,STARLINK-5423 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-4429 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-31928 - Z-Coordinate,STARLINK-4331 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-3974 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-31269 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-5222 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-11183 [DTC] - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-4116 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-3368 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5348.6717,-3035.8209,-3203.8313,6688.8539,2761.4535,-5806.5066,4902.5847,5073.3712,1283.1012,-3163.1354,-3776.8580,4938.7516,4120.9354,6346.7612,3046.6606,5539.2590,500.1372,4649.0516,5378.1047,-5018.5120,-4048.0544,5494.4116,2239.6039,1377.4444,-4782.5290,5574.0371,-6464.0501,6784.3805,3329.6993,-3585.5621,-6039.0831,2838.8390,-2688.1168,6018.5790,3867.0433,5772.1017,6761.0397,-622.7022,1267.5691,-3562.1423,-2269.8155,-4157.1743,-5366.2022,-6374.3187,-4106.4527,5934.3992,5380.5128,-4152.5907,2194.5566,0.0000,151.8194,2855.6225,6232.4455,-1458.8309,751.8986,-1939.4479,1506.9106,-4574.9658,-5219.6140,-4924.3592,4788.9445,6075.3904,1121.9532,3294.2363,0.0000,-5397.5013,-151.4518,5025.2420,3058.4019,-637.5285,-3785.7912,-4365.3549,-5440.7390,4507.4930,3002.5142,-4724.1239,0.0000,791.1443,-1014.2997,2164.7552,-5251.2524,-4711.2791,-6009.8376,0.0000,1288.4406,3169.9768,-353.0318,4261.2455,-3250.1390,-4074.7937,-2481.8574,5205.7006,5674.9774,6299.9946,825.6884,3942.5103,-2698.3614,-4708.9687,5700.9741,-3743.9490,269340.5201,274844.4903,259854.3774,264756.4430,271959.3705,268648.6271,262634.8368,265269.7080,-304472027.1016,-304485755.6727,-304495537.2096,-304484181.0292,264139.1567,-304488268.3964,2964.2821,-4664.5936,-6084.6719,-776.1758,-3723.7252,2373.3454,-3976.8097,4650.6714,4869.9173,-6081.4252,-2052.3347,4549.7975,-2272.5074,-2240.2059,5235.2926,-3800.7626,5948.8413,-3635.3706,3293.7846,-2479.9295,4656.2333,425.5623,-3960.7623,4383.5237,-4670.9939,-3612.5132,-1447.4501,1254.6308,5886.6289,-4899.7068,3242.2737,5517.8136,-3165.7285,-760.5040,3843.8590,2251.6302,1288.5725,-5848.4979,4922.7858,3350.7348,-3833.2798,-4933.2099,362.4193,1757.0847,-4942.0560,1351.6223,3929.1608,-206.3634,5704.5793,0.0000,-6821.0686,-4239.0197,-2567.2346,-3862.3594,-2864.3605,3619.1125,-5930.8478,4380.5756,-4226.6246,2315.2721,-1909.7216,2995.7898,1510.8505,-3849.2673,0.0000,398.7364,6128.9301,-1985.5076,-4497.1270,-4448.3825,-1557.0621,1333.5379,3393.3441,2474.3236,-4021.1977,-2909.9408,0.0000,4048.7415,-6385.4166,-2154.8179,-633.5140,4293.4146,1592.0832,0.0000,1675.1769,-2672.2990,-6299.4535,-5409.9379,-3505.0228,-1646.9848,174.8789,2197.8910,-586.2985,2604.2988,-6758.0819,1324.8629,-6102.1544,-1959.9160,3456.9701,3095.5608,218880.8571,233050.6669,215853.9129,214873.7554,219754.3470,220307.1742,223000.1026,218489.0137,137432775.6122,137466463.6058,137417618.3462,137426342.1279,219483.3039,137428294.3574,3142.9698,-4031.1442,-659.2013,1539.0389,-4954.2119,-2861.1555,2816.8471,-777.2290,4681.4261,-225.0437,5388.4876,-1706.1619,-5045.7059,-1357.8140,3348.6636,1725.7627,3136.7367,-3640.8479,-2693.6185,-4030.7281,3136.8851,-3900.0706,-5194.6670,-5009.6676,-1602.7188,1893.3219,-2031.2482,-780.8102,-1240.5115,3326.0506,-19.6390,-3121.8700,5461.1549,3328.3499,4062.3844,3070.6272,647.7009,-3661.4650,-4722.2534,4880.4331,5162.6001,2357.3029,4315.2147,1951.9268,-2296.2704,-3007.9692,-541.7966,-5523.9797,3044.6012,0.0000,779.5464,-4677.6575,-98.4294,5472.3711,6263.1902,-5430.9489,-3192.7505,-2602.9524,-966.0231,4051.3581,4602.1447,505.3929,-6670.5993,-4659.3721,0.0000,-4273.7897,2952.2640,4013.3079,4298.7744,5204.0972,-5263.5807,5155.0961,-2415.2124,-4636.4101,4674.5440,-4092.4371,0.0000,-5507.3697,-2450.9801,-6235.9112,-4447.9101,-2724.5721,-2430.1073,0.0000,-6607.5313,-5497.8722,-2801.6479,369.8424,4991.5956,5286.3178,-6486.3545,3904.7984,3844.3764,790.1488,-54.4349,-5540.0042,1459.3322,4681.5331,1847.4468,-4949.8223,-137623.0005,-140689.4596,-134013.0057,-136600.4317,-131006.3940,-137292.6882,-145266.2732,-135496.4293,73956619.2062,73941563.5728,73960718.7271,73974321.1938,-136502.4364,73968174.2599,
3600.000,-6577.4014,1250.5022,4563.8608,-5903.3229,-702.6648,4920.6995,-3476.5616,-5446.3321,-5102.8895,4033.6402,4733.1410,-5231.8823,-3725.6636,-4952.4169,-5452.9115,-3982.7161,-3424.2889,-5198.5669,-6676.9255,3829.5807,4246.2893,-6372.9572,2222.1307,-4980.0182,4496.0371,-2318.2171,5011.9146,-5273.7496,-3956.3345,5860.4597,3605.0777,-4587.0162,5549.2054,-3421.7283,-6572.7776,-4833.4202,-5568.9377,3809.2372,-2244.9490,-696.2549,5860.9869,4207.5709,2349.9560,3507.2057,4183.1041,-6505.5585,-4629.2859,4250.2402,-4823.0268,0.0000,1879.3738,890.0603,-3334.1260,5441.4746,-265.5568,-1944.3276,2259.6543,574.8407,5912.3472,1072.5453,-1093.8904,-5902.0862,3315.1378,-2087.8532,0.0000,2315.1178,-1837.4314,-378.0185,-743.0551,4495.3775,4354.6886,1297.2471,4330.4492,410.0819,547.3834,3933.4945,0.0000,-4947.6651,3330.8423,-6273.2612,2953.6925,1089.2439,1657.9015,0.0000,3049.8847,-147.6512,2838.4697,-2115.3993,4541.3775,4149.5298,3952.3735,-6828.5032,-6314.3342,-5822.7026,1395.0512,-5379.2809,3966.6247,5524.0355,-5325.3642,4884.8418,201486.8008,208573.4100,196071.2553,199574.4744,209460.4634,202429.0790,200427.5305,199992.1878,-329659176.2450,-329681739.7717,-329677239.0088,-329670959.3216,201338.0167,-329675132.3214,-1561.5767,6591.8190,3457.4477,2228.8961,6643.4081,-4750.0859,5923.7664,-1757.9171,-3233.5204,3805.9110,-2246.2856,-1267.2923,5528.6844,3557.2913,-4268.4818,5340.5777,-2182.5438,4372.4332,-1016.2436,-1637.5742,-5137.7562,2057.1890,4301.9588,-4422.3317,1378.3272,4055.7732,-1660.6480,747.3463,-2859.7631,3692.3660,-4062.0943,-2193.7122,-228.5334,3739.0074,-1603.7031,1526.3005,1407.1713,3382.7698,-6556.4225,-4457.2705,2953.2796,1211.9038,-3507.4739,-3902.7925,1004.3106,666.2832,-324.3318,-3915.9794,-4772.4302,0.0000,4725.4079,5776.4969,3771.2327,2429.1192,-2648.7499,-5743.0323,4507.7056,-4198.7872,1320.5601,-5208.4249,4205.4615,64.7678,1754.3274,6494.0790,0.0000,-3506.5043,-6312.5146,4229.9762,6707.9357,2029.0668,-3733.2891,-4653.5832,-4825.1297,-843.7164,6159.0377,-1347.2239,0.0000,-2933.2482,5922.9285,1874.9873,-3059.3654,-5000.2910,-3668.6785,0.0000,1708.1269,5720.3308,6226.3229,5350.0289,-698.3616,-2889.5900,-4025.6642,467.1119,2721.7275,-554.8112,5121.1728,2405.3211,4582.6927,-1974.8645,-69.4149,-4896.3620,280676.3626,293137.8108,276244.3483,277370.9848,279242.8064,277892.2246,282161.4510,279242.2903,53844154.6866,53876130.9795,53826043.9393,53848054.2648,278459.5608,53840562.0298,1268.9351,-1500.8580,3855.2380,2808.5955,1159.3333,-857.2305,802.5690,3891.3852,-3303.4181,-4038.8163,-4496.0843,4350.4181,1752.8445,-3158.0802,71.6348,1928.5430,-5393.6894,-1367.8510,-1182.1142,5485.9547,1883.5467,-833.7070,4907.2789,1333.4484,5000.2567,-5095.9449,4475.0801,4444.1798,4831.4684,96.5589,-4185.2872,4721.9224,-4049.0772,-4721.3366,-733.2460,-4713.9154,-3852.9909,4682.6157,56.6413,-5248.4111,-1889.7907,-5300.5843,-5465.4228,-4480.8535,5284.8496,-1818.2696,4800.6327,3779.8066,794.9578,0.0000,-4619.6734,3706.9484,4475.0869,-3409.8407,-6408.5252,3079.7088,4699.5152,5363.3245,-3060.3293,-4227.7187,-5385.0111,3353.8789,5815.5580,875.1481,0.0000,5453.2273,1761.3428,-5235.2625,-1611.6081,-4808.3064,3383.8365,-4923.0825,-2215.9726,6848.4687,-2988.2513,5484.3303,0.0000,3758.5376,-1273.1508,2302.0926,5431.9699,4664.1732,5311.5354,0.0000,5979.1333,3816.0886,-900.5944,3796.0186,-5179.3454,-4675.5352,4030.4301,-642.3502,346.5518,3582.5197,-4270.7920,3623.0831,3143.9400,-3692.2057,-4424.4148,382.2536,-136882.6055,-140480.2351,-133999.6131,-137709.9521,-130785.7752,-134040.1429,-145307.2735,-137106.0821,73896449.5169,73880547.1996,73907360.5058,73913135.5940,-136254.1942,73908691.9437,
7200.000,4782.3288,946.6666,-5105.2314,2426.7074,-1359.5843,-1850.9057,488.3115,4640.9223,6791.9450,-4095.0025,-4759.6117,4606.8028,2119.5605,871.7462,5776.4827,633.5960,5704.3658,2748.8761,5020.9741,-2510.6520,-1710.2450,3147.4778,-5305.7705,5431.7908,-3506.2067,-2122.1006,-2489.1373,2237.9530,4187.8655,-5905.6705,959.8222,5785.3295,-6401.9509,339.7681,5880.5459,3126.3908,2688.8271,-6295.4004,2005.6077,4093.6010,-6134.0046,-3828.1761,498.1093,442.8521,-3700.7670,3315.4918,1974.5237,-3554.6368,5316.7823,0.0000,-4322.8583,-3682.8389,-1888.6549,-6731.1548,-2689.0252,3942.8978,-5656.7586,4050.9146,-4041.1501,2538.0373,-2135.3850,3203.7717,-4052.2385,165.6344,0.0000,595.7404,3396.4500,-3686.6091,-1463.5437,-6779.1101,-2825.9753,1126.9266,-616.9628,-3525.8467,-3218.9114,-2994.5010,0.0000,6669.7733,-4612.2345,6253.3596,-794.1159,2944.9461,3327.5772,0.0000,-3796.6274,-1880.7465,-4362.3463,-1770.8705,-5252.7299,-3652.9627,-4634.1760,5484.6276,3891.0633,3057.7727,-4121.3353,5336.8635,-4104.1390,-5053.6362,3886.9096,-3571.7320,123313.2172,129644.5932,119867.7361,124110.1506,133929.5522,122595.4771,125301.8034,127398.5703,-332328391.9294,-332358776.5669,-332340487.0751,-332346483.2072,125793.1250,-332344601.0066,-986.6751,-3258.5541,687.8872,-3563.2171,-5611.1704,5297.5427,-5668.8150,-2254.5142,1071.7747,689.3202,4947.4856,-2824.6830,-5996.9186,-4053.0539,1617.0896,-5296.9805,-1947.1210,-3180.0377,-2007.4427,5459.0953,3387.1082,-3491.0867,-4159.2576,2286.3633,3138.3787,-4206.0334,4929.9114,-3603.6065,-1739.4266,-1020.5406,4089.3186,-1509.3743,2484.0256,-6134.8750,-1278.8389,-5144.5053,-4381.2838,-566.9826,4777.9714,5067.4890,-1047.4967,3358.9386,6152.5511,5540.7403,3753.6247,-2874.6853,-4512.3699,5917.3055,1385.3337,0.0000,-825.9044,-5846.9173,-4103.6975,-842.8023,5790.2015,5298.8344,-2357.0873,3525.4746,2896.5527,6214.1564,-5955.7330,-3875.9815,-5428.9306,-5931.9538,0.0000,6138.0542,2896.5015,-5318.0730,-6462.0079,-9.6360,5760.5816,6642.2647,4349.9450,-3417.7169,-6013.0277,5262.4042,0.0000,1597.2045,-3002.5431,514.1504,6182.4219,5016.0005,4898.2230,0.0000,-5520.9253,-6608.9468,-3537.2853,-3737.6982,3966.0830,5758.7904,5110.1531,-2781.5462,-3679.9099,-2753.0339,-1125.7426,-4380.7149,-279.1412,4720.3620,-3842.9133,4010.2651,316900.0376,334775.1031,319202.4328,323452.1135,321367.8035,317757.8345,324150.6440,319321.0736,-33409975.5237,-33381889.3439,-33426473.8710,-33401099.5272,319986.7662,-33412684.9041,-4850.0721,5959.5641,-4606.8102,-5406.0309,3546.9839,3991.8789,-3937.5621,-4624.2393,-306.1681,5446.9293,680.4621,-4338.3649,2657.7583,5460.2845,-3466.4288,-4439.8124,3024.1663,5497.5187,4204.2506,-3388.7781,-5801.6334,4832.4366,-1485.5060,3370.0507,-5013.7109,5043.0494,-4185.8940,-5502.8787,-5173.5174,-3479.5473,5403.4999,-3536.9440,-164.0057,3182.6018,-3183.6568,3401.2218,4614.4312,-2835.4333,4594.9433,2311.8316,-2814.1983,4601.6739,3076.2047,4073.0599,-4335.1165,5166.8523,-4523.5685,334.4500,-4066.9261,0.0000,5262.6085,-468.5239,-5008.9367,-1042.7328,2701.6611,1630.3914,-3175.6028,-4250.4282,4606.3323,1020.7741,2784.0872,-4572.6676,-1461.9482,3470.5975,0.0000,-3087.1282,-5145.9407,1866.2994,-2061.4486,1183.5429,1792.5636,1445.5000,5245.5850,-4883.7592,-787.3970,-3298.0282,0.0000,505.0541,4173.4013,2953.8711,-2984.0920,-3771.8856,-3082.0490,0.0000,-1800.7974,394.0415,4000.6683,-5525.8738,2121.2571,917.9238,771.3796,-3077.1741,-4330.5179,-5499.4927,5290.6471,503.3709,-5460.1706,430.6941,4235.8382,4369.1303,-134794.1029,-140200.9429,-134576.2734,-135354.2776,-130919.3141,-136224.9332,-144724.4439,-135450.6052,73837068.5005,73819689.0517,73854229.4526,73848952.4824,-135991.7826,73849205.4543,
