sl_100_86400_20300206 Coordinates.csv
2030/02/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:45 2024,
Start: 2030/02/06 07:47:00.00, Stop: 2030/02/07 07:47:00.00,
TIME_UNITS,STARLINK-30102 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-1422 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-31685 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-31903 - X-Coordinate,STARLINK-5896 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-5688 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-31556 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-30442 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-3339 - X-Coordinate,STARLINK-5059 - X-Coordinate,STARLINK-2084 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-3072 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-32138 - X-Coordinate,STARLINK-3363 - X-Coordinate,STARLINK-2426 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-1168 - X-Coordinate,STARLINK-3959 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-1496 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-5356 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-1645 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-5340 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-3765 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-1422 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-31685 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-31903 - Y-Coordinate,STARLINK-5896 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-5688 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-31556 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-30442 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-3339 - Y-Coordinate,STARLINK-5059 - Y-Coordinate,STARLINK-2084 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-3072 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-32138 - Y-Coordinate,STARLINK-3363 - Y-Coordinate,STARLINK-2426 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,STARLINK-3959 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-1496 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-5356 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-1645 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-5340 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-3765 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-1422 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-31685 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-31903 - Z-Coordinate,STARLINK-5896 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-5688 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-31556 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-30442 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-3339 - Z-Coordinate,STARLINK-5059 - Z-Coordinate,STARLINK-2084 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-3072 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-32138 - Z-Coordinate,STARLINK-3363 - Z-Coordinate,STARLINK-2426 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,STARLINK-3959 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-1496 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-5356 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-1645 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-5340 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-3765 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5738.3335,-5420.4984,2896.8828,5147.2153,-1745.6326,2095.3035,6541.2318,-6868.5094,1589.3815,3401.1090,194.6880,-3564.0836,-5068.9037,-6081.4903,-5853.9121,-1449.5320,-5162.7553,-2434.5871,-2912.9165,-2546.1238,2489.1407,3558.5677,-2370.5960,4938.6793,-3014.9166,-5768.7433,2788.9637,2312.7788,6025.1681,-4324.3559,1691.7462,-2659.4242,3997.3464,0.0000,1882.5592,4349.9461,-6531.8277,-5337.3450,-3947.1678,4091.6587,-5504.0473,269.7379,-1581.1343,557.6993,2404.1572,4352.0409,-1188.4411,6512.3946,4221.4623,-3340.6763,-1976.7157,-840.2449,4230.3854,1435.2350,-3344.9920,-1949.5490,-591.2611,6460.1379,-5987.3283,993.8743,-4363.8325,2422.0774,-6206.9573,-6734.5722,-4175.8116,-4093.6572,-1842.6247,3692.2857,6293.7273,3479.3293,6278.6634,5658.2811,-5315.7903,-2041.3148,4318.4681,-2964.0865,-6339.2712,-410.2502,5277.0191,919.1676,-838.6041,-605.2529,-2183.7616,230.5769,-3565.8475,2543.6072,-3452.7234,1519.6939,-3956.8865,-3467.0637,3536.2154,-1764.1932,-4996.1304,1886.2601,-6820.7072,4817.0683,6670.0201,-3331.9054,-5861.9404,2984.2153,116230.9632,95717.2714,115225.4883,113140.2599,104888.0281,106177.3467,107771.8214,108962.2445,9608945.0682,9601693.5872,9629306.8103,9625504.0353,109537.2009,9616947.7762,-1229.1439,2307.8715,2884.6751,2312.9147,2524.0623,6039.3091,-2121.3926,-115.9571,-5944.5332,5948.3863,-4509.3454,3474.2818,-2015.7815,-2433.5076,-3540.9361,5077.8303,-877.5823,-4919.3565,3742.6267,-4150.0699,-4271.1396,3608.8860,5698.6062,1992.0469,-4249.3114,-2273.9577,5558.6912,5189.8822,1250.1841,2839.8222,1770.6241,6365.7070,-1239.3965,0.0000,-6553.7032,-4367.7729,1613.1771,3851.5306,3158.6099,3258.0367,-2301.0820,-4124.2604,-4879.8034,5832.6344,4360.6385,-2417.1802,-5162.6663,-2223.8994,-688.2488,5908.6572,3745.5928,5087.7227,908.3864,-5775.7596,5716.7965,4721.1675,4465.5735,-1136.1541,-3419.3854,-4397.2537,2950.0568,-6042.0941,-2456.6879,1025.0802,4420.9958,3500.4383,5183.5208,-2762.2733,-2659.0783,2972.8090,1197.2992,3773.4285,-210.7835,-5003.2829,-1291.2058,-3225.5457,-2184.7435,-5203.9792,4449.0252,6457.6316,6768.0112,-5275.8604,4567.8395,6325.3906,2024.1419,-2310.2044,-2582.4830,4547.7774,-2272.0258,4214.2915,-4869.3465,6620.6187,4688.0238,6494.2006,831.1893,-2128.1115,-227.5838,5626.6713,-3092.3846,-6178.9976,376945.3501,369400.2330,378127.8202,381637.0328,383962.6201,381551.0439,374743.5152,376814.0937,328198623.1826,328169124.5964,328189787.7343,328179946.0570,377977.9936,328184390.0216,-3681.3652,3272.6552,5415.1493,-3895.0037,6190.7683,2710.2094,-864.9735,704.5351,-2904.9355,-894.2965,-5238.8098,-4603.1449,-4103.1055,-1522.1826,-899.0712,-4459.4015,4528.1376,4029.0354,-4950.9584,4460.5966,-4797.7228,-4660.1695,-3113.1840,4429.7294,-4570.7007,2830.3857,3024.0819,3719.1047,2941.0655,-4489.2369,6494.9480,491.1144,-5284.7264,0.0000,891.9738,2570.8858,-796.1731,-195.6460,-4707.4818,-4542.3504,-3576.7571,-5522.7251,-4691.5083,3649.9580,4623.5005,-4635.5451,4460.9788,-147.4803,-5422.2948,1183.1099,5448.9208,4537.6075,5298.7201,-3604.4232,-1996.4169,-4627.8332,4828.1858,-2318.1023,534.9932,5204.8129,4346.7018,-2270.3665,90.5989,390.5262,-3324.0092,4358.2845,-4202.6716,-5136.5643,1240.1013,5237.1025,2626.4339,1100.2022,4425.7779,4064.8502,-5094.2370,5267.3314,686.5158,4503.8125,-158.8687,-2207.6253,1160.5999,-4410.2614,-4713.6952,2666.3097,-5454.2999,-6052.4026,-5356.4244,4807.3801,4970.7129,4225.1852,-3242.3651,-743.9463,-989.7728,-1374.9143,160.1037,4506.3434,-1741.8961,-2033.7590,-2059.1239,-838.5972,38325.9007,36084.1382,38526.1488,36842.5230,41850.6777,34566.5000,27516.3578,34933.1963,-42529297.3369,-42494652.7194,-42509371.3072,-42525468.3086,36213.1386,-42517019.1300,
3600.000,4397.3740,864.5211,-6045.9944,-4714.4019,5844.0670,-2019.2833,-4192.2177,5183.7358,2045.6163,-4896.1683,3018.4388,202.0070,6683.2555,4176.5517,5776.0659,-1799.6100,6087.7285,5166.5068,-1780.1883,6349.3177,-719.9153,-4299.4982,927.2406,-6599.2968,6064.5607,6720.0822,-4602.0910,-4981.1465,-6574.3686,2388.7527,-5530.9897,338.7486,-1046.0830,0.0000,19.8530,-2401.8469,3555.7640,1392.4081,1038.5769,-5562.2681,6865.8068,3894.9723,5063.6540,-3180.0691,-5895.0161,-1564.3304,4565.9225,-4310.1878,-2453.6631,1510.5596,-1023.8655,-3182.3582,-3649.7237,-1464.6892,1211.9199,40.2499,-4713.9511,-3323.0186,4849.2804,1990.9471,3855.3617,711.5390,4884.7479,4856.0311,4446.8526,445.0866,-958.8533,307.5010,-3710.1473,-5692.0518,-6685.3659,-5765.5353,4012.6071,5520.3129,-4312.1306,6285.6327,5401.4906,3994.7003,-5118.4351,-2534.5790,-1890.1433,4090.3140,-1476.6256,-1977.6099,905.9008,2076.7783,6355.1968,-4642.6537,3995.6558,-628.9120,863.7741,-148.7578,2851.2092,-3207.1991,5116.9897,-663.6136,-4446.0787,1564.7199,4003.0388,-1086.6382,19550.9233,-1451.5904,16412.5762,13525.1348,5825.9822,9756.6316,8779.1073,11392.6659,-75726013.3314,-75732171.2778,-75712194.2790,-75708433.4450,10991.8695,-75718733.6789,-2578.0795,-3963.5374,302.8230,2134.0700,-2994.9189,-2582.3506,3864.7470,-2378.4817,3576.1877,-4004.9491,5786.2305,-6338.7001,-1077.4601,-1155.7795,1596.0253,-6386.5513,-2484.9221,1101.1626,-4331.4664,1023.0036,6742.8521,865.8007,-6734.9720,922.5075,2426.2460,-322.4862,-2132.4490,-1264.8484,621.6744,-6130.8935,-244.9342,-5364.4339,5413.5991,0.0000,5940.1019,5643.3217,-3205.5005,-4285.8358,-5971.7430,600.8182,983.2910,4351.2937,3816.8259,-2677.7455,-1486.7680,5940.4954,4819.3238,3342.3280,4684.5467,-5921.0074,-6111.9003,-2948.9427,3724.4421,6671.2858,-6581.6690,-6833.5863,-2081.7979,1468.5207,2416.3856,6226.3802,-5641.8247,4409.5600,-617.5986,-2646.5264,-5013.1503,-5385.7649,-6721.6705,4787.9383,2239.9206,-3874.0640,365.8933,-1910.9006,-3722.0466,3865.4762,5006.5938,1545.4577,-362.2652,5236.6466,-2069.0812,-5969.4364,-5228.6040,5267.0238,-5995.0500,-6318.0608,-5728.4438,2728.0072,85.4803,-652.4848,-2911.3702,-5292.6416,4935.3230,-5894.6102,-5715.2866,-5307.9067,-3063.7615,-774.9293,2897.4876,-6137.5206,4651.3941,5902.2840,396517.9765,381478.3652,391860.5882,393749.7131,399399.8479,395298.9035,390705.6303,394741.0587,319522063.9507,319485573.4272,319515883.7936,319509325.8013,393417.0796,319507261.6628,4678.0633,-5393.8777,-3088.2836,4483.8291,-2172.9918,-6128.7041,3931.8202,-3899.8058,5403.1799,-2783.9918,2260.5498,2377.5762,843.5610,5129.5668,-3423.9749,1914.3478,-2192.2181,-4310.1587,4991.6314,-1532.8272,1183.6022,5293.1029,-1234.0722,-1920.6075,2299.2065,1112.3312,-4710.5292,-4451.8240,1715.1869,1885.7556,-4212.9119,-4357.2655,3861.9857,0.0000,3459.4069,2643.0006,4782.0411,4791.0871,3296.7551,4070.9752,-473.0450,3651.7695,2832.1549,-5518.8219,-3054.3272,2904.2123,-2000.1182,4190.1212,4429.2803,3179.8105,-3065.0046,-5339.0440,-4444.3185,-1299.4695,-1750.2984,850.9447,-4145.7506,5920.1218,4293.2469,-2193.5884,-220.8221,5239.5953,4499.0779,3986.2043,-1748.7395,-4349.4299,1325.7896,4948.5704,-5431.4670,-1061.0269,1719.0372,3246.6952,-4249.3632,-626.6627,1589.9636,-2277.1762,4005.4326,-2065.6757,4138.5423,-2311.9024,-4123.2068,1761.2615,3102.7035,1834.6903,3577.2627,6039.2454,2606.5958,-4925.6225,-4608.5162,-4398.9245,4639.3832,-3570.4472,-2670.8627,-3028.0281,3407.2147,-6865.3405,4393.7932,-2603.9620,-3244.4744,-3432.2902,40291.9160,37134.2625,40044.9687,36301.7223,43401.7193,39393.5728,28459.3505,38705.6325,-42457962.1414,-42424717.3578,-42433204.5018,-42449938.9617,37611.3806,-42445908.9467,
7200.000,-2507.3321,3717.3395,6123.0218,3361.9844,-6092.5706,3020.2402,328.5972,-1790.4558,-5661.0896,5077.5126,-4339.5118,2611.0709,-5076.6885,-806.7955,-3706.5295,3883.2770,-5052.7152,-6209.2173,5144.0279,-5338.9367,-1000.3522,4603.2322,1272.6206,5962.4535,-6784.4397,-4370.3614,5745.5607,6057.7257,3602.9940,126.5470,6929.6387,3113.0599,-1312.6699,0.0000,-2917.0704,-2009.5910,1385.3665,4346.5434,1491.1124,5781.9946,-5450.8851,-5833.5018,-6591.7673,5686.8066,6602.7145,-1220.3932,-5975.6161,-24.9728,915.5693,1840.2721,2778.8216,6337.1927,2590.1383,355.1420,1785.3973,1597.2200,6518.0457,-1034.0989,-2150.0291,-3487.5313,-1334.7636,-4526.9129,-973.0992,-423.2562,-1960.8601,2739.5648,3038.0335,-3271.7507,-879.3031,4937.4409,4176.9447,3847.7570,-2230.1359,-5841.2254,2306.1481,-6448.6239,-1671.2995,-5656.9555,3697.7084,3628.9075,4760.0568,-5602.4410,3974.1797,3354.0639,1114.4762,-5202.7585,-6394.9686,6228.1610,-3068.1277,4067.6197,-4930.5829,2969.5807,805.6549,3943.7968,-1278.0510,-4622.7472,957.5734,1700.4769,-220.0102,-2127.2852,-80248.5072,-98348.1077,-83360.0853,-89437.6380,-93895.6826,-85181.1538,-91143.5046,-88524.3867,-155909804.3177,-155911862.6661,-155903160.6654,-155897267.1945,-88279.6903,-155902824.2087,5816.0228,4848.1858,-2403.8002,-5659.3434,587.7861,-1990.8759,-5162.2407,4836.8934,-579.8765,183.4856,-4938.9898,5993.1808,3396.3948,5209.7877,1864.7284,5408.7311,4498.2164,2488.3839,4265.0336,2422.5712,-6013.3004,-4517.4551,4825.0109,-3063.6393,-286.0046,3089.6580,-1712.6627,-2589.1349,-2735.1279,6527.7969,-6.9609,2842.8800,-6544.4329,0.0000,-2924.0948,-3475.3189,4491.6039,2769.5356,6737.7123,-3649.4571,850.4342,-3626.5105,-2091.1393,-657.2697,-1352.0132,-6597.8771,-3078.3175,-4193.7262,-6816.3261,3757.5995,6194.2295,893.1491,-6326.0444,-4346.7581,5038.6712,5732.5043,-527.9811,-3076.9562,1023.8647,-5493.2990,5313.0969,-2007.9097,4559.4438,4147.6067,3384.3574,6137.8590,5748.8683,-5866.8380,-2545.1324,3164.9290,-2307.6971,-1623.9870,6393.8114,-708.9931,-5569.4992,214.6372,3895.6354,-3557.4419,-1975.0573,2536.0314,2213.9746,-3483.8740,5639.5983,3150.0961,6655.3668,-3828.7591,1649.4287,-2456.3430,6007.8474,5298.6082,-3931.3658,2865.6698,5050.7413,1519.6390,4886.3126,724.1445,-5394.2624,3903.1896,-2164.5398,-3577.9719,391160.6028,368593.1866,380430.2791,380430.1365,389304.0121,382487.1632,381093.2346,381987.3237,289036905.7321,288993563.8451,289029188.9295,289028130.0401,383578.1472,289021201.9311,-2806.6452,2850.5156,-1700.6854,-1914.3022,-3229.5098,5916.5041,-4617.3947,4583.3626,-3734.0156,4672.6885,2120.5506,1774.3608,3035.3477,-4178.8778,5500.3674,1832.6948,-1502.1165,1291.8018,-1518.1395,-3058.1650,3193.9359,-2408.1544,4769.2004,-1772.8415,1365.5543,-4230.8250,3444.3141,1660.2411,-5113.7470,2057.6724,-547.6867,5471.8496,905.5022,0.0000,-5505.4230,-5347.0632,-4883.5074,-4103.4378,214.8299,-1102.4471,4224.0638,582.0597,677.5431,3854.5127,-916.2280,1087.9635,-1695.3525,-5464.1115,-614.7073,-5481.6668,-1288.3428,2501.4128,398.0183,5404.4668,4378.5828,3460.7547,-973.4140,-6158.1614,-6501.8349,-2278.7489,-4095.9335,-4799.9516,-4783.7798,-5406.6483,5704.1509,1693.2722,2359.3752,-1583.6738,6388.6452,-3760.6814,-5006.8811,-5487.0712,1443.3374,-3349.0389,3135.2224,-2332.8126,-5245.8466,-1728.0514,-5490.4101,5260.6821,4497.4094,2011.6486,446.1755,-5108.8440,969.9210,-2589.4163,1897.0189,1160.1732,333.1975,1749.4254,-2640.8657,5507.1063,4653.7022,5442.0858,-4667.0122,5114.3278,-4193.2565,5351.6068,6578.0106,5506.3710,42047.2734,38186.8672,40908.2687,38842.7493,44556.4148,39703.7139,30020.0607,38138.9457,-42385824.6496,-42355084.4606,-42358501.1142,-42372990.2780,39006.2984,-42374777.0578,
