sl_50_86400_20300401 Coordinates.csv
2030/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:57 2024,
Start: 2030/04/01 07:47:00.00, Stop: 2030/04/02 07:47:00.00,
TIME_UNITS,STARLINK-4002 - X-Coordinate,STARLINK-1341 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-2589 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-2541 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-1236 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-32255 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-3984 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-6219 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-3078 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-1341 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-2589 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-2541 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-1236 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-32255 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-3984 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-6219 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-3078 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-1341 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-2589 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-2541 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-1236 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-32255 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-3984 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-6219 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-3078 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4884.1906,-5926.7635,-3795.1907,6283.2393,4682.3530,-3212.8993,4349.0232,5513.5150,3577.6861,1055.0035,-5931.9495,-4524.6964,5888.3709,24.2403,3103.7112,-5691.2838,2567.4328,3654.3581,5934.3981,3529.0782,184.7353,3326.8693,126.0694,-3395.8264,-5339.4541,-4429.9718,2417.3561,-3683.7831,-2630.3639,-6563.8935,-1706.5588,-4609.8675,890.8779,-1848.5044,-5290.0903,6247.2713,-997.4497,-5380.9370,3880.7561,5066.5893,6080.7020,-5535.6941,79.4625,-4814.3491,-4204.6640,4122.9158,4415.9617,3269.5950,2203.2333,-242.1817,-278038.7109,-282920.1230,-273291.2617,-277563.8292,-284492.3398,-281669.7977,-275367.3052,-277258.0501,-81526227.8265,-81537025.7109,-81539058.5240,-81532417.1020,-276860.4827,-81534680.6284,643.8312,-205.4449,-2433.8650,1886.7848,2052.9964,2804.8213,4402.3770,-3719.9744,-5853.3484,4685.6092,-135.1450,-2193.1155,2321.6059,4588.6026,3393.2145,-3805.2113,4993.4456,-4681.8374,2661.4579,-5684.6471,-5719.9927,-2261.4275,4823.9402,2370.8246,3585.6993,70.8818,6319.9533,4895.5809,-3214.6457,-709.0523,-4049.1882,4510.9502,6817.8048,5841.1987,3688.4769,-1689.3342,6822.0735,3345.4554,-5688.5917,4260.4709,3138.7663,-466.6128,5796.9200,1650.0251,793.1388,4892.1716,-2654.0577,3209.3660,-4213.0814,2713.4368,299975.2296,263471.7517,286397.4513,286983.7204,281901.5026,281415.5910,278600.7448,283645.7081,343599837.9406,343569147.9541,343596187.2618,343624441.5745,281995.8322,343616277.8701,-4643.3506,3411.0900,-5138.8232,2000.8613,-4600.3368,-5329.2048,-3104.6659,-1941.8187,947.8347,4734.4321,-3540.8093,-4682.7287,2666.4698,-5048.4012,5088.0640,-642.5864,3858.7721,-3514.5744,-2398.8430,-1370.0944,3866.2956,5357.0750,4926.8804,-5486.9875,-2499.4950,5261.5668,-1244.3092,-3156.9221,-5486.9778,-2021.5378,-5334.5114,-2497.9464,-685.9421,3223.9968,2516.0035,-2391.4230,76.4671,-2445.3040,-477.4256,-1776.3051,-444.1339,-3927.2520,-3593.0286,-4326.6582,-5429.4917,-2659.1835,-4611.6220,5127.0400,-4919.6542,-6400.0086,17090.8178,12019.6908,16239.5558,14329.8636,19481.8311,12414.1258,5152.5011,14351.6797,58056546.7479,58036534.6403,58035854.2850,58049571.8438,13869.8535,58047848.5052,
3600.000,-2438.2793,6520.9202,6591.0470,-6364.3575,-6830.5263,1207.7481,-5028.6425,-2297.0322,-575.3077,-4626.1358,6655.5682,3741.7301,-6579.9775,-3405.8069,-4711.7324,6043.7646,-5077.1380,464.6536,-5891.6985,122.4465,3499.6094,-423.6249,-2982.0885,1053.9031,4391.2262,5418.3693,315.0223,-224.9484,5663.8568,6405.3703,5308.8859,5762.9776,-2423.1226,-441.2929,1817.6150,-5726.2527,-968.9116,1242.6131,-1374.3960,-5717.7178,-5686.4290,2561.2003,-3201.7589,1251.8086,2301.1000,-4955.3241,-2650.0051,-4682.1005,-9.7158,-4108.8095,-345626.1851,-340754.9221,-334213.5049,-337547.9857,-346876.4327,-340931.2958,-338108.5049,-338165.6037,-167747945.2401,-167747807.1985,-167754698.7404,-167761405.2431,-338931.8453,-167757297.7511,3864.8217,-1780.9296,108.6123,-134.7103,-159.1851,-6270.5209,-586.4644,4785.7889,5626.4233,-871.9532,-1711.3243,-2357.8390,-717.2854,-5709.0941,976.4302,1159.8956,-1067.2664,5042.6976,-2469.6691,5285.3687,3784.2351,6102.3440,-6035.7518,-5866.8781,-4955.1026,-3543.9953,-3663.3037,-4175.5096,92.4288,-909.3464,3582.7052,-2415.4997,-4674.0925,-6909.9502,-4823.9713,3246.8469,-5433.1754,-3997.2071,5164.0998,-2518.3593,-40.8010,-3268.4532,-6018.0835,-5568.8660,-4715.4943,-1306.1161,5899.0187,1136.0866,6717.3995,-1230.6646,220497.0708,183702.5618,206477.3787,205344.3927,202842.7101,203599.9070,199902.6449,201742.1771,310759262.4428,310730614.3039,310759131.3446,310777849.3622,203370.0456,310776326.7894,4980.5930,1070.4887,1790.3501,2555.3348,754.9781,2391.2864,4709.6038,4441.8597,-4002.0469,-4843.0059,-710.3687,5245.0095,1834.7459,1511.5229,-4900.7276,-3072.2246,-4426.9665,4674.4929,-2696.1767,4314.9159,-4609.9188,-2756.6281,-1528.3124,3408.8345,-1947.9846,-2349.8709,5807.3582,5465.9110,3890.9066,-2416.7154,2578.8928,-2959.9422,4464.5970,237.1449,-4629.3784,-2069.3210,-4139.1756,5336.6792,4357.9491,-2821.9683,3822.2666,5375.6152,-92.5652,3454.1973,4487.1935,4650.8322,2428.4244,-4919.3076,1265.4842,5457.0865,18339.4691,13117.2385,17680.2849,13892.7550,20993.2024,17182.4429,6134.5110,14978.7222,58130324.7998,58110479.3894,58109522.3281,58129944.3356,15269.7201,58124102.3256,
7200.000,83.1345,-3672.6754,-5973.8120,3509.1293,5654.7923,656.8205,4984.2108,-1817.3240,-3222.3279,6320.4601,-4321.7043,-2778.9993,4228.0912,4517.1612,5327.1592,-4315.8824,6053.4862,-4333.1454,3237.6757,-4330.0560,-6316.5452,-1853.8050,4109.8654,743.5083,-1076.9382,-4369.5265,-607.0747,4474.7368,-6573.6549,-3416.6825,-6268.3296,-2264.6910,4216.9017,2647.7034,2247.2461,2379.2468,3639.6663,3619.2823,-2593.1850,4051.1616,3471.8538,454.3954,4727.6506,2193.5091,-714.9638,5098.9834,481.0440,5217.9553,-1760.0708,6738.1059,-390925.2478,-376626.6647,-373631.2389,-377473.6709,-387249.2103,-376369.1659,-378963.8418,-380249.8216,-242522114.5439,-242512248.2412,-242525278.4605,-242534072.4328,-379244.5688,-242532609.1441,-6656.2113,3207.7893,1681.4796,-2477.1200,-1552.4438,6380.4243,-3392.1398,-5177.9822,-4067.8390,-2225.6196,2973.0124,5875.4411,-1813.8219,4020.3078,-4126.1912,2574.8334,-2675.4882,-4574.9712,192.1714,-3367.8287,-1402.3591,-5984.5283,4744.8896,6757.7985,4501.0512,4872.5992,-2082.6031,3145.0984,1994.9499,2827.8397,-2273.0750,-435.8020,707.3833,5315.7631,5273.3648,-3893.5345,2030.7205,4118.4579,-3347.6856,-1146.8988,-3809.4130,6246.2676,3231.7942,6262.6848,6834.4782,-2752.5875,-6773.8799,-4260.1346,-5727.7782,1000.7218,126137.1014,91934.3238,113364.1459,108648.7053,110583.4424,113540.5271,107774.9415,113100.7708,256705878.7981,256681876.8591,256711552.5588,256715265.0940,111643.6434,256723085.2923,-1219.3379,-4810.5490,2851.4938,-5354.7294,3579.7634,2316.9193,-3405.1858,-4233.4694,4576.8973,802.4910,4484.9671,-2222.9510,-5109.8086,3143.3681,1308.4547,4682.6112,1626.6663,-2813.2120,6111.9498,-4071.7080,2421.0449,-2398.9928,-2877.5842,976.0045,5104.9584,-2148.9154,-6534.5181,-4193.5955,305.5065,5281.0945,1792.7757,6502.7807,-5430.7717,-3572.1845,3876.5712,5163.7016,5484.2870,-4010.8547,-5453.8842,5395.8860,-4527.7775,-2657.1238,3690.9041,728.0179,-722.1663,-3800.8322,1276.5416,1406.7093,3286.2941,-1380.0366,19556.7091,14230.9743,18473.7374,16685.3445,22115.7274,17158.1446,7733.7552,16592.0224,58203685.6936,58184475.7065,58183871.9409,58203429.3172,16668.3355,58200341.9688,
10800.000,1934.1432,-897.9338,2232.1083,156.5852,-1949.9290,-2932.5238,-3813.6991,4959.7353,6179.5056,-4127.7720,154.8323,1109.9427,-683.1677,-4090.5185,-3597.2112,1797.6782,-4304.4787,6193.1761,-461.6483,6722.1817,6730.7447,3677.1213,-4162.6873,-2508.5335,-3289.5072,884.1438,-2042.4149,-6616.0376,4265.7758,-479.9346,4686.4035,-3359.4530,-5576.7838,-4711.5926,-5085.1256,2088.7544,-5943.1873,-6013.3469,6008.2472,-1808.4660,-750.9023,-2414.8445,-4926.7831,-4408.9863,-995.9681,-4201.6559,2227.1342,-3591.7228,3677.4788,-5937.6359,-410761.0045,-388253.2796,-389107.5631,-394547.6786,-402982.6053,-391036.5884,-395185.3824,-393887.5367,-300744786.0973,-300726952.0993,-300747687.2337,-300750840.3849,-395198.1636,-300756395.0701,5413.1277,-4488.2174,-3517.8235,5244.4528,3630.3143,-3127.6765,5775.0156,4622.1687,2071.2136,3639.8304,-4276.1363,-6358.6806,4784.0649,335.4515,4910.5918,-5855.0187,4710.6545,2905.2854,3669.1011,895.8872,-895.8424,1724.4720,-970.2992,-4324.0196,-3465.2758,-4421.3919,5900.3729,-1917.9693,-3234.5398,-4961.0236,-557.5396,599.4876,2825.0445,-1901.7192,-4642.2141,4351.7839,1228.3463,-3109.5953,1536.5293,5127.2992,6502.7421,-5981.8694,1389.8977,-2707.4640,-5861.8082,5472.5154,5028.1661,5027.8472,1837.1169,-716.7339,23071.4189,-5922.7216,13056.2467,7512.7615,11158.2685,15166.5457,8224.3876,11482.0214,185128430.3113,185111179.0223,185140860.7306,185136437.5349,12709.2013,185145239.5530,-3575.0139,5080.5402,-5420.0560,4412.6600,-5506.7867,-5310.8435,-32.3471,1413.4391,-2350.7046,3900.8494,-5426.6089,-2351.9661,4874.8984,-5449.6660,3165.3834,-3130.2940,2392.8813,-895.2375,-5867.1240,794.9910,1283.1864,5327.9134,5410.6211,-4719.4365,-4981.3834,5194.2320,2878.3418,134.8357,-4323.9493,-4780.7973,-5049.2757,-6019.1565,2934.1029,4699.8267,-751.5747,-4931.6676,-3278.2034,-523.4167,3021.7523,-4176.5428,2033.1579,-2157.3100,-4507.7209,-4224.9136,-3525.5011,599.0018,-4190.9037,3023.0845,-5468.6443,-3548.7893,20745.0802,15362.6216,18781.9783,20482.7694,22860.7542,14917.3039,9948.7556,18322.7860,58276815.8352,58258534.4458,58259143.4675,58273810.5786,18065.5826,58276567.4066,
14400.000,-3950.0732,4377.8789,2110.5473,-2668.6752,-1922.2591,5166.9200,1167.1078,-5998.6601,-6793.8708,-908.9350,3508.8206,1761.8397,-2021.5195,3163.3777,-454.3114,716.9648,120.6923,-5610.2717,-756.0895,-5840.1441,-4474.2060,-4800.0525,3985.3442,4461.1985,6284.9803,3542.1268,4151.7392,5608.7859,98.8217,3254.7600,-2100.9093,6411.2977,5089.6288,6044.8633,5856.3603,-5218.3711,6060.6658,4966.8156,-6769.1917,-96.1226,-1747.7402,3682.0899,3917.9310,4951.4987,3274.0263,1836.1831,-4966.6584,-286.3902,-5274.2511,2541.9802,-403656.1995,-374909.0219,-379721.3834,-385711.1003,-393019.3691,-381724.4403,-385679.1762,-387133.5359,-338441558.6389,-338417899.7884,-338447682.1436,-338444630.6067,-385758.0532,-338453991.2882,-1021.6763,4970.9792,5121.7320,-6308.7131,-5472.3290,-1098.3334,-5891.9190,-2624.0543,141.1188,-4088.4247,5192.2990,4002.9661,-6430.6971,-4819.7237,-4124.9777,6815.2603,-5022.7526,141.6251,-6579.5237,1771.3318,3195.3853,3245.2522,-3411.8405,148.4743,2341.7744,3423.8851,-4795.7172,-153.9553,4244.9290,5969.1194,4182.1615,1914.7788,-4453.4748,-1648.5754,2352.6960,-4258.8872,-3107.1385,150.2207,33.4221,-6852.1402,-6357.4625,2206.0166,-5244.4420,-2596.4497,2548.7645,-5987.0446,-1830.9836,-4193.3067,2349.2313,-1066.3445,-81880.5857,-103587.4718,-88059.0566,-93402.2453,-88902.4933,-84593.0395,-92172.2072,-86129.2905,100911798.1575,100902824.2425,100930247.4830,100924415.9140,-87074.7200,100927754.7639,5388.0417,-1733.6972,3991.4136,-420.9395,3682.2396,4307.6496,3430.2502,2255.8593,-1341.0657,-5298.5238,2898.5527,5285.6434,-1337.4847,3633.5668,-5473.0532,-565.7943,-4611.9924,4002.0194,2033.4377,3057.5697,-4193.5133,-3383.6898,-4490.2450,5213.1932,1609.2106,-4816.1515,2662.5206,3988.6112,5399.6567,1195.2828,5070.1575,1715.6324,1402.9977,-2962.5768,-2856.0848,1482.8128,-1086.8581,4618.3365,1333.6747,-23.3564,1874.6717,5265.0034,1895.2841,3639.6956,5515.6579,2952.2551,4433.7319,-5454.4487,3653.1106,6367.1742,21906.6682,16514.0587,18896.7416,23516.1240,23220.8121,13625.9140,12812.2494,18836.0870,58349915.6549,58332666.7372,58335617.6163,58345161.6359,19461.3443,58352778.6111,
18000.000,5246.0000,-5264.8711,-4570.4312,3736.8971,4059.0156,-5666.6831,2538.5691,5156.5524,4849.7954,5180.1016,-5042.7989,-5038.0795,3380.2942,-1702.0791,4746.1622,-3045.9100,4311.8358,3515.4015,853.8063,2347.4792,793.0033,3625.6845,-3330.3765,-5653.1905,-6276.2532,-6380.8076,-2276.9745,-2592.0902,-3952.9163,-4219.6680,-41.7974,-4619.6829,-2058.4905,-5589.5046,-4923.8846,5683.4064,-3241.3125,-2137.9445,4478.0510,1932.3151,3984.6933,-4597.5951,-1476.6989,-3259.5991,-5522.9212,1773.1071,6533.7232,4544.7473,5034.0835,876.0819,-369949.4150,-337463.9168,-346079.3055,-351607.0937,-357915.1163,-347888.6759,-351131.2583,-350017.5550,-353038842.5588,-353011725.6586,-353050922.8497,-353043851.9917,-351522.7705,-353051621.2439,-3262.3494,-3297.3459,-5067.2304,4247.4807,5512.9488,3798.3973,4391.4374,-813.6725,-2614.5045,3744.7395,-4488.5099,-773.5890,5095.5362,6540.5321,2945.3970,-4799.8769,4097.2943,-3847.7048,6188.8453,-4415.4423,-5234.6747,-5384.4753,6009.3667,3250.6799,-650.3985,-2280.9637,644.1952,3240.6350,-4851.9569,-4469.6074,-6645.5288,-3652.5252,4449.7515,4047.2327,1293.6619,2605.9890,3831.6848,3990.0406,-2017.5951,5066.5940,3333.0592,2595.3607,6300.6812,5809.8040,1009.0663,4767.7152,-1246.9360,2964.4008,-4557.5592,4137.1901,-181719.0855,-194809.6810,-183578.9114,-188387.1131,-182957.8751,-179175.4823,-186674.3612,-181911.0051,9803638.5149,9803857.2408,9825634.9390,9822027.2658,-181292.6150,9818490.2511,-2766.1662,-2883.4801,347.8761,-3886.6382,619.5307,-98.1236,-4713.9361,-4558.6816,4187.7775,2160.2880,1452.0849,-4606.8939,-3142.0506,900.4774,3982.9517,3858.2314,3322.8453,-4524.5266,2986.9686,-4654.4662,4433.4003,-1691.4479,664.2293,-2166.5087,2777.4028,1219.5878,-6464.4705,-5503.6430,-2857.2196,3133.2892,-1888.1153,3608.4515,-4872.3771,-609.0147,4685.4029,2904.3076,4719.5482,-5065.5965,-4853.5734,4179.2935,-4480.9208,-4291.8945,2137.7724,433.8283,-4031.6243,-4706.2450,-1883.1900,4225.9284,799.4044,-5520.9370,23043.2356,17687.4181,19161.2152,25934.0001,23172.8343,13210.8173,16395.8269,21631.3328,58423186.6247,58406884.1761,58413587.6819,58418598.1959,20855.5043,58428975.5545,
21600.000,-4045.4142,4136.1104,4688.6951,-4129.0050,-4395.3499,3067.9884,-5776.7145,-3348.2839,-1516.0342,-5888.2273,4650.6779,6626.4993,-4030.0701,-994.8314,-6675.5605,5073.3767,-6478.1735,-1027.0166,-1574.8328,1624.4581,2533.7933,460.5927,1352.2685,4529.2170,3743.0118,6096.1347,-2824.4373,-430.5734,5452.1913,4173.2617,1627.2455,220.9723,-2333.1076,2920.8908,3213.4520,-4162.3171,-1219.2990,-467.3364,-719.0349,-4095.5607,-5556.3990,4181.0352,-2220.8377,-746.0300,6111.9546,-5247.0255,-5709.1679,-6677.5914,-1954.6134,-2418.2030,-311788.4811,-278321.4623,-290270.2693,-294559.1420,-299670.4201,-291297.1358,-294085.0061,-296049.7932,-343539533.8674,-343511406.9777,-343558530.6148,-343550242.1813,-294686.0226,-343552119.0304,4974.1579,-637.2528,2214.1466,156.7263,-2741.8295,-4410.6458,-2266.8056,4504.4135,5070.1026,-1737.2348,1451.5949,-1643.5301,-1079.6281,-4767.3381,-1581.5523,950.8375,-2069.9697,6489.9237,-2584.3451,6015.4838,6150.6417,4211.4030,-5748.8170,-4585.0715,-2139.4791,449.4131,2023.6452,-5987.0777,3861.0160,571.5541,6223.2441,1618.1381,-3851.2344,-5005.3319,-4939.1165,906.5169,-4246.3692,-6610.3330,4435.3582,-1029.3952,840.2494,-5362.6601,-4553.9698,-5216.0508,-3223.5368,-2782.4617,3413.7120,-1655.5635,4576.1120,-6356.8018,-269743.9429,-273767.7286,-267436.4784,-271516.5069,-264609.3217,-262377.3818,-268691.3712,-263495.8534,-81977858.0049,-81968149.8649,-81956055.8064,-81956260.2732,-263884.8975,-81964094.3336,-2168.7316,5407.1500,-4454.5264,5468.9443,-4523.9220,-4208.6369,3055.2639,4051.2518,-4473.2586,2799.7175,-4901.4667,740.4331,5449.0982,-4777.4857,237.9873,-4547.4551,472.0982,2091.8606,-6241.0723,2787.1065,-1883.1633,5190.1386,3564.1513,-2389.8151,-5391.3211,3160.4429,5927.9545,3373.7780,-1641.8829,-5474.0001,-2524.5966,-6723.1565,5231.0671,3787.5217,-3644.3249,-5429.8451,-5298.3335,1469.4955,5229.6496,-5401.9150,3919.8025,-48.8118,-4566.4339,-4105.4151,-30.0540,3554.7746,-1880.2475,-195.5168,-4694.1479,1423.3720,24156.3342,18885.2023,19878.0361,27859.8361,22707.1651,13530.5090,20793.1330,21148.8434,58496818.2090,58481199.0249,58493265.3299,58494382.7108,22247.9461,58505158.2087,
