sl_100_5400_20300826 Coordinates.csv
2030/08/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:25 2024,
Start: 2030/08/26 07:47:00.00, Stop: 2030/08/26 09:17:00.00,
TIME_UNITS,STARLINK-5561 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-6215 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-5340 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-4721 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-1483 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-3747 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-31875 - X-Coordinate,STARLINK-30079 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-3256 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-31903 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-31998 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-30388 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-5835 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-6035 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-1660 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-6215 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-5340 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-4721 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-1483 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-31875 - Y-Coordinate,STARLINK-30079 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-3256 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-31903 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-31998 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-30388 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-5835 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-6035 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-1660 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-6215 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-5340 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-4721 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-1483 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-31875 - Z-Coordinate,STARLINK-30079 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-3256 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-31903 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-31998 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-30388 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-5835 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-6035 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-1660 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5111.7352,59.1574,-3469.5723,-6586.2485,-2955.4651,1130.4151,1170.1223,-985.4296,-5849.9280,-6750.5417,-5126.4692,-5163.6525,-6072.6083,-1076.6870,-5132.3751,2993.7369,3777.1760,5284.3122,-3507.6084,-3902.0415,-4771.2347,0.0000,1475.8959,-4208.6092,104.2994,6042.0218,-5543.7709,0.0000,-140.4433,-4467.0723,4043.2412,2877.7702,3927.0012,-457.0126,4748.3226,-2808.6477,89.6630,-4376.4260,-5282.2772,5073.2650,2533.4430,-1229.5500,-2909.4307,-4750.6628,4138.8802,-5510.6441,6126.1954,4879.3539,5093.3115,785.0638,-2706.9885,-2041.6104,4823.4822,-5719.5136,-4603.9568,-3939.2247,-581.8002,-3334.4134,2937.2779,-4845.6038,-419.9066,3334.4411,6895.5385,0.0000,-5999.5758,6043.9605,-2355.3570,4836.8464,2182.3008,-4140.9330,6121.2551,4483.9701,4539.9583,-828.3516,4782.9327,-3808.9650,1534.9724,-5055.0003,1875.2249,-1328.0241,-3396.0828,6230.8371,4144.8515,-4066.7644,6830.9714,5382.7811,3606.2565,5359.5373,3058.8380,-2649.0014,1589.4121,-5524.0318,-6200.1648,2748.1517,-3691.9525,-2887.2781,5945.7531,-4177.1859,-6588.7941,-5188.6159,-318988.2151,-305076.3827,-328306.9133,-325024.9021,-316361.5832,-318584.6559,-321803.1519,-322283.2269,-272683135.5441,-272698616.2837,-272711271.4812,-272700295.2487,-322709.6104,-272700720.7362,1514.6300,-6275.1820,5522.7632,-1124.7396,2871.4385,-6413.4974,5670.3778,-4489.3751,3255.6128,1087.5256,-468.9049,454.0159,1987.4352,6118.5140,-4178.4092,5147.3828,5295.5540,-1163.2321,5608.0607,-3388.1871,-912.9754,0.0000,6754.5576,2857.9533,4225.1303,1304.2264,-2856.0104,0.0000,5637.5006,3134.0885,-4944.3726,5630.3126,4608.8897,-6504.2938,-2150.5543,6252.2230,-5235.3026,-5089.0424,-3512.6795,4714.1969,-5866.0239,5962.0087,-4443.2869,-4803.7250,3958.8740,174.1724,-2625.0596,3135.0453,193.2208,-6208.3550,4590.6802,6068.8758,-1481.9484,-971.6076,-1192.4799,4064.0739,-5356.3371,2372.6416,-3440.4044,-3975.0245,6209.0362,3953.9498,486.1331,0.0000,3253.0896,-280.1913,4150.6928,-3399.3997,4629.4677,4806.0906,765.3891,4923.3081,-3142.2909,-4398.6792,-4307.1705,3573.9658,5473.7990,-1375.7143,5334.4765,-5018.6245,5977.2760,2145.7586,-4415.2110,-694.8358,-954.6707,-1105.6145,-4047.1778,788.6499,705.8922,4762.2689,3085.2541,-409.9893,-3068.3751,-4520.3483,-1953.7346,4092.1768,489.1206,4969.7540,-354.8723,-3342.0424,193045.2548,204154.2552,197015.6899,193414.4065,193042.2810,195411.1222,201233.9124,196404.6629,212777952.3925,212789242.5955,212778726.8576,212788844.7000,197546.4543,212779942.2229,-4425.6268,-2951.6665,-2314.8629,-1492.9110,-5392.2672,2354.3706,-3470.1670,-5099.2616,-1756.3875,-864.3631,-4565.5706,4548.5206,-2167.7389,-2758.9473,1942.4936,3495.6218,-2315.0065,4167.1464,-1637.6979,-4600.6891,4785.4599,0.0000,78.8791,4676.4028,5418.7485,-2915.4531,-2903.0958,0.0000,-3820.2861,4245.9700,2650.7449,-2753.1161,2838.1256,-2317.9585,4565.6526,-1046.8059,4456.2905,194.8990,-2741.3740,-416.0083,-2449.9300,-3182.7192,4374.4594,1273.8546,3829.5232,4134.4980,1428.6061,-3728.1029,-4689.7399,-2694.1520,-4392.7398,2608.0239,-4627.9049,3717.5354,-4921.9903,3976.7863,-4291.5053,-5436.3152,5201.4994,2838.3306,3008.0628,4398.4426,-123.0222,0.0000,-577.9457,3205.5069,4995.2739,-3553.6838,-4684.2722,2814.2844,2981.1839,-979.1456,4061.5252,5236.4310,-2520.2244,4314.2999,3422.8456,4430.1431,4026.6948,-4592.2582,102.6685,1781.9799,-3180.3187,5415.2680,-555.8452,3959.5318,-4294.1513,-4318.1126,6191.5985,4256.8439,6007.0613,-4218.1521,441.0745,-4405.8013,5288.5449,4648.2077,-3262.9620,2274.7997,-2238.9749,2960.1218,108510.8034,105772.6079,112074.2409,109613.6780,115125.6358,108673.6878,100843.6400,110908.2410,123381798.1416,123414993.9949,123380716.4312,123381900.1477,109600.8691,123392005.1081,
300.000,6025.4688,-1635.8587,-1689.2824,-6836.5234,-1127.3209,-78.8746,2389.3551,-2950.4640,-4485.2458,-5998.6110,-4153.9521,-5088.5354,-5881.8238,171.7363,-6185.6410,4481.0801,4312.9335,5566.9210,-1812.9657,-4870.9905,-4043.4217,0.0000,969.3292,-2688.6595,2197.2628,6647.4467,-6511.1649,0.0000,1710.0693,-3567.0187,2238.9667,4215.2170,4303.8685,-1744.5798,3359.0740,-1391.8084,-1604.6942,-5100.3869,-6308.9314,5908.2383,705.7110,27.2049,-4614.1478,-5610.8072,5584.9076,-4304.7850,5667.3548,6143.9896,4785.1040,-824.9619,-614.2324,-571.4290,3801.8081,-6344.9675,-5635.1823,-1994.8069,-2224.9371,-1953.7247,1783.0664,-5988.3049,891.2994,5005.7059,6606.2862,0.0000,-4866.3390,5076.6227,-232.2404,3081.1944,4071.3770,-2834.7389,5259.1862,4985.8476,2763.6642,-2632.4535,3848.3803,-2571.6749,3082.0729,-6107.5756,2189.5792,-3198.8921,-1912.3108,6754.7508,2267.9707,-4029.5028,6410.3315,5293.9079,4705.0675,5890.0639,4559.7061,-552.9453,3432.4340,-6528.3276,-5793.2878,1130.1216,-4113.2652,-1060.8235,6540.7713,-3802.3693,-5790.1854,-6271.7287,-323004.8462,-309347.9844,-332420.7760,-329145.4632,-320419.5382,-322826.9453,-325866.7828,-326593.9994,-277263838.0108,-277279202.6227,-277292096.6936,-277281514.0270,-326816.4994,-277281338.4751,2335.7650,-5435.6244,5715.2059,83.5821,4088.9101,-6900.2138,4264.0400,-4605.4276,4280.8850,2202.2000,1333.3824,2520.3393,3279.8454,6712.9673,-3023.0326,4894.1934,3808.0888,-2831.6002,5853.6820,-1463.8414,1069.7344,0.0000,6504.5523,4390.7288,4390.9812,-281.0597,-1849.7391,0.0000,6000.0545,4883.5757,-5345.4870,5354.7609,2905.2599,-6670.8604,-1003.4036,6772.5558,-4116.5761,-4056.4917,-2618.7764,3454.9730,-5766.0177,6691.4632,-4095.7244,-3939.6585,3298.8878,1719.2807,-3771.1132,2218.2090,-1938.5038,-6637.4977,5018.3381,6787.5902,-3394.3982,761.3753,422.3070,4780.6538,-5822.0291,4047.2848,-5069.8235,-3194.0032,6724.3287,2756.1251,-733.9298,0.0000,4356.6539,-1984.8389,4190.8666,-4366.5294,3704.3590,4396.3805,-735.3495,3628.8346,-4269.0023,-3199.4772,-5635.1910,5188.5657,5590.1365,36.6897,3677.6900,-3956.6477,6398.3312,1003.5044,-4963.3808,1497.0567,-2405.3638,-3036.7753,-4495.7360,-1121.0223,-584.9666,5056.5632,3552.5394,333.8832,-3362.7362,-5734.0265,214.1174,5213.9081,-869.3317,3848.4383,979.7277,-2428.6536,186606.2336,197608.6137,190307.9503,186797.2255,186195.9680,188618.0439,194350.3556,189230.8236,206772654.5397,206784357.9475,206772878.7986,206783391.8514,190693.9787,206774650.0511,-2495.2685,-3984.9241,-3520.1629,321.1799,-5297.7734,607.0207,-4656.1789,-4147.7355,-3078.3098,-2586.4552,-5321.1314,3915.0899,-382.7550,-1045.8320,445.5282,1918.0960,-3818.3309,2768.6564,-2983.6362,-4690.6643,5384.4097,0.0000,-2142.2595,4609.0569,4810.0390,-1555.6482,-1218.9863,0.0000,-2731.4534,3354.7132,3769.7219,-1047.8646,4210.0092,-565.5311,5974.5499,496.3440,5266.5269,-1626.5770,-1035.7796,1124.7881,-3618.9158,-1546.5090,3050.9246,-543.9256,2330.0086,5097.4132,-390.9876,-2201.9234,-4616.9575,-1290.4564,-4705.2203,1196.0650,-4572.4878,2581.1404,-3860.5358,4582.8368,-2930.1142,-5109.0647,4319.9386,1144.3399,1341.8479,3669.0228,-1908.4336,0.0000,-2067.4619,4141.3885,5486.0275,-4361.8220,-4222.7617,4556.3688,4326.0563,-2701.2573,4594.2033,5502.7078,-1093.8797,3518.2054,1821.7959,3130.0859,5461.4588,-4706.3678,1627.1908,-20.2276,-4125.1788,5279.3929,989.7346,2940.9354,-2335.0264,-3469.0492,5203.2885,4683.3582,4873.0995,-2394.2568,-1792.5892,-3637.9870,5334.2799,4287.9291,-1637.8051,4244.9299,-3753.0834,1285.8114,108420.7209,105677.1448,112002.8842,109369.3726,115058.1894,108882.1463,100711.1057,110537.7764,123377845.1398,123411229.1232,123377291.7659,123377991.1132,109518.5043,123388195.6112,
600.000,6266.1789,-3205.2492,274.4538,-6383.9181,783.1125,-1273.4182,3405.4972,-4597.1206,-2678.2373,-4642.8078,-2808.1231,-4549.7102,-5060.3388,1390.1299,-6628.2782,5508.1000,4459.0541,5297.6367,86.2544,-5407.1376,-2950.4578,0.0000,385.6640,-939.0982,4052.4897,6582.9783,-6817.1180,0.0000,3366.0672,-2351.4347,201.8635,5120.5262,4254.2182,-2852.5634,1562.3568,164.7117,-3181.8597,-5283.8885,-6702.1516,6178.2650,-1216.4244,1263.8467,-5841.4807,-5906.2603,6462.3350,-2699.0099,4616.5698,6788.6344,4057.1527,-2338.4790,1535.4427,943.0183,2438.2820,-6357.8424,-6113.5544,140.5757,-3618.8670,-418.9243,497.0940,-6521.0946,2098.9875,6169.5075,5661.5588,0.0000,-3236.0762,3620.8517,1921.7653,1027.5519,5576.6766,-1201.6882,3883.5974,4975.4418,724.9049,-4210.6931,2546.6003,-1101.0790,4264.8578,-6552.4460,2353.3413,-4784.2128,-224.5483,6579.1755,154.5179,-3634.0756,5362.0081,4679.8428,5307.8521,5874.1713,5633.3506,1599.1428,4898.6303,-6878.3079,-4766.3595,-569.3224,-4154.5987,844.8877,6455.6080,-2956.4934,-4443.4799,-6707.7761,-326901.6257,-313480.1611,-336387.5021,-333121.2998,-324332.4711,-326943.2931,-329783.6289,-330764.1729,-281712319.0447,-281727585.7252,-281740670.6169,-281730504.1551,-330777.9019,-281729735.5735,2933.2811,-4091.1439,5379.6754,1287.0756,4926.5222,-6703.7539,2417.0491,-4297.0738,4918.7111,3124.9820,3041.9363,4328.4224,4215.4949,6603.7537,-1574.0949,4169.8935,1926.3591,-4185.3225,5523.5530,583.7448,2973.1904,0.0000,5534.2400,5524.7720,4165.5491,-1823.2483,-669.8638,0.0000,5766.9629,6156.8016,-5258.4046,4549.3241,865.6022,-6175.7753,180.5310,6637.1911,-2622.0712,-2570.0803,-1474.5317,1852.9637,-5111.8861,6743.5881,-3367.6867,-2671.5860,2332.8641,3140.2859,-4528.6293,1103.3040,-3886.6706,-6390.9378,5000.5458,6844.3681,-4985.3563,2398.0329,1957.4138,5075.8146,-5723.2082,5332.2465,-6205.9082,-2102.4660,6573.9200,1309.0762,-1902.4038,0.0000,5040.7613,-3523.7994,3875.8036,-4946.7822,2461.2284,3585.5010,-2204.1777,1924.4626,-5010.6227,-1728.7720,-6407.0745,6272.5552,5090.1642,1412.3059,1642.7271,-2550.3226,6190.6102,-242.8325,-5050.7777,3530.9915,-3630.6885,-4637.7110,-4425.2192,-2900.0295,-1757.7494,4903.2489,3716.5439,1013.0408,-3268.3665,-6398.4885,2347.1651,5839.7632,-2118.6068,2335.3929,2258.9016,-1280.4571,180093.0448,190973.1445,183515.1277,180110.5530,179266.5242,181742.0501,187383.2726,182072.3586,200668775.8692,200680899.4943,200668446.2711,200679326.1090,183756.1386,200670780.8045,-297.2884,-4592.7212,-4347.2087,2099.5021,-4601.0672,-1205.5299,-5304.0485,-2739.7079,-4069.4395,-4027.0742,-5496.1014,2856.7294,1446.7029,786.0765,-1099.8732,132.9347,-4908.6046,1060.6974,-3993.7759,-4276.6730,5379.7837,0.0000,-4132.5063,4044.6181,3674.4511,-21.9111,598.7875,0.0000,-1334.4662,2101.9999,4482.3304,771.4289,5081.2867,1247.8180,6745.0570,1986.2868,5500.4841,-3256.8955,781.8603,2545.2693,-4385.9050,259.9705,1393.8920,-2302.0668,576.6813,5506.1223,-2166.6081,-436.0236,-4049.6053,258.8537,-4509.4877,-344.9461,-4010.2349,1163.6199,-2370.2349,4695.9131,-1249.0194,-4205.5164,2969.2948,-674.9098,-469.2216,2522.4105,-3488.0183,0.0000,-3327.6846,4617.7932,5385.1554,-4696.9666,-3310.9095,5812.6748,5191.8166,-4108.2237,4619.1485,5170.6171,450.7019,2319.4376,-1.0333,1484.9644,6315.0773,-4317.4184,2972.9211,-1820.1992,-4611.3956,4549.0904,2428.6114,1585.3763,-123.9825,-2248.0721,3662.1388,4605.7147,3220.2191,-317.2786,-3834.4941,-2472.9646,4761.0215,3449.4188,173.1605,5750.3722,-4872.1608,-531.3963,108333.2004,105581.8574,111926.7328,109125.7225,114987.9005,109093.5114,100582.9223,110090.2036,123373896.6419,123407458.4514,123373878.3839,123374098.0981,109436.0747,123384385.9380,
