sl_100_86400_20300826 Coordinates.csv
2030/08/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:04 2024,
Start: 2030/08/26 07:47:00.00, Stop: 2030/08/27 07:47:00.00,
TIME_UNITS,STARLINK-4137 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-2642 - X-Coordinate,STARLINK-5399 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-5335 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-31445 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-31178 - X-Coordinate,STARLINK-32016 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-4096 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-30780 - X-Coordinate,STARLINK-3445 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-3873 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-31748 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-30214 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-6379 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-32285 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-2642 - Y-Coordinate,STARLINK-5399 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-5335 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-31445 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-31178 - Y-Coordinate,STARLINK-32016 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-4096 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-30780 - Y-Coordinate,STARLINK-3445 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-3873 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-31748 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-30214 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-2642 - Z-Coordinate,STARLINK-5399 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-5335 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-31445 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-31178 - Z-Coordinate,STARLINK-32016 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-4096 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-30780 - Z-Coordinate,STARLINK-3445 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-3873 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-31748 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-30214 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6695.5759,-3130.3282,497.8755,-3459.9494,-3068.2702,3830.6799,1382.3378,5983.6245,-416.4489,-3235.7733,1638.3626,4285.7317,-129.9883,-311.6552,-2578.2417,-5867.1184,4419.3368,-5796.8667,-2712.8541,520.9419,2382.2274,-2308.1567,-1050.3662,-430.7197,4669.6232,298.2952,-4959.1401,3053.1205,6863.6306,0.0000,5640.9090,0.0000,4573.1957,0.0000,2544.7439,-2736.1920,3972.5531,-6774.2118,5326.8141,6550.3697,-5128.5224,4889.9487,0.0000,626.0329,-1244.1717,996.5427,4059.0980,2053.5507,-6049.2799,-4184.7447,-4043.7593,3411.3793,-1591.4464,4019.6343,150.8958,4078.1000,3847.6303,2429.8079,2678.9613,-1078.4838,5101.7886,5274.8671,-2281.1206,4438.4743,2204.7119,3134.4628,3392.3878,-1900.3231,-3560.4715,1758.0554,-5001.9543,-1750.7573,-313.7170,6543.6347,-4575.9635,-3365.7030,-4278.0996,-2244.8168,5883.3282,-5879.2242,-2480.3782,-3482.9103,4911.6717,90.5546,1684.2383,941.9520,0.0000,2180.2454,930.1373,-3441.0089,2944.1381,5786.7164,219.8527,-5620.8986,-1301.5778,-54.8741,-6120.6371,-5373.0985,-4220.5763,-831.4025,-318988.2151,-305076.3827,-328306.9133,-325024.9021,-316361.5832,-318584.6559,-321803.1519,-322283.2269,-272683135.5441,-272698616.2837,-272711271.4812,-272700295.2487,-322709.6104,-272700720.7362,-235.3921,-5880.6785,5646.9877,5853.2073,-5995.2298,-5685.1703,-5560.6198,-571.4455,-4089.3312,2599.2697,3750.1542,294.7661,5358.5215,-2363.5472,5885.5658,-195.0205,-3712.4018,-2811.9735,6308.9228,-4527.5548,5622.7405,-1184.9591,-5152.3506,-4398.8964,-3755.1326,-6377.0626,13.2013,5227.3710,603.5741,0.0000,-2080.1809,0.0000,5008.6092,0.0000,5960.5384,4368.9737,-2764.9524,903.4945,-1568.9533,-1077.8883,4155.8964,-4466.1561,0.0000,-4212.8045,6308.1229,-6427.6150,3724.1051,-6025.1095,-2918.6905,-3818.1795,5599.0392,6098.7870,6699.4657,1034.5442,4967.0636,-915.1772,2982.4221,-2531.8676,5409.7176,4553.7739,904.8424,-3177.2916,6179.3743,799.1327,5071.9904,-3990.2766,-4966.3715,5665.5033,-3808.7704,6400.1487,952.7282,-2114.9874,-5258.3962,1733.5852,2512.5999,-4923.1604,-4195.3925,-4686.3547,2258.0686,-721.9295,4333.1810,6018.8430,1415.8699,-5071.1128,-4754.5448,-5848.7686,0.0000,-4293.5094,6699.1463,4030.5547,4141.8077,3175.1793,6901.5922,497.7461,5336.7092,-6780.6014,-1934.9174,2065.3160,-490.0576,-4132.4179,193045.2548,204154.2552,197015.6899,193414.4065,193042.2810,195411.1222,201233.9124,196404.6629,212777952.3925,212789242.5955,212778726.8576,212788844.7000,197546.4543,212779942.2229,-1639.8845,-1868.1840,3849.9707,846.6320,1244.1309,881.1010,3899.5201,-3449.2955,5458.0866,-5511.2807,-5466.3192,5380.1215,-3957.2869,-6534.8294,2518.8442,3619.8165,3751.9892,2484.7994,299.4837,-5055.5972,3043.7309,-6448.9287,4488.3918,-5264.5473,3312.2563,1592.8852,-4749.3191,3118.3722,837.7398,0.0000,2966.8444,0.0000,-420.7360,0.0000,2412.9769,4351.5706,4465.6958,780.8113,-3818.0532,1518.5763,-1755.6605,1822.2984,0.0000,5192.3184,2451.0759,2201.1539,3901.6229,2633.8839,-431.5895,-3996.2218,532.4052,-146.7942,386.4862,-5491.1233,4840.7506,5416.6875,-4890.6023,5958.7304,-3475.9606,5024.1640,4594.5061,2687.8961,-432.4369,-5174.1134,4124.9199,4717.0970,-2990.3397,3342.7506,-4466.9898,-2005.9070,4538.1889,-6379.7467,4363.6543,1417.5470,4569.9099,3507.5418,-3136.5327,4457.3377,-2922.2453,3657.6467,-4649.0388,361.4992,-4650.9493,4722.6479,-4730.8437,-3620.5283,0.0000,-4932.7257,-1304.6190,-4335.8708,4270.6764,-2012.8422,596.9282,-3964.1374,3970.3196,246.5552,2523.3815,3895.7524,-5419.8260,-5357.2039,108510.8034,105772.6079,112074.2409,109613.6780,115125.6358,108673.6878,100843.6400,110908.2410,123381798.1416,123414993.9949,123380716.4312,123381900.1477,109600.8691,123392005.1081,
3600.000,4338.2815,4938.6252,-3423.9612,569.2333,3868.4969,-784.5782,1227.4117,-3503.7591,4774.6268,867.7497,-5613.2390,-3346.6410,-2700.2321,4576.9386,-1082.7510,6669.2090,-398.4241,6765.8145,-26.3407,2789.8633,-4641.4762,5728.6864,4512.3902,4516.1718,-3809.6189,2964.7489,6182.1948,-4870.7769,-5419.4042,0.0000,-4772.3718,0.0000,-5291.1778,0.0000,-4348.5572,873.3346,-459.5779,4439.4059,-898.3321,-5365.3999,2978.1170,-1447.6380,0.0000,4461.5263,-1669.3160,709.5806,-3990.0069,1182.7321,4830.1315,5184.6842,1643.3588,-4600.2127,-334.6885,-4662.0373,-2184.1551,-3663.8969,-6577.8876,2381.0883,-4607.8596,-3366.8606,-4722.6055,-642.0636,-1272.9979,-3228.4458,-3998.4358,229.7445,1572.6518,-1887.8929,6444.6105,-3824.0984,2903.2702,-2476.8604,3750.5056,-4868.5112,1730.8676,5794.2819,5929.0847,5031.7829,-4257.8556,2503.8076,-1512.8055,2178.5922,-5139.7460,3729.2308,2553.9258,1613.1423,0.0000,-138.9731,-2618.7113,882.3449,-5913.8835,-5219.2972,-2515.4904,5826.0893,-2974.5000,2758.8235,4232.8321,1375.2087,5321.6602,5074.0264,-359512.7268,-346748.1330,-367603.6399,-364148.0656,-355142.2999,-361300.6827,-360540.1724,-362700.0648,-318490816.4173,-318506153.1898,-318518415.9292,-318513250.6099,-362032.9105,-318507471.4222,-1931.7933,4468.2358,-2308.3442,-4969.7725,2846.9265,5597.0684,6776.9031,3661.5502,3356.6054,-5916.5652,-1636.1425,4040.2214,-5991.2829,2583.4557,-5008.3303,-1667.4830,5107.4950,662.2037,-6021.4076,6024.4318,-1859.6276,-868.1673,4827.9136,2287.6441,5567.6196,2722.6235,-2809.5677,-1123.8393,1890.3280,0.0000,4196.0770,0.0000,-1661.4196,0.0000,-2793.9738,-6694.1331,6379.6308,-2545.7947,4070.0459,2748.2044,-5714.7542,4362.4554,0.0000,3009.0874,-4046.8825,6417.9400,1291.2910,4168.1216,-241.7466,-150.0522,-6017.5950,-4035.9983,-5744.4713,3252.6101,-1008.5507,4988.0033,-1534.3629,2503.8819,-2159.4924,-3306.2768,3146.6639,3997.8464,-4262.2154,3718.6028,-1194.6785,6001.1945,4688.1196,-3672.8610,1459.3132,-5532.5141,-4992.7783,-1423.2961,2105.8871,756.5380,-5340.7673,3784.5311,2728.8327,4628.5106,917.0337,-1093.2139,-6035.5953,-4517.4869,2727.2760,4891.1245,3572.8920,6741.2857,0.0000,6726.3569,-4134.5849,-6633.6769,-2964.6202,352.5299,-5236.3962,-3598.8286,-2962.1818,5082.4617,-1165.8906,-2176.6518,-3263.6040,1924.7278,111255.1930,120345.3736,111574.4791,110375.8852,106085.9360,109218.6824,113828.9796,111514.8881,134869829.0244,134886394.6334,134864140.7475,134876902.1749,110379.2816,134872122.3800,4987.9493,-1876.4549,-5481.1149,-4688.7643,-4889.1730,-3986.8687,-828.6432,4711.4699,-3576.8301,3424.7610,3510.9711,-4477.8533,-1083.2972,4539.8849,-4633.7102,592.6372,-4611.2075,1220.5343,3307.3306,1478.6953,-4654.5916,3822.0099,-2058.0920,4632.9900,1184.6880,-5212.3413,987.4546,-4637.0377,-3913.1184,0.0000,2137.7251,0.0000,3916.7404,0.0000,-4605.8926,94.7941,-1601.8873,-4601.6086,5280.8837,3160.1118,-2264.3497,-5114.0143,0.0000,-4036.1855,-5319.0603,2333.3662,-5301.7141,-5366.5696,4670.6173,4583.9416,3001.8079,3358.1174,3789.5485,3862.5448,-6516.5451,-2943.9177,1389.3652,-6004.1007,4739.8459,-5003.0611,-3986.5133,-5371.8842,4866.7027,4765.6949,-5508.4261,-3473.9739,4532.0623,-5472.9956,1840.3696,-1689.2517,-3650.2053,6318.3702,-5332.6452,-4862.0912,-4095.9860,-154.3446,-1768.1890,-462.5190,5396.5358,-6410.2466,2775.3571,-4832.5985,3713.1045,-3213.8620,5326.1497,349.1338,0.0000,1470.6879,4834.2952,1423.6443,609.0372,4487.9542,-3789.8337,778.4354,-5333.8990,3540.6782,-5330.5615,-6463.9842,2887.1085,4108.9786,107748.9661,104639.1921,110903.3382,107147.2465,114133.4691,110781.9742,99535.5717,107384.8012,123334672.1101,123369458.3783,123340295.2022,123336112.8139,108608.2227,123346279.5173,
7200.000,-689.8329,-5200.5342,5935.7104,3542.9402,-4231.5371,-3125.8155,-3200.8674,594.1398,-6482.8187,863.8415,6739.7571,2210.9006,3855.7921,-6244.8254,4833.8947,-4364.0450,-3388.2977,-5104.4465,3495.8541,-4083.9964,5798.9352,-6760.6113,-5975.6211,-6801.4415,688.3214,-5371.3680,-4474.7414,5458.3595,2427.0115,0.0000,261.1128,0.0000,4279.7927,0.0000,5584.2252,1596.8606,-2932.7482,-276.2464,-3190.0583,1103.0916,1012.1813,-3127.1213,0.0000,-6577.5049,4993.5125,-2818.5890,3226.4322,-4881.1583,-1571.4923,-5348.0868,1942.2346,5095.7460,3178.7756,4176.0062,4962.9065,2252.7088,6208.7498,-5649.5230,5988.3411,6391.5025,3546.5582,-4316.6114,5207.0866,1923.6010,5487.2783,-2853.2132,-5751.6572,5612.2965,-6464.9942,4822.7550,-360.2476,3311.4266,-6329.2464,1967.4537,909.1042,-5964.7943,-4251.1110,-5161.7324,2215.7333,828.9193,4158.7558,1317.8922,4232.2609,-5903.3707,-5943.1718,-3452.2920,0.0000,-1487.0629,4538.1078,1670.3283,4443.0687,3573.8729,4759.1694,-3735.0350,6330.3137,-4999.5872,-1644.8139,2972.4504,-4599.5778,-6806.7898,-381631.0450,-365970.6138,-383532.8620,-377577.6612,-370991.9015,-382067.1564,-376134.7670,-377375.4584,-342552315.0890,-342570333.2221,-342575440.6751,-342576017.7512,-378255.0406,-342568380.0119,4584.8384,-1061.2680,-1068.4888,2704.3875,1871.0982,-4141.0496,-5501.8461,-6170.0787,-1986.2374,6783.5440,-215.4970,-6498.2895,2016.7511,-3058.9850,3176.9587,2969.8879,-5491.1102,2086.1984,3631.2880,-4376.7419,-2274.7097,1245.1320,-3065.5056,-472.1716,-4781.3391,2351.1952,3901.3927,-3132.3054,-4546.9628,0.0000,-4108.5334,0.0000,-3008.6597,0.0000,-1148.9710,4794.3240,-5063.6481,4353.9981,-5526.5307,-3944.6310,4952.1469,-3658.6514,0.0000,-1185.4352,977.7229,-3358.0294,-5503.0358,-1661.5241,4430.9714,3707.1958,4697.3621,462.1369,2644.5039,-5454.7819,-2188.1403,-6257.4393,-171.7641,-3238.5777,-1295.9315,1986.4672,-5881.0942,-4006.2382,-67.4105,-6500.0711,-2503.5793,-6320.4947,-2853.3600,1283.3611,1025.5245,2429.0481,6818.2205,5538.2204,830.3694,-4037.8663,6783.8758,-1185.9595,894.1004,-2290.9857,-4608.6697,4147.2321,5270.4266,1989.9407,-5443.0109,-3636.6734,-2408.4724,-5148.7664,0.0000,-6048.6626,18.0116,6143.8537,-711.3403,-4281.6400,1891.0848,5010.1966,402.6071,-888.7320,4783.6639,3392.6031,4876.7397,17.5570,16086.9341,28601.5082,18868.2308,19829.3026,12266.0665,16276.1793,19650.1338,14846.6016,47755822.5843,47777601.2745,47745845.6741,47756370.4283,16108.0942,47758836.9115,-5108.8515,4426.0330,3256.9596,5196.8553,5043.9189,4558.6668,-2763.9910,-3097.0079,-915.8204,869.2235,1038.9318,619.5286,5030.9765,52.5107,3761.3547,-4452.3749,2405.1965,-4167.5181,-4679.5972,3222.1345,2783.7348,1009.6431,-1675.1390,-853.4909,-4861.9840,2980.5190,3432.5571,2600.7781,4640.4171,0.0000,-5300.3249,0.0000,-4341.5806,0.0000,3911.3759,-4483.5684,-3041.3631,5310.5485,-2163.3002,-5447.6464,4580.2296,4894.7672,0.0000,-747.3869,4628.5178,-5293.8805,2216.4608,4565.1009,-4821.0028,-2384.9949,-4712.1237,-4763.9352,-5524.3029,340.2290,4322.4863,-1649.1780,2987.3497,2334.0231,-3311.6631,1559.6803,936.9990,3235.1080,-4061.3111,-1053.6874,3354.2259,112.7251,-1970.2087,3705.5738,2052.1163,4336.6129,28.9645,-2559.6426,2465.9859,5249.9797,1180.6347,-3315.5886,5170.0158,-3887.9755,-4704.1033,5522.6471,1181.8861,6530.0679,-421.4643,-248.4200,-2581.7394,3109.1406,0.0000,2933.3204,-5185.9637,2495.4757,-4893.4881,-4066.1330,4662.2518,2899.3787,2394.9375,-4506.2401,4685.8223,5281.9357,1549.4992,249.4430,108508.8951,103535.3538,109108.0833,108117.6367,112759.5820,107521.3918,98829.6938,108540.6265,123288272.4437,123323257.8777,123300834.3484,123293088.6529,107606.3094,123300528.5709,
