sl_50_5400_20301222 Coordinates.csv
2030/12/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:02 2024,
Start: 2030/12/22 07:47:00.00, Stop: 2030/12/22 09:17:00.00,
TIME_UNITS,STARLINK-5341 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-5737 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-31663 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-5147 - X-Coordinate,STARLINK-2101 - X-Coordinate,STARLINK-5574 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-4403 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-6317 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-3586 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-5737 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-31663 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-5147 - Y-Coordinate,STARLINK-2101 - Y-Coordinate,STARLINK-5574 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-4403 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-6317 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-5737 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-31663 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-5147 - Z-Coordinate,STARLINK-2101 - Z-Coordinate,STARLINK-5574 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-4403 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-6317 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3705.7847,-5327.6129,6340.9919,-6335.1240,-3151.3023,5518.2974,4290.7956,-4657.4298,5642.3926,-3524.2489,3306.0226,-281.8098,5364.4842,-3535.7061,1811.5166,6065.0119,-1321.2729,3818.4469,-5468.7969,3498.8226,3664.6852,2895.3330,-5692.0759,3866.1530,-5954.3162,-196.9938,-2955.4701,-3846.4533,-3623.7769,-3715.9631,-1348.0357,-2454.6375,4302.3979,-1385.1242,413.3370,-2560.7537,5630.2869,4456.4160,-3982.2005,-6442.3256,0.0000,-2849.0102,6341.6212,3460.9395,2034.8842,5784.2300,-5808.5559,-608.0939,-3418.1844,4934.5670,-285196.8421,-314862.0477,-301264.5031,-299049.2784,-302170.5716,-303447.2327,-307313.6515,-304897.6810,-242597616.9673,-242631899.2196,-242588899.2771,-242596383.8788,-303490.9773,-242593379.2324,-2340.6681,4405.4939,1647.7156,-39.4344,5968.4338,1160.5266,-121.9918,2023.7710,2426.1601,5066.2400,-3040.2547,-5018.6379,-3173.6554,-3988.6213,-6530.3489,-3395.2037,-6548.9782,-4033.4513,-3211.6357,-2888.8687,5310.7286,-3045.5737,-3260.2005,-5702.5230,-2129.8443,-6181.1858,5799.0178,-5706.3183,-2181.8163,-3578.0757,-6367.6930,-5921.9508,-690.5649,4218.9257,4272.5703,-4475.4069,-2329.6085,1231.4785,2144.5783,2175.7502,0.0000,2656.1109,2582.3359,-2824.6611,-3419.1457,2139.6054,2628.4938,5572.6313,-3661.7689,4420.6344,153824.9448,150792.4115,145097.2807,149846.3019,158045.6251,154687.5271,149518.5466,150226.6155,-47095412.7569,-47102592.3005,-47120714.6718,-47118298.0434,150244.5150,-47112234.0534,5377.4328,497.6031,-1423.2729,-2791.5896,-1115.5532,-4001.5971,5276.3395,-4732.4538,2953.0081,-3193.1504,-5216.2208,4719.6293,2448.5116,4195.4642,647.8851,-196.1467,-1794.5407,-3941.0413,2697.7988,5183.2159,2412.9545,5438.9863,-2212.5805,-261.5026,-2766.0599,-2930.5922,1591.5389,490.2244,-5376.4208,4554.0858,868.4266,-2543.7332,-5354.2799,5258.9393,-5389.0216,4595.2931,-3121.8372,5125.1781,5191.0221,-1411.1052,0.0000,5727.5265,844.9371,5235.8363,-5236.9038,2746.9585,-2708.4229,-3977.9063,4659.7734,-1242.3216,-123349.3225,-124803.7363,-122966.9335,-125797.0082,-120041.8172,-125972.7980,-134244.8014,-124379.7729,-22692009.2642,-22706617.4275,-22693657.0894,-22690361.2104,-125472.5012,-22681217.3154,
300.000,4182.0050,-4029.2621,6674.7482,-6584.2513,-1762.3710,5095.1729,4580.4135,-3608.7370,6560.6855,-1614.2775,2335.2254,-1972.0871,4949.9056,-4523.3475,301.4624,5404.6233,-2847.8427,1888.8837,-5301.0395,1554.2500,4884.4139,990.0758,-5819.8500,2404.3987,-6742.6124,-1559.5497,-1462.5390,-4959.7696,-4909.1219,-5339.3451,-2752.3397,-2195.4302,3251.4595,777.9917,2491.1580,-4114.6151,5523.6327,5478.4697,-2261.3644,-5506.7538,0.0000,-4444.9513,6682.6278,1535.3992,161.1154,5555.5073,-4367.1442,1229.1259,-4868.7637,5257.3611,-288358.2298,-318075.2707,-304448.6704,-302328.0746,-305252.0502,-306476.0219,-310361.2638,-307668.8440,-241505383.0222,-241539759.3811,-241496108.3969,-241503558.8966,-306541.7167,-241501193.9832,-3926.6105,5275.0749,445.3873,1602.1579,6594.1110,-870.9780,-2172.1105,3886.3033,1348.3043,5336.0258,-4793.9261,-3813.9541,-4461.1666,-2085.5729,-6741.5835,-3736.2826,-6296.1809,-4263.6406,-1557.9287,-3823.6819,4815.1434,-4115.7492,-1490.5620,-6215.0700,-1013.3032,-6543.4778,5683.9088,-4680.2750,-529.6062,-2830.5270,-5479.0289,-6527.2353,-2592.0138,4052.4818,4344.8909,-2977.0224,-3766.3401,-446.7784,3449.6766,2543.2257,0.0000,3255.8379,1421.2136,-3827.5518,-4534.3699,247.7478,3792.7008,6084.4938,-2078.4238,3034.2626,147891.1212,144261.4746,138645.1161,143322.3745,151693.5198,148117.4797,143174.3229,144106.5710,-52382388.3078,-52390341.6743,-52407615.3296,-52405436.7130,143849.8998,-52399142.3861,3907.0264,1987.5636,411.8059,-1411.1844,436.2354,-4593.0089,4537.4178,-4478.0273,1270.8685,-4148.7832,-4351.8413,5393.7540,688.1619,4603.5180,-910.9060,-2281.7696,-286.0702,-4963.7677,4116.1497,5514.7037,667.6059,5415.2745,-3441.5213,-1773.6531,-1063.0859,-1250.8213,3227.6037,-1056.2385,-4734.1034,3295.6190,2344.5297,-344.8677,-5510.2896,5508.5297,-4730.7442,4680.8182,-1468.6687,4178.0879,5512.2774,-3384.5077,0.0000,4202.0697,-973.8538,5510.6564,-4761.0647,3825.3061,-3812.7812,-2950.7881,4333.5975,-2933.6560,-123410.9443,-124877.4582,-123010.5847,-125988.7550,-120074.4016,-125720.9412,-134327.6465,-124144.6517,-22694682.5435,-22709310.4498,-22695864.7094,-22692742.3816,-125512.2764,-22683767.7195,
600.000,4275.8064,-2329.0059,6276.7735,-6197.9325,-191.0284,4214.8816,4440.4384,-2252.2354,6795.2922,464.4503,1177.6791,-3510.0796,3997.4785,-5086.5868,-1248.3032,4182.4095,-4093.7523,-250.2620,-4636.6256,-524.3587,5607.3153,-983.8878,-5408.1028,692.0941,-6854.5224,-2748.3147,220.4902,-5593.3127,-5725.2085,-6421.4903,-3865.5941,-1688.1635,1929.9220,2871.7435,4304.9898,-5298.4112,4860.8955,5983.6034,-346.6517,-4000.9188,0.0000,-5585.8360,6357.1808,-520.3623,-1694.2332,4771.9679,-2504.7233,2922.7188,-5855.0084,5041.6469,-291397.5385,-321149.9173,-307498.6555,-305488.1914,-308200.6934,-309362.3486,-313276.3426,-310231.6639,-240297943.9848,-240332397.5067,-240288118.9204,-240295517.1236,-309457.7738,-240293806.4149,-5084.6354,5648.4857,-810.7408,3075.5065,6554.0461,-2837.9176,-3975.2360,5390.5990,144.8984,5130.7205,-6074.3868,-2269.0072,-5252.8649,19.6606,-6263.1699,-3725.1968,-5429.4493,-4106.2867,282.4349,-4433.6370,3840.5505,-4823.4632,444.2754,-6125.5994,192.7966,-6237.7477,4969.9438,-3187.6710,1135.0303,-1835.0431,-3961.2973,-6409.9740,-4267.2515,3540.5318,4032.8792,-1219.2414,-4803.7799,-2043.6075,4461.2493,2695.5334,0.0000,3449.6517,107.1473,-4501.5068,-5170.8503,-1694.7520,4625.6702,6010.2357,-318.9788,1299.9880,141892.0387,137661.7878,132132.7176,136729.0787,145278.1036,141464.6434,136768.3949,137919.1641,-57644129.1575,-57652856.6487,-57669252.9852,-57667300.8185,137393.4801,-57660818.6514,2020.3706,3264.3733,2198.0646,121.0424,1939.3491,-4690.0223,3285.9347,-3746.8917,-554.3615,-4664.1127,-3012.4162,5482.7509,-1153.8538,4486.8297,-2366.7980,-4125.5398,1253.2409,-5427.8704,5086.4171,5246.5623,-1150.5698,4798.9004,-4300.9488,-3092.8805,755.2976,568.2209,4481.6337,-2488.0259,-3565.7274,1677.0744,3525.9748,1891.5051,-5070.9432,5157.7266,-3557.7538,4260.8058,347.8200,2779.0098,5233.2491,-4998.0173,0.0000,2226.9190,-2686.9398,5182.4963,-3693.1421,4460.8873,-4508.6317,-1599.7606,3525.7439,-4284.1715,-123472.6109,-124951.2659,-123058.9029,-126177.6861,-120109.5765,-125467.8452,-134406.0413,-124013.7525,-22697350.6946,-22712002.3362,-22698059.9059,-22695098.8491,-125551.9557,-22686317.9307,
900.000,3956.1778,-385.6642,5193.4276,-5206.5854,1417.6030,2964.5633,3871.5174,-712.1486,6323.7354,2513.1086,-64.9890,-4741.6204,2596.6426,-5165.6814,-2693.0580,2513.0300,-4950.4307,-2376.3436,-3551.9391,-2528.1616,5774.8260,-2829.5413,-4504.5918,-1111.6227,-6279.0218,-3660.2040,1919.9992,-5696.8611,-5977.8833,-6853.9860,-4572.6529,-1019.1528,465.7933,4683.5205,5674.4978,-5992.7115,3695.1874,5910.5417,1570.0018,-2075.4266,0.0000,-6132.5036,5405.5762,-2498.8837,-3324.3359,3521.6948,-403.6124,4313.3280,-6271.5912,4324.6819,-294313.4142,-324084.5974,-310413.0886,-308530.2674,-311015.1790,-312104.2399,-316057.6597,-312611.9873,-238975881.0880,-239010394.8322,-238965513.7308,-238972842.8358,-312237.8996,-238971797.6440,-5709.5785,5500.1499,-2003.8334,4250.0032,5857.2808,-4548.1481,-5347.6498,6387.7538,-1079.9085,4475.3698,-6747.5728,-540.2577,-5477.6593,2108.6055,-5148.2442,-3385.9711,-4026.6489,-3583.6096,2130.5706,-4654.1200,2469.8586,-5090.3204,2360.6037,-5452.1275,1388.2143,-5287.2237,3745.9055,-1367.7929,2650.7385,-673.5600,-1988.9110,-5573.6106,-5545.1758,2730.7541,3354.0401,628.2296,-5349.8972,-3411.3507,5074.1287,2638.8201,0.0000,3239.7874,-1246.4419,-4774.4654,-5243.5179,-3486.9786,5053.6541,5347.3222,1444.9854,-604.5060,135830.1710,130996.3353,125562.9812,130069.8081,138802.1704,134729.6663,130303.4997,131650.0843,-62878125.2860,-62887626.8321,-62903117.8177,-62901378.6567,130878.0911,-62894752.9463,-81.5752,4191.1565,3723.8024,1640.2111,3226.0739,-4282.2585,1663.0922,-2616.4612,-2317.2621,-4684.7784,-1343.5841,4977.0737,-2859.1631,3858.6649,-3555.6217,-5532.8525,2657.2501,-5281.5458,5503.3022,4407.9001,-2843.4297,3657.1590,-4699.0841,-4076.1080,2491.5605,2323.8826,5205.4876,-3649.9832,-2000.4594,-124.7321,4264.4282,3921.8611,-4083.2788,4244.6915,-1997.0598,3380.5414,2125.5478,1079.1939,4384.2713,-6081.0889,0.0000,13.3501,-4108.7437,4287.2942,-2165.1735,4580.3015,-4721.8529,-72.9103,2325.7624,-5137.8196,-123534.3213,-125025.1429,-123111.8717,-126362.4031,-120147.3175,-125215.2510,-134480.0093,-123998.2625,-22700013.6643,-22714693.0783,-22700242.8433,-22697430.0418,-125591.5390,-22688867.9491,
1200.000,3232.8263,1616.1556,3547.2139,-3700.7031,2912.3676,1462.7356,2915.6369,873.0491,5198.2814,4334.2073,-1285.9762,-5538.2555,887.8014,-4746.0691,-3896.5583,559.1848,-5346.5864,-4266.6035,-2160.6480,-4258.3824,5384.3717,-4366.2193,-3200.9801,-2836.2235,-5075.4548,-4220.3379,3455.6053,-5270.6040,-5628.3933,-6595.4668,-4800.4033,-290.4188,-1004.1036,6028.4438,6465.3442,-6122.9471,2132.8814,5254.5313,3300.2081,75.1183,0.0000,-6010.6898,3930.3408,-4203.4203,-4551.8093,1937.7181,1731.3814,5273.2228,-6068.6556,3192.8147,-297104.5524,-326877.9811,-313190.6616,-311455.2027,-313694.2434,-314699.8204,-318704.0404,-314837.5430,-237539830.2445,-237574387.2810,-237528930.3953,-237536175.2405,-314880.9049,-237535803.4618,-5753.5881,4852.6650,-3020.8323,5024.3251,4579.3972,-5832.1627,-6153.1152,6776.2954,-2219.1981,3433.3474,-6740.5511,1202.3096,-5126.7004,3966.1693,-3515.0066,-2770.9376,-2219.5410,-2748.4372,3802.7752,-4453.4923,827.4047,-4877.4866,4073.9444,-4268.3127,2472.6764,-3783.2184,2152.6262,606.3257,3874.9244,557.1904,211.1999,-4104.1762,-6290.8752,1694.3056,2358.8357,2390.2400,-5363.7652,-4428.4841,5217.7615,2393.5954,0.0000,2676.4011,-2519.1896,-4608.9261,-4728.3969,-4940.4839,5037.2593,4151.4886,3044.5699,-2479.9184,129708.0200,124268.1281,118938.8310,123348.3433,132268.5389,127913.0073,123782.3996,125286.0668,-68081880.0244,-68092155.1829,-68106713.4518,-68105172.0024,124306.5935,-68098448.7141,-2174.8757,4668.6930,4808.3459,2982.6248,4152.8730,-3413.3333,-147.7326,-1206.8271,-3819.8839,-4208.5693,472.3902,3931.4487,-4226.2228,2790.4928,-4343.7716,-6355.9031,3774.3810,-4541.0808,5321.6715,3089.7238,-4227.0072,2114.8639,-4593.4973,-4617.0477,3956.9437,3820.3482,5313.8256,-4416.5952,-212.1477,-1912.9478,4467.3212,5525.3823,-2653.4313,2868.7615,-218.3822,2135.0093,3666.4777,-737.4110,3057.6128,-6519.7322,0.0000,-2201.6959,-5085.8437,2922.8545,-366.9947,4169.7685,-4429.7525,1461.9409,866.9839,-5396.3585,-123596.0744,-125099.0740,-123169.4656,-126541.1251,-120187.6019,-124965.4841,-134549.5726,-124100.5512,-22702671.4014,-22717382.6676,-22702413.7139,-22699735.4141,-125631.0264,-22691417.7747,
1500.000,2157.5911,3483.7825,1522.2598,-1822.5464,4150.2017,-151.6516,1653.8339,2362.8208,3539.5639,5750.4012,-2382.1490,-5810.8503,-952.0714,-3860.8255,-4743.5456,-1484.6035,-5253.8132,-5721.2063,-601.5953,-5546.2166,4487.6146,-5447.5391,-1623.4397,-4315.7684,-3367.1153,-4387.7329,4659.2510,-4363.5699,-4699.4469,-5675.6081,-4524.9336,395.0063,-2346.6152,6768.6040,6602.9414,-5667.7297,323.8812,4069.3106,4677.7540,2231.9341,0.0000,-5220.9164,2084.5467,-5467.6494,-5248.3600,183.7868,3692.7290,5718.1613,-5258.1168,1770.7788,-299769.6981,-329528.8002,-315830.1292,-314264.1130,-316236.6822,-317147.3696,-321214.3641,-316935.8539,-235990481.7410,-236025065.1579,-235979060.8527,-235986208.1827,-317385.6607,-235986514.0289,-5229.4402,3773.4526,-3762.8701,5335.0460,2853.9717,-6559.8808,-6316.7961,6512.9961,-3172.2556,2100.2969,-6050.1028,2791.8774,-4251.9406,5402.9224,-1533.6389,-1953.1390,-181.1588,-1679.0300,5128.7949,-3837.5696,-932.5048,-4191.2789,5416.5555,-2694.9956,3353.9986,-1876.1559,366.4280,2544.4909,4697.2927,1753.4053,2386.0049,-2160.7143,-6420.2729,519.9188,1127.8671,3902.8463,-4858.0998,-5010.4369,4864.5855,1990.8552,0.0000,1849.0712,-3594.2083,-4007.0971,-3668.0819,-5899.1085,4574.9127,2532.5015,4329.8431,-4125.9777,123528.1147,117480.2025,112263.2177,116568.9880,125680.0517,121014.9840,117207.8811,118815.8183,-73252911.2467,-73263959.2015,-73277558.1501,-73276197.3218,117681.8718,-73269423.9352,-4036.9918,4645.9436,5323.5445,4003.6494,4616.4268,-2176.4130,-1941.9040,331.7435,-4894.1604,-3285.6584,2236.5359,2459.1300,-5094.1806,1404.0129,-4642.9734,-6508.5504,4484.1419,-3289.1718,4561.2582,1435.2963,-5151.5409,340.8819,-3995.4176,-4657.3771,4992.3162,4890.8404,4793.8757,-4705.3060,1599.8210,-3492.5604,4109.2469,6528.3211,-935.7449,1179.8716,1584.1355,658.7550,4799.0758,-2474.3260,1397.6843,-6267.7889,0.0000,-4181.6721,-5513.2140,1238.4002,1477.0212,3276.6759,-3663.3672,2835.8431,-688.2824,-5030.0776,-123657.8689,-125173.0449,-123231.6501,-126711.5885,-120230.4081,-124721.6356,-134614.7511,-124314.5102,-22705323.8571,-22720071.0958,-22704572.7389,-22702014.4562,-125670.4177,-22693967.4075,
1800.000,821.1147,5035.0910,-656.8612,247.5872,5009.6773,-1731.7530,199.6671,3626.9288,1522.9208,6621.7563,-3262.4875,-5519.9297,-2727.8937,-2588.6576,-5150.3531,-3411.2374,-4688.0457,-6584.4575,975.0444,-6269.6839,3183.3369,-5975.6590,79.3718,-5404.5935,-1328.0353,-4157.4917,5393.5709,-3067.7238,-3274.6910,-4191.3026,-3773.9106,947.1173,-3444.1923,6827.7492,6079.9165,-4662.1505,-1553.0523,2462.7945,5574.8436,4173.9982,0.0000,-3839.2769,55.5869,-6172.2254,-5348.5555,-1562.4878,5290.1518,5614.6700,-3913.5644,208.0270,-302307.6468,-332035.8483,-318330.3097,-316958.2193,-318641.3507,-319445.4076,-323587.5650,-318932.4533,-234328579.9062,-234363172.8178,-234316651.0747,-234323689.8245,-319751.0984,-234324673.5434,-4206.9908,2367.5332,-4154.5176,5161.4485,858.2685,-6654.1559,-5832.1630,5618.1265,-3852.9619,595.6727,-4743.7671,4080.8373,-2958.1639,6274.7342,591.6668,-1017.6572,1891.0531,-472.2286,5969.2484,-2850.8833,-2640.1625,-3084.4528,6253.7056,-887.7140,3955.5706,239.9585,-1420.4337,4257.5481,5049.8717,2812.6500,4285.5153,42.8167,-5910.2275,-693.3128,-234.0607,5028.6963,-3896.0353,-5116.2802,4034.6005,1468.2432,0.0000,873.5839,-4368.4357,-3012.5613,-2169.3147,-6255.9585,3703.4845,644.0997,5184.0186,-5362.4409,117293.0104,110635.6192,105539.1171,109736.7443,119039.5740,114035.8884,110582.7535,112230.8098,-78388752.5532,-78400572.1137,-78413185.9993,-78411986.9811,111006.8332,-78405212.3112,-5470.7904,4125.3837,5208.6609,4593.4055,4565.0314,-704.5505,-3517.0635,1834.8097,-5420.4472,-2013.5724,3755.3347,719.8366,-5361.3371,-142.6339,-4419.8063,-5974.7011,4710.0889,-1666.2009,3304.5813,-375.3464,-5517.3313,-1470.4545,-2968.6052,-4192.7527,5485.4934,5416.2731,3706.8837,-4485.0844,3233.0231,-4691.9068,3235.0537,6822.5204,883.5825,-637.7374,3213.3475,-888.6834,5397.5202,-3944.1478,-414.5996,-5351.4327,0.0000,-5716.2116,-5345.0141,-581.6548,3136.2502,2004.2408,-2504.3366,3897.5630,-2167.0235,-4080.9914,-123719.7039,-125247.0421,-123298.3816,-126870.9359,-120275.7156,-124487.7816,-134675.5633,-124626.3839,-22707970.9850,-22722758.3542,-22706720.1686,-22704266.7078,-125709.7129,-22696516.8474,
