sl_5_5400_20300531 Coordinates.csv
2030/05/31 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:48 2024,
Start: 2030/05/31 07:47:00.00, Stop: 2030/05/31 09:17:00.00,
TIME_UNITS,STARLINK-4347 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2225.2094,-2251.8904,-2623.3394,-1845.8900,510.1274,-238313.0447,-223229.0321,-236376.1123,-239341.8919,-238748.9380,-236745.2791,-231131.9960,-233117.4001,-169655756.6941,-169616862.7765,-169645434.9322,-169633730.3193,-234835.3472,-169637757.3830,2043.1700,6218.0552,-4340.6667,5590.5599,-5705.3676,303625.7907,280081.0490,301633.3698,298177.4801,289579.6278,291831.5478,295670.6016,295673.2601,306374954.6432,306357331.2612,306375482.6296,306367490.3014,296201.9745,306375844.9744,-6241.8144,-1969.2620,-4713.1725,3619.4029,-3576.2348,151922.5994,146827.5179,151850.1648,149704.6455,155011.6023,148190.1638,140694.0870,149319.6323,141757443.7553,141735239.9134,141784003.8366,141769105.9365,149430.4404,141767067.3036,
300.000,211.3969,-774.2839,-4287.2497,-99.9427,-1082.9134,-244884.6406,-229118.2615,-242426.8090,-245318.0223,-244932.6264,-242886.0364,-237355.8453,-239406.3687,-176303216.0245,-176264050.5331,-176292615.9929,-176280452.4143,-241027.1076,-176285129.8429,1149.0998,5874.5322,-2980.2559,4988.1685,-4701.1098,298615.4740,275263.3916,296627.5678,293172.0405,284499.0947,286915.8117,290591.4259,290479.5297,302598479.2137,302581436.7410,302598458.9745,302591042.4576,291167.7989,302599376.6991,-6835.1522,-3538.7473,-4547.0997,4779.1109,-4725.9678,152000.1443,146839.1673,151906.6081,149572.0424,155066.9973,148513.6254,140673.3515,149793.8186,141760410.2823,141737974.2727,141787008.4133,141771449.9647,149465.1255,141769868.8828,
600.000,-1781.0612,814.1203,-5559.6545,1693.0874,-2606.0802,-251348.3225,-234904.1768,-248368.8355,-251171.8153,-251006.3052,-248917.6439,-243469.9203,-245704.2562,-182866645.3186,-182827224.2705,-182855742.0186,-182843164.1559,-247110.9866,-182848472.1858,45.9865,4965.7595,-1366.7316,3928.7470,-3225.9606,293457.8416,270322.7613,291490.8012,288039.5977,279289.7830,281888.5949,285381.5329,285201.8113,298677796.3005,298661338.6252,298677240.6823,298670450.3186,286004.2525,298678704.7669,-6701.4136,-4724.7279,-3893.4061,5423.1946,-5330.1379,152075.9459,146850.8809,151958.3233,149438.9297,155119.4696,148840.9378,140656.9976,150242.7760,141763380.8034,141740709.9818,141790002.6475,141773786.9941,149499.7307,141772670.1793,
900.000,-3535.1286,2365.0366,-6312.3059,3358.6884,-3902.0175,-257700.7165,-240584.2270,-254199.6224,-256899.2484,-256967.3236,-254837.4080,-249471.4392,-251995.8989,-189342916.6583,-189303256.1650,-189331685.7846,-189318741.4173,-253084.2825,-189324656.6591,-1143.9402,3592.0861,348.1183,2524.1908,-1442.9390,288155.5254,265261.3596,286225.3745,282781.8735,273954.0564,276754.0524,280043.3159,279847.1788,294614774.7683,294598905.3279,294613697.7390,294607579.5246,280713.6464,294615698.0427,-5854.6282,-5399.5328,-2821.8587,5482.3486,-5319.5634,152150.0827,146862.6596,152005.2777,149306.0414,155169.0443,149171.2460,140644.9974,150634.0336,141766355.2421,141743447.0562,141792986.6299,141776119.2615,149534.2562,141775471.1931,
1200.000,-4864.1607,3729.3068,-6465.1446,4730.4462,-4831.4771,-263938.5252,-246155.9076,-259916.6504,-262496.2140,-262813.0805,-260642.6326,-255357.6757,-258257.5570,-195728943.6712,-195689059.9256,-195717361.6546,-195704101.2083,-258944.3429,-195710597.0551,-2280.2359,1896.6692,2005.9658,915.7235,456.6765,282711.2152,260081.4408,280833.6452,277400.4254,268494.3359,271516.6025,274579.2278,274419.7618,290411351.3181,290396073.0952,290409767.9225,290404363.4079,275298.3480,290412293.2208,-4384.0024,-5490.8100,-1447.1092,4950.1702,-4695.3906,152222.6272,146874.5047,152047.4477,149174.3235,155215.7450,149503.3932,140637.3250,150938.7796,141769333.5199,141746185.5120,141795960.4553,141778448.7850,149568.7018,141778271.9240,
1500.000,-5631.8661,4770.9179,-5995.2456,5666.7102,-5288.0494,-270058.5273,-251616.7620,-265517.4511,-267958.5321,-268541.0257,-266330.6018,-261125.9602,-264458.1407,-202021683.0013,-201981592.2647,-202009727.0491,-201996203.1740,-264688.5664,-202003250.1825,-3220.5496,50.3956,3456.3957,-740.3562,2273.5219,277127.6585,254785.3108,275318.0224,271896.5804,262913.0984,266180.9330,268991.7797,268920.6900,286069529.5646,286054845.0830,286067455.8789,286062802.1157,269760.7802,286070493.9016,-2445.2629,-4988.8218,83.3029,3883.8414,-3528.9998,152293.6466,146886.4173,152084.8185,149044.9974,155259.5939,149835.8207,140633.9566,151134.5762,141772315.5567,141748925.3652,141798924.2232,141780777.3815,149603.0676,141781072.3722,
1800.000,-5766.9278,5380.3202,-4940.3508,6065.4739,-5210.5374,-276057.5764,-256964.3824,-270999.6077,-273281.9841,-274148.6612,-271898.5578,-266773.6806,-270561.3438,-208218135.7596,-208177854.3488,-208205783.8934,-208192051.0714,-270314.4032,-208199617.3162,-3838.3245,-1765.1223,4570.5528,-2287.8284,3820.7380,271407.6597,249375.3262,269680.9660,266271.3507,257212.8758,260751.9880,263283.5398,263348.2574,281591379.0803,281577290.4017,281588832.1662,281584961.6930,264103.4201,281592369.6367,-244.9005,-3947.4003,1604.7263,2398.1917,-1954.3611,152363.2030,146898.3984,152117.3844,148919.6394,155300.6120,150166.4378,140634.8699,151207.6719,141775301.2702,141751666.6323,141801878.0364,141783106.6842,149637.3535,141783872.5376,
2100.000,-5270.3189,5486.0287,-3396.2400,5875.9278,-4591.5153,-281932.6010,-262196.4106,-276360.7561,-278462.3862,-279633.5426,-277343.6753,-272298.2839,-276528.5186,-214315348.9535,-214274893.2275,-214302580.0442,-214288694.2249,-275819.3565,-214296745.6264,-4039.6877,-3375.1033,5252.6144,-3585.3373,4943.2279,265554.0799,243853.8931,263924.9859,260525.3318,251396.2535,255234.9201,257457.1318,257698.3167,276979034.4098,276965543.1302,276976032.2671,276972973.1260,258328.7978,276980054.9423,1981.6720,-2478.5301,2953.2738,653.5307,-153.2276,152431.3543,146910.4491,152145.1487,148800.2816,155338.8190,150492.4529,140640.0446,151154.5346,141778290.5766,141754409.3296,141804822.0014,141785438.1600,149671.5595,141786672.4202,
2400.000,-4213.9702,5063.3389,-1508.0066,5105.1472,-3480.5668,-287680.6048,-267310.5398,-281598.5853,-283495.7237,-284993.2799,-282663.0346,-277697.2772,-282321.9506,-220310416.8943,-220269803.2406,-220297210.6951,-220283228.9569,-281200.9836,-220291729.5855,-3777.0066,-4628.3456,5447.8817,-4519.4284,5533.5745,259569.8355,238223.4665,258052.6401,254658.5854,245465.8698,249634.9818,251515.2340,251964.8752,272234694.0515,272221801.2992,272231255.5706,272229031.3496,252439.4957,272235748.2819,3995.8085,-740.8201,3983.6955,-1161.7159,1665.6561,152498.1543,146922.5708,152168.1236,148689.5303,155374.2333,150810.1636,140649.4621,150982.3149,141781283.3901,141757153.4741,141807756.2272,141787773.1255,149705.6856,141789472.0200,
