sl_100_86400_20300813 Coordinates.csv
2030/08/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:34 2024,
Start: 2030/08/13 07:47:00.00, Stop: 2030/08/14 07:47:00.00,
TIME_UNITS,STARLINK-31574 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-6281 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-2559 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-6052 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-5373 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-1459 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-5284 - X-Coordinate,STARLINK-5166 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-31948 - X-Coordinate,STARLINK-11081 [DTC] - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-2615 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-31741 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-5674 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-1790 - X-Coordinate,STARLINK-3115 - X-Coordinate,STARLINK-31096 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-4364 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-30374 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-5178 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-6297 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-3579 - X-Coordinate,STARLINK-3794 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-1331 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-5425 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-1971 - X-Coordinate,STARLINK-32287 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-6281 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-2559 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-6052 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-5373 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-1459 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-5284 - Y-Coordinate,STARLINK-5166 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,STARLINK-11081 [DTC] - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-2615 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-31741 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-5674 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-1790 - Y-Coordinate,STARLINK-3115 - Y-Coordinate,STARLINK-31096 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-30374 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-5178 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-6297 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-3579 - Y-Coordinate,STARLINK-3794 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-1331 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-5425 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-1971 - Y-Coordinate,STARLINK-32287 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-6281 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-2559 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-6052 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-5373 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-1459 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-5284 - Z-Coordinate,STARLINK-5166 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,STARLINK-11081 [DTC] - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-2615 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-31741 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-5674 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-1790 - Z-Coordinate,STARLINK-3115 - Z-Coordinate,STARLINK-31096 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-30374 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-5178 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-6297 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-3579 - Z-Coordinate,STARLINK-3794 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-1331 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-5425 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-1971 - Z-Coordinate,STARLINK-32287 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3974.2926,-6518.9679,-1327.6493,-5541.4306,-2831.2337,5370.5701,4803.5226,5975.8874,2915.4975,-2985.6901,4183.9925,1127.9947,4957.3260,-2458.4879,2353.2256,0.0000,-2772.6223,-5831.1853,-4769.5787,-6120.6502,-6584.9408,0.0000,-778.3255,5007.8928,-5281.0385,-3455.0081,2444.1080,-4830.1636,3656.1946,-2745.1240,-1352.3453,4496.6278,-4471.6410,-1953.8845,4140.7024,-4360.7674,3179.3008,5952.8079,2515.3674,-3216.5940,-957.6713,-6330.2050,2049.5001,-1765.8704,-829.8065,5265.4253,-2098.8882,1945.3001,-2405.5024,-184.4163,6363.8542,-3608.6069,-1037.6708,2732.4712,1532.4535,6797.4423,1786.8533,896.3012,-5012.3286,3772.1192,-5505.3887,-908.4271,-525.5731,-5292.7728,-4521.8711,0.0000,-6064.9169,-2289.1638,3700.5461,525.9657,5604.4064,-665.6782,-5269.9448,-1247.8310,5231.6863,-6246.3889,4189.1372,-3097.2846,3770.0563,2932.7722,2134.1907,1273.6751,4989.9869,3756.4877,-5490.9412,676.1224,-497.8341,1604.2579,0.0000,963.5553,-3971.9293,4050.8506,-4464.4455,6099.3190,-6618.6741,-1817.1591,-5091.2591,-5893.6011,-6885.2592,-696.5515,162861.0629,173565.2797,169541.9309,171956.4785,180331.0431,178695.6493,176808.4526,174476.6472,-257653482.1004,-257619921.4753,-257625442.1394,-257645394.4357,175131.2579,-257636784.2374,-5510.2564,-844.3646,2113.0736,3550.3530,4160.5598,-4323.6551,3650.5462,1329.9322,-4364.4268,6210.0845,5489.8514,-6816.4935,1390.7167,-4431.1348,131.6329,0.0000,4267.5655,3468.6996,-4690.0394,1927.1045,281.8405,0.0000,-6358.1330,1402.6824,-2757.4908,3919.6832,5441.0370,4119.5200,-1981.7814,-6282.2391,5917.1634,2394.8454,-3651.8048,6317.6109,5329.1646,5330.3913,-3170.6372,-2794.6287,-3934.2254,4079.0216,5141.3327,-905.0104,4143.0987,-6478.4563,-6462.3772,-4087.0191,6400.8653,-5455.2853,4207.2749,-3848.4939,1279.0223,4439.8628,-4575.0278,4407.8616,4790.2660,728.9573,-303.4613,4051.2196,935.4473,-5299.2030,-232.6567,-5342.3748,4205.6649,-391.9467,-3682.3495,0.0000,-1897.6156,3897.3443,-2504.4505,5070.9001,-3979.2381,5925.6324,-3978.7535,-6289.0477,-4040.9999,1539.3780,5230.7077,4394.4586,-2609.2124,6109.5831,4650.2390,2062.6236,4695.9587,4712.3288,-1513.3493,4917.7984,4264.7056,-6604.6296,0.0000,3963.7705,-37.2633,-5211.1114,-2555.4550,-688.5063,1059.7844,-3973.1267,-4658.0677,-1796.3836,-53.3312,5956.5009,-333195.9383,-323670.2213,-321186.8199,-325366.0936,-327588.5621,-324821.2746,-318416.7653,-321255.8076,232308661.5259,232328543.5970,232316284.6124,232321323.5573,-321812.6672,232320373.7977,486.5632,-2136.2358,-6454.5162,-2230.1399,-4690.0732,-85.5208,-3410.8140,-3198.8113,4508.5457,-781.0571,101.3009,25.5279,-4561.8688,4705.3991,6470.4229,0.0000,-4738.4200,1333.3561,-1221.9597,-2619.1420,-2021.7394,0.0000,-2393.6907,4431.7108,3337.4685,-4547.8572,-3389.5217,2889.3041,5482.9232,-751.5874,3134.7592,-4404.8101,3389.1477,1869.0912,-1563.9644,477.4378,-5224.3815,-1990.1481,-4941.0798,4536.8390,4529.6128,2401.3740,4955.0668,754.2437,2424.9899,-1778.4808,1592.7230,-3791.3023,4639.3541,-5798.4708,-2329.9803,3826.6227,-5074.9144,-4573.7303,4556.8519,1019.3929,6664.3723,5389.5770,4676.4607,-2279.7944,4167.8954,-4288.0234,-5446.8115,4294.9472,3641.5260,0.0000,2689.8325,5144.3388,5211.8582,4633.2656,514.4183,-3453.4004,-2076.1389,2468.5677,-1683.5142,2395.6929,-1692.8912,-4330.6338,-5176.8870,-1211.6261,4672.4722,6494.3575,676.7910,-3343.3738,3729.7676,4519.8433,-5196.5243,1486.4078,0.0000,-5312.1412,5296.9825,-2033.8206,-4380.0634,-3177.8151,1623.7842,5332.6073,655.3749,-3112.3611,527.6989,3175.0632,-66306.2012,-69833.9794,-67189.3599,-69606.4306,-64127.2575,-70634.3270,-78413.4520,-71263.1497,136318478.9530,136286491.2947,136338724.2771,136314814.1492,-69658.5331,136319655.6570,
3600.000,-579.7663,4250.0467,-3035.6785,5289.5959,-826.0336,-2787.8926,-5058.7266,-6805.6036,-239.3582,145.6594,-4601.7525,813.1981,-4884.2422,5735.7028,-3146.8647,0.0000,-665.6388,4422.1283,5184.1531,3145.2531,6154.9048,0.0000,3343.5141,-6785.6966,6616.4722,-323.0120,-5159.2048,5073.9028,-1046.0530,3779.2995,-1358.6163,-3487.2786,6583.1469,228.3409,-4966.4594,2282.5398,174.8832,-4831.0593,-340.1321,-1182.4849,-2413.0936,4286.9117,-5581.2374,4045.9241,908.0529,-1999.2546,-1002.5489,1755.0534,-2956.4576,3021.8508,-6546.5076,-640.1554,4390.9230,-5514.1752,-5444.1806,-6186.8350,3120.9114,-5184.6531,3520.9428,-317.7177,3853.4083,4443.1378,-3837.0391,2534.2452,4092.2304,0.0000,4152.1620,-58.1464,190.0019,-3189.3322,-3581.4925,-2504.7132,6417.3240,3832.2387,-1609.1476,3180.2630,-4985.2962,-1250.4820,169.7223,-4024.1836,-5360.6429,-4842.8321,-5228.4700,-5537.6942,3229.7080,-3864.1438,-3446.7437,-1329.9949,0.0000,-5551.7704,3383.6091,-2584.7271,3623.8358,-2977.8601,5784.9401,5413.7439,5490.0393,6781.5945,5642.7507,-2761.4397,241802.9331,248578.5040,245109.2033,248213.7846,256082.6394,250836.9051,252506.3973,250938.9835,-309035905.1430,-309007757.2931,-309004532.9834,-309025482.0828,250310.9898,-309019964.2442,5531.4175,-1663.9045,-3658.9807,-3536.2307,-6095.0606,5297.1352,285.7083,292.6500,6587.6593,-5738.7976,-3270.0271,5533.9451,2953.2445,2405.9771,4316.9175,0.0000,-5990.1315,-4410.3693,944.8825,-4058.4734,-1907.1848,0.0000,5749.3943,765.9399,1181.5212,-5595.1495,-4514.1940,-4388.2575,5446.1596,4559.8642,-6663.6038,2784.3674,972.3393,-6343.1673,-2193.8764,-5362.0237,-1307.5823,4158.5892,6682.5585,-4140.0285,-6111.4593,-2660.5635,-3660.5677,4313.2744,6424.2738,4239.5327,-5323.3441,3749.8294,-3647.8898,231.0322,359.6624,-4100.7396,1636.6969,-1287.6072,-2236.0692,1569.1088,-2255.7000,-2106.3121,-4688.7039,4442.6677,-3621.0406,3002.8835,-3713.1907,-3436.7430,-543.9139,0.0000,-1260.0259,-6579.3440,4958.0143,-6040.7700,4567.5606,-3306.0156,1998.4542,3347.3632,4219.7385,-3977.9946,-1947.7290,-4027.4997,-1132.6047,-4573.4626,-2278.4553,650.1175,-2646.5910,-3969.8305,-2542.8266,-5496.6514,-5513.1502,5942.2931,0.0000,-1610.1375,-5085.2406,5940.1512,-2529.1721,2988.8566,-2519.7303,3416.2517,1829.4356,211.1960,-1572.5771,-2999.5301,-283295.5870,-264602.4036,-265767.2079,-267681.7771,-273768.7354,-269401.2447,-265050.5719,-268816.1537,157641597.3129,157663522.0307,157655986.7223,157649020.7945,-268076.6737,157654225.1303,-3941.1873,5176.7120,5014.6052,-2785.1939,3058.4097,-3428.0498,4715.5823,-1144.8300,-2125.5165,3879.1596,3962.8269,-4063.4858,3823.9740,-3041.1433,-4365.7443,0.0000,3456.2178,2960.1695,4285.7894,4642.7805,-2453.0520,0.0000,-1586.7605,-364.5048,1223.7420,4057.3502,-258.5928,1923.8634,-4092.8246,-3541.8675,665.2153,5030.9019,764.2785,2633.8058,4290.7288,3690.8997,6742.1100,-2566.8060,1175.9493,-5400.4738,-2189.9893,-4616.6925,-1211.9015,3261.3442,2504.9049,5048.2855,-4317.8737,5533.6282,-4804.9131,6255.1328,-2143.5529,-5504.8826,5065.0237,3953.8760,-3398.3527,2646.5060,-5753.0224,-3885.6327,-3689.1504,5246.5949,-4460.6319,4344.1068,4358.2683,-5338.6332,-5506.2753,0.0000,-5375.9896,-1932.1558,-4760.3725,-949.7324,3707.2339,5487.1037,-1654.1375,-4626.4419,5100.0819,-4612.8265,4361.5470,5451.0663,6802.6553,-3213.6394,-3767.8914,-4935.0567,3605.7148,-1032.1829,-5438.4434,-82.0848,1755.8764,3365.9400,0.0000,3366.0977,-2581.9105,-2396.6069,5095.4326,5459.2735,2776.9687,-2582.1114,-3823.2485,-1263.0895,3646.6018,-5434.7362,-65142.9067,-67070.0590,-66098.2198,-69867.6177,-62866.6474,-66251.4198,-77488.3217,-66922.2782,136284729.8618,136249801.7988,136300670.3485,136284625.4322,-68408.3849,136282778.8255,
7200.000,-3725.4404,-1022.6254,4937.3605,-1958.9761,3463.3011,-1316.4775,4606.1470,4556.4441,-2028.9782,3430.4540,4060.5932,-3494.4486,3703.0718,-6899.0740,3647.8653,0.0000,3216.0953,-667.9483,-4071.7527,544.9724,-2834.0964,0.0000,-4710.8686,4993.0659,-4539.9094,3346.7572,5565.2931,-2521.3663,-903.1390,-4107.1531,3631.4867,1942.1404,-4523.0500,2409.3102,4991.5793,1562.1182,-5002.9193,1018.1315,-1618.9549,4924.7448,4450.2220,-1111.4255,5635.3514,-4990.3372,-1413.2131,-2498.7239,4450.5607,-5416.8670,6285.6744,-5878.6080,3796.5134,4750.4853,-6615.0762,6697.3008,6752.4913,3257.5533,-6688.6907,6778.4235,-1598.6427,-3958.8582,-1763.5562,-6692.5474,6259.5637,137.7796,-3388.9416,0.0000,-1620.4500,1801.9088,-3001.6746,4151.0242,-587.8773,5657.4646,-5271.5659,-5820.6186,-3233.2961,775.0566,4932.4245,5090.3220,-5189.3844,4127.0032,6911.0010,6753.0546,3906.0356,4898.8313,-710.2732,4443.3067,4697.0613,-672.8847,0.0000,6434.7886,-994.3193,-603.8123,-2263.2471,-597.6002,-2202.2192,-6328.9115,-4671.4622,-4605.1060,-2077.6950,5880.0416,306155.7782,308489.8587,305140.6824,311172.3879,315961.4944,306075.3224,312560.4913,308941.5236,-339323226.3961,-339300206.2011,-339291928.1594,-339304826.9179,309729.3815,-339308353.8784,-3660.7591,4707.7349,4824.6016,2589.5032,5902.3633,-4877.9199,-4112.7488,-2109.2272,-6429.9297,3847.3747,-928.9646,-2274.0933,-5771.5116,-200.3556,-5817.2285,0.0000,6158.7369,4238.9843,3695.2223,5744.8196,3373.1175,0.0000,-2281.9462,-2437.2875,1426.1926,5965.7551,1496.9109,3115.6266,-6830.9135,-476.0062,4195.9148,-6324.7231,2578.6178,3558.0906,-1948.9523,3849.8807,2783.2998,-4192.6059,-5594.0158,3953.2542,5084.9869,5804.4927,1353.5542,427.1632,-3175.8032,-3974.0188,3005.0067,-1921.4976,2284.0537,1963.6469,-2460.6091,3515.7724,726.5838,-1485.3856,-582.6352,-3940.1241,1260.6133,225.5344,6725.1601,-2999.1529,6398.4174,-490.9519,2859.3261,6376.0474,4737.0157,0.0000,4875.6570,6056.0128,-6092.9322,4350.6621,-4089.1402,395.9308,1105.5803,471.9946,-3739.1427,5768.3425,-2273.2229,3504.1381,1818.3684,544.9503,-68.3875,-1534.6673,-1335.3140,1128.6891,6076.4627,2374.7338,3617.5503,-2815.7186,0.0000,-679.8670,5907.6643,-4415.7868,6180.0156,-5379.0635,3690.5681,-2036.9750,2119.7621,1826.9292,3601.7149,-427.5152,-214782.1009,-190350.6147,-193379.4001,-193694.6702,-202502.0679,-196171.5014,-194194.7026,-196423.6300,72213993.3411,72235726.6250,72236125.2234,72224330.9181,-197164.3409,72227095.3369,4363.9334,-4957.1858,-485.6691,6131.1006,635.2492,4682.4772,-3145.2175,4730.9333,-1586.3160,-4641.6921,-5510.7843,5498.9176,-505.0841,-528.9272,-602.0588,0.0000,-166.4828,-5430.0037,-4003.8412,-3838.7601,5289.2708,0.0000,4387.2227,-3992.7303,-4907.5996,-1075.5639,3711.6849,-5716.7274,-18.3893,5510.4588,-3999.5436,-1247.5590,-4221.1284,-5369.8367,-4392.4836,-5519.3996,-3823.7786,5333.9423,3493.2617,2781.9644,-1519.5330,3420.9175,-3530.0261,-4542.1910,-6028.5813,-5056.2500,4362.2100,-3855.9172,598.6721,-3173.0401,5193.4275,3530.4144,-1852.9282,-846.2538,-468.1187,-4658.4113,1239.5046,-618.5221,410.8707,-4779.3257,1931.9486,-1641.7407,-465.7478,2445.7904,3652.5923,0.0000,4603.9401,-2667.7405,1046.0734,-3383.2668,-5521.9324,-3914.0288,4335.4684,3616.2201,-4702.7414,3636.8143,-4277.6485,-3072.7648,-4190.0948,5472.7898,571.4036,423.6352,-5515.6642,4700.9191,2991.0168,-4452.0174,3190.4719,-6332.8551,0.0000,1705.7224,-2843.9463,5262.4194,-1517.8754,-4299.6663,-5400.5784,-1858.8125,4653.9497,4791.4527,-5519.7599,3361.3255,-64010.1200,-65760.5370,-65619.4148,-66684.4761,-61972.9350,-67184.1778,-75944.2729,-68603.8110,136250823.3696,136213462.4999,136261836.9591,136251951.4101,-67151.4532,136245870.9463,
