sl_20_5400_20300430 Coordinates.csv
2030/04/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:54 2024,
Start: 2030/04/30 07:47:00.00, Stop: 2030/04/30 09:17:00.00,
TIME_UNITS,STARLINK-31986 - X-Coordinate,STARLINK-5728 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-11168 [DTC] - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-31600 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-5728 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-11168 [DTC] - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-5728 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-11168 [DTC] - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6357.6777,4470.1992,2152.9415,-3844.2390,4389.6347,-4152.1645,-3334.3490,-1356.6734,45.0693,5261.0909,-3310.0259,-6832.3794,2918.6292,3447.9837,2450.2801,380.9507,4442.0568,5522.4450,2931.0552,4028.6430,-324210.8537,-308735.7362,-314439.8085,-318608.6789,-322360.9325,-319573.2188,-312737.9414,-316389.7159,-128159364.2948,-128135777.2587,-128147922.9325,-128144808.7984,-315665.3003,-128151083.0994,2232.1416,2577.6012,-6387.8295,1583.7949,5176.1607,-4710.8291,-5847.1848,6059.0560,6506.4031,-833.2548,4659.4128,-389.1696,6151.7213,-5049.9378,-4973.0713,5089.7114,-3415.0293,-101.5097,-6297.6070,5475.2516,253092.4521,229380.1611,243526.1311,242023.9272,234280.7073,235201.7306,235702.9797,239501.2921,329755357.7893,329734398.2804,329782576.2290,329763396.1264,238004.5468,329771415.9580,1426.0543,4601.9165,835.4809,-5508.3878,-1383.4498,-2489.0868,-1629.8915,-2965.8426,1554.4142,4260.8756,-3887.4966,-951.4365,683.1017,3198.6196,4066.3273,-4685.2900,4035.6372,-4042.2558,-28.4666,-687.1120,74007.4093,71648.2911,73057.8392,71032.0330,76259.4425,69310.0690,61935.0841,69989.7800,106274902.0221,106259578.0595,106274443.2163,106276784.2495,70662.1442,106284438.1425,
300.000,-5279.3879,5565.7244,534.8919,-3043.7775,5155.6323,-5338.6019,-4053.1444,491.5113,1608.9571,4210.1872,-2445.3500,-6378.4102,3793.4793,1687.9234,355.3053,2121.3682,4000.0624,6111.6996,1703.9324,5129.5500,-329588.3101,-313492.7421,-319264.5695,-323375.5128,-327339.0811,-324433.7668,-317751.1092,-321078.0777,-135327822.7360,-135303564.6607,-135316857.6393,-135312938.1352,-320626.7538,-135319582.3412,3169.7315,809.0030,-6366.1573,3561.5244,3708.0253,-4069.9230,-4581.5627,5586.0805,6495.2472,-2701.0728,6001.0593,1153.7842,5148.9160,-4960.8246,-5092.4231,5599.9324,-4996.2064,-1645.5165,-6486.7866,4425.2750,246166.4771,222594.0400,236738.6852,235197.4090,227493.4468,228527.3227,228937.4210,232655.3820,326878970.1074,326858399.4595,326906494.7626,326887386.5866,231260.4370,326894951.5000,3081.2113,4023.4491,2301.4044,-5066.9752,-2767.7966,-738.7711,-3250.7373,-3988.9526,7.0896,4636.7616,-2401.8272,-2395.8010,2427.7805,4487.1487,4604.2307,-3483.1495,2598.0898,-2602.3609,-1815.6533,869.5147,74102.6448,71724.2620,73186.4205,70966.2687,76385.2940,69700.9623,61980.8166,69715.4433,106279780.7507,106264474.8212,106279908.4497,106281517.8203,70765.1959,106289479.7999,
600.000,-3663.4088,6144.4758,-1158.7669,-1995.2858,5444.8843,-5948.3333,-4405.9052,2318.6010,2998.7690,2766.8517,-1363.8620,-5305.4073,4304.3996,-267.6657,-1783.1893,3625.0843,3186.3066,6089.0868,291.3295,5715.8389,-334817.0329,-318102.7758,-323945.2492,-327984.9370,-332171.0330,-329140.2550,-322619.2937,-325582.3146,-142431775.7372,-142406856.6396,-142421301.1431,-142416587.8178,-325444.1204,-142423572.5378,3822.5673,-1009.4761,-5696.9912,5196.9156,1867.9830,-3000.1614,-2851.4608,4587.3604,5781.8879,-4322.7217,6741.3083,2606.3580,3606.8927,-4418.9792,-4750.5211,5585.0500,-6068.0096,-2995.2925,-6048.5047,2920.0430,239124.9612,215712.0669,229846.0216,228262.5194,220602.2306,221763.7227,222066.3021,225615.2501,323846778.0990,323826609.7322,323874581.1955,323855597.1386,224412.9383,323862681.4308,4399.9555,3011.6724,3505.2833,-4077.2402,-3855.3039,1097.0670,-4523.0532,-4576.2347,-1541.1018,4492.8213,-656.6845,-3581.2780,3902.0702,5289.2875,4637.8845,-1907.6993,879.4337,-873.0510,-3409.7497,2328.7508,74197.5761,71799.8977,73310.3530,70899.6788,76508.2416,70096.0303,62030.9880,69519.4773,106284663.6540,106269372.2950,106285383.8898,106286265.6789,70868.2087,106294521.2464,
900.000,-1671.6910,6142.8438,-2763.2201,-792.4652,5239.7515,-5927.4424,-4372.5535,3947.2595,4079.8957,1077.3776,-153.4694,-3722.4547,4415.2636,-2226.7117,-3752.0340,4754.6373,2063.8099,5444.8876,-1183.7975,5738.9009,-339894.5101,-322563.8864,-328479.8102,-332433.9630,-336854.6529,-333689.6447,-327340.2274,-329920.0845,-149467837.4279,-149442267.6014,-149457866.0935,-149452373.1883,-330115.2464,-149459667.7666,4140.1518,-2707.3304,-4455.8611,6322.1251,-168.9731,-1597.9431,-825.2028,3166.8859,4440.6874,-5531.6005,6807.2240,3837.7226,1679.6254,-3487.3444,-3981.8048,5032.2600,-6530.3165,-4028.2142,-5035.5315,1103.2768,231971.1261,208737.3273,222851.2805,221221.2349,213610.2065,214915.5510,215092.7294,218400.8965,320660227.1361,320640474.2404,320688279.9179,320669471.0792,217465.1293,320676051.2791,5238.6541,1675.4698,4310.1399,-2645.6140,-4529.8371,2805.7565,-5311.2701,-4663.9270,-2906.3757,3845.1876,1159.4825,-4380.2503,4941.9276,5518.3933,4163.6129,-127.4586,-934.3747,953.4797,-4641.7853,3527.1204,74292.2061,71875.2183,73429.5969,70832.9248,76628.3103,70494.5086,62085.5697,69422.7943,106289550.8038,106274270.4891,106290869.1957,106291028.0424,70971.1824,106299562.4822,
1200.000,494.9700,5552.2970,-4119.2905,460.2741,4566.8828,-5290.0465,-3965.8594,5216.2955,4749.8476,-690.9984,1085.3822,-1787.4967,4126.6461,-3993.4410,-5354.0898,5411.6009,725.8594,4234.0439,-2588.8760,5206.0101,-344818.3004,-326874.1899,-332866.2833,-336719.6516,-341387.8711,-338078.8207,-331911.7124,-334110.7593,-156432654.2968,-156406444.3079,-156423197.4338,-156416941.8178,-334638.0441,-156424514.4717,4100.4440,-4128.5176,-2775.8878,6819.2530,-2207.2037,2.6045,1298.3141,1466.5166,2614.8017,-6200.0797,6194.5817,4735.1762,-437.1721,-2262.1215,-2858.0409,3981.2699,-6345.6051,-4655.6196,-3555.3756,-847.3808,224708.2488,201672.9505,215757.6440,214075.3352,206520.5680,207987.6244,208019.8598,211036.2210,317320836.1599,317301511.6897,317349108.9709,317330525.2551,210420.1333,317336580.1452,5506.2070,158.7709,4624.5265,-926.7504,-4719.5545,4189.3442,-5531.7602,-4242.5204,-3927.1394,2766.3744,2850.0598,-4706.9667,5431.8687,5149.7913,3233.2460,1666.4530,-2647.2468,2673.6772,-5381.6947,4330.4461,74386.5374,71950.2423,73544.1212,70766.8612,76745.5238,70895.3595,62144.5354,69438.7225,106294442.2698,106279169.4120,106296363.9974,106295805.1100,71074.1171,106304603.5071,
1500.000,2617.4552,4421.3701,-5089.1470,1656.4553,3493.6410,-4115.1037,-3228.8531,5996.4006,4947.3905,-2366.6081,2247.7337,308.6476,3474.1368,-5387.9747,-6428.1637,5545.2980,-711.5495,2571.8066,-3793.3922,4178.2360,-349586.0345,-331031.8695,-337102.7683,-340839.1496,-345768.6842,-342304.5721,-336331.6210,-338174.1704,-163322906.7911,-163296067.4750,-163313974.0041,-163306975.1076,-339010.4922,-163314793.0619,3710.7562,-5145.9111,-833.1284,6633.3909,-4049.0980,1642.5317,3309.1042,-348.0624,500.3496,-6253.2681,4968.1769,5214.0725,-2526.2655,-862.7161,-1481.8010,2522.2209,-5541.6605,-4830.2576,-1758.3656,-2737.9644,217339.6596,194522.1081,208568.3353,206826.3527,199336.5527,200984.9557,200850.8994,203547.3961,313830196.9570,313811313.6253,313858659.3287,313840349.3428,203281.1169,313845859.9764,5173.6456,-1375.0436,4412.7669,892.8672,-4404.2598,5087.8334,-5161.2183,-3357.7376,-4483.0045,1377.2898,4231.9536,-4526.4225,5317.5708,4223.3192,1948.5804,3281.0660,-4074.5348,4095.7239,-5551.6106,4648.9006,74480.5727,72024.9874,73653.9037,70702.5930,76859.9045,71297.1828,62207.8603,69572.5061,106299338.1195,106284069.0722,106301867.8957,106300597.0651,71177.0127,106309644.3212,
1800.000,4480.5034,2851.8487,-5570.2464,2696.2913,2121.3456,-2536.1398,-2230.2337,6203.3950,4657.4211,-3790.0598,3232.7682,2360.9947,2523.8471,-6264.8011,-6865.5970,5156.3979,-2119.6938,622.5147,-4680.6748,2763.1597,-354195.4157,-335035.1766,-341187.4344,-344789.7496,-349995.1563,-346363.5767,-340597.8966,-342129.3796,-170135310.8977,-170107853.3543,-170126910.1287,-170119189.8739,-343230.6374,-170127219.4930,3006.5569,-5672.6520,1172.0290,5779.2890,-5513.9935,3153.9529,5006.5479,-2103.1999,-1674.9296,-5677.7639,3254.6079,5225.5555,-4371.2897,579.8301,22.6552,788.1041,-4207.2434,-4549.1834,177.7705,-4377.5903,209868.7408,187288.0116,201286.6161,199475.5172,192061.4410,193912.7381,193589.1020,195961.3397,310189973.4012,310171543.6737,310218594.1453,310200605.0944,196051.2889,310205554.8085,4277.1191,-2760.9623,3698.9029,2615.2637,-3617.4523,5397.5943,-4238.9414,-2105.8046,-4508.6037,-166.2635,5155.7082,-3857.9324,4611.6943,2839.1549,450.3529,4542.6859,-5063.0327,5061.2520,-5133.6174,4446.9274,74574.3146,72099.4698,73758.9313,70641.5499,76971.4733,71698.0962,62275.5217,69821.2750,106304238.4185,106288969.4781,106307380.4630,106305404.0772,71279.8692,106314684.9245,
2100.000,5894.5900,989.4466,-5506.2866,3494.7374,575.9621,-725.6253,-1058.2405,5807.6821,3911.5578,-4829.4851,3952.2834,4170.2022,1365.7469,-6528.3711,-6621.6575,4295.1218,-3368.4729,-1417.0685,-5158.9723,1103.4350,-358644.2217,-338882.4316,-345118.5207,-348568.9860,-354065.4200,-350252.3968,-344708.5552,-345993.4842,-176866619.7089,-176838555.2985,-176858757.1874,-176850339.9150,-347296.5944,-176858546.8333,2048.4056,-5669.2299,3035.5515,4340.4649,-6455.8183,4377.1745,6219.2228,-3633.7093,-3676.0512,-4524.1245,1228.6212,4761.5842,-5779.2200,1934.9957,1520.4292,-1057.5496,-2481.6552,-3852.0685,2065.2719,-5597.7620,202298.9250,179973.9116,193915.7858,192023.7017,184698.5545,186776.3042,186237.7672,188304.3356,306401900.6600,306383936.7495,306430647.9676,306413025.5485,188733.8987,306417399.9727,2914.1052,-3850.2620,2564.0319,4052.8992,-2442.9500,5082.9943,-2862.9239,-623.3188,-4000.9293,-1691.2087,5521.6451,-2773.1733,3392.5358,1147.2026,-1097.2340,5315.7709,-5507.1089,5462.9719,-4171.5365,3747.1158,74667.7657,72173.7049,73859.1997,70585.5801,77080.2502,72095.5808,62347.4987,70174.3984,106309143.2302,106293870.6385,106312901.2439,106310226.3040,71382.6864,106319725.3168,
2400.000,6715.5317,-989.9643,-4894.0478,3988.0467,-1003.1122,1123.9843,186.6715,4838.6587,2784.7213,-5392.6803,4338.3119,5561.8562,105.3834,-6144.0004,-5720.2646,3054.6104,-4338.0951,-3337.8609,-5171.0182,-637.5932,-362930.3052,-342572.0245,-348894.3372,-352174.7849,-357977.6774,-353967.4982,-348661.6859,-349780.4588,-183513624.9696,-183484965.3087,-183506305.1695,-183497217.5612,-351206.5477,-183505566.8107,917.1580,-5145.7346,4570.6101,2460.7172,-6777.9153,5177.4712,6822.4555,-4798.4451,-5285.8344,-2902.4902,-905.1454,3856.7511,-6600.8772,3084.5242,2877.9894,-2836.2985,-539.8081,-2815.5687,3724.2693,-6269.8134,194633.6932,172583.0953,186459.1798,184471.3791,177251.2548,179581.0399,178800.2387,180600.8113,302467784.3680,302450298.2285,302496625.9132,302479414.2066,181332.2346,302483201.2678,1233.0841,-4526.4143,1137.2458,5049.4139,-1006.2851,4180.3141,-1179.9458,927.4722,-3019.6690,-3026.8560,5290.3824,-1388.8104,1795.5928,-669.1147,-2524.7318,5517.3984,-5359.4755,5256.3421,-2766.6550,2627.7245,74760.9283,72247.7069,73954.7138,70537.0644,77186.2534,72486.2856,62423.7722,70614.1679,106314052.6160,106298772.5618,106318429.7564,106315063.8924,71485.4643,106324765.4984,
