sl_5_86400_20300815 Coordinates.csv
2030/08/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:58 2024,
Start: 2030/08/15 07:47:00.00, Stop: 2030/08/16 07:47:00.00,
TIME_UNITS,STARLINK-30184 - X-Coordinate,STARLINK-5863 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-5863 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-5863 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1718.0887,-3024.1909,-5529.6003,-559.2779,-4611.8472,23538.1108,50750.3217,26634.7802,29188.9124,37634.1696,35903.0330,33803.1261,33277.1254,-260025786.6519,-259994007.7721,-260007829.1764,-260004509.4879,32240.4196,-260013569.5805,-6685.7616,-1036.2382,-3360.9485,-6538.6054,3612.8199,-382871.9896,-377196.6639,-379884.1770,-383987.7329,-385932.2210,-383216.8353,-376882.1362,-379159.8767,229495381.4325,229522678.5468,229505149.0058,229511654.3670,-380333.6001,229510991.6905,547.8606,-6188.2454,1706.2505,2125.0245,-3173.9219,-1700.5620,-8213.9710,-1918.2791,-4342.5585,1140.5167,-5357.7766,-13144.2710,-3581.2770,134509874.4098,134481882.7666,134534035.8064,134518173.8619,-4388.8871,134514818.4550,
3600.000,3609.1621,1543.6263,5709.0032,2569.4786,-643.9086,118206.5594,143510.8160,121407.1190,124574.8454,132642.7725,127240.1456,128772.9971,125867.0700,-310599650.3017,-310573792.9556,-310576880.9032,-310579246.8946,126679.7354,-310587969.9972,4556.1015,-3317.1485,915.0728,3751.5780,-3980.7912,-367339.0505,-353439.3429,-358150.9178,-359961.4180,-365790.3011,-361596.9504,-357194.9340,-361520.3662,154307469.1061,154337607.5444,154322782.4395,154331804.4535,-360295.4481,154324117.8204,-3771.5843,5912.5414,3364.5798,-5197.0638,5290.6653,59.9366,-6931.5180,-660.6117,-4428.5060,2569.2277,-809.6310,-12048.3240,-4058.0760,134474527.1513,134443309.8715,134495702.3013,134474706.0959,-2969.2008,134476469.1527,
7200.000,-5059.6038,-1300.0313,-2566.3732,-4846.9922,5373.2955,206951.0011,227487.0262,208416.9117,214454.3977,219535.7326,209434.2841,215854.3345,213681.2784,-339970772.4922,-339950837.9400,-339946389.4587,-339956977.1924,213124.2671,-339960051.0210,-765.7560,6440.3920,3169.9374,105.6098,3282.1348,-328236.2226,-307301.7705,-313540.9462,-313660.4039,-322303.3150,-316309.2879,-314112.3800,-316043.4768,68586201.4876,68616884.8856,68608831.4373,68614555.4417,-317179.0067,68603551.5447,4657.7627,-2314.1205,-5313.0968,4902.6232,-2176.1470,1688.7310,-5609.6698,-21.4837,-1075.8624,3624.6556,-1589.6670,-10340.1695,-325.7699,134439275.3758,134405029.7665,134456366.7076,134431678.8084,-1549.3577,134438089.5653,
10800.000,5696.9907,1189.0263,-942.4703,6072.4140,-5825.7874,283737.4348,297391.5032,282158.2263,289557.9281,292633.5957,281337.7421,289323.5344,285619.7531,-346134602.5879,-346119732.2378,-346112168.2909,-346128570.9217,286029.9034,-346125040.3555,-2878.2964,-6334.8814,-6220.1294,-2930.4774,-840.8208,-267582.4701,-241699.7735,-248959.1854,-249664.8057,-258288.2740,-252422.3345,-250364.3260,-254792.8643,-21816574.4554,-21787437.9255,-21786508.3541,-21790029.3715,-253715.7765,-21799024.7095,-2692.8288,-2632.8573,2279.1028,-1474.8020,-3122.1998,3224.1675,-4242.6280,208.2008,2609.5359,4318.7310,-3689.0176,-8017.6438,-1550.1673,134403916.5357,134367087.8379,134416209.5265,134390168.6023,-129.4916,134399679.7089,
14400.000,-4681.7615,335.7723,3030.8184,-4755.6377,2460.4732,343252.8347,348841.7819,337995.3119,345430.1583,347099.0309,336172.0478,344312.6038,341051.4326,-328670856.4034,-328659457.7810,-328653539.7444,-328669736.8646,340712.4366,-328662379.7744,5016.5734,3414.8657,5232.2215,4058.6001,-3183.9503,-188958.5620,-160771.8288,-168516.6811,-169559.3293,-177898.8166,-172723.0150,-170122.7761,-173061.3575,-110729602.9115,-110703571.0870,-110693535.5587,-110709634.5058,-173944.1189,-110712388.4189,-948.0800,6048.8641,2863.3369,-2930.4544,5297.2316,4688.2188,-2822.6221,347.2745,5513.9263,4646.4346,-4810.2581,-5044.4209,2776.9055,134368253.0567,134329538.7545,134375389.3705,134350739.6157,1290.2643,134361239.5998,
18000.000,1719.2397,-3424.0665,-4008.9100,949.7268,1343.7805,381275.5181,378636.1792,372399.0129,378998.5006,379198.2696,369640.0360,377147.1491,373339.9799,-288772135.0327,-288762142.8352,-288762118.4616,-288770572.5881,373648.9532,-288764415.7676,-5389.2997,19.6167,-392.7554,-4149.0116,6130.4440,-97253.0391,-69613.5136,-77270.5234,-78102.0255,-86363.2935,-81700.1149,-78794.4227,-83786.4270,-192083499.4711,-192061329.8080,-192044040.6202,-192071698.5842,-82952.2547,-192067048.4877,3986.3401,-6066.9792,-5351.4468,5422.4398,-2234.4446,6094.8140,-1338.8315,738.8241,7822.9772,4591.8331,-5077.9003,-1345.7487,1115.6999,134332105.1346,134292448.7734,134334045.6536,134313862.5860,2709.7773,134322769.2543,
21600.000,2321.1959,6168.0305,4040.8101,3427.7282,-3434.4749,394978.8355,384955.2838,383132.2732,388280.9169,386371.7584,379247.0089,385572.3573,383133.5198,-229162446.1720,-229151689.4893,-229160569.7850,-229155200.6151,382705.1924,-229154987.5871,4645.9774,-1869.5809,-4524.8589,4018.9790,-4813.8544,1668.2550,26046.4740,19053.7741,18864.1930,10410.7328,14994.6548,17121.1640,14149.7297,-260325045.5297,-260306549.7569,-260285423.6099,-260318253.4895,13446.4315,-260309567.6107,-4586.5213,2619.6960,2821.1500,-4446.1363,-3070.1166,7453.4180,224.5793,1658.2091,9658.1795,4174.4917,-4626.5164,3160.9500,5693.4888,134295322.3804,134255898.2561,134292303.3918,134279920.0711,4128.9151,134284268.6885,
25200.000,-5632.3228,-6272.9888,-2179.5512,-5992.7139,3998.2523,383143.8987,367478.3985,369397.6798,372743.6373,366947.8573,364164.4958,368572.7088,366828.5943,-153911204.0498,-153897827.4327,-153916874.3990,-153897948.4857,367274.1737,-153903471.3203,-3269.2234,1976.4237,5883.7920,-3373.4841,-379.1654,101358.2385,120206.3610,114366.2884,115071.7203,106979.3266,111165.3480,109649.7350,108321.4926,-310796221.1844,-310780286.0419,-310759662.6477,-310786395.6984,109085.0500,-310781652.4869,2349.7807,2280.9886,2324.1610,583.1855,5303.0212,8770.7962,1892.4019,3239.2302,11085.6445,4088.2032,-3531.4439,7707.4466,3958.9197,134257793.5613,134219983.6148,134250278.3873,134248151.9548,5547.5458,134245737.9187,
28800.000,6680.8603,3136.7385,-1897.9862,5704.4902,-3484.9169,346264.3660,327411.7704,331936.2722,333413.9857,324792.5446,325238.3902,327463.0072,328948.3071,-68155414.6394,-68138284.1259,-68166765.2300,-68144965.5758,328317.0667,-68146975.0965,1253.9779,-1895.5218,-3601.5227,1357.7235,5194.4157,195227.3066,206959.0630,202560.1011,204271.5935,199153.7766,200555.2260,194143.8274,198650.0435,-340052114.0128,-340036912.5924,-340021262.6883,-340033958.6641,197838.0489,-340038134.2491,1316.3875,-5922.7065,-5318.8145,3628.8983,-2292.3189,10051.9767,3707.4024,5438.2357,12139.0559,7439.8811,-1824.9719,6924.2331,8415.1744,134219453.8049,134184816.2931,134208082.3748,134213290.9737,6965.5381,134207176.9612,
