sl_5_86400_20301028 Coordinates.csv
2030/10/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:01 2024,
Start: 2030/10/28 07:47:00.00, Stop: 2030/10/29 07:47:00.00,
TIME_UNITS,STARLINK-30986 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-6147 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-31981 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-6147 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-31981 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-6147 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-31981 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5514.1713,3102.6428,6075.9845,3821.7564,529.3972,-54071.4790,-69006.2810,-65283.9328,-60326.2058,-55716.3904,-59027.2882,-65573.6534,-64038.7021,-306551702.1184,-306551620.8819,-306545081.0267,-306554724.3745,-62744.9117,-306550809.9579,-3752.0646,-3059.4364,1783.0101,-2371.0127,-3954.1417,318448.3464,343860.5185,328112.6879,329214.0214,336616.7520,335727.5949,335722.0892,333228.3801,76714941.3600,76747678.5368,76750815.0893,76728024.0697,333117.9398,76734811.2320,-1797.3711,-5361.3944,-2763.4089,-5032.2657,-5273.3470,-121323.0779,-124088.8841,-122096.4673,-124762.6751,-119114.8494,-125291.4946,-133359.5690,-125804.4350,38354957.4945,38317606.5961,38367543.3410,38344511.0383,-124592.4445,38350291.3604,
3600.000,6422.1772,841.6782,-6822.0112,-2748.4732,4843.8020,-130218.4240,-152525.8733,-147444.3119,-144703.1209,-136359.9183,-142311.2839,-145826.8568,-141908.5905,-315926515.7662,-315928047.8738,-315926944.5400,-315923381.2623,-143446.2555,-315926395.9294,1595.0465,5035.1058,556.7195,6029.8773,3500.4701,295163.1052,317555.5976,302791.7903,305266.6943,310989.2813,306716.5486,309915.3459,306889.8786,-5337304.9474,-5308956.3505,-5298267.6500,-5325256.7499,306890.2922,-5318257.5689,-1982.1762,4640.7774,-928.5701,1243.5400,2811.4945,-121985.3580,-125049.5931,-122921.9187,-126592.5452,-119714.6652,-122912.3213,-134184.8857,-124174.2225,38299832.4757,38260634.3035,38307506.5571,38293418.1367,-125146.0823,38292445.7592,
7200.000,-4995.8956,-3519.7572,4819.1978,346.7679,-5933.4968,-198452.7252,-227057.1617,-220213.7394,-218027.4704,-208213.9432,-217066.5403,-217264.1134,-216610.5473,-303721598.0948,-303722559.7115,-303729921.8503,-303717561.0151,-215056.7021,-303721752.4278,1625.3289,-5862.1397,-2888.9620,-5692.7850,-1183.4960,254120.6143,271018.8946,258424.0792,263994.4126,266126.9309,258073.6364,265089.7264,261178.0703,-87006503.1800,-86982234.6939,-86967556.6385,-86986648.7764,261472.7754,-86988485.3924,4472.5437,-977.0978,4006.6284,3592.4005,2649.4503,-122668.5796,-125999.2425,-124329.6009,-124965.3115,-120666.3149,-126017.1549,-134387.9237,-126474.2916,38244238.8539,38204156.1613,38246945.5970,38240751.7135,-125685.8806,38234609.9349,
10800.000,2430.8283,4370.2459,-1211.0039,3355.8717,2627.8278,-254727.8129,-287788.1007,-278957.1254,-275884.3448,-266765.0570,-275732.5498,-275455.6622,-271447.2657,-270775724.6752,-270774288.0993,-270791327.2629,-270778854.1616,-273106.6563,-270775618.3067,-4988.4660,4181.6354,5067.3299,2361.3046,-2980.7912,197698.1013,207159.4650,197867.9998,204413.5382,204736.4223,195624.9463,203943.3161,200309.5978,-162714869.1205,-162693487.7660,-162679249.4962,-162690079.0521,199734.9452,-162697814.4354,-4116.2588,-3336.0392,-4539.1058,-5358.3944,-5285.1689,-123368.7101,-126929.7352,-126086.8617,-123306.5576,-121957.1558,-129987.7128,-133964.4710,-125710.8844,38188031.4416,38148251.1916,38185987.0282,38181657.3841,-126211.7779,38176783.9097,
14400.000,171.7305,-4165.2429,-2227.4812,-6158.5373,1450.1890,-295656.0757,-330792.5759,-319993.6816,-316730.7636,-308328.5975,-316507.1385,-316697.2049,-315487.6248,-219343997.2909,-219339050.9461,-219364986.1870,-219353543.6161,-313981.2483,-219343198.8341,6812.9088,-227.9348,-6169.3597,1140.8676,6047.1928,129179.7517,129990.2639,125033.2993,131455.6800,130514.3330,121618.4614,130151.7601,124689.8570,-227293067.0918,-227272714.1362,-227263400.7631,-227271053.3111,125562.7284,-227276653.1180,1108.1377,5493.8814,2153.9736,2491.5593,2227.0926,-124082.5204,-127836.1905,-127863.6392,-122416.4621,-123590.3205,-132960.8432,-132876.2243,-126991.3341,38131105.4365,38093014.2591,38124747.3711,38119377.9965,-126723.7146,38118967.7061,
18000.000,-2393.7216,3758.8921,4312.4979,5423.6660,-3586.1713,-318710.5769,-353278.5894,-340836.9765,-338172.1025,-330292.5647,-337581.8755,-338173.3765,-333743.0775,-152943500.0740,-152934903.9186,-152967096.6642,-152954151.5395,-335144.8261,-152941794.7060,-5933.3258,-4032.3409,5152.0911,-3131.0431,-4527.2015,52583.5052,44376.0132,44573.9934,50246.5080,47863.3851,40187.7905,48141.9043,44789.5038,-276333135.3471,-276311663.9775,-276310992.1376,-276317508.5453,43614.0073,-276316868.5381,2590.4900,-4164.6778,1590.8551,2497.8232,3202.8682,-124807.3489,-128715.3333,-129320.9013,-122097.0597,-125576.7379,-135078.9574,-131046.9908,-127247.9169,38073403.2096,38038555.3508,38063338.1607,38056839.5694,-127221.6329,38061161.3464,
21600.000,4347.7571,-2890.1067,-5049.3229,-1008.9225,3935.7496,-322382.6442,-353765.2893,-340313.0158,-338826.6033,-331404.5063,-337890.0460,-337923.1120,-336404.2723,-76112819.0284,-76101487.6206,-76135876.5052,-76119126.4798,-335297.7042,-76110264.8122,2689.3915,6268.8530,-1855.9423,3975.4932,-1025.3950,-27556.8398,-44276.2146,-38454.5045,-33959.8184,-38538.7484,-43813.4112,-37267.5679,-42311.6280,-306489340.8497,-306464815.6038,-306474986.8279,-306479080.4828,-40973.5607,-306472686.1077,-4648.1724,153.4334,-4336.6237,-5359.5189,-5213.5963,-125540.9328,-129564.7309,-130201.4904,-122228.0491,-127876.4320,-136472.6281,-128403.6011,-127419.0204,38014918.0394,37984990.0508,38001871.0635,37995338.2999,-127705.4770,38003364.8529,
25200.000,-5679.6096,768.7645,4848.9173,-3961.7217,-2960.2086,-306285.4938,-332176.6800,-318570.0564,-318584.9229,-312827.5575,-317470.7405,-314285.5085,-313604.5992,5898140.3329,5910388.3563,5878576.0726,5899333.6065,-314455.5196,5901227.6442,1249.1339,-5619.5897,-2381.3470,-4104.9743,5683.1102,-106443.2342,-130362.3367,-118922.4467,-115835.2367,-124155.1314,-125297.8595,-121769.4098,-121381.5609,-315706435.6381,-315677691.5111,-315698807.9593,-315697277.7236,-122904.1839,-315688956.8069,3715.3133,3931.1403,4293.5483,3587.3697,1606.9415,-126281.2751,-130382.3922,-130399.0259,-122744.1305,-129621.5433,-137213.8424,-125941.2628,-128725.7448,37955694.5484,37932406.5062,37940463.3183,37935628.8882,-128175.1929,37945578.2479,
28800.000,5530.2684,2662.9818,-3828.0964,6006.0604,130.5400,-271196.6744,-289845.5843,-277015.8694,-278629.9618,-276455.9546,-277554.2117,-270538.2474,-274491.9797,87486848.5074,87497730.3296,87473015.9324,87494977.2143,-273946.3847,87489978.2017,-4115.2943,3178.1310,5545.3077,2801.1797,-5463.8651,-179285.5275,-208439.7015,-191910.0849,-190232.0189,-200036.4736,-199278.1271,-199050.4641,-198525.0223,-303359743.8797,-303326898.2252,-303356641.5230,-303346218.6584,-197054.9365,-303341218.3077,-420.6908,-5526.5061,-1521.3759,1250.7571,3705.6833,-127026.5275,-131166.5336,-129986.3993,-123611.6797,-127909.3227,-137332.4500,-128962.9942,-127825.9874,37895825.8147,37880781.5775,37879243.8885,37878388.2626,-128630.7285,37887801.5536,
