sl_100_86400_20300709 Coordinates.csv
2030/07/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:34 2024,
Start: 2030/07/09 07:47:00.00, Stop: 2030/07/10 07:47:00.00,
TIME_UNITS,STARLINK-1361 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-4493 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-4391 - X-Coordinate,STARLINK-3265 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-32107 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-30946 - X-Coordinate,STARLINK-1511 - X-Coordinate,STARLINK-31439 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-30918 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-31898 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-5242 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-30574 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-1860 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-6082 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-30079 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-2113 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-1716 - X-Coordinate,STARLINK-30954 - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-5783 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-30391 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-30130 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-31407 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-4253 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-3576 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-3243 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-4493 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,STARLINK-3265 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-32107 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-30946 - Y-Coordinate,STARLINK-1511 - Y-Coordinate,STARLINK-31439 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-30918 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-31898 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-5242 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-30574 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-1860 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-6082 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-30079 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-2113 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-1716 - Y-Coordinate,STARLINK-30954 - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-5783 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-30391 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-30130 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-31407 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-4253 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-3576 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-4493 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,STARLINK-3265 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-32107 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-30946 - Z-Coordinate,STARLINK-1511 - Z-Coordinate,STARLINK-31439 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-30918 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-31898 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-5242 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-30574 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-1860 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-6082 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-30079 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-2113 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-1716 - Z-Coordinate,STARLINK-30954 - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-5783 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-30391 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-30130 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-31407 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-4253 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-3576 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1184.7067,4147.1808,-1022.9117,2435.8425,-3585.1910,-6205.3145,3912.0281,6881.2698,2688.0997,6781.8284,4498.3426,-3058.2082,-777.5181,3431.0014,-3936.3746,885.9018,3173.6608,-2967.0817,-5018.7255,2965.8034,0.0000,4495.2206,-611.4275,-4514.3102,-6260.8410,-1990.8807,-6507.1614,-6474.7034,2267.5336,-86.7714,3846.2588,-6567.9221,-5355.5311,-3090.9137,0.0000,-6549.7146,-1068.6521,4234.9885,-4191.9632,2825.0183,3093.1872,-3528.7105,-4099.5468,-1757.4676,-2076.0033,4142.4529,-5694.4010,-2247.9067,865.4020,5384.0013,4680.3652,-4726.8438,6558.9086,6758.3588,0.0000,-4168.6270,-1720.7935,-5244.2305,3128.5054,5370.0529,6065.9253,1536.1979,6622.0594,793.4150,-6280.0530,5319.4478,-6280.8263,1921.5944,3347.7725,-6348.7383,6883.8381,-4942.5398,2712.4742,1039.3985,-5778.4723,-5097.5451,725.6780,3011.8436,5201.5271,6134.7309,-5181.6163,4105.2709,-5217.6710,6215.2093,-5929.4235,-1836.4622,0.0000,-677.0084,877.0896,3957.9080,1151.9336,5126.2272,3670.7982,-6057.0844,3952.3506,-1141.4073,-5564.5598,-6450.6554,-5878.5140,-6658.2867,341690.3628,358360.1261,335149.7167,334874.2978,340599.2668,340797.4945,342836.4782,338738.0486,-215614558.9844,-215572582.1906,-215605097.3022,-215588430.8184,339565.1047,-215599786.7702,6648.0521,-839.3622,4148.9645,-3682.5689,-5782.9608,2717.0556,-1388.9216,-524.8106,3226.3937,403.5111,-1061.8153,3298.6954,1410.7956,-5490.4401,1558.8645,4982.1476,-4247.4042,2933.7613,-4523.7840,-4647.0870,0.0000,-5118.7323,-3454.8350,2289.7378,1520.2380,-6603.7714,-1184.8200,-1436.8480,-4110.7269,-4170.9088,4762.5400,-1997.6795,-1427.7460,4377.4823,0.0000,38.9138,-6076.4630,-4293.2222,2331.5901,6122.1380,6024.9758,-4715.7246,3378.3509,6661.9221,4391.7811,-891.6766,-940.6546,-6286.0310,-4400.6426,1159.2378,-2476.5984,4859.2451,-1816.6598,-157.3002,0.0000,-5379.3409,-6453.6694,1275.8169,4877.1125,-1726.1323,1291.4098,4259.8265,662.6736,-4057.4978,-2694.4859,-1685.7475,2530.7885,-6649.5716,4881.1629,1526.1376,-716.3767,-1865.4512,4411.8195,3988.7143,1766.3368,1313.0210,-6544.4111,4405.5562,227.6619,49.2138,-2701.2428,3974.2327,-4412.8619,-1349.8240,1755.8337,-3813.9097,0.0000,6652.0566,6337.7663,1163.1677,-6392.8859,-1351.7191,-4631.1650,-1053.3193,-1422.9209,-6520.9396,495.0695,-699.7993,2975.0323,670.3485,116584.4069,114319.7406,120912.8699,116218.9657,109750.2700,112859.7218,119276.8140,117918.6234,272315629.6978,272324982.7794,272321177.3136,272327205.7545,117412.2232,272326540.3916,1386.6316,-5465.9450,-5270.0610,-5296.2419,-1330.2701,-484.9415,-5436.5019,270.9280,5392.8751,-675.6713,5105.8921,-5132.1646,6743.7215,2327.2499,-5449.2120,-4715.0272,4260.9174,5476.6510,-1279.1583,-4197.6593,0.0000,-320.6928,5966.0071,4709.5222,-2451.5521,14.9202,1952.2722,-1728.0568,-4975.4213,-5372.7132,3266.9075,-929.0530,4102.1644,4463.3449,0.0000,-2141.8891,3047.3072,-3306.4647,4983.7095,1135.9788,-713.5721,3426.2071,4421.4031,786.9660,4826.2235,5373.5740,3723.3987,-1918.1348,5247.9369,4019.7260,-4403.9821,755.5562,-130.1108,-1401.1341,0.0000,1294.0975,-1790.2544,4254.5978,-3745.6441,3847.3430,-2562.8537,5171.0492,-1953.9644,5469.5304,-1056.7808,-3953.7023,-1514.7880,434.1090,3517.6855,2107.6633,-111.6362,4448.7305,4599.5526,5478.1428,-3052.0731,4232.0197,1970.2673,4415.9192,-4580.8424,3161.3339,3708.1212,-3717.7727,-394.5214,-2674.8524,-3026.1666,5459.7336,0.0000,-144.7709,-2525.1819,5506.0140,1651.8098,-4342.7127,-3550.8236,3218.2106,5443.2462,1208.8021,-4080.0319,2313.3515,2115.8438,1777.8720,-93673.0059,-94750.4541,-90552.3757,-92842.3260,-87438.3120,-94096.4516,-101744.0745,-94549.2998,154832078.2962,154808978.4273,154858262.8330,154835769.2049,-92997.5545,154841029.2190,
3600.000,-1231.4501,-4023.8574,-3916.5415,-112.0446,4714.3831,3214.9299,-1598.2192,-5355.5809,-6163.5285,-4679.0710,-4975.0632,-1592.2428,5531.0072,50.4436,3146.7568,-4707.1568,1446.4797,-565.0876,4657.5559,1142.9249,0.0000,-1505.8644,3411.0116,2282.4634,3305.3614,-532.8745,4384.0505,6215.5422,-34.7572,4713.5808,-4961.9142,6084.4293,6888.6775,-886.6015,0.0000,6254.7949,3917.1743,-3228.2972,425.3956,-4482.1640,-4808.8088,5028.3009,3568.4420,-546.7334,-17.0479,-1988.0181,3208.4254,4028.0259,3464.8603,-6750.1853,-571.7790,1287.4067,-4220.0595,-4415.4093,0.0000,5007.3169,3784.1389,5752.7228,-5815.9039,-4750.5059,-3213.7118,-5037.5761,-6195.5052,3572.0647,6387.1474,-4681.1720,4968.2130,715.3094,-5280.5971,5614.9256,-5351.7806,4994.9921,-5869.6357,-5143.6227,1983.8510,931.9663,962.3382,-5355.9106,-5625.8055,-3287.4160,502.4908,-5089.1607,4950.2462,-5948.2750,2716.7369,5508.5039,0.0000,-2640.4704,-2927.4632,-4881.6230,1168.2218,-5540.2651,-1700.0898,2816.6227,-1599.9548,3716.4629,6383.7888,6480.9454,4657.3487,4083.8331,296743.0988,318515.5061,295925.2553,297425.2108,300641.5578,298882.1407,302578.0709,299779.1906,-278789137.9687,-278749943.8301,-278772477.5180,-278766118.5461,299102.1825,-278773842.8864,-4719.7055,4685.0708,-3617.6654,6458.5235,2884.5226,-4478.6479,5353.2148,2047.1640,-1159.3787,1798.1005,4376.6052,-4715.7002,-1693.0163,4416.4052,-5351.0646,-3937.9113,5268.2021,-5471.2305,1424.5662,5160.9250,0.0000,5692.6273,-417.8631,-5581.4465,-3899.8547,4676.3553,-1431.3819,-412.2830,6689.8672,2878.9582,-1106.8068,246.0310,-378.2431,-4138.2718,0.0000,-1680.6757,3172.6751,5963.5097,-4557.1810,-2975.8236,-3618.1655,411.2995,-5892.1466,-6329.2646,-6757.4370,4974.7677,-2586.8572,3518.1655,3486.7970,935.3102,4234.7753,-5326.0704,3957.2678,2106.2659,0.0000,2356.5907,3748.7045,-3764.5456,-3682.5111,4894.9661,2450.2906,-4207.6622,-466.1982,4450.1349,300.0140,4943.2469,-4337.7834,5837.2594,-4356.2406,-3093.3647,2846.7348,-2334.4781,-2768.1516,-3047.3261,-4552.1470,-4231.8672,6314.4947,-1035.7943,3300.3600,2625.7488,1532.6737,556.1715,1625.0296,3009.9474,-4236.7092,2793.9131,0.0000,-4702.3546,-3200.0438,2997.4266,5658.2446,4020.5475,6677.6084,-788.8852,5175.5289,4745.1900,-2655.3723,-935.5468,-4870.2567,-2462.7435,201313.7822,199404.1096,202960.7783,199662.5625,190335.1074,196695.6451,199504.5485,197773.8088,207182690.3573,207198857.5582,207187199.5880,207200942.1090,198252.5821,207194554.7353,-4880.1546,3088.7972,4180.8622,2395.1033,4173.3124,3957.5872,3929.2238,3844.1281,-2742.4966,4623.3253,-1909.0673,4651.8598,-3851.0460,-5282.1631,2997.6659,3170.9258,-4068.3190,-4158.1691,4842.3211,4462.8596,0.0000,-3442.9348,-6017.4249,-3403.2360,4611.4123,-5049.3050,-5133.7856,-2862.6341,1404.2278,3954.8632,-4736.7589,-3304.5160,-88.6209,-5552.5945,0.0000,-2352.6383,-4695.6027,-1134.5856,-5198.2541,-4222.6946,-3189.3738,-4591.6833,-639.5335,2774.0022,-1154.2696,-4274.5750,-5504.1491,4417.6695,-4861.1904,346.4890,5387.3477,-4066.8013,-3592.0685,4859.0807,0.0000,-4176.3758,4396.5619,-222.5197,410.5381,-413.6980,5345.1057,-2067.7150,-3084.7020,-3819.2770,-2635.9662,577.7079,-2158.8414,-3683.5828,776.0741,2446.1519,-3347.9518,-4176.1905,-2449.4313,-3380.4487,4587.2194,-5193.0388,2537.4826,-4285.5967,2333.2383,-5479.0626,-6739.1454,4487.2056,4428.3657,-1772.7598,4686.7237,-3116.3784,0.0000,3946.2704,5325.4884,-3828.4777,3394.6383,218.8674,85.0277,-6298.2554,-4250.8395,2987.3067,62.9566,2141.5129,1577.2622,-5025.6163,-92936.5135,-96146.2589,-91726.9832,-95517.4157,-88470.2161,-91959.5090,-103160.3790,-92512.9665,154828673.2166,154802519.3633,154854094.4790,154826250.5505,-94065.5940,154835206.0234,
7200.000,4310.7467,2996.9147,6355.1713,-1524.9783,-5142.5692,1562.1315,-313.1643,1584.4463,6539.0452,639.4380,3584.5907,4668.0491,-6790.7195,-4252.6349,-1831.7068,6552.9528,-4912.1663,2861.4643,-3431.8601,-4550.0238,0.0000,-2786.1465,-5948.4557,10.9335,499.0744,758.5843,-1211.2748,-3030.9214,-1743.3052,-6657.6063,5413.5170,-3398.7539,-5251.4420,4545.6676,0.0000,-3014.6438,-6082.7202,373.7268,2582.7603,5150.9756,4912.5382,-5239.6316,-1605.3618,3326.5837,1757.1553,120.2301,-537.8034,-5438.6566,-6300.6545,4417.5887,-3057.1831,3231.1389,-296.3370,638.0214,0.0000,-4968.7364,-5459.3863,-3496.6375,6023.0493,1908.7246,-497.1668,5842.0239,2819.2656,-5736.7126,-4279.1810,1941.8432,-1610.1797,-3831.8309,4900.5815,-1899.1240,1861.1422,-4112.9789,6795.6345,6579.9726,2218.5584,2732.6046,-2993.1545,6460.1394,4401.5493,-16.7902,3002.3673,4763.8332,-3329.0034,2782.1220,1019.3448,-6653.4254,0.0000,5351.7914,5100.2102,4524.5418,-3860.6763,3152.6610,-938.8049,578.2681,-275.7648,-4956.3344,-4369.2783,-3527.6236,-1390.8352,-277.4491,233150.2084,258739.8407,237956.6847,242862.0845,241919.3750,237407.6767,243774.9588,239164.3247,-322938650.2831,-322903911.0798,-322915176.7867,-322922567.1049,239811.4930,-322923336.8488,1439.8979,-6102.5855,2350.9803,-6397.0030,1200.2537,5021.8424,-6815.9716,-3825.8147,-659.3688,-4432.5200,-5305.4817,4924.4734,-550.9785,-2686.3707,6504.0896,2169.5969,-4656.1662,6269.0876,3009.4263,-4826.8074,0.0000,-4198.1801,2619.9762,6920.8294,5763.9244,772.5309,4617.7568,2908.9062,-5798.7381,-1269.8566,-2724.8066,2487.3071,2006.6920,3903.5967,0.0000,3239.4366,331.2109,-4917.1104,6035.3508,-1558.6885,-902.6097,3721.6079,5708.5033,3895.6559,5714.7922,-6847.2430,5872.5517,282.0036,-2474.9806,-2654.4547,-5496.6377,4185.7116,-5071.4412,-4484.0563,0.0000,1759.4110,108.9749,4387.4647,1076.0033,-5648.7450,-5848.7430,2692.7780,-1005.2997,-3738.0211,2793.1611,-5712.4908,5008.9703,-3364.3263,1581.7891,3893.8670,-4705.8990,5411.8213,678.4045,1629.7068,5955.3718,5915.6493,-3123.5845,-1984.4929,-5186.8841,-5414.0160,2685.3932,-4510.9651,2776.5401,-3780.8926,5999.0704,-1458.1332,0.0000,122.6536,-792.0142,-5176.8566,-1298.4174,-4540.4942,-5904.8400,3993.3640,-6874.0770,-12.4745,3591.8254,2815.3308,5237.7779,4588.9387,266913.8430,271835.1865,271963.6501,268406.8768,258439.1143,269150.9237,267158.5144,266862.0491,127910352.4730,127931703.8672,127917616.0380,127931580.4716,266332.3294,127923362.1349,5177.1864,1227.1732,261.1714,2055.9444,-4496.3419,-4303.4784,422.6587,-5532.1834,-1909.0800,-5156.1532,-2559.4840,-699.0611,-1345.6211,4687.9666,1378.8669,358.5919,721.7209,92.6181,-5146.0746,-1996.0862,0.0000,4583.8338,2389.9524,-37.6864,-3749.5920,6803.9606,4970.4023,5404.4084,3165.9837,534.6353,3378.7430,5489.8190,-4007.1070,3568.1186,0.0000,5271.0270,3199.7976,4781.0988,2189.2520,4206.1559,4617.0700,2266.4303,-3565.4538,-4682.2250,-3356.2830,116.6411,3520.7929,-4314.6362,1377.8968,-4476.5980,-2801.8796,4298.3343,4520.6897,-5212.0077,0.0000,4486.9262,-4245.6247,-3983.2472,3173.1242,-3345.3417,-3255.3628,-2448.0378,6247.9622,-498.7522,4646.9723,3203.1629,4510.2804,4690.4719,-4581.3969,-5328.4040,4713.0429,1249.9618,-1207.0711,-1084.5263,-2330.3273,1792.7257,-5347.8660,1540.1556,1316.1067,4276.7539,5620.7223,-1853.6673,-5300.8899,5044.6125,-3222.3910,-1201.1866,0.0000,-4014.1982,-4550.2582,-405.4212,-5330.1450,4036.6491,3417.4195,5641.6033,199.3134,-4559.4770,3969.9353,-5211.9349,-4313.4438,5170.6590,-93008.6315,-97514.7601,-93518.6931,-94772.7752,-89870.1299,-95021.9999,-103953.3461,-96749.6556,154825650.0021,154796288.2590,154848636.1819,154818722.0430,-95123.9941,154829341.6141,
