sl_100_5400_20301230 Coordinates.csv
2030/12/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:13 2024,
Start: 2030/12/30 07:47:00.00, Stop: 2030/12/30 09:17:00.00,
TIME_UNITS,STARLINK-1720 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-1976 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-5293 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-6303 - X-Coordinate,STARLINK-31480 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-1750 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-31176 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-4080 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-4780 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-3044 - X-Coordinate,STARLINK-4767 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-5641 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-1979 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-30497 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-30263 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-30442 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-30183 - X-Coordinate,STARLINK-5674 - X-Coordinate,STARLINK-2578 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-30304 - X-Coordinate,STARLINK-1803 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-5246 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-5591 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-2753 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-31361 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-4256 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-3626 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-31681 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-2282 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-1455 - X-Coordinate,STARLINK-4116 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-31503 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-1976 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-6303 - Y-Coordinate,STARLINK-31480 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-1750 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-31176 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-4080 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-4780 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-3044 - Y-Coordinate,STARLINK-4767 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-5641 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-1979 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-30497 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-30442 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-30183 - Y-Coordinate,STARLINK-5674 - Y-Coordinate,STARLINK-2578 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-30304 - Y-Coordinate,STARLINK-1803 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-5246 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-5591 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-2753 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-31361 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-4256 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-3626 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-31681 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-2282 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-1455 - Y-Coordinate,STARLINK-4116 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-31503 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-1976 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-6303 - Z-Coordinate,STARLINK-31480 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-1750 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-31176 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-4080 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-4780 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-3044 - Z-Coordinate,STARLINK-4767 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-5641 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-1979 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-30497 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-30442 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-30183 - Z-Coordinate,STARLINK-5674 - Z-Coordinate,STARLINK-2578 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-30304 - Z-Coordinate,STARLINK-1803 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-5246 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-5591 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-2753 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-31361 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-4256 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-3626 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-31681 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-2282 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-1455 - Z-Coordinate,STARLINK-4116 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-31503 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3548.3944,-6131.2553,-6218.6923,-3749.9582,-1219.6847,-4304.6661,0.0000,-5074.1529,4405.3015,-5127.0510,0.0000,1391.2565,1461.7602,3890.8491,5635.1919,6224.9668,3067.9286,480.2853,4103.8773,-1787.1053,4821.5127,4322.7669,-2908.2510,-5721.1335,5415.4723,-701.5887,931.0959,-5457.7597,2271.6542,-1601.0801,-5753.5833,448.1870,4394.8788,5653.4497,6255.8298,-6611.8092,-5791.1237,-3553.3777,-2087.9017,6302.0210,6586.9354,4075.3423,2312.8592,734.1360,856.5677,-4940.0514,-1015.4788,-444.0850,-896.8535,-6338.8399,-2315.1743,-1683.0321,2366.3921,-240.0909,1542.2063,-5656.1425,4495.7298,-3315.9688,-4838.8481,-2404.5825,6670.2454,0.0000,-3445.1470,0.0000,6819.1657,4058.3314,-2578.5534,2401.2168,-5503.1343,4368.3612,6583.9007,-434.1620,4529.4319,432.5929,5089.2079,-4110.3481,-1772.4949,-3898.4053,-6130.1112,-3666.2721,-5214.2879,3333.9713,-3739.5839,4423.5208,-5187.3281,2284.4206,637.4136,-1134.9874,-2488.3975,-5112.2126,-3454.8684,-3331.3291,-2725.6065,0.0000,2656.5827,3727.6967,0.0000,-4128.8907,-99.7725,3345.6312,292964.2177,264994.4272,281583.4085,283154.9910,278959.8187,278153.5969,275026.9295,279584.3592,-226875578.5881,-226901389.5429,-226873598.9763,-226855665.6444,278719.8102,-226855326.2612,3532.7632,1591.1142,2726.6398,5476.1632,-2391.3992,608.8436,0.0000,1036.2569,-3357.7379,-1322.7917,0.0000,-4961.8954,-5462.9933,-2889.8287,-3335.4929,-336.5519,6140.1579,5012.5665,-3272.3251,-5058.2311,-3216.3302,-3544.3419,-3260.2128,3060.0090,806.5263,6517.3010,4478.3533,-1939.8383,-5042.6449,5322.4132,-1632.9215,4631.0138,-2421.6672,264.0072,2167.8282,-1069.6916,-1060.9187,-4612.1470,6512.6723,2666.6834,584.8623,-3024.6383,4603.6819,-6031.4135,6712.3254,3781.8327,5388.7950,-5624.4287,5917.3422,2414.4151,-5967.4889,-6619.9425,-6410.4121,-4917.4734,6476.4722,-2151.8186,-4754.4555,2459.7603,-1422.5916,-4481.6605,454.0086,0.0000,3577.0674,0.0000,101.0817,668.8488,4420.5649,-300.0627,-1520.1811,1433.6321,1780.9707,4090.8312,-5002.2467,-6551.6502,-4228.7099,515.4000,-6422.1939,4776.8414,2061.7560,-3707.3410,789.2696,-5501.2104,-4772.3316,1284.6274,1525.2264,6420.4723,-6527.2593,5155.4771,6225.4741,250.3622,2435.7497,3684.1298,-5416.7895,0.0000,-5969.1705,-5814.4639,0.0000,578.0203,5350.2466,5270.2378,270448.7975,273600.9779,257219.2416,262240.1284,269959.3194,266430.4257,260795.1127,263288.7166,-60409830.9893,-60408253.7531,-60408553.5780,-60405370.4397,262038.9541,-60410931.2691,4739.7871,2777.8323,-588.2231,1221.9112,-6398.0746,-5319.4341,0.0000,-4584.8567,3800.9053,-4326.2324,0.0000,-4593.5977,-4000.1331,-4803.3950,2102.4363,2910.3759,-880.3999,4611.8590,4547.7230,4316.5927,-3783.1165,3932.5300,-5347.1212,-2249.5887,4277.5260,-2205.4156,5147.2872,-3809.6574,4141.1043,4092.1835,3023.5420,5012.7189,-4643.9086,3780.5250,-1986.3590,-1792.8129,3387.8240,3684.8577,-1290.2840,-883.9745,-1959.1951,4690.3242,-4478.9061,-3304.3842,240.2758,2890.6344,4224.8824,-3780.4131,-3501.4075,1086.0119,-2591.8237,956.6267,1103.8794,-4782.8023,1738.8684,3327.9996,1302.4111,5485.1459,4558.2446,-4717.7284,1916.5932,0.0000,4639.0846,0.0000,249.8883,-5483.3782,-4635.5454,-6525.0966,-3925.9902,5015.9390,1045.4532,5466.2100,1601.3843,-2024.9999,-2014.4751,-5437.6774,1797.0048,3002.9396,-2001.6062,4518.0913,4380.0179,1595.4196,3327.4923,-5139.6258,-4074.4451,926.2698,-2012.4900,4364.5494,1282.6078,4523.3917,5448.5328,-4782.4259,3060.1287,0.0000,-1678.5936,121.1294,0.0000,5483.1254,4368.0713,-2761.3210,15047.5567,9865.4444,16723.0694,13868.1737,19632.3390,13739.1606,5439.8727,15231.5464,-28040610.8083,-28058467.9220,-28056330.4892,-28036405.5479,14213.2379,-28043062.9937,
300.000,-1522.8550,-4894.2800,-5547.6299,-2332.2799,-2465.3494,-4384.9877,0.0000,-4742.8573,3511.8056,-4417.5862,0.0000,-765.4632,-265.5324,1944.3006,4165.7036,5129.2694,4347.4036,2237.4618,2349.9778,-3503.0440,3801.8021,3833.7696,-3932.3386,-5331.7430,4515.4613,531.3949,2912.5436,-6495.8057,172.0286,234.1766,-6488.1843,2251.6431,3053.9557,4572.7557,6855.2086,-6911.6161,-4959.5335,-5183.0218,-1252.9212,6755.8936,5996.6943,2519.4164,3317.6389,-800.4364,2006.9600,-3294.5652,1056.7276,-1980.0438,995.7730,-5851.2405,-3901.6926,-3113.4849,741.8308,-1981.6808,2779.2120,-6559.8720,2908.8724,-1874.6315,-5449.2264,-4214.3436,6058.8601,0.0000,-1394.5765,0.0000,6551.4714,4284.0916,-1451.2274,2424.3648,-5188.4108,5479.3536,6312.2745,1746.3480,3405.7797,-1202.9940,4591.3574,-3411.2680,-3281.6041,-2166.1611,-5890.8390,-4711.2146,-5613.3381,1822.7899,-4576.3185,5460.1694,-5340.1864,3388.8014,-719.5006,731.2440,-1082.9045,-4449.5096,-2407.6056,-1281.5539,-3875.6745,0.0000,1546.9290,2303.4595,0.0000,-3402.8336,1888.0881,4870.8595,287089.8632,259246.8055,275871.4107,277358.1735,273335.9920,272613.4885,269435.6801,274290.2218,-225496585.7234,-225522345.4024,-225494358.7303,-225477425.4698,273132.5990,-225476299.1169,4013.1564,2992.3584,3758.0574,5620.9716,-567.4302,2659.6775,0.0000,3080.8372,-5044.0292,561.6185,0.0000,-5018.7763,-6249.0300,-3712.7750,-4320.7167,-1647.4319,5340.4893,5493.0715,-4509.2096,-5136.1594,-1996.4849,-5098.0127,-1345.4583,4297.5149,-947.8423,6879.5729,4584.7393,-1491.8970,-5110.7450,4669.3981,-50.7920,3465.0121,-4124.2536,-1314.4848,722.9522,445.8711,575.4307,-3768.7215,6012.3348,1224.7802,-1053.5969,-4518.4580,2818.2168,-5135.2932,6136.1116,4246.4999,4991.4034,-6084.5970,5317.0868,3527.2088,-5573.5685,-6127.9022,-6398.6157,-3749.6762,6296.9493,-644.8453,-5355.5796,4078.2610,600.0818,-3371.3914,-1158.9083,0.0000,3994.8130,0.0000,-1108.3876,-1479.1092,5826.4144,-2453.3784,514.3061,-188.9264,437.5453,3985.7922,-6043.6000,-5909.7855,-3250.7886,2587.8006,-6065.4282,4843.1573,3326.5138,-1823.5538,2487.3572,-5485.5935,-2996.8966,-388.4248,3203.5512,5919.6822,-5811.9814,4381.8840,6050.7480,2317.7064,4257.9594,4069.7460,-3842.8512,0.0000,-6562.5880,-6359.2592,0.0000,2633.9348,5610.8609,4580.1178,276627.3644,279157.7975,262988.1039,267922.9166,275840.5748,272101.3872,266688.6438,269138.7885,-65349634.4845,-65348941.5809,-65348861.5686,-65344838.0005,267882.3142,-65350641.5950,5393.8366,3861.0160,1234.3592,2911.2096,-6459.9527,-4570.3961,0.0000,-3981.2891,2715.8888,-5189.0385,0.0000,-4677.9961,-2975.0899,-5385.3228,3354.7490,4275.6168,666.4850,3387.5044,4729.5559,2965.4967,-5428.3127,2461.7077,-5513.8942,-485.1229,5193.0844,-442.3640,4235.0236,-1902.4541,4644.9656,5075.2196,1684.9347,5448.4395,-4517.5668,4864.4767,-494.3197,-285.8533,4602.4975,2536.4176,-3276.9913,665.0792,-3242.0982,4581.9844,-5259.0854,-4564.3324,2033.5796,4259.7176,4677.3754,-2272.7594,-4338.7996,-735.8283,-1176.2821,-591.6957,2528.0156,-5397.5327,-56.4620,2067.9242,2709.6705,5195.3550,4021.5125,-4358.2519,3207.3592,0.0000,5316.6184,0.0000,-1564.9748,-5141.5943,-3407.8373,-6043.6640,-4564.0209,4032.9859,2746.2067,5279.3839,81.5900,-3294.2133,-4024.8267,-5328.4377,287.5812,4342.2890,-209.7345,4698.2589,3055.0007,3236.8689,4229.2115,-4202.3743,-2654.0816,-895.3796,-3574.9415,5211.6830,2962.6950,4634.8453,4862.7953,-5416.5548,4040.4631,0.0000,140.2550,-1412.3007,0.0000,5379.2072,3561.8712,-1370.7297,15134.2209,9971.9615,16832.5351,13831.4413,19753.4058,14145.2537,5511.5603,14982.6565,-28042971.0410,-28060757.1714,-28058645.2012,-28038560.8194,14327.6012,-28045166.4663,
600.000,653.2316,-3189.4124,-4292.0601,-639.5814,-3530.7915,-4070.8198,0.0000,-3987.3440,2270.6608,-3302.3098,0.0000,-2847.2327,-1943.0274,-189.2300,2277.1643,3530.9633,5208.0143,3736.9854,393.5744,-4846.8161,2320.4322,2976.3319,-4620.9284,-4402.8384,3215.3266,1706.5038,4583.2683,-6865.0370,-1953.0238,2082.0747,-6529.2263,3864.3823,1441.3204,3046.5800,6783.0961,-6541.1678,-3639.7337,-6296.5321,-251.5976,6546.1586,4829.8355,750.0863,4038.5252,-2299.3285,2967.7565,-1299.8858,3043.4061,-3285.6278,2819.6757,-4765.5355,-5097.1223,-4242.6611,-975.9041,-3565.5111,3735.9563,-6825.6515,989.3017,-291.3406,-5533.3460,-5632.5572,4878.0541,0.0000,802.3971,0.0000,5604.9643,4130.4499,-216.8279,2282.3896,-4410.8169,6045.6613,5419.9757,3746.5741,1953.3062,-2748.1092,3553.1684,-2420.4688,-4465.6276,-189.3653,-5026.1772,-5335.0949,-5464.5712,76.4941,-5007.6889,5980.9079,-4949.4480,4159.4561,-2041.6019,2559.7321,464.2024,-3379.1107,-1171.9451,896.9252,-4665.6549,0.0000,269.0952,642.0994,0.0000,-2393.8851,3673.3250,5893.3417,281083.8187,253383.5729,270036.2003,271423.8546,267588.0073,266961.5367,263719.7595,268792.6292,-224010044.9539,-224035734.6959,-224007550.8363,-223991644.5342,267422.8526,-223989727.6397,4153.0004,4137.8444,4410.6980,5186.2776,1265.8365,4425.6404,0.0000,4819.8123,-6188.7266,2423.9714,0.0000,-4629.3443,-6443.6722,-4212.7057,-4909.0707,-2838.2644,4016.0301,5434.9897,-5351.4064,-4724.6722,-618.7519,-6116.3735,676.0682,5093.1139,-2650.4997,6556.7950,4274.9378,-916.0216,-4723.4860,3595.0594,1520.3455,1991.3864,-5435.4359,-2802.6915,-787.9970,1915.5009,2193.9503,-2577.6575,4921.1994,-344.0145,-2616.9287,-5601.1840,757.8301,-3757.0595,4905.5835,4325.4187,4150.8777,-5918.9285,4234.3708,4289.1863,-4640.4260,-5030.3888,-5776.0289,-2245.4575,5481.0230,905.8283,-5395.0423,5318.0315,2540.0430,-1974.6818,-2688.9716,0.0000,4056.1315,0.0000,-2221.0206,-3463.2338,6657.3553,-4352.4028,2518.0763,-1753.5861,-978.5583,3532.9167,-6499.7255,-4693.0763,-1959.0464,4411.1737,-5113.7774,4459.4175,4235.3881,219.9573,3906.9908,-4874.8826,-928.6606,-1985.5559,4521.6077,4815.5509,-4518.7152,3207.4652,5266.6022,4165.9688,5671.6859,4109.6599,-1877.5213,0.0000,-6450.0374,-6288.4069,0.0000,4443.3706,5352.0402,3435.2992,282677.3689,284593.2266,268639.3466,273476.9037,281600.9518,277633.3455,272462.8476,274791.4306,-70258022.2441,-70258210.2906,-70257742.3344,-70252952.2492,273606.5523,-70258934.7900,5462.5691,4528.2558,2917.7281,4262.8755,-5835.1722,-3319.7175,0.0000,-2949.1608,1311.9843,-5474.9531,0.0000,-4256.4398,-1630.8418,-5365.1309,4239.3463,5173.0703,2141.5198,1784.4965,4408.7659,1290.9442,-6491.5640,716.2980,-5085.3451,1332.8104,5557.6612,1368.4198,2861.3309,208.5281,4647.4845,5508.9365,146.9665,5278.7842,-3888.2817,5399.4300,1051.1472,1251.7150,5294.5052,1111.7123,-4917.4485,2141.8065,-4172.9855,3979.5732,-5451.8073,-5333.4216,3593.1515,5158.7415,4627.9080,-506.4231,-4712.9363,-2476.7814,366.7604,-2075.7307,3680.0586,-5419.2067,-1845.6454,584.1038,3791.7979,4334.8851,3029.3242,-3533.9279,4157.9196,0.0000,5392.0050,0.0000,-3204.4084,-4232.0695,-1811.1601,-4925.1178,-4713.7697,2594.7114,4148.6066,4506.6642,-1446.9488,-4201.7601,-5602.1372,-4626.2991,-1253.0741,5202.0898,1606.2233,4369.3100,1392.4054,4482.5422,4675.4340,-2809.8919,-928.9685,-2618.9348,-4743.1762,5482.0007,4310.5012,4228.8348,3749.8771,-5463.3810,4561.5438,0.0000,1942.7588,-2792.9844,0.0000,4690.3554,2370.8581,173.6518,15220.7961,10078.7768,16937.2219,13797.5673,19871.7849,14552.3439,5587.5888,14686.8701,-28045332.0725,-28063045.7047,-28060955.2224,-28040752.4206,14441.9547,-28047269.7451,
