sl_10_5400_20301227 Coordinates.csv
2030/12/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:52 2024,
Start: 2030/12/27 07:47:00.00, Stop: 2030/12/27 09:17:00.00,
TIME_UNITS,STARLINK-1306 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-5269 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-5269 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-5269 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-473.1247,-3047.3975,4288.1813,-4427.9470,-4654.6901,4859.7416,2849.7649,-3484.3762,-4513.7838,1980.3935,64970.9423,49375.6723,67127.8225,68943.3910,65140.2707,64155.9126,60746.9294,65605.8238,-232906661.9139,-232881133.2137,-232900008.0095,-232888061.4244,64496.2669,-232888875.8927,-6717.4210,5544.3611,-1302.4197,2519.7949,1573.3821,-1420.9304,4828.0849,-2431.6093,1764.8729,4058.4847,346593.0226,352812.0486,345120.1327,350049.6946,357964.5079,354491.5835,349017.6642,351260.7602,-55603558.1455,-55616026.8760,-55614737.9681,-55607930.5118,350071.0630,-55613034.4276,1414.2071,-2520.2994,5219.6788,-4657.6204,4693.3477,4568.7937,3945.6043,-5470.9071,-4484.3778,5025.1518,-78939.0868,-80393.4795,-77439.7955,-80285.5359,-74524.9971,-80432.2807,-88721.2399,-79110.6314,-26156509.9444,-26137181.7246,-26169869.9429,-26146508.0386,-79948.2375,-26153157.6175,
300.000,-1665.5587,-1712.2312,2880.2526,-3361.6352,-3031.8664,3792.2747,3595.1654,-4258.7899,-3609.6498,3313.8316,58065.0689,41869.6010,59635.7594,61362.6067,57741.9644,56829.8682,53381.7569,58492.2520,-231631032.9824,-231605862.9190,-231623956.1095,-231613194.8072,57132.4660,-231613243.8801,-5926.4470,6499.9439,-2947.5136,4337.8161,2911.4681,-3316.2784,3045.8696,-400.7832,3738.6219,2341.6249,347746.6202,353891.9777,346368.1487,351216.8230,359320.5617,355633.9903,350384.3821,352526.4532,-60676400.2144,-60688642.2074,-60687937.6040,-60680327.9680,351387.4062,-60685778.1630,3068.6890,-1087.1058,5508.3294,-4186.7714,5337.2482,4596.7712,4977.3428,-5448.8064,-4072.9828,5401.5130,-78723.7888,-80334.9820,-77350.6480,-80343.2969,-74424.4477,-80046.9175,-88670.4057,-79407.9498,-26159031.9275,-26139099.3502,-26172214.2872,-26148778.5925,-79854.5758,-26155428.8049,
600.000,-2724.4857,-212.1136,1226.5695,-2004.4457,-1120.9159,2378.5299,4030.9750,-4670.1509,-2341.5103,4347.9774,51132.1284,34341.5911,52116.1733,53739.5268,50315.0372,49486.5360,45987.5278,51258.7573,-230244923.2171,-230220122.1292,-230237407.6549,-230227865.2454,49741.7546,-230227134.8631,-4540.1520,6787.9517,-4340.0914,5742.4706,3999.2348,-4896.5954,955.4002,1646.6436,5302.7056,408.6396,348790.2764,354811.8014,347462.8053,352220.1558,360520.0592,356601.1684,351596.1190,353565.0922,-65720052.3998,-65732083.3466,-65731928.7479,-65723599.9365,352548.8602,-65729332.2112,4387.1061,468.9169,5195.7378,-3262.6724,5376.4062,4109.3348,5459.3875,-4843.9883,-3160.3304,5155.6452,-78516.6914,-80276.3687,-77266.2091,-80398.1874,-74326.5205,-79660.4365,-88615.1608,-79737.1953,-26161552.0870,-26141027.3121,-26174550.3861,-26151089.2403,-79760.8553,-26157699.7981,
900.000,-3557.7823,1314.4491,-507.8144,-480.8562,876.5364,758.5080,4118.3552,-4670.6577,-842.2335,4969.4468,44172.2007,26795.0412,44572.4372,46075.4680,42862.8238,42130.0840,38567.4880,43899.9224,-228748999.1016,-228724576.4603,-228741029.8666,-228732732.3191,42327.3903,-228731215.3128,-2701.6557,6379.6233,-5336.2734,6592.0078,4722.4994,-5997.8356,-1228.3781,3509.9785,6278.0335,-1534.8693,349719.1672,355571.1074,348403.6223,353059.5531,361562.4139,357390.4368,352652.2243,354380.2517,-70732108.8713,-70743944.9555,-70744304.8714,-70735340.6832,353554.8738,-70741290.9069,5225.2749,1971.8841,4315.9546,-1984.9595,4806.4405,3161.0208,5338.7414,-3720.6842,-1858.2451,4315.8591,-78316.9732,-80217.6366,-77186.4612,-80448.7893,-74231.1914,-79274.6074,-88555.5287,-80068.0500,-26164070.3104,-26142965.5732,-26176878.0565,-26153437.3099,-79667.0761,-26159970.5969,
1200.000,-4090.6898,2725.4543,-2154.5600,1071.4226,2753.4315,-910.8927,3846.9007,-4247.4878,732.9990,5102.9324,37186.2163,19233.3578,37007.9329,38371.5269,35388.6713,34764.6693,31124.9009,36416.8404,-227143979.5022,-227119943.9025,-227135542.3842,-227128508.5082,34892.6423,-227126204.0765,-599.4596,5318.6871,-5827.6655,6798.3124,4998.9429,-6502.6910,-3281.4974,5008.8239,6550.7599,-3286.1569,350529.1272,356169.5548,349190.1906,353735.2940,362447.1077,357998.9677,353552.1161,354980.0975,-75710178.9861,-75721836.8395,-75722674.6579,-75713158.9822,354404.9643,-75719263.7710,5491.6930,3251.7510,2964.8292,-491.8422,3691.7420,1858.0637,4628.7143,-2198.5349,-326.8514,2978.7073,-78123.8956,-80158.7831,-77111.3776,-80493.2970,-74138.4379,-78891.7939,-88491.5314,-80369.6638,-26166586.4856,-26144914.0811,-26179197.1134,-26155820.1010,-79573.2385,-26162241.2014,
1500.000,-4272.2103,3888.5332,-3558.4040,2513.6533,4318.7817,-2471.0011,3235.8995,-3425.8554,2222.4071,4720.6045,30175.6951,11659.9533,29426.0495,30628.6155,27895.9376,27394.3741,23663.0459,28817.2751,-225430635.3234,-225406994.4767,-225421716.9207,-225415958.8563,27440.7895,-225412872.0322,1552.2342,3716.5107,-5753.5107,6336.5697,4787.6991,-6353.4959,-4993.9851,6000.6923,6086.2710,-4666.5846,351216.5654,356606.8744,349822.1724,354248.2202,363173.6911,358423.8328,354295.2824,355377.3462,-80651888.4290,-80663385.0880,-80664663.1452,-80654679.3691,355098.7177,-80660876.6514,5157.2915,4163.7865,1289.7971,1054.6910,2158.4284,346.6110,3407.4969,-440.3292,1244.9015,1298.1492,-77936.8059,-80099.8053,-77040.9226,-80529.4170,-74048.2384,-78515.1368,-88423.1889,-80612.6041,-26169100.5018,-26146872.7697,-26181507.3707,-26158234.9385,-79479.3423,-26164511.6116,
1800.000,-4079.8859,4693.2037,-4591.9394,3718.3793,5417.3648,-3776.4760,2333.4848,-2268.7076,3474.1357,3847.0522,23142.5717,4078.2454,21830.1814,22847.5600,20387.9900,20023.1070,16185.2165,21115.5135,-223609789.1367,-223586549.8670,-223600376.8915,-223595900.5950,19975.1193,-223592041.7181,3535.4470,1739.9796,-5108.4803,5248.5761,4095.3784,-5559.1447,-6191.5658,6394.9941,4934.0696,-5540.1482,351778.3820,356882.8689,350299.3011,354599.9249,363741.7838,358662.1183,354881.2806,355588.9253,-85554880.3452,-85566233.2071,-85567912.8599,-85557543.3747,355635.7890,-85563772.8553,4258.4992,4604.9880,-526.1496,2486.5463,380.2910,-1203.7402,1809.7870,1365.1940,2662.7152,-532.0789,-77755.1325,-80040.7006,-76975.0518,-80554.2559,-73960.5726,-78148.7750,-88350.5196,-80770.9077,-26171612.2486,-26148841.5600,-26183808.6407,-26160679.2122,-79385.3878,-26166781.8275,
2100.000,-3522.6366,5061.1170,-5167.2617,4580.6090,5945.4813,-4708.8370,1213.4757,-872.6210,4361.6908,2558.6881,16089.0770,-3508.3457,14223.7268,15029.3029,12868.2040,12654.4541,8694.7191,13331.8417,-221682314.7862,-221659483.0274,-221672397.0191,-221669202.7314,12498.9260,-221664586.9380,5150.5866,-406.2682,-3944.8298,3639.0497,2977.4269,-4194.9368,-6753.8846,6161.6870,3222.5350,-5827.1255,352211.8943,356997.4127,350621.3812,354792.9829,364151.0747,358711.1514,355309.7386,355635.2508,-90416816.4648,-90428043.2451,-90430084.9435,-90419410.7386,356015.9023,-90425614.2727,2893.4248,4525.5833,-2284.6984,3648.0346,-1440.9922,-2619.2157,12.0789,3023.7791,3751.2985,-2301.0520,-77578.3756,-79981.4666,-76913.7118,-80564.2145,-73875.4216,-77798.0892,-88273.5401,-80824.1436,-26174121.6170,-26150820.3615,-26186100.7351,-26163150.4049,-79291.3749,-26169051.8491,
2400.000,-2641.2578,4953.5131,-5243.1652,5026.7467,5860.8225,-5186.9728,-30.1329,639.9690,4796.4844,977.2948,9017.6572,-11096.3975,6610.0859,7175.2654,5339.9617,5291.4728,1194.8715,5491.5775,-219649136.9691,-219626717.7646,-219638702.9130,-219636785.6047,5015.5096,-219631432.3420,6236.8477,-2501.1917,-2368.3342,1665.2869,1534.2032,-2395.2123,-6627.0829,5333.4234,1144.1919,-5511.1125,352514.7751,356950.4522,350788.2882,354831.2009,364401.3224,358568.9011,355580.3546,355539.0659,-95235378.2176,-95246496.9079,-95248860.2693,-95237960.6003,356238.8509,-95244082.4918,1211.3910,3934.5158,-3794.2470,4412.9682,-3099.1134,-3741.5593,-1786.9936,4356.9130,4376.2255,-3805.3791,-77406.0986,-79922.1009,-76856.8403,-80554.9274,-73792.7672,-77469.9138,-88192.2654,-80759.3223,-26176628.4987,-26152809.0735,-26188383.4644,-26165646.1104,-79197.3039,-26171321.6763,
