sl_100_86400_20300620 Coordinates.csv
2030/06/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:31 2024,
Start: 2030/06/20 07:47:00.00, Stop: 2030/06/21 07:47:00.00,
TIME_UNITS,STARLINK-2061 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-31990 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-2409 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-31746 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-5000 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-5877 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-5924 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-31891 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-5632 - X-Coordinate,STARLINK-31230 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-30766 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-3233 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-2691 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-6287 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-11151 [DTC] - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-5214 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-2143 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-31167 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2061 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-31990 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-2409 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-31746 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-5000 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-5877 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-5924 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-31891 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-5632 - Y-Coordinate,STARLINK-31230 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-30766 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-3233 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-2691 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-6287 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-11151 [DTC] - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-5214 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-2143 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2061 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-31990 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-2409 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-31746 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-5000 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-5877 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-5924 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-31891 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-5632 - Z-Coordinate,STARLINK-31230 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-30766 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-3233 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-2691 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-6287 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-11151 [DTC] - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-5214 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-2143 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2242.1524,-3914.7673,-2601.2653,3908.3300,4410.3184,-4811.3078,818.5254,-1990.1195,5269.0667,-2818.4086,5311.5527,4847.5048,-3674.7924,5972.6910,5547.7961,231.2975,49.3000,1602.5033,3184.8835,1324.2609,6542.5339,-3563.1048,265.0174,0.0000,-4303.1819,-2590.8634,956.6306,4712.0450,-3451.9742,-2641.0307,-6416.7234,-465.6148,4214.8303,-3173.9574,4954.6706,-2152.1567,247.0445,-3255.3833,0.0000,-6569.1631,-1437.4137,876.7693,-230.1916,-1448.1078,5910.8797,-1672.7241,-4701.4141,4487.7509,4505.0800,-4999.7096,6155.9803,6617.9212,4435.7986,2252.1850,524.5916,1796.0071,2513.8327,5341.9553,0.0000,-3294.1195,3023.5144,-2574.7228,6786.0146,3225.8543,6598.3890,3849.4873,1738.7838,1893.9107,4539.0577,5573.2972,-4893.2162,157.7803,-6120.9577,1394.4622,620.7537,-2418.2201,663.7885,2600.8609,-1155.0306,-1243.3686,-3907.0202,4046.6088,-6560.2537,-2893.4165,-5744.3717,1255.3804,3593.0944,6567.7154,-4114.0222,4894.7947,6461.9404,-5169.3811,-3838.7254,785.2120,777.9422,-5616.0993,3173.2817,-2320.6674,4525.9819,5486.0460,-215890.6281,-211736.6141,-220488.1131,-222185.1510,-218779.6675,-217624.8156,-213639.0963,-216484.7761,-193377605.5205,-193347704.5881,-193373276.6837,-193388746.8142,-217318.3971,-193393828.3213,4893.2588,1518.5078,1891.1774,-3322.5630,3457.6677,1013.2695,-6811.4245,5449.9735,3926.1419,3150.4438,1034.4439,1842.4925,-4230.3323,-13.7083,2711.1144,-5484.7066,-5133.9111,-2373.5660,-5465.7672,-6236.8579,2073.8705,3593.6284,5729.5121,0.0000,3370.4559,4289.6409,6567.3754,4508.5455,2299.1351,-5300.0692,1051.5682,-6296.3807,2709.8759,-4573.0866,-4435.7162,2681.5871,6703.0692,-5542.0523,0.0000,-1198.1797,-4165.0034,-5769.0357,4087.8719,4831.9344,-2920.8633,-2328.8919,3406.1097,5040.4674,5226.3511,3186.4812,1111.2162,1575.2025,-3521.2362,6031.9084,-6390.6731,-6694.6841,-5737.7941,-4245.1671,0.0000,-5983.7062,-4441.2154,6438.3975,463.5806,6058.6014,1374.7609,3172.4783,-5066.3490,3965.2728,-1798.9627,-2952.8478,1535.8743,-6083.8794,758.2913,1963.2630,1092.3537,3932.1397,6892.2882,6075.4470,-5299.9572,-1901.9487,-5122.2331,-5020.8345,2282.3362,-5609.1391,-1165.0197,-5757.1589,5378.3636,1607.4236,-5536.8868,683.7813,877.4646,-3711.1153,3976.3477,5306.5791,-6000.7013,3701.0378,-2668.4162,4574.6503,-2307.4623,-1215.6754,-310398.7406,-320018.1735,-303685.4452,-307993.1676,-315923.8841,-313081.0031,-307610.8036,-309018.7539,289547152.8261,289528782.4707,289528943.3534,289545728.7854,-308348.7269,289539663.6026,4182.9415,5489.0997,-6161.3037,-4523.5366,4106.7397,4756.5637,1163.1126,-3702.8849,1521.2000,5451.1781,4295.6288,-4549.3810,-4073.7861,-3418.9200,-3092.5041,4035.8705,-4629.7552,6287.6982,-2698.5890,2517.8717,-863.8653,4710.6546,3838.8500,0.0000,-4242.4473,-4599.6920,1828.6761,-2370.8759,-5482.1857,-3590.8050,2289.3879,2499.3678,-4687.2516,-4116.5989,-1975.6391,6000.9520,1626.8414,2616.5715,0.0000,2005.9913,-5320.9202,-3726.1256,-5450.9579,4530.5773,-1836.5593,-6298.1774,3732.7365,1121.6813,-946.2667,3527.6492,2666.2517,765.3116,-3977.8354,-2191.1779,-2422.6145,-819.8007,-2871.6413,-1238.8313,0.0000,1308.7903,4135.8922,-227.0615,1211.5101,79.6629,-1229.8267,-4748.3970,-4409.6981,-5303.1817,-4888.9845,-2502.1242,4622.4236,-3362.1537,2601.0806,-6513.1220,6843.8773,-5101.2829,46.3199,-2017.9960,4195.4739,-6566.4631,-1402.8755,-2546.4570,340.0547,2694.3187,3628.1140,-3609.7693,-2327.3326,134.7901,367.9055,4783.2746,-2416.2381,-2703.2749,4156.0539,4259.0657,3355.1464,1423.6039,-5517.0447,4690.0321,4733.4061,-3954.2698,-44687.5640,-47710.0439,-41458.7307,-43680.9835,-38328.3734,-45065.2140,-52637.2003,-42494.4627,153119728.9912,153100256.5132,153101321.9372,153099099.6443,-43895.0769,153109823.7988,
3600.000,-4205.8385,1799.1939,-1902.4669,732.7554,-5610.5969,1400.4428,20.1022,341.7177,-4390.7474,441.0503,-6416.4334,-6853.4728,4154.1449,-6277.3706,-6655.3081,3396.5566,3493.3463,-5804.5839,464.1541,1188.5701,-5613.0853,424.7020,-3139.3410,0.0000,3820.3569,-1188.1123,-3204.2547,-6209.5722,636.8641,5267.8717,5840.5496,3691.3205,-6722.0549,6000.3810,-1645.1501,6070.2204,-2232.9801,5239.4614,0.0000,4678.9627,5036.2917,872.9083,-4203.6073,-2571.5821,-4578.1128,5473.0487,3421.6075,-5664.6364,-5170.9535,1011.3795,-4139.9104,-4224.4814,-620.6364,-4616.9192,2219.8836,-227.3866,-998.9939,-2942.5279,0.0000,3003.8779,-173.2489,-30.8961,-6072.5513,-4023.9369,-5980.7083,-4230.9614,2360.2425,-5519.5767,-944.8715,-1533.7281,5353.9336,2474.9451,2128.0685,-5409.9568,2406.0224,-2171.5540,-2780.3269,-3587.0001,3648.6042,-2715.9561,4820.4819,-2241.4691,5044.3671,5149.0427,3448.2268,437.3309,-4908.2489,-4959.4512,4473.1921,-2905.8340,-6730.3959,6243.6967,1982.6798,-3819.7091,1730.3727,3714.7158,-128.5283,2727.7694,-2471.0701,-5221.7239,-133993.2494,-126796.2750,-134845.5898,-134466.3268,-134295.6526,-133912.7028,-129560.6889,-133944.8485,-261763010.8963,-261733034.5960,-261759558.4157,-261782150.3646,-133225.1783,-261780088.4237,-573.9526,-5177.7994,-3157.2881,4324.0175,-4052.3143,-4301.3338,4469.2672,-6846.8828,-64.8501,-6172.9277,2065.7264,44.2187,125.2031,2809.9678,-1309.9526,2465.0650,2563.6584,2912.8621,4261.4990,6616.7661,777.1969,-6028.2708,-2700.1211,0.0000,-5754.5856,-6277.4756,-5759.3223,-2821.4145,-5645.2749,4484.9274,-3352.4661,3351.4675,-1036.7872,3248.0622,5050.7754,-2799.4172,-4218.7098,4449.0163,0.0000,-1126.6717,4000.6244,6851.4658,-4293.2461,-5959.6837,4239.6012,2804.4852,-5983.2037,-2654.8787,-2503.6465,-4022.2772,2775.3286,-240.9957,5146.0358,-4609.4007,3713.8993,6179.3381,6626.2622,3141.3094,0.0000,5169.5279,6733.3224,-5967.1531,1128.3063,-3622.8694,555.0988,1351.8815,4896.7476,-3311.8911,4411.2134,4724.9920,-4265.7259,3449.9008,-3416.9455,-603.7071,-4874.0006,-4263.4749,-5366.0213,-2906.7372,5811.6046,-1870.6323,2237.0851,6467.1628,-2028.8307,4399.7092,-2284.2031,6863.8025,-4260.0764,1032.9703,3060.0469,3411.6606,1310.4097,2450.6751,-6510.1102,-1861.1401,6702.2084,-5262.7841,5645.2926,-6394.9933,5527.7533,4406.1772,-349882.2659,-362631.4587,-347934.5963,-351519.4324,-361346.5107,-354876.5287,-353283.5987,-352764.5475,229580494.6176,229573458.2948,229569450.1880,229580286.9953,-353369.9529,229572385.8606,-5345.1043,-4226.3306,5881.5367,5234.9936,637.7956,-5146.2488,-5339.6365,-592.3518,-5127.2776,-3072.7433,-1547.5082,736.5777,5529.9077,-151.8756,-1282.2536,-5378.3137,5372.5896,-2402.5405,5366.2759,1343.0301,3955.8829,-3376.6331,-5531.6551,0.0000,308.8178,2315.6728,1987.3245,-1278.9768,3856.6115,249.2878,1478.1933,-4620.4195,873.0615,1151.1255,4449.0383,-1808.9369,-4990.9967,958.1522,0.0000,-5050.6729,2499.1688,-417.7319,3201.5099,-1988.2719,-2812.5929,3165.5432,-452.2474,2756.5416,3923.9843,-5522.7866,-4636.6927,-5386.2539,4571.6574,-1922.8499,5304.3269,-3236.1604,-1594.5774,5426.9418,0.0000,3545.0337,-833.0529,3527.6637,3093.2714,-4223.1380,-3298.5881,5248.9876,4297.6674,2432.8998,5219.2818,4608.9850,-964.7683,5495.4821,-5356.8435,4301.4022,-4366.4023,4928.5130,3369.4839,5130.6001,-85.5311,6101.3104,-3905.4146,-1101.9596,4326.6827,1119.1770,-5524.5575,-625.1423,-2235.6064,-4486.8085,-4287.7853,-5230.9178,-1174.2644,-1675.0816,-1261.3754,-5383.7962,70.2532,2398.0566,3950.3721,-169.5809,-3415.0679,675.9917,-41568.5426,-46144.5132,-40196.5594,-43996.1784,-36936.9450,-40480.7795,-51659.1479,-44123.5148,153131051.3669,153111385.4190,153111676.4135,153114191.6032,-42554.5761,153123306.2596,
7200.000,5430.6011,-103.5771,4623.0803,-4500.4285,4133.5485,1484.3330,-2490.7364,1633.3316,2256.7753,1257.7957,5178.8075,5679.9191,-4504.8745,3858.9469,4835.1511,-6255.1117,-6342.7788,6207.7633,-4629.6983,-3563.2617,3148.1911,2163.3890,5824.7529,0.0000,-1736.7100,3775.4886,4633.7078,5556.4763,1363.2287,-5785.9550,-2720.4961,-6027.3762,5811.8660,-6373.1665,-2443.5089,-5951.6878,4587.5966,-5482.4173,0.0000,-1885.4152,-6042.5998,-2339.4241,5883.6516,4812.4354,502.6389,-6001.5147,-841.4966,4800.4120,4974.2207,3165.5596,1026.9721,248.7369,-2911.2511,5047.9730,-5208.9277,-2257.9050,-1434.7244,-1629.5234,0.0000,-2389.0168,-2555.6667,3341.0408,2810.4228,4104.3948,2631.1126,4225.0791,-5439.0777,6313.2343,-1992.1485,-3039.8606,-3591.6984,-5326.5693,2510.9176,6914.3495,-5170.9284,5364.4328,4700.1095,4539.5099,-4312.4019,3158.8396,-2892.4313,-644.1887,-872.3000,-5358.1148,-933.9464,-2098.5940,4376.6587,1040.7527,-4037.7901,1049.1905,4568.5622,-4780.5641,347.1161,6149.6198,-3607.4574,152.9534,-1901.2288,-1813.5740,338.9030,2782.3038,-46195.5075,-34208.2397,-40494.0066,-36914.9239,-40951.3797,-41780.1033,-36438.7125,-39824.3014,-312284343.2881,-312257161.4112,-312284731.6683,-312310015.1388,-40420.7568,-312301903.9481,-3289.3874,6910.0975,4701.9014,-4678.1917,2423.3367,6423.4408,-707.6549,4964.3472,-4659.8853,6666.9676,-4026.2806,-1658.0861,3828.4974,-4404.2982,-1040.5874,545.3609,-251.4364,-551.4997,-2518.5286,-4005.0516,-4119.2223,6573.3688,-410.4051,0.0000,5510.8406,5366.8119,2399.4608,-170.2883,6723.1419,-1992.1038,4660.1943,587.2572,-860.5368,-957.8373,-4909.1635,322.2484,420.1810,-1530.4260,0.0000,4146.4309,-2744.5764,-4905.1119,3103.5107,4270.1424,-4151.6678,-2859.4863,6098.8306,-1456.3956,-1388.0837,4681.8848,-6021.0095,-2972.2294,-5831.9742,554.9787,-156.0207,-3672.5307,-4528.5596,-2202.1204,0.0000,-1400.9051,-5439.8869,3836.8568,-3165.2906,-897.5447,-3177.9175,-4939.7000,-3993.1951,1831.9590,-6223.5028,-5264.6280,4879.2936,-484.6414,5367.6423,421.9881,4635.2040,4055.1453,1901.9200,-1437.3655,-3416.0529,5824.1605,3290.5522,-5574.0016,2257.8275,-1016.3733,5661.2245,-4853.1532,667.9184,-4340.4033,1219.2068,-6443.0394,-3300.2085,322.5369,6470.3647,-1356.9213,-4785.8697,5103.4320,-6629.0230,5007.8105,-6942.1599,-5483.2256,-373064.9124,-382858.1711,-369975.8355,-374873.7413,-384028.8451,-372496.9025,-376377.0097,-376451.0121,153949773.8102,153953380.0043,153944510.5495,153944923.2755,-375892.6463,153940654.4623,2488.6344,310.1568,-2189.9566,-2149.7568,-5040.2564,1839.9924,6451.9775,4466.3058,4315.7361,-1292.1125,-2193.9325,3531.4053,-3614.1141,3600.9358,4806.1265,2651.1564,-2739.2148,-3005.0772,-4419.4854,-4288.4099,-4582.6872,-76.5884,3677.5948,0.0000,3791.3809,1768.0794,-4498.8658,4141.1881,382.8026,3227.5691,-4299.8903,3070.1808,3529.6409,2511.9678,-4249.8351,-3532.1309,5130.9929,-3979.7897,0.0000,5273.3128,1899.1782,4275.6839,1462.9982,-2166.2221,5405.0345,1906.8145,-3136.8946,-4660.8648,-4673.3047,3953.0675,2988.2448,6156.6046,-2322.0685,4511.1273,-4454.3314,5479.2060,4978.1496,-6370.8767,0.0000,-6382.5626,-3156.5571,-4720.0703,-5467.7536,5417.5361,5458.8695,-2274.2840,-1603.4033,2037.4913,-2243.9996,-3014.8495,-3329.0245,-4442.8441,3110.3411,429.4232,-589.2820,-1446.5445,-4720.1788,-5011.5701,-4107.8575,-2094.0494,4915.1683,4059.3678,-6521.6562,-4176.6477,3818.0338,4435.1827,5245.3003,5068.9817,5461.9450,2175.7985,4063.2725,4972.9110,-2437.3956,2698.9603,-3471.4023,-4611.8018,157.2753,-4477.2229,77.2273,3046.7231,-39166.0985,-44434.4069,-39562.3606,-40924.2063,-35920.9101,-41031.5799,-50062.4262,-39651.4631,153141829.5202,153122529.5028,153122471.1972,153131958.2707,-41210.1050,153136746.0877,
