sl_5_5400_20301121 Coordinates.csv
2030/11/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:47 2024,
Start: 2030/11/21 07:47:00.00, Stop: 2030/11/21 09:17:00.00,
TIME_UNITS,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-3895 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3479.7342,-3952.0284,2571.2053,-6777.8212,-4802.4270,-356981.2861,-371231.5079,-371100.7788,-366900.1576,-365541.5134,-368276.6625,-374256.4956,-369943.4785,-289746506.9988,-289765085.1954,-289743415.0540,-289726921.1749,-370611.2841,-289730562.2757,-5771.3453,5548.9393,-3223.8718,-1047.8755,4539.5540,37605.2545,52458.2425,31803.2771,34784.9921,43421.2802,41239.0155,38675.3179,36514.9201,17786220.0542,17804814.5563,17787582.4155,17767116.5845,37391.9293,17773921.7610,-410.2870,1146.6798,-5452.0476,-356.0102,-1900.1407,-41484.1570,-45766.9412,-38961.1005,-41700.6302,-36004.5564,-42074.6065,-50232.1610,-42893.2323,7275888.4155,7257607.4702,7259345.3328,7272735.1072,-41462.3879,7272439.0157,
300.000,-4282.9825,-2371.8817,657.8206,-6707.0981,-4053.9398,-357783.0532,-372145.0030,-371917.6013,-367827.3683,-366217.9221,-369019.0749,-374898.8588,-371072.2196,-290061425.4358,-290080517.5418,-290058467.0605,-290041289.0065,-371283.5290,-290045393.3748,-4738.9265,5957.2881,-4276.8637,183.5357,5551.1025,30162.3407,44518.9989,23991.0377,26962.6129,35645.9223,33258.6397,30890.1011,28695.3543,11453397.9032,11471261.8978,11454209.9191,11434805.8383,29565.1134,11441145.2067,-2191.5782,2565.7384,-5292.1648,1454.0075,-109.3487,-41622.7285,-45870.4058,-39070.4080,-41964.9271,-36104.7156,-41892.3051,-50386.4458,-43129.7308,7271550.0242,7253333.5977,7255043.2909,7269271.5902,-41571.7496,7268352.3659,
600.000,-4650.3252,-542.2400,-1290.6357,-5955.7986,-2895.1483,-358432.1580,-372888.4918,-372568.9049,-368606.4568,-366731.3740,-369600.1416,-375377.7191,-372052.7425,-290237942.2087,-290257531.2728,-290235094.8083,-290217312.6976,-371790.4856,-290221824.4576,-3187.1829,5799.8284,-4941.7714,1412.8280,5998.7965,22701.9942,36563.0478,16168.7563,19129.8305,27858.5591,25245.3158,23094.4629,20909.0696,5115299.7303,5132424.1838,5115557.7181,5097293.9371,21726.6302,5103096.0930,-3719.2151,3707.0596,-4543.4899,3103.7041,1693.4282,-41761.2627,-45973.3410,-39184.4497,-42227.0568,-36207.5576,-41708.2839,-50536.3323,-43248.4821,7267210.3292,7249060.3704,7250745.7327,7265800.1458,-41681.0833,7264265.8583,
900.000,-4559.6892,1364.4292,-3077.3471,-4603.7962,-1426.9196,-358928.2539,-373461.6479,-373054.3630,-369238.5694,-367081.6355,-370020.1168,-375692.9561,-372850.8805,-290275977.0595,-290296046.0009,-290273217.8670,-290254920.0965,-372131.9620,-290259775.4140,-1275.6055,5100.7945,-5141.7465,2533.4529,5849.2898,15227.2649,28594.0130,8339.9133,11291.4503,20062.6098,17200.3439,15291.8203,13156.6140,-1225050.1220,-1208673.8488,-1225348.9974,-1242399.8744,13879.9701,-1237201.3117,-4817.0992,4447.2038,-3288.7813,4411.2307,3310.1126,-41899.7541,-46075.7378,-39303.2168,-42485.7454,-36313.0582,-41524.1100,-50681.8445,-43246.8986,7262869.4450,7244787.7945,7246452.7857,7262314.8656,-41790.3889,7260179.4929,
1200.000,-4033.6854,3165.3207,-4525.2007,-2792.4477,216.0242,-359271.0542,-373864.2216,-373373.7225,-369724.9450,-367268.5460,-370279.4595,-375844.5178,-373432.5783,-290175515.8099,-290196047.4272,-290172821.9161,-290154104.3465,-372307.8401,-290159232.2098,795.6939,3934.8594,-4842.7962,3446.0524,5129.6653,7741.2070,20615.5243,507.9956,3452.6625,12261.4960,9124.8474,7485.5897,5436.6126,-7564626.3214,-7549006.4723,-7565484.0375,-7581256.9261,6028.6266,-7576721.7556,-5359.2359,4706.2226,-1667.2126,5232.6890,4563.1608,-42038.1966,-46177.5868,-39426.6911,-42739.3673,-36421.1942,-41341.8808,-50823.0049,-43131.8127,7258527.4868,7240515.8764,7242164.5794,7258809.6493,-41899.6663,7256093.2698,
1500.000,-3135.2068,4684.8615,-5494.5036,-709.2188,1877.5798,-359460.3325,-374096.0401,-373526.8048,-370066.8258,-367292.0178,-370378.8578,-375832.4204,-373766.7044,-289936610.3666,-289957587.3464,-289933958.7510,-289914923.5830,-372318.0755,-289920246.8925,2807.0841,2418.8783,-4059.3039,4066.9639,3923.0188,246.8777,12631.2163,-7323.5048,-4380.8680,4458.6398,1019.8236,-320.8140,-2254.1047,-13900403.9891,-13885548.4131,-13901821.6570,-13916260.4948,-1823.9056,-13912440.4462,-5283.6311,4456.1583,140.6084,5477.8800,5315.2308,-42176.5839,-46278.8784,-39554.8454,-42985.8498,-36531.9440,-41164.3911,-50959.8342,-42919.4571,7254184.5701,7236244.6223,7237881.2460,7255278.4006,-42008.9155,7252007.1890,
1800.000,-1959.7504,5771.8297,-5896.8418,1432.0984,3395.1774,-359495.9220,-374157.0073,-373513.5059,-370265.3028,-367152.0364,-370319.2464,-375656.7486,-373827.9027,-289559378.6944,-289580783.6201,-289556746.2566,-289537500.6255,-372162.6974,-289542937.5637,4542.4277,700.0501,-2854.8412,4335.6063,2358.4226,-7252.6646,4644.7262,-15151.0929,-12202.9068,-3342.5371,-7113.7447,-8123.9791,-9920.2589,-20229360.1431,-20215276.2941,-20231337.9997,-20244397.0801,-9674.1321,-20241334.4939,-4598.9439,3723.9885,1932.6741,5119.9537,5484.0800,-42314.9093,-46379.6025,-39687.6438,-43222.5636,-36645.2870,-40995.3396,-51092.3512,-42634.5013,7249840.8113,7231974.0384,7233602.9196,7251715.2482,-42118.1364,7247921.2504,
2100.000,-625.4523,6314.5311,-5703.3278,3413.4312,4615.6387,-359377.7161,-374047.1040,-373333.7967,-370321.0664,-366848.6600,-370101.8053,-375317.6554,-373599.0998,-289044004.7585,-289065820.1186,-289041368.3502,-289022022.6969,-371841.8090,-289027488.3213,5811.9860,-1058.3492,-1337.6473,4220.2947,596.7808,-14754.3609,-3340.3074,-22971.2717,-20006.5674,-11138.6158,-15274.6772,-15920.4984,-17567.7498,-26548475.1407,-26535170.0784,-26551012.5420,-26562657.5851,-17518.5600,-26560384.3546,-3383.5553,2588.7903,3508.4548,4198.2259,5051.2867,-42453.1658,-46479.7488,-39825.0412,-43446.2078,-36761.2038,-40839.5676,-51220.5729,-42308.1144,7245496.3267,7227704.1311,7229329.7365,7248114.7705,-42227.3289,7243835.4541,
2400.000,738.3581,6252.5913,-4946.1767,5034.7063,5410.6031,-359105.6675,-373766.3878,-372987.7233,-370234.0273,-366382.0194,-369727.9183,-374815.3623,-373073.2694,-288390738.4347,-288412946.6314,-288388074.8925,-288368741.1940,-371355.5869,-288374149.1695,6473.2591,-2692.4421,348.9966,3722.0599,-1185.7892,-22255.1536,-11320.2466,-30780.5442,-27784.2819,-18926.1808,-23461.2320,-23706.9704,-25203.1694,-32854734.1196,-32842214.5094,-32857829.5345,-32868038.4202,-25353.7002,-32866575.2697,-1777.0971,1173.3397,4691.7169,2813.9975,4064.1710,-42591.3458,-46579.3067,-39966.9838,-43652.7197,-36879.6764,-40703.2949,-51344.5148,-41975.2035,7241151.2334,7223434.9066,7225061.8356,7244472.2043,-42336.4929,7239749.8001,
