sl_5_5400_20301006 Coordinates.csv
2030/10/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:45 2024,
Start: 2030/10/06 07:47:00.00, Stop: 2030/10/06 09:17:00.00,
TIME_UNITS,STARLINK-1255 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-1474 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1747.2415,-4482.2457,6638.6433,5447.4846,1371.4652,376514.0666,366005.6196,363597.2690,368551.0464,375503.5186,372158.7450,366019.2366,368871.8245,-305689713.4034,-305706077.5883,-305709134.8361,-305697699.9215,367702.9043,-305702310.7193,4176.6318,-4547.3099,1950.5694,-599.7383,4535.9443,-17239.0579,10940.9905,-5601.0195,-6337.5905,-1099.5500,-717.2999,1664.6078,-2504.8776,130464052.8955,130453244.5468,130448618.4494,130449546.3322,-1771.9007,130450297.5391,-4996.0190,2531.4709,-517.7356,-4173.0120,-5057.4977,-84517.6275,-85603.9892,-83549.2042,-86147.3581,-80549.5629,-86821.9772,-94805.8486,-84874.1053,69667840.3967,69698069.3132,69660874.1672,69682440.9700,-86041.3289,69676175.7656,
300.000,3715.6465,-5777.1902,6632.1290,5904.2990,3304.2365,376874.4913,365790.2637,363489.4064,368369.5145,375524.7575,371997.3119,366059.0522,368896.4897,-308463887.6110,-308480311.2701,-308483249.7182,-308471531.9884,367690.7447,-308476407.3838,3924.2715,-3550.6105,388.7212,-2211.8091,4541.7955,-9220.7239,18797.6797,2256.1072,1586.8887,6686.1520,6980.8485,9418.6394,4907.6487,123755933.9115,123745538.5116,123739926.2389,123742312.5883,5976.0342,123742224.4933,-4030.5566,1104.6682,-2005.4066,-2772.1136,-4060.2833,-84452.2127,-85546.4399,-83452.4556,-86215.2963,-80446.4508,-86439.6304,-94762.7197,-85113.0771,69662673.2162,69693217.5889,69656112.4942,69677484.5611,-85950.4505,69671198.9250,
600.000,5274.9234,-6492.0368,5992.0515,5786.3976,4894.5049,377063.2777,365406.4780,363219.4650,368013.6708,375380.8900,371655.5018,365935.3202,368683.1017,-311090884.6197,-311107386.6567,-311110160.3630,-311098261.1335,367515.3194,-311103329.2553,3296.7155,-2209.9183,-1228.5191,-3576.7212,4142.1836,-1193.6069,26647.6567,10113.1260,9522.3773,14472.0114,14666.2940,17173.6208,12396.6173,116988869.7795,116978884.4312,116972292.5010,116976146.0985,13722.7196,116975209.2781,-2597.3726,-443.6796,-3279.0093,-1068.7645,-2628.6845,-84386.8562,-85488.9142,-83360.4046,-86281.8289,-80346.0252,-86054.8030,-94715.1378,-85413.3845,69657509.8732,69688358.5002,69651363.2320,69672480.0739,-85859.5137,69666222.0669,
900.000,6259.5391,-6561.5410,4786.2497,5092.0880,5989.7329,377080.1783,364854.4799,362787.5778,367483.4461,375071.9433,371131.5988,365647.9811,368231.6921,-313569453.0722,-313586052.3029,-313588615.4904,-313576635.5970,367176.6748,-313581825.1024,2344.1003,-645.0426,-2756.0922,-4571.1655,3360.5605,6838.6013,34487.3661,17966.4929,17467.1801,22254.5099,22334.3963,24926.1149,19973.0197,110166089.1467,110156510.2128,110148947.3286,110154266.5792,21464.7151,110152480.4343,-862.2541,-1943.2684,-4202.9775,751.3480,-915.4414,-84321.5572,-85431.4030,-83273.0533,-86345.8510,-80248.2617,-85668.8333,-94663.1283,-85745.9984,69652350.4521,69683492.1974,69646626.4430,69667430.3504,-85768.5185,69661245.1913,
1200.000,6567.1103,-5985.5815,3135.9685,3878.1392,6487.9836,376925.0252,364134.5607,362193.9533,366779.0475,374598.0170,370423.7407,365197.0491,367546.8809,-315898412.4295,-315915127.5538,-315917434.7124,-315905473.4773,366674.9294,-315910714.5076,1148.6429,1001.3131,-4054.6394,-5110.7329,2255.7376,14872.2017,42313.2569,25812.6675,25419.8791,30030.1297,29980.4629,32672.6798,27641.3413,103290847.2019,103281670.3135,103273147.3714,103279921.0261,29198.5813,103277293.0384,973.2279,-3229.4566,-4679.2416,2489.2465,895.9944,-84256.3146,-85373.8979,-83190.3948,-86405.9485,-80153.1374,-85283.5173,-94606.7145,-86080.2028,69647195.0353,69678618.8295,69641902.1738,69662338.4832,-85677.4651,69656268.2981,
1500.000,6169.7047,-4828.0787,1203.3129,2255.5733,6347.8447,376597.7304,363247.0862,361438.8748,365901.0631,373959.2832,369529.9229,364582.6123,366637.7746,-318076653.5335,-318093503.1080,-318095509.0984,-318083663.4617,366010.2745,-318088888.4290,-181.7352,2576.5643,-5002.9416,-5156.9857,918.2246,22903.4895,50121.7843,33648.1151,33379.3473,37795.3550,37599.7887,40409.8701,35399.5189,96366424.1217,96357644.1876,96348174.2791,96356382.2174,36920.8820,96352927.1498,2695.2706,-4161.4514,-4657.3546,3954.7673,2611.2092,-84191.1274,-85316.3909,-83112.4132,-86460.3115,-80060.6305,-84901.2556,-94545.9180,-86385.5221,69642043.7037,69673738.5431,69637190.4536,69657207.7008,-85586.3533,69651291.3873,
1800.000,5116.4868,-3209.3955,-824.7264,379.3956,5591.8928,376098.2856,362192.4961,360522.7002,364850.6111,373155.9861,368448.0390,363804.8330,365517.6988,-320103139.1350,-320120141.5463,-320121801.7054,-320110165.5139,365182.9735,-320115309.7287,-1522.8044,3932.2610,-5508.9638,-4719.5495,-536.8184,30928.7558,57909.4109,41469.3084,41344.7360,45546.6737,45187.7262,48134.2389,43239.1911,89396123.5056,89387734.7222,89377333.1318,89386947.1633,44628.1854,89382686.2460,4103.1945,-4637.5652,-4139.6128,4987.6827,4046.0348,-84125.9945,-85258.8744,-83039.0836,-86506.6300,-79970.7206,-84525.2400,-94480.7585,-86633.5392,69636896.5360,69668851.4833,69632491.2935,69652041.2726,-85495.1835,69646314.4591,
2100.000,3527.3263,-1293.4331,-2754.1864,-1566.5180,4303.2906,375426.7628,360971.3040,359445.8615,363629.5417,372188.4428,367175.9833,362863.9475,364203.7461,-321976904.3882,-321994077.8268,-321995348.0740,-321984011.5120,364193.3623,-321989013.6666,-2745.4794,4937.7798,-5518.7172,-3853.2560,-1979.3922,38944.2894,65672.6090,49272.7288,49315.4036,53280.5784,52739.8015,55842.3397,51146.1868,82383270.7997,82375266.6616,82363950.8597,82374935.5158,52317.0654,82369895.6462,5033.1649,-4605.9804,-3180.8332,5475.2492,5046.5895,-84060.9149,-85201.3414,-82970.3722,-86541.9763,-79883.3883,-84159.6788,-94411.2542,-86799.5957,69631753.6093,69663957.7928,69627804.6850,69646842.4347,-85403.9555,69641337.5134,
2400.000,1578.5083,729.0052,-4402.5247,-3387.6309,2616.1747,374583.3142,359584.0975,358208.8645,362240.6982,371057.0425,365711.8613,361760.2663,362716.1089,-323697057.3098,-323714419.7449,-323715256.6897,-323704305.8343,363041.8489,-323709108.3598,-3728.0714,5492.5937,-5022.2040,-2651.0777,-3276.2167,46946.3786,73407.8615,57054.8689,57290.7471,60993.5686,60251.8973,63530.7273,59101.2240,75331211.7103,75323585.0213,75311374.6513,75323687.9464,59984.1037,75317900.9254,5377.2096,-4070.1312,-1882.7947,5364.3026,5505.7634,-83995.8875,-85143.7849,-82906.2360,-86562.6930,-79798.6156,-83810.0415,-94337.4213,-86864.3600,69626614.9987,69659057.6120,69623130.5987,69641614.3349,-85312.6695,69636360.5501,
