sl_5_86400_20300925 Coordinates.csv
2030/09/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:58 2024,
Start: 2030/09/25 07:47:00.00, Stop: 2030/09/26 07:47:00.00,
TIME_UNITS,STARLINK-3141 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-31664 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-31664 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-31664 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3510.7931,0.0000,-3678.1222,4363.8416,-4864.6313,-305806.7485,-312425.1293,-318000.6024,-313298.9255,-305508.9512,-308688.7563,-314289.0420,-313199.5325,-300123941.5478,-300121126.3399,-300123812.7345,-300135277.0052,-313282.2571,-300128611.0656,-2533.6814,0.0000,-2163.6050,3507.0650,1279.3088,203918.0991,228783.9334,212748.8814,211127.5724,214986.3018,215984.6898,219480.7760,217225.5945,155388887.1070,155432121.3725,155401758.6724,155410383.1370,215796.5672,155407338.9055,5355.8490,0.0000,5458.4791,3555.2105,4584.7893,32018.9201,32286.5826,34362.5024,31801.7696,37380.3000,31058.5470,23114.5131,32902.2322,85274537.3291,85249504.2148,85299741.2175,85272034.0918,31876.9628,85281960.7586,
3600.000,91.8825,0.0000,6140.6538,-3644.0631,3678.0620,-347380.3822,-358999.4744,-362797.1356,-359176.6711,-349148.1193,-356245.8327,-357681.7425,-357171.6794,-330120977.2595,-330125186.0273,-330118733.3349,-330133035.5833,-357291.4415,-330126588.6820,5150.0878,0.0000,-630.6751,2026.1478,-5264.4504,122575.8705,144714.9934,128801.7061,129438.7647,129969.0578,129617.6694,134098.8439,128973.2284,72319025.0392,72360899.6729,72338764.0085,72333588.2399,130317.2081,72338096.5207,-4590.5197,0.0000,-3170.3447,-5172.4233,-2272.0581,30279.1092,30500.1697,32753.7146,29032.9075,35972.5382,32697.6899,21434.0859,29258.9501,85219031.6029,85190771.3018,85242909.0077,85216802.0472,30491.0471,85223740.2229,
7200.000,-2624.7777,0.0000,-6444.3167,1896.8364,-1237.6087,-368088.4269,-383341.5163,-384424.6420,-379650.8766,-370210.5253,-381911.8817,-378358.8079,-378606.9478,-337571054.0388,-337580971.7239,-337570415.1912,-337578373.0999,-378451.8394,-337577830.0708,-6323.1848,0.0000,2342.2547,-6205.0051,6454.8886,33438.7158,51532.0566,36551.9622,40205.0892,36798.2789,34801.4776,40738.6444,37657.5555,-15681227.3669,-15642644.6790,-15654394.6521,-15670235.2441,36559.3417,-15662028.0523,808.2066,0.0000,-1047.0843,1399.8748,-1797.7261,28544.0514,28710.2486,30535.6424,29713.6511,34192.6163,28899.7146,20360.7781,30475.9770,85163821.8040,85132313.4393,85184873.5734,85164687.4641,29102.2363,85165510.6741,
10800.000,3685.2918,0.0000,3952.1333,821.8956,-2263.5307,-366795.9447,-383804.6898,-381407.5951,-375296.6945,-367407.2179,-379845.2077,-375112.8591,-375181.7093,-321968026.4631,-321981752.2046,-321972289.5571,-321971293.0591,-375424.9072,-321975917.6284,4673.8962,0.0000,-3342.5754,5372.3560,-4601.5311,-58388.4199,-44916.3845,-58106.6149,-54072.5515,-58686.8605,-61531.0001,-54723.0852,-60482.9452,-102601973.9024,-102567984.4311,-102569579.3331,-102585076.0897,-59480.7055,-102583184.6568,3471.8025,0.0000,4608.8684,3799.7684,4474.3018,26836.6999,26923.7158,27930.6527,30544.1705,32053.0148,24029.5434,19898.0218,26210.0024,85108712.3925,85074168.3545,85125831.4169,85112647.0339,27710.6573,85107272.1379,
14400.000,-4101.7728,0.0000,178.8076,-4195.7511,5547.6218,-343639.8924,-360268.4326,-353879.1571,-347607.1353,-340989.5007,-352670.2934,-348197.1300,-348505.1753,-284380040.0235,-284395356.5381,-284391383.0507,-284388298.5723,-348419.1244,-284388737.5384,-601.5224,0.0000,4325.4114,-829.6919,1299.1413,-147919.9130,-138547.3308,-149055.0998,-145242.0009,-150540.6421,-153647.2179,-146371.4736,-150810.0710,-182507780.0707,-182478856.6303,-182472619.4395,-182482752.3198,-151664.6266,-182489844.1211,-5515.5873,0.0000,-5424.1335,-5083.6582,-3735.6463,25220.9046,25144.9329,25264.0641,30589.1510,29549.9010,20138.8635,20083.3658,27868.6698,85053500.7451,85016381.0689,85065963.8230,85054436.4527,26316.4376,85049024.6398,
18000.000,4299.6975,0.0000,-3758.0567,5697.3115,-6574.5879,-299724.4065,-314148.8862,-303615.6720,-298191.6608,-292770.2370,-303059.2451,-299250.4748,-299055.7874,-227376372.0456,-227391090.1435,-227395488.9076,-227392702.8677,-299175.5723,-227385388.6476,-3663.6704,0.0000,-5014.7504,-3234.7501,1780.5340,-231259.6933,-223431.0614,-230384.2869,-226913.7532,-233125.8398,-235707.2617,-228662.1302,-234946.5871,-249942965.7422,-249918671.5883,-249908426.3657,-249917788.8508,-234104.7617,-249926115.7241,3943.4782,0.0000,2963.0601,1069.2303,119.8867,23992.9665,23376.9605,22876.9963,30041.9856,26670.2145,17092.4756,20992.4869,23320.1553,84997990.2792,84959005.7821,85005430.7625,84991888.4911,24919.7052,84990768.2055,
21600.000,-3676.8070,0.0000,5258.0568,-2915.1658,4279.9713,-231159.5585,-248313.1624,-233921.9219,-230078.3769,-226187.0263,-234535.6016,-231063.3957,-230769.7853,-154851786.4953,-154864112.9487,-154877848.7777,-154872278.0004,-230855.4789,-154860584.0452,5830.8285,0.0000,4345.0923,4386.0978,-3904.5928,-304669.9267,-294171.9058,-296834.2505,-293763.4551,-301537.3732,-302562.7507,-296948.1495,-300644.3186,-300304070.8525,-300283126.2202,-300273429.7085,-300284894.1667,-301540.3934,-300288268.0833,172.9217,0.0000,1255.8569,4029.1497,3572.7959,24301.6171,21622.1687,21034.9856,29023.7713,23444.6583,14758.1033,22703.0987,25061.8762,84942003.1854,84902108.1538,84944372.8882,84928693.0561,23520.5889,84932502.8605,
25200.000,1267.6209,0.0000,-4817.8068,-2727.8202,194.6289,-142966.0672,-166900.9739,-149374.5198,-147523.6923,-146951.8920,-151617.3351,-147141.5168,-147836.2446,-71760417.0813,-71769281.4854,-71791316.8380,-71779117.7046,-147837.0073,-71768547.4960,-5319.2485,0.0000,-1556.6347,-3457.2932,5077.0061,-353248.6585,-346257.0017,-344173.9267,-341528.6535,-351555.4623,-350080.0347,-348626.4201,-350646.1091,-330154073.2497,-330134577.7617,-330129886.0719,-330142215.7611,-349673.6404,-330139018.1066,-4206.3574,0.0000,-4745.0463,-4973.9433,-4540.3680,24066.0962,19882.5690,19856.8562,27600.3659,20661.1239,13062.4021,24326.1043,20604.3463,84885391.9451,84845767.8042,84882916.0784,84866450.5593,22119.2184,84874228.6306,
28800.000,2575.7349,0.0000,3588.8099,6405.8824,-4264.8427,-46960.3880,-75064.0191,-55465.7628,-55708.6440,-59075.5459,-59614.5027,-53661.4790,-55355.2821,16222636.5065,16217362.3829,16189838.9671,16210583.5493,-55434.3695,16215413.9234,3294.4641,0.0000,-2524.4095,1580.8524,-4911.9140,-376175.0933,-376350.2338,-369470.6218,-367203.0550,-376657.7671,-375368.4130,-378896.4492,-374255.1455,-337456921.2153,-337436713.6958,-337440589.1333,-337449548.4472,-375443.4885,-337442131.8971,5471.5077,0.0000,5362.2828,733.5661,2016.2483,23286.2386,18160.0163,19282.9101,25805.5962,21327.9809,11974.5784,20512.2078,22061.2596,84828048.8850,84790080.2898,84821176.5283,84805938.0242,20715.7237,84815945.5413,
