sl_50_5400_20300912 Coordinates.csv
2030/09/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:08 2024,
Start: 2030/09/12 07:47:00.00, Stop: 2030/09/12 09:17:00.00,
TIME_UNITS,STARLINK-1890 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-30162 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-5706 - X-Coordinate,STARLINK-6222 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-30612 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-5866 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-3210 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-32131 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-31039 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-2009 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-31440 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-30162 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-5706 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-30612 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-5866 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-3210 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-32131 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-31039 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-2009 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-31440 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-30162 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-5706 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-30612 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-5866 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-3210 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-32131 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-31039 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-2009 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-31440 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1979.4564,-20.0500,-5436.5253,-1500.8426,3815.7174,0.0000,-6644.9057,5956.1087,-2093.9459,1558.0439,393.3577,3533.9505,-3859.6850,-5937.5799,6327.6562,4101.3510,4453.4091,3064.4437,4958.1765,-1662.2674,538.1061,4653.9231,-827.6107,-3810.0223,5552.8955,-5515.7939,1340.2751,4138.9010,-5346.1701,-1816.7723,-5268.3718,6547.0397,-4659.7842,-4494.9635,-3027.0573,6619.5247,4364.1342,1614.0171,3405.2912,-3865.2078,-5951.1894,-5172.9703,3429.4054,2943.9472,3375.8635,-52.5776,4415.6589,-4178.3862,-6182.8562,4260.8769,154225.7530,175137.6486,155590.2191,159797.8065,168229.4447,165374.9383,160648.1690,160736.9079,-290027271.6884,-289996838.9434,-289993180.3078,-290014772.0845,160834.1936,-290011734.6994,-5759.9712,-6375.3503,3472.0804,-6716.5568,-4362.6099,0.0000,-1637.4317,387.6679,5137.3805,5143.4642,6849.0494,-1280.1283,-5368.9732,-1623.8909,2219.1394,3008.3360,2129.3732,-4527.8056,2929.6502,-3964.2938,-6033.1345,2133.6568,-5002.9620,-1503.5145,-1641.6628,-2039.5686,6100.0846,5140.7887,-4287.1709,6609.5147,-2491.9767,1085.4375,2341.1160,-3682.1269,-2786.7916,-1767.4382,-1413.8725,3933.8547,-4259.6663,3282.5920,-147.9249,-738.9815,3966.0872,2971.6038,-3357.1426,5104.1044,3603.6576,-4739.3084,2938.9967,4573.1433,-360184.6450,-336580.7944,-352220.3022,-354788.0636,-352698.6132,-351045.3122,-346401.2349,-351970.5607,182353686.1379,182392705.0122,182366222.3059,182342066.3373,-350205.2676,182348370.1489,-2827.5182,-2407.8529,2536.0966,432.9973,-3667.4863,0.0000,279.4476,-3403.4257,-3940.9772,-4353.0212,1034.9488,5822.2226,2044.9460,-3188.6207,-339.0701,4587.8963,-4708.5854,-4089.6397,-3846.6955,5382.3917,2889.3062,-4658.2152,-4668.3597,-5334.3804,3810.7127,-3590.9793,-2760.6611,-2031.9567,166.2635,-954.7849,3570.5967,-1142.2547,-4490.1542,-3659.9563,5487.6832,-1205.4257,5142.2513,-5143.0873,4322.2743,-4725.0170,-3547.9858,-4584.6965,4495.0243,5426.6864,-4803.0568,-4723.5230,3849.6533,-2815.4527,-743.9871,2648.3203,19746.2121,13283.9575,19075.2388,16555.4034,22100.4258,15723.4295,7830.6607,16127.0037,102893122.0413,102879301.9493,102885528.1804,102883707.8962,16591.4019,102880967.9144,
300.000,-2957.0268,-1637.2495,-3870.1436,-2620.0380,1856.0004,0.0000,-6665.2982,4957.0978,-208.1885,2786.1404,1889.6670,1539.3006,-4551.2398,-6667.8423,6303.0854,4953.9631,5774.9385,1627.9396,5166.6113,-3671.3898,-1258.7084,4355.9868,-2358.5792,-4160.5795,3965.2575,-4977.2120,2452.9978,5234.6613,-5863.5359,-332.7955,-6378.8764,6694.4340,-2887.1728,-5846.1512,-4373.8233,5771.2079,4271.5312,3641.3236,2571.0295,-2333.0205,-6316.6187,-4903.8267,3959.5051,4082.5765,2532.3842,2069.9873,5812.6529,-5574.5288,-5527.1952,4573.8557,161831.2506,182241.8360,162913.9416,167085.6524,175645.0797,172594.4734,168068.7177,167919.0625,-293939094.9247,-293909640.4158,-293905499.3218,-293925898.8629,168204.4813,-293923607.6521,-4326.0441,-6544.2576,4409.9100,-6230.0268,-4909.8638,0.0000,-402.0605,-1125.7868,4656.2603,3572.2727,6658.4064,-2007.6823,-5217.6307,-61.9237,913.8309,1013.1438,829.2207,-5846.3908,893.8688,-3451.3161,-5299.1183,102.4789,-3618.5376,674.4918,-2026.6411,-275.8050,4828.3694,4494.0395,-3154.6870,6885.7384,-1421.8099,-139.9620,3340.4252,-2909.0005,-1092.1751,-2203.4543,-3389.0722,3521.7259,-5744.6093,4772.2804,1608.8744,1390.0135,2005.8745,1102.1754,-5065.9591,4781.9470,2829.0758,-3832.0262,3959.8135,2922.6209,-357025.5781,-332854.7459,-348613.1692,-351093.5783,-349208.3147,-347559.1851,-342947.9948,-348327.5860,175976926.0061,176016235.3691,175989922.1188,175965282.1204,-346735.5185,175971549.8745,-4200.3479,-958.2718,3686.5046,-1379.5292,-4415.4937,0.0000,-1532.3636,-4623.8842,-4959.1146,-5226.3401,-507.8354,6449.6445,-59.7777,-1892.5537,-2129.9523,4620.0959,-3533.9866,-3127.8474,-4525.2657,4698.7456,3917.7961,-5378.6496,-5371.7885,-5240.9621,5308.1434,-4758.1056,-4160.3278,-258.0984,-1637.6264,591.2054,2009.0189,695.5065,-5279.2273,-2122.3213,5170.4480,-3202.8119,4216.7953,-4343.3619,2972.8551,-4452.3635,-2351.0269,-4727.6052,5288.7431,5391.2307,-3694.1421,-4606.1741,2355.3595,-1439.2436,1076.0990,4073.3670,19878.5591,13380.0029,19200.3434,16510.9647,22230.4581,16130.8325,7897.6631,15852.0247,102888640.9557,102874577.7454,102880711.0156,102879721.0122,16707.6150,102876449.8866,
600.000,-3662.9398,-3078.2456,-1924.6564,-3491.4310,-292.8506,0.0000,-6006.5838,3482.9634,1731.5587,3792.9314,3208.0428,-589.3309,-4775.1581,-6756.7946,5601.6526,5350.9273,6510.6234,55.3488,4916.5624,-5312.7031,-2952.2623,3683.9406,-3703.0740,-4122.4199,1970.5326,-3979.7976,3359.8961,5804.6508,-5793.4339,1189.3723,-6831.9946,6117.9137,-839.4687,-6597.3840,-5317.8511,4331.5927,3796.4990,5261.7889,1519.5054,-608.8249,-6082.6279,-4209.2685,4155.0229,4856.8160,1462.2980,3998.1672,6617.1578,-6421.0853,-4307.2401,4448.8916,169373.7358,189266.0635,170164.3602,174293.4078,182984.7904,179719.4216,175415.1253,175036.8069,-297710730.2992,-297682259.6560,-297677645.0507,-297696817.8566,175499.9491,-297695289.6531,-2424.7087,-6047.1979,4955.6248,-5114.3679,-5009.3221,0.0000,891.6139,-2570.8012,3737.3136,1668.6908,5823.1884,-2612.6703,-4529.1226,1488.6690,-514.2044,-1066.1090,-518.3028,-6580.6221,-1237.9496,-2645.3377,-4021.4137,-1960.8589,-1906.9624,2767.4815,-2274.8704,1551.3936,3064.8720,3399.6786,-1685.2500,6490.9030,-228.2879,-1358.4801,4061.5463,-1863.5871,671.7711,-2458.0395,-5010.8117,2771.3669,-6667.6329,5826.5390,3191.4697,3393.8744,-153.6319,-846.3192,-6237.1270,4045.9233,1795.0318,-2563.3335,4591.4773,945.6376,-353703.4373,-328979.4440,-344850.2342,-347228.7086,-345560.8729,-343921.3579,-339337.4927,-344424.2643,169516284.9993,169555861.4933,169529723.7328,169504703.5458,-343110.6397,169510846.4753,-5080.3925,599.3263,4442.1431,-3042.1180,-4676.6148,0.0000,-3174.2051,-5337.3471,-5418.0472,-5537.9734,-1996.4127,6388.7164,-2158.1153,-393.7581,-3670.2832,4140.7117,-1962.7904,-1815.8429,-4719.0287,3503.9272,4484.7912,-5522.5216,-5492.1547,-4536.1351,6238.1621,-5407.9510,-5095.0732,1543.7228,-3260.3483,2073.4745,223.2643,2451.9344,-5492.5550,-350.8959,4283.7588,-4861.3980,2832.9586,-3024.6912,1309.1079,-3703.7026,-902.0519,-4369.7078,5511.2005,4760.1922,-2159.8511,-4001.3883,603.1707,92.1884,2778.4538,5034.5766,20010.1807,13476.2205,19320.6912,16467.4841,22357.7165,16540.9841,7969.0615,15638.2725,102884154.2438,102869853.4977,102875892.8182,102875703.3362,16823.8172,102871931.7450,
900.000,-4031.4011,-4209.5680,211.1567,-4046.7084,-2415.2446,0.0000,-4742.3960,1688.6627,3525.1145,4481.5100,4235.5691,-2633.0429,-4530.6734,-6190.7063,4308.8322,5247.3848,6576.5469,-1505.7701,4234.4846,-6420.0006,-4365.1965,2706.3430,-4726.7412,-3690.7574,-225.6990,-2630.5437,3978.2682,5804.6494,-5156.4122,2615.2940,-6580.9559,4881.5418,1275.1832,-6675.5474,-5754.8799,2444.9722,2971.2392,6295.2220,334.5707,1145.7801,-5262.6075,-3152.4681,3998.9662,5180.6790,261.3605,5545.6914,6751.4402,-6640.1369,-2637.3990,3910.2444,176849.6072,196207.2090,177338.2470,181418.3339,190245.2640,186744.4788,182684.0304,182095.3740,-301340380.0111,-301312898.2525,-301307819.0502,-301325741.4837,182717.3314,-301324982.8076,-264.6541,-4928.6640,5063.7653,-3478.5960,-4653.8641,0.0000,2129.3116,-3807.7365,2481.8041,-375.7976,4422.4611,-3031.9346,-3357.2474,2891.1200,-1925.9288,-3021.6054,-1790.3624,-6650.6841,-3258.5041,-1613.5858,-2341.2729,-3851.5904,-41.7001,4549.6259,-2373.4182,3262.6285,994.9939,1951.3789,-15.3986,5465.7708,986.1201,-2458.8769,4434.0507,-632.1495,2331.9744,-2527.7654,-6119.8872,1749.4956,-6939.4994,6337.6945,4456.9154,5078.8703,-2295.7862,-2677.8815,-6743.1281,2960.4704,586.3891,-1043.1146,4787.4971,-1152.7673,-350219.4770,-324956.6184,-340933.2395,-343193.4643,-341757.9637,-340133.8414,-335571.2928,-340281.2774,162974844.4947,163014664.6786,162988708.0303,162963413.0195,-339332.2441,162969341.4642,-5365.2258,2089.2787,4722.1955,-4374.5615,-4422.2521,0.0000,-4464.4605,-5466.2744,-5266.5155,-5254.7256,-3272.0783,5645.6832,-4024.8293,1147.2446,-4779.6057,3202.5711,-170.9494,-300.2919,-4407.3984,1927.7653,4523.6633,-5074.5260,-5016.5028,-3301.5295,6501.6320,-5470.4501,-5461.1857,3177.9967,-4522.9584,3332.2436,-1587.4190,3921.6543,-5107.1427,1459.2087,2925.0773,-6006.8889,1141.0705,-1343.9736,-493.0710,-2558.7018,643.7176,-3548.7303,5138.3671,3603.0814,-376.3977,-2972.8432,-1215.0621,1613.6464,4176.8349,5422.8612,20141.0957,13572.6114,19436.2741,16425.9862,22482.2255,16952.6528,8044.8304,15509.4757,102879661.8915,102865129.2139,102871073.6526,102871649.2680,16940.0084,102867413.4896,
1200.000,-4025.9126,-4929.1156,2329.5281,-4245.9812,-4297.9024,0.0000,-3007.7441,-242.3895,4983.5376,4779.9036,4885.8669,-4384.1703,-3863.7991,-5020.3002,2572.4551,4644.6393,5958.6267,-2910.7749,3183.5551,-6881.5608,-5345.8927,1515.3100,-5321.5114,-2897.1430,-2397.0726,-1066.1767,4248.4839,5247.3000,-4028.6265,3817.7035,-5652.9839,3121.7521,3243.9257,-6077.4487,-5628.8222,301.7377,1860.1678,6627.2502,-888.3743,2769.1862,-3927.2070,-1826.7727,3502.4348,5009.2705,-963.1786,6562.3174,6207.0926,-6215.9333,-680.0307,3019.4507,184255.2914,203062.1883,184432.4122,188457.9989,197423.2223,193664.1524,189872.1046,189099.8473,-304826313.9771,-304799825.5114,-304794290.5768,-304810950.3719,189853.3973,-304810956.9437,1918.2443,-3298.0951,4726.6464,-1484.9780,-3876.3899,0.0000,3198.7759,-4712.1559,1019.6667,-2358.5456,2590.6516,-3212.4677,-1808.2734,4023.4311,-3179.6486,-4659.7918,-2874.2764,-6044.4010,-4970.2618,-441.7396,-439.6438,-5379.4854,1792.6036,5829.7501,-2315.6744,4685.7238,-1165.6700,280.5669,1694.8034,3913.1299,2117.2362,-3339.3588,4415.6150,679.9661,3730.0776,-2421.2584,-6610.5735,549.0894,-6535.9689,6248.3449,5294.0637,6280.9362,-4205.8298,-4212.0279,-6528.2130,1619.4180,-694.9339,593.4888,4542.9099,-3152.2056,-346575.0328,-320788.0636,-336863.9953,-338987.7485,-337801.3323,-336198.6839,-331651.0346,-335924.9230,156355724.3820,156395764.7484,156369994.4298,156344529.6667,-335402.0131,156350154.8702,-5021.7794,3343.4122,4496.7059,-5233.0486,-3680.2633,0.0000,-5260.9750,-4996.7200,-4521.4733,-4406.7462,-4199.2684,4299.3370,-5460.5225,2565.1133,-5328.5346,1909.3481,1640.1058,1248.9362,-3623.5646,141.7715,4029.8470,-4082.2542,-3996.0190,-1680.6784,6070.3512,-4938.8479,-5218.1178,4467.3878,-5286.8528,4231.8719,-3221.2763,4933.0102,-4164.7078,3108.2099,1243.9716,-6519.6426,-674.8919,497.8736,-2243.1918,-1139.5485,2120.3232,-2351.3105,4210.2821,2047.5800,1450.5125,-1629.0887,-2900.4885,2960.7876,5118.4332,5194.2541,20271.3220,13669.1770,19547.0933,16387.7845,22604.0082,17364.1834,8124.9458,15483.7302,102875163.8871,102860404.9013,102866253.5830,102867553.6329,17056.1885,102862895.1205,
1500.000,-3642.6294,-5175.1630,4224.0087,-4079.7039,-5751.0859,0.0000,-983.9958,-2116.8469,5948.7810,4648.6206,5105.8334,-5667.6357,-2859.7141,-3356.2911,585.2740,3591.3598,4715.3415,-4031.2696,1858.0515,-6651.9079,-5784.7531,218.1604,-5417.0858,-1808.2899,-4319.8224,560.5112,4139.4492,4199.2034,-2532.2445,4687.7245,-4145.9634,1031.6289,4870.3222,-4869.6839,-4939.1922,-1881.1687,555.4273,6222.8040,-2049.7927,4114.5665,-2198.4870,-347.8741,2704.1212,4345.0737,-2101.7606,6948.7353,5045.0751,-5195.8393,1370.7468,1868.1414,191587.2449,209827.9562,191443.7057,195410.3738,204515.4226,200472.7741,196976.0549,196054.8774,-308166870.6554,-308141379.2819,-308135397.4138,-308150793.8357,196904.9522,-308151550.4376,3886.3390,-1318.9839,3974.7297,667.5287,-2746.9745,0.0000,3999.5398,-5187.1009,-503.6725,-4085.5114,504.2024,-3118.1221,-30.8055,4788.8945,-4144.8458,-5820.7435,-3677.3360,-4819.3812,-6204.6240,772.7764,1482.3597,-6387.8884,3418.0865,6472.2539,-2101.6175,5672.7708,-3193.5651,-1455.6119,3277.0860,1987.1089,3067.7497,-3916.6159,3996.9051,1957.0497,4737.6900,-2156.4309,-6441.0049,-718.3696,-5499.8787,5558.2177,5633.3403,6881.8341,-5692.5370,-5301.8279,-5615.1753,138.3452,-1938.3031,2198.0340,3892.8701,-4840.1140,-342771.5212,-316475.6386,-332644.3785,-334611.3787,-333692.7927,-332117.9418,-327578.4316,-331385.7714,149662081.5756,149702318.5680,149676739.3983,149651207.7917,-331321.6961,149656443.7511,-4089.9216,4220.2528,3789.7204,-5525.2813,-2532.0621,0.0000,-5476.2968,-3979.7223,-3266.3111,-3084.5424,-4679.8052,2493.0804,-6312.8212,3707.6513,-5253.2482,404.2980,3266.4022,2657.9351,-2451.1236,-1659.6754,3061.3617,-2651.4746,-2540.8797,137.1205,4989.9751,-3870.3882,-4392.6990,5272.1700,-5468.5275,4675.5183,-4496.8299,5368.1392,-2767.4416,4414.0909,-574.2680,-6346.4084,-2417.5846,2279.9150,-3756.7166,401.8389,3369.0935,-904.1649,2826.9348,265.6256,3109.6757,-112.3880,-4269.3543,3988.1051,5500.5587,4374.6902,20400.8767,13765.9187,19653.1590,16354.5631,22723.0864,17773.3600,8209.3857,15572.2704,102870660.2213,102855680.5673,102861432.6740,102863411.8935,17172.3575,102858376.6375,
1800.000,-2911.4598,-4931.1955,5709.6945,-3568.1704,-6627.8252,0.0000,1120.2523,-3750.4837,6311.0075,4085.9647,4879.4011,-6359.0614,-1631.6583,-1358.6671,-1436.4012,2180.2293,2972.1759,-4766.7332,375.3115,-5756.3944,-5626.6933,-1071.8319,-4989.5739,-521.3911,-5795.9829,2095.2480,3652.2422,2772.6394,-821.9553,5144.5291,-2217.4183,-1160.7837,5993.9999,-3180.8286,-3742.8440,-3881.9971,-830.4976,5130.2157,-3053.8171,5063.2161,-238.6528,1155.9107,1667.8238,3239.6310,-3052.0404,6666.7507,3388.2603,-3684.7879,3308.5508,568.6976,198841.9558,216501.5075,198369.0181,202273.9557,211518.6593,207164.5508,203992.6246,202964.2814,-311360457.8381,-311335966.7480,-311329546.6633,-311343690.2936,203868.8392,-311345171.0052,5425.7311,807.8725,2873.9747,2763.1627,-1367.0230,0.0000,4451.9357,-5173.5664,-1941.3822,-5390.1780,-1635.6201,-2735.5313,1798.8078,5124.1117,-4715.3409,-6394.1268,-4134.4147,-3097.5717,-6838.7049,1928.5695,3224.7088,-6770.1373,4680.8444,6412.1905,-1738.5381,6115.5549,-4879.9776,-3089.1959,4571.2471,-122.4736,3755.0761,-4133.2942,3204.1073,3083.0512,5268.2730,-1757.8200,-5636.5199,-1932.8525,-3936.0714,4325.5539,5452.2739,6821.2314,-6607.7437,-5848.2895,-4102.9572,-1355.0212,-3033.6454,3622.2444,2907.6371,-6034.4187,-338810.4385,-312021.2656,-328276.3317,-330064.1444,-329434.2267,-327893.6369,-323355.2708,-326697.0509,142897108.5089,142937518.5387,142912134.9463,142886635.4272,-327093.1098,142891400.6869,-2678.1421,4621.0196,2676.7971,-5219.8911,-1104.0226,0.0000,-5086.7925,-2526.0938,-1642.0340,-1429.8270,-4662.9639,419.9623,-6491.8562,4452.2960,-4562.4524,-1145.6191,4524.8384,3768.5247,-1015.4831,-3280.8560,1732.1497,-935.3782,-808.8837,1938.7947,3375.4894,-2380.5459,-3076.3907,5505.2657,-5048.1995,4615.4627,-5272.9689,5176.4335,-1067.4450,5232.9099,-2329.2806,-5505.3510,-3898.1133,3788.1353,-4874.7311,1900.0558,4255.8905,639.1069,1137.7412,-1545.7205,4409.2924,1416.2348,-5173.0588,4584.7462,5281.6101,3057.1680,20529.7762,13862.8378,19754.4902,16328.4771,22839.4806,18177.2305,8298.1300,15778.5016,102866150.8876,102850956.2191,102856610.9902,102859220.3314,17288.5153,102853858.0408,
