sl_100_86400_20300718 Coordinates.csv
2030/07/18 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:33 2024,
Start: 2030/07/18 07:47:00.00, Stop: 2030/07/19 07:47:00.00,
TIME_UNITS,STARLINK-31063 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-4098 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-3626 - X-Coordinate,STARLINK-5772 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-2312 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-31405 - X-Coordinate,STARLINK-4767 - X-Coordinate,STARLINK-5164 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-4727 - X-Coordinate,STARLINK-30173 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-6249 - X-Coordinate,STARLINK-1274 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-5780 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-5928 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-1721 - X-Coordinate,STARLINK-30541 - X-Coordinate,STARLINK-3199 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-4425 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-31218 - X-Coordinate,STARLINK-3375 - X-Coordinate,STARLINK-4301 - X-Coordinate,STARLINK-32285 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-1740 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-4639 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-4098 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-3626 - Y-Coordinate,STARLINK-5772 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-2312 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-31405 - Y-Coordinate,STARLINK-4767 - Y-Coordinate,STARLINK-5164 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-4727 - Y-Coordinate,STARLINK-30173 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-6249 - Y-Coordinate,STARLINK-1274 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-5780 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-5928 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-1721 - Y-Coordinate,STARLINK-30541 - Y-Coordinate,STARLINK-3199 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-4425 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-31218 - Y-Coordinate,STARLINK-3375 - Y-Coordinate,STARLINK-4301 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-1740 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-4098 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-3626 - Z-Coordinate,STARLINK-5772 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-2312 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-31405 - Z-Coordinate,STARLINK-4767 - Z-Coordinate,STARLINK-5164 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-4727 - Z-Coordinate,STARLINK-30173 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-6249 - Z-Coordinate,STARLINK-1274 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-5780 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-5928 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-1721 - Z-Coordinate,STARLINK-30541 - Z-Coordinate,STARLINK-3199 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-4425 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-31218 - Z-Coordinate,STARLINK-3375 - Z-Coordinate,STARLINK-4301 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-1740 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3205.3205,2010.2412,883.3145,4608.7541,4973.8346,-4523.3076,-3423.7703,2531.4767,3922.0883,-3439.7181,696.8178,5325.2317,1340.9445,4589.8948,-5830.3887,763.7028,2543.6265,3738.7668,2157.3205,3108.5781,1462.3842,4481.2141,370.7709,4356.4430,125.7575,2071.0498,2673.5271,-5201.9832,-4000.5594,-2424.6807,-3585.5037,-3707.8451,4278.3168,-2268.1071,4946.1725,5421.5126,-2811.2677,-2679.7244,4346.4147,1315.1029,6713.2530,-1622.9393,-5670.5430,5743.1810,-5053.3026,-3259.3970,6089.0181,823.7613,2605.2396,-4745.4088,-1309.6114,-4608.3094,-6648.2592,3819.1000,-144.6207,-4054.5602,-6619.6309,-2947.9061,3628.5980,5616.9408,4317.5271,4152.4011,5421.6238,-2821.4748,-5792.9417,4176.7191,346.3694,0.0000,-1445.1995,990.1614,-5100.0323,-841.0304,-5001.9784,1396.5376,-4370.9652,1279.8643,-5333.6927,980.6780,2421.1727,6791.7650,2211.1730,6298.2908,2187.8174,-4155.7436,-3471.1687,-1377.2159,0.0000,-899.9569,3731.6772,-5317.0109,-479.5769,-6072.7706,1634.0340,-4746.3336,248.2652,-5235.7422,5697.6403,3611.1439,-4893.9853,-1678.6732,-103610.5825,-84615.0587,-104435.6477,-104006.9387,-97368.7844,-97652.3173,-96617.7414,-100922.4005,-226287864.2201,-226295351.5362,-226310151.4289,-226291079.9939,-99568.7329,-226301700.6952,-2689.2355,6489.3527,6472.1482,-4108.8700,-2490.3699,-2392.1585,-3889.5647,-3271.4172,-1272.5000,2296.4138,6795.8791,-4077.5704,4794.8207,-2244.9176,1731.5925,5978.7294,3587.5977,5751.6194,4532.5642,2664.6854,4785.2321,2293.1507,2406.5499,812.1848,2749.3915,-4553.4719,-3720.9832,-4341.7945,-1090.6331,-5288.4686,3578.0115,4022.2091,456.7773,-6497.8255,-3623.7693,-3890.2019,-404.8889,4318.3024,1294.3246,-6499.2509,-1097.3762,-4256.0696,847.7905,2518.3299,2120.0486,5884.8037,-1810.9976,-6794.1642,-3207.8875,-5009.7534,5337.7789,2161.1541,-1619.6027,-3332.8857,4147.4683,31.3165,1211.0190,-5138.6614,-4669.5244,3943.4769,2498.9426,-4325.6540,-1597.1215,3030.9800,1916.4519,1108.6168,-6587.7060,0.0000,6749.2780,6343.0441,-2955.9569,2451.8005,-1676.1473,-5356.2943,1868.2701,-3777.8386,706.6303,-6733.0866,6499.8434,1034.0606,-4595.9037,2852.0753,-4998.5483,-492.4099,2559.8359,-3984.5553,0.0000,-5791.2015,5652.1224,1744.9682,6509.9048,2075.3785,6477.6971,-4089.9380,6063.1146,-2375.6306,3291.0293,2135.7177,-754.5569,-3870.5830,-362335.4977,-372802.0225,-362793.6350,-367507.8918,-373050.2097,-369919.5028,-363278.6340,-365767.5558,263360282.5545,263377445.0911,263377635.9261,263375307.9476,-365624.9436,263371849.3577,-5393.3451,1101.8802,2336.0648,-3139.3567,-4116.8492,-4695.2741,-4584.0148,-5516.7855,5492.5752,5494.8866,836.9332,-1722.6138,-4726.6186,-4681.2834,3283.5296,3260.4465,-5205.6894,253.2417,-4605.6515,5393.3470,4702.3830,-4631.4785,-6501.6426,-5304.7760,-6394.7939,-4659.3534,-5166.9958,-1207.1146,-5496.0565,-3610.3677,-4713.2527,-4045.5742,-5416.9926,-150.8947,-3014.9836,-1959.9831,-6326.8546,4695.5923,-5220.3704,-1788.2934,-1231.3549,5190.3994,-3884.1143,2925.3787,-4193.0960,1491.7393,2701.1260,-624.2125,-5484.7615,513.7376,4075.3652,-4714.2039,-1114.3704,4709.3871,5415.1989,5369.8690,-1699.2120,-3521.3140,-3637.8100,1069.4540,4619.3734,-3423.0972,4018.7641,5427.8625,3237.9855,5415.8389,-2072.9835,0.0000,372.7331,-2558.2639,3425.6406,-6441.0058,4460.1119,4053.7600,-5051.3064,5645.7706,-4146.4780,712.5955,-131.7523,869.3463,-4695.1561,-324.7900,-4062.9317,-5462.5907,5278.2315,-5135.4140,0.0000,3465.3820,1496.3912,3891.3220,2189.8446,-2429.8202,1586.3608,-2907.5594,-3339.4698,3950.1336,1836.7345,-5450.6785,4808.5727,5471.9686,-22427.4326,-28138.9035,-21639.6609,-23964.7161,-18545.8066,-25164.0616,-32843.6107,-25314.1617,152629483.2551,152661951.5577,152627259.5984,152632496.9350,-24094.4338,152639082.2963,
3600.000,5273.2200,-3253.5039,-3363.1709,-6149.1420,-4958.5343,6264.5970,5658.6851,1027.3806,-2315.2374,1051.1735,-2402.9188,-3599.9874,-4297.4543,-2125.8235,5420.3523,-3964.0804,-5086.1794,-4386.2689,-5868.6344,-6106.5481,-4286.6861,-6182.8371,-4480.7934,-3529.8316,-3203.7629,2103.5887,-785.9734,5564.1883,4597.5896,3951.6744,410.3488,-901.5080,-3521.2566,3401.3595,-3951.0643,-2312.7648,5120.5279,-578.2257,-6377.1404,1387.5448,-5648.8022,4704.8526,3143.4434,-6883.6731,1855.0236,1529.1293,-3023.1386,1061.2258,970.6729,5039.4631,-2727.3157,2890.6473,5487.5440,-1156.7537,-4027.5958,4036.8992,3744.7081,4861.3560,-4011.8355,-2114.2005,-6167.3621,-138.0370,-5149.8168,11.3660,5729.2132,-1174.9324,1230.1662,0.0000,-1009.9009,-2600.8655,3860.2592,-1699.5774,6467.3501,2567.1726,-47.9761,2769.5522,5129.6499,1365.7022,-4031.8731,-5446.5374,1197.2802,-5891.2191,2567.7891,3815.6275,-520.2994,5690.4293,0.0000,3524.6659,-5218.0590,1228.1196,220.9623,5360.2831,-3091.5974,6061.5911,-3423.6884,6902.4041,-6053.7018,-6084.1531,3037.0554,5181.4096,-12517.1115,10363.5604,-8534.2138,-6551.3076,-1973.4473,-4723.3497,-1466.4761,-3577.8024,-286780424.2230,-286784343.6832,-286806611.0164,-286788066.1868,-4715.7835,-286793360.8140,-1531.4769,-3753.5686,-3993.5666,2257.9952,4821.4538,-863.8259,381.4075,5609.1618,5269.1050,-5748.8988,-4499.1090,5564.4949,-1201.6707,5450.6292,-4292.1007,-3090.2394,576.1160,-3475.4268,-2516.8138,635.6072,-1156.8611,1467.3903,-3238.3962,3529.0339,-5016.5511,5747.6271,6541.7345,2473.8338,-3222.7398,1140.1407,-6022.6732,-5216.4189,3821.9140,4440.7102,5321.3444,4832.1026,3956.7985,-6251.7466,1465.9728,4385.8310,2504.1976,1083.8171,-4077.3327,-384.4271,-4971.2304,-6049.9782,4101.0781,5695.0715,5697.0016,3044.2993,-3185.4621,-5534.7314,-1164.7834,6101.6427,-4667.6051,-4659.9937,-1428.8086,1412.7774,5511.4466,-3561.5474,1387.1295,4150.9788,4535.3590,-6155.4696,-3721.6028,2463.1871,6393.3722,0.0000,-6060.3439,-6128.4126,-1348.0396,-5555.6761,-1467.8823,3287.5264,975.0291,1207.3357,-4366.9862,4841.0057,-4455.4468,1628.8421,6191.7634,-128.9929,4642.8952,-3926.9858,-5208.1173,3162.6442,0.0000,2075.9885,-4037.4461,-3971.2404,-6177.9008,-3703.0116,-5394.5599,2965.6747,-3726.9675,196.7165,-1447.1788,1021.1920,-3266.1322,1414.0063,-378753.6873,-382971.8660,-375031.8836,-378070.1744,-386837.4712,-380773.1573,-377463.1968,-378976.3435,195760815.8180,195781706.0887,195772885.0368,195779813.3064,-379238.8223,195771949.2310,4038.6669,-4768.8655,-4577.1403,-2238.3551,128.7390,2849.2387,3945.9028,3862.8894,-3767.9481,-3645.0102,-4627.1442,-2003.8431,5203.8303,3696.6230,191.7353,-4663.2034,4485.4794,3964.9955,2355.9973,-2880.9943,-5250.0456,2514.4510,4186.6935,4768.7023,3597.8225,3030.9786,2050.2448,-3214.4834,3970.0883,5459.8288,3364.3595,4260.7832,4552.8395,-4016.9221,-1653.7898,4424.7619,2465.1262,-2932.2146,2219.5829,5089.3982,-3102.6758,-4950.5711,4617.2601,640.1051,4396.3697,2917.5579,-4668.0630,-3704.1615,3694.4092,3627.8659,-5418.1469,3004.0123,4063.2912,-3073.3062,-2945.6217,-2723.2672,5657.8718,4662.1645,-1304.2703,-5578.7800,-2525.5402,5503.4622,-1055.7747,-2974.6966,1039.6564,-6376.8514,-2330.1601,0.0000,3159.9432,-1851.4552,-5465.2241,3789.1576,-1965.2723,-5459.0381,6857.9789,-6226.1086,835.6493,-4641.8557,3459.4546,-3960.5764,2857.6173,3622.4588,4243.9456,4154.3356,-4383.5678,1300.6520,0.0000,-5451.7968,2142.5179,-5413.4203,3033.3252,-2159.9636,2906.2262,-1475.3578,4714.6921,-1058.2176,2810.9776,3022.7200,-5279.8622,-4362.1957,-20280.7987,-26743.7712,-20358.3890,-24146.4030,-17114.4342,-20573.2973,-31785.2471,-21375.7118,152613306.6898,152647763.1200,152617854.5753,152614854.7158,-22692.9841,152624534.8819,
7200.000,-5483.7006,4411.4377,5584.7118,3013.3039,2785.4335,-6123.4812,-6382.5869,-3178.3023,741.9637,776.8608,4345.6822,172.3490,6282.9052,-247.7436,-2819.5375,6261.8463,5889.2223,4052.0449,6593.5230,5890.2820,6216.5887,5380.6090,5785.5810,2588.6367,3817.9221,-4740.6432,-812.1516,-3983.5483,-4145.7616,-5104.0339,2169.7007,4614.1715,2600.5658,-4143.1008,483.1848,-1680.6770,-3243.0697,3015.0677,5865.2860,-4682.0996,2020.9082,-6586.2196,-369.0235,5379.6670,1235.1295,1684.1502,-736.0225,-3515.0796,-3122.8374,-4066.7407,6142.5083,-872.0627,-2908.5691,-1233.8740,5602.9715,-2246.7667,715.0145,-5863.0691,1995.7857,-1297.1722,5277.1457,-4109.1850,3150.7519,1921.0604,-2933.4132,-564.8009,-2945.6993,0.0000,3839.4975,3573.5367,-2193.2968,2221.8289,-5619.9397,-6028.5154,5149.3159,-6263.3405,-2392.1742,-4299.3235,5038.6326,2532.1894,-3562.0770,3831.9437,-5948.2784,-2932.6169,3218.1738,-5401.4846,0.0000,-5686.9529,5237.4326,2693.4817,1255.6517,-1723.1675,3947.8388,-4864.7722,6083.3562,-6287.1209,3684.7341,6090.0919,-1321.5415,-6882.4191,81377.9444,104894.3371,87960.4912,93330.9496,93910.9169,87784.2985,94404.5521,89603.4639,-327700295.3495,-327702806.2517,-327726005.0159,-327714294.6602,90607.8066,-327712293.8344,4047.1873,-645.3367,610.6207,430.4125,-4968.9839,3195.4957,2526.3100,-6107.7010,-6814.5018,6811.6251,415.1928,-5276.7356,-1812.6303,-6907.4937,5215.7008,-337.2742,-3404.3857,-957.9957,-92.9840,-2710.7814,-1921.5535,-3970.4784,3788.3192,-6287.8998,5687.0818,-4854.1968,-6432.2948,1246.4795,5489.0547,3037.4593,6565.6581,4860.9342,-6350.8922,-157.0737,-4534.8607,-5175.7159,-5419.4083,6201.3982,-2946.2584,-1102.8367,-3716.4893,1380.8174,6445.1231,-2090.1539,6557.2147,3896.7284,-5820.2261,-2166.1943,-6077.7321,851.4394,923.3919,6859.9159,4340.6178,-6798.6465,3510.7202,5912.3896,2865.5995,2375.3227,-3802.9327,-571.3851,-4010.6475,-3776.8832,-5632.9930,6340.8715,4155.5168,-5959.4431,-3394.1126,0.0000,3296.5548,3038.9150,5490.6254,6485.2298,3613.1414,-1117.9817,-739.5885,15.0036,5527.7104,-1113.4851,670.4308,-4511.3638,-5899.3217,-3358.5604,-3101.9783,6221.6334,6012.5298,-345.8946,0.0000,1830.7598,602.7877,5572.9487,2541.2680,4092.5823,1488.8299,-141.2052,881.9772,1817.5643,-1953.3414,-2846.9670,6346.2250,455.4414,-372399.1263,-369291.8274,-363308.7723,-366103.3239,-376103.0210,-366187.6616,-367185.0880,-368895.9009,114800081.2252,114826481.0855,114805903.2409,114818943.6157,-368618.8257,114811318.4685,318.5200,5235.3201,4063.9212,6210.5967,3916.5199,680.2955,-842.5198,303.7047,-532.8345,-652.1814,5313.5847,4467.8089,-2085.7744,-455.1875,-3567.2103,2759.3152,-358.7338,-5462.0281,1691.3660,-1985.8678,2204.8226,1425.8456,588.4054,-1228.4987,1226.1787,814.5838,2361.3561,5461.9882,192.9904,-3404.8749,81.4383,-1163.9076,-853.4443,5486.0370,5074.1832,-4337.1446,2842.8923,-653.9846,2159.6276,-4904.2355,5457.3033,1572.3097,-2505.4146,-3831.1902,-1751.2504,-5433.3600,3634.9344,5483.5711,633.3751,-5537.5561,2873.9877,507.7797,-4561.9803,-473.5074,-1721.8460,-2324.9437,-6282.7474,-2733.2712,5444.7646,6789.5741,-1543.2767,-4065.0890,-2558.7398,-1679.6083,-4683.3868,3491.8730,5244.6263,0.0000,-4714.9450,5064.0597,3394.6307,1085.6307,-1786.9818,3080.2551,-4591.9003,2930.3191,3124.2945,5193.7061,-4727.7999,4593.2940,711.6722,-4690.4474,-1119.5510,-67.1885,191.4867,3837.9096,0.0000,3265.8061,-4517.1766,2859.6283,-6279.0116,5220.0765,-5423.8004,4888.6570,-3192.4917,-2436.9543,-5417.2736,1434.8362,2380.7457,506.2526,-18430.3167,-25283.9968,-19700.7526,-20909.6644,-16057.4499,-21220.3777,-30111.4784,-22793.8095,152597817.7040,152632858.1927,152609496.7362,152599324.4038,-21289.5042,152609947.8851,
