sl_100_86400_20300424 Coordinates.csv
2030/04/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:45 2024,
Start: 2030/04/24 07:47:00.00, Stop: 2030/04/25 07:47:00.00,
TIME_UNITS,STARLINK-32084 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-3777 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-30250 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-5522 - X-Coordinate,STARLINK-6053 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-31195 - X-Coordinate,STARLINK-6170 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-3595 - X-Coordinate,STARLINK-30083 - X-Coordinate,STARLINK-3232 - X-Coordinate,STARLINK-31026 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-31706 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-31851 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-3631 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-5147 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-5667 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-5615 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-5408 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-31871 - X-Coordinate,STARLINK-5432 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-3759 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-3836 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-30612 - X-Coordinate,STARLINK-1574 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-3914 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-30250 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-5522 - Y-Coordinate,STARLINK-6053 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-31195 - Y-Coordinate,STARLINK-6170 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-3595 - Y-Coordinate,STARLINK-30083 - Y-Coordinate,STARLINK-3232 - Y-Coordinate,STARLINK-31026 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-31851 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-3631 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-5147 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-5667 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-5615 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-5408 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-31871 - Y-Coordinate,STARLINK-5432 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-3759 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-3836 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-30612 - Y-Coordinate,STARLINK-1574 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-30250 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-5522 - Z-Coordinate,STARLINK-6053 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-31195 - Z-Coordinate,STARLINK-6170 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-3595 - Z-Coordinate,STARLINK-30083 - Z-Coordinate,STARLINK-3232 - Z-Coordinate,STARLINK-31026 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-31851 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-3631 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-5147 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-5667 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-5615 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-5408 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-31871 - Z-Coordinate,STARLINK-5432 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-3759 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-3836 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-30612 - Z-Coordinate,STARLINK-1574 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5522.7653,-677.5161,6217.7618,-6245.7651,5263.6640,1281.3240,-2170.3572,-6670.0204,-2045.4165,4186.8564,-5285.2062,-18.6845,-3349.3656,3070.2251,-5033.6367,-4205.4451,3509.3043,-5314.7953,-4811.5371,4143.7752,-2127.9740,3385.7441,56.9153,3197.2258,2525.3891,3081.6233,-4017.4818,-4219.4787,-2083.8073,-49.7929,-1743.4155,2923.8439,-2907.7542,-4815.8977,429.3361,5769.9786,-3849.0960,5702.3057,-2148.6374,-4530.6026,400.1912,-6487.4203,5972.5995,4479.5279,-515.5817,1513.2674,-2152.3068,1228.7807,2105.1945,3212.2131,-450.1786,4087.8580,-260.9790,-5747.2320,-2086.8730,6031.7301,2053.5330,-5627.9425,4412.0217,6478.0005,-6463.9879,5377.1029,-4414.3736,-5099.4379,-5424.5550,-6566.0268,4002.1452,6439.5207,5373.9356,-3239.0283,69.2118,2431.4643,115.8644,2912.1470,-2388.2881,4162.6530,4774.4975,3885.0247,-2208.3471,3483.0323,0.0000,2510.2960,5677.7057,-108.6958,5545.3279,-4411.3786,-4008.4761,5090.9715,-6846.4944,-6265.5951,1729.3395,-2058.1815,-6229.8695,6001.8878,-2740.1309,2832.5763,5713.2150,-5378.3760,-5197.6329,-2087.0124,-316911.1770,-309086.9014,-312482.3378,-316755.0947,-321254.9632,-318403.8938,-311542.6883,-314474.8008,-119139617.3020,-119115652.0218,-119127356.6434,-119118350.2267,-314223.3400,-119123132.9725,-4087.0886,-642.2682,-1828.9353,1261.0733,-255.4981,4746.0204,6454.4579,-1410.6511,-5995.3886,217.2113,2269.8384,-5549.7951,4776.8249,2942.1332,2832.3908,5389.8710,4522.6856,-3098.7075,-1047.7010,787.9233,1056.7289,-990.5150,-6926.6165,-5493.3801,-4388.9643,5765.7812,-4001.2246,-5466.8844,-6525.3147,-5094.8629,-4008.0384,-4319.1422,6141.1652,-2110.3569,-5939.3397,3264.1904,4618.0074,-1567.9089,5534.9865,3666.4978,5013.8320,34.8663,2014.7143,-2302.8890,-6493.7109,4128.9466,-5835.2617,-6666.1566,-4217.8212,-2882.8655,6366.7557,5311.0451,-6492.2484,-2030.6046,4871.5604,-1747.5993,4498.0178,1865.0189,-4972.2136,2174.5500,-2314.8106,-4281.3192,-5244.8765,-3747.9206,-3139.4106,824.1830,-5309.9158,-2536.3627,2138.3633,2303.0638,-4944.9710,-5872.6177,-6207.1524,3544.3852,-266.2885,-2551.5448,-2308.1786,4738.1388,-4921.7100,5588.3597,0.0000,3658.9030,2127.5763,-4444.1744,3648.4514,3914.8365,2140.5993,-195.0529,-428.0954,-2470.8335,-5479.5000,-6562.6633,-2325.2158,913.5548,-4559.8404,6009.4925,-2442.2847,-3404.7997,-1885.0260,3871.7665,-178060.9452,-190438.7599,-170616.8070,-171696.3467,-179027.3677,-178392.4768,-178580.5361,-174566.1095,333527474.8157,333494162.1349,333535700.0151,333515973.7953,-176000.4133,333525188.7717,-19.6134,-6863.5621,2459.2657,2361.8914,-4386.0725,-4850.0979,567.3314,183.9762,-2628.2603,5472.3059,-3736.9940,-4109.6372,-3730.4673,5481.6689,-3880.4862,-1155.5995,3878.8562,-2744.0065,-4676.4065,-5480.6028,6518.8780,-5996.9367,133.9723,-2514.3289,-4717.6649,2229.0393,3938.7852,26.9110,-844.7246,4721.9739,5329.2216,4498.2667,1167.7808,4463.5429,3489.7511,-1970.0528,3385.6402,-3387.7959,3353.0012,3281.5220,4677.3199,-2399.3893,-2643.5451,-4733.1622,-2331.6024,5261.3936,2996.6226,-1260.6343,-4932.0137,-5379.6686,-2570.5048,-1738.9796,1196.2843,-2786.4455,-4463.4781,-2896.5393,4828.5553,-3457.9903,1805.5777,-1149.1173,-441.7096,425.0873,960.8238,2712.7803,3016.1332,-1740.9630,1408.9349,166.4392,-3847.0437,5660.8135,4837.0033,-2711.9662,-3053.4129,-5077.9140,-6542.8268,4859.6529,-4438.9003,2989.8287,4309.3871,-1463.5069,0.0000,-5150.6751,3122.7857,5260.2609,-2038.8147,3349.2956,-5180.0514,4663.0800,-608.8495,-1376.8936,3837.7049,537.3353,-1752.4946,3250.2095,4454.7759,-1549.2594,-2663.2876,-2708.8003,-4169.8858,-5329.6770,-111862.4348,-110851.6679,-108487.2100,-110489.2928,-105277.3566,-112251.3361,-119602.8976,-111938.1641,97256158.2183,97237674.5131,97280099.5559,97261193.2412,-110877.7690,97268008.1742,
3600.000,5246.7398,-4265.0219,-5551.5396,5328.0947,-2158.5712,-4259.8941,-451.9016,5655.9082,3532.9290,-4848.0658,5135.5097,3189.5689,1335.2574,1323.0378,5893.2287,2518.9556,-5104.6136,4648.8554,6556.8708,-4084.0470,855.1521,676.7702,2236.5850,-784.1239,1123.2091,-4382.6535,6477.7524,4593.7927,-435.4341,3867.1578,5349.3657,-1592.6743,175.2349,6554.7754,2578.4408,-6590.4354,2837.4391,-1729.0313,-2238.6068,-479.6002,-3904.4048,4253.6366,-6682.0634,-4418.4074,3194.4768,-5190.2273,4561.5871,515.5653,255.3167,-1419.6426,-2215.7735,-4939.2411,3004.0046,4121.4002,-2024.0641,-2985.7365,-4997.0890,2224.9295,-2885.7951,-5535.5508,5720.3139,-2764.3644,5534.7133,6194.6296,5095.5898,5674.0317,-465.1512,-4443.0980,-2480.4317,4638.9512,2539.0200,1256.7796,3092.3910,-6217.0150,3882.5921,-3808.7285,-860.9776,-6069.0702,5405.4773,-4062.6168,0.0000,-6110.0826,-6645.0719,3517.0669,-1650.6359,3262.9167,351.2224,-2414.2479,4993.6227,6103.9789,-137.4817,3230.3046,5146.0523,-6751.8129,5289.9134,-3780.4280,-1458.3685,5087.6378,6749.1539,-487.5433,-258065.9019,-252113.8334,-257359.8052,-260037.4891,-267797.5328,-262494.6742,-258543.6639,-260161.2087,-201459308.8706,-201428600.2100,-201449364.8402,-201433780.8491,-260646.0430,-201442115.9598,1633.3136,2507.8508,3985.9044,-3851.9424,3699.4056,-1416.3057,-5058.1307,-1467.8153,2370.6969,3675.3009,-4497.2746,2671.4476,-6775.5852,117.7656,-3577.4545,-5672.7082,-728.1642,-1628.1983,-1651.5291,3517.1410,-5153.7393,3287.2707,5550.1555,6629.5336,5971.9425,-4881.1543,2263.0213,3166.2507,5261.0100,4508.0582,3524.2050,6671.8138,-4974.0612,-953.6775,3260.1646,-1108.4530,-6232.8059,3697.3467,-4505.6375,-5000.6787,-2070.9911,-2919.6868,584.6118,5191.5907,4076.4421,-3879.0937,5150.0308,6120.0588,6697.6935,6185.6389,-3717.9488,-2087.3837,2922.8248,-2675.7444,-3753.4366,4099.3579,-4580.9453,-4529.4245,5675.9806,736.6548,218.5895,4544.5925,3181.7536,2456.9129,-486.0946,-2501.2106,4553.0583,4160.8852,666.3008,-4865.8256,6284.2780,4931.8256,4005.6169,-2322.9807,-3647.1721,5584.1116,4159.1993,-2975.1192,4011.2374,-1713.0893,0.0000,-2420.6178,-370.4058,5452.5109,-2884.4726,-5789.3466,-4849.1179,3656.4015,-1543.7168,605.3070,6910.2168,4857.3908,-1097.9636,795.6868,1425.5623,-2584.8523,3829.3186,-349.4107,-867.5981,-6405.9126,-248373.4501,-263343.4215,-244672.6437,-247001.1599,-252830.2157,-249754.4309,-252188.4221,-250538.2443,291291728.3287,291262826.6987,291293130.6834,291285558.9997,-249275.1352,291288788.8368,-4132.9190,4828.9393,1163.9267,1719.0193,5339.5921,5232.5073,-4577.2704,3508.2276,5364.7262,-3267.2824,-655.1493,5496.2704,466.8624,-6822.9565,-949.3060,-3096.9643,-4620.3976,4581.7989,587.7212,4317.5431,-4585.7945,6077.9338,-3499.8986,-1464.2307,3296.8332,2157.7363,-811.9627,-4078.3620,-4439.2628,-3619.0711,-2568.9245,-684.7525,-4780.4611,-1950.8449,-5522.5467,-1781.9329,869.7360,5443.9771,-4614.4395,-4428.0734,-5272.1335,4593.7901,-1318.2985,1118.6677,4574.8994,-2271.4378,606.6495,-3139.8184,1240.8010,2683.7976,5338.7107,4367.9573,-5113.8924,4544.2639,5444.3042,4688.2306,-1380.7075,4638.2810,2624.2481,4089.9564,-3823.8969,-4381.5683,2668.0413,1731.5187,-4722.1463,-2895.8009,-5034.1392,3287.5105,6436.5449,-1656.7942,-1417.6180,4661.2382,4704.0983,1650.0655,4478.9859,-1367.0960,5442.3902,903.1395,-1568.1309,5094.7975,0.0000,1720.1876,1501.9436,-2336.2191,6081.0754,1371.4481,4868.0128,-5354.1208,4471.8701,-3109.6230,229.3251,3671.5820,4415.2119,1106.5424,-4273.2412,5045.2913,5363.0197,4660.9876,1263.5197,2527.8386,-109518.9417,-110333.0804,-107595.8968,-111393.3623,-104298.7788,-108029.7905,-119120.0785,-108830.7632,97322010.2468,97301279.9566,97348539.3773,97322664.1546,-109993.1432,97332647.1533,
7200.000,-3403.4152,6854.1107,2649.4230,-1458.0859,-701.5144,6377.2192,3998.6350,-2269.5003,-4901.4634,4148.8022,-2262.2439,-6023.8488,1054.5125,-2946.8061,-3666.1164,875.7247,5787.1587,-2529.3419,-4512.9851,3499.4229,-695.4816,-3112.8461,-4519.5165,-2365.5214,-3715.5763,4309.9896,-6292.9320,-4023.4113,957.3626,-6170.4182,-6282.6998,-300.3262,3618.1164,-5840.6968,-5601.7163,4988.1694,-273.5515,-2429.7451,5880.7182,4868.5330,6462.7756,-1087.9974,4209.3000,2660.8124,-5624.4246,6025.5117,-5275.3598,-2925.8576,-2047.6668,-182.8712,5167.3220,5012.2836,-5038.9675,-1104.4456,5606.7363,-650.1361,5511.6426,1434.5036,-596.4075,3215.4134,-2848.4962,-1633.1498,-5096.5854,-4659.6273,-4102.0537,-1753.7338,-4130.3760,599.3342,71.0780,-4019.9967,-3695.1331,-4962.0945,-5904.9457,6151.6224,-4827.9712,2038.8369,-2636.7197,5407.3025,-6290.4858,3798.1277,0.0000,6059.9888,4114.1723,-4823.0589,-1785.4393,183.0791,2366.0299,7.7732,-1306.3915,-3405.5840,-1615.5075,-4059.3173,-2768.7283,4315.4161,-6614.5530,4326.3061,-3354.3694,-3972.6812,-5778.1882,2090.0535,-190312.8319,-178424.1412,-185733.5058,-187558.3494,-197349.8232,-188391.1848,-188582.5101,-190797.6447,-270030377.7546,-269994762.7448,-270018733.4654,-270005211.6469,-190353.5581,-270012178.9092,2425.3956,-934.5748,-4928.7759,4917.3111,-6328.5074,-1351.2666,1861.3867,4526.2312,2024.7585,-5413.8490,4583.3566,141.7884,6110.4312,-4726.8752,2805.1813,4182.0598,-2872.0443,5758.4672,3170.6274,-5942.2625,6915.9990,-5611.3887,-2306.8190,-4703.9863,-5831.4101,1470.5980,202.2152,1039.0338,-64.7290,-3183.0904,-2155.3265,-5872.5284,2582.7658,3192.2538,-296.8790,-1883.5163,5149.2664,-5401.8883,2482.5274,4374.7390,-541.3896,5599.6352,-3239.0171,-5520.0283,-714.1505,2342.8891,-2273.7953,-3002.3926,-5562.5171,-6663.6610,286.4451,-2073.8156,2373.1551,6272.2073,2631.4155,-5907.5348,2963.0258,6189.3837,-4301.8238,-4135.1296,2980.0702,-3915.4816,513.9480,472.8658,4223.1031,3780.0441,-2640.3740,-5031.4128,-4544.4733,4501.2758,-5089.9462,-3127.4562,-1148.2644,424.4062,5017.7984,-5845.1342,-5624.2033,-491.7783,-1849.6552,-3481.1912,0.0000,366.8756,-2091.8220,-4441.8907,-1398.2972,4565.6698,6324.8943,-6378.3035,4089.5761,2402.1125,-5269.0746,-791.4670,4784.4476,-2498.8660,1441.5758,-2256.0039,-4650.0471,4287.9740,2946.8353,6310.7980,-301289.4688,-319587.6056,-303280.4644,-309081.1984,-311001.1629,-304016.0814,-310418.8359,-305884.2890,229176031.7066,229153007.0653,229170294.9490,229176795.7344,-306924.8286,229172888.0497,5446.5688,134.2694,-4101.7067,-4467.9499,-2535.1200,-2271.7035,5210.3691,-4574.5769,-4349.0844,-1067.0508,4559.9205,-3370.4384,3066.9029,4137.0770,5191.9087,5449.3357,2472.5549,-2411.9936,3947.8594,-453.9868,-59.5157,-2676.6609,4709.3843,4345.5173,170.9392,-5201.7382,-2851.2830,5506.8048,6820.4654,391.3009,-1878.4496,-3604.9364,5262.7089,-1837.1165,4021.8930,4392.6158,-4597.7535,-3369.1240,2401.8647,1390.6839,2276.3643,-3912.6597,4287.9603,3179.4285,-3967.1148,-2316.6569,-3841.5815,5462.6851,3359.4602,1742.9878,-4536.4449,-4305.5082,3546.4389,-2085.7915,-3104.3380,-3536.1379,-2957.8620,-2595.2362,-5355.8492,-4538.3182,5498.2488,5416.0379,-4662.1985,-5056.6002,3705.6975,5416.8346,4700.4592,-4721.9811,-5250.2208,-3406.1885,-2903.4769,-3654.3138,-3416.5661,2952.5001,69.9539,-3045.2419,-3035.4230,-4136.6314,-2188.5044,-4356.3658,0.0000,3042.6243,-5032.8193,-2140.5285,-6564.3519,-5025.0906,-1353.2722,2657.2068,-5388.3303,5455.7398,-4184.2514,-5526.5050,-4093.2194,-4760.2661,1546.2340,-4769.7158,-3582.2035,-3699.8653,2407.9082,1859.9625,-107310.4649,-109799.0259,-107336.2660,-109003.3271,-103694.7125,-108697.3472,-118009.1001,-110513.9001,97388523.8644,97365078.9200,97415454.8257,97386396.3391,-109097.7436,97397258.8525,
