sl_100_86400_20300406 Coordinates.csv
2030/04/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:48 2024,
Start: 2030/04/06 07:47:00.00, Stop: 2030/04/07 07:47:00.00,
TIME_UNITS,STARLINK-3326 - X-Coordinate,STARLINK-5839 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-5892 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-3855 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-31350 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-1953 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-5625 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-1736 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-5165 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-30911 - X-Coordinate,STARLINK-6333 - X-Coordinate,STARLINK-1186 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-30554 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-31487 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-31438 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-3982 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-1581 - X-Coordinate,STARLINK-4212 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-1761 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-31215 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-31826 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-31802 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-3232 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-5854 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-5120 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-3308 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-5839 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-5892 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-3855 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-31350 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-1953 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-5625 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-1736 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-5165 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-30911 - Y-Coordinate,STARLINK-6333 - Y-Coordinate,STARLINK-1186 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-30554 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-31487 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-31438 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-3982 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,STARLINK-4212 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-1761 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-31215 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-31826 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-31802 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-3232 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-5854 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-5120 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-3308 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-5839 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-5892 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-3855 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-31350 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-1953 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-5625 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-1736 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-5165 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-30911 - Z-Coordinate,STARLINK-6333 - Z-Coordinate,STARLINK-1186 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-30554 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-31487 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-31438 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-3982 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,STARLINK-4212 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-1761 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-31215 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-31826 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-31802 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-3232 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-5854 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-5120 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-3308 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6506.9570,4292.3355,71.3389,5454.7089,-4582.2238,-2061.4921,-3893.7574,-3322.1517,-4862.6069,465.6099,-4237.2259,-5690.2751,5235.0259,-4095.8686,-1397.4535,-1856.6117,4645.5470,5499.8816,-5.3827,2076.6596,1981.9975,-4776.7089,4541.2397,4909.5515,840.9185,-2541.9417,5350.7283,-3481.6176,-889.3978,2877.5585,-6768.8582,4569.9627,-4480.5215,-2480.5381,427.9757,-2926.6501,-5676.8795,1299.8891,5939.3860,-440.1254,1332.9047,-3619.0888,815.8980,2570.3838,3898.1796,-2378.5073,-1772.9729,-1172.0465,-6142.1913,-299.6958,1940.7169,4345.1247,-4876.2750,5315.9141,5553.8409,47.1460,5484.7273,-795.9528,-4995.6584,-4655.2765,-2772.4290,6350.7175,-2491.8486,5579.8501,1966.4651,6121.8598,-6694.9363,-4861.8804,1505.8510,3703.5577,-5591.6590,1791.6990,-6615.3984,6039.2732,3414.3097,1170.0008,1219.2876,-6726.6401,-378.8004,3009.3631,6933.9069,4106.5617,2637.1046,6704.7312,-5767.0339,-2448.8291,-5014.8735,2640.8842,-2127.9283,2166.2242,5506.9569,1858.2130,-1188.4748,-6297.5010,5015.5772,-5046.8995,4063.2430,1612.5773,4995.8243,-5718.9595,55899.4548,57753.3045,67444.7950,63117.0992,56636.4718,59499.7543,66007.3006,65007.4103,-90034138.3342,-90054388.6367,-90058852.0973,-90051119.8451,64236.0283,-90050370.0593,-1221.1993,-3178.6262,-4490.9791,1905.2974,3414.8332,-3326.8223,2628.7837,-3709.1357,-3132.3585,6107.5540,-3390.3430,-1679.3361,1551.3692,-1392.0659,-6759.3056,6534.4224,4522.9368,1944.7240,-5201.2898,-5802.0899,5021.6867,4934.4508,-4510.4704,-4107.6917,-6112.0665,6380.4236,1564.7879,3327.4628,-4799.7988,3133.1001,509.1545,2557.1391,-2437.8474,4527.4034,-818.9974,-5241.9459,-3830.0328,5455.3122,2724.4818,-4213.5939,5132.6494,-2307.2995,4077.9648,-4342.7053,-5266.1337,4561.6002,-6433.6634,5144.8009,3056.6328,-5712.6830,6354.8098,-1355.8909,4706.2998,2547.3153,1229.7229,-4139.4527,3782.7494,5246.2378,2856.9971,-2216.0592,-6137.0247,-2063.8363,-1967.4986,-3195.5960,-4848.8579,-3142.2707,-625.5904,2422.5198,4071.6345,-4722.9460,3561.3290,3997.4273,1828.2193,-3144.2670,-5840.5465,6224.3657,6717.7999,1042.7921,-5423.9724,-3143.2672,-347.5489,-2913.5304,3934.6744,-1647.8765,1196.9520,4644.7805,-1848.3282,3091.1874,6110.1649,-4046.0991,-4173.7144,-5066.3382,-6475.7332,-2011.7372,-717.8897,-3201.5837,5003.9230,5960.3562,-2684.5009,3551.3350,380776.4071,354851.0810,378332.8698,378565.0564,372923.0276,372672.4266,370401.1877,373841.9505,342119717.3560,342129454.2766,342096909.9378,342110858.9150,373663.2453,342121363.0411,-1978.2910,-4390.9412,5165.0010,-3889.7153,3364.1969,5721.8308,-5017.4120,4637.2097,3626.3495,3047.6689,4265.4694,3606.3320,4357.0454,-5242.3448,-185.5921,1250.7462,-2139.2609,3712.7955,4564.7141,2529.0563,-4340.0911,651.7315,2567.1811,-2636.2142,-3034.3652,-402.6169,3614.0686,4961.1035,4875.6220,5425.2117,577.2027,-4338.4394,-4642.5513,-4561.3793,6865.7766,-3282.2618,-1158.3913,-3861.9228,2023.4887,-5409.7951,4436.6023,-5410.6514,5512.3292,4752.5518,-2343.2636,4477.0474,1679.4911,4367.5248,822.3205,3893.3016,1780.1456,4891.8167,-1352.6796,-3670.2799,-3887.6955,5492.9783,-1867.1471,-4447.1663,3830.8731,-4296.4907,-1608.0665,1431.5865,6126.0630,2393.2715,4490.6531,341.0565,-1597.3430,-4098.2874,-5367.0105,-3230.9933,1655.2984,5262.7532,867.3373,421.2393,1067.4049,-2450.9556,-1027.0633,936.2180,4309.8677,-5369.3996,383.6573,-4653.6756,-4927.7729,-774.1982,-3509.1836,-4470.8839,4285.9635,5381.0632,2455.2125,5066.6436,-168.4675,3898.3392,-1984.6331,-1597.2347,-4713.1947,-3425.6460,2162.3621,3095.4186,-3911.5333,1585.5545,143576.9445,141355.4533,146337.2136,144408.5676,149577.0984,142528.8330,135246.1107,142325.0289,67101635.3666,67067422.5473,67087982.5105,67085610.8980,143964.9781,67089338.8876,
3600.000,-3633.3801,-2616.9071,3329.2119,-6586.6256,-878.2027,2727.4949,-258.9179,6129.0855,3888.4401,-3735.8875,6479.0888,6598.6884,-6769.7010,6157.4657,2735.2522,-621.4000,-5615.8219,-4679.8481,3540.8952,292.7153,-4952.7647,2774.7723,-888.3348,-3955.4511,2229.7434,141.0198,-2663.4296,-737.2036,3826.2836,-6134.7354,4557.3612,-3673.2010,6329.9610,-1973.3694,-3927.0461,4845.4217,6278.5678,-4621.3851,-6254.1057,4376.9182,-4754.5123,6263.2878,-4766.7650,-1090.1282,-505.4977,-1005.1877,3200.2791,-2278.6744,4285.4925,2279.7696,-4008.5472,-4186.4614,1896.9847,-4590.4133,-6852.1111,4249.5174,-5299.2530,-3282.9648,4023.9232,3271.3643,4321.7462,-3274.0971,2528.5959,-1944.8110,2272.9827,-3674.9980,4913.7293,1012.7393,-5207.9740,800.7862,4016.2928,-5491.4638,5223.9520,-3094.8841,-791.7855,-3846.7995,-2700.5961,5373.9885,822.2586,974.1137,-5766.9948,-3485.6575,-5910.8639,-5426.1981,5932.2630,-1803.7850,6591.5965,-6109.3768,-886.9500,199.4150,-2942.2049,3187.2290,2939.8886,6281.4516,-5895.0523,6549.1240,-5827.8240,-4130.0738,-4789.2065,2684.0845,-39980.0056,-33610.5321,-27030.6376,-30265.3497,-39364.4178,-33478.1753,-30377.1029,-32260.1594,-175577304.4341,-175600191.3390,-175594064.4291,-175588192.8939,-31489.5651,-175593692.2408,2868.1737,6153.2813,5661.3191,-2070.2145,-4003.7228,-1300.6063,-4698.3233,271.7833,-1320.5097,-3339.5588,2367.0789,1762.7663,-1739.4608,-2016.9537,4769.8945,-4936.7114,-2900.1153,2056.8274,5489.3771,6071.7071,-2119.1954,-5192.6547,4279.6246,5416.3748,3545.9249,-5308.0962,3218.0989,-4499.6460,5568.1801,-1162.2441,-3129.5381,2275.8844,-928.9822,-3871.6145,-3006.6422,1306.2262,1664.5977,-4986.1330,-938.4892,4482.5087,-2747.7966,-413.1067,-3606.8116,6726.9656,5223.3337,-6497.5537,3447.9797,-6271.1483,-4627.5223,6535.5356,-3417.2064,5158.4700,-4548.3635,-4959.3614,625.6065,3683.5897,-379.2742,-4398.3153,-5591.2181,-2971.0695,3248.9585,4134.2664,-2866.4710,4701.8908,5092.6049,3917.1851,-2199.0103,-5231.9708,-3639.3836,4938.6572,-4666.2068,-3429.9216,-3039.6840,4676.6000,6205.0581,-5338.5189,-4293.4274,-2541.4834,6882.0146,5022.0764,2400.3676,5846.4766,-3179.6975,1571.6468,-3296.8148,-5250.7069,-1302.5869,-57.9810,-4380.5144,6629.6176,5148.5256,2867.5575,3453.4324,-773.1543,3436.5627,1915.7383,-2927.9262,-2924.6702,4942.1203,-4029.5701,380196.8605,357933.1085,381112.8083,379701.8396,376440.4671,377710.0835,374245.6410,377479.2162,307122563.7625,307135439.0339,307100130.8858,307117065.4185,377640.0647,307125118.9584,5117.3515,1738.0519,-1963.1144,-912.7760,-5223.8503,-6256.8148,4996.4901,-2962.2058,-5457.8978,-4669.1846,-353.3801,1257.5207,114.3425,2031.3689,4166.2434,-4798.8300,-2582.3998,-4668.2367,-2309.4737,2723.3219,4340.6881,3585.9053,-5343.7080,-1717.7754,5441.1355,4364.2106,-5177.6811,-5210.8874,-1431.8433,-2944.2339,-3986.3306,5238.0565,2558.5659,5329.3422,-4871.8693,4642.8113,-2458.9636,323.8911,2603.6542,2806.0920,-4215.3816,2861.9123,-3475.8078,-1305.1271,4560.0315,-1836.2381,-5032.0662,-1563.6667,2816.0163,135.9907,-4432.8987,-789.5097,4832.4975,-1581.1080,-315.8167,-3977.4543,4422.2415,4206.2034,-651.1624,5036.5561,4313.6403,-4347.2923,-5764.3942,-4611.9905,-4071.1893,-4321.7276,4322.3999,4216.4099,2680.2833,4618.0554,2957.1194,-2257.5557,3356.3395,-3889.5714,2788.3212,-1677.9356,4672.9808,3436.4950,393.2981,4633.3291,3050.0024,788.5630,1265.0937,-4053.9385,-963.7281,4075.7033,-1374.3920,-2880.8188,-5292.6061,-1690.9455,3542.3594,-5104.9838,5156.0585,-2491.8462,1122.4755,-940.6072,1921.7756,-4711.5210,-291.6378,-4947.4189,143791.2566,141659.3931,146927.2825,143138.3780,150241.1565,146446.1103,135388.9840,146101.8171,67175624.2850,67146167.6492,67158722.9807,67155447.7468,144521.6440,67163695.6918,
7200.000,-407.8159,367.7345,-4587.1097,4573.5881,5487.8281,-4086.1814,3379.7095,-6220.2641,-2518.6651,6185.8862,-5755.6307,-4310.2497,5189.9087,-5010.5601,-4120.2193,3950.4181,4123.5470,3197.9801,-5383.9429,-3404.8279,6684.6385,1156.4212,-3519.1487,927.6347,-5447.3704,3401.2715,-430.5307,4053.1581,-4721.2964,6731.5408,-360.5605,2412.0146,-5921.3483,5610.8219,3457.0848,-5673.3304,-4947.4019,5495.6790,3676.2760,-5748.7770,6779.1796,-6394.5823,6382.7059,-484.9542,-3386.2098,3454.6634,-4626.3148,4342.4958,-465.1866,-3323.6809,5482.7116,1266.0879,2456.3817,1112.1199,4891.0464,-6338.7984,4106.3689,6116.2261,-1594.7663,-1405.4257,-5320.6530,-1163.1199,-3210.1299,-2369.3072,-5323.1224,-727.8670,-1823.9379,2530.6655,6255.3331,-4931.9143,158.5914,6183.3518,-1415.6350,-1530.8502,-2830.2730,4907.8557,4374.9067,-1392.1308,-1007.3115,-3654.1086,2643.0644,1329.8019,5866.6487,1375.9053,-2950.5240,4938.4807,-5305.8617,6068.8974,4518.9197,-1954.9045,-1132.5307,-6533.8129,-4819.1607,-3216.2371,4375.1155,-5035.6382,4972.7854,6020.0927,2256.4915,1705.1531,-131218.8268,-122816.4859,-119642.6818,-123088.1943,-132993.3430,-122388.6788,-124494.3198,-124158.9071,-249136969.1948,-249163869.7142,-249146882.5796,-249145776.9715,-125104.0976,-249154009.9068,-4729.7162,-6603.0451,-4347.0303,944.4849,3331.5179,4696.7346,5770.4375,2587.1194,5481.3244,-120.7142,-350.2888,-517.1327,1063.9147,3655.8519,-705.5886,2027.1616,-876.2142,-5505.4601,-4133.5466,-2117.9892,-688.2996,3974.4860,-3676.2212,-4707.0850,-461.4527,2552.4464,-6455.8421,5151.8798,-4088.8968,-471.3192,5235.9453,-6016.1509,3321.7617,3050.8735,6015.1623,2763.1741,1583.2155,2042.9003,-2111.6375,-3346.6777,260.7663,2111.5678,2542.4242,-6263.9557,-4437.5485,5465.1962,889.5894,4750.3013,5062.9064,-4481.6230,-684.4306,-5152.2147,3742.5399,3551.4883,-2254.9724,-2683.8019,-3627.1976,2940.0723,6051.8202,6449.7136,793.1046,-5378.4139,5866.9822,-5326.5071,-4273.8487,-4156.0856,5081.5834,6224.5914,2341.7310,-3986.9318,4155.0736,1783.6974,3942.0186,-4959.0417,-4145.0255,1455.4578,189.6390,3899.9696,-4812.3045,-5780.9200,-4368.8734,-5665.6147,1126.6934,-2083.8516,3973.4148,4700.6178,3539.2435,-2107.5009,1971.8061,-5871.5616,-4952.6836,-228.6897,750.1044,3811.0586,-4330.7119,532.3603,-1066.5511,-622.7929,-4895.8264,4208.4538,356053.5352,338019.5843,359665.0755,354651.6555,355764.0762,359643.9278,353659.0669,357566.5036,251162301.7829,251176648.0869,251143324.9567,251164072.6017,357501.1962,251165559.0430,-5021.7942,1998.9276,-2656.2153,5151.4396,1670.9462,3065.9030,-1577.7907,-1003.6812,3197.1022,2920.6136,-3809.1319,-5431.8926,-4569.1236,2759.9252,-5498.8424,5284.7318,5359.3335,2700.6525,-1384.0431,-5328.2492,-1675.4643,-5523.2355,4650.7184,4977.1759,-4172.9817,-5411.4051,1523.0227,2214.6161,-2953.2800,-1457.8894,4335.9009,-2052.9695,1185.9832,-2576.5462,-56.5677,-2645.4790,4599.6061,3448.8984,-5375.5826,1706.3750,1353.6184,1501.3385,-774.1610,-2950.4332,-4157.0398,-2192.9039,5008.9706,-2360.4701,-4686.0490,-4105.1435,4091.8253,-4080.1943,-5266.2323,5847.1509,4281.5574,-201.6167,-4228.9727,-1363.9936,-2953.8546,-1196.9150,-4361.7936,4038.2811,1741.0873,3616.4449,1006.2999,5438.4262,-4317.6484,-1059.3066,1715.1805,-2497.1056,-5429.5587,-2362.5628,-5510.4949,4418.2162,-4663.4604,4450.0665,-5340.5376,-5489.2872,-4912.2064,-972.4505,-4724.1797,3609.2001,3307.1600,6471.3543,4732.0186,-1020.3806,-2523.7388,-2085.8981,4852.8325,-2928.6937,-4691.5596,1276.0581,-4848.6552,4613.7199,3141.3378,4657.6898,-4520.1398,3327.4466,4276.2575,5211.2002,144069.4810,141974.6575,146861.2991,145101.5260,150506.6169,145536.1585,136138.7028,143504.4347,67248823.2533,67225884.1900,67229614.0833,67227424.2213,145066.9629,67238035.0671,
