sl_100_86400_20300619 Coordinates.csv
2030/06/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:31 2024,
Start: 2030/06/19 07:47:00.00, Stop: 2030/06/20 07:47:00.00,
TIME_UNITS,STARLINK-6272 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-30775 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-30511 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-5817 - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-31996 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-3827 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-2393 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-5330 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-2410 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-31919 - X-Coordinate,STARLINK-3233 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-30814 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-5232 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-30367 - X-Coordinate,STARLINK-5898 - X-Coordinate,STARLINK-3456 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-31898 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-31202 - X-Coordinate,STARLINK-1217 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-2156 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-31005 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-4523 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-5149 - X-Coordinate,STARLINK-3341 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-4494 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-5908 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-3705 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-30775 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-30511 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-5817 - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-31996 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-3827 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-2393 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-5330 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-2410 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-31919 - Y-Coordinate,STARLINK-3233 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-30814 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-5232 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-30367 - Y-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-3456 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-31898 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-31202 - Y-Coordinate,STARLINK-1217 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-2156 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-31005 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-4523 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-5149 - Y-Coordinate,STARLINK-3341 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-4494 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-5908 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-30775 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-30511 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-5817 - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-31996 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-3827 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-2393 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-5330 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-2410 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-31919 - Z-Coordinate,STARLINK-3233 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-30814 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-5232 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-30367 - Z-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-3456 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-31898 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-31202 - Z-Coordinate,STARLINK-1217 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-2156 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-31005 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-4523 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-5149 - Z-Coordinate,STARLINK-3341 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-4494 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-5908 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1434.7506,-1931.9157,3419.9262,5846.4143,-3198.1914,4485.5365,-5331.5213,994.6176,-5249.9807,-3061.1243,4843.7526,4611.4975,-1972.5039,3966.9913,4785.7528,3829.6299,-6234.8048,3976.0419,4991.7851,-3157.6173,-4507.2027,6106.7605,5350.3391,-3408.1457,-4026.7779,-5156.3637,6224.1494,3491.5258,3637.9615,4906.2806,5479.3616,-308.7443,-6483.3676,2952.1842,-4444.2281,701.5387,4099.4014,-5510.7969,2657.0651,6537.2956,1234.8938,5252.7599,-175.9178,5492.6311,-16.7733,4421.6349,-4852.6413,-1397.3490,-3371.7144,-4389.4410,-4257.9891,-4596.0793,-6230.3722,5025.4282,-295.8314,-3929.0200,4177.2859,-5098.3592,1238.0509,-728.1589,5847.3872,3026.1399,4159.0973,1769.5821,-2197.0311,-5009.6033,-2850.0557,-2548.2858,5426.4704,6059.3371,-1442.3228,-4431.7983,1003.9921,5094.0989,2460.3979,-4136.9769,3344.0315,-2876.3225,-5168.2300,-3999.5352,565.0445,1604.0214,-4558.1311,-2427.6668,3081.8270,-5244.4723,945.8731,3712.2621,5231.5328,-4627.8006,-6562.5739,2153.0766,6634.7575,4862.1218,-1432.8033,608.9858,-2498.2233,-6866.0498,-5918.8642,-5178.0019,-150359.7342,-144030.9274,-147445.6215,-149211.6304,-145938.0610,-144736.6862,-140658.8081,-146133.3634,-192208688.6803,-192242773.2170,-192207062.9670,-192233693.2528,-144349.4417,-192226608.2038,6054.9123,-2001.8093,2351.4591,-3162.5494,2755.9957,-204.6385,-153.1906,-6209.2252,-1559.5645,-4023.6870,4889.9477,-2103.1925,-6555.4035,-2474.2604,4427.7513,-5111.4253,3007.1850,-4694.0510,-2926.2967,4176.1570,-572.3004,2985.2333,-4330.2046,2319.3562,-5365.9545,-2501.3455,2855.1251,-4292.2974,5733.7272,3273.3712,3202.2908,5074.5882,-653.7754,-6049.2807,5157.6047,-6815.7594,-100.9172,-3808.5838,4140.5160,672.1544,4988.2717,3086.8408,-6203.9990,2761.6734,6497.4706,3618.5136,1328.9917,5135.9204,-5248.7042,1701.4332,685.6452,4683.1475,-1161.1544,2952.6364,6179.6923,-5264.4531,1687.2432,324.8721,-5574.7092,5906.4436,-397.5900,-6086.8380,-3029.6424,4522.8315,-13.8853,-2907.8792,-5614.5315,5845.3135,670.0338,2532.2580,6722.2217,-2787.6696,-5480.7075,4563.4937,5359.2156,2109.7844,-4101.0277,4504.9235,-4305.6854,-719.7265,-6846.5320,2366.4940,-1944.6913,6442.9570,-4340.5388,-4401.4183,5757.4303,-4974.9904,-224.4164,-1828.7271,524.0136,3890.4450,610.7341,3114.7727,-5708.7609,4753.3757,3187.2692,-658.0952,1620.6749,4577.1045,-330552.3206,-333817.0085,-331736.2566,-336012.1522,-343997.3724,-341176.9360,-335773.1896,-336384.0702,290409131.4624,290407021.0445,290394962.6966,290408396.9886,-336449.1664,290404457.1273,-3038.8238,6374.3975,-5486.2622,-1950.4273,-5517.9540,5184.7817,-4283.8396,2900.4046,4198.6657,-4711.8207,436.5363,-4713.4801,-936.7530,5016.1290,-2127.4211,-1924.9775,-676.3294,3129.9372,3208.1354,-4343.1869,-5181.7199,598.7118,776.5210,-5509.8539,-1674.9729,3833.3587,365.5287,-4011.3896,-1190.2995,-3593.6621,-2556.7120,-4271.3441,-2323.9238,611.5447,99.8949,1111.0350,5419.2218,-1125.2365,-4863.3246,-1796.1712,-4614.3523,3230.7023,-3092.5389,-2941.9654,2337.8275,3642.3751,4719.9391,-4371.6610,2875.1041,5011.6235,-5326.7442,-2175.6649,-2862.4202,3709.3530,3115.9775,2262.2775,5196.1982,-4623.3110,-3855.1433,-3430.5535,3474.5989,485.7343,4508.5772,4854.0147,6560.2319,3564.7251,2949.9603,2661.4443,4020.4036,2164.6997,129.8243,4508.7612,3745.6358,817.1551,-3590.4178,5107.2315,-4459.7894,4354.1494,1508.3233,-5419.1789,669.9257,-6367.3638,-4782.9021,-658.4741,-4433.5321,951.7216,3412.8408,-3091.5564,-4379.2206,4765.3129,-2061.7889,-5211.1919,1791.2504,3776.2242,3586.4460,-4971.6450,5623.8959,-363.8015,2872.3776,-1.5613,-71975.9805,-73515.6614,-72087.4939,-74305.8683,-68955.3051,-75696.4480,-83264.7345,-74769.6961,152782087.7643,152767191.4628,152762942.3328,152774834.9436,-74522.9054,152773460.9550,
3600.000,-3966.6854,3489.6288,-5482.7406,-2724.6303,-1415.0806,-5458.9527,5771.2604,2373.9367,3465.9464,5959.4627,-5428.7887,-2773.5998,3149.1330,120.6295,-4361.0604,623.3508,4102.3321,-112.5580,-3599.3051,1658.8529,6066.6519,-5596.1201,-3247.2829,893.9967,4944.7184,3855.3118,-5594.2087,-2230.2379,-4524.3029,-5005.5112,-4948.3633,-4113.3467,6308.6999,227.3067,1742.8757,131.3759,-3275.8976,6063.7277,-5631.9946,-3967.0573,-3961.2387,-6568.3845,2644.0608,-6734.7317,-1559.7620,-6667.1589,1441.6355,-1882.8122,4968.2929,853.7000,2060.3426,1226.7300,3171.6404,-6855.2574,-2140.4769,2817.1538,-6481.8214,2195.9112,1608.2045,-1157.7431,-5881.9180,-617.4741,-529.9940,-4505.5835,5049.3782,6599.5661,3106.7910,155.8351,-3681.7222,-5149.0949,-1217.0571,5433.2187,1380.5927,-4816.9707,-4482.5874,527.1855,952.9520,-1471.3125,4656.7110,4719.9274,2037.8035,-5258.5695,3689.7469,524.4596,1158.0196,4861.4555,-4436.0514,-1896.0330,-5309.9795,3645.1769,3808.7032,-5758.7293,-6386.1380,-6619.4107,-816.9394,919.8001,3152.7398,5866.2431,5017.3512,2925.0160,-65533.1786,-51344.9509,-57214.5143,-56894.9507,-56884.9550,-56391.9597,-52015.5491,-53969.6003,-260857818.7962,-260892932.7208,-260857787.5058,-260878721.8899,-55679.8745,-260876533.7964,-3154.7847,-2263.9686,1480.6318,3825.8263,-2388.8223,3634.0837,-3430.5068,4509.2354,-2351.3191,1243.5296,-2001.1878,5539.7263,4061.0562,4731.5032,-796.2768,4059.3660,-2471.7755,4213.7336,5108.9797,-6592.8899,-2531.3828,-674.0235,5430.3925,-5755.2869,3998.8342,-1503.4828,-607.7077,6447.8418,-4096.7650,854.2174,880.9620,-5153.0365,456.3195,5856.9485,-5054.3222,4426.8662,4693.9320,949.5414,-3755.6200,2036.7533,-5581.5680,-1814.5791,6394.9326,-200.4581,-6409.2721,-1230.7793,-4164.5610,-6418.4892,4466.2982,-4608.5903,-4802.9093,-4387.8713,-508.5331,-783.4541,-6580.7384,2291.9962,953.8393,-3763.7641,6671.8939,-6695.0766,3438.1908,5523.3939,5664.9731,-807.3886,3549.4705,1302.3500,5899.6888,-3178.2680,3808.3582,901.7557,-5834.9877,-1264.9518,6475.5800,-1744.2059,-5202.2786,-4703.2643,4148.4859,-3972.0795,1184.4725,-3806.8655,5333.6563,-2926.8584,-2516.7703,-5910.7922,4074.6440,1645.7677,-2402.3850,6655.3807,4013.4145,-2553.3748,-2520.0112,-3091.1033,1704.9145,-1931.8278,1335.6266,416.9653,-5962.4547,-1753.1599,-4398.3354,-4795.0862,-358793.8878,-358614.8152,-356893.9742,-360483.8747,-370309.9945,-363853.8741,-362329.3947,-362042.0650,230715343.9291,230709265.6327,230708029.9207,230706111.5678,-362353.9236,230709913.9613,4705.4186,-5586.8648,3867.1197,5081.5117,6357.8056,-2043.6092,1287.0696,-4700.0343,-5496.2334,3255.3929,-3759.9926,3069.8474,4609.7424,-4976.6212,5221.4860,5244.1708,5032.8618,-5474.4040,2176.5783,24.7334,2043.8686,3839.2324,2809.6772,3647.2992,-2713.4572,-5525.2485,3909.6596,-349.8013,-3205.6394,4667.3712,4629.3514,748.4985,-2807.9284,3357.9607,4207.6018,-5351.0601,-3685.7158,-2916.7417,1393.0902,5139.1340,879.9283,1087.1943,-425.9608,-1022.8967,2049.2556,105.0919,-5320.9291,1607.4270,1610.5223,-5045.6631,4416.9012,5188.4302,6156.2473,-434.3812,372.8372,-5929.0107,-2125.3556,5322.9885,565.0879,-1000.2510,243.7742,3936.2016,-3815.9368,-5130.9364,-3153.7710,1029.0603,1970.7214,-6139.6097,-4257.0656,-4535.8953,3420.0704,-4092.4448,1136.9039,-4609.1610,-675.4813,-5040.2173,5442.5546,-5451.5680,-4949.3988,3001.2818,-3885.6170,3525.1343,5228.2978,-3555.3686,5468.0430,-4635.3017,-4511.1471,-426.0602,1492.2086,-5272.7059,5159.7451,2026.4409,1976.6683,371.8967,-6716.6372,6820.8408,-1619.4246,-3202.7219,1192.6736,4020.1521,-70372.8698,-71876.2906,-70959.8682,-74759.6163,-67699.2012,-71246.3657,-82423.3592,-72922.4508,152794101.4312,152788560.0386,152774601.8713,152793862.8978,-73318.4505,152787965.8964,
7200.000,5984.9831,-5022.1739,5764.7091,-1603.2387,5192.0788,4174.7687,-3715.4196,-5540.0534,-1647.7780,-6791.2426,4648.6866,661.3795,-4333.9899,-3213.4269,3327.6658,-5416.0630,341.0201,-4146.1256,-1232.9738,760.6983,-5133.6238,2815.5650,-488.1535,949.5433,-4328.0653,-2379.5224,2903.1914,-311.4756,4173.9975,4312.3775,3301.7338,5361.3038,-2961.6087,-4093.3415,2738.9347,-2583.6573,1787.0367,-3928.1175,5897.8897,112.6503,4645.3969,4989.3727,-4186.7336,4626.9000,3083.9579,5307.4975,1488.2009,3950.9104,-4547.6002,1950.1123,-186.8046,3142.1574,245.7012,5951.9057,3875.8697,-2264.8072,5936.6149,387.6954,-3603.8877,2763.2157,2937.1080,-3161.2009,-2567.3462,6219.3621,-3612.2696,-4571.3412,-2457.4306,3800.0656,1149.2797,3207.9255,4192.8055,-5238.7350,-3256.2875,3518.2483,4586.2782,2265.2244,-4725.6666,5272.7010,-3349.3044,-3471.0746,-4710.6124,6051.9866,-2704.9257,2511.8199,-4923.2992,-3530.6400,6359.0614,-721.3151,3105.8635,-2573.1407,54.5424,6192.1116,3551.3570,5393.1384,-80.0473,783.6487,-2680.9735,-2744.1896,-1201.1786,1203.7239,24587.4986,43405.3137,36806.5404,40306.1126,36117.7208,35485.1603,40758.0040,35226.1357,-311704556.5192,-311737791.6802,-311708963.3408,-311716187.6163,36786.1323,-311723643.7186,-287.8779,4543.7793,-3730.1973,-4384.1354,3020.3329,-4830.1457,5097.1317,-2051.7746,5850.4467,1231.7861,-2132.8316,-6869.0665,166.2215,-5881.4969,-3761.7440,-1744.7395,2426.6749,-3448.6622,-3794.7152,5213.4443,3896.1133,-3020.2392,-5081.6815,6780.1053,-411.4803,5358.3918,-2956.5322,-5182.7406,135.7184,-4636.9028,-4965.9356,1663.3520,946.0488,-2925.1403,3272.9654,-540.2721,-6500.9588,3037.2583,2098.7401,-5045.5823,3807.0739,-630.1397,-4124.7992,-2720.0297,3410.5704,-1877.6159,6257.9802,5178.8339,-1164.7587,6377.9710,6835.5768,3665.7986,3664.5119,-1609.0313,4439.7004,2341.4349,-2547.7130,6400.7136,-4988.9405,4143.4837,-4846.9337,-2718.8304,-6336.7648,-2219.9521,-5485.5418,1386.2862,-2986.9701,390.3280,-6601.6798,-4587.0596,2821.4409,4379.4878,-3064.8104,-2554.8879,2539.5503,6282.8102,-4030.3676,3271.3820,3129.9111,5502.9761,-2089.1689,3243.9190,5933.6810,3312.7292,-3707.3076,2511.5128,-1386.4353,-5833.7374,-5532.5317,5954.7373,4825.4869,1340.2342,-3865.7398,-266.9511,4187.2781,-5303.9900,5433.1043,4236.6779,5101.1724,3978.9006,-365634.8518,-360013.2959,-359339.4408,-364294.9975,-373381.0696,-361840.2665,-365808.0512,-365772.0333,155279881.9522,155270076.3946,155277732.1113,155269889.2307,-365256.1364,155273361.4486,-3470.9880,1614.3177,348.4836,-5122.6177,-3488.3057,-2532.0647,2630.9786,3612.8405,3268.4862,261.9219,4617.6642,476.0188,-5383.4448,1470.9753,-4673.6471,-3483.0129,-6510.3214,4302.6813,-5287.9545,4287.5544,2421.6696,-5438.8989,-4687.0776,653.2376,5364.1772,3627.0201,-5469.9203,4431.0734,5472.8860,-2756.0343,-3355.6203,3531.2277,6171.7484,-4519.8079,-5310.2162,6413.6584,-926.7644,4623.8741,2927.4016,-4578.9628,3393.9340,-4730.4952,3666.4739,4186.1350,-5161.1934,-3785.0422,2499.4976,2207.9254,-5024.8965,1689.6450,-386.6219,-4951.4457,-5903.6536,-3133.8153,-3652.7247,6131.8967,-2386.0480,-2520.2091,3081.5549,4718.5732,-3797.1129,-5395.6296,372.8690,1896.8404,-2204.2541,-4853.3234,-5784.0672,5754.8688,1101.8613,4056.1618,-4668.6839,1090.2730,-5021.3252,5332.2305,4478.1499,1760.0165,-3052.7112,3005.9552,5139.8098,1863.5774,4583.9414,1226.3899,-2213.6267,5516.3426,-3165.6697,5375.7818,1833.5446,3665.6776,2495.6622,2328.4654,-4934.1067,2583.7721,-4485.8271,-4307.8997,5466.6957,-4354.8567,-3382.8385,4704.8209,-4306.1430,-5527.1147,-68911.5388,-70810.6866,-70457.1066,-71824.1383,-66815.3517,-71924.4680,-80960.0134,-72873.5689,152805675.1726,152809797.2785,152786823.8835,152806035.8564,-72106.7655,152802428.2629,
