sl_10_5400_20300411 Coordinates.csv
2030/04/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:55 2024,
Start: 2030/04/11 07:47:00.00, Stop: 2030/04/11 09:17:00.00,
TIME_UNITS,STARLINK-3225 - X-Coordinate,STARLINK-5634 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-31077 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-5634 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-5634 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
2700.000,3796.9709,-2068.0123,6388.4577,-6557.0710,-6389.4977,-2672.0850,-1698.6748,-350.1930,-379.4506,188.2167,310060.6682,313693.2779,320966.3381,317400.4640,309407.3215,314157.5679,318669.0350,316098.2111,-162911388.9502,-162906250.6972,-162927097.0070,-162916045.0037,317120.0330,-162922554.7094,-4879.3434,1232.9181,1107.3319,-1704.3786,-2071.6181,1645.9244,6273.2932,6560.6347,6096.6859,5966.0409,215272.6332,180203.5670,203128.3065,202100.5699,197276.9106,198364.4159,195802.1720,200323.8388,314460928.7236,314404342.0183,314422496.1908,314453425.1486,199018.1226,314447087.8471,3236.7611,6490.9550,1894.8573,21.6454,-1739.8061,6184.7487,-2267.6256,1422.6524,-3267.0922,-3171.3864,127059.6052,120402.2261,126233.3855,122723.0367,129501.6475,124993.7302,114688.9180,124379.2943,75944661.4022,75936670.3651,75941885.1914,75926209.6479,123775.4591,75934604.7363,
3000.000,2048.3613,-574.0335,6755.5023,-6601.9972,-6214.4817,-584.5790,-211.3358,892.4098,961.8170,1930.7785,305359.4889,309781.7230,316809.1761,313390.3082,305128.5292,310193.3027,314352.3322,311926.1242,-169737563.2726,-169731450.5129,-169752583.1749,-169742527.4743,312854.4348,-169748684.7476,-4902.8602,2854.3349,-115.0251,-155.4168,-379.4299,2300.8167,5749.4512,6652.0870,6658.8830,6200.7417,221777.0445,186832.7769,209684.6381,208467.5593,203885.5652,205184.0228,202429.8778,207168.3973,310829211.6763,310772980.7707,310790640.9079,310822268.2428,205669.9714,310815443.8127,4521.8319,6282.2533,91.0046,-1520.1547,-3064.5469,6516.3218,-3780.5864,-409.5248,-1644.5557,-1869.8878,126976.2319,120313.5545,126145.4276,122517.4373,129426.8596,125184.4827,114596.3318,123869.1799,75950816.1332,75942471.2663,75947604.8047,75932518.7319,123701.7520,75940611.2668,
3300.000,78.0480,915.1513,6399.8411,-5963.9132,-5456.4268,1539.3372,1334.0754,2042.8461,2190.1752,3455.5395,300522.4925,305730.1922,312511.0622,309245.7974,300712.0704,306120.3683,309897.2296,307681.3828,-176482825.9457,-176475747.4949,-176497153.4662,-176488132.5068,308449.3211,-176493906.6577,-4497.1325,4237.9029,-1323.9423,1424.2499,1373.4151,2804.7889,4668.6011,6020.6174,6567.1058,5795.6128,228177.5911,193378.2058,216148.5712,214713.8216,210402.2822,211933.0816,208963.9607,213809.6069,307049331.5476,306993479.9008,307010645.9141,307042922.6090,212230.4317,307035638.1943,5332.6878,5401.7385,-1723.3998,-2887.7858,-4062.3579,6154.6516,-4880.8585,-2193.6856,154.5595,-352.4692,126892.5397,120225.0144,126052.7434,122329.6386,129349.2972,125352.7405,114507.9669,123345.7115,75956966.1080,75948271.9514,75953322.7539,75938844.6434,123627.9713,75946617.6555,
3600.000,-1926.4912,2255.0500,5360.2222,-4714.3981,-4195.4328,3483.0915,2792.0208,2997.5110,3202.9623,4614.4276,295552.0012,301540.4592,308073.8437,304964.1744,296159.9080,301941.4680,305305.7841,303357.5296,-183143961.5458,-183135926.8301,-183157593.3125,-183149643.2662,303906.6491,-183155005.0772,-3710.3281,5233.1277,-2411.5409,2883.3679,3025.1325,3101.4279,3148.0364,4734.4344,5823.2144,4783.6095,234471.4604,199836.9038,222517.2523,220834.2139,216824.2124,218608.0955,215401.5387,220242.5682,303123090.0856,303067640.8857,303084313.0664,303117187.2917,218696.5776,303109472.5866,5584.6618,3943.3374,-3338.8047,-3924.9737,-4627.2772,5138.1698,-5449.0972,-3720.8473,1937.0346,1205.6761,126808.5310,120136.6080,125955.3690,122164.9896,129268.9744,125490.0292,114423.8108,122844.0659,75963111.2618,75954072.4289,75959039.1043,75945187.2397,123554.1168,75952623.9024,
3900.000,-3771.6311,3322.7096,3749.5036,-2987.8174,-2557.4677,5051.1625,4020.6800,3671.4863,3919.0045,5298.4723,290450.3948,297214.3595,303499.4283,300541.0211,291474.0660,297657.5433,300580.1108,298943.8562,-189717794.7522,-189708813.7987,-189730728.2504,-189723882.8329,299228.4373,-189728804.7399,-2621.7211,5724.7758,-3280.9836,4080.3282,4420.4141,3147.0705,1345.7355,2933.7638,4495.2237,3262.2325,240655.8920,206205.9579,228787.8661,226825.1162,223148.5494,225204.1706,221739.7769,226471.0364,299052358.8090,298997334.9566,299013513.9618,299046931.1141,225065.5250,299038818.3523,5251.5307,2062.8609,-4569.2859,-4513.6089,-4699.4716,3574.7634,-5423.8321,-4812.8195,3511.1904,2624.3255,126724.2082,120048.3372,125853.3491,122029.4241,129185.9041,125586.5657,114343.8525,122396.7231,75969251.5317,75959872.7071,75964753.9214,75951546.3426,123480.1886,75958630.0075,
4200.000,-5276.3014,4028.1137,1741.6280,-966.4055,-701.6198,6089.0828,4895.4131,4005.3633,4284.7486,5448.0018,285220.1094,292753.7898,298789.7835,295970.4006,286656.6285,293266.8737,295722.3825,294426.3253,-196201191.8616,-196191275.2878,-196213425.4339,-196207715.7074,294416.7646,-196212171.9900,-1333.5979,5646.6615,-3854.5081,4896.5345,5424.7757,2916.9176,-556.1032,814.7885,2710.9657,1384.2034,246728.1790,212482.4940,234957.6370,232685.4025,229372.5307,231714.6242,227975.8892,232506.2108,294839078.1149,294784502.2067,294800189.0446,294834091.7932,231334.4331,294825615.7304,4368.1140,-38.4473,-5273.8357,-4586.8541,-4271.3124,1630.6686,-4807.7328,-5342.7544,4707.8806,3739.3565,126639.5736,119960.2044,125746.7373,121928.8359,129100.0982,125632.0966,114268.0828,122031.0236,75975386.8570,75965672.7944,75970467.2701,75957921.7332,123406.1868,75964635.9707,
4500.000,-6289.8539,4321.7134,-447.6952,1139.0442,1195.2289,6499.2297,5321.2457,3969.7051,4277.6050,5057.4277,279863.6365,288160.7076,293946.9363,291245.6057,281709.7388,288764.4204,290734.8286,289788.6659,-202591062.2810,-202580221.2841,-202602595.1276,-202598049.2967,289473.7697,-202602016.2754,38.2630,4990.5868,-4079.6778,5247.7576,5937.3622,2409.9874,-2369.2087,-1392.1060,645.3036,-658.1266,252685.6694,218663.6777,241023.8302,238417.2795,235493.4393,238130.9018,234107.1392,238365.0669,290485256.3535,290431150.6667,290446346.6821,290480675.0229,237500.5054,290471872.9111,3026.7587,-2135.6887,-5372.0065,-4136.4031,-3388.1396,-487.0914,-3667.3653,-5249.3008,5398.8024,4421.9051,126554.6295,119872.2116,125635.5957,121868.0383,129011.5676,125617.4586,114196.4938,121767.4157,75981517.1792,75971472.6991,75976179.2155,75964313.1447,123332.1114,75970641.7920,
4800.000,-6707.4972,4197.2057,-2584.1482,3110.9072,2955.0372,6250.4118,5243.3639,3567.1752,3906.4621,4174.3683,274383.5210,283437.1295,288972.9723,286360.5807,276635.5984,284141.9463,285619.7333,285013.5331,-208884360.0019,-208872606.3477,-208895192.1787,-208891835.3779,284401.6495,-208895291.6213,1374.8227,3808.9177,-3933.6422,5092.6770,5901.1862,1651.9530,-3917.6255,-3447.1989,-1497.4554,-2652.7465,258525.7666,224746.7156,246983.7525,244026.4533,241508.6048,244443.0684,240130.8412,244068.4908,285992968.8709,285939355.3474,285954062.2065,285988753.5265,243560.9911,285979665.0786,1367.9262,-4004.9224,-4852.5815,-3213.3736,-2143.6694,-2553.0812,-2126.4364,-4543.2696,5510.0818,4593.2016,126469.3781,119784.3611,125519.9950,121849.5216,128920.3222,125536.6168,114129.0795,121618.4089,75987642.4420,75977272.4294,75981889.8224,75970720.2556,123257.9624,75976647.4714,
5100.000,-6481.6245,3689.3705,-4439.5129,4746.9762,4415.2215,5379.9015,4654.4381,2832.4377,3209.6994,2893.6159,268782.3611,278585.1313,283870.0348,281311.6359,271436.4658,279389.2806,280379.4355,280083.6580,-215078085.0516,-215065431.0627,-215088217.4681,-215086071.5414,279202.6589,-215088998.0820,2563.9663,2210.2912,-3425.3618,4437.9083,5309.7749,695.1698,-5054.8459,-5127.0904,-3503.9612,-4390.0908,264245.9312,230728.8570,252834.7539,249521.1712,247415.4043,250640.9175,246044.3616,249639.4201,281364357.0194,281311257.2511,281325476.9258,281360466.0778,249513.1865,281351133.4224,-434.4197,-5447.4470,-3774.7796,-1922.7802,-670.3446,-4347.9949,-352.8663,-3306.4675,5029.9113,4233.4952,126383.8217,119696.6552,125400.0139,121872.5366,128826.3709,125388.3934,114065.8355,121588.1589,75993762.5914,75983071.9935,75987599.1556,75977142.6804,123183.7399,75982653.0090,
5400.000,-5627.5142,2867.6293,-5815.8423,5881.2619,5443.7911,3987.7674,3597.5552,1829.7813,2251.1597,1346.8676,263062.8059,273606.8464,278640.3249,276098.6783,266114.6558,274496.4492,275016.3266,274982.9535,-221169284.9239,-221155743.4680,-221178719.3394,-221177802.6106,273879.1092,-221180183.1710,3509.7643,349.1137,-2595.6652,3338.8202,4209.2714,-384.3186,-5677.9973,-6248.9466,-5173.0939,-5685.0711,269843.6813,236607.3946,258574.2286,254910.2856,253211.2645,256715.3163,251845.1198,255101.1227,276601627.1365,276549062.3507,276562797.1034,276598016.4934,255354.4359,276588484.1160,-2191.2357,-6310.7330,-2261.9326,-411.9570,874.6039,-5682.2088,1459.3353,-1682.7505,4009.7253,3384.2704,126297.9622,119609.0960,125275.7398,121933.0543,128729.7215,125176.9412,114006.7587,121672.5699,75999877.5754,75988871.3994,75993307.2798,75983579.9599,123109.4439,75988658.4047,
