sl_100_86400_20300101 Coordinates.csv
2030/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:35 2024,
Start: 2030/01/01 07:47:00.00, Stop: 2030/01/02 07:47:00.00,
TIME_UNITS,STARLINK-4022 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-3947 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-31188 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-4406 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-4130 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-3823 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-5495 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-3613 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-5527 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-2377 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-3107 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-3088 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-5129 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-4780 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-5430 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-30768 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-4103 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-3947 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-31188 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-4406 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-4130 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-3823 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-5495 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-3613 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-5527 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-2377 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-3107 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-3088 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-5129 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-4780 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-5430 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-30768 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-3947 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-31188 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-4406 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-4130 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-3823 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-5495 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-3613 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-5527 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-2377 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-3107 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-3088 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-5129 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-4780 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-5430 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-30768 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4435.2330,-6581.2282,-3245.0077,-103.1899,-3438.5055,4772.3753,5443.9332,69.8079,1707.9806,-1742.9016,6263.8241,4850.1660,5413.7633,-4547.2995,1065.7101,-4503.9894,6383.0717,6049.3133,4352.9012,-6148.5812,740.3901,-6318.9671,6189.4201,-5082.6294,-6625.3878,5975.1317,-129.6081,3885.4150,2958.2792,-1928.7661,3921.9796,-5380.3761,-2538.3926,5383.0891,183.7486,6386.0052,3826.7995,-5424.6191,-5474.1554,-3207.9994,-3096.1618,-690.1940,4754.0905,726.2105,-1387.9060,-272.7883,6541.6495,-3905.3857,-1237.8780,-5528.5627,-5462.6169,6184.5214,-4663.8245,-4129.8100,488.5508,-250.3412,3473.5174,-5720.5191,3427.6894,5824.7072,-6615.4197,4799.8418,1723.7837,-377.7575,4146.2606,-218.8246,5705.9509,79.3099,896.2741,-4485.6967,-3842.3489,-2332.3004,4497.0274,-3479.0389,-2720.2055,-280.2464,-5141.2521,-5619.4366,-3319.0163,-5657.4230,-3590.6705,3353.5368,-2290.0385,1211.2503,2872.3718,111.9860,5706.9480,2247.8959,3304.8132,4026.9465,4330.4376,-2413.0908,-3648.7437,-2200.1281,3147.7089,5115.7691,5191.9487,-6543.8088,6033.8085,-3461.7485,-300426.3735,-319369.1095,-304514.6647,-304279.2015,-309749.1208,-310042.1894,-312673.1747,-310663.6235,51682982.9762,51653376.9142,51704035.6945,51690817.3724,-309389.4144,51692263.9440,-2959.9453,-1169.8261,3838.7598,-6488.7380,-2630.8467,600.6221,2311.5326,5689.1518,-4767.3540,-5422.7795,2894.4232,-312.8216,-590.3835,-3768.3409,-5053.4017,-4992.2669,1994.3632,-2265.2384,2674.3557,1602.9775,6503.3785,601.5077,2964.9379,3294.7687,-343.0491,-1708.3962,-6821.0327,-1603.7019,-3397.2382,-5321.5433,5262.4892,1319.0495,6438.5132,363.7687,5805.7038,155.4523,-3525.2998,-26.7789,-4043.3962,-3399.7572,4873.5238,-6057.4437,4740.2342,4138.8563,5679.2373,-4439.8638,2061.3313,2842.1686,3943.6737,3960.3088,-4232.0284,2654.0410,4779.5084,1456.1690,3424.0191,6731.5139,-2750.0770,-3682.7557,5856.1699,-3710.8159,-809.2763,1580.8562,5664.8449,4047.2765,-2485.4991,6763.6656,-2517.5058,-2601.4164,-4008.2374,3789.3284,-4779.4430,-6470.5580,-2420.5661,-2026.7506,3691.7735,5330.4887,802.9145,-4033.0297,-2382.7598,-3151.3437,3510.7208,6039.3147,-5193.0228,2934.8535,5732.7535,-4196.1802,-600.6887,5516.4412,4824.9047,-1187.4787,-434.7709,4862.1127,4191.0668,1046.3869,-3113.4119,2881.4588,-4528.2165,-1567.3565,1833.5207,2729.8138,138684.2537,141129.3234,127964.4917,131879.0408,138467.2057,135832.0672,129291.6798,131498.5791,292577921.1364,292566607.0513,292555240.6206,292554716.9482,130933.7484,292562738.4405,4320.8029,-1389.7283,4735.4795,-2375.8840,-5424.0141,4919.7340,-3528.1254,-3890.6167,4725.7529,-3785.1258,619.7039,4527.0543,-4248.6695,3611.3524,4555.3934,1207.9765,1749.3579,-2426.6955,-4695.5475,2741.9797,2260.9418,-2723.2213,650.5925,3330.7127,-1835.6767,-2991.9251,-259.8251,5103.9034,-5177.2231,-3625.9682,-2072.4162,3773.1141,423.1616,4272.6672,3746.7234,-2643.6301,-4520.0845,-4147.8516,1084.1306,-4643.9078,-3803.4357,-3082.9836,-1269.4909,-5515.6525,-3694.4493,-5262.4227,1470.2093,4733.5468,-5446.4741,69.7354,173.0213,-1712.5813,1215.3210,-5310.7038,6002.5400,1115.2978,-5239.4710,-1391.7466,603.2393,-712.8415,-1780.5127,4690.6354,-3361.4809,-5411.2078,-4992.1717,636.3810,-2975.7366,6424.4608,-5301.6816,3437.1528,-2932.1754,315.4557,-4668.2874,5381.6160,-5067.8079,4418.5958,-4619.6235,-8.2535,5436.0492,2124.3586,4460.3152,-471.4431,3979.1028,6135.3487,-2640.5156,5473.3436,-3903.7450,-3496.7958,-3699.8614,5560.2660,-5324.6370,-4312.6559,3920.2580,-6518.1892,5214.8105,3603.5721,536.8482,348.5846,2765.4624,-5323.0174,-141067.0637,-144518.7062,-138669.2649,-140195.2877,-135285.0129,-142710.6607,-149619.7836,-139764.7069,-93435347.0081,-93450970.7855,-93430223.1256,-93436128.1523,-140938.4956,-93425310.5767,
3600.000,6673.0569,4417.1590,2114.8108,2346.8275,-1292.3734,-6396.0608,-6881.9456,-2149.2652,1609.2723,4059.6643,-5792.5001,-3463.8460,-6251.6583,6623.9052,3183.2083,5704.7295,-4593.3374,-5403.5840,-6296.3462,5942.6916,-2957.3103,3323.8175,-5210.5629,1952.0220,6203.0269,-2506.8965,2010.9761,-2768.6934,1544.4365,4418.2220,-4166.9366,937.6214,662.5152,-2762.6611,-3003.3359,-6521.9366,-69.4975,5799.8806,5468.2517,4347.7037,-942.8108,2692.1058,-4523.6700,-2809.3302,-2526.3498,3764.9756,-4407.6653,2966.8061,-2725.3958,2560.8098,5200.0726,-5679.5172,846.0235,3868.5482,-2680.6843,-1593.3750,609.2071,2077.4294,-4304.1025,-3231.9053,6306.3305,-3511.1147,-4576.6756,-4226.1407,302.9794,-2035.1517,-5302.7092,3215.4656,4275.5766,53.7554,4078.6059,-318.1298,-1842.2000,5560.7762,675.2881,-3614.7908,1081.1185,5843.3016,5589.3469,4317.2503,-1695.7336,-4763.2763,3023.6120,-4352.4576,-4502.6215,4138.2168,-5943.4876,-3750.5731,-4980.5101,-6142.4339,-2359.3820,-1713.0358,1327.2871,-95.0774,-1406.1174,-6679.3897,-3212.1219,5115.7429,-6681.9769,-325.5318,-327529.9301,-342494.1648,-328327.4522,-329621.3749,-332809.7052,-332018.1393,-335367.6759,-330982.2890,-25844846.1486,-25872999.3542,-25821749.4799,-25830613.7590,-332039.4108,-25836350.1649,1600.5448,-1500.4133,-6474.7273,3794.2120,51.2082,2095.2969,154.8100,-6539.2359,1766.0434,5460.0375,-74.8635,5182.5394,2917.3438,1998.4015,4705.4475,2583.0463,-3723.7685,3779.5471,507.2344,-3185.1633,-6101.2904,-2766.6585,-437.6857,168.5812,-1333.4942,3421.2455,5088.0412,5894.0810,4684.0805,4885.0716,-1771.4969,-4079.3991,-5849.1218,3183.0266,-2869.0429,1475.5795,5620.6358,-3476.1858,807.0311,-2448.0566,-4025.3177,6077.0656,-1406.5906,56.9021,-4428.4050,5296.9885,-873.1522,-6046.3662,-5474.5364,-5145.8285,1870.1457,-2269.2645,-5185.0128,-5149.4057,-5923.3051,-5676.6662,5000.1484,3281.0644,-3595.8737,4799.5045,-844.8860,2673.1218,-2066.7979,-4350.3842,2414.4876,-4498.9475,4203.1565,4862.0280,3740.9366,-5047.1162,387.2449,4390.0961,5545.5229,-2296.2088,-6601.5915,-4084.4164,-2118.3278,1378.6336,-1605.8990,-496.2863,-4201.4846,-3976.8300,6186.6332,-4650.4344,-2468.4106,3505.1466,3485.8616,-1765.4980,-1097.9380,2865.4396,4561.7836,-5080.3929,-6659.4024,-4825.6213,6367.9172,-1573.4542,4912.5256,-1847.8730,-248.0520,-5016.2205,58826.8722,57347.1512,45714.1633,48854.4958,57782.7654,52360.8780,49009.2086,49577.6501,296021823.8200,296001653.0285,296005307.7456,295999620.3633,49955.0837,296007235.0648,-297.7054,4972.5713,-1183.1065,5262.8026,6797.7914,-1467.3981,25.6194,-313.2648,-6509.9874,-671.3428,-3808.4929,-2318.7543,271.3385,-323.2505,-3909.1973,2717.3354,3573.2889,-2035.2269,2855.7145,1560.6608,1408.5611,5370.3358,-4500.8621,-6645.2703,-2673.7985,5424.9164,-4089.2297,-1195.6723,4755.2939,-1335.7271,5170.6437,-5246.5286,3652.3489,-5454.3424,-5538.2259,-1757.0219,3972.9296,945.5511,-4123.2333,4288.2708,5525.6385,-1572.5662,4912.9585,6326.3510,4658.4156,2270.0212,-5389.1124,-696.9974,3043.1072,3624.7847,-4161.0666,-3284.0933,-4305.6077,2409.3870,-2430.8112,3436.8789,4644.2293,5738.4647,3858.3987,3824.1551,-2670.8179,-5312.4908,4584.2708,2987.3605,6497.1861,-4677.3210,-1400.5537,-3777.1903,3547.2245,-4575.7080,5412.0039,-5298.7603,3689.7822,-3020.9384,1608.9489,-4289.4683,6527.2893,3424.4205,-3544.7830,-5259.6635,-4971.6889,-3079.0104,858.5659,-2710.4970,4646.4106,-4281.8185,807.9776,5509.5967,4663.1479,-1662.3272,4557.1878,4380.1689,-457.5768,4997.0431,-2093.0684,644.1830,3635.9960,-3982.9221,1655.0444,4727.3710,-141815.0394,-144803.1073,-138878.0783,-142576.0848,-135486.5669,-139633.2378,-150481.6307,-142692.0128,-93392405.9763,-93408162.1860,-93379422.5294,-93390106.8422,-141320.4205,-93380900.8880,
7200.000,-5598.0433,-782.5902,-364.3540,-4940.8767,3429.2798,5186.3853,5374.4586,3279.8210,-5388.5496,-4379.1225,3794.5016,310.8949,4273.2543,-6136.3907,-5957.3444,-4761.3956,243.9710,2032.1282,6277.2813,-2979.3620,4413.9384,390.0091,2774.8340,3509.9513,-2890.6341,-1536.7161,-4091.2502,-192.1960,-4595.0545,-4300.0213,4034.1763,3170.2076,2426.2307,220.4673,5731.9333,3709.3274,-3001.4426,-3512.0429,-4123.2158,-3303.1301,4932.6099,-3716.3314,3370.0650,5285.8955,5818.3763,-4991.9693,1401.7864,-419.9537,4562.4031,2111.2762,-3623.5393,2882.6889,3818.6951,-2466.1126,2774.1228,3700.3838,-3433.4037,1484.0444,4007.2314,-747.5304,-3218.0115,2195.4523,6153.6095,5796.6293,-4362.8470,4551.9795,2294.8145,-3971.5599,-6187.8489,4099.9827,-3778.4099,713.1877,-642.8744,-4699.2616,1185.2390,6329.0513,2565.9210,-4467.2468,-5505.7755,-2062.1006,5475.5281,5065.0329,-2481.4000,4557.9504,5594.4079,-6424.8444,4088.4880,5159.5323,5820.8609,5588.2728,648.9956,4973.0432,1570.6458,752.8170,-413.0133,5183.2199,-773.5787,-1280.1501,4296.7702,2982.0278,-333763.3568,-343827.7449,-331464.4497,-336509.0566,-335146.7378,-332027.5865,-337590.8945,-334882.9772,-101629647.8284,-101654191.9937,-101609265.6200,-101611638.8957,-333873.0227,-101622083.7469,484.3639,4715.6325,6149.0331,-205.1454,4386.2152,-3416.6442,-2522.7291,4275.7714,291.8367,-2490.9044,-3446.4133,-6251.7632,-3806.6963,485.0043,-3398.5408,1551.4947,1670.8590,-4103.3152,-2862.9925,3849.1606,3262.2866,5137.5329,-3266.2523,-1232.2848,3177.2503,-5134.5492,-891.5904,-5277.2530,-4986.7850,-905.8830,-2795.7670,5592.2219,3387.4410,-6185.7540,-214.7438,-2953.1156,-6147.9808,5052.5874,3276.4059,5641.4121,3034.6704,-2710.9917,-3280.2595,-2992.1345,2586.9343,-4196.4250,-2080.8456,5494.7106,4837.3013,4644.2125,2060.4760,-218.6468,3984.3206,6069.9982,5789.8435,1761.9029,-5881.7987,818.3624,-1087.9887,-5084.5489,2894.7817,-6045.0116,-1816.3305,2917.7715,-3371.1992,210.4582,-4331.9722,-5576.5279,-2120.2334,4977.9670,4310.5159,1189.1085,-6873.3647,4372.6214,6010.6882,2368.4011,4426.6454,2396.6681,3854.8708,4765.3401,3764.6268,134.7759,-3842.9091,4600.1773,-1421.4817,-2512.2973,-4875.9960,-2227.4211,-2565.0292,-2698.5394,-6805.0792,4483.5805,5699.4374,6887.9587,-6345.0783,-688.4352,-4073.9447,5154.2154,-1983.4278,6124.6462,-26431.4012,-29155.7278,-39363.0039,-35992.9895,-26182.7914,-36642.5171,-34429.6202,-33855.9581,279269790.3194,279241703.1477,279259403.1761,279252592.7801,-34063.6947,279255277.3824,-3957.8230,-4877.3783,-3145.3640,-4828.8049,-4138.1815,-2985.5389,3474.7435,4282.1863,4337.8449,4609.8071,4653.1192,-2247.5822,3850.5535,-3183.4522,679.0220,-4652.3875,-6710.8955,5148.5435,690.2451,-4930.3783,-4231.9992,-4600.7106,5390.4563,5824.3803,5366.1665,-4343.8935,5383.5257,-3997.1443,-1029.7441,5074.0013,-4828.6258,1907.7610,-5547.5837,3015.6924,3858.5284,5017.4040,-812.2050,2945.9536,4437.0917,786.7390,-3774.7793,5036.4349,-4959.1115,-3349.4324,-2695.5641,2200.7585,6540.0928,-3938.1414,1569.8027,-4502.0179,5504.1956,6301.4967,3944.6859,2086.2379,-2627.4549,-5466.4219,-818.4599,-6736.9106,-5406.9756,-4671.0296,5359.1440,2493.4796,-2277.0498,1900.3886,-4234.4734,5033.5829,4855.8267,-1140.1199,1453.9654,2176.8888,-3654.1703,6731.0480,-410.6991,-2027.9061,3011.0888,1556.9344,-4718.7200,-4710.2497,-1095.1824,4411.3625,1019.8460,4709.3664,-5219.3602,-2431.5580,-3843.4796,332.9992,2753.8705,-4015.1158,-2722.6314,-3187.1719,-711.1502,-1785.8678,-3378.0447,-629.9412,-2548.2965,-4499.2138,-5533.3510,4137.8205,-5013.3038,-1147.2781,-142511.8467,-144976.2426,-139726.2557,-141969.7314,-136069.5954,-140853.6597,-150705.5729,-140195.5674,-93348681.6243,-93365159.9024,-93328818.0584,-93341873.2646,-141687.1677,-93336452.9735,
