sl_100_86400_20300420 Coordinates.csv
2030/04/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:32 2024,
Start: 2030/04/20 07:47:00.00, Stop: 2030/04/21 07:47:00.00,
TIME_UNITS,STARLINK-11155 [DTC] - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-1987 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-2591 - X-Coordinate,STARLINK-4171 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-6235 - X-Coordinate,STARLINK-5335 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-31948 - X-Coordinate,STARLINK-4764 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-11176 [DTC] - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-1201 - X-Coordinate,STARLINK-31703 - X-Coordinate,STARLINK-32250 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-31818 - X-Coordinate,STARLINK-3795 - X-Coordinate,STARLINK-2433 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-11187 [DTC] - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-4473 - X-Coordinate,STARLINK-30227 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-3902 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-6195 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-1408 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-31663 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-4117 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-4739 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-3824 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-31456 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11155 [DTC] - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-1987 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-2591 - Y-Coordinate,STARLINK-4171 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-6235 - Y-Coordinate,STARLINK-5335 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,STARLINK-4764 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-11176 [DTC] - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-1201 - Y-Coordinate,STARLINK-31703 - Y-Coordinate,STARLINK-32250 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-31818 - Y-Coordinate,STARLINK-3795 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-11187 [DTC] - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-4473 - Y-Coordinate,STARLINK-30227 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-6195 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-1408 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-31663 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-4117 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-4739 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-3824 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-31456 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11155 [DTC] - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-1987 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-2591 - Z-Coordinate,STARLINK-4171 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-6235 - Z-Coordinate,STARLINK-5335 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,STARLINK-4764 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-11176 [DTC] - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-1201 - Z-Coordinate,STARLINK-31703 - Z-Coordinate,STARLINK-32250 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-31818 - Z-Coordinate,STARLINK-3795 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-11187 [DTC] - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-4473 - Z-Coordinate,STARLINK-30227 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-6195 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-1408 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-31663 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-4117 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-4739 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-3824 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-31456 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4335.2962,4704.5151,-3817.6956,406.0125,-4238.6407,6737.2472,4316.7385,883.9826,192.6113,-1268.6919,121.3033,1849.7446,5056.9057,-2466.9002,-2143.5972,-3812.3525,4339.0930,-1387.1979,303.3061,6128.0309,2646.1585,4270.8458,-4111.9520,-6562.9363,6675.6727,-6355.6538,-2982.8913,635.9928,2587.0936,5019.0621,-6285.0350,2210.2037,-388.3835,0.0000,-3564.0309,-5867.1116,-3197.2036,0.0000,6013.6478,3231.5878,3326.9374,-152.0297,-1983.3285,5095.9521,2418.6640,653.1649,-6314.1891,6470.7996,-2751.4543,-4763.6354,-5413.0231,2302.5417,-5350.7382,-2092.0565,-6381.8772,326.7143,0.0000,-649.2244,-6275.2787,0.0000,-4384.7523,-2876.6108,-4745.1593,-3332.8655,5484.6417,3980.3822,-4650.9959,-3766.4311,-358.7761,5169.0191,-6577.8661,5831.3436,512.0454,4554.8983,0.0000,4868.7412,-4347.3330,3453.4469,4012.7375,5644.5526,3885.5235,-4687.7412,-4564.7960,3962.1978,5742.8600,-2333.6785,-2433.9675,0.0000,-1304.9836,-5106.1717,-6321.2679,4016.2798,4486.0506,-1441.7654,1385.9504,-4162.7464,1330.7930,0.0000,4505.2409,3335.4650,-27350.6895,-25966.2125,-18146.7939,-22466.1880,-27443.3799,-24567.7889,-17730.2841,-19285.3963,-112920197.3945,-112905393.2967,-112915594.4541,-112900655.2648,-20227.5204,-112908172.7265,3346.0059,3450.9844,1708.0973,-6867.4552,-2863.1836,-1482.0064,4926.0841,-4759.0757,4122.2923,5331.7641,-4131.5021,4789.1211,-2535.1083,3831.2091,5124.8079,-3965.0032,-2465.7525,-5407.4788,6669.6601,-2804.1478,6241.5320,-4031.7121,-5667.3321,2195.9449,640.3522,664.9452,-4562.9592,-6274.6487,-4297.4723,4488.7626,2819.4305,-6314.1699,-6278.3420,0.0000,3099.9891,-2989.9981,-6019.1893,0.0000,309.0407,-6037.7029,3345.1934,-5833.4677,6003.9536,3900.7755,-5871.3322,-6189.3645,2092.4935,-1014.8423,-5432.7567,3530.4773,-785.4152,4971.3529,1280.6471,-3959.4811,2351.6870,-6490.2351,0.0000,-4560.1760,2797.8636,0.0000,2970.0132,-5044.7165,-3436.8303,3956.3563,3969.7758,1149.6315,-385.9400,2292.3146,4922.0773,-513.8369,-1238.3682,1471.2295,-5805.3851,-1434.4531,0.0000,114.1676,-4270.7759,5799.6726,5592.8054,515.3132,-1418.7917,4978.0605,2308.8731,1519.0954,3451.0237,-5191.3082,472.8831,0.0000,4991.2817,1902.2991,-1422.4325,2901.9930,-2485.2414,-6355.5117,6736.3718,-662.1269,-6737.5570,0.0000,-1293.8205,-2945.8203,-317016.2365,-336110.4587,-328352.3162,-329144.3622,-336155.3130,-335717.3983,-336372.5715,-335134.5594,335825312.8760,335785860.0763,335809536.2346,335814547.8964,-333616.5859,335810640.1559,-3730.5876,-3663.0814,5511.0794,-460.5003,4652.6870,-511.7899,-2161.8298,4909.2423,5454.8087,-4205.4478,5520.5827,-4647.0830,3998.4489,5160.2905,-4089.4371,-4207.5233,4650.8516,4104.2825,1774.9649,1533.1430,1023.3452,-3463.3585,108.3331,-54.6006,-1333.9561,2529.2448,-4273.7270,2863.9433,4672.7025,1907.6253,-913.5889,-1220.9161,-2860.6279,0.0000,5032.6071,2195.0771,-1124.0885,0.0000,3302.6617,-1028.9510,5026.2392,-3744.9035,2304.0033,-2591.6188,-2571.5425,2897.8535,-1255.5774,2121.9279,3197.1504,-3578.0848,4142.6560,-4249.4101,-4202.0478,-5245.8366,201.4100,2275.4609,0.0000,-5111.0328,-271.2247,0.0000,4428.2361,-3744.0418,-3309.6752,-4278.2641,1550.5898,-5535.9665,-5010.3919,5209.7487,-4824.7636,-4419.5531,-1814.3762,-3453.5638,-3763.9696,4959.6214,0.0000,4791.1894,3286.2415,1516.3993,650.0820,-3781.9295,-5517.9722,-876.8370,4550.5895,5374.5376,1700.8086,-3829.3587,6456.0943,0.0000,-4381.8197,4246.2531,2260.0908,4799.8630,4627.9326,2328.0140,-590.7376,5461.1476,678.3446,0.0000,5037.9061,-5188.3623,-130353.0060,-135882.0062,-131158.3111,-133143.0769,-127937.8480,-134929.1084,-142266.6527,-133882.8250,90931454.8526,90906545.4854,90957874.3588,90929357.3622,-133543.0792,90939037.6761,
3600.000,-3575.9655,-6464.9957,2641.7964,1502.6650,6386.3582,-4668.8391,-5374.1861,3286.4751,-4440.7128,-614.3582,4050.6674,-5340.1462,-1273.1737,-2014.8746,-1928.1271,6439.0969,-1695.2552,4471.5348,-2531.5729,-4680.3291,-3799.4847,193.7997,5082.7323,4573.6645,-4724.6492,3271.9027,5939.3938,2607.7560,1273.1979,-5268.2099,4313.6724,640.6751,2077.8401,0.0000,2595.5868,5254.9364,3876.9755,0.0000,-3142.4698,-656.9666,-4587.4026,2931.8805,-2324.9237,-6529.3571,-708.1304,2318.7640,4339.5101,-3491.9567,3886.2445,1008.4618,2953.4162,-5380.5091,5114.7995,490.5140,3739.0295,1316.0508,0.0000,3994.8411,3865.7812,0.0000,730.7303,4907.8313,3790.0536,1661.4344,-3709.9409,-5093.2290,6101.1887,-93.1175,-2275.6794,-3077.0278,5078.4203,-6866.9832,3100.8619,-1190.5307,0.0000,-6157.9495,5052.9458,-4678.4848,-4610.2384,-3592.4871,-2535.9767,1880.5877,368.3268,-4419.7166,-4754.5457,3975.4169,3448.2871,0.0000,-3321.2851,4460.2049,4121.3385,-6619.4612,-1695.6981,3634.1630,-2762.7266,5316.7149,478.7985,0.0000,-4847.8059,-1761.7660,51157.0587,59716.5111,66768.0622,63943.3527,55824.1571,61303.9209,65092.7342,62033.0977,-196045624.4773,-196025186.6618,-196038736.9867,-196029602.2201,63196.3926,-196032492.5051,2281.6390,-2290.7145,-5407.7001,5122.8106,-170.1830,3449.9585,-3659.1688,3146.6870,-4068.7539,-6875.4247,4045.7399,-3553.5136,-565.3968,-4409.1700,-3683.3366,2152.6212,5907.7004,2734.8922,-6119.6252,4589.0462,-4558.6847,5040.2350,3630.0185,-3941.3860,2421.0815,-2838.2231,3228.2806,4384.8788,5973.0975,-1514.8683,-31.6128,6158.6078,6412.1819,0.0000,-6150.0435,-374.1938,3225.5768,0.0000,2697.8289,5091.0633,952.9530,6258.9641,-4356.3027,-2018.8527,6492.2064,3530.6483,-4330.0580,2861.1459,1546.7525,-4979.1336,-2975.5781,-4116.5862,-4467.0791,6870.3442,-3571.3054,6391.4448,0.0000,5287.6263,-3717.1774,0.0000,671.5131,1421.7677,-1423.1290,-6488.5235,-1842.3239,2806.6383,-2711.8053,-5097.8709,-6388.4395,4686.9056,-1712.8446,954.6252,4069.2791,4456.9976,0.0000,2787.7970,422.8283,-2765.9975,-3733.1730,3687.7930,5333.7120,-4754.4472,-4356.2631,3036.3325,-461.3905,1072.3062,-4501.3539,0.0000,-2860.4203,-5086.1410,-1549.5056,-1494.6407,5516.5613,5733.4362,-4506.1586,-3050.7565,5897.8144,0.0000,4570.9938,6309.9698,-314162.2707,-328069.8591,-323719.2844,-325861.9482,-331159.5536,-328468.0716,-331151.9027,-326761.4861,295121236.6739,295085808.9115,295098370.6116,295115553.2521,-328103.8943,295106371.1582,5076.4948,-634.7327,-3432.8473,4352.6067,-2666.1975,3750.9386,-2306.8711,-5194.4822,-3267.2089,211.2864,-3864.7884,2593.8406,-6798.8190,-4903.0539,5488.6810,1342.7541,-2980.9185,-4544.3544,1964.6440,2188.2387,3424.6528,4573.1819,3154.0823,-3389.4014,4293.8048,-5345.5479,1491.9178,-4695.5184,-3136.6713,-4366.2661,5437.6601,-2816.9978,-1525.9210,0.0000,-1782.7340,-4529.0173,4707.5041,0.0000,-5484.5786,4634.2994,-5073.5494,521.8126,-4581.9806,-1089.0751,-2066.1425,-5422.2509,-2874.2244,-5208.8139,-5471.5394,4692.9768,-5441.3764,1455.9902,1324.8916,265.0037,-4430.2757,2192.8112,0.0000,1829.8040,4291.2813,0.0000,-6849.1007,4637.3353,5361.5216,-416.4313,-5587.0837,3725.7965,1494.3941,-4555.3001,1261.4910,3868.7095,4389.3060,78.2646,4673.0126,-5125.4596,0.0000,-1034.4330,-4725.3258,-4289.0986,3540.2310,4448.8813,3544.7616,4611.1412,-5282.7890,-4279.1405,-5006.3369,5471.8320,-3981.9709,0.0000,5142.6086,-1435.1525,-5273.0433,-1276.8387,-3820.8314,1349.8212,4426.5647,-3190.0378,3543.1446,0.0000,-1758.8057,1929.1822,-130976.9470,-135138.6075,-131614.2263,-135409.0329,-128309.6880,-132056.3640,-143139.1706,-134052.0427,91001298.3288,90973270.5968,91025357.3013,91000220.4981,-134011.6102,91006192.0308,
7200.000,1813.9127,5215.7533,-1333.1872,-3988.4604,-6358.2548,883.0049,4456.5067,-6364.6300,6078.0893,2125.4931,-6088.8456,6645.2948,-4129.4792,5140.9268,5643.8168,-6511.4644,-996.0709,-6566.4050,4280.3728,1127.0062,4103.7546,-4302.6014,-5142.5464,-745.1796,1172.9752,658.5210,-6481.9936,-5622.6076,-3983.9016,4853.4701,938.9731,-3875.6229,-3265.4705,0.0000,-965.7437,-3724.2490,-4256.7486,0.0000,-108.4403,-3122.8260,5159.6448,-4455.1622,5983.6172,5516.7064,-1970.2187,-5413.7039,257.0785,-580.8735,-4820.9590,2732.6076,-480.5627,6237.6816,-3166.5791,1581.9520,1115.3388,-3041.1152,0.0000,-4998.9658,598.9172,0.0000,4566.8080,-6029.9546,-2153.0218,1272.7736,1650.2641,4888.5958,-4642.5931,2844.3556,3483.9160,520.7370,-2433.0575,5299.9326,-6069.4786,-1552.8121,0.0000,4353.1298,-5021.5477,5171.4920,4149.9052,888.2288,1120.9441,2445.9131,3180.2541,3911.0225,2919.3971,-5244.5500,-3921.2098,0.0000,6528.6931,-2349.9376,-1001.9671,6174.2357,-914.1367,-4762.7294,4243.6649,-4825.0433,-3104.8937,0.0000,3327.0287,-107.6670,126764.3941,143966.5374,147462.2181,145261.9342,135366.1608,144769.4829,144145.1825,144061.9559,-265791551.2779,-265767456.2401,-265779123.3593,-265781040.8311,142620.5846,-265777302.3580,-6275.9693,-119.6473,6754.2837,-1487.3620,2548.3557,-5043.9231,242.0502,-1619.7824,2889.0324,5286.6734,-3245.6789,1618.7907,888.6121,4367.4944,2155.2286,129.2478,-6694.2371,54.6190,3074.8296,-5089.5161,285.3561,-4799.3961,-155.6640,5006.7351,-5330.8685,5125.1799,-1036.0379,-1740.7426,-5556.2637,-2232.6780,-844.0427,-3110.6626,-3576.6762,0.0000,6320.2472,4115.6127,1179.3523,0.0000,-5647.1877,-3005.7237,-4197.9945,-4374.2231,1226.8520,-887.2096,-3978.7305,-263.7903,4944.0421,-4862.5421,2735.8710,5655.2500,6166.7985,2052.3521,5678.9407,-4637.5848,4216.8693,-3293.5787,0.0000,-3893.0654,4185.8740,0.0000,-1529.4032,2168.9733,5786.8943,4597.5757,-2294.2144,-4864.6692,3972.7749,6189.0434,5081.3694,-6784.4994,4853.2885,-2974.9081,-1894.3691,-6435.9091,0.0000,-3950.2305,3482.3809,-1377.7436,-253.1035,-6531.6245,-6759.6140,3605.8685,5630.4593,-5629.4078,-3553.3843,2946.8197,5631.9635,0.0000,630.3907,6084.2438,4963.6456,-227.8095,-6828.9986,-2750.4942,380.1051,4810.9281,-2769.6684,0.0000,-5392.6072,-6259.5646,-292288.2092,-299861.5229,-298731.1424,-304401.3772,-305657.4013,-299312.2436,-305676.9200,-303144.7121,234275895.1062,234245663.8844,234247859.6752,234269725.6859,-302072.3372,234261376.6486,-1096.8463,4485.1904,-776.0258,-5429.2644,-996.3035,-4654.2625,5246.5894,2115.9744,-1277.2113,3890.1526,-289.9293,1052.6256,5487.7423,1406.9574,-3325.5198,2336.5111,-921.2239,2222.0360,-4474.8233,-4545.9079,-5490.2523,-2217.1589,-4747.1543,4710.8437,-4117.6706,4527.6530,2193.8377,3650.3536,-604.5323,4523.1059,-6838.1764,4631.2689,4916.4419,0.0000,-2626.1659,4165.3947,-5315.1554,0.0000,3904.4441,-5402.8292,1830.4984,3000.8419,2823.1592,4071.7772,5205.0372,4210.6253,4605.2002,4835.2048,4069.4381,-2914.8674,2974.0097,2207.3756,2359.3272,4833.5623,5214.1975,-5234.2519,0.0000,2662.6968,-5425.8412,0.0000,4950.2724,-2581.5736,-2673.8300,4709.8989,6337.9624,415.8688,3074.7631,534.4330,3092.7357,-396.7615,-4315.8615,3326.6583,-2772.4896,1910.9147,0.0000,-3500.1309,3256.3574,4378.3654,-5528.9666,-1717.2319,728.2185,-5345.0004,2262.9427,151.7647,5155.1558,-3294.4578,-964.2944,0.0000,-1662.1781,-2300.3882,4627.3822,-3089.9412,591.8189,-4209.7929,-5433.7251,-1141.2737,-5513.0148,0.0000,-2711.1144,2727.8472,-131615.5869,-133513.7420,-132697.6407,-134383.3992,-129052.3882,-134050.4698,-143379.1755,-134256.9008,91071433.5752,91040267.6743,91091770.8470,91073193.7641,-134465.1475,91073321.2292,
