sl_100_86400_20300425 Coordinates.csv
2030/04/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:31 2024,
Start: 2030/04/25 07:47:00.00, Stop: 2030/04/26 07:47:00.00,
TIME_UNITS,STARLINK-5111 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-6119 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-4450 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-5617 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-4256 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-5772 - X-Coordinate,STARLINK-6137 - X-Coordinate,STARLINK-30582 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-3636 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-2251 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-3648 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-5972 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-31101 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-1669 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-3359 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-1474 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-4518 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-30221 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-6147 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-2220 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-6119 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-4450 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-5617 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-4256 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-5772 - Y-Coordinate,STARLINK-6137 - Y-Coordinate,STARLINK-30582 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-3636 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-2251 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-3648 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-5972 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-31101 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-1669 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-3359 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-6147 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-6119 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-4450 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-5617 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-4256 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-5772 - Z-Coordinate,STARLINK-6137 - Z-Coordinate,STARLINK-30582 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-3636 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-2251 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-3648 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-5972 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-31101 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-1669 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-3359 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-6147 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4001.4002,-1297.7842,1428.0041,-3493.6532,2825.2333,5209.0507,2511.1727,-1936.3546,-5837.6083,-1903.2475,2971.5849,2101.2861,283.3821,1743.4126,3180.8666,-1377.1479,0.0000,3766.3804,-3277.9754,-3127.3254,4502.7699,-6468.2309,5415.0272,3729.5939,-4880.0956,-4424.4850,5104.7431,-322.5326,-1334.8139,-3473.5386,5328.3042,2084.0583,5558.6904,3273.8374,-867.0960,4008.1492,4118.1732,4193.6965,758.3482,6549.7783,-6310.4653,3275.8469,5702.7500,-4506.1162,1323.5548,3327.3224,2931.6484,712.8291,3152.1972,-276.0742,4834.3173,-5846.0381,-679.3400,5699.0899,1410.8840,-2847.0949,4512.1798,-1267.7770,956.3136,-1402.2117,3166.7536,1434.7975,3719.9757,3301.6335,4419.4099,-2019.4776,4050.6634,-6005.3841,-1743.9485,5520.6581,-3768.0130,-6354.0827,-5168.4723,4426.4288,3917.1340,6279.1686,148.3125,5139.4160,-3369.6366,6513.2968,-1395.4705,-4401.5564,-4999.3623,2822.6078,4634.0096,-3687.6394,-1755.8460,-1781.7657,-5541.3347,2287.5407,4539.2009,-1896.9476,3773.7938,-1464.7235,0.0000,2730.2636,4019.7038,2348.7710,-1406.6863,-5785.4259,-366038.3879,-351647.4895,-354298.3525,-358556.6583,-362934.9636,-360092.1755,-353230.1860,-356694.0600,-120668899.8904,-120640383.5949,-120655713.9705,-120656772.3734,-355954.2159,-120652573.2125,3479.3423,5155.2692,-5188.9981,5898.0669,-5600.4946,2181.4916,-4751.4131,6359.1388,3663.2553,-4398.2921,-3750.9466,-6457.4296,-2480.8671,-1886.0386,-3593.7623,6674.4923,0.0000,-2305.9475,-4828.5191,2382.4738,-2216.4009,-1891.1285,-2733.5137,3853.7833,3817.9488,-1726.0107,4368.8658,6601.2975,5683.0192,-2972.6220,-784.7007,5345.0002,-2938.3689,2515.5456,6655.2593,1087.3820,2939.6576,5479.6109,4072.3010,-1808.2498,-2254.4576,-4703.4602,3744.1932,1083.4699,5172.3573,5026.5779,3604.8695,5776.2306,-4410.1425,4364.8683,3849.2186,3545.3838,-6645.6113,140.6576,-4875.4750,3210.6020,2287.4985,5938.9149,4985.4407,6473.4430,-5370.0472,5671.3167,1364.6632,6013.5569,1080.9753,3644.9616,5617.7770,-2749.7902,6661.1462,2006.8876,-2399.5399,2287.9179,3723.4432,-3432.4122,5680.8376,1812.1257,-4176.7357,1927.2444,-3537.5322,842.2995,-5195.3052,-3365.0355,-2648.2715,5570.9324,2751.8607,-4315.3415,-6037.4654,-6479.2048,-3217.1557,3547.5046,5024.4126,-6269.2830,-5171.0958,5061.6801,0.0000,-5379.0454,-1065.8458,-3418.0543,-3125.1299,-3322.6431,-104574.8657,-109404.7677,-102947.1767,-104097.6057,-111502.7811,-110819.4683,-110891.9460,-108630.8605,332924283.5527,332905544.9561,332938135.8767,332927208.4871,-108357.0282,332925498.4924,-4443.6177,-4389.9408,-4374.2132,-716.5715,-2921.9340,-3832.9582,4332.2027,1144.2919,630.8937,4871.5681,4949.3528,446.3101,6426.1476,6456.4144,-4976.9502,1043.8783,0.0000,5286.2649,3589.2147,-5732.7048,-4596.1731,-1492.9917,-3107.8552,-4397.7549,2978.6346,-5009.2976,-1681.0357,-1555.1150,3468.8048,-5137.6579,4345.6096,3865.9811,2946.5184,5516.9697,-679.7430,-5518.0102,-4763.8291,258.6845,-5495.1553,-583.8774,-1503.9366,-4024.1639,1100.8598,5036.1846,-4395.1734,-3393.0001,5087.6404,-3279.3967,-4210.8586,5189.7139,2743.0382,724.6308,1505.5735,-3574.2799,4652.3172,5407.9101,-4699.9096,3140.1111,-4594.1386,-382.5038,2926.6519,-3596.9807,-5260.2039,-825.2286,-5218.7392,5502.4486,-73.4664,1279.6539,-213.1171,-3589.5374,-5308.3033,1468.2439,-2658.5907,3856.6576,357.7887,-2241.3861,5463.5697,-4260.3031,-4782.8872,-2210.6140,-4204.1834,4088.1363,3994.6270,-2955.4209,-3979.1140,3904.1398,-2940.2665,1659.8648,-2327.3459,-5463.1977,-1175.4724,-1851.2280,-2611.3397,4459.5905,0.0000,-3254.0588,5507.0688,5520.2904,-6011.6328,-232.4356,-87332.8225,-85501.7122,-84501.2213,-86507.5001,-81293.5752,-88263.3088,-95618.5137,-85316.8725,98799548.7306,98833579.7226,98820716.3541,98817497.6719,-86893.0202,98811769.3721,
3600.000,-6551.3385,-738.9568,2661.2850,1456.1789,638.9534,-6781.8378,-1051.1164,-425.9463,3788.0144,5164.9455,-1491.2623,574.6452,-751.2707,-617.9704,-1877.6073,-959.7902,0.0000,-2877.4566,4073.4273,4438.1088,-4248.3726,4781.6786,-1192.9190,-6419.2136,917.5429,6671.9126,-4721.0410,-2242.0389,-673.7523,4628.0915,-3210.3826,-4939.2126,-2264.7449,-5782.3633,-1771.7735,-5004.1675,-2161.1256,-5245.7813,-4892.9591,-3875.0728,6437.5664,-5775.5586,-6243.7492,4909.4906,-4733.9592,-4881.0049,-4705.6965,-4108.8412,1365.4332,-4391.9991,-6465.8143,3067.3924,2320.6346,-2161.4381,706.4578,-1072.8225,-6802.1673,-1436.4823,-4143.9947,-1734.3726,-1819.5325,-3609.9304,-4967.8874,-4815.3614,-5507.4534,-1935.5860,-5085.7487,6043.6997,-320.9738,-6830.1019,4572.2400,3592.9845,1495.3306,-3622.5143,-4480.8352,-6720.6583,4184.3623,-2175.6287,6334.2581,-4295.0537,4930.5172,6504.7488,4994.2274,-4475.4412,-6594.8958,5162.3149,1907.1453,3771.4933,6557.1733,-5852.4441,-5710.7913,4233.1332,-26.4268,-1763.0451,0.0000,-288.8565,-2444.4063,1230.9455,-284.5986,4982.6507,-326497.2797,-311156.7874,-314664.1886,-317303.5862,-324969.1973,-319714.3542,-315725.8376,-316973.0005,-202780609.7362,-202744566.1191,-202770905.8163,-202764538.5497,-317877.7119,-202763716.5439,-1147.2633,-6834.3631,4707.4187,-5708.6797,4238.8667,-370.9079,6812.4239,-5640.3479,-4983.7453,4319.6500,6549.8107,5016.9818,-3152.6113,5694.3079,6449.3465,-4945.7109,0.0000,5782.7385,550.0957,-5024.1266,5290.2425,-708.7909,3917.7624,-1889.7089,-4119.6415,-574.8428,-3790.3058,-3898.6496,-6651.3322,-1492.4794,4342.1641,-4796.4416,4584.2026,774.8882,-4410.0566,2945.6699,1004.1295,-3076.2127,-3325.7516,3219.9772,-264.4382,3861.5782,-1438.2648,-4491.8040,-2696.8918,-1328.1231,527.3314,-5165.0897,3989.9916,-2740.2005,-1405.2573,-4118.3865,5680.6945,3479.4617,6789.0837,-5097.9554,-543.1678,-6656.5225,-1498.7663,-4215.2773,6475.2817,-1959.1473,3702.3721,-4064.7167,-4181.0770,-5178.2117,-3184.3424,-357.4466,-5635.2756,-371.6921,-1837.5020,-4078.9762,-4070.8720,5723.3135,-3652.7573,498.6035,3527.1031,1057.0044,2373.5164,1626.1865,4594.7544,2272.2708,-1431.2687,-5067.2340,-718.5768,319.9961,2441.2743,5433.2167,706.3421,-1977.9710,-2754.4627,4837.0480,5111.0541,-6390.9669,0.0000,6830.7886,4994.6531,5538.5925,6690.5668,124.2185,-194838.3348,-197353.1355,-189652.0611,-192025.2151,-197981.9721,-194812.8035,-197183.8062,-194093.6784,290312881.8835,290294102.1351,290320623.4130,290305764.1251,-194305.7406,290313352.0878,1885.2406,460.2763,4327.7070,-3584.3244,5416.8992,-645.8848,-484.5713,3667.0535,2942.1287,-1206.1972,-1543.9336,-4569.3455,-6104.5638,-3955.1998,1617.6199,-4715.9422,0.0000,-2419.6038,-5492.9131,1823.6041,489.2206,4913.5035,5433.4383,1805.5677,-5437.5089,1652.4825,-3376.0945,5074.4579,1207.2124,4846.3017,-4342.4710,-726.3381,-4710.8837,-3687.3873,4777.5563,3719.6635,6510.6560,3262.2216,3496.7156,4585.4673,-2379.9700,-863.3708,2581.6197,-1642.3465,4244.1654,4704.2699,-5020.9082,-1021.0311,5400.2848,-4406.8551,1398.2794,-4580.3951,3034.9820,5325.7291,-950.9353,-4547.5267,1029.2936,641.5219,5227.0561,4810.8083,1484.1746,5489.1389,2212.2022,-2840.0658,372.2039,-4151.4893,3448.6298,2928.7822,-3955.5585,-746.4261,4868.0656,-4276.5839,5355.2212,648.3306,3772.9271,-1521.5439,-4186.7025,6496.2703,964.5945,5175.1116,1062.3681,-21.4987,-4593.2455,-1425.5060,-916.2111,-4564.2925,6194.7717,2036.5556,-1728.5242,3065.2775,-2654.7281,-2242.4009,4642.6007,-1952.0345,0.0000,-488.9140,-4105.6965,-3954.2049,1715.7363,-4446.0743,-86556.0868,-84372.3511,-83383.1182,-87181.1083,-80087.4336,-83814.7133,-94906.8208,-87355.5532,98864267.9675,98896219.8690,98889428.6386,98879429.5417,-85780.1190,98875747.4942,
7200.000,6566.7463,2257.7047,-5705.5721,2083.1763,-4588.4856,4671.5299,-764.7212,3680.6594,44.5421,-5510.1939,-237.6285,-4133.4818,-1619.0897,508.2459,246.4574,4053.9105,0.0000,1362.6813,-4523.9307,-4021.7791,1719.0878,-1901.6939,-3343.7866,6667.0899,3530.7600,-5968.9390,2738.8998,5009.5143,2717.4181,-4938.1202,869.3001,5774.4571,-1504.0364,6279.5063,4758.9218,4707.6740,1255.1206,4966.6217,6501.4509,-837.1707,-3920.3230,4530.2127,4718.8285,-3197.2141,6762.9045,5675.3504,5619.8215,4997.2429,-5300.1496,6723.5249,4648.9184,1481.6494,-3765.6587,-1493.1401,-2228.8702,3685.7153,5967.2579,3660.9972,6328.6539,5048.9063,-827.8980,5530.7658,2619.7530,5068.5565,2578.0274,4303.6853,5013.8999,-2856.6310,3292.4509,4880.3518,-4810.1324,424.1387,2934.6979,573.9540,4116.2252,4509.4821,-6423.2024,-98.3406,-5835.0713,1174.2921,-5861.0370,-5551.5847,-4254.4106,4441.9133,3989.7782,-5593.4478,-3224.3382,-4826.0625,-4457.3714,6760.4719,4918.8176,-4973.7580,-4002.0060,3878.6252,0.0000,-2384.9606,990.6367,-3413.4036,2409.3865,-1639.1774,-264330.3536,-250267.0959,-254842.1208,-256572.7614,-266331.4894,-257489.8103,-257573.4719,-260406.1038,-271053520.6993,-271009604.0944,-271043329.5138,-271029290.6607,-259404.3648,-271035703.1595,-1127.9032,5319.3416,-3568.5205,3563.3554,-2476.4578,-1826.1211,-5788.5082,1849.7524,5081.5864,-2278.0775,-6248.8019,-1624.3741,6446.3370,-6890.7301,-6335.2112,1715.3081,0.0000,-6444.2144,3753.8157,4725.9891,-5238.0851,4141.0872,-4693.3090,-303.5991,4121.7660,2089.3253,455.2048,-275.1758,3779.3559,4607.7162,-6667.9277,2511.8242,-5686.2064,-2806.4023,95.7444,-5026.5026,-5175.0605,-943.8924,2077.5557,-4385.3569,3245.1023,-873.3973,-1990.8422,5300.8783,152.5864,-2491.2184,-3629.0013,940.1214,-3299.3604,967.9347,-2217.7494,4086.2370,-1781.2258,-6119.9945,-5566.9065,5792.4879,-1105.6064,4198.5438,-1523.0188,-488.1924,-4732.8223,-1889.4902,-5066.1626,225.6206,4406.7516,5405.5346,-790.2242,4039.0561,2530.6362,-1646.1565,4759.6556,5332.2854,4212.4384,-4915.1033,-460.0002,-2977.0025,-2484.2780,-4886.8377,-266.7023,-4653.7904,-2000.3675,-89.5338,4923.2794,2039.1184,-2113.9115,3357.3304,2080.7474,-2126.4024,2586.6346,465.8898,-1149.6004,-719.4460,-4210.5940,5423.9631,0.0000,-5124.8366,-6838.3087,-6011.1451,-5380.9293,4304.2144,-271493.1235,-271599.5254,-264359.6758,-270188.9570,-272272.0001,-265133.2669,-271541.2701,-268335.0385,227888317.8499,227872552.2985,227888805.9521,227880099.8267,-268076.9419,227888445.7692,1840.6037,3742.7028,-1666.0407,5509.2718,-4548.4581,4613.8003,-3701.3318,-5345.9609,-4703.6149,-3356.5580,-2904.5355,5147.5895,1870.7206,-846.4599,2737.9333,5299.0047,0.0000,-2050.8461,3520.6296,3111.0318,3976.4653,-5186.5403,-3637.8184,1864.9740,4215.8619,2746.1577,6333.9281,-4578.2914,-4954.7572,-1282.3580,1654.7695,-2882.8543,3691.5767,-554.4677,-4782.6711,447.0052,-4460.2682,-4708.9578,837.4465,-5160.2741,4599.7648,5254.7806,-4645.8872,-2944.0913,-1424.5301,-3070.0489,1676.3457,4318.5044,-2850.8573,132.3100,-4390.4346,5318.9786,-5443.4458,-2363.0515,-3403.6759,793.8441,3275.4723,-3975.9692,-2119.7104,-4281.4519,-4944.8257,-3604.1291,3275.7129,4680.4345,4660.4505,149.2843,-4716.7055,-4567.0170,5485.3988,4551.9443,-1511.5215,4369.7213,-4614.3951,-4678.0076,-5535.3863,4292.9031,112.1169,-4934.5036,3539.6188,-5001.7086,2857.2122,-4088.3563,2381.5212,4869.9301,4934.5426,2222.5293,-5783.0489,-4490.9408,4449.6574,1287.3452,4648.4961,4578.3312,-3750.0789,-1816.6984,0.0000,3856.3839,74.9527,-127.2409,3601.0023,4822.0772,-85684.4603,-83481.1406,-82899.3174,-84561.4767,-79258.3615,-84262.4178,-93569.6928,-83235.4381,98929702.8303,98958541.6931,98956615.8968,98937730.6532,-84659.1300,98939697.8031,
