sl_5_86400_20300205 Coordinates.csv
2030/02/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:00 2024,
Start: 2030/02/05 07:47:00.00, Stop: 2030/02/06 07:47:00.00,
TIME_UNITS,STARLINK-11122 [DTC] - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-30966 - X-Coordinate,STARLINK-5185 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11122 [DTC] - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-30966 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11122 [DTC] - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-30966 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-39.5605,-4617.2689,4128.5070,-1240.3623,2530.6385,49647.9309,19004.1833,43499.0492,41473.9014,33261.2675,34509.9500,35990.5460,36869.6872,11070012.2313,11045252.6967,11085024.8920,11075768.6332,37808.8119,11074789.1739,-4036.6470,-4173.4665,-3770.8594,5629.1477,5672.9193,392708.0102,383231.2559,389073.6460,392612.6977,395074.7589,392644.0327,385808.8420,389194.7417,327391004.8077,327360418.6441,327381444.0139,327379888.9279,389013.3207,327375353.9694,-5251.3683,-3015.1569,-3933.6501,-3792.4836,2977.5545,5199.6307,75.9154,4274.8597,2595.2820,7600.0532,312.0803,-6733.8289,3485.6540,-44229315.1560,-44246781.5252,-44206094.8125,-44211314.5384,1962.5798,-44217083.5309,
3600.000,5288.7270,6440.3633,453.0740,-2765.8686,-3743.9027,-50187.8212,-78396.5329,-55790.9538,-58645.3089,-66250.1410,-62393.4206,-63442.6069,-60471.2574,-74104904.1241,-74123839.4081,-74097025.0249,-74108035.4264,-61186.2069,-74100742.6810,2501.0119,2443.4298,4111.6679,-4313.1440,-1968.5592,394588.6566,376295.4040,384565.8104,386501.5440,392275.5791,388112.4188,383534.0018,385909.4829,319120240.5634,319083908.2606,319112028.7019,319102950.6828,386207.2333,319103886.3711,3088.7911,-591.1423,5428.6841,4606.9099,-5447.1887,6792.9363,1229.6727,5839.5207,2097.1186,9196.2688,5184.6913,-5747.2890,1781.9003,-44158017.5170,-44177331.3422,-44131373.0611,-44143177.6441,3405.1721,-44146502.1640,
7200.000,-6193.7757,-5753.7754,-4651.6660,5995.1585,4839.4663,-148031.1036,-170954.7949,-151474.8222,-157551.1968,-161861.5444,-153266.6606,-159247.0723,-157041.2740,-154239362.0064,-154251403.0936,-154238368.7445,-154241184.9435,-156343.4773,-154235349.5600,-95.7506,376.3144,-4036.9000,2392.2297,-2299.6838,371119.6172,345059.7447,355370.9838,355469.1991,364415.1291,357454.0425,356160.9797,358855.0482,289068526.4925,289028525.0896,289057548.3127,289043231.2740,358595.8857,289051199.8781,2325.7723,3804.5723,-2966.8531,-2435.4995,4324.6083,8310.5018,2400.3251,6751.3382,4680.3169,10398.9494,5548.7753,-4140.0937,6471.3083,-44085951.7830,-44107649.1121,-44058154.8893,-44078693.4743,4847.3204,-44075898.4613,
10800.000,2319.6340,3442.2352,6048.3097,-6765.4188,-4875.6185,-237389.4224,-252733.4212,-237443.1131,-245280.1053,-247329.7268,-237136.3265,-245126.0305,-240880.8442,-223863059.2794,-223867852.1952,-223866565.9974,-223857898.9156,-241544.9457,-223858656.8858,-3231.3992,-3810.9365,2692.3990,-100.5866,4857.0348,323419.9423,291536.9224,303439.4384,304340.3460,313302.8430,305996.6562,305376.7288,307426.0924,239282510.4643,239241137.4870,239265555.5792,239254882.4748,307929.2670,239264208.7575,-5296.2524,-4633.3157,-1697.6746,-1342.6357,-392.1222,9767.1447,3589.6635,7152.3143,8567.6707,11219.2826,3313.3888,-1915.2503,4681.9662,-44013212.6646,-44037709.5326,-43986324.5761,-44013076.7111,6288.8993,-44005272.4488,
14400.000,2393.0367,-757.7320,-4518.8179,4806.6305,2688.5583,-312235.7243,-318498.3989,-308256.6630,-316333.5149,-317024.3176,-306913.1378,-315379.8024,-312061.6260,-278221905.9921,-278219880.3146,-278226319.3061,-278210177.5133,-311306.3761,-278216643.5946,5575.8630,6387.8107,519.6671,-2554.3647,-5066.8809,254283.4486,219157.8469,232125.2425,233670.7169,242251.1953,235632.9659,234484.0748,237929.5221,173156158.7144,173115680.3108,173131700.1792,173132119.4475,237441.3867,173137146.5866,2637.9219,2523.5875,5089.5012,4225.7793,-3826.9977,11172.8470,4799.6782,7321.2028,11707.6027,11648.9783,2007.7045,958.4690,9260.5120,-43939937.0373,-43967483.1652,-43915678.8066,-43945108.6362,7729.7838,-43934624.1529,
18000.000,-4418.3997,-1579.1594,1863.2369,-1395.0661,1373.8538,-367432.9626,-364049.6301,-359440.0325,-366859.6039,-366248.7659,-357262.8343,-365292.7037,-360185.9620,-313602657.9940,-313594997.4355,-313604184.6162,-313588258.5812,-361130.8148,-313596257.6993,-4054.2162,-6628.0198,-4527.4963,5153.4245,3891.0205,168004.3383,132547.6885,145951.5377,147539.5535,155864.3534,149972.3677,148242.8190,150978.3724,95199424.0156,95161791.3420,95167821.9467,95182280.0985,151643.8173,95180164.3616,2795.1216,1161.6754,-4772.8252,-4371.3875,5509.7559,12534.6920,6032.6642,7598.7710,14225.9236,11662.5728,1588.7624,4551.2010,7764.1178,-43866295.0789,-43896935.3868,-43846005.5086,-43874659.4453,9169.8492,-43863953.5998,
21600.000,3790.2037,3614.3584,391.7492,-1809.1759,-5297.3087,-399101.2754,-386484.4227,-387715.8641,-393841.0645,-391413.4986,-384586.6960,-391415.0981,-388913.9884,-327586597.3684,-327575096.5092,-327582108.5512,-327574409.3019,-387798.8985,-327579046.3643,-1246.9051,4206.7033,6756.4700,-6444.6675,-2547.3112,70099.5119,37226.8367,50346.9257,51463.2969,59686.2384,54231.9680,52722.3879,56595.2163,10730685.7123,10697261.9147,10693946.6610,10720135.8640,56036.7751,10711718.5812,-5286.9894,-4132.2661,933.0114,1652.6242,-3606.2413,13857.9056,7291.3537,8296.4411,16246.3782,11240.8706,1912.4633,8959.3805,11860.0908,-43792479.2504,-43826025.0495,-43777111.8285,-43801797.7610,10608.9715,-43793260.8157,
25200.000,-1985.7904,-5246.7170,-2112.8298,3865.5538,6768.3440,-404902.1689,-384377.3299,-391197.1539,-395624.0688,-389881.2809,-386894.2412,-391476.5506,-388171.9839,-319214921.5135,-319201732.1419,-319202556.3371,-319208302.4537,-389577.2328,-319206475.5176,5931.0291,-343.5120,-5427.1385,5298.1600,1105.5747,-33056.1146,-60743.8040,-48645.5480,-48333.7165,-40704.7034,-45489.0311,-44458.1377,-43762.3666,-74486071.5160,-74514723.1126,-74524831.7973,-74493917.4024,-43243.7466,-74504270.2098,2159.7066,4478.8355,3565.5395,2125.1891,-688.9982,15146.4639,8579.0918,9612.7968,17837.8603,10738.6035,2894.6487,13827.1965,11001.7164,-43718691.8330,-43754702.7753,-43708829.5142,-43726718.5828,12047.0268,-43722545.8269,
28800.000,-614.3619,5842.1958,3881.5721,-4882.0349,-5105.5515,-384219.1219,-357865.3681,-369536.7786,-372127.0621,-363199.1707,-363883.7159,-365202.3333,-367867.9403,-289054521.7581,-289041815.8303,-289033976.2121,-289052485.7867,-366331.3292,-289045638.0941,-5737.0730,-3102.6644,1317.1401,-1791.2759,1036.1248,-134657.7468,-155150.4170,-144701.7970,-145363.2262,-141015.2699,-142713.6146,-136737.7551,-139550.0697,-154634591.2615,-154658808.9708,-154671834.9393,-154645921.4917,-139820.1351,-154651734.2203,3235.8527,-2015.0250,-5472.6427,-4535.5375,4502.7314,16403.4701,9900.0887,11580.3299,19035.0835,13317.7310,4496.7306,14184.3743,14300.8876,-43645131.8302,-43682908.8324,-43641012.0580,-43650181.9390,13483.8920,-43651808.6594,
32400.000,3870.4078,-4479.5051,-5223.0036,5060.8661,1726.0736,-338220.8359,-308633.7425,-324009.0575,-324884.5664,-315930.8848,-316967.4401,-317622.0423,-317796.3573,-239159628.7321,-239149226.6861,-239132129.3803,-239154620.5382,-319535.7247,-239150846.5723,1267.2865,4971.7616,2855.0471,-2465.2592,-3941.1670,-227933.6195,-240022.1011,-231603.2150,-233291.1659,-231203.4059,-231053.6148,-223066.2986,-227489.1833,-224243347.8547,-224264327.2696,-224275814.8648,-224262037.6022,-227483.2583,-224259411.4489,-5223.6100,-1740.1788,3346.1155,3975.0886,-5390.1552,17631.4027,11259.8005,14056.7000,19849.2391,17198.8843,6715.7107,11943.1204,14351.6620,-43571982.0809,-43610570.6354,-43573529.4573,-43575261.7404,14919.4442,-43581049.3398,
36000.000,-5573.7064,1107.4859,4666.6658,-4178.4426,1309.0548,-269801.3331,-239803.6058,-257484.2846,-256965.7950,-248388.4488,-249205.3148,-250390.9296,-253888.6988,-172931911.6589,-172924939.9189,-172899916.2935,-172917762.0816,-252180.5267,-172923710.8184,3158.3894,-5227.0693,-4840.9211,5423.2351,6190.2993,-306611.0185,-310009.9586,-303663.2192,-306330.7023,-305603.3350,-304652.8974,-296191.2627,-300908.8899,-278559112.1732,-278578700.8183,-278584415.8497,-278578773.4434,-300592.1096,-278574342.3932,1659.0418,4377.2634,1211.1686,-840.4615,2722.6248,18832.2890,12665.5374,16762.8481,20272.0434,20331.7788,9582.8257,10630.9447,16634.6300,-43499397.4210,-43537600.2335,-43506262.6424,-43507019.9993,16353.5611,-43510267.8940,
39600.000,3155.0678,3039.0138,-1353.3326,1733.9748,-2978.7087,-183399.6227,-155729.7213,-174265.6047,-172778.7853,-164451.5929,-165161.1331,-166925.2844,-166881.1634,-94888556.1759,-94885203.2219,-94855256.8154,-94871478.4229,-168580.3020,-94881231.4641,-4530.3799,4515.0125,4566.1849,-6033.5491,-5975.2886,-365353.0709,-360725.8555,-356150.8303,-359573.1495,-360148.6642,-358584.3839,-350562.2584,-353761.3007,-313871565.7710,-313891907.9434,-313888597.8193,-313884782.4894,-354437.2408,-313886413.5197,3643.3921,-4268.1017,-4905.4882,-2861.8168,1703.6439,20007.8355,14127.4969,19357.7510,20278.0466,22842.3483,13168.2205,10204.7316,17759.1317,-43427494.6566,-43463893.0685,-43439098.0811,-43442340.5605,17786.1208,-43439464.3485,
43200.000,2420.6482,-6002.8189,-3294.4216,1943.5843,3784.0310,-84710.1157,-61721.9426,-79786.9005,-77731.3033,-69498.1991,-70767.6810,-72306.2138,-75572.6172,-10354135.0982,-10353571.5853,-10322857.9457,-10341759.9337,-74097.5294,-10347719.1574,3454.4980,-3103.3859,-3307.8731,4668.5225,2798.6658,-400135.5924,-389020.3078,-385650.2785,-389174.2923,-391567.3199,-389146.1579,-382324.6673,-386465.4015,-327766784.1129,-327789852.9398,-327775879.6182,-327774589.6196,-385544.5371,-327781786.7971,-5106.6938,1449.6743,4979.5586,4679.9985,-5040.6197,21159.5372,15660.6578,21529.7824,19848.0979,24854.3419,17568.3194,10520.3943,18927.0231,-43356345.0018,-43389331.7504,-43371922.4922,-43376494.9939,19217.0019,-43368638.7295,
